"m11126","year","regtyp","sex","n","percent","lower_confidence","upper_confidence","value"
"Bad ","2007","Urban Area","Male","235","0.0403548341059313","0.0355901827205868","0.0451194854912758","5"
"Bad ","2007","Urban Area","Female","296","0.0490446797893756","0.0440817577784872","0.054007601800264","5"
"Bad ","2007","Rural Area","Male","126","0.0383502157493884","0.0319093371711166","0.0447910943276601","5"
"Bad ","2007","Rural Area","Female","132","0.0368818577961192","0.0307850560200231","0.0429786595722152","5"
"Good","2007","Rural Area","Female","1391","0.363552565919758","0.347992165241462","0.379112966598053","2"
"Good","2007","Rural Area","Male","1399","0.399530735461633","0.383103169272998","0.415958301650268","2"
"Good","2007","Urban Area","Male","2777","0.403991059030064","0.392110407133103","0.415871710927025","2"
"Good","2007","Urban Area","Female","2894","0.35458653792134","0.343592896331148","0.365580179511531","2"
"Poor","2007","Rural Area","Female","561","0.171600233830749","0.159403745060856","0.183796722600642","4"
"Poor","2007","Urban Area","Male","843","0.135696151143297","0.127404424132815","0.143987878153779","4"
"Poor","2007","Urban Area","Female","1043","0.163586434529564","0.155085912054005","0.172086957005124","4"
"Poor","2007","Rural Area","Male","431","0.13712618124145","0.125589349099286","0.148663013383614","4"
"Satisfactory","2007","Urban Area","Male","2043","0.322786246167016","0.31146619466897","0.334106297665062","3"
"Satisfactory","2007","Rural Area","Female","1277","0.343425230885992","0.328064421745838","0.358786040026147","3"
"Satisfactory","2007","Urban Area","Female","2419","0.349972234033632","0.339011385116184","0.36093308295108","3"
"Satisfactory","2007","Rural Area","Male","1162","0.341217610024054","0.325316060501304","0.357119159546805","3"
"Very good","2007","Urban Area","Male","655","0.0971717095536918","0.0900003663315371","0.104343052775847","1"
"Very good","2007","Urban Area","Female","622","0.0828101137260887","0.0764767743327045","0.0891434531194728","1"
"Very good","2007","Rural Area","Male","297","0.0837752575234744","0.0744832055434457","0.0930673095035031","1"
"Very good","2007","Rural Area","Female","310","0.0845401115673819","0.0755408480897561","0.0935393750450078","1"
"Bad ","2008","Rural Area","Male","141","0.0400728955095726","0.0332943805277826","0.0468514104913627","5"
"Bad ","2008","Urban Area","Male","213","0.0375965661183954","0.0328463823959145","0.0423467498408764","5"
"Bad ","2008","Urban Area","Female","265","0.0471153877824445","0.0420969590964727","0.0521338164684163","5"
"Bad ","2008","Rural Area","Female","125","0.0428461373095376","0.036070952171184","0.0496213224478912","5"
"Good","2008","Rural Area","Female","1330","0.37756508880932","0.361346340338856","0.393783837279785","2"
"Good","2008","Urban Area","Male","2577","0.406804445811274","0.394537130621905","0.419071761000644","2"
"Good","2008","Urban Area","Female","2669","0.350545144601276","0.339244253831407","0.361846035371144","2"
"Good","2008","Rural Area","Male","1286","0.382946933358235","0.366146494497264","0.399747372219205","2"
"Poor","2008","Urban Area","Male","782","0.134305754980076","0.125790702844142","0.142820807116011","4"
"Poor","2008","Urban Area","Female","1097","0.169088304652","0.160210605245706","0.177966004058295","4"
"Poor","2008","Rural Area","Male","410","0.137286788560654","0.125392521966602","0.149181055154707","4"
"Poor","2008","Rural Area","Female","515","0.149322445054827","0.137398513216015","0.161246376893639","4"
"Satisfactory","2008","Urban Area","Male","1956","0.316961986073372","0.305342584484778","0.328581387661966","3"
"Satisfactory","2008","Rural Area","Female","1190","0.345164971383714","0.329259235724376","0.361070707043053","3"
"Satisfactory","2008","Urban Area","Female","2197","0.348224293792813","0.336940767823773","0.359507819761853","3"
"Satisfactory","2008","Rural Area","Male","1101","0.34772734026213","0.331267558299286","0.364187122224974","3"
"Very good","2008","Urban Area","Male","632","0.104331247016882","0.0966974844885214","0.111965009545243","1"
"Very good","2008","Urban Area","Female","620","0.0850268691714664","0.0784207184274752","0.0916330199154577","1"
"Very good","2008","Rural Area","Female","272","0.0851013574426005","0.0757660379296742","0.0944366769555267","1"
"Very good","2008","Rural Area","Male","278","0.0919660423094082","0.0819785866387574","0.101953497980059","1"
"Bad ","2009","Rural Area","Male","120","0.0376933252967961","0.0309364671462974","0.0444501834472949","5"
"Bad ","2009","Urban Area","Male","196","0.0337296321275491","0.0290433578477552","0.0384159064073431","5"
"Bad ","2009","Urban Area","Female","269","0.0497760291770452","0.0444103819478127","0.0551416764062777","5"
"Bad ","2009","Rural Area","Female","115","0.0418712401848705","0.0349914412915348","0.0487510390782063","5"
"Good","2009","Rural Area","Female","1215","0.364047343863386","0.347520222393553","0.38057446533322","2"
"Good","2009","Rural Area","Male","1185","0.388065711355472","0.370777070351544","0.4053543523594","2"
"Good","2009","Urban Area","Female","2412","0.340674688735985","0.328981880989281","0.352367496482689","2"
"Good","2009","Urban Area","Male","2360","0.401022894739089","0.388300693362827","0.413745096115352","2"
"Poor","2009","Rural Area","Male","390","0.130804898517073","0.118842274159191","0.142767522874954","4"
"Poor","2009","Rural Area","Female","504","0.152963265297435","0.14059950465866","0.16532702593621","4"
"Poor","2009","Urban Area","Male","715","0.133874585114219","0.125035404040325","0.142713766188113","4"
"Poor","2009","Urban Area","Female","969","0.163565977962824","0.154440379970494","0.172691575955155","4"
"Satisfactory","2009","Rural Area","Female","1186","0.359251414113497","0.342771726908233","0.375731101318761","3"
"Satisfactory","2009","Rural Area","Male","1118","0.367565317022516","0.350460007847543","0.384670626197488","3"
"Satisfactory","2009","Urban Area","Male","1887","0.332924514101353","0.320691514870845","0.34515751333186","3"
"Satisfactory","2009","Urban Area","Female","2109","0.363840078158344","0.351970441592023","0.375709714724666","3"
"Very good","2009","Urban Area","Male","543","0.0984483739177894","0.0907149441699673","0.106181803665612","1"
"Very good","2009","Urban Area","Female","552","0.082143225965801","0.0753688025574825","0.0889176493741194","1"
"Very good","2009","Rural Area","Female","236","0.081866736540811","0.0724497382176618","0.0912837348639601","1"
"Very good","2009","Rural Area","Male","239","0.0758707478081436","0.0664765572066972","0.0852649384095899","1"
"Bad ","2010","Urban Area","Female","316","0.0507312816318417","0.0461410633859704","0.0553214998777131","5"
"Bad ","2010","Rural Area","Male","127","0.0369332957701083","0.0309821005681892","0.0428844909720275","5"
"Bad ","2010","Urban Area","Male","234","0.0398291534451533","0.0353326473148295","0.0443256595754771","5"
"Bad ","2010","Rural Area","Female","164","0.0491119833949424","0.0428022512806099","0.0554217155092748","5"
"Good","2010","Rural Area","Female","1837","0.360992406880513","0.346968967541038","0.375015846219987","2"
"Good","2010","Rural Area","Male","1602","0.379107223111315","0.363797888595465","0.394416557627165","2"
"Good","2010","Urban Area","Male","3051","0.396127030287998","0.384881228399748","0.407372832176247","2"
"Good","2010","Urban Area","Female","3471","0.345066823772029","0.335123056954082","0.355010590589976","2"
"Poor","2010","Rural Area","Female","603","0.156125276977021","0.145527174916717","0.166723379037325","4"
"Poor","2010","Urban Area","Male","903","0.138961435288541","0.131007925104543","0.14691494547254","4"
"Poor","2010","Urban Area","Female","1210","0.167343542805384","0.159535570939363","0.175151514671406","4"
"Poor","2010","Rural Area","Male","429","0.140100727178038","0.129148285103941","0.151053169252136","4"
"Satisfactory","2010","Rural Area","Female","1407","0.347075177839897","0.333175783883937","0.360974571795856","3"
"Satisfactory","2010","Rural Area","Male","1285","0.357069944566644","0.341950860158576","0.372189028974712","3"
"Satisfactory","2010","Urban Area","Male","2129","0.314429191855933","0.303753697815372","0.325104685896495","3"
"Satisfactory","2010","Urban Area","Female","2657","0.338455098340647","0.32855747262435","0.348352724056944","3"
"Very good","2010","Urban Area","Male","949","0.110653189122374","0.103440155810646","0.117866222434103","1"
"Very good","2010","Urban Area","Female","1126","0.098403253450098","0.092172913704392","0.104633593195804","1"
"Very good","2010","Rural Area","Female","495","0.0866951549076268","0.0784792048321528","0.0949111049831008","1"
"Very good","2010","Rural Area","Male","415","0.0867888093738944","0.077905302208481","0.0956723165393077","1"
"Bad ","2011","Urban Area","Female","395","0.0490818542060409","0.044906647407963","0.0532570610041188","5"
"Bad ","2011","Rural Area","Male","172","0.0411217001096372","0.0354567724591519","0.0467866277601225","5"
"Bad ","2011","Urban Area","Male","286","0.0368496902811222","0.0328319069949049","0.0408674735673395","5"
"Bad ","2011","Rural Area","Female","203","0.0421439970330988","0.036850453516359","0.0474375405498386","5"
"Good","2011","Rural Area","Male","1920","0.369398249332373","0.355629259025684","0.383167239639062","2"
"Good","2011","Rural Area","Female","2242","0.366768426009813","0.354071290194468","0.379465561825158","2"
"Good","2011","Urban Area","Female","4156","0.367639924203293","0.358321563910212","0.376958284496374","2"
"Good","2011","Urban Area","Male","3508","0.396684303264028","0.386251107106621","0.407117499421435","2"
"Poor","2011","Rural Area","Female","803","0.165042593487415","0.15526214670941","0.17482304026542","4"
"Poor","2011","Urban Area","Female","1507","0.174965776074067","0.167623030522306","0.182308521625828","4"
"Poor","2011","Rural Area","Male","566","0.129885158601186","0.120294572593482","0.139475744608891","4"
"Poor","2011","Urban Area","Male","1006","0.130684775403365","0.123496516793552","0.137873034013178","4"
"Satisfactory","2011","Rural Area","Female","1756","0.352626494152355","0.340038299665044","0.365214688639666","3"
"Satisfactory","2011","Rural Area","Male","1555","0.360194512912323","0.346499273832649","0.373889751991996","3"
"Satisfactory","2011","Urban Area","Female","3046","0.307566622281493","0.298647860960545","0.316485383602441","3"
"Satisfactory","2011","Urban Area","Male","2550","0.309933505349567","0.300070658551117","0.319796352148016","3"
"Very good","2011","Urban Area","Male","1096","0.125847725701918","0.118774153609728","0.132921297794107","1"
"Very good","2011","Urban Area","Female","1181","0.100745823235106","0.0949288013216614","0.106562845148551","1"
"Very good","2011","Rural Area","Male","507","0.0994003790444803","0.0908647213181288","0.107936036770832","1"
"Very good","2011","Rural Area","Female","530","0.0734184893173185","0.0665466491349187","0.0802903294997183","1"
"Bad ","2012","Urban Area","Male","263","0.0322470038348049","0.0284154904226444","0.0360785172469654","5"
"Bad ","2012","Urban Area","Female","343","0.0430807360192943","0.0390884513078299","0.0470730207307587","5"
"Bad ","2012","Rural Area","Male","159","0.0382501528124973","0.032755088055849","0.0437452175691457","5"
"Bad ","2012","Rural Area","Female","199","0.0422255431295187","0.036895225543072","0.0475558607159654","5"
"Good","2012","Rural Area","Male","1935","0.373418766730148","0.359560403942178","0.387277129518119","2"
"Good","2012","Rural Area","Female","2229","0.378102444547019","0.365249636973436","0.390955252120602","2"
"Good","2012","Urban Area","Female","4053","0.366093310660648","0.356621110566338","0.375565510754957","2"
"Good","2012","Urban Area","Male","3470","0.407494421610866","0.396837041423191","0.418151801798541","2"
"Poor","2012","Rural Area","Female","739","0.152127379416763","0.142608127157024","0.161646631676502","4"
"Poor","2012","Rural Area","Male","572","0.138199448962772","0.128312058074472","0.148086839851073","4"
"Poor","2012","Urban Area","Male","946","0.121996017858813","0.114897552398797","0.12909448331883","4"
"Poor","2012","Urban Area","Female","1395","0.161843083821587","0.154601191907582","0.169084975735592","4"
"Satisfactory","2012","Rural Area","Female","1787","0.341108006816053","0.328542300363241","0.353673713268865","3"
"Satisfactory","2012","Rural Area","Male","1515","0.346320387044591","0.332688792384088","0.359951981705094","3"
"Satisfactory","2012","Urban Area","Female","3074","0.331274829180188","0.322020171610077","0.3405294867503","3"
"Satisfactory","2012","Urban Area","Male","2497","0.320090326236332","0.309972078978949","0.330208573493714","3"
"Very good","2012","Urban Area","Male","990","0.118172230459184","0.111170699635165","0.125173761283204","1"
"Very good","2012","Urban Area","Female","1071","0.0977080403182831","0.091869813080394","0.103546267556172","1"
"Very good","2012","Rural Area","Male","499","0.103811244449991","0.0950725388539052","0.112549950046077","1"
"Very good","2012","Rural Area","Female","514","0.086436626090646","0.0789884132044025","0.0938848389768895","1"
"Bad ","2013","Rural Area","Male","172","0.0422838936551065","0.0366349575489765","0.0479328297612365","5"
"Bad ","2013","Rural Area","Female","184","0.041331758312394","0.0361550936363017","0.0465084229884862","5"
"Bad ","2013","Urban Area","Male","314","0.0393233530230191","0.0353983813431339","0.0432483247029043","5"
"Bad ","2013","Urban Area","Female","433","0.0484275110570317","0.0444728335448492","0.0523821885692143","5"
"Good","2013","Rural Area","Female","2232","0.352229324308511","0.339807158555374","0.364651490061647","2"
"Good","2013","Urban Area","Female","4510","0.354864891498685","0.346050325845098","0.363679457152273","2"
"Good","2013","Rural Area","Male","1980","0.389576535491654","0.375887501993072","0.403265568990235","2"
"Good","2013","Urban Area","Male","3806","0.387800393290098","0.377960887506277","0.397639899073918","2"
"Poor","2013","Rural Area","Female","855","0.168524116474924","0.158789254881398","0.178258978068449","4"
"Poor","2013","Rural Area","Male","573","0.121361798435359","0.112195229187758","0.130528367682961","4"
"Poor","2013","Urban Area","Male","1109","0.133413512816953","0.126547122205487","0.140279903428419","4"
"Poor","2013","Urban Area","Female","1637","0.165653497998029","0.158804648996134","0.172502346999923","4"
"Satisfactory","2013","Rural Area","Female","1795","0.351263198641194","0.338848833455226","0.363677563827163","3"
"Satisfactory","2013","Rural Area","Male","1563","0.337388472140653","0.324115890834995","0.35066105344631","3"
"Satisfactory","2013","Urban Area","Female","3338","0.329304940120394","0.320647176231139","0.337962704009649","3"
"Satisfactory","2013","Urban Area","Male","2787","0.311656521391431","0.302303253998783","0.321009788784079","3"
"Very good","2013","Urban Area","Male","1404","0.127806219478499","0.121063965214182","0.134548473742817","1"
"Very good","2013","Urban Area","Female","1401","0.10174915932586","0.0961797608444737","0.107318557807247","1"
"Very good","2013","Rural Area","Male","587","0.109389300277228","0.100627524047693","0.118151076506763","1"
"Very good","2013","Rural Area","Female","614","0.0866516022629773","0.0793354883718979","0.0939677161540567","1"
"Bad ","2014","Rural Area","Male","146","0.0388496043370088","0.0331567331016204","0.0445424755723971","5"
"Bad ","2014","Urban Area","Male","272","0.0336624667436451","0.0297937382397618","0.0375311952475284","5"
"Bad ","2014","Urban Area","Female","356","0.0452992779081368","0.0412054950508618","0.0493930607654119","5"
"Bad ","2014","Rural Area","Female","180","0.0391063517311633","0.0337710056181801","0.0444416978441466","5"
"Good","2014","Urban Area","Female","3881","0.348982470581682","0.339599428033591","0.358365513129772","2"
"Good","2014","Rural Area","Male","1817","0.38262725622361","0.368308540596563","0.396945971850658","2"
"Good","2014","Rural Area","Female","1975","0.364256846896254","0.351012028940717","0.377501664851791","2"
"Good","2014","Urban Area","Male","3482","0.400085888970144","0.389577115841837","0.41059466209845","2"
"Poor","2014","Rural Area","Male","540","0.142541076837248","0.13224150749108","0.152840646183416","4"
"Poor","2014","Rural Area","Female","763","0.166959858393199","0.156695299656709","0.17722441712969","4"
"Poor","2014","Urban Area","Female","1540","0.176421816044206","0.168918139602036","0.183925492486375","4"
"Poor","2014","Urban Area","Male","1024","0.13264792750877","0.125372160131379","0.139923694886161","4"
"Satisfactory","2014","Rural Area","Male","1448","0.326574429190729","0.312758557985788","0.340390300395671","3"
"Satisfactory","2014","Rural Area","Female","1689","0.351029983170843","0.337893300520992","0.364166665820693","3"
"Satisfactory","2014","Urban Area","Female","3103","0.331543157957029","0.322275878503817","0.340810437410242","3"
"Satisfactory","2014","Urban Area","Male","2487","0.312917049210217","0.302971012458393","0.322863085962042","3"
"Very good","2014","Urban Area","Male","1084","0.120686667567224","0.113698998362562","0.127674336771886","1"
"Very good","2014","Urban Area","Female","1033","0.0977532775089466","0.0919070749561682","0.103599480061725","1"
"Very good","2014","Rural Area","Male","475","0.109407633411403","0.100211491121411","0.118603775701396","1"
"Very good","2014","Rural Area","Female","464","0.0786469598085403","0.07123803321444","0.0860558864026406","1"
"Bad ","2015","Urban Area","Female","329","0.0440669001887742","0.0400066684953961","0.0481271318821523","5"
"Bad ","2015","Rural Area","Male","152","0.0450620889742914","0.0389025594818499","0.0512216184667328","5"
"Bad ","2015","Urban Area","Male","244","0.0370749435592702","0.0330083688866246","0.0411415182319158","5"
"Bad ","2015","Rural Area","Female","181","0.0422513641220549","0.0366799932474155","0.0478227349966943","5"
"Good","2015","Rural Area","Male","1793","0.393515325328362","0.379009412882206","0.408021237774518","2"
"Good","2015","Rural Area","Female","1952","0.361417612521059","0.348112178204427","0.37472304683769","2"
"Good","2015","Urban Area","Male","3481","0.391260086974456","0.380756420552917","0.401763753395995","2"
"Good","2015","Urban Area","Female","3834","0.357660157757918","0.348178188817148","0.367142126698689","2"
"Poor","2015","Rural Area","Female","745","0.174351987728678","0.163843823484527","0.184860151972829","4"
"Poor","2015","Rural Area","Male","512","0.1346770947365","0.124540542085758","0.144813647387242","4"
"Poor","2015","Urban Area","Female","1509","0.17335879061536","0.165869989854828","0.180847591375892","4"
"Poor","2015","Urban Area","Male","984","0.127146345851451","0.11997641582745","0.134316275875452","4"
"Satisfactory","2015","Rural Area","Male","1412","0.334758656686073","0.32074634351177","0.348770969860375","3"
"Satisfactory","2015","Rural Area","Female","1638","0.335873967355459","0.322793316459205","0.348954618251713","3"
"Satisfactory","2015","Urban Area","Female","2997","0.323336861059505","0.314083602776994","0.332590119342017","3"
"Satisfactory","2015","Urban Area","Male","2452","0.320790684801022","0.310744412407078","0.330836957194967","3"
"Very good","2015","Urban Area","Male","1132","0.123727938813801","0.116641213005362","0.130814664622241","1"
"Very good","2015","Urban Area","Female","1147","0.101577290378442","0.0956011679144708","0.107553412842414","1"
"Very good","2015","Rural Area","Female","492","0.0861050682727492","0.0783358303197115","0.0938743062257869","1"
"Very good","2015","Rural Area","Male","488","0.091986834274773","0.0834053340084705","0.100568334541076","1"
"Bad ","2016","Urban Area","Female","407","0.0457086768756603","0.0416315179771396","0.0497858357741809","5"
"Bad ","2016","Urban Area","Male","289","0.0343288523647298","0.0306256450834928","0.0380320596459668","5"
"Bad ","2016","Rural Area","Male","170","0.0372592247948971","0.0319594683763834","0.0425589812134108","5"
"Bad ","2016","Rural Area","Female","193","0.0445538556601372","0.0388841178615451","0.0502235934587294","5"
"Good","2016","Urban Area","Male","3628","0.403087755380022","0.393111012077877","0.413064498682166","2"
"Good","2016","Urban Area","Female","3785","0.3586005193269","0.349238110876142","0.367962927777659","2"
"Good","2016","Rural Area","Male","1963","0.403678998250003","0.389949886207249","0.417408110292758","2"
"Good","2016","Rural Area","Female","1989","0.366483602947603","0.35324252243153","0.379724683463677","2"
"Poor","2016","Urban Area","Female","1579","0.175350753373062","0.167927295021763","0.182774211724361","4"
"Poor","2016","Rural Area","Male","556","0.133503047090015","0.123985754344956","0.143020339835073","4"
"Poor","2016","Rural Area","Female","777","0.174650128980183","0.164216852375971","0.185083405584395","4"
"Poor","2016","Urban Area","Male","1045","0.133857080442859","0.126931611192647","0.14078254969307","4"
"Satisfactory","2016","Urban Area","Female","2946","0.323261112800849","0.314130390736423","0.332391834865274","3"
"Satisfactory","2016","Rural Area","Male","1424","0.332413186922761","0.319231308074641","0.345595065770881","3"
"Satisfactory","2016","Urban Area","Male","2568","0.31394022109776","0.304500955401683","0.323379486793836","3"
"Satisfactory","2016","Rural Area","Female","1603","0.338998940630219","0.325990732694617","0.35200714856582","3"
"Very good","2016","Urban Area","Male","1756","0.11478609071463","0.108302695461807","0.121269485967454","1"
"Very good","2016","Urban Area","Female","1363","0.0970789376235288","0.0912992385840828","0.102858636662975","1"
"Very good","2016","Rural Area","Female","525","0.0753134717818579","0.0680615882347604","0.0825653553289555","1"
"Very good","2016","Rural Area","Male","793","0.0931455429423236","0.0850128541409541","0.101278231743693","1"
"Bad ","2017","Urban Area","Female","383","0.0383232897993066","0.0347596356293596","0.0418869439692537","5"
"Bad ","2017","Urban Area","Male","296","0.0339481259701807","0.0304822750517254","0.037413976888636","5"
"Bad ","2017","Rural Area","Male","173","0.0404946122674156","0.0352771261831417","0.0457120983516894","5"
"Bad ","2017","Rural Area","Female","199","0.0376652393409338","0.0327408775902662","0.0425896010916015","5"
"Good","2017","Urban Area","Female","4263","0.352747599127817","0.343877704117161","0.361617494138473","2"
"Good","2017","Rural Area","Male","2203","0.404362131841375","0.39137194621323","0.417352317469519","2"
"Good","2017","Rural Area","Female","2232","0.362648904661643","0.350213811301008","0.375083998022279","2"
"Good","2017","Urban Area","Male","4093","0.392471140303112","0.383125930155956","0.401816350450267","2"
"Poor","2017","Rural Area","Male","609","0.138085979610742","0.128954403708758","0.147217555512726","4"
"Poor","2017","Rural Area","Female","821","0.174564356492363","0.164746065668145","0.18438264731658","4"
"Poor","2017","Urban Area","Female","1657","0.172945542552292","0.165924989090322","0.179966096014263","4"
"Poor","2017","Urban Area","Male","1150","0.129113566068731","0.122696028014724","0.135531104122737","4"
"Satisfactory","2017","Urban Area","Female","3265","0.331725499362541","0.322985397699407","0.340465601025675","3"
"Satisfactory","2017","Rural Area","Male","1581","0.328553553012499","0.316121360053983","0.340985745971016","3"
"Satisfactory","2017","Urban Area","Male","2834","0.314260893396396","0.30537652863807","0.323145258154721","3"
"Satisfactory","2017","Rural Area","Female","1857","0.35272573618032","0.340366852608443","0.365084619752198","3"
"Very good","2017","Urban Area","Male","2115","0.130206274261581","0.123765681449323","0.136646867073839","1"
"Very good","2017","Urban Area","Female","1580","0.104258069158043","0.0985852896691087","0.109930848646977","1"
"Very good","2017","Rural Area","Male","917","0.0885037232679679","0.080985812125378","0.0960216344105578","1"
"Very good","2017","Rural Area","Female","633","0.07239576332474","0.0656929915143256","0.0790985351351544","1"
"Bad ","2018","Urban Area","Male","278","0.0315059209404","0.0280384515956048","0.0349733902851952","5"
"Bad ","2018","Urban Area","Female","367","0.0405551217352262","0.0367785275615263","0.0443317159089262","5"
"Bad ","2018","Rural Area","Male","168","0.0393157276916605","0.0339449447844921","0.044686510598829","5"
"Bad ","2018","Rural Area","Female","187","0.0394203913365691","0.0342249655395817","0.0446158171335564","5"
"Good","2018","Rural Area","Female","2069","0.367986432081953","0.35511066525674","0.380862198907167","2"
"Good","2018","Urban Area","Male","3839","0.394586120808776","0.384884034249373","0.404288207368178","2"
"Good","2018","Rural Area","Male","1931","0.385360452102345","0.371910896946965","0.398810007257725","2"
"Good","2018","Urban Area","Female","3918","0.359292271561093","0.35010637884726","0.368478164274927","2"
"Poor","2018","Urban Area","Male","1031","0.123472312456162","0.116941974365199","0.130002650547125","4"
"Poor","2018","Urban Area","Female","1516","0.172108843202926","0.164881882980964","0.179335803424889","4"
"Poor","2018","Rural Area","Male","569","0.128547908541831","0.119298406250377","0.137797410833285","4"
"Poor","2018","Rural Area","Female","769","0.155651404496091","0.145972383904703","0.165330425087479","4"
"Satisfactory","2018","Urban Area","Male","2622","0.312902938177474","0.303698825596638","0.32210705075831","3"
"Satisfactory","2018","Urban Area","Female","3178","0.325375020780809","0.316405055481282","0.334344986080335","3"
"Satisfactory","2018","Rural Area","Female","1759","0.360445122601136","0.347626171718695","0.373264073483577","3"
"Satisfactory","2018","Rural Area","Male","1535","0.350352378947755","0.337168124984044","0.363536632911466","3"
"Very good","2018","Urban Area","Male","1979","0.137532707617189","0.13069607300441","0.144369342229967","1"
"Very good","2018","Urban Area","Female","1501","0.102668742719945","0.0968575808943327","0.108479904545558","1"
"Very good","2018","Rural Area","Male","827","0.0964235327164085","0.0882663897553574","0.10458067567746","1"
"Very good","2018","Rural Area","Female","605","0.0764966494842507","0.0694003090181391","0.0835929899503623","1"
"Bad ","2019","Urban Area","Male","248","0.0325866477818678","0.0289298094056416","0.0362434861580939","5"
"Bad ","2019","Urban Area","Female","302","0.0367470970722133","0.0329376672519427","0.0405565268924839","5"
"Bad ","2019","Rural Area","Male","154","0.0396606779111385","0.034237623385579","0.0450837324366979","5"
"Bad ","2019","Rural Area","Female","143","0.0285997121987263","0.0240323782347952","0.0331670461626573","5"
"Good","2019","Urban Area","Female","3686","0.376025954245137","0.366218179804594","0.38583372868568","2"
"Good","2019","Rural Area","Male","2025","0.390210541472623","0.376655807343173","0.403765275602074","2"
"Good","2019","Urban Area","Male","3749","0.413329681794639","0.403187643662818","0.423471719926459","2"
"Good","2019","Rural Area","Female","2024","0.371416077522608","0.358175869545513","0.384656285499703","2"
"Poor","2019","Urban Area","Female","1315","0.167748110972795","0.160182665430264","0.175313556515326","4"
"Poor","2019","Rural Area","Male","561","0.135762124652027","0.126243865848613","0.145280383455441","4"
"Poor","2019","Rural Area","Female","748","0.173744295184513","0.163361953070106","0.18412663729892","4"
"Poor","2019","Urban Area","Male","916","0.119948346535975","0.113256729185527","0.126639963886423","4"
"Satisfactory","2019","Urban Area","Male","2408","0.304700935409894","0.295221060637988","0.314180810181801","3"
"Satisfactory","2019","Urban Area","Female","2759","0.319588128924921","0.310146225452683","0.329030032397159","3"
"Satisfactory","2019","Rural Area","Male","1488","0.340631837377018","0.32746267496269","0.353800999791345","3"
"Satisfactory","2019","Rural Area","Female","1649","0.355675388575041","0.34255755578655","0.368793221363531","3"
"Very good","2019","Urban Area","Male","1735","0.129434388477624","0.122520768941482","0.136348008013766","1"
"Very good","2019","Urban Area","Female","1308","0.0998907087849336","0.0938193141117023","0.105962103458165","1"
"Very good","2019","Rural Area","Male","747","0.0937348185871939","0.0856358508772289","0.101833786297159","1"
"Very good","2019","Rural Area","Female","552","0.0705645265191115","0.0635469741699973","0.0775820788682257","1"
