"ple0044_h","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence","value"
"No","1991","66 and older","Not Working","1032","0.999151582279849","0.997377807516185","1.00092535704351","2"
"No","1991","16-34 y.","Not Working","869","0.955718563532713","0.942278457422674","0.969158669642751","2"
"No","1991","16-34 y.","Part Time","437","0.52553810620548","0.491607688764845","0.559468523646115","2"
"Yes","1991","16-34 y.","Full Time","648","0.350964119482492","0.329326516241199","0.372601722723786","1"
"Yes","1991","16-34 y.","Part Time","395","0.47446189379452","0.440531476353885","0.508392311235155","1"
"Yes","1991","16-34 y.","Not Working","31","0.0442814364672874","0.0308413303572492","0.0577215425773256","1"
"Yes","1991","35-65 y.","Full Time","1132","0.465466175983611","0.44598335286313","0.484948999104092","1"
"Yes","1991","35-65 y.","Part Time","466","0.504749811138828","0.471809563245952","0.537690059031704","1"
"Yes","1991","35-65 y.","Not Working","8","","","","1"
"Yes","1991","66 and older","Full Time","6","","","","1"
"Yes","1991","66 and older","Part Time","14","","","","1"
"Yes","1991","66 and older","Not Working","3","","","","1"
"No","1992","35-65 y.","Not Working","1663","0.990047193486497","0.985299053963652","0.994795333009343","2"
"No","1992","16-34 y.","Full Time","1588","0.606984572170254","0.588434050224965","0.625535094115544","2"
"No","1992","16-34 y.","Not Working","1106","0.963637239976022","0.952789974074768","0.974484505877275","2"
"No","1992","35-65 y.","Full Time","1883","0.49128256597414","0.475529949000997","0.507035182947283","2"
"No","1992","35-65 y.","Part Time","613","0.483474407670821","0.456098043247038","0.510850772094603","2"
"No","1992","66 and older","Full Time","5","","","","2"
"No","1992","66 and older","Part Time","18","","","","2"
"No","1992","66 and older","Not Working","1437","0.998196546534964","0.996005117826439","1.00038797524349","2"
"No","1992","16-34 y.","Part Time","571","0.499551207711552","0.470398513404641","0.528703902018462","2"
"Yes","1992","35-65 y.","Part Time","667","0.516525592329179","0.489149227905397","0.543901956752962","1"
"Yes","1992","35-65 y.","Not Working","16","","","","1"
"Yes","1992","66 and older","Full Time","7","","","","1"
"Yes","1992","66 and older","Part Time","8","","","","1"
"Yes","1992","66 and older","Not Working","3","","","","1"
"Yes","1992","16-34 y.","Full Time","1075","0.393015427829746","0.374464905884456","0.411565949775035","1"
"Yes","1992","16-34 y.","Part Time","559","0.500448792288448","0.471296097981538","0.529601486595359","1"
"Yes","1992","16-34 y.","Not Working","38","0.0363627600239783","0.0255154941227249","0.0472100259252318","1"
"Yes","1992","35-65 y.","Full Time","1986","0.50871743402586","0.492964817052717","0.524470050999003","1"
"No","1993","35-65 y.","Not Working","","","","","2"
"No","1993","16-34 y.","Full Time","","","","","2"
"No","1993","16-34 y.","Not Working","","","","","2"
"No","1993","35-65 y.","Full Time","","","","","2"
"No","1993","35-65 y.","Part Time","","","","","2"
"No","1993","66 and older","Full Time","","","","","2"
"No","1993","66 and older","Part Time","","","","","2"
"No","1993","66 and older","Not Working","","","","","2"
"No","1993","16-34 y.","Part Time","","","","","2"
"Yes","1993","35-65 y.","Part Time","","","","","1"
"Yes","1993","35-65 y.","Not Working","","","","","1"
"Yes","1993","66 and older","Full Time","","","","","1"
"Yes","1993","66 and older","Part Time","","","","","1"
"Yes","1993","66 and older","Not Working","","","","","1"
"Yes","1993","16-34 y.","Full Time","","","","","1"
"Yes","1993","16-34 y.","Part Time","","","","","1"
"Yes","1993","16-34 y.","Not Working","","","","","1"
"Yes","1993","35-65 y.","Full Time","","","","","1"
"No","1994","35-65 y.","Not Working","1850","0.980427048592333","0.97417181628915","0.986682280895517","2"
"No","1994","16-34 y.","Full Time","1551","0.638357993991419","0.61950104388826","0.657214944094578","2"
"No","1994","16-34 y.","Part Time","546","0.53928076988844","0.509259728867227","0.569301810909653","2"
"No","1994","16-34 y.","Not Working","1177","0.963403891461004","0.952871865749887","0.973935917172121","2"
"No","1994","35-65 y.","Full Time","1736","0.519153452971954","0.502440148935533","0.535866757008375","2"
"No","1994","35-65 y.","Part Time","626","0.50149163804197","0.473492277145635","0.529490998938305","2"
"No","1994","66 and older","Full Time","5","","","","2"
"No","1994","66 and older","Part Time","11","","","","2"
"No","1994","66 and older","Not Working","1478","0.996340602888841","0.993265361247524","0.999415844530157","2"
"Yes","1994","35-65 y.","Part Time","599","0.49850836195803","0.470509001061695","0.526507722854365","1"
"Yes","1994","35-65 y.","Not Working","34","0.0195729514076667","0.0133177191044833","0.02582818371085","1"
"Yes","1994","66 and older","Full Time","5","","","","1"
"Yes","1994","66 and older","Part Time","14","","","","1"
"Yes","1994","66 and older","Not Working","3","","","","1"
"Yes","1994","16-34 y.","Full Time","943","0.361642006008581","0.342785055905422","0.38049895611174","1"
"Yes","1994","16-34 y.","Part Time","513","0.46071923011156","0.430698189090347","0.490740271132773","1"
"Yes","1994","16-34 y.","Not Working","44","0.036596108538996","0.026064082827879","0.0471281342501129","1"
"Yes","1994","35-65 y.","Full Time","1697","0.480846547028046","0.464133242991625","0.497559851064467","1"
"No","1995","16-34 y.","Full Time","1457","0.625915418128972","0.606471060543227","0.645359775714717","2"
"No","1995","35-65 y.","Not Working","1938","0.993587702761824","0.990046766486291","0.997128639037357","2"
"No","1995","16-34 y.","Part Time","489","0.462076857188842","0.432035297216295","0.492118417161389","2"
"No","1995","16-34 y.","Not Working","1333","0.971464010679501","0.962628111926253","0.980299909432748","2"
"No","1995","35-65 y.","Full Time","1729","0.527414299583812","0.510585941518446","0.544242657649178","2"
"No","1995","35-65 y.","Part Time","598","0.452803593435999","0.425555844489976","0.480051342382022","2"
"No","1995","66 and older","Full Time","3","","","","2"
"No","1995","66 and older","Part Time","2","","","","2"
"No","1995","66 and older","Not Working","1509","0.999258683639567","0.997886359771709","1.00063100750743","2"
"Yes","1995","35-65 y.","Part Time","684","0.547196406564001","0.519948657617978","0.574444155510024","1"
"Yes","1995","35-65 y.","Not Working","14","","","","1"
"Yes","1995","66 and older","Full Time","6","","","","1"
"Yes","1995","66 and older","Part Time","21","","","","1"
"Yes","1995","66 and older","Not Working","2","","","","1"
"Yes","1995","16-34 y.","Full Time","922","0.374084581871028","0.354640224285283","0.393528939456773","1"
"Yes","1995","16-34 y.","Part Time","569","0.537923142811158","0.507881582838611","0.567964702783705","1"
"Yes","1995","16-34 y.","Not Working","31","0.0285359893204995","0.0197000905672522","0.0373718880737468","1"
"Yes","1995","35-65 y.","Full Time","1652","0.472585700416188","0.455757342350822","0.489414058481554","1"
"No","1996","16-34 y.","Full Time","1467","0.639695291851164","0.620168156837404","0.659222426864924","2"
"No","1996","35-65 y.","Not Working","1804","0.996698314331006","0.99405554944482","0.999341079217192","2"
"No","1996","16-34 y.","Part Time","489","0.488236097461965","0.45736279246797","0.51910940245596","2"
"No","1996","16-34 y.","Not Working","1219","0.991045516339953","0.985783088675396","0.99630794400451","2"
"No","1996","35-65 y.","Full Time","1763","0.523635212041985","0.506579473059724","0.540690951024247","2"
"No","1996","35-65 y.","Part Time","686","0.475084770362955","0.448860544676597","0.501308996049313","2"
"No","1996","66 and older","Full Time","1","","","","2"
"No","1996","66 and older","Part Time","6","","","","2"
"No","1996","66 and older","Not Working","1527","1","1","1","2"
"Yes","1996","35-65 y.","Part Time","707","0.524915229637045","0.498691003950687","0.551139455323403","1"
"Yes","1996","35-65 y.","Not Working","6","","","","1"
"Yes","1996","66 and older","Full Time","11","","","","1"
"Yes","1996","66 and older","Part Time","23","","","","1"
"Yes","1996","66 and older","Not Working","","","","","1"
"Yes","1996","16-34 y.","Full Time","855","0.360304708148836","0.340777573135076","0.379831843162596","1"
"Yes","1996","16-34 y.","Part Time","518","0.511763902538035","0.48089059754404","0.542637207532029","1"
"Yes","1996","16-34 y.","Not Working","12","","","","1"
"Yes","1996","35-65 y.","Full Time","1531","0.476364787958015","0.459309048975753","0.493420526940276","1"
"No","1997","35-65 y.","Not Working","1842","0.998401273181639","0.996579248161223","1.00022329820205","2"
"No","1997","16-34 y.","Full Time","1350","0.61003582406887","0.589774140109821","0.63029750802792","2"
"No","1997","16-34 y.","Part Time","440","0.464250425856434","0.431686049289817","0.496814802423051","2"
"No","1997","16-34 y.","Not Working","1262","0.987757958349131","0.981738515803677","0.993777400894585","2"
"No","1997","35-65 y.","Full Time","1673","0.531325835159423","0.514060333310429","0.548591337008416","2"
"No","1997","35-65 y.","Part Time","630","0.480106913298504","0.453347055359683","0.506866771237325","2"
"No","1997","66 and older","Full Time","2","","","","2"
"No","1997","66 and older","Part Time","9","","","","2"
"No","1997","66 and older","Not Working","1559","1","1","1","2"
"Yes","1997","35-65 y.","Part Time","709","0.519893086701496","0.493133228762675","0.546652944640317","1"
"Yes","1997","35-65 y.","Not Working","5","","","","1"
"Yes","1997","66 and older","Full Time","13","","","","1"
"Yes","1997","66 and older","Part Time","16","","","","1"
"Yes","1997","66 and older","Not Working","","","","","1"
"Yes","1997","16-34 y.","Full Time","876","0.38996417593113","0.36970249197208","0.410225859890179","1"
"Yes","1997","16-34 y.","Part Time","461","0.535749574143566","0.503185197576949","0.568313950710183","1"
"Yes","1997","16-34 y.","Not Working","20","","","","1"
"Yes","1997","35-65 y.","Full Time","1536","0.468674164840577","0.451408662991584","0.485939666689571","1"
"No","1998","35-65 y.","Not Working","2147","0.99845924176854","0.996802485986265","1.00011599755082","2"
"No","1998","16-34 y.","Full Time","1384","0.596186369037726","0.576037404168786","0.616335333906666","2"
"No","1998","16-34 y.","Part Time","486","0.533812992844351","0.50278539744886","0.564840588239842","2"
"No","1998","16-34 y.","Not Working","1358","0.997145071338676","0.994313563882069","0.999976578795283","2"
"No","1998","35-65 y.","Full Time","1732","0.498060271393833","0.481554521254543","0.514566021533123","2"
"No","1998","35-65 y.","Part Time","691","0.445824106615236","0.420819628515823","0.470828584714649","2"
"No","1998","66 and older","Full Time","3","","","","2"
"No","1998","66 and older","Part Time","6","","","","2"
"No","1998","66 and older","Not Working","1832","1","1","1","2"
"Yes","1998","35-65 y.","Part Time","827","0.554175893384764","0.529171415285351","0.579180371484177","1"
"Yes","1998","35-65 y.","Not Working","6","","","","1"
"Yes","1998","66 and older","Full Time","10","","","","1"
"Yes","1998","66 and older","Part Time","22","","","","1"
"Yes","1998","66 and older","Not Working","","","","","1"
"Yes","1998","16-34 y.","Full Time","894","0.403813630962274","0.383664666093334","0.423962595831214","1"
"Yes","1998","16-34 y.","Part Time","507","0.466187007155649","0.435159411760158","0.49721460255114","1"
"Yes","1998","16-34 y.","Not Working","6","","","","1"
"Yes","1998","35-65 y.","Full Time","1793","0.501939728606167","0.485433978466877","0.518445478745457","1"
"No","1999","66 and older","Full Time","1","","","","2"
"No","1999","66 and older","Part Time","24","","","","2"
"No","1999","66 and older","Not Working","1729","0.991460700611329","0.987139813818144","0.995781587404515","2"
"No","1999","35-65 y.","Not Working","1901","0.979384301490389","0.973069439195025","0.985699163785754","2"
"No","1999","16-34 y.","Full Time","1316","0.607760607740079","0.587108045183719","0.628413170296439","2"
"No","1999","16-34 y.","Part Time","512","0.483042652787084","0.453253692842994","0.512831612731174","2"
"No","1999","16-34 y.","Not Working","1078","0.910216871948489","0.893843450135711","0.926590293761266","2"
"No","1999","35-65 y.","Full Time","1821","0.536736639340648","0.520211969678774","0.553261309002522","2"
"No","1999","35-65 y.","Part Time","729","0.463110589242383","0.438270829680995","0.48795034880377","2"
"Yes","1999","35-65 y.","Part Time","819","0.536889410757617","0.51204965119623","0.561729170319005","1"
"Yes","1999","35-65 y.","Not Working","44","0.0206156985096107","0.014300836214246","0.0269305608049755","1"
"Yes","1999","66 and older","Full Time","8","","","","1"
"Yes","1999","66 and older","Part Time","23","","","","1"
"Yes","1999","16-34 y.","Full Time","831","0.392239392259921","0.371586829703561","0.412891954816281","1"
"Yes","1999","16-34 y.","Part Time","569","0.516957347212916","0.487168387268826","0.546746307157006","1"
"Yes","1999","16-34 y.","Not Working","93","0.0897831280515113","0.0734097062387341","0.106156549864289","1"
"Yes","1999","35-65 y.","Full Time","1677","0.463263360659352","0.446738690997478","0.479788030321226","1"
"Yes","1999","66 and older","Not Working","13","","","","1"
"No","2000","35-65 y.","Not Working","3708","0.99173162229399","0.988828309844128","0.994634934743853","2"
"No","2000","66 and older","Full Time","8","","","","2"
"No","2000","66 and older","Part Time","36","0.345154835668323","0.246934111937846","0.4433755593988","2"
"No","2000","66 and older","Not Working","3494","0.999476477339641","0.998718328794538","1.00023462588474","2"
"No","2000","16-34 y.","Full Time","1985","0.612982885523915","0.596234903146694","0.629730867901136","2"
"No","2000","16-34 y.","Part Time","843","0.47828884384948","0.454971336505706","0.501606351193254","2"
"No","2000","16-34 y.","Not Working","1792","0.979100816186095","0.972536128896697","0.985665503475494","2"
"No","2000","35-65 y.","Full Time","3290","0.516167775298462","0.503924406177771","0.528411144419153","2"
"No","2000","35-65 y.","Part Time","1306","0.46682875535962","0.448418546857852","0.485238963861388","2"
"Yes","2000","35-65 y.","Part Time","1515","0.53317124464038","0.514761036138613","0.551581453142148","1"
"Yes","2000","35-65 y.","Not Working","29","","","","1"
"Yes","2000","66 and older","Full Time","29","","","","1"
"Yes","2000","66 and older","Part Time","54","0.654845164331677","0.5566244406012","0.753065888062154","1"
"Yes","2000","16-34 y.","Full Time","1264","0.387017114476085","0.370269132098864","0.403765096853306","1"
"Yes","2000","16-34 y.","Part Time","920","0.52171115615052","0.498393648806746","0.545028663494293","1"
"Yes","2000","16-34 y.","Not Working","32","0.0208991838139048","0.0143344965245066","0.0274638711033031","1"
"Yes","2000","35-65 y.","Full Time","3110","0.483832224701538","0.471588855580847","0.496075593822229","1"
"Yes","2000","66 and older","Not Working","3","","","","1"
"No","2001","35-65 y.","Not Working","3229","0.998814975984242","0.997629250424015","1.00000070154447","2"
"No","2001","66 and older","Full Time","6","","","","2"
"No","2001","66 and older","Part Time","48","0.377542575934782","0.287359634866046","0.467725517003518","2"
"No","2001","66 and older","Not Working","3286","0.998734413575643","0.997519383395727","0.99994944375556","2"
"No","2001","16-34 y.","Full Time","1739","0.604731377764473","0.586683423789255","0.62277933173969","2"
"No","2001","16-34 y.","Part Time","770","0.464100503653539","0.44000805900479","0.488192948302289","2"
"No","2001","16-34 y.","Not Working","1577","0.988662494174586","0.983471596180318","0.993853392168855","2"
"No","2001","35-65 y.","Full Time","3091","0.524294014645623","0.511575570634111","0.537012458657134","2"
"No","2001","35-65 y.","Part Time","1255","0.456931117228353","0.438309664969952","0.475552569486754","2"
"Yes","2001","35-65 y.","Part Time","1494","0.543068882771647","0.524447430513246","0.561690335030048","1"
"Yes","2001","35-65 y.","Not Working","5","","","","1"
"Yes","2001","66 and older","Full Time","21","","","","1"
"Yes","2001","66 and older","Part Time","63","0.622457424065218","0.532274482996482","0.712640365133954","1"
"Yes","2001","16-34 y.","Full Time","1080","0.395268622235527","0.37722066826031","0.413316576210745","1"
"Yes","2001","16-34 y.","Part Time","876","0.535899496346461","0.511807051697711","0.55999194099521","1"
"Yes","2001","16-34 y.","Not Working","21","","","","1"
"Yes","2001","35-65 y.","Full Time","2832","0.475705985354377","0.462987541342866","0.488424429365889","1"
"Yes","2001","66 and older","Not Working","3","","","","1"
"No","2002","35-65 y.","Not Working","3195","0.994232152391615","0.991612891679335","0.996851413103896","2"
"No","2002","66 and older","Full Time","6","","","","2"
"No","2002","66 and older","Part Time","47","0.37117283704452","0.290567780367083","0.451777893721956","2"
"No","2002","66 and older","Not Working","3437","1","1","1","2"
"No","2002","16-34 y.","Full Time","1619","0.611642598283276","0.593079359279045","0.630205837287507","2"
"No","2002","16-34 y.","Part Time","804","0.493357589010953","0.469219595581426","0.51749558244048","2"
"No","2002","16-34 y.","Not Working","1622","0.982157025134114","0.975765660681226","0.988548389587001","2"
"No","2002","35-65 y.","Full Time","3279","0.509293831727759","0.497206586752381","0.521381076703138","2"
"No","2002","35-65 y.","Part Time","1440","0.474486251715399","0.456764688464567","0.492207814966231","2"
"Yes","2002","35-65 y.","Part Time","1610","0.525513748284601","0.507792185033769","0.543235311535433","1"
"Yes","2002","35-65 y.","Not Working","16","","","","1"
"Yes","2002","66 and older","Full Time","34","0.877180445807908","0.775462794277969","0.978898097337848","1"
"Yes","2002","66 and older","Part Time","91","0.628827162955481","0.548222106278044","0.709432219632917","1"
"Yes","2002","66 and older","Not Working","","","","","1"
"Yes","2002","16-34 y.","Full Time","1029","0.388357401716724","0.369794162712493","0.406920640720955","1"
"Yes","2002","16-34 y.","Part Time","844","0.506642410989047","0.48250441755952","0.530780404418574","1"
"Yes","2002","16-34 y.","Not Working","26","","","","1"
"Yes","2002","35-65 y.","Full Time","3292","0.490706168272241","0.478618923296862","0.502793413247619","1"
"No","2003","16-34 y.","Full Time","1505","0.627857112655247","0.608586521544987","0.647127703765508","2"
"No","2003","35-65 y.","Not Working","3048","0.993575526356692","0.990746591615345","0.996404461098038","2"
"No","2003","66 and older","Full Time","14","","","","2"
"No","2003","66 and older","Part Time","55","0.447847382195808","0.363016162133186","0.53267860225843","2"
"No","2003","66 and older","Not Working","3493","0.999755470422148","0.999237103722103","1.00027383712219","2"
"No","2003","16-34 y.","Part Time","785","0.496119429857963","0.471681636237444","0.520557223478482","2"
"No","2003","16-34 y.","Not Working","1614","0.978309229767486","0.971269747775521","0.985348711759451","2"
"No","2003","35-65 y.","Full Time","3118","0.508778460653889","0.496276996132237","0.521279925175542","2"
"No","2003","35-65 y.","Part Time","1440","0.46819341148617","0.450533817732343","0.485853005239996","2"
"Yes","2003","35-65 y.","Part Time","1627","0.53180658851383","0.514146994760004","0.549466182267657","1"
"Yes","2003","35-65 y.","Not Working","16","","","","1"
"Yes","2003","66 and older","Full Time","32","0.748925053407051","0.623613808589873","0.874236298224229","1"
"Yes","2003","66 and older","Part Time","77","0.552152617804192","0.46732139774157","0.636983837866814","1"
"Yes","2003","66 and older","Not Working","2","","","","1"
"Yes","2003","16-34 y.","Full Time","912","0.372142887344753","0.352872296234492","0.391413478455013","1"
"Yes","2003","16-34 y.","Part Time","823","0.503880570142037","0.479442776521518","0.528318363762556","1"
"Yes","2003","16-34 y.","Not Working","31","0.0216907702325138","0.0146512882405486","0.0287302522244789","1"
"Yes","2003","35-65 y.","Full Time","3025","0.491221539346111","0.478720074824458","0.503723003867763","1"
"No","2004","16-34 y.","Full Time","1360","0.614416894530257","0.594273900357736","0.634559888702778","2"
"No","2004","35-65 y.","Not Working","2916","0.994427438553206","0.991732926748863","0.997121950357549","2"
"No","2004","66 and older","Full Time","9","","","","2"
"No","2004","66 and older","Part Time","57","0.391807021985808","0.315930688392166","0.46768335557945","2"
"No","2004","66 and older","Not Working","3584","0.997962516308839","0.996487266567612","0.999437766050065","2"
"No","2004","16-34 y.","Part Time","726","0.436714301721954","0.411862067083388","0.46156653636052","2"
"No","2004","16-34 y.","Not Working","1660","0.982835866684041","0.976643506968429","0.989028226399653","2"
"No","2004","35-65 y.","Full Time","3026","0.520364329415648","0.50766176916433","0.533066889666967","2"
"No","2004","35-65 y.","Part Time","1342","0.464884198258716","0.447021545421931","0.4827468510955","2"
