"year","migback","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2001","no migration background","Westdeutschland, alte Bundeslaender","1464.56","1380","7612","322","767","1892","2608","4604","1442.13","1486.99","0","12782","1329","1380"
"2002","direct migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2002","direct migration background","Westdeutschland, alte Bundeslaender","1251.24","1200","1515","316","603","1600","2000","4500","1190.1","1312.38","0","25000","1200","1300"
"2002","indirect migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2002","indirect migration background","Westdeutschland, alte Bundeslaender","1152.21","1034.12","463","310","458","1500","2000","4000","1054.84","1249.58","0","15000","1000","1150"
"2002","no migration background","Ostdeutschland, neue Bundeslaender","1142.15","1072.57","2914","357","760","1450","1833","3400","1110.97","1173.33","0","12000","1100","1154"
"2002","no migration background","Westdeutschland, alte Bundeslaender","1535.85","1400","8568","325","770","2000","2709","5500","1498.44","1573.26","0","80000","1460","1500"
"2003","direct migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2003","direct migration background","Westdeutschland, alte Bundeslaender","1268.13","1200","1384","320","609","1627","2100","5000","1216.31","1319.95","0","12500","1240","1300"
"2003","indirect migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2003","indirect migration background","Westdeutschland, alte Bundeslaender","1142.48","1079.09","468","300","450","1500","2000","4199","1020.88","1264.08","0","20000","999","1150"
"2003","no migration background","Ostdeutschland, neue Bundeslaender","1177.12","1100","2793","327","731","1500","1950","4000","1144.31","1209.93","0","10000","1100","1186"
"2003","no migration background","Westdeutschland, alte Bundeslaender","1546.37","1400","8106","325","800","2000","2790","5700","1512.68","1580.06","0","59000","1477","1500"
"2004","direct migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2004","direct migration background","Westdeutschland, alte Bundeslaender","1302.78","1200","1311","350","685","1690","2200","5000","1248.89","1356.67","0","9000","1290","1380"
"2004","indirect migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2004","indirect migration background","Westdeutschland, alte Bundeslaender","1107.58","1000","464","320","493","1532","2000","3700","1026.75","1188.41","16","6500","1000","1200"
"2004","no migration background","Ostdeutschland, neue Bundeslaender","1167.48","1100","2746","309","700","1500","1950","3671","1134.6","1200.36","0","11000","1100","1196"
"2004","no migration background","Westdeutschland, alte Bundeslaender","1571.16","1420","7842","370","800","2000","2800","6000","1537.08","1605.24","0","30214","1500","1500"
"2005","direct migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2005","direct migration background","Westdeutschland, alte Bundeslaender","1277.59","1200","1212","300","600","1700","2100","5020","1219.48","1335.7","0","10000","1250","1350"
"2005","indirect migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2005","indirect migration background","Westdeutschland, alte Bundeslaender","1157.14","1100","460","306","492","1670","2165","3500","1072.51","1241.77","0","6900","1029","1200"
"2005","no migration background","Ostdeutschland, neue Bundeslaender","1189.59","1100","2591","320","718","1538","2000","3661","1154.94","1224.24","0","12000","1100","1200"
"2005","no migration background","Westdeutschland, alte Bundeslaender","1584.28","1470","7443","379","800","2000","2900","5500","1551.53","1617.03","0","20000","1500","1500"
"2006","direct migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","direct migration background","Westdeutschland, alte Bundeslaender","1341.31","1270","1230","343","600","1710","2350","5500","1283.72","1398.9","0","10000","1270","1400"
"2006","indirect migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","indirect migration background","Westdeutschland, alte Bundeslaender","1149.66","1064.05","473","300","487","1600","2115","3500","1067.38","1231.94","0","7043","1000","1200"
"2006","no migration background","Ostdeutschland, neue Bundeslaender","1180.8","1100","2723","296","720","1500","2000","4000","1145.93","1215.67","0","13000","1120","1200"
"2006","no migration background","Westdeutschland, alte Bundeslaender","1608.97","1480.16","7915","369","793","2050","2930","5700","1566.75","1651.19","0","84300","1500","1500"
"2007","direct migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","direct migration background","Westdeutschland, alte Bundeslaender","1341.22","1267.69","1088","339","650","1750","2250","5000","1276.17","1406.27","0","12000","1300","1400"
"2007","indirect migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","indirect migration background","Westdeutschland, alte Bundeslaender","1189.63","1100","480","296","500","1600","2100","3550","1105.6","1273.66","0","6500","1100","1250"
"2007","no migration background","Ostdeutschland, neue Bundeslaender","1190.9","1100","2646","300","720","1500","2000","3800","1155.15","1226.65","0","13000","1100","1200"
"2007","no migration background","Westdeutschland, alte Bundeslaender","1616.84","1500","7543","399","800","2061","3000","6000","1584.2","1649.48","0","25000","1500","1514"
"2008","direct migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2008","direct migration background","Westdeutschland, alte Bundeslaender","1355.06","1286.46","1016","320","590","1764","2300","5915","1286.06","1424.06","0","11877","1250","1400"
"2008","indirect migration background","Ostdeutschland, neue Bundeslaender","878.82","857.78","30","95","250","1250","2047","2230","584.65","1172.99","0","2830","480","1290"
"2008","indirect migration background","Westdeutschland, alte Bundeslaender","1217.79","1200","478","308.19","526","1716","2200","3600","1133.61","1301.97","0","6643","1050","1250"
"2008","no migration background","Ostdeutschland, neue Bundeslaender","1215.88","1176.53","2531","350","778","1552","2000","3550","1181.06","1250.7","0","10000","1167","1200"
"2008","no migration background","Westdeutschland, alte Bundeslaender","1638.06","1500","7109","380","793","2100","3000","6000","1604.69","1671.43","0","22000","1500","1519"
"2009","direct migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2009","direct migration background","Westdeutschland, alte Bundeslaender","1346.01","1234.01","875","310","518","1720","2387","5700","1271.3","1420.72","0","12975","1200","1400"
"2009","indirect migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2009","indirect migration background","Westdeutschland, alte Bundeslaender","1282.78","1172.21","444","350","530","1800","2300","4164","1182.11","1383.45","0","8000","1100","1300"
"2009","no migration background","Ostdeutschland, neue Bundeslaender","1266.05","1180","2416","311","740","1620","2100","3900","1225.93","1306.17","0","20000","1200","1240"
"2009","no migration background","Westdeutschland, alte Bundeslaender","1671.29","1500","6647","400","834","2100","3000","6100","1636.14","1706.44","0","24399","1500","1580"
"2010","direct migration background","Ostdeutschland, neue Bundeslaender","960.68","1080","41","120","432","1145","1497","4000","701.78","1219.58","80","4000","500","1200"
"2010","direct migration background","Westdeutschland, alte Bundeslaender","1422.7","1225.93","1458","320","550","1882","2500","6000","1355.4","1490","0","24385","1266","1400"
"2010","indirect migration background","Ostdeutschland, neue Bundeslaender","1267.1","1399.88","42","300","620","1750","2000","5000","957.09","1577.11","35","5000","1095","1700"
"2010","indirect migration background","Westdeutschland, alte Bundeslaender","1292.63","1200","635","300","520","1800","2400","4000","1200.1","1385.16","0","11692","1200","1400"
"2010","no migration background","Ostdeutschland, neue Bundeslaender","1298.85","1200","2995","317","720","1700","2200","4400","1257.82","1339.88","0","20000","1173","1200"
"2010","no migration background","Westdeutschland, alte Bundeslaender","1709.6","1510","8942","394","850","2150","3056","6300","1678.3","1740.9","0","30000","1500","1600"
"2011","direct migration background","Ostdeutschland, neue Bundeslaender","1014.57","1033.81","49","112","150","1140","1900","8000","607.47","1421.67","0","8000","830","1300"
"2011","direct migration background","Westdeutschland, alte Bundeslaender","1477.54","1356","1740","387","670","1900","2600","5200","1423.76","1531.32","0","16800","1292","1400"
"2011","indirect migration background","Ostdeutschland, neue Bundeslaender","1154.39","994.1","56","100","540","1550","2119","5000","888.7","1420.08","0","5000","850","1500"
"2011","indirect migration background","Westdeutschland, alte Bundeslaender","1400.56","1200","780","350","630","1800","2600","4800","1312.52","1488.6","0","13000","1200","1400"
"2011","no migration background","Ostdeutschland, neue Bundeslaender","1316.45","1200","3505","368","800","1700","2200","4100","1283.99","1348.91","0","13800","1200","1250"
"2011","no migration background","Westdeutschland, alte Bundeslaender","1742.52","1590","10900","400","900","2200","3200","6415","1713.82","1771.22","0","35000","1500","1600"
"2012","direct migration background","Ostdeutschland, neue Bundeslaender","1180.37","1120.57","56","264","597","1300","2600","3501","890.34","1470.4","0","6500","692","1300"
"2012","direct migration background","Westdeutschland, alte Bundeslaender","1476.53","1372.54","1736","379","680","1900","2600","5000","1408.31","1544.75","0","30000","1270","1400"
"2012","indirect migration background","Ostdeutschland, neue Bundeslaender","1408.16","1383.44","48","380","645","1800","2300","3900","1125.45","1690.87","0","4900","940","1500"
"2012","indirect migration background","Westdeutschland, alte Bundeslaender","1445.79","1318.39","807","360","615","1900","2700","4700","1363.34","1528.24","0","10000","1200","1400"
"2012","no migration background","Ostdeutschland, neue Bundeslaender","1386.79","1264.59","3434","350","840","1777","2300","4500","1350.84","1422.74","0","21000","1200","1300"
"2012","no migration background","Westdeutschland, alte Bundeslaender","1756.16","1600","10686","400","891","2261","3239","5900","1727.38","1784.94","0","36000","1500","1600"
"2013","direct migration background","Ostdeutschland, neue Bundeslaender","1155.5","974.32","225","345","470","1520","2500","4000","1041.32","1269.68","0","6192","791","1100"
"2013","direct migration background","Westdeutschland, alte Bundeslaender","1449.78","1347.62","3826","380","700","1900","2500","5500","1416.99","1482.57","0","13000","1200","1300"
"2013","indirect migration background","Ostdeutschland, neue Bundeslaender","1458.37","1157.54","74","275","695","1700","2800","8000","1181.59","1735.15","0","8000","850","1400"
"2013","indirect migration background","Westdeutschland, alte Bundeslaender","1489.33","1350","1333","360","600","2000","2739","5600","1420.01","1558.65","0","18000","1170","1300"
"2013","no migration background","Ostdeutschland, neue Bundeslaender","1398.4","1288.32","3291","400","860","1800","2300","4600","1362.69","1434.11","0","18000","1250","1300"
"2013","no migration background","Westdeutschland, alte Bundeslaender","1801.89","1600","10373","400","874","2300","3395","6000","1771.46","1832.32","0","37000","1560","1600"
"2014","direct migration background","Ostdeutschland, neue Bundeslaender","1233.61","1062.26","171","400","470","1500","2400","5000","1105.37","1361.85","0","5500","850","1200"
"2014","direct migration background","Westdeutschland, alte Bundeslaender","1506.9","1349.89","3070","400","700","2000","2800","5600","1467.36","1546.44","0","15000","1200","1300"
"2014","indirect migration background","Ostdeutschland, neue Bundeslaender","1449.58","1251.29","72","430","900","1800","3000","3800","1209.91","1689.25","29","5000","1037","1400"
"2014","indirect migration background","Westdeutschland, alte Bundeslaender","1524.54","1348.79","1132","360","630","2000","2900","6800","1437.33","1611.75","0","20000","1200","1300"
"2014","no migration background","Ostdeutschland, neue Bundeslaender","1451.01","1322.94","2983","430","856","1900","2500","4600","1412.16","1489.86","0","19357","1300","1375"
"2014","no migration background","Westdeutschland, alte Bundeslaender","1827.87","1650","9429","400","900","2375","3400","6000","1796.29","1859.45","0","25000","1600","1683"
"2015","direct migration background","Ostdeutschland, neue Bundeslaender","1264.79","1100","236","390","800","1500","2380","6000","1160.53","1369.05","0","6000","1029","1200"
"2015","direct migration background","Westdeutschland, alte Bundeslaender","1554.96","1400","3534","400","700","2000","2800","5649","1518.22","1591.7","0","15000","1300","1388"
"2015","indirect migration background","Ostdeutschland, neue Bundeslaender","1476.22","1276.59","73","450","980","1700","2800","4000","1249.52","1702.92","0","5100","1080","1490"
"2015","indirect migration background","Westdeutschland, alte Bundeslaender","1592.18","1450","1047","350","635","2024","2900","6300","1497.6","1686.76","0","30000","1250","1400"
"2015","no migration background","Ostdeutschland, neue Bundeslaender","1479.72","1350","2815","430","900","1900","2500","4800","1440.79","1518.65","0","18000","1313","1400"
"2015","no migration background","Westdeutschland, alte Bundeslaender","1870.02","1700","8928","432","921","2400","3500","6000","1836.35","1903.69","0","29040","1610","1700"
"2016","direct migration background","Ostdeutschland, neue Bundeslaender","1354.84","1200","281","385","700","1600","2300","7500","1241.87","1467.81","0","7500","800","1100"
"2016","direct migration background","Westdeutschland, alte Bundeslaender","1582.74","1400","3368","400","680","2000","2800","7000","1543.24","1622.24","0","20000","1200","1300"
"2016","indirect migration background","Ostdeutschland, neue Bundeslaender","1359.85","1209.08","73","600","850","1510","2500","3700","1143","1576.7","0","5000","900","1300"
"2016","indirect migration background","Westdeutschland, alte Bundeslaender","1682.57","1500","1028","360","689","2200","3000","6700","1579.57","1785.57","0","32000","1200","1400"
"2016","no migration background","Ostdeutschland, neue Bundeslaender","1539.88","1400","2677","450","980","1905","2600","5000","1497.3","1582.46","0","20800","1399","1450"
"2016","no migration background","Westdeutschland, alte Bundeslaender","1873.76","1700","8374","440","934","2400","3500","6200","1839.85","1907.67","0","32000","1600","1700"
"2017","direct migration background","Ostdeutschland, neue Bundeslaender","1330.37","1223.92","315","370","700","1600","2200","7200","1231.06","1429.68","0","7200","1000","1200"
"2017","direct migration background","Westdeutschland, alte Bundeslaender","1612.69","1500","3587","420","700","2100","3000","6500","1576.83","1648.55","0","12000","1200","1260"
"2017","indirect migration background","Ostdeutschland, neue Bundeslaender","1585.58","1400","65","450","1100","1700","2800","4100","1276.44","1894.72","50","7500","1100","1650"
"2017","indirect migration background","Westdeutschland, alte Bundeslaender","1597.28","1449.66","1141","318","680","2100","3000","6200","1513.29","1681.27","0","20000","1200","1378"
"2017","no migration background","Ostdeutschland, neue Bundeslaender","1552.86","1400","3088","450","1000","2000","2551","4800","1514.19","1591.53","0","17000","1400","1500"
"2017","no migration background","Westdeutschland, alte Bundeslaender","1913.8","1730","9864","450","950","2500","3500","6200","1883.02","1944.58","0","36600","1680","1700"
"2018","direct migration background","Ostdeutschland, neue Bundeslaender","1487.22","1200","354","415","769","1800","2700","6000","1391.52","1582.92","0","7500","1000","1150"
"2018","direct migration background","Westdeutschland, alte Bundeslaender","1663","1500","3688","430","820","2200","3000","6200","1626.99","1699.01","0","15000","1200","1300"
"2018","indirect migration background","Ostdeutschland, neue Bundeslaender","1346.53","1200","84","350","400","1650","3000","4200","1126.85","1566.21","0","5200","1000","1401"
