"year","e11102","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1998","Employed","Couple + C. GT 16 ","1208.32","1074","1571","317","614","1534","2198","3845","1170.65","1245.99","43","7158","1023","1074"
"1998","Employed","Couple + C. LE 16","1512.11","1432","2122","409","869","1913","2659","4602","1476.37","1547.85","0","6902","1278","1380"
"1998","Employed","Couple + C. LE and GT 16","1261.71","1083.48","787","307","496","1738","2556","4653","1202.21","1321.21","34","6033","985","1125"
"1998","Employed","Single parent","1038.38","986.33","400","312","573","1278","1738","3835","975.59","1101.17","0","4728","966","1058"
"1998","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"1998","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"1998","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1998","Not Employed","Couple + C. LE 16","703.19","489.98","46","179","266","1074","1483","2300","540.12","866.26","0","2300","312","920"
"1998","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1998","Not Employed","Single parent","","","","","","","","","","","","","",""
"1999","Employed","(Married) couple without C.","1388.09","1278","2047","460","913","1636","2352","4653","1357.92","1418.26","0","10226","1176","1227"
"1999","Employed","1-pers.-HH","1334.56","1227","783","569","971","1534","2147","3426","1284.62","1384.5","45","7158","1161","1227"
"1999","Employed","Couple + C. GT 16 ","1186.22","1073.76","1545","317","511","1534","2249","3955","1145.96","1226.48","0","10226","1023","1074"
"1999","Employed","Couple + C. LE 16","1537.24","1432","2160","322","818","1943","2656","5113","1499.88","1574.6","0","10397","1278","1380"
"1999","Employed","Couple + C. LE and GT 16","1247.37","1053.99","764","281","460","1790","2562","4295","1185.79","1308.95","0","7158","920","1074"
"1999","Employed","Single parent","991.87","992.08","423","256","530","1278","1687","3093","935.37","1048.37","0","3579","920","1023"
"1999","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"1999","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"1999","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1999","Not Employed","Couple + C. LE 16","794.73","650.81","52","84","322","1147","1892","2556","634.31","955.15","0","2556","358","767"
"1999","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1999","Not Employed","Single parent","","","","","","","","","","","","","",""
"2000","Employed","(Married) couple without C.","1405.58","1278","3417","373","869","1698","2454","5104","1376.37","1434.79","0","8478","1227","1278"
"2000","Employed","1-pers.-HH","1350.83","1278","1556","507","920","1614","2232","3784","1314.59","1387.07","0","6647","1227","1278"
"2000","Employed","Couple + C. GT 16 ","1228.72","1098.9","2488","322","562","1585","2250","4346","1193.42","1264.02","0","12782","1051","1125"
"2000","Employed","Couple + C. LE 16","1544.28","1432","3735","356","818","1994","2720","5113","1512.63","1575.93","0","10226","1380","1432"
"2000","Employed","Couple + C. LE and GT 16","1229.43","1023","1262","297","450","1687","2608","4346","1178.35","1280.51","0","6046","999","1074"
"2000","Employed","Single parent","1055.58","1023","704","307","614","1329","1764","3119","1003.33","1107.83","0","9220","997","1074"
"2000","Not Employed","(Married) couple without C.","708.58","566.97","37","56","307","887","1534","2638","506.55","910.61","0","2638","358","887"
"2000","Not Employed","1-pers.-HH","754.82","663.62","33","169","270","946","1389","2440","567.43","942.21","0","2440","511","818"
"2000","Not Employed","Couple + C. GT 16 ","625.89","423.64","54","128","266","716","1601","2824","452.52","799.26","0","2824","322","552"
"2000","Not Employed","Couple + C. LE 16","526.83","322","77","153","245","818","1140","1943","427.9","625.76","0","1943","317","525"
"2000","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2000","Not Employed","Single parent","","","","","","","","","","","","","",""
"2001","Employed","(Married) couple without C.","1427.62","1322.89","3066","332","879","1738","2556","4566","1397.05","1458.19","0","8692","1278","1329"
"2001","Employed","1-pers.-HH","1367.65","1305.03","1412","460","936","1667","2250","3477","1330.76","1404.54","0","7669","1278","1329"
"2001","Employed","Couple + C. GT 16 ","1236.69","1125","2290","321","557","1636","2270","4343","1199.58","1273.8","0","10226","1074","1138"
"2001","Employed","Couple + C. LE 16","1597.93","1519","3429","322","856","2045","2812","5164","1563.82","1632.04","0","12782","1432","1483"
"2001","Employed","Couple + C. LE and GT 16","1212.72","1023","1165","301","450","1687","2505","4244","1161.26","1264.18","0","5880","971","1120"
"2001","Employed","Single parent","1079.57","1074","656","320","664","1380","1719","2965","1027.49","1131.65","0","9332","1023","1099"
"2001","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2001","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2001","Not Employed","Couple + C. GT 16 ","564.24","397.15","40","153","288","716","1329","2301","406.77","721.71","0","2301","322","614"
"2001","Not Employed","Couple + C. LE 16","625.6","505.85","78","249","322","818","1214","2301","529.08","722.12","0","2301","410","665"
"2001","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2001","Not Employed","Single parent","","","","","","","","","","","","","",""
"2002","Employed","(Married) couple without C.","1510.42","1346","3483","400","899","1800","2600","5650","1465.49","1555.35","0","25000","1400","1500"
"2002","Employed","1-pers.-HH","1485.25","1368.58","1398","500","1000","1786","2500","3950","1396.38","1574.12","0","50000","1319","1400"
"2002","Employed","Couple + C. GT 16 ","1221.83","1050","2522","300","500","1600","2300","4500","1174.28","1269.38","0","15000","1125","1200"
"2002","Employed","Couple + C. LE 16","1601.15","1500","3532","325","800","2016","2750","5800","1551.62","1650.68","0","30000","1500","1580"
"2002","Employed","Couple + C. LE and GT 16","1274.51","1000","1276","290","406","1719","2500","5599","1196.97","1352.05","0","15033","1099","1250"
"2002","Employed","Single parent","1112.95","1050","675","300","570","1450","1799","3236","875.92","1349.98","0","80000","1024","1143"
"2002","Not Employed","(Married) couple without C.","938.69","706.32","58","0","308","1400","2036","3000","580.45","1296.93","0","9000","532","1200"
"2002","Not Employed","1-pers.-HH","938.61","784.07","30","90","322","1198","2036","2805","674.09","1203.13","0","2805","322","1000"
"2002","Not Employed","Couple + C. GT 16 ","810.03","576.8","54","150","334","1130","1800","3100","642.91","977.15","0","3100","334","720"
"2002","Not Employed","Couple + C. LE 16","734.35","545.36","51","225","315","1000","1500","2100","584.96","883.74","0","2100","325","652"
"2002","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2002","Not Employed","Single parent","","","","","","","","","","","","","",""
"2003","Employed","(Married) couple without C.","1529.04","1395.43","3325","360","900","1850","2600","6000","1475.77","1582.31","0","59000","1400","1483"
"2003","Employed","1-pers.-HH","1490.55","1400","1368","500","1025","1760","2400","4412","1423.69","1557.41","0","25000","1360","1445"
"2003","Employed","Couple + C. GT 16 ","1263.19","1100","2451","300","530","1640","2301","5000","1215.17","1311.21","0","20000","1150","1200"
"2003","Employed","Couple + C. LE 16","1635.04","1523.05","3238","325","800","2100","2841","5999","1585.92","1684.16","0","20000","1500","1600"
"2003","Employed","Couple + C. LE and GT 16","1311.86","1000","1197","285","450","1800","2600","5700","1231.76","1391.96","0","14000","1048","1200"
"2003","Employed","Single parent","1125.56","1093.08","630","320","572","1500","1900","3200","1054.37","1196.75","0","10388","1000","1150"
"2003","Not Employed","(Married) couple without C.","945.39","736.85","74","165","399","1270","1900","4166","721.37","1169.41","0","5174","621","1150"
"2003","Not Employed","1-pers.-HH","717.03","540.62","40","350","403","873","1250","2670","552.67","881.39","0","2670","450","812"
"2003","Not Employed","Couple + C. GT 16 ","869.32","560.84","50","70","210","1482","1500","3050","639.31","1099.33","0","3846","270","820"
"2003","Not Employed","Couple + C. LE 16","531.11","489.43","51","200","320","750","900","1550","424.38","637.84","0","1600","400","650"
"2003","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2003","Not Employed","Single parent","","","","","","","","","","","","","",""
"2004","Employed","(Married) couple without C.","1549.56","1397.11","3347","400","900","1850","2705","6066","1505.81","1593.31","0","17195","1400","1500"
"2004","Employed","1-pers.-HH","1463.79","1400","1320","400","1000","1800","2350","4000","1388.58","1539","0","30000","1350","1430"
"2004","Employed","Couple + C. GT 16 ","1307.34","1100","2440","314","554","1700","2500","5000","1252.46","1362.22","0","30000","1170","1200"
"2004","Employed","Couple + C. LE 16","1673.89","1590.21","3017","400","800","2150","3000","6000","1620.21","1727.57","0","30214","1525","1600"
"2004","Employed","Couple + C. LE and GT 16","1299.22","1077.86","1105","310","457","1868","2550","5000","1221.32","1377.12","0","12000","1100","1260"
"2004","Employed","Single parent","1084.91","1049.21","619","299","540","1400","1840","3600","1015.8","1154.02","0","10553","1000","1111"
"2004","Not Employed","(Married) couple without C.","1283.22","1024.37","73","240","520","1720","2800","4000","1021.78","1544.66","0","5000","870","1524"
"2004","Not Employed","1-pers.-HH","898.48","851.42","44","80","381","1200","1600","2600","679.77","1117.19","0","3150","600","1175"
"2004","Not Employed","Couple + C. GT 16 ","704.06","626.44","52","135","300","958","1200","2500","537.32","870.8","0","2601","325","610"
"2004","Not Employed","Couple + C. LE 16","611.08","543.48","52","112","307","900","1246","1730","490.75","731.41","0","1730","350","620"
"2004","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2004","Not Employed","Single parent","","","","","","","","","","","","","",""
"2005","Employed","(Married) couple without C.","1543.59","1400","3208","400","900","1900","2601","5500","1499.9","1587.28","0","20000","1400","1500"
"2005","Employed","1-pers.-HH","1516.29","1450","1359","405","1000","1850","2500","4346","1452.95","1579.63","0","20000","1350","1450"
"2005","Employed","Couple + C. GT 16 ","1298.91","1124","2275","296","500","1750","2500","4700","1247.21","1350.61","0","20000","1200","1270"
"2005","Employed","Couple + C. LE 16","1678.23","1600","2757","400","823","2150","3000","6000","1626.72","1729.74","0","17000","1500","1600"
"2005","Employed","Couple + C. LE and GT 16","1374.01","1050","1047","305","460","1969","2700","5800","1279.76","1468.26","0","17000","1100","1300"
"2005","Employed","Single parent","1096.53","1050","589","282","600","1450","1900","3600","1026.08","1166.98","0","10000","1000","1150"
