"pli0165","year","e11102","migback","n","percent","lower_confidence","upper_confidence","value"
"Rarely","2013","Employed","direct migration background","163","0.0895670776735607","0.0760442476609628","0.103089907686159","4"
"Rarely","2013","Employed","indirect migration background","71","0.0679677166157047","0.0512814494643224","0.084653983767087","4"
"Daily","2014","Not Employed","indirect migration background","","","","","1"
"Daily","2014","Not Employed","no migration background","","","","","1"
"Daily","2014","Not Employed","direct migration background","","","","","1"
"Daily","2014","Employed","no migration background","","","","","1"
"Daily","2014","Employed","direct migration background","","","","","1"
"Daily","2014","Employed","indirect migration background","","","","","1"
"Min 1x per month","2014","Not Employed","direct migration background","","","","","3"
"Min 1x per month","2014","Not Employed","indirect migration background","","","","","3"
"Min 1x per month","2014","Not Employed","no migration background","","","","","3"
"Min 1x per month","2014","Employed","no migration background","","","","","3"
"Min 1x per month","2014","Employed","direct migration background","","","","","3"
"Min 1x per month","2014","Employed","indirect migration background","","","","","3"
"Min 1x per week","2014","Not Employed","direct migration background","","","","","2"
"Min 1x per week","2014","Not Employed","indirect migration background","","","","","2"
"Min 1x per week","2014","Employed","no migration background","","","","","2"
"Min 1x per week","2014","Not Employed","no migration background","","","","","2"
"Min 1x per week","2014","Employed","direct migration background","","","","","2"
"Min 1x per week","2014","Employed","indirect migration background","","","","","2"
"Never","2014","Not Employed","direct migration background","","","","","5"
"Never","2014","Employed","indirect migration background","","","","","5"
"Never","2014","Not Employed","indirect migration background","","","","","5"
"Never","2014","Not Employed","no migration background","","","","","5"
"Never","2014","Employed","direct migration background","","","","","5"
"Never","2014","Employed","no migration background","","","","","5"
"Rarely","2014","Not Employed","direct migration background","","","","","4"
"Rarely","2014","Employed","direct migration background","","","","","4"
"Rarely","2014","Employed","indirect migration background","","","","","4"
"Rarely","2014","Not Employed","no migration background","","","","","4"
"Rarely","2014","Not Employed","indirect migration background","","","","","4"
"Rarely","2014","Employed","no migration background","","","","","4"
"Daily","2015","Not Employed","no migration background","","","","","1"
"Daily","2015","Not Employed","direct migration background","","","","","1"
"Daily","2015","Not Employed","indirect migration background","","","","","1"
"Daily","2015","Employed","no migration background","","","","","1"
"Daily","2015","Employed","direct migration background","","","","","1"
"Daily","2015","Employed","indirect migration background","","","","","1"
"Min 1x per month","2015","Not Employed","indirect migration background","","","","","3"
"Min 1x per month","2015","Employed","no migration background","","","","","3"
"Min 1x per month","2015","Not Employed","no migration background","","","","","3"
"Min 1x per month","2015","Not Employed","direct migration background","","","","","3"
"Min 1x per month","2015","Employed","direct migration background","","","","","3"
"Min 1x per month","2015","Employed","indirect migration background","","","","","3"
"Min 1x per week","2015","Employed","no migration background","","","","","2"
"Min 1x per week","2015","Not Employed","no migration background","","","","","2"
"Min 1x per week","2015","Not Employed","indirect migration background","","","","","2"
"Min 1x per week","2015","Not Employed","direct migration background","","","","","2"
"Min 1x per week","2015","Employed","direct migration background","","","","","2"
"Min 1x per week","2015","Employed","indirect migration background","","","","","2"
"Never","2015","Not Employed","direct migration background","","","","","5"
"Never","2015","Not Employed","indirect migration background","","","","","5"
"Never","2015","Employed","direct migration background","","","","","5"
"Never","2015","Employed","indirect migration background","","","","","5"
"Never","2015","Not Employed","no migration background","","","","","5"
"Never","2015","Employed","no migration background","","","","","5"
"Rarely","2015","Not Employed","direct migration background","","","","","4"
"Rarely","2015","Not Employed","indirect migration background","","","","","4"
"Rarely","2015","Not Employed","no migration background","","","","","4"
"Rarely","2015","Employed","direct migration background","","","","","4"
"Rarely","2015","Employed","no migration background","","","","","4"
"Rarely","2015","Employed","indirect migration background","","","","","4"
"Daily","2016","Not Employed","no migration background","","","","","1"
"Daily","2016","Not Employed","direct migration background","","","","","1"
"Daily","2016","Not Employed","indirect migration background","","","","","1"
"Daily","2016","Employed","no migration background","","","","","1"
"Daily","2016","Employed","direct migration background","","","","","1"
"Daily","2016","Employed","indirect migration background","","","","","1"
"Min 1x per month","2016","Not Employed","no migration background","","","","","3"
"Min 1x per month","2016","Not Employed","direct migration background","","","","","3"
"Min 1x per month","2016","Not Employed","indirect migration background","","","","","3"
"Min 1x per month","2016","Employed","no migration background","","","","","3"
"Min 1x per month","2016","Employed","direct migration background","","","","","3"
"Min 1x per month","2016","Employed","indirect migration background","","","","","3"
"Min 1x per week","2016","Not Employed","no migration background","","","","","2"
"Min 1x per week","2016","Not Employed","direct migration background","","","","","2"
"Min 1x per week","2016","Not Employed","indirect migration background","","","","","2"
"Min 1x per week","2016","Employed","no migration background","","","","","2"
"Min 1x per week","2016","Employed","direct migration background","","","","","2"
"Min 1x per week","2016","Employed","indirect migration background","","","","","2"
"Never","2016","Not Employed","no migration background","","","","","5"
"Never","2016","Not Employed","direct migration background","","","","","5"
"Never","2016","Not Employed","indirect migration background","","","","","5"
"Never","2016","Employed","no migration background","","","","","5"
"Never","2016","Employed","direct migration background","","","","","5"
"Never","2016","Employed","indirect migration background","","","","","5"
"Rarely","2016","Not Employed","no migration background","","","","","4"
"Rarely","2016","Not Employed","direct migration background","","","","","4"
"Rarely","2016","Not Employed","indirect migration background","","","","","4"
"Rarely","2016","Employed","no migration background","","","","","4"
"Rarely","2016","Employed","direct migration background","","","","","4"
"Rarely","2016","Employed","indirect migration background","","","","","4"
"Daily","2017","Not Employed","indirect migration background","","","","","1"
"Daily","2017","Employed","indirect migration background","","","","","1"
"Daily","2017","Not Employed","no migration background","","","","","1"
"Daily","2017","Not Employed","direct migration background","3142","0.587080045916985","0.573833423962438","0.600326667871531","1"
"Daily","2017","Employed","no migration background","","","","","1"
"Daily","2017","Employed","direct migration background","143","0.636786822521022","0.574902316214671","0.698671328827372","1"
"Min 1x per month","2017","Not Employed","no migration background","","","","","3"
"Min 1x per month","2017","Not Employed","direct migration background","160","0.039182759656281","0.0339625078667158","0.0444030114458462","3"
"Min 1x per month","2017","Employed","direct migration background","6","","","","3"
"Min 1x per month","2017","Employed","indirect migration background","","","","","3"
"Min 1x per month","2017","Not Employed","indirect migration background","","","","","3"
"Min 1x per month","2017","Employed","no migration background","","","","","3"
"Min 1x per week","2017","Not Employed","no migration background","","","","","2"
"Min 1x per week","2017","Not Employed","indirect migration background","","","","","2"
"Min 1x per week","2017","Not Employed","direct migration background","878","0.158423288476107","0.148599479395077","0.168247097557137","2"
"Min 1x per week","2017","Employed","indirect migration background","","","","","2"
"Min 1x per week","2017","Employed","no migration background","","","","","2"
"Min 1x per week","2017","Employed","direct migration background","42","0.129648133156786","0.0864231666953758","0.172873099618196","2"
"Never","2017","Not Employed","no migration background","","","","","5"
"Never","2017","Not Employed","direct migration background","832","0.161559011739875","0.151656955428508","0.171461068051242","5"
"Never","2017","Not Employed","indirect migration background","","","","","5"
"Never","2017","Employed","no migration background","","","","","5"
"Never","2017","Employed","direct migration background","24","","","","5"
"Never","2017","Employed","indirect migration background","","","","","5"
"Rarely","2017","Not Employed","no migration background","","","","","4"
"Rarely","2017","Not Employed","direct migration background","295","0.0537548942107529","0.0476870506407312","0.0598227377807745","4"
"Rarely","2017","Employed","direct migration background","17","","","","4"
"Rarely","2017","Employed","no migration background","","","","","4"
"Rarely","2017","Employed","indirect migration background","","","","","4"
"Rarely","2017","Not Employed","indirect migration background","","","","","4"
"Daily","2018","Not Employed","indirect migration background","","","","","1"
"Daily","2018","Not Employed","direct migration background","2144","0.637792784298965","0.621536319992871","0.654049248605059","1"
"Daily","2018","Employed","indirect migration background","","","","","1"
"Daily","2018","Employed","no migration background","","","","","1"
"Daily","2018","Not Employed","no migration background","","","","","1"
"Daily","2018","Employed","direct migration background","365","0.732971599399101","0.69465072489031","0.771292473907891","1"
"Min 1x per month","2018","Not Employed","no migration background","","","","","3"
"Min 1x per month","2018","Not Employed","direct migration background","101","0.026988844061617","0.0215078567466713","0.0324698313765627","3"
"Min 1x per month","2018","Not Employed","indirect migration background","","","","","3"
"Min 1x per month","2018","Employed","indirect migration background","","","","","3"
"Min 1x per month","2018","Employed","no migration background","","","","","3"
"Min 1x per month","2018","Employed","direct migration background","17","","","","3"
"Min 1x per week","2018","Not Employed","indirect migration background","","","","","2"
"Min 1x per week","2018","Employed","no migration background","","","","","2"
"Min 1x per week","2018","Employed","indirect migration background","","","","","2"
"Min 1x per week","2018","Not Employed","no migration background","","","","","2"
"Min 1x per week","2018","Not Employed","direct migration background","552","0.177070292865498","0.164159230823311","0.189981354907685","2"
"Min 1x per week","2018","Employed","direct migration background","76","0.125295954271333","0.0966203748391916","0.153971533703474","2"
"Never","2018","Not Employed","no migration background","","","","","5"
"Never","2018","Not Employed","direct migration background","392","0.103948617344861","0.0936261489750791","0.114271085714643","5"
"Never","2018","Not Employed","indirect migration background","","","","","5"
"Never","2018","Employed","direct migration background","34","0.0788110753369383","0.055472137294254","0.102150013379623","5"
"Never","2018","Employed","indirect migration background","","","","","5"
"Never","2018","Employed","no migration background","","","","","5"
"Rarely","2018","Not Employed","no migration background","","","","","4"
"Rarely","2018","Not Employed","direct migration background","169","0.054199461429059","0.0465416439812083","0.0618572788769096","4"
"Rarely","2018","Employed","indirect migration background","","","","","4"
"Rarely","2018","Not Employed","indirect migration background","","","","","4"
"Rarely","2018","Employed","no migration background","","","","","4"
"Rarely","2018","Employed","direct migration background","20","","","","4"
"Daily","2019","Employed","indirect migration background","","","","","1"
"Daily","2019","Employed","no migration background","","","","","1"
"Daily","2019","Not Employed","no migration background","","","","","1"
"Daily","2019","Not Employed","direct migration background","1804","0.657233226020367","0.63932692988217","0.675139522158564","1"
"Daily","2019","Not Employed","indirect migration background","","","","","1"
"Daily","2019","Employed","direct migration background","669","0.781192985771282","0.753720481330651","0.808665490211913","1"
"Min 1x per month","2019","Not Employed","indirect migration background","","","","","3"
"Min 1x per month","2019","Employed","indirect migration background","","","","","3"
"Min 1x per month","2019","Not Employed","direct migration background","52","0.0188943680942192","0.0137578275668425","0.0240309086215959","3"
"Min 1x per month","2019","Not Employed","no migration background","","","","","3"
"Min 1x per month","2019","Employed","no migration background","","","","","3"
"Min 1x per month","2019","Employed","direct migration background","13","","","","3"
"Min 1x per week","2019","Not Employed","no migration background","","","","","2"
"Min 1x per week","2019","Not Employed","direct migration background","428","0.166844334825017","0.152778501819265","0.180910167830769","2"
"Min 1x per week","2019","Not Employed","indirect migration background","","","","","2"
"Min 1x per week","2019","Employed","no migration background","","","","","2"
"Min 1x per week","2019","Employed","indirect migration background","","","","","2"
"Min 1x per week","2019","Employed","direct migration background","120","0.125819652845952","0.103782107175235","0.147857198516668","2"
"Never","2019","Not Employed","no migration background","","","","","5"
"Never","2019","Not Employed","direct migration background","258","0.0939971050485159","0.0829875775491586","0.105006632547873","5"
"Never","2019","Not Employed","indirect migration background","","","","","5"
"Never","2019","Employed","no migration background","","","","","5"
"Never","2019","Employed","direct migration background","40","0.0495057422500864","0.0350915270507777","0.0639199574493951","5"
"Never","2019","Employed","indirect migration background","","","","","5"
"Rarely","2019","Not Employed","no migration background","","","","","4"
"Rarely","2019","Not Employed","direct migration background","157","0.063030966011881","0.0538627201869995","0.0721992118367626","4"
"Rarely","2019","Not Employed","indirect migration background","","","","","4"
"Rarely","2019","Employed","no migration background","","","","","4"
"Rarely","2019","Employed","indirect migration background","","","","","4"
"Rarely","2019","Employed","direct migration background","28","","","","4"
