"pli0165","year","bula_h","e11102","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","2013","Saxony-Anhalt","Employed","65","0.0928125839328444","0.069671613776863","0.115953554088826"
"Min 1x per week","2013","Thuringia","Not Employed","17","","",""
"Min 1x per week","2013","Thuringia","Employed","69","0.0820502467445118","0.0605859002929339","0.10351459319609"
"Min 1x per month","2013","Schleswig-Holstein","Not Employed","5","","",""
"Min 1x per month","2013","Schleswig-Holstein","Employed","12","","",""
"Min 1x per month","2013","Hamburg","Not Employed","4","","",""
"Min 1x per month","2013","Hamburg","Employed","11","","",""
"Min 1x per month","2013","Lower Saxony","Not Employed","13","","",""
"Min 1x per month","2013","Lower Saxony","Employed","51","0.0288595045568227","0.0205995043313145","0.037119504782331"
"Min 1x per month","2013","Bremen","Not Employed","","","",""
"Min 1x per month","2013","Bremen","Employed","6","","",""
"Min 1x per month","2013","North Rhine-Westphalia","Not Employed","30","0.0175773789307372","0.0114589141168664","0.023695843744608"
"Min 1x per month","2013","North Rhine-Westphalia","Employed","114","0.0383961707268182","0.0318678951142555","0.0449244463393808"
"Min 1x per month","2013","Hesse","Not Employed","18","","",""
"Min 1x per month","2013","Hesse","Employed","41","0.0406233956038015","0.0294116074532858","0.0518351837543173"
"Min 1x per month","2013","Rhineland-Palatinate,Saarland","Not Employed","11","","",""
"Min 1x per month","2013","Rhineland-Palatinate,Saarland","Employed","33","0.0292085294691727","0.0182315791652505","0.040185479773095"
"Min 1x per month","2013","Baden-Württemberg","Not Employed","16","","",""
"Min 1x per month","2013","Baden-Württemberg","Employed","76","0.0407307078779941","0.0322339724294454","0.0492274433265429"
"Min 1x per month","2013","Bavaria","Not Employed","22","","",""
"Min 1x per month","2013","Bavaria","Employed","101","0.0450981635368308","0.0373603824021874","0.0528359446714741"
"Min 1x per month","2013","Berlin","Not Employed","2","","",""
"Min 1x per month","2013","Berlin","Employed","21","","",""
"Min 1x per month","2013","Brandenburg","Not Employed","8","","",""
"Min 1x per month","2013","Brandenburg","Employed","22","","",""
"Min 1x per month","2013","Mecklenburg-Western Pomerania","Not Employed","4","","",""
"Min 1x per month","2013","Mecklenburg-Western Pomerania","Employed","10","","",""
"Min 1x per month","2013","Saxony","Not Employed","12","","",""
"Min 1x per month","2013","Saxony","Employed","37","0.036474846198422","0.0253507693920484","0.0475989230047955"
"Min 1x per month","2013","Saxony-Anhalt","Not Employed","2","","",""
"Min 1x per month","2013","Saxony-Anhalt","Employed","17","","",""
"Min 1x per month","2013","Thuringia","Not Employed","8","","",""
"Min 1x per month","2013","Thuringia","Employed","17","","",""
"Rarely","2013","Schleswig-Holstein","Not Employed","19","","",""
"Rarely","2013","Schleswig-Holstein","Employed","57","0.0949052380646462","0.0714344972800061","0.118375978849286"
"Rarely","2013","Hamburg","Not Employed","11","","",""
"Rarely","2013","Hamburg","Employed","18","","",""
"Rarely","2013","Lower Saxony","Not Employed","58","0.0719689382678178","0.0547465315387739","0.0891913449968617"
"Rarely","2013","Lower Saxony","Employed","123","0.0729787868077765","0.060145504517183","0.08581206909837"
"Rarely","2013","Bremen","Not Employed","5","","",""
"Rarely","2013","Bremen","Employed","12","","",""
"Rarely","2013","North Rhine-Westphalia","Not Employed","97","0.0486826022219577","0.0386626455381822","0.0587025589057332"
"Rarely","2013","North Rhine-Westphalia","Employed","303","0.0828585084622425","0.0734927455751988","0.0922242713492861"
"Rarely","2013","Hesse","Not Employed","32","0.0284373903767007","0.0147315984794339","0.0421431822739674"
"Rarely","2013","Hesse","Employed","111","0.107256579251423","0.0896827051695171","0.124830453333328"
"Rarely","2013","Rhineland-Palatinate,Saarland","Not Employed","30","0.0478966361501118","0.0293266837154361","0.0664665885847875"
"Rarely","2013","Rhineland-Palatinate,Saarland","Employed","100","0.0999096883340505","0.0803613106402843","0.119458066027817"
"Rarely","2013","Baden-Württemberg","Not Employed","48","0.0587773456114025","0.0436606180097666","0.0738940732130383"
"Rarely","2013","Baden-Württemberg","Employed","166","0.077180657442683","0.0657088082911061","0.0886525065942599"
"Rarely","2013","Bavaria","Not Employed","66","0.0454516721199258","0.0339093463054409","0.0569939979344107"
"Rarely","2013","Bavaria","Employed","257","0.100422013718662","0.0892149582595262","0.111629069177798"
"Rarely","2013","Berlin","Not Employed","21","","",""
"Rarely","2013","Berlin","Employed","52","0.0621380493254645","0.0434206318041997","0.0808554668467294"
"Rarely","2013","Brandenburg","Not Employed","20","","",""
"Rarely","2013","Brandenburg","Employed","54","0.0852921273620908","0.0629052674889433","0.107678987235238"
"Rarely","2013","Mecklenburg-Western Pomerania","Not Employed","22","","",""
"Rarely","2013","Mecklenburg-Western Pomerania","Employed","28","","",""
"Rarely","2013","Saxony","Not Employed","27","","",""
"Rarely","2013","Saxony","Employed","105","0.0970333506949207","0.0794690005972543","0.114597700792587"
"Rarely","2013","Saxony-Anhalt","Not Employed","22","","",""
"Rarely","2013","Saxony-Anhalt","Employed","54","0.0992531446742089","0.0754078256720925","0.123098463676325"
"Rarely","2013","Thuringia","Not Employed","13","","",""
"Rarely","2013","Thuringia","Employed","61","0.0969125823364264","0.0737747191983128","0.12005044547454"
"Never","2013","Schleswig-Holstein","Not Employed","183","0.717026100082797","0.666307477655151","0.767744722510444"
"Never","2013","Schleswig-Holstein","Employed","241","0.440991751636649","0.401230593925855","0.480752909347442"
"Never","2013","Hamburg","Not Employed","94","0.724010234165616","0.651501469732897","0.796518998598335"
"Never","2013","Hamburg","Employed","105","0.433580767665971","0.373110451603305","0.494051083728638"
"Never","2013","Lower Saxony","Not Employed","507","0.67998479191178","0.648898068724117","0.711071515099444"
"Never","2013","Lower Saxony","Employed","663","0.430260308706234","0.405831714698762","0.454688902713707"
"Never","2013","Bremen","Not Employed","26","","",""
"Never","2013","Bremen","Employed","39","0.400702857405507","0.312657404151335","0.488748310659678"
"Never","2013","North Rhine-Westphalia","Not Employed","1077","0.711889945016632","0.69080357275518","0.732976317278085"
"Never","2013","North Rhine-Westphalia","Employed","1412","0.410943037718041","0.394227286749247","0.427658788686835"
"Never","2013","Hesse","Not Employed","353","0.747630470511435","0.711813749609512","0.783447191413359"
"Never","2013","Hesse","Employed","456","0.38797883608977","0.360304357418547","0.415653314760993"
"Never","2013","Rhineland-Palatinate,Saarland","Not Employed","310","0.668726670843082","0.627797420214671","0.709655921471493"
"Never","2013","Rhineland-Palatinate,Saarland","Employed","350","0.379877309532058","0.348238191852815","0.411516427211301"
"Never","2013","Baden-Württemberg","Not Employed","603","0.719517035530876","0.690644800682379","0.748389270379373"
"Never","2013","Baden-Württemberg","Employed","995","0.485553210509877","0.464069490090098","0.507036930929656"
"Never","2013","Bavaria","Not Employed","809","0.744642280874791","0.720478339278521","0.768806222471061"
"Never","2013","Bavaria","Employed","1249","0.441752051957637","0.423235483547636","0.460268620367639"
"Never","2013","Berlin","Not Employed","210","0.658752620950414","0.608938289128011","0.708566952772817"
"Never","2013","Berlin","Employed","286","0.457689250926255","0.419060814921502","0.496317686931007"
"Never","2013","Brandenburg","Not Employed","307","0.797361782558977","0.758781229430991","0.835942335686962"
"Never","2013","Brandenburg","Employed","290","0.491828699965519","0.45175960808115","0.531897791849888"
"Never","2013","Mecklenburg-Western Pomerania","Not Employed","134","0.65301104942277","0.591493041923915","0.714529056921625"
"Never","2013","Mecklenburg-Western Pomerania","Employed","163","0.481829477142782","0.429997590447712","0.533661363837852"
"Never","2013","Saxony","Not Employed","414","0.705586795224415","0.669447360892823","0.741726229556007"
"Never","2013","Saxony","Employed","536","0.468477988121772","0.438867815583505","0.498088160660039"
"Never","2013","Saxony-Anhalt","Not Employed","245","0.777973139560026","0.734921307449703","0.821024971670349"
"Never","2013","Saxony-Anhalt","Employed","290","0.482572238750127","0.442721566513453","0.5224229109868"
"Never","2013","Thuringia","Not Employed","273","0.799183198106786","0.758084803813406","0.840281592400167"
"Never","2013","Thuringia","Employed","315","0.544865317771387","0.505917528016158","0.583813107526616"
"Daily","2014","Schleswig-Holstein","Not Employed","","","",""
"Daily","2014","Schleswig-Holstein","Employed","","","",""
"Daily","2014","Hamburg","Not Employed","","","",""
"Daily","2014","Hamburg","Employed","","","",""
"Daily","2014","Lower Saxony","Not Employed","","","",""
"Daily","2014","Lower Saxony","Employed","","","",""
"Daily","2014","Bremen","Not Employed","","","",""
"Daily","2014","Bremen","Employed","","","",""
"Daily","2014","North Rhine-Westphalia","Not Employed","","","",""
"Daily","2014","North Rhine-Westphalia","Employed","","","",""
"Daily","2014","Hesse","Not Employed","","","",""
"Daily","2014","Hesse","Employed","","","",""
"Daily","2014","Rhineland-Palatinate,Saarland","Not Employed","","","",""
"Daily","2014","Rhineland-Palatinate,Saarland","Employed","","","",""
"Daily","2014","Baden-Württemberg","Not Employed","","","",""
"Daily","2014","Baden-Württemberg","Employed","","","",""
"Daily","2014","Bavaria","Not Employed","","","",""
"Daily","2014","Bavaria","Employed","","","",""
"Daily","2014","Berlin","Not Employed","","","",""
"Daily","2014","Berlin","Employed","","","",""
"Daily","2014","Brandenburg","Not Employed","","","",""
"Daily","2014","Brandenburg","Employed","","","",""
"Daily","2014","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Daily","2014","Mecklenburg-Western Pomerania","Employed","","","",""
"Daily","2014","Saxony","Not Employed","","","",""
"Daily","2014","Saxony","Employed","","","",""
"Daily","2014","Saxony-Anhalt","Not Employed","","","",""
"Daily","2014","Saxony-Anhalt","Employed","","","",""
"Daily","2014","Thuringia","Not Employed","","","",""
"Daily","2014","Thuringia","Employed","","","",""
"Min 1x per week","2014","Schleswig-Holstein","Not Employed","","","",""
"Min 1x per week","2014","Schleswig-Holstein","Employed","","","",""
"Min 1x per week","2014","Hamburg","Not Employed","","","",""
"Min 1x per week","2014","Hamburg","Employed","","","",""
"Min 1x per week","2014","Lower Saxony","Not Employed","","","",""
"Min 1x per week","2014","Lower Saxony","Employed","","","",""
"Min 1x per week","2014","Bremen","Not Employed","","","",""
"Min 1x per week","2014","Bremen","Employed","","","",""
"Min 1x per week","2014","North Rhine-Westphalia","Not Employed","","","",""
"Min 1x per week","2014","North Rhine-Westphalia","Employed","","","",""
"Min 1x per week","2014","Hesse","Not Employed","","","",""
"Min 1x per week","2014","Hesse","Employed","","","",""
"Min 1x per week","2014","Rhineland-Palatinate,Saarland","Not Employed","","","",""
"Min 1x per week","2014","Rhineland-Palatinate,Saarland","Employed","","","",""
"Min 1x per week","2014","Baden-Württemberg","Not Employed","","","",""
"Min 1x per week","2014","Baden-Württemberg","Employed","","","",""
"Min 1x per week","2014","Bavaria","Not Employed","","","",""
"Min 1x per week","2014","Bavaria","Employed","","","",""
"Min 1x per week","2014","Berlin","Not Employed","","","",""
"Min 1x per week","2014","Berlin","Employed","","","",""
"Min 1x per week","2014","Brandenburg","Not Employed","","","",""
"Min 1x per week","2014","Brandenburg","Employed","","","",""
"Min 1x per week","2014","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Min 1x per week","2014","Mecklenburg-Western Pomerania","Employed","","","",""
"Min 1x per week","2014","Saxony","Not Employed","","","",""
"Min 1x per week","2014","Saxony","Employed","","","",""
"Min 1x per week","2014","Saxony-Anhalt","Not Employed","","","",""
"Min 1x per week","2014","Saxony-Anhalt","Employed","","","",""
"Min 1x per week","2014","Thuringia","Not Employed","","","",""
"Min 1x per week","2014","Thuringia","Employed","","","",""
"Min 1x per month","2014","Schleswig-Holstein","Not Employed","","","",""
"Min 1x per month","2014","Schleswig-Holstein","Employed","","","",""
"Min 1x per month","2014","Hamburg","Not Employed","","","",""
"Min 1x per month","2014","Hamburg","Employed","","","",""
"Min 1x per month","2014","Lower Saxony","Not Employed","","","",""
"Min 1x per month","2014","Lower Saxony","Employed","","","",""
"Min 1x per month","2014","Bremen","Not Employed","","","",""
"Min 1x per month","2014","Bremen","Employed","","","",""
"Min 1x per month","2014","North Rhine-Westphalia","Not Employed","","","",""
"Min 1x per month","2014","North Rhine-Westphalia","Employed","","","",""
"Min 1x per month","2014","Hesse","Not Employed","","","",""
"Min 1x per month","2014","Hesse","Employed","","","",""
"Min 1x per month","2014","Rhineland-Palatinate,Saarland","Not Employed","","","",""
"Min 1x per month","2014","Rhineland-Palatinate,Saarland","Employed","","","",""
"Min 1x per month","2014","Baden-Württemberg","Not Employed","","","",""
"Min 1x per month","2014","Baden-Württemberg","Employed","","","",""
"Min 1x per month","2014","Bavaria","Not Employed","","","",""
"Min 1x per month","2014","Bavaria","Employed","","","",""
"Min 1x per month","2014","Berlin","Not Employed","","","",""
"Min 1x per month","2014","Berlin","Employed","","","",""
"Min 1x per month","2014","Brandenburg","Not Employed","","","",""
"Min 1x per month","2014","Brandenburg","Employed","","","",""
"Min 1x per month","2014","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Min 1x per month","2014","Mecklenburg-Western Pomerania","Employed","","","",""
"Min 1x per month","2014","Saxony","Not Employed","","","",""
"Min 1x per month","2014","Saxony","Employed","","","",""
"Min 1x per month","2014","Saxony-Anhalt","Not Employed","","","",""
"Min 1x per month","2014","Saxony-Anhalt","Employed","","","",""
"Min 1x per month","2014","Thuringia","Not Employed","","","",""
"Min 1x per month","2014","Thuringia","Employed","","","",""
"Rarely","2014","Schleswig-Holstein","Not Employed","","","",""
"Rarely","2014","Schleswig-Holstein","Employed","","","",""
"Rarely","2014","Hamburg","Not Employed","","","",""
"Rarely","2014","Hamburg","Employed","","","",""
"Rarely","2014","Lower Saxony","Not Employed","","","",""
"Rarely","2014","Lower Saxony","Employed","","","",""
"Rarely","2014","Bremen","Not Employed","","","",""
"Rarely","2014","Bremen","Employed","","","",""
"Rarely","2014","North Rhine-Westphalia","Not Employed","","","",""
"Rarely","2014","North Rhine-Westphalia","Employed","","","",""
"Rarely","2014","Hesse","Not Employed","","","",""
"Rarely","2014","Hesse","Employed","","","",""
"Rarely","2014","Rhineland-Palatinate,Saarland","Not Employed","","","",""
"Rarely","2014","Rhineland-Palatinate,Saarland","Employed","","","",""
"Rarely","2014","Baden-Württemberg","Not Employed","","","",""
"Rarely","2014","Baden-Württemberg","Employed","","","",""
"Rarely","2014","Bavaria","Not Employed","","","",""
"Rarely","2014","Bavaria","Employed","","","",""
"Rarely","2014","Berlin","Not Employed","","","",""
"Rarely","2014","Berlin","Employed","","","",""
"Rarely","2014","Brandenburg","Not Employed","","","",""
"Rarely","2014","Brandenburg","Employed","","","",""
"Rarely","2014","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Rarely","2014","Mecklenburg-Western Pomerania","Employed","","","",""
"Rarely","2014","Saxony","Not Employed","","","",""
"Rarely","2014","Saxony","Employed","","","",""
"Rarely","2014","Saxony-Anhalt","Not Employed","","","",""
"Rarely","2014","Saxony-Anhalt","Employed","","","",""
"Rarely","2014","Thuringia","Not Employed","","","",""
"Rarely","2014","Thuringia","Employed","","","",""
"Never","2014","Schleswig-Holstein","Not Employed","","","",""
"Never","2014","Schleswig-Holstein","Employed","","","",""
"Never","2014","Hamburg","Not Employed","","","",""
"Never","2014","Hamburg","Employed","","","",""
"Never","2014","Lower Saxony","Not Employed","","","",""
"Never","2014","Lower Saxony","Employed","","","",""
"Never","2014","Bremen","Not Employed","","","",""
"Never","2014","Bremen","Employed","","","",""
"Never","2014","North Rhine-Westphalia","Not Employed","","","",""
"Never","2014","North Rhine-Westphalia","Employed","","","",""
"Never","2014","Hesse","Not Employed","","","",""
"Never","2014","Hesse","Employed","","","",""
"Never","2014","Rhineland-Palatinate,Saarland","Not Employed","","","",""
"Never","2014","Rhineland-Palatinate,Saarland","Employed","","","",""
"Never","2014","Baden-Württemberg","Not Employed","","","",""
"Never","2014","Baden-Württemberg","Employed","","","",""
"Never","2014","Bavaria","Not Employed","","","",""
"Never","2014","Bavaria","Employed","","","",""
"Never","2014","Berlin","Not Employed","","","",""
"Never","2014","Berlin","Employed","","","",""
"Never","2014","Brandenburg","Not Employed","","","",""
"Never","2014","Brandenburg","Employed","","","",""
"Never","2014","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Never","2014","Mecklenburg-Western Pomerania","Employed","","","",""
"Never","2014","Saxony","Not Employed","","","",""
"Never","2014","Saxony","Employed","","","",""
"Never","2014","Saxony-Anhalt","Not Employed","","","",""
"Never","2014","Saxony-Anhalt","Employed","","","",""
"Never","2014","Thuringia","Not Employed","","","",""
"Never","2014","Thuringia","Employed","","","",""
"Daily","2015","Schleswig-Holstein","Not Employed","","","",""
"Daily","2015","Schleswig-Holstein","Employed","","","",""
"Daily","2015","Hamburg","Not Employed","","","",""
"Daily","2015","Hamburg","Employed","","","",""
"Daily","2015","Lower Saxony","Not Employed","","","",""
"Daily","2015","Lower Saxony","Employed","","","",""
"Daily","2015","Bremen","Not Employed","","","",""
"Daily","2015","Bremen","Employed","","","",""
"Daily","2015","North Rhine-Westphalia","Not Employed","","","",""
"Daily","2015","North Rhine-Westphalia","Employed","","","",""
"Daily","2015","Hesse","Not Employed","","","",""
"Daily","2015","Hesse","Employed","","","",""
"Daily","2015","Rhineland-Palatinate,Saarland","Not Employed","","","",""
"Daily","2015","Rhineland-Palatinate,Saarland","Employed","","","",""
"Daily","2015","Baden-Württemberg","Not Employed","","","",""
"Daily","2015","Baden-Württemberg","Employed","","","",""
"Daily","2015","Bavaria","Not Employed","","","",""
"Daily","2015","Bavaria","Employed","","","",""
"Daily","2015","Berlin","Not Employed","","","",""
"Daily","2015","Berlin","Employed","","","",""
"Daily","2015","Brandenburg","Not Employed","","","",""
"Daily","2015","Brandenburg","Employed","","","",""
"Daily","2015","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Daily","2015","Mecklenburg-Western Pomerania","Employed","","","",""
"Daily","2015","Saxony","Not Employed","","","",""
"Daily","2015","Saxony","Employed","","","",""
"Daily","2015","Saxony-Anhalt","Not Employed","","","",""
"Daily","2015","Saxony-Anhalt","Employed","","","",""
"Daily","2015","Thuringia","Not Employed","","","",""
"Daily","2015","Thuringia","Employed","","","",""
"Min 1x per week","2015","Schleswig-Holstein","Not Employed","","","",""
"Min 1x per week","2015","Schleswig-Holstein","Employed","","","",""
"Min 1x per week","2015","Hamburg","Not Employed","","","",""
"Min 1x per week","2015","Hamburg","Employed","","","",""
"Min 1x per week","2015","Lower Saxony","Not Employed","","","",""
"Min 1x per week","2015","Lower Saxony","Employed","","","",""
"Min 1x per week","2015","Bremen","Not Employed","","","",""
"Min 1x per week","2015","Bremen","Employed","","","",""
"Min 1x per week","2015","North Rhine-Westphalia","Not Employed","","","",""
"Min 1x per week","2015","North Rhine-Westphalia","Employed","","","",""
"Min 1x per week","2015","Hesse","Not Employed","","","",""
"Min 1x per week","2015","Hesse","Employed","","","",""
"Min 1x per week","2015","Rhineland-Palatinate,Saarland","Not Employed","","","",""
"Min 1x per week","2015","Rhineland-Palatinate,Saarland","Employed","","","",""
"Min 1x per week","2015","Baden-Württemberg","Not Employed","","","",""
"Min 1x per week","2015","Baden-Württemberg","Employed","","","",""
"Min 1x per week","2015","Bavaria","Not Employed","","","",""
"Min 1x per week","2015","Bavaria","Employed","","","",""
"Min 1x per week","2015","Berlin","Not Employed","","","",""
"Min 1x per week","2015","Berlin","Employed","","","",""
"Min 1x per week","2015","Brandenburg","Not Employed","","","",""
"Min 1x per week","2015","Brandenburg","Employed","","","",""
"Min 1x per week","2015","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Min 1x per week","2015","Mecklenburg-Western Pomerania","Employed","","","",""
"Min 1x per week","2015","Saxony","Not Employed","","","",""
"Min 1x per week","2015","Saxony","Employed","","","",""
"Min 1x per week","2015","Saxony-Anhalt","Not Employed","","","",""
"Min 1x per week","2015","Saxony-Anhalt","Employed","","","",""
"Min 1x per week","2015","Thuringia","Not Employed","","","",""
"Min 1x per week","2015","Thuringia","Employed","","","",""
"Min 1x per month","2015","Schleswig-Holstein","Not Employed","","","",""
"Min 1x per month","2015","Schleswig-Holstein","Employed","","","",""
"Min 1x per month","2015","Hamburg","Not Employed","","","",""
"Min 1x per month","2015","Hamburg","Employed","","","",""
"Min 1x per month","2015","Lower Saxony","Not Employed","","","",""
"Min 1x per month","2015","Lower Saxony","Employed","","","",""
"Min 1x per month","2015","Bremen","Not Employed","","","",""
"Min 1x per month","2015","Bremen","Employed","","","",""
"Min 1x per month","2015","North Rhine-Westphalia","Not Employed","","","",""
"Min 1x per month","2015","North Rhine-Westphalia","Employed","","","",""
"Min 1x per month","2015","Hesse","Not Employed","","","",""
"Min 1x per month","2015","Hesse","Employed","","","",""
"Min 1x per month","2015","Rhineland-Palatinate,Saarland","Not Employed","","","",""
"Min 1x per month","2015","Rhineland-Palatinate,Saarland","Employed","","","",""
"Min 1x per month","2015","Baden-Württemberg","Not Employed","","","",""
"Min 1x per month","2015","Baden-Württemberg","Employed","","","",""
"Min 1x per month","2015","Bavaria","Not Employed","","","",""
"Min 1x per month","2015","Bavaria","Employed","","","",""
"Min 1x per month","2015","Berlin","Not Employed","","","",""
"Min 1x per month","2015","Berlin","Employed","","","",""
"Min 1x per month","2015","Brandenburg","Not Employed","","","",""
"Min 1x per month","2015","Brandenburg","Employed","","","",""
"Min 1x per month","2015","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Min 1x per month","2015","Mecklenburg-Western Pomerania","Employed","","","",""
"Min 1x per month","2015","Saxony","Not Employed","","","",""
"Min 1x per month","2015","Saxony","Employed","","","",""
"Min 1x per month","2015","Saxony-Anhalt","Not Employed","","","",""
"Min 1x per month","2015","Saxony-Anhalt","Employed","","","",""
"Min 1x per month","2015","Thuringia","Not Employed","","","",""
"Min 1x per month","2015","Thuringia","Employed","","","",""
"Rarely","2015","Schleswig-Holstein","Not Employed","","","",""
"Rarely","2015","Schleswig-Holstein","Employed","","","",""
"Rarely","2015","Hamburg","Not Employed","","","",""
"Rarely","2015","Hamburg","Employed","","","",""
"Rarely","2015","Lower Saxony","Not Employed","","","",""
"Rarely","2015","Lower Saxony","Employed","","","",""
"Rarely","2015","Bremen","Not Employed","","","",""
"Rarely","2015","Bremen","Employed","","","",""
"Rarely","2015","North Rhine-Westphalia","Not Employed","","","",""
"Rarely","2015","North Rhine-Westphalia","Employed","","","",""
"Rarely","2015","Hesse","Not Employed","","","",""
"Rarely","2015","Hesse","Employed","","","",""
"Rarely","2015","Rhineland-Palatinate,Saarland","Not Employed","","","",""
