"pli0165","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","2013","lower secondary degree","general elemantary","116","0.0459931747870238","0.0355380712150319","0.0564482783590158"
"Min 1x per week","2013","lower secondary degree","middle vocational","474","0.0913043374038162","0.0832906779002653","0.0993179969073671"
"Min 1x per week","2013","lower secondary degree","vocational + Abi","","","",""
"Min 1x per week","2013","lower secondary degree","higher vocational","41","0.102079585231788","0.0724842382788605","0.131674932184715"
"Min 1x per week","2013","lower secondary degree","higher education","4","","",""
"Min 1x per week","2013","secondary school degree","in school","","","",""
"Min 1x per week","2013","secondary school degree","inadequately","","","",""
"Min 1x per week","2013","secondary school degree","general elemantary","88","0.131688754565828","0.107006062981722","0.156371446149934"
"Min 1x per week","2013","secondary school degree","middle vocational","723","0.12927850435398","0.120576228829514","0.137980779878445"
"Min 1x per week","2013","secondary school degree","vocational + Abi","3","","",""
"Min 1x per week","2013","secondary school degree","higher vocational","89","0.120654786570753","0.0973121842102733","0.143997388931233"
"Min 1x per week","2013","secondary school degree","higher education","71","0.118353492574664","0.0937836804158","0.142923304733527"
"Min 1x per week","2013","college entrance qualification","in school","","","",""
"Min 1x per week","2013","college entrance qualification","inadequately","","","",""
"Min 1x per week","2013","college entrance qualification","general elemantary","","","",""
"Min 1x per week","2013","college entrance qualification","middle vocational","85","0.10295497156769","0.0828188952846063","0.123091047850773"
"Min 1x per week","2013","college entrance qualification","vocational + Abi","191","0.120414991763108","0.104097041565079","0.136732941961138"
"Min 1x per week","2013","college entrance qualification","higher vocational","66","0.13638670173309","0.10467733943051","0.168096064035669"
"Min 1x per week","2013","college entrance qualification","higher education","576","0.118308324940179","0.108900074561757","0.127716575318601"
"Min 1x per week","2013","Other degree","in school","","","",""
"Min 1x per week","2013","Other degree","inadequately","8","","",""
"Min 1x per week","2013","Other degree","general elemantary","36","0.0458297750539014","0.0232677584767184","0.0683917916310845"
"Min 1x per week","2013","Other degree","middle vocational","67","0.0874668117270003","0.0640885270495606","0.11084509640444"
"Min 1x per week","2013","Other degree","vocational + Abi","36","0.108951302089011","0.068239177738226","0.149663426439797"
"Min 1x per week","2013","Other degree","higher vocational","4","","",""
"Min 1x per week","2013","Other degree","higher education","72","0.168084004807993","0.13092396066887","0.205244048947115"
"Min 1x per week","2013","no degree/no degree yet","in school","47","0.0894598698782411","0.0629424196620138","0.115977320094468"
"Min 1x per week","2013","no degree/no degree yet","inadequately","29","","",""
"Min 1x per week","2013","no degree/no degree yet","general elemantary","","","",""
"Min 1x per week","2013","no degree/no degree yet","middle vocational","10","","",""
"Min 1x per week","2013","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per week","2013","no degree/no degree yet","higher vocational","","","",""
"Min 1x per week","2013","no degree/no degree yet","higher education","1","","",""
"Min 1x per month","2013","lower secondary degree","in school","","","",""
"Min 1x per month","2013","lower secondary degree","inadequately","","","",""
"Min 1x per month","2013","lower secondary degree","general elemantary","29","","",""
"Min 1x per month","2013","lower secondary degree","middle vocational","117","0.0234809518751638","0.0192681196656746","0.027693784084653"
"Min 1x per month","2013","lower secondary degree","vocational + Abi","","","",""
"Min 1x per month","2013","lower secondary degree","higher vocational","10","","",""
"Min 1x per month","2013","lower secondary degree","higher education","6","","",""
"Min 1x per month","2013","secondary school degree","in school","","","",""
"Min 1x per month","2013","secondary school degree","inadequately","","","",""
"Min 1x per month","2013","secondary school degree","general elemantary","8","","",""
"Min 1x per month","2013","secondary school degree","middle vocational","182","0.0280735609835758","0.0237891069570715","0.0323580150100802"
"Min 1x per month","2013","secondary school degree","vocational + Abi","1","","",""
"Min 1x per month","2013","secondary school degree","higher vocational","30","0.0405513881417713","0.0264158933725256","0.0546868829110171"
"Min 1x per month","2013","secondary school degree","higher education","16","","",""
"Min 1x per month","2013","college entrance qualification","in school","","","",""
"Min 1x per month","2013","college entrance qualification","inadequately","","","",""
"Min 1x per month","2013","college entrance qualification","general elemantary","","","",""
"Min 1x per month","2013","college entrance qualification","middle vocational","21","","",""
"Min 1x per month","2013","college entrance qualification","vocational + Abi","45","0.0326209344669398","0.0237139036436974","0.0415279652901823"
"Min 1x per month","2013","college entrance qualification","higher vocational","9","","",""
"Min 1x per month","2013","college entrance qualification","higher education","167","0.0397442578833018","0.0340534556110383","0.0454350601555653"
"Min 1x per month","2013","Other degree","in school","","","",""
"Min 1x per month","2013","Other degree","inadequately","1","","",""
"Min 1x per month","2013","Other degree","general elemantary","6","","",""
"Min 1x per month","2013","Other degree","middle vocational","18","","",""
"Min 1x per month","2013","Other degree","vocational + Abi","7","","",""
"Min 1x per month","2013","Other degree","higher vocational","2","","",""
"Min 1x per month","2013","Other degree","higher education","12","","",""
"Min 1x per month","2013","no degree/no degree yet","in school","6","","",""
"Min 1x per month","2013","no degree/no degree yet","inadequately","5","","",""
"Min 1x per month","2013","no degree/no degree yet","general elemantary","","","",""
"Min 1x per month","2013","no degree/no degree yet","middle vocational","4","","",""
"Min 1x per month","2013","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per month","2013","no degree/no degree yet","higher vocational","","","",""
"Min 1x per month","2013","no degree/no degree yet","higher education","","","",""
"Rarely","2013","lower secondary degree","in school","","","",""
"Rarely","2013","lower secondary degree","inadequately","","","",""
"Rarely","2013","lower secondary degree","general elemantary","86","0.0460889472858526","0.0356234892919513","0.056554405279754"
"Rarely","2013","lower secondary degree","middle vocational","352","0.0685426742045307","0.0615129553374986","0.0755723930715628"
"Rarely","2013","lower secondary degree","vocational + Abi","2","","",""
"Rarely","2013","lower secondary degree","higher vocational","41","0.104451504670323","0.074553860483389","0.134349148857258"
"Rarely","2013","lower secondary degree","higher education","13","","",""
"Rarely","2013","secondary school degree","in school","","","",""
"Rarely","2013","secondary school degree","inadequately","","","",""
"Rarely","2013","secondary school degree","general elemantary","35","0.0441730550687843","0.0291745210800957","0.0591715890574728"
"Rarely","2013","secondary school degree","middle vocational","467","0.0828432353016663","0.0756936582770046","0.0899928123263279"
"Rarely","2013","secondary school degree","vocational + Abi","2","","",""
"Rarely","2013","secondary school degree","higher vocational","68","0.0833861862850457","0.0635737653311608","0.103198607238931"
"Rarely","2013","secondary school degree","higher education","61","0.0906957658686857","0.0688527719797989","0.112538759757572"
"Rarely","2013","college entrance qualification","in school","","","",""
"Rarely","2013","college entrance qualification","inadequately","","","",""
"Rarely","2013","college entrance qualification","general elemantary","","","",""
"Rarely","2013","college entrance qualification","middle vocational","49","0.0623230644185416","0.0463055515705103","0.0783405772665728"
"Rarely","2013","college entrance qualification","vocational + Abi","125","0.0860781657717745","0.0720148592568604","0.100141472286688"
"Rarely","2013","college entrance qualification","higher vocational","50","0.128338518386073","0.0974359716221558","0.159241065149991"
"Rarely","2013","college entrance qualification","higher education","468","0.0875786585311048","0.0793441116668846","0.0958132053953251"
"Rarely","2013","Other degree","in school","","","",""
"Rarely","2013","Other degree","inadequately","5","","",""
"Rarely","2013","Other degree","general elemantary","19","","",""
"Rarely","2013","Other degree","middle vocational","45","0.0819403963107339","0.0592443018937629","0.104636490727705"
"Rarely","2013","Other degree","vocational + Abi","11","","",""
"Rarely","2013","Other degree","higher vocational","1","","",""
"Rarely","2013","Other degree","higher education","34","0.0786338157277053","0.0518856441710341","0.105381987284376"
"Rarely","2013","no degree/no degree yet","in school","8","","",""
"Rarely","2013","no degree/no degree yet","inadequately","9","","",""
"Rarely","2013","no degree/no degree yet","general elemantary","","","",""
"Rarely","2013","no degree/no degree yet","middle vocational","7","","",""
"Rarely","2013","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","2013","no degree/no degree yet","higher vocational","1","","",""
"Rarely","2013","no degree/no degree yet","higher education","2","","",""
"Never","2013","lower secondary degree","in school","","","",""
"Never","2013","lower secondary degree","inadequately","","","",""
"Never","2013","lower secondary degree","general elemantary","922","0.719904680583527","0.697491869601383","0.742317491565671"
"Never","2013","lower secondary degree","middle vocational","3125","0.6677363760275","0.654631893681456","0.680840858373544"
"Never","2013","lower secondary degree","vocational + Abi","2","","",""
"Never","2013","lower secondary degree","higher vocational","258","0.667251576908738","0.62119009863318","0.713313055184295"
"Never","2013","lower secondary degree","higher education","122","0.751354727087466","0.684171301526508","0.818538152648424"
"Never","2013","secondary school degree","in school","","","",""
"Never","2013","secondary school degree","inadequately","","","",""
"Never","2013","secondary school degree","general elemantary","197","0.321975160788004","0.287870444171858","0.35607987740415"
"Never","2013","secondary school degree","middle vocational","2783","0.507030683095132","0.494063157848574","0.519998208341691"
"Never","2013","secondary school degree","vocational + Abi","9","","",""
"Never","2013","secondary school degree","higher vocational","423","0.564892713403482","0.529364083777953","0.60042134302901"
"Never","2013","secondary school degree","higher education","403","0.613548196044649","0.57651117378482","0.650585218304478"
"Never","2013","college entrance qualification","in school","","","",""
"Never","2013","college entrance qualification","inadequately","","","",""
"Never","2013","college entrance qualification","general elemantary","","","",""
"Never","2013","college entrance qualification","middle vocational","168","0.155994600608246","0.131952552588147","0.180036648628344"
"Never","2013","college entrance qualification","vocational + Abi","678","0.416899940421645","0.392178494220354","0.441621386622935"
"Never","2013","college entrance qualification","higher vocational","236","0.497306751222757","0.451110627267743","0.543502875177772"
"Never","2013","college entrance qualification","higher education","2414","0.536949871763292","0.52242461829401","0.551475125232573"
"Never","2013","Other degree","in school","","","",""
"Never","2013","Other degree","inadequately","15","","",""
"Never","2013","Other degree","general elemantary","209","0.777364331032656","0.73247937560945","0.822249286455863"
"Never","2013","Other degree","middle vocational","301","0.620994133427182","0.580848956591276","0.661139310263088"
"Never","2013","Other degree","vocational + Abi","107","0.618913488770387","0.555455895846081","0.682371081694694"
"Never","2013","Other degree","higher vocational","27","","",""
"Never","2013","Other degree","higher education","137","0.415248158280333","0.366280092827638","0.464216223733028"
"Never","2013","no degree/no degree yet","in school","16","","",""
"Never","2013","no degree/no degree yet","inadequately","157","0.683008795132037","0.627711944996243","0.738305645267831"
"Never","2013","no degree/no degree yet","general elemantary","","","",""
"Never","2013","no degree/no degree yet","middle vocational","41","0.567427833444339","0.463322478774544","0.671533188114134"
"Never","2013","no degree/no degree yet","vocational + Abi","","","",""
"Never","2013","no degree/no degree yet","higher vocational","1","","",""
"Never","2013","no degree/no degree yet","higher education","1","","",""
"Daily","2014","lower secondary degree","in school","","","",""
"Daily","2014","lower secondary degree","inadequately","","","",""
"Daily","2014","lower secondary degree","general elemantary","","","",""
"Daily","2014","lower secondary degree","middle vocational","","","",""
"Daily","2014","lower secondary degree","vocational + Abi","","","",""
"Daily","2014","lower secondary degree","higher vocational","","","",""
"Daily","2014","lower secondary degree","higher education","","","",""
"Daily","2014","secondary school degree","in school","","","",""
"Daily","2014","secondary school degree","inadequately","","","",""
"Daily","2014","secondary school degree","general elemantary","","","",""
"Daily","2014","secondary school degree","middle vocational","","","",""
"Daily","2014","secondary school degree","vocational + Abi","","","",""
"Daily","2014","secondary school degree","higher vocational","","","",""
"Daily","2014","secondary school degree","higher education","","","",""
"Daily","2014","college entrance qualification","in school","","","",""
"Daily","2014","college entrance qualification","inadequately","","","",""
"Daily","2014","college entrance qualification","general elemantary","","","",""
"Daily","2014","college entrance qualification","middle vocational","","","",""
"Daily","2014","college entrance qualification","vocational + Abi","","","",""
"Daily","2014","college entrance qualification","higher vocational","","","",""
"Daily","2014","college entrance qualification","higher education","","","",""
"Daily","2014","Other degree","in school","","","",""
"Daily","2014","Other degree","inadequately","","","",""
"Daily","2014","Other degree","general elemantary","","","",""
"Daily","2014","Other degree","middle vocational","","","",""
"Daily","2014","Other degree","vocational + Abi","","","",""
"Daily","2014","Other degree","higher vocational","","","",""
"Daily","2014","Other degree","higher education","","","",""
"Daily","2014","no degree/no degree yet","in school","","","",""
"Daily","2014","no degree/no degree yet","inadequately","","","",""
"Daily","2014","no degree/no degree yet","general elemantary","","","",""
"Daily","2014","no degree/no degree yet","middle vocational","","","",""
"Daily","2014","no degree/no degree yet","vocational + Abi","","","",""
"Daily","2014","no degree/no degree yet","higher vocational","","","",""
"Daily","2014","no degree/no degree yet","higher education","","","",""
"Min 1x per week","2014","lower secondary degree","in school","","","",""
"Min 1x per week","2014","lower secondary degree","inadequately","","","",""
"Min 1x per week","2014","lower secondary degree","general elemantary","","","",""
"Min 1x per week","2014","lower secondary degree","middle vocational","","","",""
"Min 1x per week","2014","lower secondary degree","vocational + Abi","","","",""
"Min 1x per week","2014","lower secondary degree","higher vocational","","","",""
"Min 1x per week","2014","lower secondary degree","higher education","","","",""
"Min 1x per week","2014","secondary school degree","in school","","","",""
"Min 1x per week","2014","secondary school degree","inadequately","","","",""
"Min 1x per week","2014","secondary school degree","general elemantary","","","",""
"Min 1x per week","2014","secondary school degree","middle vocational","","","",""
"Min 1x per week","2014","secondary school degree","vocational + Abi","","","",""
"Min 1x per week","2014","secondary school degree","higher vocational","","","",""
"Min 1x per week","2014","secondary school degree","higher education","","","",""
"Min 1x per week","2014","college entrance qualification","in school","","","",""
"Min 1x per week","2014","college entrance qualification","inadequately","","","",""
"Min 1x per week","2014","college entrance qualification","general elemantary","","","",""
"Min 1x per week","2014","college entrance qualification","middle vocational","","","",""
"Min 1x per week","2014","college entrance qualification","vocational + Abi","","","",""
"Min 1x per week","2014","college entrance qualification","higher vocational","","","",""
"Min 1x per week","2014","college entrance qualification","higher education","","","",""
"Min 1x per week","2014","Other degree","in school","","","",""
"Min 1x per week","2014","Other degree","inadequately","","","",""
"Min 1x per week","2014","Other degree","general elemantary","","","",""
"Min 1x per week","2014","Other degree","middle vocational","","","",""
"Min 1x per week","2014","Other degree","vocational + Abi","","","",""
"Min 1x per week","2014","Other degree","higher vocational","","","",""
"Min 1x per week","2014","Other degree","higher education","","","",""
"Min 1x per week","2014","no degree/no degree yet","in school","","","",""
"Min 1x per week","2014","no degree/no degree yet","inadequately","","","",""
"Min 1x per week","2014","no degree/no degree yet","general elemantary","","","",""
"Min 1x per week","2014","no degree/no degree yet","middle vocational","","","",""
"Min 1x per week","2014","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per week","2014","no degree/no degree yet","higher vocational","","","",""
"Min 1x per week","2014","no degree/no degree yet","higher education","","","",""
"Min 1x per month","2014","lower secondary degree","in school","","","",""
"Min 1x per month","2014","lower secondary degree","inadequately","","","",""
"Min 1x per month","2014","lower secondary degree","general elemantary","","","",""
"Min 1x per month","2014","lower secondary degree","middle vocational","","","",""
"Min 1x per month","2014","lower secondary degree","vocational + Abi","","","",""
"Min 1x per month","2014","lower secondary degree","higher vocational","","","",""
"Min 1x per month","2014","lower secondary degree","higher education","","","",""
"Min 1x per month","2014","secondary school degree","in school","","","",""
"Min 1x per month","2014","secondary school degree","inadequately","","","",""
"Min 1x per month","2014","secondary school degree","general elemantary","","","",""
"Min 1x per month","2014","secondary school degree","middle vocational","","","",""
"Min 1x per month","2014","secondary school degree","vocational + Abi","","","",""
"Min 1x per month","2014","secondary school degree","higher vocational","","","",""
"Min 1x per month","2014","secondary school degree","higher education","","","",""
"Min 1x per month","2014","college entrance qualification","in school","","","",""
"Min 1x per month","2014","college entrance qualification","inadequately","","","",""
"Min 1x per month","2014","college entrance qualification","general elemantary","","","",""
"Min 1x per month","2014","college entrance qualification","middle vocational","","","",""
"Min 1x per month","2014","college entrance qualification","vocational + Abi","","","",""
"Min 1x per month","2014","college entrance qualification","higher vocational","","","",""
"Min 1x per month","2014","college entrance qualification","higher education","","","",""
"Min 1x per month","2014","Other degree","in school","","","",""
"Min 1x per month","2014","Other degree","inadequately","","","",""
"Min 1x per month","2014","Other degree","general elemantary","","","",""
"Min 1x per month","2014","Other degree","middle vocational","","","",""
"Min 1x per month","2014","Other degree","vocational + Abi","","","",""
"Min 1x per month","2014","Other degree","higher vocational","","","",""
"Min 1x per month","2014","Other degree","higher education","","","",""
"Min 1x per month","2014","no degree/no degree yet","in school","","","",""
"Min 1x per month","2014","no degree/no degree yet","inadequately","","","",""
"Min 1x per month","2014","no degree/no degree yet","general elemantary","","","",""
"Min 1x per month","2014","no degree/no degree yet","middle vocational","","","",""
"Min 1x per month","2014","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per month","2014","no degree/no degree yet","higher vocational","","","",""
"Min 1x per month","2014","no degree/no degree yet","higher education","","","",""
"Rarely","2014","lower secondary degree","in school","","","",""
"Rarely","2014","lower secondary degree","inadequately","","","",""
"Rarely","2014","lower secondary degree","general elemantary","","","",""
"Rarely","2014","lower secondary degree","middle vocational","","","",""
"Rarely","2014","lower secondary degree","vocational + Abi","","","",""
"Rarely","2014","lower secondary degree","higher vocational","","","",""
"Rarely","2014","lower secondary degree","higher education","","","",""
"Rarely","2014","secondary school degree","in school","","","",""
"Rarely","2014","secondary school degree","inadequately","","","",""
"Rarely","2014","secondary school degree","general elemantary","","","",""
"Rarely","2014","secondary school degree","middle vocational","","","",""
"Rarely","2014","secondary school degree","vocational + Abi","","","",""
"Rarely","2014","secondary school degree","higher vocational","","","",""
"Rarely","2014","secondary school degree","higher education","","","",""
"Rarely","2014","college entrance qualification","in school","","","",""
"Rarely","2014","college entrance qualification","inadequately","","","",""
"Rarely","2014","college entrance qualification","general elemantary","","","",""
"Rarely","2014","college entrance qualification","middle vocational","","","",""
"Rarely","2014","college entrance qualification","vocational + Abi","","","",""
"Rarely","2014","college entrance qualification","higher vocational","","","",""
"Rarely","2014","college entrance qualification","higher education","","","",""
"Rarely","2014","Other degree","in school","","","",""
"Rarely","2014","Other degree","inadequately","","","",""
"Rarely","2014","Other degree","general elemantary","","","",""
"Rarely","2014","Other degree","middle vocational","","","",""
"Rarely","2014","Other degree","vocational + Abi","","","",""
"Rarely","2014","Other degree","higher vocational","","","",""
"Rarely","2014","Other degree","higher education","","","",""
"Rarely","2014","no degree/no degree yet","in school","","","",""
"Rarely","2014","no degree/no degree yet","inadequately","","","",""
"Rarely","2014","no degree/no degree yet","general elemantary","","","",""
"Rarely","2014","no degree/no degree yet","middle vocational","","","",""
"Rarely","2014","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","2014","no degree/no degree yet","higher vocational","","","",""
"Rarely","2014","no degree/no degree yet","higher education","","","",""
"Never","2014","lower secondary degree","in school","","","",""
"Never","2014","lower secondary degree","inadequately","","","",""
"Never","2014","lower secondary degree","general elemantary","","","",""
"Never","2014","lower secondary degree","middle vocational","","","",""
"Never","2014","lower secondary degree","vocational + Abi","","","",""
"Never","2014","lower secondary degree","higher vocational","","","",""
"Never","2014","lower secondary degree","higher education","","","",""
"Never","2014","secondary school degree","in school","","","",""
"Never","2014","secondary school degree","inadequately","","","",""
"Never","2014","secondary school degree","general elemantary","","","",""
"Never","2014","secondary school degree","middle vocational","","","",""
"Never","2014","secondary school degree","vocational + Abi","","","",""
"Never","2014","secondary school degree","higher vocational","","","",""
"Never","2014","secondary school degree","higher education","","","",""
"Never","2014","college entrance qualification","in school","","","",""
"Never","2014","college entrance qualification","inadequately","","","",""
"Never","2014","college entrance qualification","general elemantary","","","",""
"Never","2014","college entrance qualification","middle vocational","","","",""
"Never","2014","college entrance qualification","vocational + Abi","","","",""
"Never","2014","college entrance qualification","higher vocational","","","",""
"Never","2014","college entrance qualification","higher education","","","",""
"Never","2014","Other degree","in school","","","",""
"Never","2014","Other degree","inadequately","","","",""
"Never","2014","Other degree","general elemantary","","","",""
"Never","2014","Other degree","middle vocational","","","",""
"Never","2014","Other degree","vocational + Abi","","","",""
"Never","2014","Other degree","higher vocational","","","",""
"Never","2014","Other degree","higher education","","","",""
"Never","2014","no degree/no degree yet","in school","","","",""
"Never","2014","no degree/no degree yet","inadequately","","","",""
"Never","2014","no degree/no degree yet","general elemantary","","","",""
"Never","2014","no degree/no degree yet","middle vocational","","","",""
"Never","2014","no degree/no degree yet","vocational + Abi","","","",""
"Never","2014","no degree/no degree yet","higher vocational","","","",""
"Never","2014","no degree/no degree yet","higher education","","","",""
"Daily","2015","lower secondary degree","in school","","","",""
"Daily","2015","lower secondary degree","inadequately","","","",""
"Daily","2015","lower secondary degree","general elemantary","","","",""
"Daily","2015","lower secondary degree","middle vocational","","","",""
"Daily","2015","lower secondary degree","vocational + Abi","","","",""
"Daily","2015","lower secondary degree","higher vocational","","","",""
"Daily","2015","lower secondary degree","higher education","","","",""
"Daily","2015","secondary school degree","in school","","","",""
"Daily","2015","secondary school degree","inadequately","","","",""
"Daily","2015","secondary school degree","general elemantary","","","",""
"Daily","2015","secondary school degree","middle vocational","","","",""
"Daily","2015","secondary school degree","vocational + Abi","","","",""
"Daily","2015","secondary school degree","higher vocational","","","",""
"Daily","2015","secondary school degree","higher education","","","",""
"Daily","2015","college entrance qualification","in school","","","",""
"Daily","2015","college entrance qualification","inadequately","","","",""
"Daily","2015","college entrance qualification","general elemantary","","","",""
"Daily","2015","college entrance qualification","middle vocational","","","",""
"Daily","2015","college entrance qualification","vocational + Abi","","","",""
"Daily","2015","college entrance qualification","higher vocational","","","",""
"Daily","2015","college entrance qualification","higher education","","","",""
"Daily","2015","Other degree","in school","","","",""
"Daily","2015","Other degree","inadequately","","","",""
"Daily","2015","Other degree","general elemantary","","","",""
"Daily","2015","Other degree","middle vocational","","","",""
"Daily","2015","Other degree","vocational + Abi","","","",""
"Daily","2015","Other degree","higher vocational","","","",""
"Daily","2015","Other degree","higher education","","","",""
"Daily","2015","no degree/no degree yet","in school","","","",""
"Daily","2015","no degree/no degree yet","inadequately","","","",""
"Daily","2015","no degree/no degree yet","general elemantary","","","",""
"Daily","2015","no degree/no degree yet","middle vocational","","","",""
"Daily","2015","no degree/no degree yet","vocational + Abi","","","",""
"Daily","2015","no degree/no degree yet","higher vocational","","","",""
"Daily","2015","no degree/no degree yet","higher education","","","",""
"Min 1x per week","2015","lower secondary degree","in school","","","",""
"Min 1x per week","2015","lower secondary degree","inadequately","","","",""
"Min 1x per week","2015","lower secondary degree","general elemantary","","","",""
"Min 1x per week","2015","lower secondary degree","middle vocational","","","",""
"Min 1x per week","2015","lower secondary degree","vocational + Abi","","","",""
"Min 1x per week","2015","lower secondary degree","higher vocational","","","",""
"Min 1x per week","2015","lower secondary degree","higher education","","","",""
"Min 1x per week","2015","secondary school degree","in school","","","",""
"Min 1x per week","2015","secondary school degree","inadequately","","","",""
"Min 1x per week","2015","secondary school degree","general elemantary","","","",""
"Min 1x per week","2015","secondary school degree","middle vocational","","","",""
"Min 1x per week","2015","secondary school degree","vocational + Abi","","","",""
"Min 1x per week","2015","secondary school degree","higher vocational","","","",""
"Min 1x per week","2015","secondary school degree","higher education","","","",""
"Min 1x per week","2015","college entrance qualification","in school","","","",""
"Min 1x per week","2015","college entrance qualification","inadequately","","","",""
"Min 1x per week","2015","college entrance qualification","general elemantary","","","",""
"Min 1x per week","2015","college entrance qualification","middle vocational","","","",""
"Min 1x per week","2015","college entrance qualification","vocational + Abi","","","",""
"Min 1x per week","2015","college entrance qualification","higher vocational","","","",""
"Min 1x per week","2015","college entrance qualification","higher education","","","",""
"Min 1x per week","2015","Other degree","in school","","","",""
"Min 1x per week","2015","Other degree","inadequately","","","",""
"Min 1x per week","2015","Other degree","general elemantary","","","",""
"Min 1x per week","2015","Other degree","middle vocational","","","",""
"Min 1x per week","2015","Other degree","vocational + Abi","","","",""
"Min 1x per week","2015","Other degree","higher vocational","","","",""
"Min 1x per week","2015","Other degree","higher education","","","",""
"Min 1x per week","2015","no degree/no degree yet","in school","","","",""
"Min 1x per week","2015","no degree/no degree yet","inadequately","","","",""
"Min 1x per week","2015","no degree/no degree yet","general elemantary","","","",""
"Min 1x per week","2015","no degree/no degree yet","middle vocational","","","",""
"Min 1x per week","2015","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per week","2015","no degree/no degree yet","higher vocational","","","",""
"Min 1x per week","2015","no degree/no degree yet","higher education","","","",""
"Min 1x per month","2015","lower secondary degree","in school","","","",""
"Min 1x per month","2015","lower secondary degree","inadequately","","","",""
"Min 1x per month","2015","lower secondary degree","general elemantary","","","",""
"Min 1x per month","2015","lower secondary degree","middle vocational","","","",""
"Min 1x per month","2015","lower secondary degree","vocational + Abi","","","",""
"Min 1x per month","2015","lower secondary degree","higher vocational","","","",""
"Min 1x per month","2015","lower secondary degree","higher education","","","",""
"Min 1x per month","2015","secondary school degree","in school","","","",""
"Min 1x per month","2015","secondary school degree","inadequately","","","",""
"Min 1x per month","2015","secondary school degree","general elemantary","","","",""
"Min 1x per month","2015","secondary school degree","middle vocational","","","",""
"Min 1x per month","2015","secondary school degree","vocational + Abi","","","",""
"Min 1x per month","2015","secondary school degree","higher vocational","","","",""
"Min 1x per month","2015","secondary school degree","higher education","","","",""
"Min 1x per month","2015","college entrance qualification","in school","","","",""
"Min 1x per month","2015","college entrance qualification","inadequately","","","",""
"Min 1x per month","2015","college entrance qualification","general elemantary","","","",""
"Min 1x per month","2015","college entrance qualification","middle vocational","","","",""
"Min 1x per month","2015","college entrance qualification","vocational + Abi","","","",""
"Min 1x per month","2015","college entrance qualification","higher vocational","","","",""
"Min 1x per month","2015","college entrance qualification","higher education","","","",""
"Min 1x per month","2015","Other degree","in school","","","",""
