"pli0165","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence"
"Never","2015","Employed","in school","","","",""
"Never","2015","Employed","inadequately","","","",""
"Never","2015","Employed","general elemantary","","","",""
"Never","2015","Employed","middle vocational","","","",""
"Never","2015","Employed","vocational + Abi","","","",""
"Never","2015","Employed","higher vocational","","","",""
"Never","2015","Employed","higher education","","","",""
"Daily","2016","Not Employed","in school","","","",""
"Daily","2016","Not Employed","inadequately","","","",""
"Daily","2016","Not Employed","general elemantary","","","",""
"Daily","2016","Not Employed","middle vocational","","","",""
"Daily","2016","Not Employed","vocational + Abi","","","",""
"Daily","2016","Not Employed","higher vocational","","","",""
"Daily","2016","Not Employed","higher education","","","",""
"Daily","2016","Employed","in school","","","",""
"Daily","2016","Employed","inadequately","","","",""
"Daily","2016","Employed","general elemantary","","","",""
"Daily","2016","Employed","middle vocational","","","",""
"Daily","2016","Employed","vocational + Abi","","","",""
"Daily","2016","Employed","higher vocational","","","",""
"Daily","2016","Employed","higher education","","","",""
"Min 1x per week","2016","Not Employed","in school","","","",""
"Min 1x per week","2016","Not Employed","inadequately","","","",""
"Min 1x per week","2016","Not Employed","general elemantary","","","",""
"Min 1x per week","2016","Not Employed","middle vocational","","","",""
"Min 1x per week","2016","Not Employed","vocational + Abi","","","",""
"Min 1x per week","2016","Not Employed","higher vocational","","","",""
"Min 1x per week","2016","Not Employed","higher education","","","",""
"Min 1x per week","2016","Employed","in school","","","",""
"Min 1x per week","2016","Employed","inadequately","","","",""
"Min 1x per week","2016","Employed","general elemantary","","","",""
"Min 1x per week","2016","Employed","middle vocational","","","",""
"Min 1x per week","2016","Employed","vocational + Abi","","","",""
"Min 1x per week","2016","Employed","higher vocational","","","",""
"Min 1x per week","2016","Employed","higher education","","","",""
"Min 1x per month","2016","Not Employed","in school","","","",""
"Min 1x per month","2016","Not Employed","inadequately","","","",""
"Min 1x per month","2016","Not Employed","general elemantary","","","",""
"Min 1x per month","2016","Not Employed","middle vocational","","","",""
"Min 1x per month","2016","Not Employed","vocational + Abi","","","",""
"Min 1x per month","2016","Not Employed","higher vocational","","","",""
"Min 1x per month","2016","Not Employed","higher education","","","",""
"Min 1x per month","2016","Employed","in school","","","",""
"Min 1x per month","2016","Employed","inadequately","","","",""
"Min 1x per month","2016","Employed","general elemantary","","","",""
"Min 1x per month","2016","Employed","middle vocational","","","",""
"Min 1x per month","2016","Employed","vocational + Abi","","","",""
"Min 1x per month","2016","Employed","higher vocational","","","",""
"Min 1x per month","2016","Employed","higher education","","","",""
"Rarely","2016","Not Employed","in school","","","",""
"Rarely","2016","Not Employed","inadequately","","","",""
"Rarely","2016","Not Employed","general elemantary","","","",""
"Rarely","2016","Not Employed","middle vocational","","","",""
"Rarely","2016","Not Employed","vocational + Abi","","","",""
"Rarely","2016","Not Employed","higher vocational","","","",""
"Rarely","2016","Not Employed","higher education","","","",""
"Rarely","2016","Employed","in school","","","",""
"Rarely","2016","Employed","inadequately","","","",""
"Rarely","2016","Employed","general elemantary","","","",""
"Rarely","2016","Employed","middle vocational","","","",""
"Rarely","2016","Employed","vocational + Abi","","","",""
"Rarely","2016","Employed","higher vocational","","","",""
"Rarely","2016","Employed","higher education","","","",""
"Never","2016","Not Employed","in school","","","",""
"Never","2016","Not Employed","inadequately","","","",""
"Never","2016","Not Employed","general elemantary","","","",""
"Never","2016","Not Employed","middle vocational","","","",""
"Never","2016","Not Employed","vocational + Abi","","","",""
"Never","2016","Not Employed","higher vocational","","","",""
"Never","2016","Not Employed","higher education","","","",""
"Never","2016","Employed","in school","","","",""
"Never","2016","Employed","inadequately","","","",""
"Never","2016","Employed","general elemantary","","","",""
"Never","2016","Employed","middle vocational","","","",""
"Never","2016","Employed","vocational + Abi","","","",""
"Never","2016","Employed","higher vocational","","","",""
"Never","2016","Employed","higher education","","","",""
"Daily","2017","Not Employed","in school","13","","",""
"Daily","2017","Not Employed","inadequately","1033","0.475673158823534","0.45430843712754","0.497037880519529"
"Daily","2017","Not Employed","general elemantary","670","0.643966436289778","0.614865396399225","0.67306747618033"
"Daily","2017","Not Employed","middle vocational","558","0.658116191128793","0.626057879387402","0.690174502870184"
"Daily","2017","Not Employed","vocational + Abi","85","0.639402950091754","0.555226329353371","0.723579570830138"
"Daily","2017","Not Employed","higher vocational","","","",""
"Daily","2017","Not Employed","higher education","626","0.722353567194189","0.692663352734403","0.752043781653975"
"Daily","2017","Employed","in school","","","",""
"Daily","2017","Employed","inadequately","25","","",""
"Daily","2017","Employed","general elemantary","33","0.679985957741143","0.549373518259585","0.810598397222701"
"Daily","2017","Employed","middle vocational","35","0.523535627377372","0.391541356000855","0.655529898753888"
"Daily","2017","Employed","vocational + Abi","5","","",""
"Daily","2017","Employed","higher vocational","","","",""
"Daily","2017","Employed","higher education","39","0.813257991619377","0.710266362294482","0.916249620944272"
"Min 1x per week","2017","Not Employed","in school","3","","",""
"Min 1x per week","2017","Not Employed","inadequately","378","0.173774453375057","0.157564411124702","0.189984495625412"
"Min 1x per week","2017","Not Employed","general elemantary","163","0.155634641602797","0.133602852789889","0.177666430415706"
"Min 1x per week","2017","Not Employed","middle vocational","129","0.141051890421792","0.117527248977319","0.164576531866266"
"Min 1x per week","2017","Not Employed","vocational + Abi","23","","",""
"Min 1x per week","2017","Not Employed","higher vocational","","","",""
"Min 1x per week","2017","Not Employed","higher education","125","0.129552405715453","0.107289265047695","0.151815546383211"
"Min 1x per week","2017","Employed","in school","","","",""
"Min 1x per week","2017","Employed","inadequately","12","","",""
"Min 1x per week","2017","Employed","general elemantary","8","","",""
"Min 1x per week","2017","Employed","middle vocational","8","","",""
"Min 1x per week","2017","Employed","vocational + Abi","2","","",""
"Min 1x per week","2017","Employed","higher vocational","","","",""
"Min 1x per week","2017","Employed","higher education","8","","",""
"Min 1x per month","2017","Not Employed","in school","3","","",""
"Min 1x per month","2017","Not Employed","inadequately","76","0.0528773598195272","0.0433036587671682","0.0624510608718862"
"Min 1x per month","2017","Not Employed","general elemantary","27","","",""
"Min 1x per month","2017","Not Employed","middle vocational","25","","",""
"Min 1x per month","2017","Not Employed","vocational + Abi","2","","",""
"Min 1x per month","2017","Not Employed","higher vocational","","","",""
"Min 1x per month","2017","Not Employed","higher education","14","","",""
"Min 1x per month","2017","Employed","in school","","","",""
"Min 1x per month","2017","Employed","inadequately","1","","",""
"Min 1x per month","2017","Employed","general elemantary","2","","",""
"Min 1x per month","2017","Employed","middle vocational","1","","",""
"Min 1x per month","2017","Employed","vocational + Abi","","","",""
"Min 1x per month","2017","Employed","higher vocational","","","",""
"Min 1x per month","2017","Employed","higher education","2","","",""
"Rarely","2017","Not Employed","in school","2","","",""
"Rarely","2017","Not Employed","inadequately","117","0.0555153973626312","0.0457194591037431","0.0653113356215193"
"Rarely","2017","Not Employed","general elemantary","52","0.0408521649702582","0.0288217187697479","0.0528826111707684"
"Rarely","2017","Not Employed","middle vocational","54","0.0607992359389024","0.044649018549854","0.0769494533279508"
"Rarely","2017","Not Employed","vocational + Abi","5","","",""
"Rarely","2017","Not Employed","higher vocational","","","",""
"Rarely","2017","Not Employed","higher education","45","0.0457197912890078","0.0318719380330471","0.0595676445449685"
"Rarely","2017","Employed","in school","","","",""
"Rarely","2017","Employed","inadequately","8","","",""
"Rarely","2017","Employed","general elemantary","","","",""
"Rarely","2017","Employed","middle vocational","6","","",""
"Rarely","2017","Employed","vocational + Abi","","","",""
"Rarely","2017","Employed","higher vocational","","","",""
"Rarely","2017","Employed","higher education","3","","",""
"Never","2017","Not Employed","in school","1","","",""
"Never","2017","Not Employed","inadequately","495","0.24215963061925","0.223833042793247","0.260486218445252"
"Never","2017","Not Employed","general elemantary","128","0.133367055368663","0.112705010522169","0.154029100215157"
"Never","2017","Not Employed","middle vocational","75","0.104223660368247","0.0835730426330918","0.124874278103401"
"Never","2017","Not Employed","vocational + Abi","10","","",""
"Never","2017","Not Employed","higher vocational","","","",""
"Never","2017","Not Employed","higher education","64","0.0755538673935848","0.0580327608928205","0.0930749738943491"
"Never","2017","Employed","in school","","","",""
"Never","2017","Employed","inadequately","7","","",""
"Never","2017","Employed","general elemantary","6","","",""
"Never","2017","Employed","middle vocational","5","","",""
"Never","2017","Employed","vocational + Abi","1","","",""
"Never","2017","Employed","higher vocational","","","",""
"Never","2017","Employed","higher education","3","","",""
"Daily","2018","Not Employed","in school","4","","",""
"Daily","2018","Not Employed","inadequately","722","0.555125352098094","0.528090431134772","0.582160273061416"
"Daily","2018","Not Employed","general elemantary","435","0.696760043869427","0.661148325060816","0.732371762678037"
"Daily","2018","Not Employed","middle vocational","388","0.684923763079265","0.646205624728001","0.723641901430529"
"Daily","2018","Not Employed","vocational + Abi","55","0.737346791441315","0.637079453722778","0.837614129159852"
"Daily","2018","Not Employed","higher vocational","","","",""
"Daily","2018","Not Employed","higher education","420","0.771331684640106","0.736640632194416","0.806022737085796"
"Daily","2018","Employed","in school","","","",""
"Daily","2018","Employed","inadequately","96","0.674571700638509","0.600086839180428","0.74905656209659"
"Daily","2018","Employed","general elemantary","82","0.74736482575723","0.666529752315806","0.828199899198654"
"Daily","2018","Employed","middle vocational","78","0.71648760956779","0.631089832450055","0.801885386685526"
"Daily","2018","Employed","vocational + Abi","7","","",""
"Daily","2018","Employed","higher vocational","","","",""
"Daily","2018","Employed","higher education","81","0.846624171576841","0.775641182033293","0.917607161120389"
"Min 1x per week","2018","Not Employed","in school","","","",""
"Min 1x per week","2018","Not Employed","inadequately","226","0.199050878867902","0.177329106455577","0.220772651280228"
"Min 1x per week","2018","Not Employed","general elemantary","94","0.158906036672737","0.130582299223943","0.187229774121531"
"Min 1x per week","2018","Not Employed","middle vocational","95","0.156825667194031","0.126517980706244","0.187133353681818"
"Min 1x per week","2018","Not Employed","vocational + Abi","8","","",""
"Min 1x per week","2018","Not Employed","higher vocational","","","",""
"Min 1x per week","2018","Not Employed","higher education","85","0.156585371118931","0.126566797560046","0.186603944677817"
"Min 1x per week","2018","Employed","in school","","","",""
"Min 1x per week","2018","Employed","inadequately","26","","",""
"Min 1x per week","2018","Employed","general elemantary","18","","",""
"Min 1x per week","2018","Employed","middle vocational","17","","",""
"Min 1x per week","2018","Employed","vocational + Abi","4","","",""
"Min 1x per week","2018","Employed","higher vocational","","","",""
"Min 1x per week","2018","Employed","higher education","8","","",""
"Min 1x per month","2018","Not Employed","in school","","","",""
"Min 1x per month","2018","Not Employed","inadequately","45","0.0274648068295013","0.0185737848831062","0.0363558287758965"
"Min 1x per month","2018","Not Employed","general elemantary","22","","",""
"Min 1x per month","2018","Not Employed","middle vocational","13","","",""
"Min 1x per month","2018","Not Employed","vocational + Abi","3","","",""
"Min 1x per month","2018","Not Employed","higher vocational","","","",""
"Min 1x per month","2018","Not Employed","higher education","8","","",""
"Min 1x per month","2018","Employed","in school","","","",""
"Min 1x per month","2018","Employed","inadequately","4","","",""
"Min 1x per month","2018","Employed","general elemantary","5","","",""
"Min 1x per month","2018","Employed","middle vocational","2","","",""
"Min 1x per month","2018","Employed","vocational + Abi","","","",""
"Min 1x per month","2018","Employed","higher vocational","","","",""
"Min 1x per month","2018","Employed","higher education","3","","",""
"Rarely","2018","Not Employed","in school","","","",""
"Rarely","2018","Not Employed","inadequately","81","0.065283599346571","0.0518450397492316","0.0787221589439104"
"Rarely","2018","Not Employed","general elemantary","23","","",""
"Rarely","2018","Not Employed","middle vocational","20","","",""
"Rarely","2018","Not Employed","vocational + Abi","4","","",""
"Rarely","2018","Not Employed","higher vocational","","","",""
"Rarely","2018","Not Employed","higher education","23","","",""
"Rarely","2018","Employed","in school","","","",""
"Rarely","2018","Employed","inadequately","8","","",""
"Rarely","2018","Employed","general elemantary","1","","",""
"Rarely","2018","Employed","middle vocational","6","","",""
"Rarely","2018","Employed","vocational + Abi","","","",""
"Rarely","2018","Employed","higher vocational","","","",""
"Rarely","2018","Employed","higher education","4","","",""
"Never","2018","Not Employed","in school","1","","",""
"Never","2018","Not Employed","inadequately","224","0.153075362857931","0.133487557629973","0.172663168085889"
"Never","2018","Not Employed","general elemantary","66","0.0940606482080973","0.0714448640808344","0.11667643233536"
"Never","2018","Not Employed","middle vocational","37","0.0657241004837965","0.0450709921147022","0.0863772088528909"
"Never","2018","Not Employed","vocational + Abi","4","","",""
"Never","2018","Not Employed","higher vocational","","","",""
"Never","2018","Not Employed","higher education","27","","",""
"Never","2018","Employed","in school","","","",""
"Never","2018","Employed","inadequately","18","","",""
"Never","2018","Employed","general elemantary","5","","",""
"Never","2018","Employed","middle vocational","4","","",""
"Never","2018","Employed","vocational + Abi","2","","",""
"Never","2018","Employed","higher vocational","","","",""
"Never","2018","Employed","higher education","3","","",""
"Daily","2019","Not Employed","in school","","","",""
"Daily","2019","Not Employed","inadequately","673","0.596146571579265","0.567242255819088","0.625050887339442"
"Daily","2019","Not Employed","general elemantary","369","0.694079920867753","0.654474452725353","0.733685389010152"
"Daily","2019","Not Employed","middle vocational","304","0.67384645790002","0.62938070214512","0.718312213654919"
"Daily","2019","Not Employed","vocational + Abi","44","0.773164288816495","0.666304652410298","0.880023925222692"
"Daily","2019","Not Employed","higher vocational","","","",""
"Daily","2019","Not Employed","higher education","295","0.780490631107024","0.739671860450608","0.821309401763439"
"Daily","2019","Employed","in school","","","",""
"Daily","2019","Employed","inadequately","184","0.697971989529071","0.641728699631483","0.754215279426659"
"Daily","2019","Employed","general elemantary","138","0.784271131802184","0.72483829957896","0.843703964025409"
"Daily","2019","Employed","middle vocational","120","0.831968081322381","0.772133578450245","0.891802584194517"
"Daily","2019","Employed","vocational + Abi","20","","",""
"Daily","2019","Employed","higher vocational","","","",""
"Daily","2019","Employed","higher education","170","0.860383429436645","0.812229020714026","0.908537838159263"
"Min 1x per week","2019","Not Employed","in school","","","",""
"Min 1x per week","2019","Not Employed","inadequately","189","0.193572901769347","0.170298468366743","0.21684733517195"
"Min 1x per week","2019","Not Employed","general elemantary","78","0.140831568295258","0.110934019544385","0.170729117046132"
"Min 1x per week","2019","Not Employed","middle vocational","66","0.16429899470108","0.12915290048861","0.199445088913551"
"Min 1x per week","2019","Not Employed","vocational + Abi","9","","",""
"Min 1x per week","2019","Not Employed","higher vocational","","","",""
"Min 1x per week","2019","Not Employed","higher education","55","0.131251254933517","0.0979509377165665","0.164551572150468"
"Min 1x per week","2019","Employed","in school","","","",""
"Min 1x per week","2019","Employed","inadequately","45","0.150475983398956","0.106678461942108","0.194273504855803"
"Min 1x per week","2019","Employed","general elemantary","28","","",""
"Min 1x per week","2019","Employed","middle vocational","20","","",""
"Min 1x per week","2019","Employed","vocational + Abi","5","","",""
"Min 1x per week","2019","Employed","higher vocational","","","",""
"Min 1x per week","2019","Employed","higher education","14","","",""
"Min 1x per month","2019","Not Employed","in school","","","",""
"Min 1x per month","2019","Not Employed","inadequately","19","","",""
"Min 1x per month","2019","Not Employed","general elemantary","12","","",""
"Min 1x per month","2019","Not Employed","middle vocational","9","","",""
"Min 1x per month","2019","Not Employed","vocational + Abi","2","","",""
"Min 1x per month","2019","Not Employed","higher vocational","","","",""
"Min 1x per month","2019","Not Employed","higher education","5","","",""
"Min 1x per month","2019","Employed","in school","","","",""
