"pli0165","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","2013","Other degree","1-pers.-HH","14","","",""
"Min 1x per week","2013","Other degree","(Married) couple without C. ","29","","",""
"Min 1x per week","2013","Other degree","Single parent ","17","","",""
"Min 1x per week","2013","Other degree","Couple + C. LE 16 ","123","0.207447688225169","0.174160360526834","0.240735015923504"
"Min 1x per week","2013","Other degree","Couple + C. GT 16 ","8","","",""
"Min 1x per week","2013","Other degree","Couple + C. LE and GT 16","28","","",""
"Min 1x per week","2013","no degree/no degree yet","1-pers.-HH","5","","",""
"Min 1x per week","2013","no degree/no degree yet","(Married) couple without C. ","9","","",""
"Min 1x per week","2013","no degree/no degree yet","Single parent ","10","","",""
"Min 1x per week","2013","no degree/no degree yet","Couple + C. LE 16 ","15","","",""
"Min 1x per week","2013","no degree/no degree yet","Couple + C. GT 16 ","17","","",""
"Min 1x per week","2013","no degree/no degree yet","Couple + C. LE and GT 16","30","0.140705330338286","0.0945474158577243","0.186863244818847"
"Min 1x per month","2013","lower secondary degree","1-pers.-HH","15","","",""
"Min 1x per month","2013","lower secondary degree","(Married) couple without C. ","53","0.0216084072419086","0.0161907534866147","0.0270260609972026"
"Min 1x per month","2013","lower secondary degree","Single parent ","15","","",""
"Min 1x per month","2013","lower secondary degree","Couple + C. LE 16 ","43","0.0449564164029939","0.0331934352421332","0.0567193975638546"
"Min 1x per month","2013","lower secondary degree","Couple + C. GT 16 ","21","","",""
"Min 1x per month","2013","lower secondary degree","Couple + C. LE and GT 16","12","","",""
"Min 1x per month","2013","secondary school degree","1-pers.-HH","22","","",""
"Min 1x per month","2013","secondary school degree","(Married) couple without C. ","63","0.0276195470318806","0.0207793253002218","0.0344597687635394"
"Min 1x per month","2013","secondary school degree","Single parent ","36","0.0216337288937401","0.0124971198854783","0.0307703379020019"
"Min 1x per month","2013","secondary school degree","Couple + C. LE 16 ","69","0.0350465056098295","0.0273001988152594","0.0427928124043996"
"Min 1x per month","2013","secondary school degree","Couple + C. GT 16 ","27","","",""
"Min 1x per month","2013","secondary school degree","Couple + C. LE and GT 16","16","","",""
"Min 1x per month","2013","college entrance qualification","1-pers.-HH","28","","",""
"Min 1x per month","2013","college entrance qualification","(Married) couple without C. ","61","0.0402856443172781","0.0317925475893011","0.0487787410452552"
"Min 1x per month","2013","college entrance qualification","Single parent ","25","","",""
"Min 1x per month","2013","college entrance qualification","Couple + C. LE 16 ","91","0.0442990052347815","0.0359443576254873","0.0526536528440756"
"Min 1x per month","2013","college entrance qualification","Couple + C. GT 16 ","16","","",""
"Min 1x per month","2013","college entrance qualification","Couple + C. LE and GT 16","17","","",""
"Min 1x per month","2013","Other degree","1-pers.-HH","3","","",""
"Min 1x per month","2013","Other degree","(Married) couple without C. ","10","","",""
"Min 1x per month","2013","Other degree","Single parent ","7","","",""
"Min 1x per month","2013","Other degree","Couple + C. LE 16 ","14","","",""
"Min 1x per month","2013","Other degree","Couple + C. GT 16 ","8","","",""
"Min 1x per month","2013","Other degree","Couple + C. LE and GT 16","4","","",""
"Min 1x per month","2013","no degree/no degree yet","1-pers.-HH","2","","",""
"Min 1x per month","2013","no degree/no degree yet","(Married) couple without C. ","1","","",""
"Min 1x per month","2013","no degree/no degree yet","Single parent ","3","","",""
"Min 1x per month","2013","no degree/no degree yet","Couple + C. LE 16 ","4","","",""
"Min 1x per month","2013","no degree/no degree yet","Couple + C. GT 16 ","3","","",""
"Min 1x per month","2013","no degree/no degree yet","Couple + C. LE and GT 16","2","","",""
"Rarely","2013","lower secondary degree","1-pers.-HH","47","0.0387846357917193","0.0281319620939","0.0494373094895386"
"Rarely","2013","lower secondary degree","(Married) couple without C. ","172","0.0647398849136213","0.0555714400012186","0.073908329826024"
"Rarely","2013","lower secondary degree","Single parent ","49","0.0878971866622285","0.0653536959817931","0.110440677342664"
"Rarely","2013","lower secondary degree","Couple + C. LE 16 ","113","0.0991468939111873","0.0821810092575676","0.116112778564807"
"Rarely","2013","lower secondary degree","Couple + C. GT 16 ","67","0.101310864162","0.0787311318547198","0.123890596469279"
"Rarely","2013","lower secondary degree","Couple + C. LE and GT 16","39","0.108993324356361","0.0783774276880825","0.139609221024639"
"Rarely","2013","secondary school degree","1-pers.-HH","63","0.0692832269064819","0.0530757627989393","0.0854906910140246"
"Rarely","2013","secondary school degree","(Married) couple without C. ","183","0.0811628697818411","0.0697645257821309","0.0925612137815513"
"Rarely","2013","secondary school degree","Single parent ","54","0.0514413110265874","0.0375687472493566","0.0653138748038181"
"Rarely","2013","secondary school degree","Couple + C. LE 16 ","193","0.111735305727789","0.0984648587286521","0.125005752726927"
"Rarely","2013","secondary school degree","Couple + C. GT 16 ","72","0.0672083972272703","0.0506372575675009","0.0837795368870397"
"Rarely","2013","secondary school degree","Couple + C. LE and GT 16","58","0.0890945494685242","0.0657689400912175","0.112420158845831"
"Rarely","2013","college entrance qualification","1-pers.-HH","82","0.0836671548631928","0.0667163515104101","0.100617958215976"
"Rarely","2013","college entrance qualification","(Married) couple without C. ","200","0.0935758265816108","0.0809962074210229","0.106155445742199"
"Rarely","2013","college entrance qualification","Single parent ","54","0.0634718194856403","0.0442495459745275","0.0826940929967531"
"Rarely","2013","college entrance qualification","Couple + C. LE 16 ","247","0.0933289456733284","0.0815174964891914","0.105140394857465"
"Rarely","2013","college entrance qualification","Couple + C. GT 16 ","60","0.0719625019574553","0.0535896242507812","0.0903353796641293"
"Rarely","2013","college entrance qualification","Couple + C. LE and GT 16","42","0.073191555891843","0.0507191939572617","0.0956639178264242"
"Rarely","2013","Other degree","1-pers.-HH","8","","",""
"Rarely","2013","Other degree","(Married) couple without C. ","21","","",""
"Rarely","2013","Other degree","Single parent ","8","","",""
"Rarely","2013","Other degree","Couple + C. LE 16 ","45","0.080207469830858","0.0579096187513961","0.10250532091032"
"Rarely","2013","Other degree","Couple + C. GT 16 ","11","","",""
"Rarely","2013","Other degree","Couple + C. LE and GT 16","21","","",""
"Rarely","2013","no degree/no degree yet","1-pers.-HH","1","","",""
"Rarely","2013","no degree/no degree yet","(Married) couple without C. ","3","","",""
"Rarely","2013","no degree/no degree yet","Single parent ","7","","",""
"Rarely","2013","no degree/no degree yet","Couple + C. LE 16 ","7","","",""
"Rarely","2013","no degree/no degree yet","Couple + C. GT 16 ","3","","",""
"Rarely","2013","no degree/no degree yet","Couple + C. LE and GT 16","5","","",""
"Never","2013","lower secondary degree","1-pers.-HH","997","0.789169133237532","0.766664571701242","0.811673694773823"
"Never","2013","lower secondary degree","(Married) couple without C. ","2117","0.752102702451076","0.736014112528782","0.768191292373371"
"Never","2013","lower secondary degree","Single parent ","240","0.461289266834067","0.421599708327607","0.500978825340527"
"Never","2013","lower secondary degree","Couple + C. LE 16 ","451","0.391896264283099","0.364183212017713","0.419609316548486"
"Never","2013","lower secondary degree","Couple + C. GT 16 ","359","0.494981863612664","0.457567861721416","0.532395865503913"
"Never","2013","lower secondary degree","Couple + C. LE and GT 16","160","0.362850029431198","0.315612087278006","0.41008797158439"
"Never","2013","secondary school degree","1-pers.-HH","538","0.566829672932034","0.535203409602175","0.598455936261894"
"Never","2013","secondary school degree","(Married) couple without C. ","1343","0.578094685740952","0.557481231169341","0.598708140312562"
"Never","2013","secondary school degree","Single parent ","335","0.367229312626734","0.33695596424324","0.397502661010227"
"Never","2013","secondary school degree","Couple + C. LE 16 ","937","0.421232597000589","0.400434090128997","0.442031103872181"
"Never","2013","secondary school degree","Couple + C. GT 16 ","386","0.423533162549391","0.390830796969612","0.45623552812917"
"Never","2013","secondary school degree","Couple + C. LE and GT 16","228","0.404699583653849","0.364510763922515","0.444888403385182"
"Never","2013","college entrance qualification","1-pers.-HH","460","0.467234505917675","0.436690805101721","0.497778206733629"
"Never","2013","college entrance qualification","(Married) couple without C. ","1127","0.511291397376001","0.489700079441838","0.532882715310165"
"Never","2013","college entrance qualification","Single parent ","238","0.339277075847091","0.301948553451338","0.376605598242845"
"Never","2013","college entrance qualification","Couple + C. LE 16 ","1095","0.469753405392012","0.449488525078963","0.490018285705061"
"Never","2013","college entrance qualification","Couple + C. GT 16 ","309","0.336234712363433","0.302647818884083","0.369821605842783"
"Never","2013","college entrance qualification","Couple + C. LE and GT 16","241","0.43816069723732","0.395350620339736","0.480970774134903"
"Never","2013","Other degree","1-pers.-HH","109","0.720793405824664","0.650396425615188","0.791190386034141"
"Never","2013","Other degree","(Married) couple without C. ","258","0.712126848806","0.666841080555696","0.757412617056304"
"Never","2013","Other degree","Single parent ","43","0.455005612273452","0.365535289919176","0.544475934627728"
"Never","2013","Other degree","Couple + C. LE 16 ","189","0.339461928554589","0.300588295813806","0.378335561295371"
"Never","2013","Other degree","Couple + C. GT 16 ","86","0.570671947388495","0.488971124613779","0.652372770163211"
"Never","2013","Other degree","Couple + C. LE and GT 16","85","0.487838121179115","0.416950092444349","0.558726149913881"
"Never","2013","no degree/no degree yet","1-pers.-HH","48","0.707935670939586","0.597393606846194","0.818477735032978"
"Never","2013","no degree/no degree yet","(Married) couple without C. ","56","0.754830587353725","0.660563305193186","0.849097869514264"
"Never","2013","no degree/no degree yet","Single parent ","20","","",""
"Never","2013","no degree/no degree yet","Couple + C. LE 16 ","44","0.330193603534985","0.245340826442756","0.415046380627214"
"Never","2013","no degree/no degree yet","Couple + C. GT 16 ","14","","",""
"Never","2013","no degree/no degree yet","Couple + C. LE and GT 16","24","","",""
"Daily","2014","lower secondary degree","1-pers.-HH","","","",""
"Daily","2014","lower secondary degree","(Married) couple without C. ","","","",""
"Daily","2014","lower secondary degree","Single parent ","","","",""
"Daily","2014","lower secondary degree","Couple + C. LE 16 ","","","",""
"Daily","2014","lower secondary degree","Couple + C. GT 16 ","","","",""
"Daily","2014","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Daily","2014","secondary school degree","1-pers.-HH","","","",""
"Daily","2014","secondary school degree","(Married) couple without C. ","","","",""
"Daily","2014","secondary school degree","Single parent ","","","",""
"Daily","2014","secondary school degree","Couple + C. LE 16 ","","","",""
"Daily","2014","secondary school degree","Couple + C. GT 16 ","","","",""
"Daily","2014","secondary school degree","Couple + C. LE and GT 16","","","",""
"Daily","2014","college entrance qualification","1-pers.-HH","","","",""
"Daily","2014","college entrance qualification","(Married) couple without C. ","","","",""
"Daily","2014","college entrance qualification","Single parent ","","","",""
"Daily","2014","college entrance qualification","Couple + C. LE 16 ","","","",""
"Daily","2014","college entrance qualification","Couple + C. GT 16 ","","","",""
"Daily","2014","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Daily","2014","Other degree","1-pers.-HH","","","",""
"Daily","2014","Other degree","(Married) couple without C. ","","","",""
"Daily","2014","Other degree","Single parent ","","","",""
"Daily","2014","Other degree","Couple + C. LE 16 ","","","",""
"Daily","2014","Other degree","Couple + C. GT 16 ","","","",""
"Daily","2014","Other degree","Couple + C. LE and GT 16","","","",""
"Daily","2014","no degree/no degree yet","1-pers.-HH","","","",""
"Daily","2014","no degree/no degree yet","(Married) couple without C. ","","","",""
"Daily","2014","no degree/no degree yet","Single parent ","","","",""
"Daily","2014","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Daily","2014","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Daily","2014","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2014","lower secondary degree","1-pers.-HH","","","",""
"Min 1x per week","2014","lower secondary degree","(Married) couple without C. ","","","",""
"Min 1x per week","2014","lower secondary degree","Single parent ","","","",""
"Min 1x per week","2014","lower secondary degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","2014","lower secondary degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","2014","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2014","secondary school degree","1-pers.-HH","","","",""
"Min 1x per week","2014","secondary school degree","(Married) couple without C. ","","","",""
"Min 1x per week","2014","secondary school degree","Single parent ","","","",""
"Min 1x per week","2014","secondary school degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","2014","secondary school degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","2014","secondary school degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2014","college entrance qualification","1-pers.-HH","","","",""
"Min 1x per week","2014","college entrance qualification","(Married) couple without C. ","","","",""
"Min 1x per week","2014","college entrance qualification","Single parent ","","","",""
"Min 1x per week","2014","college entrance qualification","Couple + C. LE 16 ","","","",""
"Min 1x per week","2014","college entrance qualification","Couple + C. GT 16 ","","","",""
"Min 1x per week","2014","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2014","Other degree","1-pers.-HH","","","",""
"Min 1x per week","2014","Other degree","(Married) couple without C. ","","","",""
"Min 1x per week","2014","Other degree","Single parent ","","","",""
"Min 1x per week","2014","Other degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","2014","Other degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","2014","Other degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2014","no degree/no degree yet","1-pers.-HH","","","",""
"Min 1x per week","2014","no degree/no degree yet","(Married) couple without C. ","","","",""
"Min 1x per week","2014","no degree/no degree yet","Single parent ","","","",""
"Min 1x per week","2014","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Min 1x per week","2014","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Min 1x per week","2014","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2014","lower secondary degree","1-pers.-HH","","","",""
"Min 1x per month","2014","lower secondary degree","(Married) couple without C. ","","","",""
"Min 1x per month","2014","lower secondary degree","Single parent ","","","",""
"Min 1x per month","2014","lower secondary degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","2014","lower secondary degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","2014","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2014","secondary school degree","1-pers.-HH","","","",""
"Min 1x per month","2014","secondary school degree","(Married) couple without C. ","","","",""
"Min 1x per month","2014","secondary school degree","Single parent ","","","",""
"Min 1x per month","2014","secondary school degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","2014","secondary school degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","2014","secondary school degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2014","college entrance qualification","1-pers.-HH","","","",""
"Min 1x per month","2014","college entrance qualification","(Married) couple without C. ","","","",""
"Min 1x per month","2014","college entrance qualification","Single parent ","","","",""
"Min 1x per month","2014","college entrance qualification","Couple + C. LE 16 ","","","",""
"Min 1x per month","2014","college entrance qualification","Couple + C. GT 16 ","","","",""
"Min 1x per month","2014","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2014","Other degree","1-pers.-HH","","","",""
"Min 1x per month","2014","Other degree","(Married) couple without C. ","","","",""
"Min 1x per month","2014","Other degree","Single parent ","","","",""
"Min 1x per month","2014","Other degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","2014","Other degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","2014","Other degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2014","no degree/no degree yet","1-pers.-HH","","","",""
"Min 1x per month","2014","no degree/no degree yet","(Married) couple without C. ","","","",""
"Min 1x per month","2014","no degree/no degree yet","Single parent ","","","",""
"Min 1x per month","2014","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Min 1x per month","2014","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Min 1x per month","2014","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Rarely","2014","lower secondary degree","1-pers.-HH","","","",""
"Rarely","2014","lower secondary degree","(Married) couple without C. ","","","",""
"Rarely","2014","lower secondary degree","Single parent ","","","",""
"Rarely","2014","lower secondary degree","Couple + C. LE 16 ","","","",""
"Rarely","2014","lower secondary degree","Couple + C. GT 16 ","","","",""
"Rarely","2014","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Rarely","2014","secondary school degree","1-pers.-HH","","","",""
"Rarely","2014","secondary school degree","(Married) couple without C. ","","","",""
"Rarely","2014","secondary school degree","Single parent ","","","",""
"Rarely","2014","secondary school degree","Couple + C. LE 16 ","","","",""
"Rarely","2014","secondary school degree","Couple + C. GT 16 ","","","",""
"Rarely","2014","secondary school degree","Couple + C. LE and GT 16","","","",""
"Rarely","2014","college entrance qualification","1-pers.-HH","","","",""
"Rarely","2014","college entrance qualification","(Married) couple without C. ","","","",""
"Rarely","2014","college entrance qualification","Single parent ","","","",""
"Rarely","2014","college entrance qualification","Couple + C. LE 16 ","","","",""
"Rarely","2014","college entrance qualification","Couple + C. GT 16 ","","","",""
"Rarely","2014","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Rarely","2014","Other degree","1-pers.-HH","","","",""
"Rarely","2014","Other degree","(Married) couple without C. ","","","",""
"Rarely","2014","Other degree","Single parent ","","","",""
"Rarely","2014","Other degree","Couple + C. LE 16 ","","","",""
"Rarely","2014","Other degree","Couple + C. GT 16 ","","","",""
"Rarely","2014","Other degree","Couple + C. LE and GT 16","","","",""
"Rarely","2014","no degree/no degree yet","1-pers.-HH","","","",""
"Rarely","2014","no degree/no degree yet","(Married) couple without C. ","","","",""
"Rarely","2014","no degree/no degree yet","Single parent ","","","",""
"Rarely","2014","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Rarely","2014","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Rarely","2014","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Never","2014","lower secondary degree","1-pers.-HH","","","",""
"Never","2014","lower secondary degree","(Married) couple without C. ","","","",""
"Never","2014","lower secondary degree","Single parent ","","","",""
"Never","2014","lower secondary degree","Couple + C. LE 16 ","","","",""
"Never","2014","lower secondary degree","Couple + C. GT 16 ","","","",""
"Never","2014","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Never","2014","secondary school degree","1-pers.-HH","","","",""
"Never","2014","secondary school degree","(Married) couple without C. ","","","",""
"Never","2014","secondary school degree","Single parent ","","","",""
"Never","2014","secondary school degree","Couple + C. LE 16 ","","","",""
"Never","2014","secondary school degree","Couple + C. GT 16 ","","","",""
"Never","2014","secondary school degree","Couple + C. LE and GT 16","","","",""
"Never","2014","college entrance qualification","1-pers.-HH","","","",""
"Never","2014","college entrance qualification","(Married) couple without C. ","","","",""
"Never","2014","college entrance qualification","Single parent ","","","",""
"Never","2014","college entrance qualification","Couple + C. LE 16 ","","","",""
"Never","2014","college entrance qualification","Couple + C. GT 16 ","","","",""
"Never","2014","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Never","2014","Other degree","1-pers.-HH","","","",""
"Never","2014","Other degree","(Married) couple without C. ","","","",""
"Never","2014","Other degree","Single parent ","","","",""
"Never","2014","Other degree","Couple + C. LE 16 ","","","",""
"Never","2014","Other degree","Couple + C. GT 16 ","","","",""
"Never","2014","Other degree","Couple + C. LE and GT 16","","","",""
"Never","2014","no degree/no degree yet","1-pers.-HH","","","",""
"Never","2014","no degree/no degree yet","(Married) couple without C. ","","","",""
"Never","2014","no degree/no degree yet","Single parent ","","","",""
"Never","2014","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Never","2014","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Never","2014","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Daily","2015","lower secondary degree","1-pers.-HH","","","",""
"Daily","2015","lower secondary degree","(Married) couple without C. ","","","",""
"Daily","2015","lower secondary degree","Single parent ","","","",""
"Daily","2015","lower secondary degree","Couple + C. LE 16 ","","","",""
"Daily","2015","lower secondary degree","Couple + C. GT 16 ","","","",""
"Daily","2015","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Daily","2015","secondary school degree","1-pers.-HH","","","",""
"Daily","2015","secondary school degree","(Married) couple without C. ","","","",""
"Daily","2015","secondary school degree","Single parent ","","","",""
"Daily","2015","secondary school degree","Couple + C. LE 16 ","","","",""
"Daily","2015","secondary school degree","Couple + C. GT 16 ","","","",""
"Daily","2015","secondary school degree","Couple + C. LE and GT 16","","","",""
"Daily","2015","college entrance qualification","1-pers.-HH","","","",""
"Daily","2015","college entrance qualification","(Married) couple without C. ","","","",""
"Daily","2015","college entrance qualification","Single parent ","","","",""
"Daily","2015","college entrance qualification","Couple + C. LE 16 ","","","",""
"Daily","2015","college entrance qualification","Couple + C. GT 16 ","","","",""
"Daily","2015","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Daily","2015","Other degree","1-pers.-HH","","","",""
"Daily","2015","Other degree","(Married) couple without C. ","","","",""
"Daily","2015","Other degree","Single parent ","","","",""
"Daily","2015","Other degree","Couple + C. LE 16 ","","","",""
"Daily","2015","Other degree","Couple + C. GT 16 ","","","",""
"Daily","2015","Other degree","Couple + C. LE and GT 16","","","",""
"Daily","2015","no degree/no degree yet","1-pers.-HH","","","",""
"Daily","2015","no degree/no degree yet","(Married) couple without C. ","","","",""
"Daily","2015","no degree/no degree yet","Single parent ","","","",""
"Daily","2015","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Daily","2015","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Daily","2015","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2015","lower secondary degree","1-pers.-HH","","","",""
"Min 1x per week","2015","lower secondary degree","(Married) couple without C. ","","","",""
"Min 1x per week","2015","lower secondary degree","Single parent ","","","",""
"Min 1x per week","2015","lower secondary degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","2015","lower secondary degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","2015","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2015","secondary school degree","1-pers.-HH","","","",""
"Min 1x per week","2015","secondary school degree","(Married) couple without C. ","","","",""
"Min 1x per week","2015","secondary school degree","Single parent ","","","",""
"Min 1x per week","2015","secondary school degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","2015","secondary school degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","2015","secondary school degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2015","college entrance qualification","1-pers.-HH","","","",""
"Min 1x per week","2015","college entrance qualification","(Married) couple without C. ","","","",""
"Min 1x per week","2015","college entrance qualification","Single parent ","","","",""
"Min 1x per week","2015","college entrance qualification","Couple + C. LE 16 ","","","",""
"Min 1x per week","2015","college entrance qualification","Couple + C. GT 16 ","","","",""
"Min 1x per week","2015","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2015","Other degree","1-pers.-HH","","","",""
"Min 1x per week","2015","Other degree","(Married) couple without C. ","","","",""
