"pli0165","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Rarely","2013","vocational + Abi","Urban Area","104","0.0725754341845041","0.0584124180015196","0.0867384503674886","4"
"Rarely","2013","vocational + Abi","Rural Area","36","0.112915202237068","0.0848063969505355","0.1410240075236","4"
"Rarely","2013","higher vocational","Urban Area","90","0.0936535147165818","0.0755598062046299","0.111747223228534","4"
"Rarely","2013","higher vocational","Rural Area","72","0.111710079185307","0.0879107834380863","0.135509374932527","4"
"Rarely","2013","higher education","Urban Area","427","0.0872187785451112","0.0786774426225144","0.0957601144677079","4"
"Rarely","2013","higher education","Rural Area","160","0.0908280110105574","0.0768475415054804","0.104808480515634","4"
"Daily","2014","inadequately","Rural Area","","","","","1"
"Daily","2014","general elemantary","Urban Area","","","","","1"
"Daily","2014","general elemantary","Rural Area","","","","","1"
"Daily","2014","middle vocational","Urban Area","","","","","1"
"Daily","2014","middle vocational","Rural Area","","","","","1"
"Daily","2014","higher vocational","Urban Area","","","","","1"
"Daily","2014","higher vocational","Rural Area","","","","","1"
"Daily","2014","higher education","Urban Area","","","","","1"
"Daily","2014","in school","Urban Area","","","","","1"
"Daily","2014","in school","Rural Area","","","","","1"
"Daily","2014","inadequately","Urban Area","","","","","1"
"Daily","2014","vocational + Abi","Urban Area","","","","","1"
"Daily","2014","vocational + Abi","Rural Area","","","","","1"
"Daily","2014","higher education","Rural Area","","","","","1"
"Min 1x per month","2014","in school","Urban Area","","","","","3"
"Min 1x per month","2014","in school","Rural Area","","","","","3"
"Min 1x per month","2014","inadequately","Urban Area","","","","","3"
"Min 1x per month","2014","inadequately","Rural Area","","","","","3"
"Min 1x per month","2014","general elemantary","Urban Area","","","","","3"
"Min 1x per month","2014","general elemantary","Rural Area","","","","","3"
"Min 1x per month","2014","middle vocational","Urban Area","","","","","3"
"Min 1x per month","2014","middle vocational","Rural Area","","","","","3"
"Min 1x per month","2014","vocational + Abi","Urban Area","","","","","3"
"Min 1x per month","2014","vocational + Abi","Rural Area","","","","","3"
"Min 1x per month","2014","higher vocational","Rural Area","","","","","3"
"Min 1x per month","2014","higher vocational","Urban Area","","","","","3"
"Min 1x per month","2014","higher education","Rural Area","","","","","3"
"Min 1x per month","2014","higher education","Urban Area","","","","","3"
"Min 1x per week","2014","in school","Urban Area","","","","","2"
"Min 1x per week","2014","general elemantary","Urban Area","","","","","2"
"Min 1x per week","2014","in school","Rural Area","","","","","2"
"Min 1x per week","2014","inadequately","Rural Area","","","","","2"
"Min 1x per week","2014","inadequately","Urban Area","","","","","2"
"Min 1x per week","2014","higher vocational","Rural Area","","","","","2"
"Min 1x per week","2014","higher education","Urban Area","","","","","2"
"Min 1x per week","2014","general elemantary","Rural Area","","","","","2"
"Min 1x per week","2014","middle vocational","Urban Area","","","","","2"
"Min 1x per week","2014","middle vocational","Rural Area","","","","","2"
"Min 1x per week","2014","vocational + Abi","Urban Area","","","","","2"
"Min 1x per week","2014","vocational + Abi","Rural Area","","","","","2"
"Min 1x per week","2014","higher vocational","Urban Area","","","","","2"
"Min 1x per week","2014","higher education","Rural Area","","","","","2"
"Never","2014","vocational + Abi","Rural Area","","","","","5"
"Never","2014","higher education","Urban Area","","","","","5"
"Never","2014","in school","Urban Area","","","","","5"
"Never","2014","inadequately","Rural Area","","","","","5"
"Never","2014","higher vocational","Urban Area","","","","","5"
"Never","2014","higher vocational","Rural Area","","","","","5"
"Never","2014","higher education","Rural Area","","","","","5"
"Never","2014","in school","Rural Area","","","","","5"
"Never","2014","inadequately","Urban Area","","","","","5"
"Never","2014","general elemantary","Urban Area","","","","","5"
"Never","2014","general elemantary","Rural Area","","","","","5"
"Never","2014","middle vocational","Urban Area","","","","","5"
"Never","2014","middle vocational","Rural Area","","","","","5"
"Never","2014","vocational + Abi","Urban Area","","","","","5"
"Rarely","2014","higher vocational","Urban Area","","","","","4"
"Rarely","2014","in school","Urban Area","","","","","4"
"Rarely","2014","in school","Rural Area","","","","","4"
"Rarely","2014","inadequately","Urban Area","","","","","4"
"Rarely","2014","inadequately","Rural Area","","","","","4"
"Rarely","2014","general elemantary","Urban Area","","","","","4"
"Rarely","2014","general elemantary","Rural Area","","","","","4"
"Rarely","2014","middle vocational","Urban Area","","","","","4"
"Rarely","2014","middle vocational","Rural Area","","","","","4"
"Rarely","2014","vocational + Abi","Urban Area","","","","","4"
"Rarely","2014","vocational + Abi","Rural Area","","","","","4"
"Rarely","2014","higher vocational","Rural Area","","","","","4"
"Rarely","2014","higher education","Urban Area","","","","","4"
"Rarely","2014","higher education","Rural Area","","","","","4"
"Daily","2015","in school","Urban Area","","","","","1"
"Daily","2015","in school","Rural Area","","","","","1"
"Daily","2015","inadequately","Urban Area","","","","","1"
"Daily","2015","inadequately","Rural Area","","","","","1"
"Daily","2015","general elemantary","Urban Area","","","","","1"
"Daily","2015","general elemantary","Rural Area","","","","","1"
"Daily","2015","middle vocational","Urban Area","","","","","1"
"Daily","2015","middle vocational","Rural Area","","","","","1"
"Daily","2015","vocational + Abi","Urban Area","","","","","1"
"Daily","2015","vocational + Abi","Rural Area","","","","","1"
"Daily","2015","higher vocational","Urban Area","","","","","1"
"Daily","2015","higher vocational","Rural Area","","","","","1"
"Daily","2015","higher education","Urban Area","","","","","1"
"Daily","2015","higher education","Rural Area","","","","","1"
"Min 1x per month","2015","in school","Urban Area","","","","","3"
"Min 1x per month","2015","in school","Rural Area","","","","","3"
"Min 1x per month","2015","inadequately","Urban Area","","","","","3"
"Min 1x per month","2015","inadequately","Rural Area","","","","","3"
"Min 1x per month","2015","general elemantary","Urban Area","","","","","3"
"Min 1x per month","2015","general elemantary","Rural Area","","","","","3"
"Min 1x per month","2015","middle vocational","Urban Area","","","","","3"
"Min 1x per month","2015","middle vocational","Rural Area","","","","","3"
"Min 1x per month","2015","vocational + Abi","Urban Area","","","","","3"
"Min 1x per month","2015","vocational + Abi","Rural Area","","","","","3"
"Min 1x per month","2015","higher vocational","Urban Area","","","","","3"
"Min 1x per month","2015","higher vocational","Rural Area","","","","","3"
"Min 1x per month","2015","higher education","Rural Area","","","","","3"
"Min 1x per month","2015","higher education","Urban Area","","","","","3"
"Min 1x per week","2015","in school","Urban Area","","","","","2"
"Min 1x per week","2015","in school","Rural Area","","","","","2"
"Min 1x per week","2015","inadequately","Urban Area","","","","","2"
"Min 1x per week","2015","inadequately","Rural Area","","","","","2"
"Min 1x per week","2015","general elemantary","Urban Area","","","","","2"
"Min 1x per week","2015","general elemantary","Rural Area","","","","","2"
"Min 1x per week","2015","middle vocational","Urban Area","","","","","2"
"Min 1x per week","2015","middle vocational","Rural Area","","","","","2"
"Min 1x per week","2015","vocational + Abi","Urban Area","","","","","2"
"Min 1x per week","2015","vocational + Abi","Rural Area","","","","","2"
"Min 1x per week","2015","higher vocational","Urban Area","","","","","2"
"Min 1x per week","2015","higher vocational","Rural Area","","","","","2"
"Min 1x per week","2015","higher education","Urban Area","","","","","2"
"Min 1x per week","2015","higher education","Rural Area","","","","","2"
"Never","2015","in school","Urban Area","","","","","5"
"Never","2015","in school","Rural Area","","","","","5"
"Never","2015","inadequately","Urban Area","","","","","5"
"Never","2015","inadequately","Rural Area","","","","","5"
"Never","2015","general elemantary","Urban Area","","","","","5"
"Never","2015","general elemantary","Rural Area","","","","","5"
"Never","2015","middle vocational","Urban Area","","","","","5"
"Never","2015","middle vocational","Rural Area","","","","","5"
"Never","2015","vocational + Abi","Urban Area","","","","","5"
"Never","2015","vocational + Abi","Rural Area","","","","","5"
"Never","2015","higher vocational","Urban Area","","","","","5"
"Never","2015","higher vocational","Rural Area","","","","","5"
"Never","2015","higher education","Urban Area","","","","","5"
"Never","2015","higher education","Rural Area","","","","","5"
"Rarely","2015","in school","Urban Area","","","","","4"
"Rarely","2015","in school","Rural Area","","","","","4"
"Rarely","2015","inadequately","Urban Area","","","","","4"
"Rarely","2015","inadequately","Rural Area","","","","","4"
"Rarely","2015","middle vocational","Urban Area","","","","","4"
"Rarely","2015","general elemantary","Urban Area","","","","","4"
"Rarely","2015","general elemantary","Rural Area","","","","","4"
"Rarely","2015","vocational + Abi","Urban Area","","","","","4"
"Rarely","2015","middle vocational","Rural Area","","","","","4"
"Rarely","2015","higher vocational","Urban Area","","","","","4"
"Rarely","2015","vocational + Abi","Rural Area","","","","","4"
"Rarely","2015","higher vocational","Rural Area","","","","","4"
"Rarely","2015","higher education","Urban Area","","","","","4"
"Rarely","2015","higher education","Rural Area","","","","","4"
"Daily","2016","general elemantary","Rural Area","","","","","1"
"Daily","2016","middle vocational","Urban Area","","","","","1"
"Daily","2016","middle vocational","Rural Area","","","","","1"
"Daily","2016","inadequately","Rural Area","","","","","1"
"Daily","2016","general elemantary","Urban Area","","","","","1"
"Daily","2016","vocational + Abi","Urban Area","","","","","1"
"Daily","2016","vocational + Abi","Rural Area","","","","","1"
"Daily","2016","higher vocational","Urban Area","","","","","1"
"Daily","2016","higher vocational","Rural Area","","","","","1"
"Daily","2016","higher education","Urban Area","","","","","1"
"Daily","2016","in school","Urban Area","","","","","1"
"Daily","2016","in school","Rural Area","","","","","1"
"Daily","2016","inadequately","Urban Area","","","","","1"
"Daily","2016","higher education","Rural Area","","","","","1"
"Min 1x per month","2016","in school","Urban Area","","","","","3"
"Min 1x per month","2016","in school","Rural Area","","","","","3"
"Min 1x per month","2016","inadequately","Urban Area","","","","","3"
"Min 1x per month","2016","inadequately","Rural Area","","","","","3"
"Min 1x per month","2016","general elemantary","Urban Area","","","","","3"
"Min 1x per month","2016","general elemantary","Rural Area","","","","","3"
"Min 1x per month","2016","middle vocational","Urban Area","","","","","3"
"Min 1x per month","2016","middle vocational","Rural Area","","","","","3"
"Min 1x per month","2016","vocational + Abi","Urban Area","","","","","3"
"Min 1x per month","2016","vocational + Abi","Rural Area","","","","","3"
"Min 1x per month","2016","higher vocational","Urban Area","","","","","3"
"Min 1x per month","2016","higher vocational","Rural Area","","","","","3"
"Min 1x per month","2016","higher education","Urban Area","","","","","3"
"Min 1x per month","2016","higher education","Rural Area","","","","","3"
"Min 1x per week","2016","in school","Urban Area","","","","","2"
"Min 1x per week","2016","in school","Rural Area","","","","","2"
"Min 1x per week","2016","inadequately","Urban Area","","","","","2"
"Min 1x per week","2016","inadequately","Rural Area","","","","","2"
"Min 1x per week","2016","general elemantary","Urban Area","","","","","2"
"Min 1x per week","2016","general elemantary","Rural Area","","","","","2"
"Min 1x per week","2016","middle vocational","Urban Area","","","","","2"
"Min 1x per week","2016","vocational + Abi","Urban Area","","","","","2"
"Min 1x per week","2016","higher vocational","Urban Area","","","","","2"
"Min 1x per week","2016","higher vocational","Rural Area","","","","","2"
"Min 1x per week","2016","vocational + Abi","Rural Area","","","","","2"
"Min 1x per week","2016","middle vocational","Rural Area","","","","","2"
"Min 1x per week","2016","higher education","Rural Area","","","","","2"
"Min 1x per week","2016","higher education","Urban Area","","","","","2"
"Never","2016","in school","Urban Area","","","","","5"
"Never","2016","higher vocational","Rural Area","","","","","5"
"Never","2016","higher education","Urban Area","","","","","5"
"Never","2016","higher education","Rural Area","","","","","5"
"Never","2016","in school","Rural Area","","","","","5"
"Never","2016","inadequately","Urban Area","","","","","5"
"Never","2016","inadequately","Rural Area","","","","","5"
"Never","2016","general elemantary","Urban Area","","","","","5"
"Never","2016","general elemantary","Rural Area","","","","","5"
"Never","2016","vocational + Abi","Rural Area","","","","","5"
"Never","2016","higher vocational","Urban Area","","","","","5"
"Never","2016","middle vocational","Urban Area","","","","","5"
"Never","2016","middle vocational","Rural Area","","","","","5"
"Never","2016","vocational + Abi","Urban Area","","","","","5"
"Rarely","2016","in school","Rural Area","","","","","4"
"Rarely","2016","in school","Urban Area","","","","","4"
"Rarely","2016","middle vocational","Urban Area","","","","","4"
"Rarely","2016","general elemantary","Urban Area","","","","","4"
"Rarely","2016","inadequately","Urban Area","","","","","4"
"Rarely","2016","inadequately","Rural Area","","","","","4"
"Rarely","2016","general elemantary","Rural Area","","","","","4"
"Rarely","2016","middle vocational","Rural Area","","","","","4"
"Rarely","2016","vocational + Abi","Urban Area","","","","","4"
"Rarely","2016","vocational + Abi","Rural Area","","","","","4"
"Rarely","2016","higher vocational","Urban Area","","","","","4"
"Rarely","2016","higher vocational","Rural Area","","","","","4"
"Rarely","2016","higher education","Urban Area","","","","","4"
"Rarely","2016","higher education","Rural Area","","","","","4"
"Daily","2017","in school","Urban Area","7","","","","1"
"Daily","2017","in school","Rural Area","6","","","","1"
"Daily","2017","inadequately","Urban Area","746","0.46334263287135","0.43831539922457","0.48836986651813","1"
"Daily","2017","inadequately","Rural Area","312","0.509444031368258","0.47031430220802","0.548573760528497","1"
"Daily","2017","general elemantary","Urban Area","494","0.642891974733351","0.608938347155425","0.676845602311276","1"
"Daily","2017","general elemantary","Rural Area","209","0.656066917312968","0.604343568973411","0.707790265652526","1"
"Daily","2017","middle vocational","Urban Area","428","0.660345933402284","0.623626005052245","0.697065861752323","1"
"Daily","2017","middle vocational","Rural Area","165","0.61144000196957","0.551848065609051","0.671031938330089","1"
"Daily","2017","vocational + Abi","Urban Area","68","0.645129557978661","0.550877926242234","0.739381189715089","1"
"Daily","2017","vocational + Abi","Rural Area","22","","","","1"
"Daily","2017","higher vocational","Urban Area","","","","","1"
"Daily","2017","higher vocational","Rural Area","","","","","1"
"Daily","2017","higher education","Urban Area","499","0.729263084996143","0.696084769455128","0.762441400537158","1"
"Daily","2017","higher education","Rural Area","166","0.736561159520132","0.680831449900853","0.792290869139411","1"
"Min 1x per month","2017","in school","Rural Area","","","","","3"
"Min 1x per month","2017","in school","Urban Area","3","","","","3"
"Min 1x per month","2017","inadequately","Urban Area","53","0.0357728518855333","0.026451484422716","0.0450942193483506","3"
"Min 1x per month","2017","inadequately","Rural Area","24","","","","3"
"Min 1x per month","2017","general elemantary","Urban Area","21","","","","3"
"Min 1x per month","2017","general elemantary","Rural Area","8","","","","3"
"Min 1x per month","2017","middle vocational","Urban Area","18","","","","3"
"Min 1x per month","2017","middle vocational","Rural Area","8","","","","3"
"Min 1x per month","2017","vocational + Abi","Urban Area","1","","","","3"
"Min 1x per month","2017","vocational + Abi","Rural Area","1","","","","3"
"Min 1x per month","2017","higher vocational","Urban Area","","","","","3"
"Min 1x per month","2017","higher vocational","Rural Area","","","","","3"
"Min 1x per month","2017","higher education","Urban Area","13","","","","3"
"Min 1x per month","2017","higher education","Rural Area","3","","","","3"
"Min 1x per week","2017","in school","Urban Area","3","","","","2"
"Min 1x per week","2017","in school","Rural Area","","","","","2"
"Min 1x per week","2017","inadequately","Urban Area","277","0.182585379960366","0.163195846050161","0.201974913870572","2"
"Min 1x per week","2017","general elemantary","Urban Area","125","0.156935539902262","0.131159961641195","0.182711118163328","2"
"Min 1x per week","2017","inadequately","Rural Area","113","0.148901199212029","0.121036561065471","0.176765837358587","2"
"Min 1x per week","2017","middle vocational","Urban Area","97","0.148097437721221","0.120557281684846","0.175637593757597","2"
"Min 1x per week","2017","general elemantary","Rural Area","46","0.155043244717364","0.115632081661407","0.194454407773322","2"
"Min 1x per week","2017","vocational + Abi","Urban Area","19","","","","2"
"Min 1x per week","2017","vocational + Abi","Rural Area","6","","","","2"
"Min 1x per week","2017","middle vocational","Rural Area","40","0.102235215914127","0.0651958902404233","0.13927454158783","2"
"Min 1x per week","2017","higher vocational","Urban Area","","","","","2"
"Min 1x per week","2017","higher vocational","Rural Area","","","","","2"
"Min 1x per week","2017","higher education","Urban Area","98","0.12284989013619","0.0983387886947304","0.14736099157765","2"
"Min 1x per week","2017","higher education","Rural Area","35","0.135199218518738","0.0919391107001604","0.178459326337315","2"
"Never","2017","in school","Urban Area","1","","","","5"
"Never","2017","in school","Rural Area","","","","","5"
"Never","2017","inadequately","Urban Area","362","0.251149190716139","0.229383286561348","0.272915094870931","5"
"Never","2017","inadequately","Rural Area","140","0.213188111848701","0.181130492427612","0.245245731269789","5"
"Never","2017","general elemantary","Urban Area","87","0.124322660497117","0.100941580015334","0.147703740978901","5"
"Never","2017","general elemantary","Rural Area","47","0.133536777695771","0.0964984731096762","0.170575082281866","5"
"Never","2017","middle vocational","Urban Area","56","0.091312682506938","0.0689784801899765","0.113646884823899","5"
"Never","2017","middle vocational","Rural Area","24","","","","5"
"Never","2017","vocational + Abi","Urban Area","7","","","","5"
"Never","2017","vocational + Abi","Rural Area","4","","","","5"
"Never","2017","higher vocational","Urban Area","","","","","5"
"Never","2017","higher vocational","Rural Area","","","","","5"
"Never","2017","higher education","Urban Area","47","0.0775591138586258","0.0575869936442228","0.0975312340730287","5"
"Never","2017","higher education","Rural Area","20","","","","5"
"Rarely","2017","in school","Urban Area","2","","","","4"
"Rarely","2017","in school","Rural Area","","","","","4"
"Rarely","2017","inadequately","Urban Area","87","0.0671499445666108","0.054588432517555","0.0797114566156666","4"
"Rarely","2017","inadequately","Rural Area","38","0.041915518775455","0.0262298281050367","0.0576012094458734","4"
"Rarely","2017","general elemantary","Urban Area","38","0.0353599976364592","0.0222725149278065","0.048447480345112","4"
"Rarely","2017","general elemantary","Rural Area","14","","","","4"
"Rarely","2017","middle vocational","Urban Area","40","0.0624227175758231","0.0436653220708163","0.08118011308083","4"
"Rarely","2017","middle vocational","Rural Area","20","","","","4"
"Rarely","2017","vocational + Abi","Urban Area","4","","","","4"
"Rarely","2017","vocational + Abi","Rural Area","1","","","","4"
"Rarely","2017","higher vocational","Urban Area","","","","","4"
"Rarely","2017","higher vocational","Rural Area","","","","","4"
"Rarely","2017","higher education","Urban Area","32","0.0371408420940068","0.0230204831778465","0.051261201010167","4"
"Rarely","2017","higher education","Rural Area","16","","","","4"
"Daily","2018","general elemantary","Rural Area","160","0.784034929735871","0.729783471346646","0.838286388125096","1"
"Daily","2018","middle vocational","Urban Area","356","0.692760649902463","0.652118608312977","0.733402691491949","1"
"Daily","2018","middle vocational","Rural Area","110","0.684866018759197","0.613980659286805","0.755751378231589","1"
"Daily","2018","vocational + Abi","Urban Area","46","0.823623801115174","0.727183868239538","0.920063733990809","1"
"Daily","2018","vocational + Abi","Rural Area","16","","","","1"
"Daily","2018","higher vocational","Rural Area","","","","","1"
"Daily","2018","higher education","Urban Area","391","0.800520006591633","0.765838434884216","0.83520157829905","1"
"Daily","2018","in school","Urban Area","3","","","","1"
"Daily","2018","inadequately","Urban Area","597","0.575477833608999","0.545581500253849","0.60537416696415","1"
"Daily","2018","inadequately","Rural Area","221","0.564138677348693","0.515544392000985","0.612732962696401","1"
"Daily","2018","higher vocational","Urban Area","","","","","1"
"Daily","2018","higher education","Rural Area","110","0.735142129188287","0.664993628248119","0.805290630128455","1"
"Daily","2018","in school","Rural Area","1","","","","1"
"Daily","2018","general elemantary","Urban Area","357","0.673071817630394","0.633135589969401","0.713008045291388","1"
"Min 1x per month","2018","in school","Rural Area","","","","","3"
"Min 1x per month","2018","in school","Urban Area","","","","","3"
"Min 1x per month","2018","inadequately","Rural Area","14","","","","3"
"Min 1x per month","2018","inadequately","Urban Area","35","0.0218434063379898","0.0130020719310651","0.0306847407449146","3"
"Min 1x per month","2018","general elemantary","Urban Area","24","","","","3"
"Min 1x per month","2018","general elemantary","Rural Area","3","","","","3"
"Min 1x per month","2018","middle vocational","Urban Area","12","","","","3"
"Min 1x per month","2018","middle vocational","Rural Area","3","","","","3"
"Min 1x per month","2018","vocational + Abi","Urban Area","1","","","","3"
"Min 1x per month","2018","vocational + Abi","Rural Area","2","","","","3"
"Min 1x per month","2018","higher vocational","Urban Area","","","","","3"
"Min 1x per month","2018","higher vocational","Rural Area","","","","","3"
"Min 1x per month","2018","higher education","Urban Area","8","","","","3"
"Min 1x per month","2018","higher education","Rural Area","3","","","","3"
"Min 1x per week","2018","in school","Urban Area","","","","","2"
"Min 1x per week","2018","in school","Rural Area","","","","","2"
"Min 1x per week","2018","inadequately","Urban Area","173","0.19007473046308","0.166342524558956","0.213806936367204","2"
"Min 1x per week","2018","general elemantary","Urban Area","85","0.177275613905248","0.144762254831515","0.20978897297898","2"
"Min 1x per week","2018","general elemantary","Rural Area","27","","","","2"
"Min 1x per week","2018","middle vocational","Urban Area","76","0.148801204820599","0.117449279536371","0.180153130104828","2"
"Min 1x per week","2018","middle vocational","Rural Area","36","0.170266152608749","0.112915325772047","0.227616979445452","2"
"Min 1x per week","2018","vocational + Abi","Urban Area","8","","","","2"
"Min 1x per week","2018","vocational + Abi","Rural Area","4","","","","2"
"Min 1x per week","2018","higher vocational","Urban Area","","","","","2"
"Min 1x per week","2018","higher vocational","Rural Area","","","","","2"
"Min 1x per week","2018","higher education","Urban Area","69","0.130614765105907","0.101368846303144","0.159860683908669","2"
"Min 1x per week","2018","higher education","Rural Area","24","","","","2"
"Min 1x per week","2018","inadequately","Rural Area","79","0.200030558646901","0.160829033115552","0.239232084178249","2"
"Never","2018","in school","Urban Area","","","","","5"
"Never","2018","general elemantary","Urban Area","41","0.0832737564586098","0.0597512245481125","0.106796288369107","5"
"Never","2018","general elemantary","Rural Area","30","0.101972753058204","0.06207588694575","0.141869619170658","5"
"Never","2018","higher vocational","Rural Area","","","","","5"
"Never","2018","higher education","Urban Area","23","","","","5"
"Never","2018","higher education","Rural Area","7","","","","5"
"Never","2018","in school","Rural Area","1","","","","5"
"Never","2018","inadequately","Urban Area","173","0.147295174373552","0.125859010852436","0.168731337894668","5"
"Never","2018","inadequately","Rural Area","69","0.153700931104129","0.118356721334354","0.189045140873903","5"
"Never","2018","middle vocational","Urban Area","30","0.0536787000194701","0.0338238873401034","0.0735335126988368","5"
"Never","2018","middle vocational","Rural Area","11","","","","5"
"Never","2018","vocational + Abi","Urban Area","3","","","","5"
"Never","2018","vocational + Abi","Rural Area","3","","","","5"
"Never","2018","higher vocational","Urban Area","","","","","5"
"Rarely","2018","in school","Urban Area","","","","","4"
"Rarely","2018","inadequately","Rural Area","17","","","","4"
"Rarely","2018","general elemantary","Urban Area","23","","","","4"
"Rarely","2018","general elemantary","Rural Area","1","","","","4"
"Rarely","2018","middle vocational","Urban Area","21","","","","4"
