"pli0165","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Daily","2013","Saxony","East Germany","371","0.224030645954256","0.204222477827919","0.243838814080592","1"
"Daily","2013","Saxony-Anhalt","West Germany","","","","","1"
"Daily","2013","Saxony-Anhalt","East Germany","246","0.232157733902747","0.205477591692038","0.258837876113456","1"
"Daily","2013","Thuringia","West Germany","","","","","1"
"Daily","2013","Thuringia","East Germany","220","0.190848858242128","0.166407064466888","0.215290652017369","1"
"Min 1x per month","2013","Saxony","West Germany","","","","","3"
"Min 1x per month","2013","Saxony","East Germany","49","0.0279574757787729","0.0201257057920272","0.0357892457655185","3"
"Min 1x per month","2013","Saxony-Anhalt","West Germany","","","","","3"
"Min 1x per month","2013","Thuringia","East Germany","25","","","","3"
"Min 1x per month","2013","Hamburg","West Germany","15","","","","3"
"Min 1x per month","2013","Hamburg","East Germany","","","","","3"
"Min 1x per month","2013","Bremen","East Germany","","","","","3"
"Min 1x per month","2013","North Rhine-Westphalia","West Germany","144","0.0305692002863294","0.0258446176616481","0.0352937829110108","3"
"Min 1x per month","2013","Schleswig-Holstein","West Germany","17","","","","3"
"Min 1x per month","2013","Schleswig-Holstein","East Germany","","","","","3"
"Min 1x per month","2013","Lower Saxony","West Germany","64","0.0242926372254714","0.0181876679728485","0.0303976064780943","3"
"Min 1x per month","2013","Lower Saxony","East Germany","","","","","3"
"Min 1x per month","2013","Bremen","West Germany","6","","","","3"
"Min 1x per month","2013","North Rhine-Westphalia","East Germany","","","","","3"
"Min 1x per month","2013","Hesse","West Germany","59","0.0339260060881141","0.0254584633223851","0.042393548853843","3"
"Min 1x per month","2013","Hesse","East Germany","","","","","3"
"Min 1x per month","2013","Rhineland-Palatinate,Saarland","West Germany","44","0.0261551795174259","0.0178307501127162","0.0344796089221357","3"
"Min 1x per month","2013","Rhineland-Palatinate,Saarland","East Germany","","","","","3"
"Min 1x per month","2013","Baden-Württemberg","West Germany","92","0.0294418290345539","0.0234019230929253","0.0354817349761825","3"
"Min 1x per month","2013","Baden-Württemberg","East Germany","","","","","3"
"Min 1x per month","2013","Bavaria","West Germany","123","0.0340244720911124","0.0284160826008253","0.0396328615813996","3"
"Min 1x per month","2013","Bavaria","East Germany","","","","","3"
"Min 1x per month","2013","Berlin","West Germany","12","","","","3"
"Min 1x per month","2013","Berlin","East Germany","11","","","","3"
"Min 1x per month","2013","Brandenburg","West Germany","","","","","3"
"Min 1x per month","2013","Brandenburg","East Germany","30","0.0225232501256013","0.0133950780613477","0.031651422189855","3"
"Min 1x per month","2013","Mecklenburg-Western Pomerania","West Germany","","","","","3"
"Min 1x per month","2013","Mecklenburg-Western Pomerania","East Germany","14","","","","3"
"Min 1x per month","2013","Saxony-Anhalt","East Germany","19","","","","3"
"Min 1x per month","2013","Thuringia","West Germany","","","","","3"
"Min 1x per week","2013","Schleswig-Holstein","West Germany","96","0.0807355572957058","0.062956960651384","0.0985141539400277","2"
"Min 1x per week","2013","Schleswig-Holstein","East Germany","","","","","2"
"Min 1x per week","2013","Hamburg","West Germany","42","0.0679372665915693","0.0433995573999411","0.0924749757831976","2"
"Min 1x per week","2013","Hamburg","East Germany","","","","","2"
"Min 1x per week","2013","Lower Saxony","West Germany","293","0.116145832648422","0.103440721159215","0.128850944137629","2"
"Min 1x per week","2013","Lower Saxony","East Germany","","","","","2"
"Min 1x per week","2013","Bremen","West Germany","27","","","","2"
"Min 1x per week","2013","Bremen","East Germany","","","","","2"
"Min 1x per week","2013","North Rhine-Westphalia","West Germany","573","0.107379455413927","0.0988826232330271","0.115876287594827","2"
"Min 1x per week","2013","North Rhine-Westphalia","East Germany","","","","","2"
"Min 1x per week","2013","Hesse","West Germany","230","0.120948689938889","0.105697858103821","0.136199521773958","2"
"Min 1x per week","2013","Hesse","East Germany","","","","","2"
"Min 1x per week","2013","Rhineland-Palatinate,Saarland","West Germany","189","0.143794960885474","0.125493259462556","0.162096662308392","2"
"Min 1x per week","2013","Rhineland-Palatinate,Saarland","East Germany","","","","","2"
"Min 1x per week","2013","Baden-Württemberg","West Germany","339","0.102939393022787","0.0920816716791721","0.113797114366402","2"
"Min 1x per week","2013","Baden-Württemberg","East Germany","","","","","2"
"Min 1x per week","2013","Bavaria","West Germany","473","0.107127809859671","0.0975601623158251","0.116695457403518","2"
"Min 1x per week","2013","Bavaria","East Germany","","","","","2"
"Min 1x per week","2013","Berlin","West Germany","59","0.123264168912915","0.0956137968099241","0.150914541015905","2"
"Min 1x per week","2013","Berlin","East Germany","47","0.099710795850533","0.0718419670017922","0.127579624699274","2"
"Min 1x per week","2013","Brandenburg","West Germany","","","","","2"
"Min 1x per week","2013","Brandenburg","East Germany","103","0.100745112680067","0.0822282047666632","0.119262020593471","2"
"Min 1x per week","2013","Mecklenburg-Western Pomerania","West Germany","","","","","2"
"Min 1x per week","2013","Saxony","West Germany","","","","","2"
"Min 1x per week","2013","Saxony","East Germany","200","0.115579162520666","0.100389869232937","0.130768455808396","2"
"Min 1x per week","2013","Saxony-Anhalt","West Germany","","","","","2"
"Min 1x per week","2013","Saxony-Anhalt","East Germany","86","0.0703253953366924","0.0541675989885163","0.0864831916848684","2"
"Min 1x per week","2013","Thuringia","East Germany","86","0.0662193472324417","0.0507529788490109","0.0816857156158725","2"
"Min 1x per week","2013","Mecklenburg-Western Pomerania","East Germany","83","0.129291988638615","0.10214940915405","0.15643456812318","2"
"Min 1x per week","2013","Thuringia","West Germany","","","","","2"
"Never","2013","Thuringia","East Germany","588","0.642108933983491","0.612292668159197","0.671925199807785","5"
"Never","2013","Saxony","West Germany","","","","","5"
"Never","2013","Schleswig-Holstein","West Germany","424","0.554611366763818","0.522176750064896","0.58704598346274","5"
"Never","2013","Schleswig-Holstein","East Germany","","","","","5"
"Never","2013","Hamburg","West Germany","199","0.564925093764975","0.516581953336518","0.613268234193431","5"
"Never","2013","Hamburg","East Germany","","","","","5"
"Never","2013","Lower Saxony","West Germany","1170","0.525862646866506","0.506062217654396","0.545663076078616","5"
"Never","2013","Lower Saxony","East Germany","","","","","5"
"Never","2013","Bremen","West Germany","65","0.406659860648979","0.335490991588489","0.47782872970947","5"
"Never","2013","Bremen","East Germany","","","","","5"
"Never","2013","North Rhine-Westphalia","West Germany","2489","0.524086133179805","0.510379571746236","0.537792694613375","5"
"Never","2013","North Rhine-Westphalia","East Germany","","","","","5"
"Never","2013","Hesse","West Germany","809","0.518985805869036","0.495616677115942","0.542354934622129","5"
"Never","2013","Hesse","East Germany","","","","","5"
"Never","2013","Rhineland-Palatinate,Saarland","West Germany","660","0.490919255768733","0.464843967917094","0.516994543620371","5"
"Never","2013","Rhineland-Palatinate,Saarland","East Germany","","","","","5"
"Never","2013","Baden-Württemberg","West Germany","1598","0.570388733658975","0.552701484346243","0.588075982971707","5"
"Never","2013","Baden-Württemberg","East Germany","","","","","5"
"Never","2013","Bavaria","West Germany","2058","0.552221895512674","0.536838661562152","0.567605129463195","5"
"Never","2013","Bavaria","East Germany","","","","","5"
"Never","2013","Berlin","West Germany","248","0.479625426366486","0.437605304327516","0.521645548405456","5"
"Never","2013","Berlin","East Germany","248","0.61216349803906","0.5668409141468","0.65748608193132","5"
"Never","2013","Brandenburg","West Germany","","","","","5"
"Never","2013","Brandenburg","East Germany","597","0.622658069504326","0.592838084975194","0.652478054033459","5"
"Never","2013","Mecklenburg-Western Pomerania","West Germany","","","","","5"
"Never","2013","Mecklenburg-Western Pomerania","East Germany","297","0.554122806291133","0.513912286937543","0.594333325644723","5"
"Never","2013","Saxony","East Germany","950","0.558521549243715","0.534930729343604","0.582112369143827","5"
"Never","2013","Saxony-Anhalt","West Germany","","","","","5"
"Never","2013","Saxony-Anhalt","East Germany","535","0.606410312548142","0.575538246155345","0.637282378940939","5"
"Never","2013","Thuringia","West Germany","","","","","5"
"Rarely","2013","Saxony","West Germany","","","","","4"
"Rarely","2013","Saxony","East Germany","132","0.0739111665025899","0.0614817807937786","0.0863405522114012","4"
"Rarely","2013","Thuringia","East Germany","74","0.0718139054847765","0.0557557644252277","0.0878720465443253","4"
"Rarely","2013","Schleswig-Holstein","West Germany","76","0.0851609744326286","0.0669456263544477","0.10337632251081","4"
"Rarely","2013","Schleswig-Holstein","East Germany","","","","","4"
"Rarely","2013","Hamburg","West Germany","29","","","","4"
"Rarely","2013","Hamburg","East Germany","","","","","4"
"Rarely","2013","Lower Saxony","West Germany","181","0.0725921852204251","0.0623033391913463","0.0828810312495039","4"
"Rarely","2013","Lower Saxony","East Germany","","","","","4"
"Rarely","2013","Bremen","West Germany","17","","","","4"
"Rarely","2013","Bremen","East Germany","","","","","4"
"Rarely","2013","North Rhine-Westphalia","West Germany","400","0.0700098373895063","0.0630068762764164","0.0770127985025961","4"
"Rarely","2013","North Rhine-Westphalia","East Germany","","","","","4"
"Rarely","2013","Hesse","West Germany","143","0.0785458433429336","0.0659628401878206","0.0911288464980466","4"
"Rarely","2013","Hesse","East Germany","","","","","4"
"Rarely","2013","Rhineland-Palatinate,Saarland","West Germany","130","0.0799143851836473","0.0657708705440567","0.094057899823238","4"
"Rarely","2013","Rhineland-Palatinate,Saarland","East Germany","","","","","4"
"Rarely","2013","Baden-Württemberg","West Germany","214","0.0705075976790954","0.0613606145489154","0.0796545808092754","4"
"Rarely","2013","Baden-Württemberg","East Germany","","","","","4"
"Rarely","2013","Bavaria","West Germany","323","0.0803732816803624","0.0719627965411979","0.0887837668195268","4"
"Rarely","2013","Bavaria","East Germany","","","","","4"
"Rarely","2013","Berlin","West Germany","50","0.0626801357349584","0.0422929607350488","0.0830673107348681","4"
"Rarely","2013","Berlin","East Germany","23","","","","4"
"Rarely","2013","Brandenburg","West Germany","","","","","4"
"Rarely","2013","Brandenburg","East Germany","74","0.0723760127329262","0.0564356433138038","0.0883163821520487","4"
"Rarely","2013","Mecklenburg-Western Pomerania","West Germany","","","","","4"
"Rarely","2013","Mecklenburg-Western Pomerania","East Germany","50","0.117448886554999","0.0914039426766819","0.143493830433316","4"
"Rarely","2013","Saxony-Anhalt","West Germany","","","","","4"
"Rarely","2013","Saxony-Anhalt","East Germany","76","0.0745960301172081","0.0579931247727886","0.0911989354616276","4"
"Rarely","2013","Thuringia","West Germany","","","","","4"
"Daily","2014","Schleswig-Holstein","East Germany","","","","","1"
"Daily","2014","Hamburg","West Germany","","","","","1"
"Daily","2014","Hamburg","East Germany","","","","","1"
"Daily","2014","Lower Saxony","West Germany","","","","","1"
"Daily","2014","Lower Saxony","East Germany","","","","","1"
"Daily","2014","Bremen","West Germany","","","","","1"
"Daily","2014","Bremen","East Germany","","","","","1"
"Daily","2014","North Rhine-Westphalia","West Germany","","","","","1"
"Daily","2014","North Rhine-Westphalia","East Germany","","","","","1"
"Daily","2014","Hesse","West Germany","","","","","1"
"Daily","2014","Hesse","East Germany","","","","","1"
"Daily","2014","Rhineland-Palatinate,Saarland","West Germany","","","","","1"
"Daily","2014","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Daily","2014","Baden-Württemberg","West Germany","","","","","1"
"Daily","2014","Baden-Württemberg","East Germany","","","","","1"
"Daily","2014","Bavaria","West Germany","","","","","1"
"Daily","2014","Bavaria","East Germany","","","","","1"
"Daily","2014","Berlin","West Germany","","","","","1"
"Daily","2014","Berlin","East Germany","","","","","1"
"Daily","2014","Brandenburg","West Germany","","","","","1"
"Daily","2014","Brandenburg","East Germany","","","","","1"
"Daily","2014","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Daily","2014","Mecklenburg-Western Pomerania","East Germany","","","","","1"
"Daily","2014","Saxony","West Germany","","","","","1"
"Daily","2014","Saxony","East Germany","","","","","1"
"Daily","2014","Saxony-Anhalt","West Germany","","","","","1"
"Daily","2014","Saxony-Anhalt","East Germany","","","","","1"
"Daily","2014","Thuringia","West Germany","","","","","1"
"Daily","2014","Thuringia","East Germany","","","","","1"
"Daily","2014","Schleswig-Holstein","West Germany","","","","","1"
"Min 1x per month","2014","Saxony","West Germany","","","","","3"
"Min 1x per month","2014","Saxony","East Germany","","","","","3"
"Min 1x per month","2014","Saxony-Anhalt","West Germany","","","","","3"
"Min 1x per month","2014","Thuringia","East Germany","","","","","3"
"Min 1x per month","2014","Schleswig-Holstein","East Germany","","","","","3"
"Min 1x per month","2014","Hamburg","West Germany","","","","","3"
"Min 1x per month","2014","Hamburg","East Germany","","","","","3"
"Min 1x per month","2014","Lower Saxony","West Germany","","","","","3"
"Min 1x per month","2014","Bremen","East Germany","","","","","3"
"Min 1x per month","2014","North Rhine-Westphalia","West Germany","","","","","3"
"Min 1x per month","2014","North Rhine-Westphalia","East Germany","","","","","3"
"Min 1x per month","2014","Rhineland-Palatinate,Saarland","West Germany","","","","","3"
"Min 1x per month","2014","Rhineland-Palatinate,Saarland","East Germany","","","","","3"
"Min 1x per month","2014","Baden-Württemberg","West Germany","","","","","3"
"Min 1x per month","2014","Baden-Württemberg","East Germany","","","","","3"
"Min 1x per month","2014","Bavaria","West Germany","","","","","3"
"Min 1x per month","2014","Bavaria","East Germany","","","","","3"
"Min 1x per month","2014","Berlin","West Germany","","","","","3"
"Min 1x per month","2014","Berlin","East Germany","","","","","3"
"Min 1x per month","2014","Brandenburg","West Germany","","","","","3"
"Min 1x per month","2014","Brandenburg","East Germany","","","","","3"
"Min 1x per month","2014","Mecklenburg-Western Pomerania","West Germany","","","","","3"
"Min 1x per month","2014","Mecklenburg-Western Pomerania","East Germany","","","","","3"
"Min 1x per month","2014","Saxony-Anhalt","East Germany","","","","","3"
"Min 1x per month","2014","Thuringia","West Germany","","","","","3"
"Min 1x per month","2014","Lower Saxony","East Germany","","","","","3"
"Min 1x per month","2014","Bremen","West Germany","","","","","3"
"Min 1x per month","2014","Hesse","West Germany","","","","","3"
"Min 1x per month","2014","Hesse","East Germany","","","","","3"
"Min 1x per month","2014","Schleswig-Holstein","West Germany","","","","","3"
"Min 1x per week","2014","Saxony-Anhalt","West Germany","","","","","2"
"Min 1x per week","2014","Saxony","West Germany","","","","","2"
"Min 1x per week","2014","Thuringia","East Germany","","","","","2"
"Min 1x per week","2014","Saxony","East Germany","","","","","2"
"Min 1x per week","2014","Saxony-Anhalt","East Germany","","","","","2"
"Min 1x per week","2014","Schleswig-Holstein","East Germany","","","","","2"
"Min 1x per week","2014","Hamburg","West Germany","","","","","2"
"Min 1x per week","2014","Hamburg","East Germany","","","","","2"
"Min 1x per week","2014","Lower Saxony","West Germany","","","","","2"
"Min 1x per week","2014","Lower Saxony","East Germany","","","","","2"
"Min 1x per week","2014","Bremen","West Germany","","","","","2"
"Min 1x per week","2014","Bremen","East Germany","","","","","2"
"Min 1x per week","2014","North Rhine-Westphalia","West Germany","","","","","2"
"Min 1x per week","2014","North Rhine-Westphalia","East Germany","","","","","2"
"Min 1x per week","2014","Hesse","West Germany","","","","","2"
"Min 1x per week","2014","Hesse","East Germany","","","","","2"
"Min 1x per week","2014","Rhineland-Palatinate,Saarland","West Germany","","","","","2"
"Min 1x per week","2014","Rhineland-Palatinate,Saarland","East Germany","","","","","2"
"Min 1x per week","2014","Baden-Württemberg","West Germany","","","","","2"
"Min 1x per week","2014","Baden-Württemberg","East Germany","","","","","2"
"Min 1x per week","2014","Bavaria","West Germany","","","","","2"
"Min 1x per week","2014","Bavaria","East Germany","","","","","2"
"Min 1x per week","2014","Berlin","West Germany","","","","","2"
"Min 1x per week","2014","Berlin","East Germany","","","","","2"
"Min 1x per week","2014","Brandenburg","West Germany","","","","","2"
"Min 1x per week","2014","Brandenburg","East Germany","","","","","2"
"Min 1x per week","2014","Mecklenburg-Western Pomerania","West Germany","","","","","2"
"Min 1x per week","2014","Mecklenburg-Western Pomerania","East Germany","","","","","2"
"Min 1x per week","2014","Thuringia","West Germany","","","","","2"
"Min 1x per week","2014","Schleswig-Holstein","West Germany","","","","","2"
"Never","2014","Thuringia","East Germany","","","","","5"
"Never","2014","Saxony","West Germany","","","","","5"
"Never","2014","Schleswig-Holstein","West Germany","","","","","5"
"Never","2014","Schleswig-Holstein","East Germany","","","","","5"
"Never","2014","Hamburg","West Germany","","","","","5"
"Never","2014","Hamburg","East Germany","","","","","5"
"Never","2014","Lower Saxony","West Germany","","","","","5"
"Never","2014","Lower Saxony","East Germany","","","","","5"
"Never","2014","Bremen","West Germany","","","","","5"
"Never","2014","Bremen","East Germany","","","","","5"
"Never","2014","North Rhine-Westphalia","West Germany","","","","","5"
"Never","2014","North Rhine-Westphalia","East Germany","","","","","5"
"Never","2014","Hesse","West Germany","","","","","5"
"Never","2014","Hesse","East Germany","","","","","5"
"Never","2014","Rhineland-Palatinate,Saarland","West Germany","","","","","5"
"Never","2014","Rhineland-Palatinate,Saarland","East Germany","","","","","5"
"Never","2014","Baden-Württemberg","West Germany","","","","","5"
"Never","2014","Baden-Württemberg","East Germany","","","","","5"
"Never","2014","Bavaria","West Germany","","","","","5"
"Never","2014","Bavaria","East Germany","","","","","5"
"Never","2014","Berlin","West Germany","","","","","5"
"Never","2014","Berlin","East Germany","","","","","5"
"Never","2014","Brandenburg","West Germany","","","","","5"
"Never","2014","Brandenburg","East Germany","","","","","5"
"Never","2014","Mecklenburg-Western Pomerania","West Germany","","","","","5"
"Never","2014","Mecklenburg-Western Pomerania","East Germany","","","","","5"
"Never","2014","Saxony","East Germany","","","","","5"
"Never","2014","Saxony-Anhalt","West Germany","","","","","5"
"Never","2014","Saxony-Anhalt","East Germany","","","","","5"
"Never","2014","Thuringia","West Germany","","","","","5"
"Rarely","2014","Saxony","West Germany","","","","","4"
"Rarely","2014","Baden-Württemberg","West Germany","","","","","4"
"Rarely","2014","Thuringia","East Germany","","","","","4"
"Rarely","2014","Berlin","West Germany","","","","","4"
"Rarely","2014","Berlin","East Germany","","","","","4"
"Rarely","2014","Bremen","East Germany","","","","","4"
"Rarely","2014","North Rhine-Westphalia","West Germany","","","","","4"
"Rarely","2014","Saxony","East Germany","","","","","4"
"Rarely","2014","Rhineland-Palatinate,Saarland","West Germany","","","","","4"
"Rarely","2014","Rhineland-Palatinate,Saarland","East Germany","","","","","4"
"Rarely","2014","Schleswig-Holstein","East Germany","","","","","4"
"Rarely","2014","Hamburg","West Germany","","","","","4"
"Rarely","2014","Hamburg","East Germany","","","","","4"
"Rarely","2014","Lower Saxony","West Germany","","","","","4"
"Rarely","2014","Lower Saxony","East Germany","","","","","4"
"Rarely","2014","Bremen","West Germany","","","","","4"
"Rarely","2014","North Rhine-Westphalia","East Germany","","","","","4"
"Rarely","2014","Hesse","West Germany","","","","","4"
"Rarely","2014","Hesse","East Germany","","","","","4"
"Rarely","2014","Baden-Württemberg","East Germany","","","","","4"
"Rarely","2014","Bavaria","West Germany","","","","","4"
"Rarely","2014","Bavaria","East Germany","","","","","4"
"Rarely","2014","Brandenburg","West Germany","","","","","4"
"Rarely","2014","Brandenburg","East Germany","","","","","4"
"Rarely","2014","Mecklenburg-Western Pomerania","West Germany","","","","","4"
"Rarely","2014","Mecklenburg-Western Pomerania","East Germany","","","","","4"
"Rarely","2014","Saxony-Anhalt","West Germany","","","","","4"
"Rarely","2014","Saxony-Anhalt","East Germany","","","","","4"
"Rarely","2014","Thuringia","West Germany","","","","","4"
"Rarely","2014","Schleswig-Holstein","West Germany","","","","","4"
"Daily","2015","Schleswig-Holstein","East Germany","","","","","1"
"Daily","2015","Hamburg","West Germany","","","","","1"
"Daily","2015","Hamburg","East Germany","","","","","1"
"Daily","2015","Lower Saxony","West Germany","","","","","1"
"Daily","2015","Lower Saxony","East Germany","","","","","1"
"Daily","2015","Bremen","West Germany","","","","","1"
"Daily","2015","Bremen","East Germany","","","","","1"
"Daily","2015","North Rhine-Westphalia","West Germany","","","","","1"
"Daily","2015","North Rhine-Westphalia","East Germany","","","","","1"
"Daily","2015","Hesse","West Germany","","","","","1"
"Daily","2015","Hesse","East Germany","","","","","1"
"Daily","2015","Rhineland-Palatinate,Saarland","West Germany","","","","","1"
"Daily","2015","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Daily","2015","Baden-Württemberg","West Germany","","","","","1"
"Daily","2015","Baden-Württemberg","East Germany","","","","","1"
"Daily","2015","Bavaria","West Germany","","","","","1"
"Daily","2015","Bavaria","East Germany","","","","","1"
"Daily","2015","Berlin","West Germany","","","","","1"
"Daily","2015","Berlin","East Germany","","","","","1"
"Daily","2015","Brandenburg","West Germany","","","","","1"
"Daily","2015","Brandenburg","East Germany","","","","","1"
"Daily","2015","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Daily","2015","Mecklenburg-Western Pomerania","East Germany","","","","","1"
"Daily","2015","Saxony","West Germany","","","","","1"
"Daily","2015","Saxony","East Germany","","","","","1"
"Daily","2015","Saxony-Anhalt","West Germany","","","","","1"
"Daily","2015","Saxony-Anhalt","East Germany","","","","","1"
"Daily","2015","Thuringia","West Germany","","","","","1"
"Daily","2015","Thuringia","East Germany","","","","","1"
"Daily","2015","Schleswig-Holstein","West Germany","","","","","1"
"Min 1x per month","2015","Bavaria","West Germany","","","","","3"
"Min 1x per month","2015","Bremen","East Germany","","","","","3"
"Min 1x per month","2015","North Rhine-Westphalia","West Germany","","","","","3"
"Min 1x per month","2015","North Rhine-Westphalia","East Germany","","","","","3"
"Min 1x per month","2015","Saxony","West Germany","","","","","3"
"Min 1x per month","2015","Rhineland-Palatinate,Saarland","West Germany","","","","","3"
"Min 1x per month","2015","Rhineland-Palatinate,Saarland","East Germany","","","","","3"
"Min 1x per month","2015","Baden-Württemberg","West Germany","","","","","3"
"Min 1x per month","2015","Baden-Württemberg","East Germany","","","","","3"
"Min 1x per month","2015","Thuringia","East Germany","","","","","3"
"Min 1x per month","2015","Berlin","East Germany","","","","","3"
"Min 1x per month","2015","Brandenburg","West Germany","","","","","3"
"Min 1x per month","2015","Brandenburg","East Germany","","","","","3"
"Min 1x per month","2015","Saxony","East Germany","","","","","3"
"Min 1x per month","2015","Saxony-Anhalt","West Germany","","","","","3"
"Min 1x per month","2015","Schleswig-Holstein","East Germany","","","","","3"
"Min 1x per month","2015","Hamburg","West Germany","","","","","3"
"Min 1x per month","2015","Hamburg","East Germany","","","","","3"
"Min 1x per month","2015","Lower Saxony","West Germany","","","","","3"
"Min 1x per month","2015","Lower Saxony","East Germany","","","","","3"
"Min 1x per month","2015","Bremen","West Germany","","","","","3"
"Min 1x per month","2015","Hesse","West Germany","","","","","3"
"Min 1x per month","2015","Hesse","East Germany","","","","","3"
"Min 1x per month","2015","Bavaria","East Germany","","","","","3"
"Min 1x per month","2015","Berlin","West Germany","","","","","3"
"Min 1x per month","2015","Mecklenburg-Western Pomerania","West Germany","","","","","3"
"Min 1x per month","2015","Mecklenburg-Western Pomerania","East Germany","","","","","3"
"Min 1x per month","2015","Schleswig-Holstein","West Germany","","","","","3"
"Min 1x per month","2015","Saxony-Anhalt","East Germany","","","","","3"
"Min 1x per month","2015","Thuringia","West Germany","","","","","3"
"Min 1x per week","2015","Schleswig-Holstein","East Germany","","","","","2"
"Min 1x per week","2015","Hamburg","East Germany","","","","","2"
"Min 1x per week","2015","Lower Saxony","East Germany","","","","","2"
"Min 1x per week","2015","Bremen","East Germany","","","","","2"
"Min 1x per week","2015","North Rhine-Westphalia","West Germany","","","","","2"
"Min 1x per week","2015","Hesse","West Germany","","","","","2"
"Min 1x per week","2015","Rhineland-Palatinate,Saarland","West Germany","","","","","2"
"Min 1x per week","2015","Rhineland-Palatinate,Saarland","East Germany","","","","","2"
"Min 1x per week","2015","Baden-Württemberg","West Germany","","","","","2"
"Min 1x per week","2015","Hamburg","West Germany","","","","","2"
"Min 1x per week","2015","Bavaria","West Germany","","","","","2"
"Min 1x per week","2015","Lower Saxony","West Germany","","","","","2"
"Min 1x per week","2015","Berlin","West Germany","","","","","2"
"Min 1x per week","2015","Berlin","East Germany","","","","","2"
"Min 1x per week","2015","Brandenburg","West Germany","","","","","2"
"Min 1x per week","2015","Brandenburg","East Germany","","","","","2"
"Min 1x per week","2015","North Rhine-Westphalia","East Germany","","","","","2"
"Min 1x per week","2015","Mecklenburg-Western Pomerania","East Germany","","","","","2"
"Min 1x per week","2015","Saxony","West Germany","","","","","2"
"Min 1x per week","2015","Saxony","East Germany","","","","","2"
"Min 1x per week","2015","Saxony-Anhalt","West Germany","","","","","2"
"Min 1x per week","2015","Saxony-Anhalt","East Germany","","","","","2"
"Min 1x per week","2015","Baden-Württemberg","East Germany","","","","","2"
"Min 1x per week","2015","Thuringia","East Germany","","","","","2"
"Min 1x per week","2015","Bremen","West Germany","","","","","2"
"Min 1x per week","2015","Hesse","East Germany","","","","","2"
"Min 1x per week","2015","Bavaria","East Germany","","","","","2"
"Min 1x per week","2015","Mecklenburg-Western Pomerania","West Germany","","","","","2"
"Min 1x per week","2015","Schleswig-Holstein","West Germany","","","","","2"
"Min 1x per week","2015","Thuringia","West Germany","","","","","2"
"Never","2015","Thuringia","East Germany","","","","","5"
"Never","2015","Schleswig-Holstein","West Germany","","","","","5"
"Never","2015","Schleswig-Holstein","East Germany","","","","","5"
"Never","2015","Hamburg","West Germany","","","","","5"
"Never","2015","Hamburg","East Germany","","","","","5"
"Never","2015","Lower Saxony","West Germany","","","","","5"
"Never","2015","Lower Saxony","East Germany","","","","","5"
"Never","2015","Bremen","West Germany","","","","","5"
"Never","2015","Bremen","East Germany","","","","","5"
"Never","2015","North Rhine-Westphalia","West Germany","","","","","5"
"Never","2015","North Rhine-Westphalia","East Germany","","","","","5"
"Never","2015","Hesse","West Germany","","","","","5"
"Never","2015","Hesse","East Germany","","","","","5"
"Never","2015","Rhineland-Palatinate,Saarland","West Germany","","","","","5"
"Never","2015","Rhineland-Palatinate,Saarland","East Germany","","","","","5"
