"pli0165","year","bula_h","migback","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per month","2013","Baden-Württemberg","no migration background","68","0.0290241874262155","0.0222612837350822","0.0357870911173488","3"
"Min 1x per month","2013","Baden-Württemberg","direct migration background","17","","","","3"
"Min 1x per month","2013","Baden-Württemberg","indirect migration background","7","","","","3"
"Min 1x per month","2013","Bavaria","no migration background","102","0.0328547312839011","0.0268363741419149","0.0388730884258873","3"
"Min 1x per month","2013","Bavaria","direct migration background","14","","","","3"
"Min 1x per month","2013","Bavaria","indirect migration background","7","","","","3"
"Min 1x per month","2013","Berlin","no migration background","19","","","","3"
"Min 1x per month","2013","Berlin","direct migration background","2","","","","3"
"Min 1x per month","2013","Berlin","indirect migration background","2","","","","3"
"Min 1x per month","2013","Brandenburg","no migration background","27","","","","3"
"Min 1x per month","2013","Brandenburg","direct migration background","2","","","","3"
"Min 1x per month","2013","Brandenburg","indirect migration background","1","","","","3"
"Min 1x per week","2013","Mecklenburg-Western Pomerania","no migration background","79","0.129023124203271","0.101357171616759","0.156689076789784","2"
"Min 1x per week","2013","Mecklenburg-Western Pomerania","direct migration background","2","","","","2"
"Min 1x per week","2013","Mecklenburg-Western Pomerania","indirect migration background","2","","","","2"
"Min 1x per week","2013","Saxony","no migration background","192","0.116463205590292","0.100975888963848","0.131950522216736","2"
"Min 1x per week","2013","Saxony","direct migration background","4","","","","2"
"Min 1x per week","2013","Saxony","indirect migration background","4","","","","2"
"Min 1x per week","2013","Saxony-Anhalt","no migration background","84","0.0702514781932801","0.0538171969175634","0.0866857594689967","2"
"Min 1x per week","2013","Saxony-Anhalt","direct migration background","1","","","","2"
"Min 1x per week","2013","Schleswig-Holstein","no migration background","85","0.0831000053187731","0.0638026262106144","0.102397384426932","2"
"Min 1x per week","2013","Schleswig-Holstein","direct migration background","9","","","","2"
"Min 1x per week","2013","Schleswig-Holstein","indirect migration background","2","","","","2"
"Min 1x per week","2013","Hamburg","no migration background","31","0.058113845512045","0.0331350119456783","0.0830926790784118","2"
"Min 1x per week","2013","Hamburg","direct migration background","6","","","","2"
"Min 1x per week","2013","Hamburg","indirect migration background","5","","","","2"
"Min 1x per week","2013","Lower Saxony","no migration background","239","0.112390497877398","0.0989929622595471","0.125788033495248","2"
"Min 1x per week","2013","Lower Saxony","direct migration background","37","0.132622131594137","0.0886940213975621","0.176550241790712","2"
"Min 1x per week","2013","Lower Saxony","indirect migration background","17","","","","2"
"Min 1x per week","2013","Bremen","no migration background","19","","","","2"
"Min 1x per week","2013","Bremen","direct migration background","7","","","","2"
"Min 1x per week","2013","Bremen","indirect migration background","1","","","","2"
"Min 1x per week","2013","North Rhine-Westphalia","no migration background","429","0.105389617925963","0.0958788203461953","0.11490041550573","2"
"Min 1x per week","2013","North Rhine-Westphalia","direct migration background","94","0.109454728498569","0.0873307800173762","0.131578676979762","2"
"Min 1x per week","2013","North Rhine-Westphalia","indirect migration background","50","0.144840088011919","0.106925865800686","0.182754310223152","2"
"Min 1x per week","2013","Hesse","no migration background","174","0.123041524737254","0.105628300177045","0.140454749297462","2"
"Min 1x per week","2013","Hesse","direct migration background","41","0.0995271319998687","0.064462027625686","0.134592236374051","2"
"Min 1x per week","2013","Hesse","indirect migration background","15","","","","2"
"Min 1x per week","2013","Rhineland-Palatinate,Saarland","no migration background","151","0.155199446342503","0.134433637666961","0.175965255018045","2"
"Min 1x per week","2013","Rhineland-Palatinate,Saarland","direct migration background","28","","","","2"
"Min 1x per week","2013","Rhineland-Palatinate,Saarland","indirect migration background","10","","","","2"
"Min 1x per week","2013","Baden-Württemberg","no migration background","241","0.0941879234743178","0.0824209269154028","0.105954920033233","2"
"Min 1x per week","2013","Baden-Württemberg","direct migration background","61","0.136660395309546","0.104118834838688","0.169201955780404","2"
"Min 1x per week","2013","Baden-Württemberg","indirect migration background","37","0.158036818736206","0.109164055560055","0.206909581912357","2"
"Min 1x per week","2013","Bavaria","no migration background","356","0.101969320925307","0.0917525538834718","0.112186087967142","2"
"Min 1x per week","2013","Bavaria","direct migration background","81","0.122434672600494","0.0915604463125741","0.153308898888414","2"
"Min 1x per week","2013","Bavaria","indirect migration background","36","0.172044657253276","0.121119671631092","0.22296964287546","2"
"Min 1x per week","2013","Berlin","no migration background","90","0.105635142903533","0.0851989601486241","0.126071325658443","2"
"Min 1x per week","2013","Berlin","direct migration background","8","","","","2"
"Min 1x per week","2013","Berlin","indirect migration background","8","","","","2"
"Min 1x per week","2013","Brandenburg","no migration background","99","0.102667928888144","0.0835472015761917","0.121788656200095","2"
"Min 1x per week","2013","Brandenburg","direct migration background","3","","","","2"
"Min 1x per week","2013","Brandenburg","indirect migration background","1","","","","2"
"Min 1x per week","2013","Saxony-Anhalt","indirect migration background","1","","","","2"
"Min 1x per week","2013","Thuringia","no migration background","84","0.0666514223935136","0.0509392202312221","0.082363624555805","2"
"Min 1x per week","2013","Thuringia","direct migration background","1","","","","2"
"Min 1x per week","2013","Thuringia","indirect migration background","1","","","","2"
"Never","2013","Schleswig-Holstein","no migration background","377","0.560945681883805","0.526251524120084","0.595639839647525","5"
"Never","2013","Schleswig-Holstein","direct migration background","34","0.561531423656706","0.4560454058436","0.667017441469812","5"
"Never","2013","Schleswig-Holstein","indirect migration background","13","","","","5"
"Never","2013","Hamburg","no migration background","177","0.578158942394617","0.525432169944045","0.630885714845188","5"
"Never","2013","Mecklenburg-Western Pomerania","no migration background","290","0.553584006117644","0.512556966664051","0.594611045571238","5"
"Never","2013","Mecklenburg-Western Pomerania","direct migration background","6","","","","5"
"Never","2013","Mecklenburg-Western Pomerania","indirect migration background","1","","","","5"
"Never","2013","Saxony","no migration background","922","0.560616752436385","0.536654685874413","0.584578818998357","5"
"Never","2013","Saxony","direct migration background","24","","","","5"
"Never","2013","Saxony","indirect migration background","4","","","","5"
"Never","2013","Saxony-Anhalt","no migration background","523","0.610071964728722","0.578708574714137","0.641435354743308","5"
"Never","2013","Saxony-Anhalt","direct migration background","9","","","","5"
"Never","2013","Saxony-Anhalt","indirect migration background","3","","","","5"
"Never","2013","Thuringia","no migration background","577","0.644418841993462","0.614263525050444","0.67457415893648","5"
"Never","2013","Thuringia","direct migration background","7","","","","5"
"Never","2013","Thuringia","indirect migration background","4","","","","5"
"Never","2013","Hamburg","direct migration background","19","","","","5"
"Never","2013","Hamburg","indirect migration background","3","","","","5"
"Never","2013","Lower Saxony","no migration background","1045","0.529677742405185","0.508506186328121","0.55084929848225","5"
"Never","2013","Lower Saxony","direct migration background","111","0.542552852986817","0.478028770563488","0.607076935410146","5"
"Never","2013","Lower Saxony","indirect migration background","14","","","","5"
"Never","2013","Bremen","no migration background","55","0.41337607008713","0.333223649317172","0.493528490857087","5"
"Never","2013","Bremen","direct migration background","9","","","","5"
"Never","2013","Bremen","indirect migration background","1","","","","5"
"Never","2013","North Rhine-Westphalia","no migration background","2035","0.532004140102752","0.516548764348195","0.54745951585731","5"
"Never","2013","North Rhine-Westphalia","direct migration background","369","0.540193227758411","0.504876567883446","0.575509887633376","5"
"Never","2013","North Rhine-Westphalia","indirect migration background","85","0.298007705812086","0.248734137578669","0.347281274045502","5"
"Never","2013","Hesse","no migration background","662","0.527104622230522","0.500638227796516","0.553571016664529","5"
"Never","2013","Hesse","direct migration background","124","0.554451690830583","0.496234890631613","0.612668491029554","5"
"Never","2013","Hesse","indirect migration background","23","","","","5"
"Never","2013","Rhineland-Palatinate,Saarland","no migration background","572","0.499461575951255","0.470787038425084","0.528136113477426","5"
"Never","2013","Rhineland-Palatinate,Saarland","direct migration background","79","0.556406610141557","0.482160699054096","0.630652521229018","5"
"Never","2013","Rhineland-Palatinate,Saarland","indirect migration background","9","","","","5"
"Never","2013","Baden-Württemberg","no migration background","1316","0.579056202753314","0.559166816663636","0.598945588842993","5"
"Never","2013","Baden-Württemberg","direct migration background","223","0.602609794595338","0.556248785634728","0.648970803555947","5"
"Never","2013","Baden-Württemberg","indirect migration background","59","0.28494216934748","0.224465181676126","0.345419157018833","5"
"Never","2013","Bavaria","no migration background","1814","0.569579473358352","0.552862533011862","0.586296413704842","5"
"Never","2013","Bavaria","direct migration background","191","0.547101489279963","0.500215990810756","0.593986987749169","5"
"Never","2013","Bavaria","indirect migration background","53","0.22025882175851","0.164341192000418","0.276176451516602","5"
"Never","2013","Berlin","no migration background","457","0.552352455044213","0.519291571893498","0.585413338194928","5"
"Never","2013","Berlin","direct migration background","26","","","","5"
"Never","2013","Berlin","indirect migration background","13","","","","5"
"Never","2013","Brandenburg","no migration background","572","0.623232867026063","0.592706712962558","0.653759021089569","5"
"Never","2013","Brandenburg","direct migration background","20","","","","5"
"Never","2013","Brandenburg","indirect migration background","5","","","","5"
"Rarely","2013","Mecklenburg-Western Pomerania","no migration background","49","0.119956942994852","0.0931422274466092","0.146771658543095","4"
"Rarely","2013","Schleswig-Holstein","no migration background","63","0.0802496812857245","0.0612566864728945","0.0992426760985546","4"
"Rarely","2013","Schleswig-Holstein","direct migration background","10","","","","4"
"Rarely","2013","Saxony","no migration background","127","0.0735264058557438","0.0609253284655736","0.086127483245914","4"
"Rarely","2013","Mecklenburg-Western Pomerania","indirect migration background","","","","","4"
"Rarely","2013","Mecklenburg-Western Pomerania","direct migration background","1","","","","4"
"Rarely","2013","Schleswig-Holstein","indirect migration background","3","","","","4"
"Rarely","2013","Hamburg","no migration background","23","","","","4"
"Rarely","2013","Hamburg","direct migration background","5","","","","4"
"Rarely","2013","Hamburg","indirect migration background","1","","","","4"
"Rarely","2013","Lower Saxony","no migration background","159","0.07438653795706","0.0632561281241626","0.0855169477899574","4"
"Rarely","2013","Lower Saxony","direct migration background","15","","","","4"
"Rarely","2013","Lower Saxony","indirect migration background","7","","","","4"
"Rarely","2013","Bremen","no migration background","12","","","","4"
"Rarely","2013","Bremen","direct migration background","4","","","","4"
"Rarely","2013","Bremen","indirect migration background","1","","","","4"
"Rarely","2013","North Rhine-Westphalia","no migration background","300","0.0696784783883491","0.0617922941374414","0.0775646626392568","4"
"Rarely","2013","North Rhine-Westphalia","direct migration background","75","0.0765652208672375","0.0577228192255778","0.0954076225088971","4"
"Rarely","2013","North Rhine-Westphalia","indirect migration background","25","","","","4"
"Rarely","2013","Hesse","no migration background","117","0.0763320652932938","0.0622561944264039","0.0904079361601837","4"
"Rarely","2013","Hesse","direct migration background","20","","","","4"
"Rarely","2013","Hesse","indirect migration background","6","","","","4"
"Rarely","2013","Rhineland-Palatinate,Saarland","no migration background","111","0.081044389084763","0.0653936297599576","0.0966951484095684","4"
"Rarely","2013","Rhineland-Palatinate,Saarland","direct migration background","13","","","","4"
"Rarely","2013","Rhineland-Palatinate,Saarland","indirect migration background","6","","","","4"
"Rarely","2013","Baden-Württemberg","no migration background","179","0.0800900526874155","0.0691552510465671","0.0910248543282638","4"
"Rarely","2013","Baden-Württemberg","direct migration background","24","","","","4"
"Rarely","2013","Baden-Württemberg","indirect migration background","11","","","","4"
"Rarely","2013","Bavaria","no migration background","274","0.0796596263778306","0.0705179359527363","0.0888013168029249","4"
"Rarely","2013","Bavaria","direct migration background","31","0.0908567245822714","0.0637860644516824","0.11792738471286","4"
"Rarely","2013","Bavaria","indirect migration background","18","","","","4"
"Rarely","2013","Berlin","no migration background","61","0.0558886543971152","0.0406161015049494","0.071161207289281","4"
"Rarely","2013","Berlin","direct migration background","11","","","","4"
"Rarely","2013","Berlin","indirect migration background","1","","","","4"
"Rarely","2013","Brandenburg","no migration background","69","0.0720112653080003","0.0557264819483158","0.0882960486676849","4"
"Rarely","2013","Brandenburg","direct migration background","3","","","","4"
"Rarely","2013","Brandenburg","indirect migration background","2","","","","4"
"Rarely","2013","Saxony","direct migration background","3","","","","4"
"Rarely","2013","Saxony","indirect migration background","2","","","","4"
"Rarely","2013","Saxony-Anhalt","no migration background","72","0.0715853269478371","0.0550076665651101","0.088162987330564","4"
"Rarely","2013","Saxony-Anhalt","direct migration background","2","","","","4"
"Rarely","2013","Saxony-Anhalt","indirect migration background","2","","","","4"
"Rarely","2013","Thuringia","no migration background","71","0.0695145871910589","0.05349308730806","0.0855360870740578","4"
"Rarely","2013","Thuringia","direct migration background","1","","","","4"
"Rarely","2013","Thuringia","indirect migration background","2","","","","4"
"Daily","2014","Berlin","no migration background","","","","","1"
"Daily","2014","Berlin","direct migration background","","","","","1"
"Daily","2014","Berlin","indirect migration background","","","","","1"
"Daily","2014","Brandenburg","no migration background","","","","","1"
"Daily","2014","Brandenburg","direct migration background","","","","","1"
"Daily","2014","Brandenburg","indirect migration background","","","","","1"
"Daily","2014","Mecklenburg-Western Pomerania","no migration background","","","","","1"
"Daily","2014","Mecklenburg-Western Pomerania","direct migration background","","","","","1"
"Daily","2014","Mecklenburg-Western Pomerania","indirect migration background","","","","","1"
"Daily","2014","Saxony","no migration background","","","","","1"
"Daily","2014","Saxony","direct migration background","","","","","1"
"Daily","2014","Saxony","indirect migration background","","","","","1"
"Daily","2014","Saxony-Anhalt","no migration background","","","","","1"
"Daily","2014","Saxony-Anhalt","direct migration background","","","","","1"
"Daily","2014","Saxony-Anhalt","indirect migration background","","","","","1"
"Daily","2014","Thuringia","no migration background","","","","","1"
"Daily","2014","Thuringia","direct migration background","","","","","1"
"Daily","2014","Thuringia","indirect migration background","","","","","1"
"Daily","2014","Schleswig-Holstein","no migration background","","","","","1"
"Daily","2014","Schleswig-Holstein","direct migration background","","","","","1"
"Daily","2014","Schleswig-Holstein","indirect migration background","","","","","1"
"Daily","2014","Hamburg","no migration background","","","","","1"
"Daily","2014","Hamburg","direct migration background","","","","","1"
"Daily","2014","Hamburg","indirect migration background","","","","","1"
"Daily","2014","Lower Saxony","no migration background","","","","","1"
"Daily","2014","Lower Saxony","direct migration background","","","","","1"
"Daily","2014","Lower Saxony","indirect migration background","","","","","1"
"Daily","2014","Bremen","no migration background","","","","","1"
"Daily","2014","Bremen","direct migration background","","","","","1"
"Daily","2014","Bremen","indirect migration background","","","","","1"
"Daily","2014","North Rhine-Westphalia","no migration background","","","","","1"
"Daily","2014","North Rhine-Westphalia","direct migration background","","","","","1"
"Daily","2014","North Rhine-Westphalia","indirect migration background","","","","","1"
"Daily","2014","Hesse","no migration background","","","","","1"
"Daily","2014","Hesse","direct migration background","","","","","1"
"Daily","2014","Hesse","indirect migration background","","","","","1"
"Daily","2014","Rhineland-Palatinate,Saarland","no migration background","","","","","1"
"Daily","2014","Rhineland-Palatinate,Saarland","direct migration background","","","","","1"
"Daily","2014","Rhineland-Palatinate,Saarland","indirect migration background","","","","","1"
"Daily","2014","Baden-Württemberg","no migration background","","","","","1"
"Daily","2014","Baden-Württemberg","direct migration background","","","","","1"
"Daily","2014","Baden-Württemberg","indirect migration background","","","","","1"
"Daily","2014","Bavaria","no migration background","","","","","1"
"Daily","2014","Bavaria","direct migration background","","","","","1"
"Daily","2014","Bavaria","indirect migration background","","","","","1"
"Min 1x per month","2014","Mecklenburg-Western Pomerania","no migration background","","","","","3"
"Min 1x per month","2014","Mecklenburg-Western Pomerania","direct migration background","","","","","3"
"Min 1x per month","2014","Mecklenburg-Western Pomerania","indirect migration background","","","","","3"
"Min 1x per month","2014","Saxony","no migration background","","","","","3"
"Min 1x per month","2014","Saxony","direct migration background","","","","","3"
"Min 1x per month","2014","Saxony","indirect migration background","","","","","3"
"Min 1x per month","2014","Saxony-Anhalt","no migration background","","","","","3"
"Min 1x per month","2014","Saxony-Anhalt","direct migration background","","","","","3"
"Min 1x per month","2014","Saxony-Anhalt","indirect migration background","","","","","3"
"Min 1x per month","2014","Thuringia","no migration background","","","","","3"
"Min 1x per month","2014","Thuringia","direct migration background","","","","","3"
"Min 1x per month","2014","Thuringia","indirect migration background","","","","","3"
"Min 1x per month","2014","Bremen","no migration background","","","","","3"
"Min 1x per month","2014","Bremen","direct migration background","","","","","3"
"Min 1x per month","2014","Bremen","indirect migration background","","","","","3"
"Min 1x per month","2014","North Rhine-Westphalia","no migration background","","","","","3"
"Min 1x per month","2014","Bavaria","indirect migration background","","","","","3"
"Min 1x per month","2014","Berlin","no migration background","","","","","3"
"Min 1x per month","2014","Berlin","direct migration background","","","","","3"
"Min 1x per month","2014","Berlin","indirect migration background","","","","","3"
"Min 1x per month","2014","North Rhine-Westphalia","direct migration background","","","","","3"
"Min 1x per month","2014","North Rhine-Westphalia","indirect migration background","","","","","3"
"Min 1x per month","2014","Hesse","no migration background","","","","","3"
"Min 1x per month","2014","Hesse","direct migration background","","","","","3"
"Min 1x per month","2014","Baden-Württemberg","no migration background","","","","","3"
"Min 1x per month","2014","Baden-Württemberg","direct migration background","","","","","3"
"Min 1x per month","2014","Brandenburg","indirect migration background","","","","","3"
"Min 1x per month","2014","Schleswig-Holstein","no migration background","","","","","3"
"Min 1x per month","2014","Schleswig-Holstein","direct migration background","","","","","3"
"Min 1x per month","2014","Schleswig-Holstein","indirect migration background","","","","","3"
"Min 1x per month","2014","Hamburg","no migration background","","","","","3"
"Min 1x per month","2014","Hamburg","direct migration background","","","","","3"
"Min 1x per month","2014","Hamburg","indirect migration background","","","","","3"
"Min 1x per month","2014","Lower Saxony","no migration background","","","","","3"
"Min 1x per month","2014","Lower Saxony","direct migration background","","","","","3"
"Min 1x per month","2014","Lower Saxony","indirect migration background","","","","","3"
"Min 1x per month","2014","Hesse","indirect migration background","","","","","3"
"Min 1x per month","2014","Baden-Württemberg","indirect migration background","","","","","3"
"Min 1x per month","2014","Bavaria","no migration background","","","","","3"
"Min 1x per month","2014","Bavaria","direct migration background","","","","","3"
"Min 1x per month","2014","Rhineland-Palatinate,Saarland","no migration background","","","","","3"
"Min 1x per month","2014","Rhineland-Palatinate,Saarland","direct migration background","","","","","3"
"Min 1x per month","2014","Rhineland-Palatinate,Saarland","indirect migration background","","","","","3"
"Min 1x per month","2014","Brandenburg","no migration background","","","","","3"
"Min 1x per month","2014","Brandenburg","direct migration background","","","","","3"
"Min 1x per week","2014","Mecklenburg-Western Pomerania","no migration background","","","","","2"
"Min 1x per week","2014","Mecklenburg-Western Pomerania","direct migration background","","","","","2"
"Min 1x per week","2014","Mecklenburg-Western Pomerania","indirect migration background","","","","","2"
"Min 1x per week","2014","Saxony","no migration background","","","","","2"
"Min 1x per week","2014","Saxony","direct migration background","","","","","2"
"Min 1x per week","2014","Saxony","indirect migration background","","","","","2"
"Min 1x per week","2014","Saxony-Anhalt","no migration background","","","","","2"
"Min 1x per week","2014","Saxony-Anhalt","direct migration background","","","","","2"
"Min 1x per week","2014","Schleswig-Holstein","no migration background","","","","","2"
"Min 1x per week","2014","Schleswig-Holstein","direct migration background","","","","","2"
"Min 1x per week","2014","Schleswig-Holstein","indirect migration background","","","","","2"
"Min 1x per week","2014","Hamburg","no migration background","","","","","2"
"Min 1x per week","2014","Hamburg","direct migration background","","","","","2"
"Min 1x per week","2014","Hamburg","indirect migration background","","","","","2"
"Min 1x per week","2014","Lower Saxony","no migration background","","","","","2"
"Min 1x per week","2014","Lower Saxony","direct migration background","","","","","2"
"Min 1x per week","2014","Lower Saxony","indirect migration background","","","","","2"
"Min 1x per week","2014","Bremen","no migration background","","","","","2"
"Min 1x per week","2014","Bremen","direct migration background","","","","","2"
"Min 1x per week","2014","Bremen","indirect migration background","","","","","2"
"Min 1x per week","2014","North Rhine-Westphalia","no migration background","","","","","2"
"Min 1x per week","2014","North Rhine-Westphalia","direct migration background","","","","","2"
"Min 1x per week","2014","North Rhine-Westphalia","indirect migration background","","","","","2"
"Min 1x per week","2014","Hesse","no migration background","","","","","2"
"Min 1x per week","2014","Hesse","direct migration background","","","","","2"
"Min 1x per week","2014","Hesse","indirect migration background","","","","","2"
"Min 1x per week","2014","Rhineland-Palatinate,Saarland","no migration background","","","","","2"
"Min 1x per week","2014","Rhineland-Palatinate,Saarland","direct migration background","","","","","2"
"Min 1x per week","2014","Rhineland-Palatinate,Saarland","indirect migration background","","","","","2"
"Min 1x per week","2014","Baden-Württemberg","no migration background","","","","","2"
"Min 1x per week","2014","Baden-Württemberg","direct migration background","","","","","2"
"Min 1x per week","2014","Berlin","no migration background","","","","","2"
"Min 1x per week","2014","Berlin","direct migration background","","","","","2"
"Min 1x per week","2014","Berlin","indirect migration background","","","","","2"
"Min 1x per week","2014","Brandenburg","no migration background","","","","","2"
"Min 1x per week","2014","Brandenburg","direct migration background","","","","","2"
"Min 1x per week","2014","Brandenburg","indirect migration background","","","","","2"
"Min 1x per week","2014","Saxony-Anhalt","indirect migration background","","","","","2"
"Min 1x per week","2014","Thuringia","no migration background","","","","","2"
"Min 1x per week","2014","Thuringia","direct migration background","","","","","2"
"Min 1x per week","2014","Thuringia","indirect migration background","","","","","2"
"Min 1x per week","2014","Baden-Württemberg","indirect migration background","","","","","2"
"Min 1x per week","2014","Bavaria","indirect migration background","","","","","2"
"Min 1x per week","2014","Bavaria","no migration background","","","","","2"
"Min 1x per week","2014","Bavaria","direct migration background","","","","","2"
"Never","2014","Mecklenburg-Western Pomerania","no migration background","","","","","5"
"Never","2014","Mecklenburg-Western Pomerania","direct migration background","","","","","5"
"Never","2014","Mecklenburg-Western Pomerania","indirect migration background","","","","","5"
"Never","2014","Saxony","no migration background","","","","","5"
"Never","2014","Saxony","direct migration background","","","","","5"
"Never","2014","Saxony","indirect migration background","","","","","5"
