"pli0165","year","bula_h","sex","n","percent","lower_confidence","upper_confidence","value"
"Never","2013","Mecklenburg-Western Pomerania","Female","160","0.588713003669164","0.535215845277276","0.642210162061052","5"
"Never","2013","Saxony","Female","493","0.579370785145424","0.546883434657391","0.611858135633456","5"
"Never","2013","Saxony-Anhalt","Male","240","0.570094143277322","0.523356218369223","0.616832068185422","5"
"Never","2013","Saxony-Anhalt","Female","295","0.643142792604476","0.60239521736908","0.683890367839871","5"
"Never","2013","Thuringia","Male","264","0.631301301555193","0.586626438632097","0.675976164478289","5"
"Rarely","2013","Saxony","Male","65","0.0725914403712766","0.0547780106978828","0.0904048700446704","4"
"Rarely","2013","Saxony","Female","67","0.075335660528135","0.0579665077260455","0.0927048133302244","4"
"Rarely","2013","Thuringia","Female","30","0.0493473357668207","0.0311632014816808","0.0675314700519605","4"
"Rarely","2013","Schleswig-Holstein","Male","41","0.106969069215382","0.0766803817189195","0.137257756711844","4"
"Rarely","2013","Schleswig-Holstein","Female","35","0.0660739999898727","0.0443435977710886","0.0878044022086568","4"
"Rarely","2013","Hamburg","Male","12","","","","4"
"Rarely","2013","Hamburg","Female","17","","","","4"
"Rarely","2013","Lower Saxony","Male","97","0.0899315985949175","0.0730484474216684","0.106814749768167","4"
"Rarely","2013","Lower Saxony","Female","84","0.0566045312972708","0.04423172584748","0.0689773367470616","4"
"Rarely","2013","Bremen","Male","6","","","","4"
"Rarely","2013","Bremen","Female","11","","","","4"
"Rarely","2013","North Rhine-Westphalia","Male","211","0.0795847769440563","0.0685668909717796","0.090602662916333","4"
"Rarely","2013","North Rhine-Westphalia","Female","189","0.0608492344909288","0.0519661305029146","0.0697323384789431","4"
"Rarely","2013","Hesse","Male","70","0.0890986745238551","0.069431052253606","0.108766296794104","4"
"Rarely","2013","Hesse","Female","73","0.0681208169276139","0.0520992120406089","0.0841424218146189","4"
"Rarely","2013","Rhineland-Palatinate,Saarland","Male","67","0.103598561850742","0.0796499120000318","0.127547211701453","4"
"Rarely","2013","Rhineland-Palatinate,Saarland","Female","63","0.0594916151182272","0.0429969401890803","0.0759862900473741","4"
"Rarely","2013","Baden-Württemberg","Male","112","0.0794798399066355","0.0651568742219422","0.0938028055913289","4"
"Rarely","2013","Baden-Württemberg","Female","102","0.0620096687702297","0.0503338458188508","0.0736854917216086","4"
"Rarely","2013","Bavaria","Male","159","0.0937735023009425","0.0803177286093453","0.10722927599254","4"
"Rarely","2013","Bavaria","Female","164","0.0682634596277183","0.0577512398755326","0.0787756793799039","4"
"Rarely","2013","Berlin","Male","35","0.0649899361905025","0.0418513912859337","0.0881284810950714","4"
"Rarely","2013","Berlin","Female","38","0.0500326596660432","0.031829221458891","0.0682360978731954","4"
"Rarely","2013","Brandenburg","Male","41","0.108579005314025","0.0801176152852542","0.137040395342797","4"
"Rarely","2013","Brandenburg","Female","33","0.0376171278683119","0.0218018271395579","0.0534324285970659","4"
"Rarely","2013","Mecklenburg-Western Pomerania","Male","23","","","","4"
"Rarely","2013","Mecklenburg-Western Pomerania","Female","27","","","","4"
"Rarely","2013","Saxony-Anhalt","Male","38","0.0826219127552665","0.0566304178016734","0.10861340770886","4"
"Rarely","2013","Saxony-Anhalt","Female","38","0.0664781426897519","0.0452895303856129","0.0876667549938908","4"
"Rarely","2013","Thuringia","Male","44","0.0974649677378722","0.0700008665946079","0.124929068881137","4"
"Daily","2014","Schleswig-Holstein","Female","","","","","1"
"Daily","2014","Hamburg","Male","","","","","1"
"Daily","2014","Hamburg","Female","","","","","1"
"Daily","2014","Lower Saxony","Male","","","","","1"
"Daily","2014","Lower Saxony","Female","","","","","1"
"Daily","2014","Bremen","Male","","","","","1"
"Daily","2014","Bremen","Female","","","","","1"
"Daily","2014","North Rhine-Westphalia","Male","","","","","1"
"Daily","2014","North Rhine-Westphalia","Female","","","","","1"
"Daily","2014","Hesse","Male","","","","","1"
"Daily","2014","Hesse","Female","","","","","1"
"Daily","2014","Rhineland-Palatinate,Saarland","Male","","","","","1"
"Daily","2014","Rhineland-Palatinate,Saarland","Female","","","","","1"
"Daily","2014","Baden-Württemberg","Male","","","","","1"
"Daily","2014","Baden-Württemberg","Female","","","","","1"
"Daily","2014","Bavaria","Male","","","","","1"
"Daily","2014","Bavaria","Female","","","","","1"
"Daily","2014","Berlin","Male","","","","","1"
"Daily","2014","Berlin","Female","","","","","1"
"Daily","2014","Brandenburg","Male","","","","","1"
"Daily","2014","Brandenburg","Female","","","","","1"
"Daily","2014","Mecklenburg-Western Pomerania","Male","","","","","1"
"Daily","2014","Mecklenburg-Western Pomerania","Female","","","","","1"
"Daily","2014","Saxony","Male","","","","","1"
"Daily","2014","Saxony","Female","","","","","1"
"Daily","2014","Saxony-Anhalt","Male","","","","","1"
"Daily","2014","Saxony-Anhalt","Female","","","","","1"
"Daily","2014","Thuringia","Male","","","","","1"
"Daily","2014","Thuringia","Female","","","","","1"
"Daily","2014","Schleswig-Holstein","Male","","","","","1"
"Min 1x per month","2014","Saxony","Male","","","","","3"
"Min 1x per month","2014","Saxony","Female","","","","","3"
"Min 1x per month","2014","Saxony-Anhalt","Male","","","","","3"
"Min 1x per month","2014","Thuringia","Female","","","","","3"
"Min 1x per month","2014","Schleswig-Holstein","Female","","","","","3"
"Min 1x per month","2014","Hamburg","Male","","","","","3"
"Min 1x per month","2014","Hamburg","Female","","","","","3"
"Min 1x per month","2014","Lower Saxony","Male","","","","","3"
"Min 1x per month","2014","Bremen","Female","","","","","3"
"Min 1x per month","2014","North Rhine-Westphalia","Male","","","","","3"
"Min 1x per month","2014","North Rhine-Westphalia","Female","","","","","3"
"Min 1x per month","2014","Rhineland-Palatinate,Saarland","Male","","","","","3"
"Min 1x per month","2014","Rhineland-Palatinate,Saarland","Female","","","","","3"
"Min 1x per month","2014","Baden-Württemberg","Male","","","","","3"
"Min 1x per month","2014","Baden-Württemberg","Female","","","","","3"
"Min 1x per month","2014","Bavaria","Male","","","","","3"
"Min 1x per month","2014","Bavaria","Female","","","","","3"
"Min 1x per month","2014","Berlin","Male","","","","","3"
"Min 1x per month","2014","Berlin","Female","","","","","3"
"Min 1x per month","2014","Brandenburg","Male","","","","","3"
"Min 1x per month","2014","Brandenburg","Female","","","","","3"
"Min 1x per month","2014","Mecklenburg-Western Pomerania","Male","","","","","3"
"Min 1x per month","2014","Mecklenburg-Western Pomerania","Female","","","","","3"
"Min 1x per month","2014","Saxony-Anhalt","Female","","","","","3"
"Min 1x per month","2014","Thuringia","Male","","","","","3"
"Min 1x per month","2014","Lower Saxony","Female","","","","","3"
"Min 1x per month","2014","Bremen","Male","","","","","3"
"Min 1x per month","2014","Hesse","Male","","","","","3"
"Min 1x per month","2014","Hesse","Female","","","","","3"
"Min 1x per month","2014","Schleswig-Holstein","Male","","","","","3"
"Min 1x per week","2014","Saxony-Anhalt","Male","","","","","2"
"Min 1x per week","2014","Saxony","Male","","","","","2"
"Min 1x per week","2014","Thuringia","Female","","","","","2"
"Min 1x per week","2014","Saxony","Female","","","","","2"
"Min 1x per week","2014","Saxony-Anhalt","Female","","","","","2"
"Min 1x per week","2014","Schleswig-Holstein","Female","","","","","2"
"Min 1x per week","2014","Hamburg","Male","","","","","2"
"Min 1x per week","2014","Hamburg","Female","","","","","2"
"Min 1x per week","2014","Lower Saxony","Male","","","","","2"
"Min 1x per week","2014","Lower Saxony","Female","","","","","2"
"Min 1x per week","2014","Bremen","Male","","","","","2"
"Min 1x per week","2014","Bremen","Female","","","","","2"
"Min 1x per week","2014","North Rhine-Westphalia","Male","","","","","2"
"Min 1x per week","2014","North Rhine-Westphalia","Female","","","","","2"
"Min 1x per week","2014","Hesse","Male","","","","","2"
"Min 1x per week","2014","Hesse","Female","","","","","2"
"Min 1x per week","2014","Rhineland-Palatinate,Saarland","Male","","","","","2"
"Min 1x per week","2014","Rhineland-Palatinate,Saarland","Female","","","","","2"
"Min 1x per week","2014","Baden-Württemberg","Male","","","","","2"
"Min 1x per week","2014","Baden-Württemberg","Female","","","","","2"
"Min 1x per week","2014","Bavaria","Male","","","","","2"
"Min 1x per week","2014","Bavaria","Female","","","","","2"
"Min 1x per week","2014","Berlin","Male","","","","","2"
"Min 1x per week","2014","Berlin","Female","","","","","2"
"Min 1x per week","2014","Brandenburg","Male","","","","","2"
"Min 1x per week","2014","Brandenburg","Female","","","","","2"
"Min 1x per week","2014","Mecklenburg-Western Pomerania","Male","","","","","2"
"Min 1x per week","2014","Mecklenburg-Western Pomerania","Female","","","","","2"
"Min 1x per week","2014","Thuringia","Male","","","","","2"
"Min 1x per week","2014","Schleswig-Holstein","Male","","","","","2"
"Never","2014","Thuringia","Female","","","","","5"
"Never","2014","Saxony","Male","","","","","5"
"Never","2014","Schleswig-Holstein","Male","","","","","5"
"Never","2014","Schleswig-Holstein","Female","","","","","5"
"Never","2014","Hamburg","Male","","","","","5"
"Never","2014","Hamburg","Female","","","","","5"
"Never","2014","Lower Saxony","Male","","","","","5"
"Never","2014","Lower Saxony","Female","","","","","5"
"Never","2014","Bremen","Male","","","","","5"
"Never","2014","Bremen","Female","","","","","5"
"Never","2014","North Rhine-Westphalia","Male","","","","","5"
"Never","2014","North Rhine-Westphalia","Female","","","","","5"
"Never","2014","Hesse","Male","","","","","5"
"Never","2014","Hesse","Female","","","","","5"
"Never","2014","Rhineland-Palatinate,Saarland","Male","","","","","5"
"Never","2014","Rhineland-Palatinate,Saarland","Female","","","","","5"
"Never","2014","Baden-Württemberg","Male","","","","","5"
"Never","2014","Baden-Württemberg","Female","","","","","5"
"Never","2014","Bavaria","Male","","","","","5"
"Never","2014","Bavaria","Female","","","","","5"
"Never","2014","Berlin","Male","","","","","5"
"Never","2014","Berlin","Female","","","","","5"
"Never","2014","Brandenburg","Male","","","","","5"
"Never","2014","Brandenburg","Female","","","","","5"
"Never","2014","Mecklenburg-Western Pomerania","Male","","","","","5"
"Never","2014","Mecklenburg-Western Pomerania","Female","","","","","5"
"Never","2014","Saxony","Female","","","","","5"
"Never","2014","Saxony-Anhalt","Male","","","","","5"
"Never","2014","Saxony-Anhalt","Female","","","","","5"
"Never","2014","Thuringia","Male","","","","","5"
"Rarely","2014","Saxony","Male","","","","","4"
"Rarely","2014","Baden-Württemberg","Male","","","","","4"
"Rarely","2014","Thuringia","Female","","","","","4"
"Rarely","2014","Berlin","Male","","","","","4"
"Rarely","2014","Berlin","Female","","","","","4"
"Rarely","2014","Bremen","Female","","","","","4"
"Rarely","2014","North Rhine-Westphalia","Male","","","","","4"
"Rarely","2014","Saxony","Female","","","","","4"
"Rarely","2014","Rhineland-Palatinate,Saarland","Male","","","","","4"
"Rarely","2014","Rhineland-Palatinate,Saarland","Female","","","","","4"
"Rarely","2014","Schleswig-Holstein","Female","","","","","4"
"Rarely","2014","Hamburg","Male","","","","","4"
"Rarely","2014","Hamburg","Female","","","","","4"
"Rarely","2014","Lower Saxony","Male","","","","","4"
"Rarely","2014","Lower Saxony","Female","","","","","4"
"Rarely","2014","Bremen","Male","","","","","4"
"Rarely","2014","North Rhine-Westphalia","Female","","","","","4"
"Rarely","2014","Hesse","Male","","","","","4"
"Rarely","2014","Hesse","Female","","","","","4"
"Rarely","2014","Baden-Württemberg","Female","","","","","4"
"Rarely","2014","Bavaria","Male","","","","","4"
"Rarely","2014","Bavaria","Female","","","","","4"
"Rarely","2014","Brandenburg","Male","","","","","4"
"Rarely","2014","Brandenburg","Female","","","","","4"
"Rarely","2014","Mecklenburg-Western Pomerania","Male","","","","","4"
"Rarely","2014","Mecklenburg-Western Pomerania","Female","","","","","4"
"Rarely","2014","Saxony-Anhalt","Male","","","","","4"
"Rarely","2014","Saxony-Anhalt","Female","","","","","4"
"Rarely","2014","Thuringia","Male","","","","","4"
"Rarely","2014","Schleswig-Holstein","Male","","","","","4"
"Daily","2015","Schleswig-Holstein","Female","","","","","1"
"Daily","2015","Hamburg","Male","","","","","1"
"Daily","2015","Hamburg","Female","","","","","1"
"Daily","2015","Lower Saxony","Male","","","","","1"
"Daily","2015","Lower Saxony","Female","","","","","1"
"Daily","2015","Bremen","Male","","","","","1"
"Daily","2015","Bremen","Female","","","","","1"
"Daily","2015","North Rhine-Westphalia","Male","","","","","1"
"Daily","2015","North Rhine-Westphalia","Female","","","","","1"
"Daily","2015","Hesse","Male","","","","","1"
"Daily","2015","Hesse","Female","","","","","1"
"Daily","2015","Rhineland-Palatinate,Saarland","Male","","","","","1"
"Daily","2015","Rhineland-Palatinate,Saarland","Female","","","","","1"
"Daily","2015","Baden-Württemberg","Male","","","","","1"
"Daily","2015","Baden-Württemberg","Female","","","","","1"
"Daily","2015","Bavaria","Male","","","","","1"
"Daily","2015","Bavaria","Female","","","","","1"
"Daily","2015","Berlin","Male","","","","","1"
"Daily","2015","Berlin","Female","","","","","1"
"Daily","2015","Brandenburg","Male","","","","","1"
"Daily","2015","Brandenburg","Female","","","","","1"
"Daily","2015","Mecklenburg-Western Pomerania","Male","","","","","1"
"Daily","2015","Mecklenburg-Western Pomerania","Female","","","","","1"
"Daily","2015","Saxony","Male","","","","","1"
"Daily","2015","Saxony","Female","","","","","1"
"Daily","2015","Saxony-Anhalt","Male","","","","","1"
"Daily","2015","Saxony-Anhalt","Female","","","","","1"
"Daily","2015","Thuringia","Male","","","","","1"
"Daily","2015","Thuringia","Female","","","","","1"
"Daily","2015","Schleswig-Holstein","Male","","","","","1"
"Min 1x per month","2015","Bavaria","Male","","","","","3"
"Min 1x per month","2015","Bremen","Female","","","","","3"
"Min 1x per month","2015","North Rhine-Westphalia","Male","","","","","3"
"Min 1x per month","2015","North Rhine-Westphalia","Female","","","","","3"
"Min 1x per month","2015","Saxony","Male","","","","","3"
"Min 1x per month","2015","Rhineland-Palatinate,Saarland","Male","","","","","3"
"Min 1x per month","2015","Rhineland-Palatinate,Saarland","Female","","","","","3"
"Min 1x per month","2015","Baden-Württemberg","Male","","","","","3"
"Min 1x per month","2015","Baden-Württemberg","Female","","","","","3"
"Min 1x per month","2015","Thuringia","Female","","","","","3"
"Min 1x per month","2015","Berlin","Female","","","","","3"
"Min 1x per month","2015","Brandenburg","Male","","","","","3"
"Min 1x per month","2015","Brandenburg","Female","","","","","3"
"Min 1x per month","2015","Saxony","Female","","","","","3"
"Min 1x per month","2015","Saxony-Anhalt","Male","","","","","3"
"Min 1x per month","2015","Schleswig-Holstein","Female","","","","","3"
"Min 1x per month","2015","Hamburg","Male","","","","","3"
"Min 1x per month","2015","Hamburg","Female","","","","","3"
"Min 1x per month","2015","Lower Saxony","Male","","","","","3"
"Min 1x per month","2015","Lower Saxony","Female","","","","","3"
"Min 1x per month","2015","Bremen","Male","","","","","3"
"Min 1x per month","2015","Hesse","Male","","","","","3"
"Min 1x per month","2015","Hesse","Female","","","","","3"
"Min 1x per month","2015","Bavaria","Female","","","","","3"
"Min 1x per month","2015","Berlin","Male","","","","","3"
"Min 1x per month","2015","Mecklenburg-Western Pomerania","Male","","","","","3"
"Min 1x per month","2015","Mecklenburg-Western Pomerania","Female","","","","","3"
"Min 1x per month","2015","Schleswig-Holstein","Male","","","","","3"
"Min 1x per month","2015","Saxony-Anhalt","Female","","","","","3"
"Min 1x per month","2015","Thuringia","Male","","","","","3"
"Min 1x per week","2015","Schleswig-Holstein","Female","","","","","2"
"Min 1x per week","2015","Hamburg","Female","","","","","2"
"Min 1x per week","2015","Lower Saxony","Female","","","","","2"
"Min 1x per week","2015","Bremen","Female","","","","","2"
"Min 1x per week","2015","North Rhine-Westphalia","Male","","","","","2"
"Min 1x per week","2015","Hesse","Male","","","","","2"
"Min 1x per week","2015","Rhineland-Palatinate,Saarland","Male","","","","","2"
"Min 1x per week","2015","Rhineland-Palatinate,Saarland","Female","","","","","2"
"Min 1x per week","2015","Baden-Württemberg","Male","","","","","2"
"Min 1x per week","2015","Hamburg","Male","","","","","2"
"Min 1x per week","2015","Bavaria","Male","","","","","2"
"Min 1x per week","2015","Lower Saxony","Male","","","","","2"
"Min 1x per week","2015","Berlin","Male","","","","","2"
"Min 1x per week","2015","Berlin","Female","","","","","2"
"Min 1x per week","2015","Brandenburg","Male","","","","","2"
"Min 1x per week","2015","Brandenburg","Female","","","","","2"
"Min 1x per week","2015","North Rhine-Westphalia","Female","","","","","2"
"Min 1x per week","2015","Mecklenburg-Western Pomerania","Female","","","","","2"
"Min 1x per week","2015","Saxony","Male","","","","","2"
"Min 1x per week","2015","Saxony","Female","","","","","2"
"Min 1x per week","2015","Saxony-Anhalt","Male","","","","","2"
"Min 1x per week","2015","Saxony-Anhalt","Female","","","","","2"
"Min 1x per week","2015","Baden-Württemberg","Female","","","","","2"
"Min 1x per week","2015","Thuringia","Female","","","","","2"
"Min 1x per week","2015","Bremen","Male","","","","","2"
"Min 1x per week","2015","Hesse","Female","","","","","2"
"Min 1x per week","2015","Bavaria","Female","","","","","2"
"Min 1x per week","2015","Mecklenburg-Western Pomerania","Male","","","","","2"
"Min 1x per week","2015","Schleswig-Holstein","Male","","","","","2"
"Min 1x per week","2015","Thuringia","Male","","","","","2"
"Never","2015","Thuringia","Female","","","","","5"
"Never","2015","Schleswig-Holstein","Male","","","","","5"
"Never","2015","Schleswig-Holstein","Female","","","","","5"
