"pli0165","year","e11103","sex","n","percent","lower_confidence","upper_confidence","value"
"Daily","2015","Not Working","Male","","","","","1"
"Daily","2015","Not Working","Female","","","","","1"
"Min 1x per month","2015","Part Time","Male","","","","","3"
"Min 1x per month","2015","Part Time","Female","","","","","3"
"Min 1x per month","2015","Full Time","Male","","","","","3"
"Min 1x per month","2015","Full Time","Female","","","","","3"
"Min 1x per month","2015","Not Working","Male","","","","","3"
"Min 1x per month","2015","Not Working","Female","","","","","3"
"Min 1x per week","2015","Part Time","Female","","","","","2"
"Min 1x per week","2015","Full Time","Male","","","","","2"
"Min 1x per week","2015","Part Time","Male","","","","","2"
"Min 1x per week","2015","Full Time","Female","","","","","2"
"Min 1x per week","2015","Not Working","Male","","","","","2"
"Min 1x per week","2015","Not Working","Female","","","","","2"
"Never","2015","Full Time","Female","","","","","5"
"Never","2015","Part Time","Male","","","","","5"
"Never","2015","Not Working","Male","","","","","5"
"Never","2015","Not Working","Female","","","","","5"
"Never","2015","Full Time","Male","","","","","5"
"Never","2015","Part Time","Female","","","","","5"
"Rarely","2015","Full Time","Female","","","","","4"
"Rarely","2015","Part Time","Male","","","","","4"
"Rarely","2015","Full Time","Male","","","","","4"
"Rarely","2015","Not Working","Male","","","","","4"
"Rarely","2015","Part Time","Female","","","","","4"
"Rarely","2015","Not Working","Female","","","","","4"
"Daily","2016","Full Time","Male","","","","","1"
"Daily","2016","Full Time","Female","","","","","1"
"Daily","2016","Part Time","Male","","","","","1"
"Daily","2016","Part Time","Female","","","","","1"
"Daily","2016","Not Working","Male","","","","","1"
"Daily","2016","Not Working","Female","","","","","1"
"Min 1x per month","2016","Full Time","Male","","","","","3"
"Min 1x per month","2016","Full Time","Female","","","","","3"
"Min 1x per month","2016","Part Time","Male","","","","","3"
"Min 1x per month","2016","Part Time","Female","","","","","3"
"Min 1x per month","2016","Not Working","Male","","","","","3"
"Min 1x per month","2016","Not Working","Female","","","","","3"
"Min 1x per week","2016","Full Time","Male","","","","","2"
"Min 1x per week","2016","Full Time","Female","","","","","2"
"Min 1x per week","2016","Part Time","Male","","","","","2"
"Min 1x per week","2016","Part Time","Female","","","","","2"
"Min 1x per week","2016","Not Working","Male","","","","","2"
"Min 1x per week","2016","Not Working","Female","","","","","2"
"Never","2016","Full Time","Male","","","","","5"
"Never","2016","Full Time","Female","","","","","5"
"Never","2016","Part Time","Male","","","","","5"
"Never","2016","Part Time","Female","","","","","5"
"Never","2016","Not Working","Male","","","","","5"
"Never","2016","Not Working","Female","","","","","5"
"Rarely","2016","Full Time","Male","","","","","4"
"Rarely","2016","Full Time","Female","","","","","4"
"Rarely","2016","Part Time","Male","","","","","4"
"Rarely","2016","Part Time","Female","","","","","4"
"Rarely","2016","Not Working","Male","","","","","4"
"Rarely","2016","Not Working","Female","","","","","4"
"Daily","2017","Part Time","Male","89","0.704629002542158","0.627955938507248","0.781302066577068","1"
"Daily","2017","Not Working","Female","1114","0.484393187173024","0.463327356794315","0.505459017551734","1"
"Daily","2017","Full Time","Male","33","0.524846816418266","0.399528001632947","0.650165631203586","1"
"Daily","2017","Full Time","Female","2","","","","1"
"Daily","2017","Part Time","Female","19","","","","1"
"Daily","2017","Not Working","Male","2028","0.630645145088367","0.613777587543911","0.647512702632823","1"
"Min 1x per month","2017","Full Time","Male","2","","","","3"
"Min 1x per month","2017","Full Time","Female","2","","","","3"
"Min 1x per month","2017","Not Working","Male","99","0.0425962705222559","0.035538441848088","0.0496540991964238","3"
"Min 1x per month","2017","Not Working","Female","61","0.0311368073967347","0.023815502137874","0.0384581126555955","3"
"Min 1x per month","2017","Part Time","Male","2","","","","3"
"Min 1x per month","2017","Part Time","Female","","","","","3"
"Min 1x per week","2017","Full Time","Male","14","","","","2"
"Min 1x per week","2017","Part Time","Male","23","","","","2"
"Min 1x per week","2017","Full Time","Female","","","","","2"
"Min 1x per week","2017","Not Working","Female","348","0.162462602838439","0.146913724923558","0.17801148075332","2"
"Min 1x per week","2017","Part Time","Female","5","","","","2"
"Min 1x per week","2017","Not Working","Male","530","0.156709601516238","0.144004616796599","0.169414586235877","2"
"Never","2017","Full Time","Male","9","","","","5"
"Never","2017","Full Time","Female","","","","","5"
"Never","2017","Part Time","Male","9","","","","5"
"Never","2017","Part Time","Female","6","","","","5"
"Never","2017","Not Working","Male","330","0.123013842453908","0.111534655539426","0.13449302936839","5"
"Never","2017","Not Working","Female","502","0.252413444049538","0.234102647852228","0.270724240246848","5"
"Rarely","2017","Full Time","Male","3","","","","4"
"Rarely","2017","Full Time","Female","","","","","4"
"Rarely","2017","Not Working","Male","158","0.0470351404192313","0.0396358950088367","0.0544343858296259","4"
"Rarely","2017","Part Time","Female","1","","","","4"
"Rarely","2017","Not Working","Female","137","0.0695939585422636","0.058867847785241","0.0803200692992862","4"
"Rarely","2017","Part Time","Male","13","","","","4"
"Daily","2018","Part Time","Male","231","0.72557659597932","0.676913578353952","0.774239613604688","1"
"Daily","2018","Full Time","Female","6","","","","1"
"Daily","2018","Not Working","Female","809","0.550050490219006","0.524247671165812","0.5758533092722","1"
"Daily","2018","Part Time","Female","27","","","","1"
"Daily","2018","Full Time","Male","101","0.742548755562944","0.67113582920177","0.813961681924119","1"
"Daily","2018","Not Working","Male","1335","0.678638188544777","0.657803562142574","0.69947281494698","1"
"Min 1x per month","2018","Full Time","Male","3","","","","3"
"Min 1x per month","2018","Full Time","Female","","","","","3"
"Min 1x per month","2018","Part Time","Male","13","","","","3"
"Min 1x per month","2018","Not Working","Female","46","0.0317097086792681","0.0226214034975331","0.0407980138610031","3"
"Min 1x per month","2018","Part Time","Female","1","","","","3"
"Min 1x per month","2018","Not Working","Male","55","0.0247912080672585","0.0178542816839913","0.0317281344505257","3"
"Min 1x per week","2018","Part Time","Male","45","0.113190237808523","0.0786387662641112","0.147741709352936","2"
"Min 1x per week","2018","Part Time","Female","2","","","","2"
"Min 1x per week","2018","Not Working","Female","232","0.177634547205315","0.157811056445336","0.197458037965294","2"
"Min 1x per week","2018","Full Time","Male","26","","","","2"
"Min 1x per week","2018","Full Time","Female","3","","","","2"
"Min 1x per week","2018","Not Working","Male","320","0.176807623683561","0.159787190854462","0.19382805651266","2"
"Never","2018","Full Time","Male","8","","","","5"
"Never","2018","Full Time","Female","1","","","","5"
"Never","2018","Part Time","Male","21","","","","5"
"Never","2018","Not Working","Male","132","0.0651132995755388","0.0541059241504682","0.0761206750006094","5"
"Never","2018","Not Working","Female","260","0.18737293240116","0.167134211745106","0.207611653057214","5"
"Never","2018","Part Time","Female","4","","","","5"
"Rarely","2018","Full Time","Male","6","","","","4"
"Rarely","2018","Full Time","Female","","","","","4"
"Rarely","2018","Not Working","Female","81","0.0532323214952509","0.0415885572883978","0.0648760857021041","4"
"Rarely","2018","Part Time","Male","13","","","","4"
"Rarely","2018","Part Time","Female","1","","","","4"
"Rarely","2018","Not Working","Male","88","0.0546496801288647","0.0445091738938189","0.0647901863639105","4"
"Daily","2019","Not Working","Female","802","0.588866206398819","0.562057191466636","0.615675221331001","1"
"Daily","2019","Part Time","Female","51","0.772661982652073","0.669981261501359","0.875342703802787","1"
"Daily","2019","Full Time","Male","240","0.754657343012969","0.707731912784161","0.801582773241778","1"
"Daily","2019","Full Time","Female","18","","","","1"
"Daily","2019","Part Time","Male","360","0.80548608687644","0.769274621045255","0.841697552707625","1"
"Daily","2019","Not Working","Male","1002","0.703135709493175","0.679246131054229","0.727025287932121","1"
"Min 1x per month","2019","Part Time","Male","4","","","","3"
"Min 1x per month","2019","Not Working","Female","31","0.0305000209708252","0.0211307688902157","0.0398692730514348","3"
"Min 1x per month","2019","Full Time","Female","","","","","3"
"Min 1x per month","2019","Full Time","Male","7","","","","3"
"Min 1x per month","2019","Part Time","Female","2","","","","3"
"Min 1x per month","2019","Not Working","Male","21","","","","3"
"Min 1x per week","2019","Full Time","Male","51","0.145401480369541","0.106958919380127","0.183844041358954","2"
"Min 1x per week","2019","Full Time","Female","3","","","","2"
"Min 1x per week","2019","Part Time","Male","63","0.114682066257829","0.0855320276904168","0.143832104825241","2"
"Min 1x per week","2019","Part Time","Female","3","","","","2"
"Min 1x per week","2019","Not Working","Female","203","0.178399891743061","0.157540171002627","0.199259612483495","2"
"Min 1x per week","2019","Not Working","Male","225","0.159085787452529","0.139960786465518","0.17821078843954","2"
"Never","2019","Full Time","Male","15","","","","5"
"Never","2019","Full Time","Female","1","","","","5"
"Never","2019","Part Time","Male","16","","","","5"
"Never","2019","Part Time","Female","8","","","","5"
"Never","2019","Not Working","Male","91","0.0753397513929359","0.0615386700979513","0.0891408326879205","5"
"Never","2019","Not Working","Female","167","0.121785310978873","0.103966498559542","0.139604123398205","5"
"Rarely","2019","Full Time","Male","10","","","","4"
"Rarely","2019","Full Time","Female","2","","","","4"
"Rarely","2019","Part Time","Male","16","","","","4"
"Rarely","2019","Part Time","Female","","","","","4"
"Rarely","2019","Not Working","Female","91","0.0804485699084221","0.0656292549236781","0.0952678848931662","4"
"Rarely","2019","Not Working","Male","66","0.0513365660011353","0.0397972672659386","0.0628758647363321","4"
