"pli0165","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","2013","Employed","(2c_gen) general maturity certificate","68","0.106518409584351","0.0826919069997841","0.130344912168917"
"Min 1x per week","2013","Employed","(2c_voc) vocational maturity certificate","256","0.133308724398088","0.117575438119305","0.149042010676872"
"Min 1x per week","2013","Employed","(3a) lower tertiary education","214","0.13207176640401","0.115034410259028","0.149109122548992"
"Min 1x per week","2013","Employed","(3b) higher tertiary education","389","0.132977390844167","0.120484987139097","0.145469794549238"
"Min 1x per month","2013","Not Employed","(0) in school","5","","",""
"Min 1x per month","2013","Not Employed","(1a) inadequately completed","3","","",""
"Min 1x per month","2013","Not Employed","(1b) general elementary school","7","","",""
"Min 1x per month","2013","Not Employed","(1c) basic vocational qualification","42","0.0128195723229904","0.00859658087630875","0.017042563769672"
"Min 1x per month","2013","Not Employed","(2b) intermediate general qualification","3","","",""
"Min 1x per month","2013","Not Employed","(2a) intermediate vocational","42","0.017472097871958","0.010968255508229","0.023975940235687"
"Min 1x per month","2013","Not Employed","(2c_gen) general maturity certificate","9","","",""
"Min 1x per month","2013","Not Employed","(2c_voc) vocational maturity certificate","10","","",""
"Min 1x per month","2013","Not Employed","(3a) lower tertiary education","10","","",""
"Min 1x per month","2013","Not Employed","(3b) higher tertiary education","16","","",""
"Min 1x per month","2013","Employed","(0) in school","1","","",""
"Min 1x per month","2013","Employed","(1a) inadequately completed","6","","",""
"Min 1x per month","2013","Employed","(1b) general elementary school","29","","",""
"Min 1x per month","2013","Employed","(1c) basic vocational qualification","101","0.0356170204690665","0.0290525596697502","0.0421814812683828"
"Min 1x per month","2013","Employed","(2b) intermediate general qualification","5","","",""
"Min 1x per month","2013","Employed","(2a) intermediate vocational","170","0.0337899347798772","0.0287343718879412","0.0388454976718131"
"Min 1x per month","2013","Employed","(2c_gen) general maturity certificate","15","","",""
"Min 1x per month","2013","Employed","(2c_voc) vocational maturity certificate","53","0.0307218699292745","0.0227344599565632","0.0387092799019858"
"Min 1x per month","2013","Employed","(3a) lower tertiary education","71","0.055378695790932","0.0438692203527746","0.0668881712290893"
"Min 1x per month","2013","Employed","(3b) higher tertiary education","107","0.0407446724284541","0.0334711560569243","0.0480181887999838"
"Rarely","2013","Not Employed","(0) in school","4","","",""
"Rarely","2013","Not Employed","(1a) inadequately completed","5","","",""
"Rarely","2013","Not Employed","(1b) general elementary school","44","0.0321309608290107","0.0217753516750738","0.0424865699829476"
"Rarely","2013","Not Employed","(1c) basic vocational qualification","140","0.0530220797829247","0.044610385672902","0.0614337738929473"
"Rarely","2013","Not Employed","(2b) intermediate general qualification","12","","",""
"Rarely","2013","Not Employed","(2a) intermediate vocational","99","0.0578948452505086","0.046301876314127","0.0694878141868902"
"Rarely","2013","Not Employed","(2c_gen) general maturity certificate","19","","",""
"Rarely","2013","Not Employed","(2c_voc) vocational maturity certificate","30","0.0593460569475867","0.0376124884999875","0.0810796253951859"
"Rarely","2013","Not Employed","(3a) lower tertiary education","55","0.0995056044841928","0.0746688256622914","0.124342383306094"
"Rarely","2013","Not Employed","(3b) higher tertiary education","80","0.0655060677774491","0.0493597375589495","0.0816523979959486"
"Rarely","2013","Employed","(0) in school","4","","",""
"Rarely","2013","Employed","(1a) inadequately completed","12","","",""
"Rarely","2013","Employed","(1b) general elementary school","66","0.0674311900071392","0.050193714051783","0.0846686659624954"
"Rarely","2013","Employed","(1c) basic vocational qualification","292","0.0945472724290137","0.0841838574038059","0.104910687454222"
"Rarely","2013","Employed","(2b) intermediate general qualification","23","","",""
"Rarely","2013","Employed","(2a) intermediate vocational","435","0.0910173458487917","0.0829694945478913","0.0990651971496921"
"Rarely","2013","Employed","(2c_gen) general maturity certificate","37","0.0687047169857577","0.0491684250482186","0.0882410089232968"
"Rarely","2013","Employed","(2c_voc) vocational maturity certificate","161","0.101778112456022","0.0877829817394506","0.115773243172593"
"Rarely","2013","Employed","(3a) lower tertiary education","158","0.105095923999938","0.0896634170888547","0.120528430911021"
"Rarely","2013","Employed","(3b) higher tertiary education","294","0.0830601347496345","0.0729068015519208","0.0932134679473482"
"Never","2013","Not Employed","(0) in school","11","","",""
"Never","2013","Not Employed","(1a) inadequately completed","137","0.796283057331176","0.739461026815016","0.853105087847335"
"Never","2013","Not Employed","(1b) general elementary school","824","0.852433578164977","0.831606442629021","0.873260713700932"
"Never","2013","Not Employed","(1c) basic vocational qualification","2120","0.81404820817584","0.799442910550859","0.828653505800821"
"Never","2013","Not Employed","(2b) intermediate general qualification","95","0.462983289569202","0.403396702771889","0.522569876366516"
"Never","2013","Not Employed","(2a) intermediate vocational","979","0.685715338271247","0.662671301551309","0.708759374991186"
"Never","2013","Not Employed","(2c_gen) general maturity certificate","98","0.266200772089602","0.221995327838527","0.310406216340677"
"Never","2013","Not Employed","(2c_voc) vocational maturity certificate","281","0.659704140436597","0.616120540242848","0.703287740630346"
"Never","2013","Not Employed","(3a) lower tertiary education","380","0.729932747344242","0.693093701020261","0.766771793668224"
"Never","2013","Not Employed","(3b) higher tertiary education","551","0.658002714768113","0.627044921605115","0.688960507931111"
"Never","2013","Employed","(0) in school","6","","",""
"Never","2013","Employed","(1a) inadequately completed","61","0.390878959753976","0.316651090432691","0.465106829075262"
"Never","2013","Employed","(1b) general elementary school","322","0.48051792362971","0.446174554483875","0.514861292775545"
"Never","2013","Employed","(1c) basic vocational qualification","1500","0.509511443213636","0.491804772584167","0.527218113843105"
"Never","2013","Employed","(2b) intermediate general qualification","102","0.236677660271189","0.197536687941824","0.275818632600554"
"Never","2013","Employed","(2a) intermediate vocational","2233","0.452686871935632","0.438759892165892","0.466613851705372"
"Never","2013","Employed","(2c_gen) general maturity certificate","144","0.164445590072715","0.135816757352444","0.193074422792986"
"Never","2013","Employed","(2c_voc) vocational maturity certificate","762","0.392047939026194","0.369450345040575","0.414645533011813"
"Never","2013","Employed","(3a) lower tertiary education","766","0.510639055841496","0.485483902587657","0.535794209095335"
"Never","2013","Employed","(3b) higher tertiary education","1394","0.46842544446417","0.450066647173036","0.486784241755303"
"Daily","2014","Not Employed","(0) in school","","","",""
"Daily","2014","Not Employed","(1a) inadequately completed","","","",""
"Daily","2014","Not Employed","(1b) general elementary school","","","",""
"Daily","2014","Not Employed","(1c) basic vocational qualification","","","",""
"Daily","2014","Not Employed","(2b) intermediate general qualification","","","",""
"Daily","2014","Not Employed","(2a) intermediate vocational","","","",""
"Daily","2014","Not Employed","(2c_gen) general maturity certificate","","","",""
"Daily","2014","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Daily","2014","Not Employed","(3a) lower tertiary education","","","",""
"Daily","2014","Not Employed","(3b) higher tertiary education","","","",""
"Daily","2014","Employed","(0) in school","","","",""
"Daily","2014","Employed","(1a) inadequately completed","","","",""
"Daily","2014","Employed","(1b) general elementary school","","","",""
"Daily","2014","Employed","(1c) basic vocational qualification","","","",""
"Daily","2014","Employed","(2b) intermediate general qualification","","","",""
"Daily","2014","Employed","(2a) intermediate vocational","","","",""
"Daily","2014","Employed","(2c_gen) general maturity certificate","","","",""
"Daily","2014","Employed","(2c_voc) vocational maturity certificate","","","",""
"Daily","2014","Employed","(3a) lower tertiary education","","","",""
"Daily","2014","Employed","(3b) higher tertiary education","","","",""
"Min 1x per week","2014","Not Employed","(0) in school","","","",""
"Min 1x per week","2014","Not Employed","(1a) inadequately completed","","","",""
"Min 1x per week","2014","Not Employed","(1b) general elementary school","","","",""
"Min 1x per week","2014","Not Employed","(1c) basic vocational qualification","","","",""
"Min 1x per week","2014","Not Employed","(2b) intermediate general qualification","","","",""
"Min 1x per week","2014","Not Employed","(2a) intermediate vocational","","","",""
"Min 1x per week","2014","Not Employed","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2014","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2014","Not Employed","(3a) lower tertiary education","","","",""
"Min 1x per week","2014","Not Employed","(3b) higher tertiary education","","","",""
"Min 1x per week","2014","Employed","(0) in school","","","",""
"Min 1x per week","2014","Employed","(1a) inadequately completed","","","",""
"Min 1x per week","2014","Employed","(1b) general elementary school","","","",""
"Min 1x per week","2014","Employed","(1c) basic vocational qualification","","","",""
"Min 1x per week","2014","Employed","(2b) intermediate general qualification","","","",""
"Min 1x per week","2014","Employed","(2a) intermediate vocational","","","",""
"Min 1x per week","2014","Employed","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2014","Employed","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2014","Employed","(3a) lower tertiary education","","","",""
"Min 1x per week","2014","Employed","(3b) higher tertiary education","","","",""
"Min 1x per month","2014","Not Employed","(0) in school","","","",""
"Min 1x per month","2014","Not Employed","(1a) inadequately completed","","","",""
"Min 1x per month","2014","Not Employed","(1b) general elementary school","","","",""
"Min 1x per month","2014","Not Employed","(1c) basic vocational qualification","","","",""
"Min 1x per month","2014","Not Employed","(2b) intermediate general qualification","","","",""
"Min 1x per month","2014","Not Employed","(2a) intermediate vocational","","","",""
"Min 1x per month","2014","Not Employed","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2014","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2014","Not Employed","(3a) lower tertiary education","","","",""
"Min 1x per month","2014","Not Employed","(3b) higher tertiary education","","","",""
"Min 1x per month","2014","Employed","(0) in school","","","",""
"Min 1x per month","2014","Employed","(1a) inadequately completed","","","",""
"Min 1x per month","2014","Employed","(1b) general elementary school","","","",""
"Min 1x per month","2014","Employed","(1c) basic vocational qualification","","","",""
"Min 1x per month","2014","Employed","(2b) intermediate general qualification","","","",""
"Min 1x per month","2014","Employed","(2a) intermediate vocational","","","",""
"Min 1x per month","2014","Employed","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2014","Employed","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2014","Employed","(3a) lower tertiary education","","","",""
"Min 1x per month","2014","Employed","(3b) higher tertiary education","","","",""
"Rarely","2014","Not Employed","(0) in school","","","",""
"Rarely","2014","Not Employed","(1a) inadequately completed","","","",""
"Rarely","2014","Not Employed","(1b) general elementary school","","","",""
"Rarely","2014","Not Employed","(1c) basic vocational qualification","","","",""
"Rarely","2014","Not Employed","(2b) intermediate general qualification","","","",""
"Rarely","2014","Not Employed","(2a) intermediate vocational","","","",""
"Rarely","2014","Not Employed","(2c_gen) general maturity certificate","","","",""
"Rarely","2014","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2014","Not Employed","(3a) lower tertiary education","","","",""
"Rarely","2014","Not Employed","(3b) higher tertiary education","","","",""
"Rarely","2014","Employed","(0) in school","","","",""
"Rarely","2014","Employed","(1a) inadequately completed","","","",""
"Rarely","2014","Employed","(1b) general elementary school","","","",""
"Rarely","2014","Employed","(1c) basic vocational qualification","","","",""
"Rarely","2014","Employed","(2b) intermediate general qualification","","","",""
"Rarely","2014","Employed","(2a) intermediate vocational","","","",""
"Rarely","2014","Employed","(2c_gen) general maturity certificate","","","",""
"Rarely","2014","Employed","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2014","Employed","(3a) lower tertiary education","","","",""
"Rarely","2014","Employed","(3b) higher tertiary education","","","",""
"Never","2014","Not Employed","(0) in school","","","",""
"Never","2014","Not Employed","(1a) inadequately completed","","","",""
"Never","2014","Not Employed","(1b) general elementary school","","","",""
"Never","2014","Not Employed","(1c) basic vocational qualification","","","",""
"Never","2014","Not Employed","(2b) intermediate general qualification","","","",""
"Never","2014","Not Employed","(2a) intermediate vocational","","","",""
"Never","2014","Not Employed","(2c_gen) general maturity certificate","","","",""
"Never","2014","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Never","2014","Not Employed","(3a) lower tertiary education","","","",""
"Never","2014","Not Employed","(3b) higher tertiary education","","","",""
"Never","2014","Employed","(0) in school","","","",""
"Never","2014","Employed","(1a) inadequately completed","","","",""
"Never","2014","Employed","(1b) general elementary school","","","",""
"Never","2014","Employed","(1c) basic vocational qualification","","","",""
"Never","2014","Employed","(2b) intermediate general qualification","","","",""
"Never","2014","Employed","(2a) intermediate vocational","","","",""
"Never","2014","Employed","(2c_gen) general maturity certificate","","","",""
"Never","2014","Employed","(2c_voc) vocational maturity certificate","","","",""
"Never","2014","Employed","(3a) lower tertiary education","","","",""
"Never","2014","Employed","(3b) higher tertiary education","","","",""
"Daily","2015","Not Employed","(0) in school","","","",""
"Daily","2015","Not Employed","(1a) inadequately completed","","","",""
"Daily","2015","Not Employed","(1b) general elementary school","","","",""
"Daily","2015","Not Employed","(1c) basic vocational qualification","","","",""
"Daily","2015","Not Employed","(2b) intermediate general qualification","","","",""
"Daily","2015","Not Employed","(2a) intermediate vocational","","","",""
"Daily","2015","Not Employed","(2c_gen) general maturity certificate","","","",""
"Daily","2015","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Daily","2015","Not Employed","(3a) lower tertiary education","","","",""
"Daily","2015","Not Employed","(3b) higher tertiary education","","","",""
"Daily","2015","Employed","(0) in school","","","",""
"Daily","2015","Employed","(1a) inadequately completed","","","",""
"Daily","2015","Employed","(1b) general elementary school","","","",""
"Daily","2015","Employed","(1c) basic vocational qualification","","","",""
"Daily","2015","Employed","(2b) intermediate general qualification","","","",""
"Daily","2015","Employed","(2a) intermediate vocational","","","",""
"Daily","2015","Employed","(2c_gen) general maturity certificate","","","",""
"Daily","2015","Employed","(2c_voc) vocational maturity certificate","","","",""
"Daily","2015","Employed","(3a) lower tertiary education","","","",""
"Daily","2015","Employed","(3b) higher tertiary education","","","",""
"Min 1x per week","2015","Not Employed","(0) in school","","","",""
"Min 1x per week","2015","Not Employed","(1a) inadequately completed","","","",""
"Min 1x per week","2015","Not Employed","(1b) general elementary school","","","",""
"Min 1x per week","2015","Not Employed","(1c) basic vocational qualification","","","",""
"Min 1x per week","2015","Not Employed","(2b) intermediate general qualification","","","",""
"Min 1x per week","2015","Not Employed","(2a) intermediate vocational","","","",""
"Min 1x per week","2015","Not Employed","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2015","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2015","Not Employed","(3a) lower tertiary education","","","",""
"Min 1x per week","2015","Not Employed","(3b) higher tertiary education","","","",""
"Min 1x per week","2015","Employed","(0) in school","","","",""
"Min 1x per week","2015","Employed","(1a) inadequately completed","","","",""
"Min 1x per week","2015","Employed","(1b) general elementary school","","","",""
"Min 1x per week","2015","Employed","(1c) basic vocational qualification","","","",""
"Min 1x per week","2015","Employed","(2b) intermediate general qualification","","","",""
"Min 1x per week","2015","Employed","(2a) intermediate vocational","","","",""
"Min 1x per week","2015","Employed","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2015","Employed","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2015","Employed","(3a) lower tertiary education","","","",""
"Min 1x per week","2015","Employed","(3b) higher tertiary education","","","",""
"Min 1x per month","2015","Not Employed","(0) in school","","","",""
"Min 1x per month","2015","Not Employed","(1a) inadequately completed","","","",""
"Min 1x per month","2015","Not Employed","(1b) general elementary school","","","",""
"Min 1x per month","2015","Not Employed","(1c) basic vocational qualification","","","",""
"Min 1x per month","2015","Not Employed","(2b) intermediate general qualification","","","",""
"Min 1x per month","2015","Not Employed","(2a) intermediate vocational","","","",""
"Min 1x per month","2015","Not Employed","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2015","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2015","Not Employed","(3a) lower tertiary education","","","",""
"Min 1x per month","2015","Not Employed","(3b) higher tertiary education","","","",""
"Min 1x per month","2015","Employed","(0) in school","","","",""
"Min 1x per month","2015","Employed","(1a) inadequately completed","","","",""
"Min 1x per month","2015","Employed","(1b) general elementary school","","","",""
"Min 1x per month","2015","Employed","(1c) basic vocational qualification","","","",""
"Min 1x per month","2015","Employed","(2b) intermediate general qualification","","","",""
"Min 1x per month","2015","Employed","(2a) intermediate vocational","","","",""
"Min 1x per month","2015","Employed","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2015","Employed","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2015","Employed","(3a) lower tertiary education","","","",""
"Min 1x per month","2015","Employed","(3b) higher tertiary education","","","",""
"Rarely","2015","Not Employed","(0) in school","","","",""
"Rarely","2015","Not Employed","(1a) inadequately completed","","","",""
"Rarely","2015","Not Employed","(1b) general elementary school","","","",""
"Rarely","2015","Not Employed","(1c) basic vocational qualification","","","",""
"Rarely","2015","Not Employed","(2b) intermediate general qualification","","","",""
"Rarely","2015","Not Employed","(2a) intermediate vocational","","","",""
"Rarely","2015","Not Employed","(2c_gen) general maturity certificate","","","",""
"Rarely","2015","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2015","Not Employed","(3a) lower tertiary education","","","",""
"Rarely","2015","Not Employed","(3b) higher tertiary education","","","",""
"Rarely","2015","Employed","(0) in school","","","",""
"Rarely","2015","Employed","(1a) inadequately completed","","","",""
"Rarely","2015","Employed","(1b) general elementary school","","","",""
"Rarely","2015","Employed","(1c) basic vocational qualification","","","",""
"Rarely","2015","Employed","(2b) intermediate general qualification","","","",""
"Rarely","2015","Employed","(2a) intermediate vocational","","","",""
"Rarely","2015","Employed","(2c_gen) general maturity certificate","","","",""
"Rarely","2015","Employed","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2015","Employed","(3a) lower tertiary education","","","",""
"Rarely","2015","Employed","(3b) higher tertiary education","","","",""
"Never","2015","Not Employed","(0) in school","","","",""
"Never","2015","Not Employed","(1a) inadequately completed","","","",""
"Never","2015","Not Employed","(1b) general elementary school","","","",""
"Never","2015","Not Employed","(1c) basic vocational qualification","","","",""
"Never","2015","Not Employed","(2b) intermediate general qualification","","","",""
"Never","2015","Not Employed","(2a) intermediate vocational","","","",""
"Never","2015","Not Employed","(2c_gen) general maturity certificate","","","",""
"Never","2015","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Never","2015","Not Employed","(3a) lower tertiary education","","","",""
"Never","2015","Not Employed","(3b) higher tertiary education","","","",""
"Never","2015","Employed","(0) in school","","","",""
"Never","2015","Employed","(1a) inadequately completed","","","",""
"Never","2015","Employed","(1b) general elementary school","","","",""
"Never","2015","Employed","(1c) basic vocational qualification","","","",""
"Never","2015","Employed","(2b) intermediate general qualification","","","",""
"Never","2015","Employed","(2a) intermediate vocational","","","",""
"Never","2015","Employed","(2c_gen) general maturity certificate","","","",""
"Never","2015","Employed","(2c_voc) vocational maturity certificate","","","",""
"Never","2015","Employed","(3a) lower tertiary education","","","",""
"Never","2015","Employed","(3b) higher tertiary education","","","",""
"Daily","2016","Not Employed","(0) in school","","","",""
"Daily","2016","Not Employed","(1a) inadequately completed","","","",""
"Daily","2016","Not Employed","(1b) general elementary school","","","",""
"Daily","2016","Not Employed","(1c) basic vocational qualification","","","",""
"Daily","2016","Not Employed","(2b) intermediate general qualification","","","",""
"Daily","2016","Not Employed","(2a) intermediate vocational","","","",""
"Daily","2016","Not Employed","(2c_gen) general maturity certificate","","","",""
"Daily","2016","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Daily","2016","Not Employed","(3a) lower tertiary education","","","",""
"Daily","2016","Not Employed","(3b) higher tertiary education","","","",""
"Daily","2016","Employed","(0) in school","","","",""
"Daily","2016","Employed","(1a) inadequately completed","","","",""
"Daily","2016","Employed","(1b) general elementary school","","","",""
"Daily","2016","Employed","(1c) basic vocational qualification","","","",""
"Daily","2016","Employed","(2b) intermediate general qualification","","","",""
"Daily","2016","Employed","(2a) intermediate vocational","","","",""
"Daily","2016","Employed","(2c_gen) general maturity certificate","","","",""
"Daily","2016","Employed","(2c_voc) vocational maturity certificate","","","",""
"Daily","2016","Employed","(3a) lower tertiary education","","","",""
"Daily","2016","Employed","(3b) higher tertiary education","","","",""
"Min 1x per week","2016","Not Employed","(0) in school","","","",""
"Min 1x per week","2016","Not Employed","(1a) inadequately completed","","","",""
"Min 1x per week","2016","Not Employed","(1b) general elementary school","","","",""
"Min 1x per week","2016","Not Employed","(1c) basic vocational qualification","","","",""
"Min 1x per week","2016","Not Employed","(2b) intermediate general qualification","","","",""
"Min 1x per week","2016","Not Employed","(2a) intermediate vocational","","","",""
"Min 1x per week","2016","Not Employed","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2016","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2016","Not Employed","(3a) lower tertiary education","","","",""
"Min 1x per week","2016","Not Employed","(3b) higher tertiary education","","","",""
"Min 1x per week","2016","Employed","(0) in school","","","",""
"Min 1x per week","2016","Employed","(1a) inadequately completed","","","",""
"Min 1x per week","2016","Employed","(1b) general elementary school","","","",""
"Min 1x per week","2016","Employed","(1c) basic vocational qualification","","","",""
"Min 1x per week","2016","Employed","(2b) intermediate general qualification","","","",""
"Min 1x per week","2016","Employed","(2a) intermediate vocational","","","",""
"Min 1x per week","2016","Employed","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2016","Employed","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2016","Employed","(3a) lower tertiary education","","","",""
"Min 1x per week","2016","Employed","(3b) higher tertiary education","","","",""
"Min 1x per month","2016","Not Employed","(0) in school","","","",""
"Min 1x per month","2016","Not Employed","(1a) inadequately completed","","","",""
"Min 1x per month","2016","Not Employed","(1b) general elementary school","","","",""
"Min 1x per month","2016","Not Employed","(1c) basic vocational qualification","","","",""
"Min 1x per month","2016","Not Employed","(2b) intermediate general qualification","","","",""
"Min 1x per month","2016","Not Employed","(2a) intermediate vocational","","","",""
"Min 1x per month","2016","Not Employed","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2016","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2016","Not Employed","(3a) lower tertiary education","","","",""
"Min 1x per month","2016","Not Employed","(3b) higher tertiary education","","","",""
"Min 1x per month","2016","Employed","(0) in school","","","",""
"Min 1x per month","2016","Employed","(1a) inadequately completed","","","",""
"Min 1x per month","2016","Employed","(1b) general elementary school","","","",""
"Min 1x per month","2016","Employed","(1c) basic vocational qualification","","","",""
"Min 1x per month","2016","Employed","(2b) intermediate general qualification","","","",""
"Min 1x per month","2016","Employed","(2a) intermediate vocational","","","",""
"Min 1x per month","2016","Employed","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2016","Employed","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2016","Employed","(3a) lower tertiary education","","","",""
"Min 1x per month","2016","Employed","(3b) higher tertiary education","","","",""
"Rarely","2016","Not Employed","(0) in school","","","",""
"Rarely","2016","Not Employed","(1a) inadequately completed","","","",""
"Rarely","2016","Not Employed","(1b) general elementary school","","","",""
"Rarely","2016","Not Employed","(1c) basic vocational qualification","","","",""
"Rarely","2016","Not Employed","(2b) intermediate general qualification","","","",""
"Rarely","2016","Not Employed","(2a) intermediate vocational","","","",""
"Rarely","2016","Not Employed","(2c_gen) general maturity certificate","","","",""
"Rarely","2016","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2016","Not Employed","(3a) lower tertiary education","","","",""
"Rarely","2016","Not Employed","(3b) higher tertiary education","","","",""
"Rarely","2016","Employed","(0) in school","","","",""
"Rarely","2016","Employed","(1a) inadequately completed","","","",""
"Rarely","2016","Employed","(1b) general elementary school","","","",""
"Rarely","2016","Employed","(1c) basic vocational qualification","","","",""
"Rarely","2016","Employed","(2b) intermediate general qualification","","","",""
"Rarely","2016","Employed","(2a) intermediate vocational","","","",""
"Rarely","2016","Employed","(2c_gen) general maturity certificate","","","",""
"Rarely","2016","Employed","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2016","Employed","(3a) lower tertiary education","","","",""
"Rarely","2016","Employed","(3b) higher tertiary education","","","",""
"Never","2016","Not Employed","(0) in school","","","",""
"Never","2016","Not Employed","(1a) inadequately completed","","","",""
