"plh0222","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"4 on scale 1-7","2005","66 and older","Couple + C. GT 16 ","18","","","","4"
"4 on scale 1-7","2005","66 and older","Couple + C. LE and GT 16","1","","","","4"
"4 on scale 1-7","2005","35-65 y.","Couple + C. GT 16 ","128","0.0626188912234811","0.0523420431444727","0.0728957393024895","4"
"4 on scale 1-7","2005","35-65 y.","Couple + C. LE and GT 16","104","0.110448599292219","0.0916322607236358","0.129264937860802","4"
"4 on scale 1-7","2005","66 and older","Single parent ","9","","","","4"
"4 on scale 1-7","2005","66 and older","Couple + C. LE 16 ","","","","","4"
"4 on scale 1-7","2005","16-34 y.","1-pers.-HH","53","0.0672038431442788","0.0485895684954212","0.0858181177931363","4"
"4 on scale 1-7","2005","16-34 y.","(Married) couple without C. ","73","0.100114229004461","0.0810075363230184","0.119220921685905","4"
"4 on scale 1-7","2005","16-34 y.","Couple + C. GT 16 ","151","0.118346485479251","0.101051414607429","0.135641556351073","4"
"4 on scale 1-7","2005","16-34 y.","Couple + C. LE and GT 16","82","0.0999560817319171","0.0765716934027551","0.123340470061079","4"
"4 on scale 1-7","2005","35-65 y.","Single parent ","44","0.066720860130754","0.046342302266435","0.087099417995073","4"
"4 on scale 1-7","2005","35-65 y.","Couple + C. LE 16 ","193","0.0803511873762551","0.0699263650621106","0.0907760096903997","4"
"4 on scale 1-7","2005","66 and older","1-pers.-HH","143","0.143173890072638","0.12211867328339","0.164229106861886","4"
"4 on scale 1-7","2005","66 and older","(Married) couple without C. ","245","0.10428813808491","0.0918594552398603","0.11671682092996","4"
"4 on scale 1-7","2005","16-34 y.","Single parent ","57","0.123548738239376","0.0936395478632149","0.153457928615537","4"
"4 on scale 1-7","2005","35-65 y.","1-pers.-HH","101","0.091532079788755","0.0751275345753496","0.10793662500216","4"
"4 on scale 1-7","2005","35-65 y.","(Married) couple without C. ","280","0.0810092573994508","0.0722318349499011","0.0897866798490005","4"
"4 on scale 1-7","2005","16-34 y.","Couple + C. LE 16 ","77","0.0742274260830019","0.0586509935180689","0.0898038586479348","4"
"5 on scale 1-7","2005","35-65 y.","Couple + C. GT 16 ","448","0.207202802118881","0.190010738216793","0.224394866020969","5"
"5 on scale 1-7","2005","35-65 y.","Couple + C. LE and GT 16","177","0.171896471338301","0.149247666626001","0.194545276050601","5"
"5 on scale 1-7","2005","66 and older","Couple + C. LE 16 ","1","","","","5"
"5 on scale 1-7","2005","66 and older","Couple + C. GT 16 ","37","0.275792892492029","0.207393996299024","0.344191788685034","5"
"5 on scale 1-7","2005","66 and older","Couple + C. LE and GT 16","","","","","5"
"5 on scale 1-7","2005","16-34 y.","Single parent ","119","0.24255631611259","0.203597739348638","0.281514892876542","5"
"5 on scale 1-7","2005","16-34 y.","Couple + C. LE 16 ","228","0.226723422159006","0.201843485787865","0.251603358530146","5"
"5 on scale 1-7","2005","16-34 y.","Couple + C. LE and GT 16","157","0.276097298103253","0.241242647865909","0.310951948340598","5"
"5 on scale 1-7","2005","35-65 y.","Single parent ","89","0.15987207501136","0.129942822841866","0.189801327180854","5"
"5 on scale 1-7","2005","35-65 y.","Couple + C. LE 16 ","486","0.195740829640577","0.180524839161415","0.210956820119739","5"
"5 on scale 1-7","2005","66 and older","Single parent ","13","","","","5"
"5 on scale 1-7","2005","66 and older","(Married) couple without C. ","457","0.199680764307523","0.183424407276022","0.215937121339024","5"
"5 on scale 1-7","2005","16-34 y.","1-pers.-HH","159","0.274834396222553","0.241644199286725","0.308024593158382","5"
"5 on scale 1-7","2005","16-34 y.","(Married) couple without C. ","185","0.186135885110032","0.161359672070055","0.210912098150008","5"
"5 on scale 1-7","2005","16-34 y.","Couple + C. GT 16 ","337","0.238386878592169","0.215572740067381","0.261201017116957","5"
"5 on scale 1-7","2005","35-65 y.","1-pers.-HH","230","0.193442816645338","0.170972115857878","0.215913517432798","5"
"5 on scale 1-7","2005","35-65 y.","(Married) couple without C. ","679","0.168743230326043","0.156694954978364","0.180791505673722","5"
"5 on scale 1-7","2005","66 and older","1-pers.-HH","217","0.211477501030712","0.186929248149576","0.236025753911848","5"
"6 on scale 1-7","2005","35-65 y.","Couple + C. GT 16 ","862","0.374577214709435","0.354046376575959","0.395108052842911","6"
"6 on scale 1-7","2005","35-65 y.","Couple + C. LE and GT 16","444","0.388138210914063","0.358883934899904","0.417392486928222","6"
"6 on scale 1-7","2005","66 and older","Single parent ","19","","","","6"
"6 on scale 1-7","2005","66 and older","Couple + C. LE 16 ","1","","","","6"
"6 on scale 1-7","2005","66 and older","Couple + C. GT 16 ","56","0.361861717115506","0.288316423433881","0.435407010797131","6"
"6 on scale 1-7","2005","66 and older","Couple + C. LE and GT 16","1","","","","6"
"6 on scale 1-7","2005","16-34 y.","1-pers.-HH","299","0.425836891604276","0.389075243589839","0.462598539618713","6"
"6 on scale 1-7","2005","16-34 y.","(Married) couple without C. ","431","0.470791261661544","0.439017281331488","0.5025652419916","6"
"6 on scale 1-7","2005","16-34 y.","Single parent ","167","0.35575196003577","0.312238680338461","0.399265239733079","6"
"6 on scale 1-7","2005","16-34 y.","Couple + C. LE 16 ","449","0.399848397522421","0.37074043491946","0.428956360125383","6"
"6 on scale 1-7","2005","16-34 y.","Couple + C. LE and GT 16","230","0.341678758144579","0.304702966908024","0.378654549381134","6"
"6 on scale 1-7","2005","35-65 y.","1-pers.-HH","427","0.354813217470538","0.327594644171445","0.382031790769632","6"
"6 on scale 1-7","2005","35-65 y.","Single parent ","235","0.35893899086534","0.31976508733643","0.398112894394251","6"
"6 on scale 1-7","2005","35-65 y.","Couple + C. LE 16 ","1131","0.412140692582707","0.393264215187255","0.431017169978159","6"
"6 on scale 1-7","2005","66 and older","1-pers.-HH","318","0.275932670442935","0.249062371578956","0.302802969306914","6"
"6 on scale 1-7","2005","16-34 y.","Couple + C. GT 16 ","524","0.387732083321675","0.361644592306141","0.413819574337208","6"
"6 on scale 1-7","2005","35-65 y.","(Married) couple without C. ","1481","0.385642390591076","0.369984000389242","0.401300780792909","6"
"6 on scale 1-7","2005","66 and older","(Married) couple without C. ","788","0.331759253126567","0.312612220146461","0.350906286106673","6"
"7 Strongly agree","2005","66 and older","Couple + C. GT 16 ","45","0.23440292498506","0.169568179082645","0.299237670887474","7"
"7 Strongly agree","2005","66 and older","Single parent ","12","","","","7"
"7 Strongly agree","2005","66 and older","Couple + C. LE 16 ","2","","","","7"
"7 Strongly agree","2005","66 and older","Couple + C. LE and GT 16","1","","","","7"
"7 Strongly agree","2005","35-65 y.","Couple + C. GT 16 ","633","0.322112324165681","0.302291044405483","0.34193360392588","7"
"7 Strongly agree","2005","35-65 y.","Couple + C. LE and GT 16","308","0.29512123581943","0.267741646319911","0.322500825318949","7"
"7 Strongly agree","2005","66 and older","1-pers.-HH","318","0.300647570520133","0.273082547970876","0.32821259306939","7"
"7 Strongly agree","2005","66 and older","(Married) couple without C. ","711","0.309561102981275","0.29076104001334","0.328361165949209","7"
"7 Strongly agree","2005","16-34 y.","Couple + C. LE and GT 16","123","0.212426841775979","0.180537929839477","0.244315753712481","7"
"7 Strongly agree","2005","35-65 y.","1-pers.-HH","384","0.324655306531995","0.298017606111299","0.351293006952692","7"
"7 Strongly agree","2005","35-65 y.","(Married) couple without C. ","1148","0.327849546053914","0.312748235154782","0.342950856953047","7"
"7 Strongly agree","2005","35-65 y.","Single parent ","188","0.374027043880666","0.334511666206556","0.413542421554775","7"
"7 Strongly agree","2005","35-65 y.","Couple + C. LE 16 ","741","0.283203514449796","0.265924906222317","0.300482122677275","7"
"7 Strongly agree","2005","16-34 y.","1-pers.-HH","166","0.201832781714058","0.171992804646955","0.231672758781161","7"
"7 Strongly agree","2005","16-34 y.","(Married) couple without C. ","248","0.233126205139411","0.206210769203712","0.260041641075111","7"
"7 Strongly agree","2005","16-34 y.","Single parent ","99","0.214394413794509","0.177092541691291","0.251696285897727","7"
"7 Strongly agree","2005","16-34 y.","Couple + C. LE 16 ","308","0.28523790182444","0.258408065859908","0.312067737788973","7"
"7 Strongly agree","2005","16-34 y.","Couple + C. GT 16 ","271","0.212741238925056","0.190829326420562","0.23465315142955","7"
"1 Strongly disagree","2006","16-34 y.","1-pers.-HH","","","","","1"
"1 Strongly disagree","2006","16-34 y.","(Married) couple without C. ","","","","","1"
"1 Strongly disagree","2006","16-34 y.","Single parent ","","","","","1"
"1 Strongly disagree","2006","16-34 y.","Couple + C. LE 16 ","","","","","1"
"1 Strongly disagree","2006","16-34 y.","Couple + C. GT 16 ","","","","","1"
"1 Strongly disagree","2006","16-34 y.","Couple + C. LE and GT 16","","","","","1"
"1 Strongly disagree","2006","35-65 y.","1-pers.-HH","","","","","1"
"1 Strongly disagree","2006","35-65 y.","(Married) couple without C. ","","","","","1"
"1 Strongly disagree","2006","35-65 y.","Single parent ","","","","","1"
"1 Strongly disagree","2006","35-65 y.","Couple + C. LE 16 ","","","","","1"
"1 Strongly disagree","2006","35-65 y.","Couple + C. GT 16 ","","","","","1"
"1 Strongly disagree","2006","35-65 y.","Couple + C. LE and GT 16","","","","","1"
"1 Strongly disagree","2006","66 and older","1-pers.-HH","","","","","1"
"1 Strongly disagree","2006","66 and older","(Married) couple without C. ","","","","","1"
"1 Strongly disagree","2006","66 and older","Single parent ","","","","","1"
"1 Strongly disagree","2006","66 and older","Couple + C. LE 16 ","","","","","1"
"1 Strongly disagree","2006","66 and older","Couple + C. GT 16 ","","","","","1"
"1 Strongly disagree","2006","66 and older","Couple + C. LE and GT 16","","","","","1"
"2 on scale 1-7 ","2006","16-34 y.","1-pers.-HH","","","","","2"
"2 on scale 1-7 ","2006","16-34 y.","Couple + C. LE and GT 16","","","","","2"
"2 on scale 1-7 ","2006","35-65 y.","1-pers.-HH","","","","","2"
"2 on scale 1-7 ","2006","35-65 y.","(Married) couple without C. ","","","","","2"
"2 on scale 1-7 ","2006","35-65 y.","Single parent ","","","","","2"
"2 on scale 1-7 ","2006","35-65 y.","Couple + C. LE 16 ","","","","","2"
"2 on scale 1-7 ","2006","66 and older","Single parent ","","","","","2"
"2 on scale 1-7 ","2006","16-34 y.","(Married) couple without C. ","","","","","2"
"2 on scale 1-7 ","2006","16-34 y.","Single parent ","","","","","2"
"2 on scale 1-7 ","2006","16-34 y.","Couple + C. LE 16 ","","","","","2"
"2 on scale 1-7 ","2006","16-34 y.","Couple + C. GT 16 ","","","","","2"
"2 on scale 1-7 ","2006","66 and older","Couple + C. LE 16 ","","","","","2"
"2 on scale 1-7 ","2006","66 and older","Couple + C. GT 16 ","","","","","2"
"2 on scale 1-7 ","2006","66 and older","(Married) couple without C. ","","","","","2"
"2 on scale 1-7 ","2006","66 and older","Couple + C. LE and GT 16","","","","","2"
"2 on scale 1-7 ","2006","66 and older","1-pers.-HH","","","","","2"
"2 on scale 1-7 ","2006","35-65 y.","Couple + C. LE and GT 16","","","","","2"
"2 on scale 1-7 ","2006","35-65 y.","Couple + C. GT 16 ","","","","","2"
"3 on scale 1-7 ","2006","16-34 y.","Couple + C. LE and GT 16","","","","","3"
"3 on scale 1-7 ","2006","66 and older","Couple + C. LE 16 ","","","","","3"
"3 on scale 1-7 ","2006","66 and older","Couple + C. GT 16 ","","","","","3"
"3 on scale 1-7 ","2006","66 and older","Couple + C. LE and GT 16","","","","","3"
"3 on scale 1-7 ","2006","16-34 y.","1-pers.-HH","","","","","3"
"3 on scale 1-7 ","2006","66 and older","Single parent ","","","","","3"
"3 on scale 1-7 ","2006","66 and older","(Married) couple without C. ","","","","","3"
"3 on scale 1-7 ","2006","16-34 y.","(Married) couple without C. ","","","","","3"
"3 on scale 1-7 ","2006","16-34 y.","Single parent ","","","","","3"
"3 on scale 1-7 ","2006","16-34 y.","Couple + C. LE 16 ","","","","","3"
"3 on scale 1-7 ","2006","16-34 y.","Couple + C. GT 16 ","","","","","3"
"3 on scale 1-7 ","2006","35-65 y.","Single parent ","","","","","3"
"3 on scale 1-7 ","2006","35-65 y.","Couple + C. LE 16 ","","","","","3"
"3 on scale 1-7 ","2006","66 and older","1-pers.-HH","","","","","3"
"3 on scale 1-7 ","2006","35-65 y.","1-pers.-HH","","","","","3"
"3 on scale 1-7 ","2006","35-65 y.","Couple + C. GT 16 ","","","","","3"
"3 on scale 1-7 ","2006","35-65 y.","Couple + C. LE and GT 16","","","","","3"
"3 on scale 1-7 ","2006","35-65 y.","(Married) couple without C. ","","","","","3"
"4 on scale 1-7","2006","66 and older","Single parent ","","","","","4"
"4 on scale 1-7","2006","66 and older","Couple + C. LE 16 ","","","","","4"
"4 on scale 1-7","2006","66 and older","Couple + C. GT 16 ","","","","","4"
"4 on scale 1-7","2006","16-34 y.","(Married) couple without C. ","","","","","4"
"4 on scale 1-7","2006","66 and older","(Married) couple without C. ","","","","","4"
"4 on scale 1-7","2006","66 and older","Couple + C. LE and GT 16","","","","","4"
"4 on scale 1-7","2006","16-34 y.","1-pers.-HH","","","","","4"
"4 on scale 1-7","2006","16-34 y.","Couple + C. GT 16 ","","","","","4"
"4 on scale 1-7","2006","16-34 y.","Couple + C. LE and GT 16","","","","","4"
"4 on scale 1-7","2006","35-65 y.","Single parent ","","","","","4"
"4 on scale 1-7","2006","35-65 y.","Couple + C. LE 16 ","","","","","4"
"4 on scale 1-7","2006","35-65 y.","Couple + C. GT 16 ","","","","","4"
"4 on scale 1-7","2006","35-65 y.","Couple + C. LE and GT 16","","","","","4"
"4 on scale 1-7","2006","66 and older","1-pers.-HH","","","","","4"
"4 on scale 1-7","2006","16-34 y.","Single parent ","","","","","4"
"4 on scale 1-7","2006","35-65 y.","1-pers.-HH","","","","","4"
"4 on scale 1-7","2006","35-65 y.","(Married) couple without C. ","","","","","4"
"4 on scale 1-7","2006","16-34 y.","Couple + C. LE 16 ","","","","","4"
"5 on scale 1-7","2006","16-34 y.","Couple + C. LE and GT 16","","","","","5"
"5 on scale 1-7","2006","66 and older","Single parent ","","","","","5"
"5 on scale 1-7","2006","66 and older","Couple + C. LE 16 ","","","","","5"
"5 on scale 1-7","2006","66 and older","Couple + C. GT 16 ","","","","","5"
"5 on scale 1-7","2006","66 and older","Couple + C. LE and GT 16","","","","","5"
"5 on scale 1-7","2006","66 and older","(Married) couple without C. ","","","","","5"
"5 on scale 1-7","2006","16-34 y.","Single parent ","","","","","5"
"5 on scale 1-7","2006","16-34 y.","Couple + C. LE 16 ","","","","","5"
"5 on scale 1-7","2006","16-34 y.","Couple + C. GT 16 ","","","","","5"
"5 on scale 1-7","2006","35-65 y.","(Married) couple without C. ","","","","","5"
"5 on scale 1-7","2006","35-65 y.","Single parent ","","","","","5"
"5 on scale 1-7","2006","35-65 y.","Couple + C. LE 16 ","","","","","5"
"5 on scale 1-7","2006","35-65 y.","Couple + C. GT 16 ","","","","","5"
"5 on scale 1-7","2006","35-65 y.","Couple + C. LE and GT 16","","","","","5"
"5 on scale 1-7","2006","16-34 y.","1-pers.-HH","","","","","5"
"5 on scale 1-7","2006","35-65 y.","1-pers.-HH","","","","","5"
"5 on scale 1-7","2006","16-34 y.","(Married) couple without C. ","","","","","5"
"5 on scale 1-7","2006","66 and older","1-pers.-HH","","","","","5"
"6 on scale 1-7","2006","66 and older","Single parent ","","","","","6"
"6 on scale 1-7","2006","16-34 y.","Couple + C. LE and GT 16","","","","","6"
"6 on scale 1-7","2006","66 and older","Couple + C. LE 16 ","","","","","6"
"6 on scale 1-7","2006","66 and older","Couple + C. GT 16 ","","","","","6"
"6 on scale 1-7","2006","66 and older","Couple + C. LE and GT 16","","","","","6"
"6 on scale 1-7","2006","35-65 y.","Couple + C. GT 16 ","","","","","6"
"6 on scale 1-7","2006","35-65 y.","Couple + C. LE and GT 16","","","","","6"
"6 on scale 1-7","2006","66 and older","(Married) couple without C. ","","","","","6"
"6 on scale 1-7","2006","16-34 y.","Couple + C. LE 16 ","","","","","6"
"6 on scale 1-7","2006","16-34 y.","Couple + C. GT 16 ","","","","","6"
"6 on scale 1-7","2006","35-65 y.","Couple + C. LE 16 ","","","","","6"
"6 on scale 1-7","2006","16-34 y.","1-pers.-HH","","","","","6"
"6 on scale 1-7","2006","16-34 y.","Single parent ","","","","","6"
"6 on scale 1-7","2006","35-65 y.","1-pers.-HH","","","","","6"
"6 on scale 1-7","2006","35-65 y.","Single parent ","","","","","6"
"6 on scale 1-7","2006","66 and older","1-pers.-HH","","","","","6"
"6 on scale 1-7","2006","35-65 y.","(Married) couple without C. ","","","","","6"
"6 on scale 1-7","2006","16-34 y.","(Married) couple without C. ","","","","","6"
"7 Strongly agree","2006","66 and older","Couple + C. GT 16 ","","","","","7"
"7 Strongly agree","2006","66 and older","Single parent ","","","","","7"
"7 Strongly agree","2006","66 and older","Couple + C. LE 16 ","","","","","7"
"7 Strongly agree","2006","66 and older","Couple + C. LE and GT 16","","","","","7"
"7 Strongly agree","2006","16-34 y.","Couple + C. LE and GT 16","","","","","7"
"7 Strongly agree","2006","35-65 y.","1-pers.-HH","","","","","7"
"7 Strongly agree","2006","35-65 y.","(Married) couple without C. ","","","","","7"
"7 Strongly agree","2006","35-65 y.","Single parent ","","","","","7"
"7 Strongly agree","2006","35-65 y.","Couple + C. LE 16 ","","","","","7"
"7 Strongly agree","2006","35-65 y.","Couple + C. GT 16 ","","","","","7"
"7 Strongly agree","2006","35-65 y.","Couple + C. LE and GT 16","","","","","7"
"7 Strongly agree","2006","66 and older","1-pers.-HH","","","","","7"
"7 Strongly agree","2006","66 and older","(Married) couple without C. ","","","","","7"
"7 Strongly agree","2006","16-34 y.","1-pers.-HH","","","","","7"
"7 Strongly agree","2006","16-34 y.","(Married) couple without C. ","","","","","7"
"7 Strongly agree","2006","16-34 y.","Single parent ","","","","","7"
"7 Strongly agree","2006","16-34 y.","Couple + C. LE 16 ","","","","","7"
"7 Strongly agree","2006","16-34 y.","Couple + C. GT 16 ","","","","","7"
"1 Strongly disagree","2007","16-34 y.","1-pers.-HH","","","","","1"
"1 Strongly disagree","2007","16-34 y.","(Married) couple without C. ","","","","","1"
"1 Strongly disagree","2007","16-34 y.","Single parent ","","","","","1"
"1 Strongly disagree","2007","16-34 y.","Couple + C. LE 16 ","","","","","1"
"1 Strongly disagree","2007","16-34 y.","Couple + C. GT 16 ","","","","","1"
"1 Strongly disagree","2007","16-34 y.","Couple + C. LE and GT 16","","","","","1"
"1 Strongly disagree","2007","35-65 y.","1-pers.-HH","","","","","1"
"1 Strongly disagree","2007","35-65 y.","(Married) couple without C. ","","","","","1"
"1 Strongly disagree","2007","35-65 y.","Single parent ","","","","","1"
"1 Strongly disagree","2007","35-65 y.","Couple + C. LE 16 ","","","","","1"
"1 Strongly disagree","2007","35-65 y.","Couple + C. GT 16 ","","","","","1"
"1 Strongly disagree","2007","35-65 y.","Couple + C. LE and GT 16","","","","","1"
"1 Strongly disagree","2007","66 and older","1-pers.-HH","","","","","1"
"1 Strongly disagree","2007","66 and older","(Married) couple without C. ","","","","","1"
"1 Strongly disagree","2007","66 and older","Single parent ","","","","","1"
"1 Strongly disagree","2007","66 and older","Couple + C. LE 16 ","","","","","1"
"1 Strongly disagree","2007","66 and older","Couple + C. GT 16 ","","","","","1"
"1 Strongly disagree","2007","66 and older","Couple + C. LE and GT 16","","","","","1"
"2 on scale 1-7 ","2007","16-34 y.","1-pers.-HH","","","","","2"
"2 on scale 1-7 ","2007","16-34 y.","(Married) couple without C. ","","","","","2"
"2 on scale 1-7 ","2007","16-34 y.","Single parent ","","","","","2"
"2 on scale 1-7 ","2007","16-34 y.","Couple + C. LE 16 ","","","","","2"
"2 on scale 1-7 ","2007","16-34 y.","Couple + C. GT 16 ","","","","","2"
"2 on scale 1-7 ","2007","16-34 y.","Couple + C. LE and GT 16","","","","","2"
"2 on scale 1-7 ","2007","35-65 y.","1-pers.-HH","","","","","2"
"2 on scale 1-7 ","2007","35-65 y.","(Married) couple without C. ","","","","","2"
"2 on scale 1-7 ","2007","35-65 y.","Single parent ","","","","","2"
"2 on scale 1-7 ","2007","35-65 y.","Couple + C. LE 16 ","","","","","2"
"2 on scale 1-7 ","2007","66 and older","Single parent ","","","","","2"
"2 on scale 1-7 ","2007","66 and older","Couple + C. LE 16 ","","","","","2"
"2 on scale 1-7 ","2007","66 and older","Couple + C. GT 16 ","","","","","2"
"2 on scale 1-7 ","2007","66 and older","Couple + C. LE and GT 16","","","","","2"
"2 on scale 1-7 ","2007","66 and older","(Married) couple without C. ","","","","","2"
"2 on scale 1-7 ","2007","35-65 y.","Couple + C. LE and GT 16","","","","","2"
"2 on scale 1-7 ","2007","66 and older","1-pers.-HH","","","","","2"
"2 on scale 1-7 ","2007","35-65 y.","Couple + C. GT 16 ","","","","","2"
"3 on scale 1-7 ","2007","66 and older","Couple + C. GT 16 ","","","","","3"
"3 on scale 1-7 ","2007","66 and older","Couple + C. LE and GT 16","","","","","3"
"3 on scale 1-7 ","2007","66 and older","Single parent ","","","","","3"
"3 on scale 1-7 ","2007","66 and older","Couple + C. LE 16 ","","","","","3"
"3 on scale 1-7 ","2007","16-34 y.","1-pers.-HH","","","","","3"
"3 on scale 1-7 ","2007","16-34 y.","(Married) couple without C. ","","","","","3"
"3 on scale 1-7 ","2007","16-34 y.","Couple + C. GT 16 ","","","","","3"
"3 on scale 1-7 ","2007","16-34 y.","Couple + C. LE and GT 16","","","","","3"
"3 on scale 1-7 ","2007","66 and older","(Married) couple without C. ","","","","","3"
"3 on scale 1-7 ","2007","16-34 y.","Single parent ","","","","","3"
"3 on scale 1-7 ","2007","16-34 y.","Couple + C. LE 16 ","","","","","3"
"3 on scale 1-7 ","2007","35-65 y.","Single parent ","","","","","3"
"3 on scale 1-7 ","2007","35-65 y.","Couple + C. LE 16 ","","","","","3"
"3 on scale 1-7 ","2007","66 and older","1-pers.-HH","","","","","3"
"3 on scale 1-7 ","2007","35-65 y.","1-pers.-HH","","","","","3"
"3 on scale 1-7 ","2007","35-65 y.","Couple + C. GT 16 ","","","","","3"
"3 on scale 1-7 ","2007","35-65 y.","(Married) couple without C. ","","","","","3"
"3 on scale 1-7 ","2007","35-65 y.","Couple + C. LE and GT 16","","","","","3"
"4 on scale 1-7","2007","66 and older","Single parent ","","","","","4"
"4 on scale 1-7","2007","66 and older","Couple + C. LE 16 ","","","","","4"
"4 on scale 1-7","2007","16-34 y.","1-pers.-HH","","","","","4"
"4 on scale 1-7","2007","16-34 y.","(Married) couple without C. ","","","","","4"
"4 on scale 1-7","2007","66 and older","(Married) couple without C. ","","","","","4"
"4 on scale 1-7","2007","66 and older","Couple + C. GT 16 ","","","","","4"
"4 on scale 1-7","2007","35-65 y.","Single parent ","","","","","4"
"4 on scale 1-7","2007","35-65 y.","Couple + C. LE and GT 16","","","","","4"
"4 on scale 1-7","2007","66 and older","1-pers.-HH","","","","","4"
"4 on scale 1-7","2007","66 and older","Couple + C. LE and GT 16","","","","","4"
"4 on scale 1-7","2007","16-34 y.","Single parent ","","","","","4"
"4 on scale 1-7","2007","35-65 y.","1-pers.-HH","","","","","4"
