"plh0222","year","e11102","sampreg","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2005","Not Employed","West Germany","1481","0.270358643875863","0.258835552511127","0.281881735240599"
"7 Strongly agree","2005","Not Employed","East Germany","534","0.27312519477363","0.254018324239368","0.292232065307891"
"7 Strongly agree","2005","Employed","West Germany","3052","0.310243304644178","0.301124519999482","0.319362089288873"
"7 Strongly agree","2005","Employed","East Germany","780","0.28389943631364","0.267609393231767","0.300189479395512"
"1 Strongly disagree","2006","Not Employed","West Germany","","","",""
"1 Strongly disagree","2006","Not Employed","East Germany","","","",""
"1 Strongly disagree","2006","Employed","West Germany","","","",""
"1 Strongly disagree","2006","Employed","East Germany","","","",""
"2 on scale 1-7 ","2006","Not Employed","West Germany","","","",""
"2 on scale 1-7 ","2006","Not Employed","East Germany","","","",""
"2 on scale 1-7 ","2006","Employed","West Germany","","","",""
"2 on scale 1-7 ","2006","Employed","East Germany","","","",""
"3 on scale 1-7 ","2006","Not Employed","West Germany","","","",""
"3 on scale 1-7 ","2006","Not Employed","East Germany","","","",""
"3 on scale 1-7 ","2006","Employed","West Germany","","","",""
"3 on scale 1-7 ","2006","Employed","East Germany","","","",""
"4 on scale 1-7","2006","Not Employed","West Germany","","","",""
"4 on scale 1-7","2006","Not Employed","East Germany","","","",""
"4 on scale 1-7","2006","Employed","West Germany","","","",""
"4 on scale 1-7","2006","Employed","East Germany","","","",""
"5 on scale 1-7","2006","Not Employed","West Germany","","","",""
"5 on scale 1-7","2006","Not Employed","East Germany","","","",""
"5 on scale 1-7","2006","Employed","West Germany","","","",""
"5 on scale 1-7","2006","Employed","East Germany","","","",""
"6 on scale 1-7","2006","Not Employed","West Germany","","","",""
"6 on scale 1-7","2006","Not Employed","East Germany","","","",""
"6 on scale 1-7","2006","Employed","West Germany","","","",""
"6 on scale 1-7","2006","Employed","East Germany","","","",""
"7 Strongly agree","2006","Not Employed","West Germany","","","",""
"7 Strongly agree","2006","Not Employed","East Germany","","","",""
"7 Strongly agree","2006","Employed","West Germany","","","",""
"7 Strongly agree","2006","Employed","East Germany","","","",""
"1 Strongly disagree","2007","Not Employed","West Germany","","","",""
"1 Strongly disagree","2007","Not Employed","East Germany","","","",""
"1 Strongly disagree","2007","Employed","West Germany","","","",""
"1 Strongly disagree","2007","Employed","East Germany","","","",""
"2 on scale 1-7 ","2007","Not Employed","West Germany","","","",""
"2 on scale 1-7 ","2007","Not Employed","East Germany","","","",""
"2 on scale 1-7 ","2007","Employed","West Germany","","","",""
"2 on scale 1-7 ","2007","Employed","East Germany","","","",""
"3 on scale 1-7 ","2007","Not Employed","West Germany","","","",""
"3 on scale 1-7 ","2007","Not Employed","East Germany","","","",""
"3 on scale 1-7 ","2007","Employed","West Germany","","","",""
"3 on scale 1-7 ","2007","Employed","East Germany","","","",""
"4 on scale 1-7","2007","Not Employed","West Germany","","","",""
"4 on scale 1-7","2007","Not Employed","East Germany","","","",""
"4 on scale 1-7","2007","Employed","West Germany","","","",""
"4 on scale 1-7","2007","Employed","East Germany","","","",""
"5 on scale 1-7","2007","Not Employed","West Germany","","","",""
"5 on scale 1-7","2007","Not Employed","East Germany","","","",""
"5 on scale 1-7","2007","Employed","West Germany","","","",""
"5 on scale 1-7","2007","Employed","East Germany","","","",""
"6 on scale 1-7","2007","Not Employed","West Germany","","","",""
"6 on scale 1-7","2007","Not Employed","East Germany","","","",""
"6 on scale 1-7","2007","Employed","West Germany","","","",""
"6 on scale 1-7","2007","Employed","East Germany","","","",""
"7 Strongly agree","2007","Not Employed","West Germany","","","",""
"7 Strongly agree","2007","Not Employed","East Germany","","","",""
"7 Strongly agree","2007","Employed","West Germany","","","",""
"7 Strongly agree","2007","Employed","East Germany","","","",""
"1 Strongly disagree","2008","Not Employed","West Germany","","","",""
"1 Strongly disagree","2008","Not Employed","East Germany","","","",""
"1 Strongly disagree","2008","Employed","West Germany","","","",""
"1 Strongly disagree","2008","Employed","East Germany","","","",""
"2 on scale 1-7 ","2008","Not Employed","West Germany","","","",""
"2 on scale 1-7 ","2008","Not Employed","East Germany","","","",""
"2 on scale 1-7 ","2008","Employed","West Germany","","","",""
"2 on scale 1-7 ","2008","Employed","East Germany","","","",""
"3 on scale 1-7 ","2008","Not Employed","West Germany","","","",""
"3 on scale 1-7 ","2008","Not Employed","East Germany","","","",""
"3 on scale 1-7 ","2008","Employed","West Germany","","","",""
"3 on scale 1-7 ","2008","Employed","East Germany","","","",""
"4 on scale 1-7","2008","Not Employed","West Germany","","","",""
"4 on scale 1-7","2008","Not Employed","East Germany","","","",""
"4 on scale 1-7","2008","Employed","West Germany","","","",""
"4 on scale 1-7","2008","Employed","East Germany","","","",""
"5 on scale 1-7","2008","Not Employed","West Germany","","","",""
"5 on scale 1-7","2008","Not Employed","East Germany","","","",""
"5 on scale 1-7","2008","Employed","West Germany","","","",""
"5 on scale 1-7","2008","Employed","East Germany","","","",""
"6 on scale 1-7","2008","Not Employed","West Germany","","","",""
"6 on scale 1-7","2008","Not Employed","East Germany","","","",""
"6 on scale 1-7","2008","Employed","West Germany","","","",""
"6 on scale 1-7","2008","Employed","East Germany","","","",""
"7 Strongly agree","2008","Not Employed","West Germany","","","",""
"7 Strongly agree","2008","Not Employed","East Germany","","","",""
"7 Strongly agree","2008","Employed","West Germany","","","",""
"7 Strongly agree","2008","Employed","East Germany","","","",""
"1 Strongly disagree","2009","Not Employed","West Germany","51","0.01267408401278","0.00954228199939779","0.0158058860261622"
"1 Strongly disagree","2009","Not Employed","East Germany","11","","",""
"1 Strongly disagree","2009","Employed","West Germany","24","","",""
"1 Strongly disagree","2009","Employed","East Germany","10","","",""
"2 on scale 1-7 ","2009","Not Employed","West Germany","63","0.0177001978940535","0.0140085792640832","0.0213918165240237"
"2 on scale 1-7 ","2009","Not Employed","East Germany","29","","",""
"2 on scale 1-7 ","2009","Employed","West Germany","53","0.00603576078433433","0.00439128033212584","0.00768024123654282"
"2 on scale 1-7 ","2009","Employed","East Germany","16","","",""
"3 on scale 1-7 ","2009","Not Employed","West Germany","180","0.0391689934311547","0.0337377352232509","0.0446002516390585"
"3 on scale 1-7 ","2009","Not Employed","East Germany","78","0.042586618747623","0.0333778626652727","0.0517953748299733"
"3 on scale 1-7 ","2009","Employed","West Germany","203","0.0282143142905899","0.0246987315406936","0.0317298970404862"
"3 on scale 1-7 ","2009","Employed","East Germany","67","0.0194770016442659","0.0142488668285229","0.0247051364600089"
"4 on scale 1-7","2009","Not Employed","West Germany","579","0.119498614508207","0.110417227231409","0.128580001785005"
"4 on scale 1-7","2009","Not Employed","East Germany","238","0.139644660246554","0.123837067470331","0.155452253022778"
"4 on scale 1-7","2009","Employed","West Germany","648","0.0833614199824503","0.077492489787316","0.0892303501775847"
"4 on scale 1-7","2009","Employed","East Germany","222","0.0748612082679708","0.0649051209402143","0.0848172955957273"
"5 on scale 1-7","2009","Not Employed","West Germany","1055","0.213455494444624","0.201983971986494","0.224927016902754"
"5 on scale 1-7","2009","Not Employed","East Germany","419","0.231671117744634","0.21243027146821","0.250911964021059"
"5 on scale 1-7","2009","Employed","West Germany","1612","0.189256776410679","0.180940197568174","0.197573355253184"
"5 on scale 1-7","2009","Employed","East Germany","514","0.199758361394507","0.184632507842952","0.214884214946063"
"6 on scale 1-7","2009","Not Employed","West Germany","1723","0.333060889373208","0.319865851184008","0.346255927562407"
"6 on scale 1-7","2009","Not Employed","East Germany","625","0.333058037822163","0.311563969534626","0.3545521061097"
"6 on scale 1-7","2009","Employed","West Germany","3461","0.406537297267511","0.396108739794597","0.416965854740424"
"6 on scale 1-7","2009","Employed","East Germany","1176","0.436235740166152","0.417474297642881","0.454997182689423"
"7 Strongly agree","2009","Not Employed","West Germany","1250","0.264441726335973","0.252094219535464","0.276789233136482"
"7 Strongly agree","2009","Not Employed","East Germany","447","0.231541672996273","0.212304582534093","0.250778763458453"
"7 Strongly agree","2009","Employed","West Germany","2521","0.283696169767991","0.274125271522629","0.293267068013353"
"7 Strongly agree","2009","Employed","East Germany","679","0.257047661623835","0.240514948079916","0.273580375167755"
"1 Strongly disagree","2010","Not Employed","West Germany","","","",""
"1 Strongly disagree","2010","Not Employed","East Germany","","","",""
"1 Strongly disagree","2010","Employed","West Germany","","","",""
"1 Strongly disagree","2010","Employed","East Germany","","","",""
"2 on scale 1-7 ","2010","Not Employed","West Germany","","","",""
"2 on scale 1-7 ","2010","Not Employed","East Germany","","","",""
"2 on scale 1-7 ","2010","Employed","West Germany","","","",""
"2 on scale 1-7 ","2010","Employed","East Germany","","","",""
"3 on scale 1-7 ","2010","Not Employed","West Germany","","","",""
"3 on scale 1-7 ","2010","Not Employed","East Germany","","","",""
"3 on scale 1-7 ","2010","Employed","West Germany","","","",""
"3 on scale 1-7 ","2010","Employed","East Germany","","","",""
"4 on scale 1-7","2010","Not Employed","West Germany","","","",""
"4 on scale 1-7","2010","Not Employed","East Germany","","","",""
"4 on scale 1-7","2010","Employed","West Germany","","","",""
"4 on scale 1-7","2010","Employed","East Germany","","","",""
"5 on scale 1-7","2010","Not Employed","West Germany","","","",""
"5 on scale 1-7","2010","Not Employed","East Germany","","","",""
"5 on scale 1-7","2010","Employed","West Germany","","","",""
"5 on scale 1-7","2010","Employed","East Germany","","","",""
"6 on scale 1-7","2010","Not Employed","West Germany","","","",""
"6 on scale 1-7","2010","Not Employed","East Germany","","","",""
"6 on scale 1-7","2010","Employed","West Germany","","","",""
"6 on scale 1-7","2010","Employed","East Germany","","","",""
"7 Strongly agree","2010","Not Employed","West Germany","","","",""
"7 Strongly agree","2010","Not Employed","East Germany","","","",""
"7 Strongly agree","2010","Employed","West Germany","","","",""
"7 Strongly agree","2010","Employed","East Germany","","","",""
"1 Strongly disagree","2011","Not Employed","West Germany","","","",""
"1 Strongly disagree","2011","Not Employed","East Germany","","","",""
"1 Strongly disagree","2011","Employed","West Germany","","","",""
"1 Strongly disagree","2011","Employed","East Germany","","","",""
"2 on scale 1-7 ","2011","Not Employed","West Germany","","","",""
"2 on scale 1-7 ","2011","Not Employed","East Germany","","","",""
"2 on scale 1-7 ","2011","Employed","West Germany","","","",""
"2 on scale 1-7 ","2011","Employed","East Germany","","","",""
"3 on scale 1-7 ","2011","Not Employed","West Germany","","","",""
"3 on scale 1-7 ","2011","Not Employed","East Germany","","","",""
"3 on scale 1-7 ","2011","Employed","West Germany","","","",""
"3 on scale 1-7 ","2011","Employed","East Germany","","","",""
"4 on scale 1-7","2011","Not Employed","West Germany","","","",""
"4 on scale 1-7","2011","Not Employed","East Germany","","","",""
"4 on scale 1-7","2011","Employed","West Germany","","","",""
"4 on scale 1-7","2011","Employed","East Germany","","","",""
"5 on scale 1-7","2011","Not Employed","West Germany","","","",""
"5 on scale 1-7","2011","Not Employed","East Germany","","","",""
"5 on scale 1-7","2011","Employed","West Germany","","","",""
"5 on scale 1-7","2011","Employed","East Germany","","","",""
"6 on scale 1-7","2011","Not Employed","West Germany","","","",""
"6 on scale 1-7","2011","Not Employed","East Germany","","","",""
"6 on scale 1-7","2011","Employed","West Germany","","","",""
"6 on scale 1-7","2011","Employed","East Germany","","","",""
"7 Strongly agree","2011","Not Employed","West Germany","","","",""
"7 Strongly agree","2011","Not Employed","East Germany","","","",""
"7 Strongly agree","2011","Employed","West Germany","","","",""
"7 Strongly agree","2011","Employed","East Germany","","","",""
"1 Strongly disagree","2012","Not Employed","West Germany","3","","",""
"1 Strongly disagree","2012","Not Employed","East Germany","1","","",""
"1 Strongly disagree","2012","Employed","West Germany","4","","",""
"1 Strongly disagree","2012","Employed","East Germany","2","","",""
"2 on scale 1-7 ","2012","Not Employed","West Germany","13","","",""
"2 on scale 1-7 ","2012","Not Employed","East Germany","6","","",""
"2 on scale 1-7 ","2012","Employed","West Germany","30","0.00750731688118017","0.00494923328742315","0.0100654004749372"
"2 on scale 1-7 ","2012","Employed","East Germany","4","","",""
"3 on scale 1-7 ","2012","Not Employed","West Germany","46","0.0375507467466308","0.0275996191917214","0.0475018743015402"
"3 on scale 1-7 ","2012","Not Employed","East Germany","13","","",""
"3 on scale 1-7 ","2012","Employed","West Germany","63","0.0148270903769213","0.0112453599227727","0.0184088208310698"
"3 on scale 1-7 ","2012","Employed","East Germany","17","","",""
"4 on scale 1-7","2012","Not Employed","West Germany","159","0.125399108050226","0.108064011459671","0.142734204640781"
"4 on scale 1-7","2012","Not Employed","East Germany","32","0.095704663355236","0.0643421083164781","0.127067218393994"
"4 on scale 1-7","2012","Employed","West Germany","279","0.0641806886031694","0.056917841703676","0.0714435355026627"
"4 on scale 1-7","2012","Employed","East Germany","50","0.0501383782162612","0.0365990183438858","0.0636777380886366"
"5 on scale 1-7","2012","Not Employed","West Germany","356","0.25816771111415","0.235260199648468","0.281075222579832"
"5 on scale 1-7","2012","Not Employed","East Germany","84","0.269612512998995","0.222304312885591","0.316920713112399"
"5 on scale 1-7","2012","Employed","West Germany","932","0.20970087045888","0.197636502624546","0.221765238293213"
"5 on scale 1-7","2012","Employed","East Germany","171","0.167597278310195","0.144424236406239","0.19077032021415"
"6 on scale 1-7","2012","Not Employed","West Germany","507","0.331366855633285","0.306727884539847","0.356005826726723"
"6 on scale 1-7","2012","Not Employed","East Germany","121","0.335825241442043","0.285476619069342","0.386173863814745"
"6 on scale 1-7","2012","Employed","West Germany","1909","0.422556726717308","0.407917913321237","0.43719554011338"
"6 on scale 1-7","2012","Employed","East Germany","456","0.459635036190384","0.428715499722664","0.490554572658104"
"7 Strongly agree","2012","Not Employed","West Germany","318","0.232207353370871","0.210105227763726","0.254309478978016"
"7 Strongly agree","2012","Not Employed","East Germany","81","0.222695143694667","0.178340325379895","0.267049962009439"
"7 Strongly agree","2012","Employed","West Germany","1157","0.280475776148793","0.267162679318911","0.293788872978675"
"7 Strongly agree","2012","Employed","East Germany","298","0.294891689222545","0.266601099287797","0.323182279157293"
"1 Strongly disagree","2013","Not Employed","West Germany","33","0.00729769885187575","0.00503153661264449","0.00956386109110702"
"1 Strongly disagree","2013","Not Employed","East Germany","9","","",""
"1 Strongly disagree","2013","Employed","West Germany","23","","",""
"1 Strongly disagree","2013","Employed","East Germany","6","","",""
"2 on scale 1-7 ","2013","Not Employed","West Germany","62","0.0130352918343965","0.0100153421545475","0.0160552415142455"
"2 on scale 1-7 ","2013","Not Employed","East Germany","20","","",""
"2 on scale 1-7 ","2013","Employed","West Germany","53","0.00500323957973504","0.00354189787359803","0.00646458128587205"
"2 on scale 1-7 ","2013","Employed","East Germany","16","","",""
"3 on scale 1-7 ","2013","Not Employed","West Germany","138","0.0295290704393331","0.0250218928656425","0.0340362480130238"
"3 on scale 1-7 ","2013","Not Employed","East Germany","69","0.0368948415542152","0.0283143354343219","0.0454753476741085"
"3 on scale 1-7 ","2013","Employed","West Germany","158","0.0186021311195539","0.0158036704870299","0.0214005917520778"
"3 on scale 1-7 ","2013","Employed","East Germany","44","0.015512384154231","0.0107613368385467","0.0202634314699152"
"4 on scale 1-7","2013","Not Employed","West Germany","561","0.105697798668037","0.0975119514121781","0.113883645923896"
"4 on scale 1-7","2013","Not Employed","East Germany","183","0.102855512853408","0.0890281866180996","0.116682839088717"
"4 on scale 1-7","2013","Employed","West Germany","555","0.0615421751601628","0.056564700052272","0.0665196502680537"
"4 on scale 1-7","2013","Employed","East Germany","162","0.0616067170168409","0.0523628980927543","0.0708505359409276"
"5 on scale 1-7","2013","Not Employed","West Germany","1239","0.2312601870485","0.220034093972319","0.242486280124681"
"5 on scale 1-7","2013","Not Employed","East Germany","389","0.211659908998339","0.19306605847933","0.230253759517347"
"5 on scale 1-7","2013","Employed","West Germany","1779","0.204056761004475","0.195709733599919","0.21240378840903"
"5 on scale 1-7","2013","Employed","East Germany","545","0.193627879355985","0.17843651962806","0.208819239083909"
"6 on scale 1-7","2013","Not Employed","West Germany","1940","0.349677004419786","0.336980428685703","0.362373580153869"
"6 on scale 1-7","2013","Not Employed","East Germany","709","0.37164918346723","0.34965231238716","0.3936460545473"
"6 on scale 1-7","2013","Employed","West Germany","3858","0.435250073691623","0.424981436398771","0.445518710984474"
"6 on scale 1-7","2013","Employed","East Germany","1114","0.430303285431631","0.411268230268939","0.449338340594322"
"7 Strongly agree","2013","Not Employed","West Germany","1446","0.263502948738072","0.25177379276605","0.275232104710093"
"7 Strongly agree","2013","Not Employed","East Germany","475","0.258951928240151","0.239011889785139","0.278891966695163"
"7 Strongly agree","2013","Employed","West Germany","2529","0.272850702100464","0.263625208151952","0.282076196048977"
"7 Strongly agree","2013","Employed","East Germany","712","0.290934223638603","0.27347255995407","0.308395887323135"
"1 Strongly disagree","2014","Not Employed","West Germany","","","",""
"1 Strongly disagree","2014","Not Employed","East Germany","","","",""
"1 Strongly disagree","2014","Employed","West Germany","","","",""
"1 Strongly disagree","2014","Employed","East Germany","","","",""
"2 on scale 1-7 ","2014","Not Employed","West Germany","","","",""
"2 on scale 1-7 ","2014","Not Employed","East Germany","","","",""
"2 on scale 1-7 ","2014","Employed","West Germany","","","",""
"2 on scale 1-7 ","2014","Employed","East Germany","","","",""
"3 on scale 1-7 ","2014","Not Employed","West Germany","","","",""
"3 on scale 1-7 ","2014","Not Employed","East Germany","","","",""
"3 on scale 1-7 ","2014","Employed","West Germany","","","",""
"3 on scale 1-7 ","2014","Employed","East Germany","","","",""
"4 on scale 1-7","2014","Not Employed","West Germany","","","",""
"4 on scale 1-7","2014","Not Employed","East Germany","","","",""
"4 on scale 1-7","2014","Employed","West Germany","","","",""
"4 on scale 1-7","2014","Employed","East Germany","","","",""
"5 on scale 1-7","2014","Not Employed","West Germany","","","",""
"5 on scale 1-7","2014","Not Employed","East Germany","","","",""
"5 on scale 1-7","2014","Employed","West Germany","","","",""
"5 on scale 1-7","2014","Employed","East Germany","","","",""
"6 on scale 1-7","2014","Not Employed","West Germany","","","",""
"6 on scale 1-7","2014","Not Employed","East Germany","","","",""
"6 on scale 1-7","2014","Employed","West Germany","","","",""
"6 on scale 1-7","2014","Employed","East Germany","","","",""
"7 Strongly agree","2014","Not Employed","West Germany","","","",""
"7 Strongly agree","2014","Not Employed","East Germany","","","",""
"7 Strongly agree","2014","Employed","West Germany","","","",""
"7 Strongly agree","2014","Employed","East Germany","","","",""
"1 Strongly disagree","2015","Not Employed","West Germany","","","",""
"1 Strongly disagree","2015","Not Employed","East Germany","","","",""
"1 Strongly disagree","2015","Employed","West Germany","","","",""
"1 Strongly disagree","2015","Employed","East Germany","","","",""
"2 on scale 1-7 ","2015","Not Employed","West Germany","","","",""
"2 on scale 1-7 ","2015","Not Employed","East Germany","","","",""
"2 on scale 1-7 ","2015","Employed","West Germany","","","",""
"2 on scale 1-7 ","2015","Employed","East Germany","","","",""
"3 on scale 1-7 ","2015","Not Employed","West Germany","","","",""
"3 on scale 1-7 ","2015","Not Employed","East Germany","","","",""
"3 on scale 1-7 ","2015","Employed","West Germany","","","",""
"3 on scale 1-7 ","2015","Employed","East Germany","","","",""
"4 on scale 1-7","2015","Not Employed","West Germany","","","",""
"4 on scale 1-7","2015","Not Employed","East Germany","","","",""
"4 on scale 1-7","2015","Employed","West Germany","","","",""
"4 on scale 1-7","2015","Employed","East Germany","","","",""
"5 on scale 1-7","2015","Not Employed","West Germany","","","",""
"5 on scale 1-7","2015","Not Employed","East Germany","","","",""
"5 on scale 1-7","2015","Employed","West Germany","","","",""
"5 on scale 1-7","2015","Employed","East Germany","","","",""
"6 on scale 1-7","2015","Not Employed","West Germany","","","",""
"6 on scale 1-7","2015","Not Employed","East Germany","","","",""
"6 on scale 1-7","2015","Employed","West Germany","","","",""
"6 on scale 1-7","2015","Employed","East Germany","","","",""
"7 Strongly agree","2015","Not Employed","West Germany","","","",""
"7 Strongly agree","2015","Not Employed","East Germany","","","",""
"7 Strongly agree","2015","Employed","West Germany","","","",""
"7 Strongly agree","2015","Employed","East Germany","","","",""
"1 Strongly disagree","2016","Not Employed","West Germany","","","",""
"1 Strongly disagree","2016","Not Employed","East Germany","","","",""
"1 Strongly disagree","2016","Employed","West Germany","","","",""
"1 Strongly disagree","2016","Employed","East Germany","","","",""
"2 on scale 1-7 ","2016","Not Employed","West Germany","","","",""
"2 on scale 1-7 ","2016","Not Employed","East Germany","","","",""
"2 on scale 1-7 ","2016","Employed","West Germany","","","",""
"2 on scale 1-7 ","2016","Employed","East Germany","","","",""
"3 on scale 1-7 ","2016","Not Employed","West Germany","","","",""
"3 on scale 1-7 ","2016","Not Employed","East Germany","","","",""
"3 on scale 1-7 ","2016","Employed","West Germany","","","",""
"3 on scale 1-7 ","2016","Employed","East Germany","","","",""
"4 on scale 1-7","2016","Not Employed","West Germany","","","",""
"4 on scale 1-7","2016","Not Employed","East Germany","","","",""
"4 on scale 1-7","2016","Employed","West Germany","","","",""
"4 on scale 1-7","2016","Employed","East Germany","","","",""
"5 on scale 1-7","2016","Not Employed","West Germany","","","",""
"5 on scale 1-7","2016","Not Employed","East Germany","","","",""
"5 on scale 1-7","2016","Employed","West Germany","","","",""
"5 on scale 1-7","2016","Employed","East Germany","","","",""
"6 on scale 1-7","2016","Not Employed","West Germany","","","",""
"6 on scale 1-7","2016","Not Employed","East Germany","","","",""
"6 on scale 1-7","2016","Employed","West Germany","","","",""
"6 on scale 1-7","2016","Employed","East Germany","","","",""
"7 Strongly agree","2016","Not Employed","West Germany","","","",""
"7 Strongly agree","2016","Not Employed","East Germany","","","",""
"7 Strongly agree","2016","Employed","West Germany","","","",""
"7 Strongly agree","2016","Employed","East Germany","","","",""
"1 Strongly disagree","2017","Not Employed","West Germany","39","0.00489947691173341","0.00341334109902426","0.00638561272444256"
"1 Strongly disagree","2017","Not Employed","East Germany","14","","",""
"1 Strongly disagree","2017","Employed","West Germany","16","","",""
"1 Strongly disagree","2017","Employed","East Germany","6","","",""
"2 on scale 1-7 ","2017","Not Employed","West Germany","77","0.013503414642127","0.0110468977221388","0.0159599315621151"
"2 on scale 1-7 ","2017","Not Employed","East Germany","32","0.0115653019983341","0.00733076259367564","0.0157998414029926"
"2 on scale 1-7 ","2017","Employed","West Germany","81","0.00591230266728864","0.00467075205301168","0.00715385328156561"
"2 on scale 1-7 ","2017","Employed","East Germany","18","","",""
"3 on scale 1-7 ","2017","Not Employed","West Germany","227","0.0317738960904239","0.0280407602432061","0.0355070319376417"
"3 on scale 1-7 ","2017","Not Employed","East Germany","80","0.0433928401304861","0.0353236574040498","0.0514620228569225"
"3 on scale 1-7 ","2017","Employed","West Germany","245","0.0159660430462397","0.0139361299718738","0.0179959561206056"
"3 on scale 1-7 ","2017","Employed","East Germany","62","0.016094793805818","0.0120061770781571","0.0201834105334789"
"4 on scale 1-7","2017","Not Employed","West Germany","821","0.119751621838747","0.112841376230079","0.126661867447415"
"4 on scale 1-7","2017","Not Employed","East Germany","247","0.117808306622212","0.105040298881708","0.130576314362716"
"4 on scale 1-7","2017","Employed","West Germany","1031","0.073537491250814","0.0693103955549962","0.0777645869466318"
"4 on scale 1-7","2017","Employed","East Germany","242","0.0706164809513671","0.0622929503156062","0.078940011587128"
"5 on scale 1-7","2017","Not Employed","West Germany","1673","0.229515263198055","0.220564955397746","0.238465570998364"
"5 on scale 1-7","2017","Not Employed","East Germany","464","0.196694140739946","0.180951054397591","0.212437227082302"
"5 on scale 1-7","2017","Employed","West Germany","3190","0.218683568357723","0.211989420430983","0.225377716284463"
"5 on scale 1-7","2017","Employed","East Germany","734","0.199160389777112","0.186184674128178","0.212136105426045"
"6 on scale 1-7","2017","Not Employed","West Germany","2803","0.3588457615278","0.348636711449074","0.369054811606527"
"6 on scale 1-7","2017","Not Employed","East Germany","874","0.395539956118731","0.376174279379374","0.414905632858089"
"6 on scale 1-7","2017","Employed","West Germany","6316","0.429309516382642","0.421293486577731","0.437325546187554"
"6 on scale 1-7","2017","Employed","East Germany","1625","0.460300776840701","0.444106788822045","0.476494764859357"
"7 Strongly agree","2017","Not Employed","West Germany","2840","0.241710565791114","0.23259852857796","0.250822603004267"
"7 Strongly agree","2017","Not Employed","East Germany","738","0.226612890132073","0.210032510582971","0.243193269681176"
"7 Strongly agree","2017","Employed","West Germany","3768","0.255251672662512","0.248190727854591","0.262312617470433"
"7 Strongly agree","2017","Employed","East Germany","952","0.247257667696651","0.233240666268967","0.261274669124336"
"1 Strongly disagree","2018","Not Employed","West Germany","","","",""
"1 Strongly disagree","2018","Not Employed","East Germany","","","",""
"1 Strongly disagree","2018","Employed","West Germany","","","",""
"1 Strongly disagree","2018","Employed","East Germany","","","",""
"2 on scale 1-7 ","2018","Not Employed","West Germany","","","",""
"2 on scale 1-7 ","2018","Not Employed","East Germany","","","",""
"2 on scale 1-7 ","2018","Employed","West Germany","","","",""
"2 on scale 1-7 ","2018","Employed","East Germany","","","",""
"3 on scale 1-7 ","2018","Not Employed","West Germany","","","",""
"3 on scale 1-7 ","2018","Not Employed","East Germany","","","",""
"3 on scale 1-7 ","2018","Employed","West Germany","","","",""
"3 on scale 1-7 ","2018","Employed","East Germany","","","",""
"4 on scale 1-7","2018","Not Employed","West Germany","","","",""
"4 on scale 1-7","2018","Not Employed","East Germany","","","",""
"4 on scale 1-7","2018","Employed","West Germany","","","",""
"4 on scale 1-7","2018","Employed","East Germany","","","",""
"5 on scale 1-7","2018","Not Employed","West Germany","","","",""
"5 on scale 1-7","2018","Not Employed","East Germany","","","",""
