"plh0222","year","migback","n","percent","lower_confidence","upper_confidence","value"
"6 on scale 1-7","2007","no migration background","","","","","6"
"7 Strongly agree","2007","indirect migration background","","","","","7"
"7 Strongly agree","2007","no migration background","","","","","7"
"7 Strongly agree","2007","direct migration background","","","","","7"
"1 Strongly disagree","2008","direct migration background","","","","","1"
"1 Strongly disagree","2008","indirect migration background","","","","","1"
"1 Strongly disagree","2008","no migration background","","","","","1"
"2 on scale 1-7 ","2008","indirect migration background","","","","","2"
"2 on scale 1-7 ","2008","no migration background","","","","","2"
"2 on scale 1-7 ","2008","direct migration background","","","","","2"
"3 on scale 1-7 ","2008","indirect migration background","","","","","3"
"3 on scale 1-7 ","2008","direct migration background","","","","","3"
"3 on scale 1-7 ","2008","no migration background","","","","","3"
"4 on scale 1-7","2008","indirect migration background","","","","","4"
"4 on scale 1-7","2008","direct migration background","","","","","4"
"4 on scale 1-7","2008","no migration background","","","","","4"
"5 on scale 1-7","2008","indirect migration background","","","","","5"
"5 on scale 1-7","2008","direct migration background","","","","","5"
"5 on scale 1-7","2008","no migration background","","","","","5"
"6 on scale 1-7","2008","indirect migration background","","","","","6"
"6 on scale 1-7","2008","direct migration background","","","","","6"
"6 on scale 1-7","2008","no migration background","","","","","6"
"7 Strongly agree","2008","indirect migration background","","","","","7"
"7 Strongly agree","2008","no migration background","","","","","7"
"7 Strongly agree","2008","direct migration background","","","","","7"
"1 Strongly disagree","2009","direct migration background","8","","","","1"
"1 Strongly disagree","2009","indirect migration background","7","","","","1"
"1 Strongly disagree","2009","no migration background","81","0.00665768648133195","0.00538163236760326","0.00793374059506064","1"
"2 on scale 1-7 ","2009","indirect migration background","5","","","","2"
"2 on scale 1-7 ","2009","no migration background","137","0.00942241202362914","0.00790646770864613","0.0109383563386122","2"
"2 on scale 1-7 ","2009","direct migration background","19","","","","2"
"3 on scale 1-7 ","2009","indirect migration background","27","","","","3"
"3 on scale 1-7 ","2009","direct migration background","68","0.0414107419456481","0.0317650941682306","0.0510563897230656","3"
"3 on scale 1-7 ","2009","no migration background","433","0.0301084648233242","0.027427050994526","0.0327898786521225","3"
"4 on scale 1-7","2009","indirect migration background","57","0.0740529792616972","0.0548323472864033","0.0932736112369912","4"
"4 on scale 1-7","2009","direct migration background","168","0.108969078994461","0.0938836855323636","0.124054472456559","4"
"4 on scale 1-7","2009","no migration background","1462","0.0974154737040635","0.0927626577982273","0.1020682896099","4"
"5 on scale 1-7","2009","indirect migration background","143","0.201967248336974","0.172499011063746","0.231435485610201","5"
"5 on scale 1-7","2009","direct migration background","328","0.192947534205369","0.173843322813665","0.212051745597073","5"
"5 on scale 1-7","2009","no migration background","3129","0.20205799467153","0.195757398609639","0.20835859073342","5"
"6 on scale 1-7","2009","direct migration background","575","0.346698748336909","0.323658269727811","0.369739226946007","6"
"6 on scale 1-7","2009","indirect migration background","258","0.359535932063395","0.324313295551492","0.394758568575299","6"
"6 on scale 1-7","2009","no migration background","6152","0.388626249336617","0.380977729206989","0.396274769466246","6"
"7 Strongly agree","2009","indirect migration background","216","0.310253264725026","0.276298061589785","0.344208467860266","7"
"7 Strongly agree","2009","no migration background","4208","0.265711718959504","0.258780707653643","0.272642730265366","7"
"7 Strongly agree","2009","direct migration background","473","0.29043156456636","0.268454096107217","0.312409033025503","7"
"1 Strongly disagree","2010","direct migration background","","","","","1"
"1 Strongly disagree","2010","indirect migration background","","","","","1"
"1 Strongly disagree","2010","no migration background","","","","","1"
"2 on scale 1-7 ","2010","indirect migration background","","","","","2"
"2 on scale 1-7 ","2010","direct migration background","","","","","2"
"2 on scale 1-7 ","2010","no migration background","","","","","2"
"3 on scale 1-7 ","2010","indirect migration background","","","","","3"
"3 on scale 1-7 ","2010","direct migration background","","","","","3"
"3 on scale 1-7 ","2010","no migration background","","","","","3"
"4 on scale 1-7","2010","indirect migration background","","","","","4"
"4 on scale 1-7","2010","no migration background","","","","","4"
"4 on scale 1-7","2010","direct migration background","","","","","4"
"5 on scale 1-7","2010","indirect migration background","","","","","5"
"5 on scale 1-7","2010","direct migration background","","","","","5"
"5 on scale 1-7","2010","no migration background","","","","","5"
"6 on scale 1-7","2010","direct migration background","","","","","6"
"6 on scale 1-7","2010","indirect migration background","","","","","6"
"6 on scale 1-7","2010","no migration background","","","","","6"
"7 Strongly agree","2010","indirect migration background","","","","","7"
"7 Strongly agree","2010","no migration background","","","","","7"
"7 Strongly agree","2010","direct migration background","","","","","7"
"1 Strongly disagree","2011","direct migration background","","","","","1"
"1 Strongly disagree","2011","indirect migration background","","","","","1"
"1 Strongly disagree","2011","no migration background","","","","","1"
"2 on scale 1-7 ","2011","indirect migration background","","","","","2"
"2 on scale 1-7 ","2011","direct migration background","","","","","2"
"2 on scale 1-7 ","2011","no migration background","","","","","2"
"3 on scale 1-7 ","2011","direct migration background","","","","","3"
"3 on scale 1-7 ","2011","indirect migration background","","","","","3"
"3 on scale 1-7 ","2011","no migration background","","","","","3"
"4 on scale 1-7","2011","indirect migration background","","","","","4"
"4 on scale 1-7","2011","direct migration background","","","","","4"
"4 on scale 1-7","2011","no migration background","","","","","4"
"5 on scale 1-7","2011","indirect migration background","","","","","5"
"5 on scale 1-7","2011","direct migration background","","","","","5"
"5 on scale 1-7","2011","no migration background","","","","","5"
"6 on scale 1-7","2011","direct migration background","","","","","6"
"6 on scale 1-7","2011","indirect migration background","","","","","6"
"6 on scale 1-7","2011","no migration background","","","","","6"
"7 Strongly agree","2011","indirect migration background","","","","","7"
"7 Strongly agree","2011","no migration background","","","","","7"
"7 Strongly agree","2011","direct migration background","","","","","7"
"1 Strongly disagree","2012","direct migration background","2","","","","1"
"1 Strongly disagree","2012","indirect migration background","2","","","","1"
"1 Strongly disagree","2012","no migration background","6","","","","1"
"2 on scale 1-7 ","2012","indirect migration background","4","","","","2"
"2 on scale 1-7 ","2012","direct migration background","14","","","","2"
"2 on scale 1-7 ","2012","no migration background","35","0.00595632384055983","0.00393084194999249","0.00798180573112718","2"
"3 on scale 1-7 ","2012","indirect migration background","14","","","","3"
"3 on scale 1-7 ","2012","direct migration background","26","","","","3"
"3 on scale 1-7 ","2012","no migration background","99","0.0213320915321139","0.0175287014185883","0.0251354816456394","3"
"4 on scale 1-7","2012","indirect migration background","46","0.0817948222908231","0.0573797403888849","0.106209904192761","4"
"4 on scale 1-7","2012","direct migration background","112","0.106378511375892","0.0880242375747509","0.124732785177033","4"
"4 on scale 1-7","2012","no migration background","362","0.0662932151646926","0.05974419573708","0.0728422345923052","4"
"5 on scale 1-7","2012","indirect migration background","101","0.217784081901062","0.181013390014716","0.254554773787409","5"
"5 on scale 1-7","2012","direct migration background","226","0.200556215193312","0.176719551026677","0.224392879359948","5"
"5 on scale 1-7","2012","no migration background","1216","0.221714372817363","0.210779772604821","0.232648973029905","5"
"6 on scale 1-7","2012","indirect migration background","194","0.392279066564565","0.348780487048718","0.435777646080413","6"
"6 on scale 1-7","2012","direct migration background","370","0.320434852179658","0.292655707366779","0.348213996992536","6"
"6 on scale 1-7","2012","no migration background","2429","0.432534123634659","0.4194929540152","0.445575293254118","6"
"7 Strongly agree","2012","indirect migration background","123","0.27071142848896","0.231126632646049","0.310296224331872","7"
"7 Strongly agree","2012","no migration background","1397","0.251284974909189","0.239867291010416","0.262702658807963","7"
"7 Strongly agree","2012","direct migration background","334","0.330575393772903","0.302571427380509","0.358579360165297","7"
"1 Strongly disagree","2013","direct migration background","11","","","","1"
"1 Strongly disagree","2013","indirect migration background","5","","","","1"
"1 Strongly disagree","2013","no migration background","55","0.00428064460138691","0.00328260755166762","0.0052786816511062","1"
"2 on scale 1-7 ","2013","indirect migration background","2","","","","2"
"2 on scale 1-7 ","2013","no migration background","135","0.00780103841146044","0.00645610991603915","0.00914596690688172","2"
"2 on scale 1-7 ","2013","direct migration background","14","","","","2"
"3 on scale 1-7 ","2013","indirect migration background","13","","","","3"
"3 on scale 1-7 ","2013","direct migration background","52","0.034045018022162","0.025357902601614","0.04273213344271","3"
"3 on scale 1-7 ","2013","no migration background","344","0.0218863151561923","0.0196496313425236","0.0241229989698611","3"
"4 on scale 1-7","2013","indirect migration background","50","0.0752251289942697","0.0558923382267478","0.0945579197617916","4"
"4 on scale 1-7","2013","direct migration background","140","0.0949980700954629","0.0809520751383044","0.109044065052621","4"
"4 on scale 1-7","2013","no migration background","1271","0.0772340633918679","0.0731529954752611","0.0813151313084748","4"
"5 on scale 1-7","2013","indirect migration background","154","0.216171219531852","0.18599918408071","0.246343254982995","5"
"5 on scale 1-7","2013","no migration background","3459","0.212033690387943","0.205785131549613","0.218282249226273","5"
"5 on scale 1-7","2013","direct migration background","339","0.211413573814399","0.191853907263699","0.230973240365099","5"
"6 on scale 1-7","2013","indirect migration background","295","0.406864494128326","0.370856665981474","0.442872322275178","6"
"6 on scale 1-7","2013","direct migration background","587","0.348220001069899","0.325398314577592","0.371041687562206","6"
"6 on scale 1-7","2013","no migration background","6739","0.40806730630063","0.400554093887228","0.415580518714032","6"
"7 Strongly agree","2013","indirect migration background","196","0.25970296281644","0.227563654351915","0.291842271280965","7"
"7 Strongly agree","2013","no migration background","4435","0.268696941750519","0.261920469574326","0.275473413926713","7"
"7 Strongly agree","2013","direct migration background","531","0.294723292523571","0.2728830546163","0.316563530430843","7"
"1 Strongly disagree","2014","direct migration background","","","","","1"
"1 Strongly disagree","2014","indirect migration background","","","","","1"
"1 Strongly disagree","2014","no migration background","","","","","1"
"2 on scale 1-7 ","2014","indirect migration background","","","","","2"
"2 on scale 1-7 ","2014","no migration background","","","","","2"
"2 on scale 1-7 ","2014","direct migration background","","","","","2"
"3 on scale 1-7 ","2014","indirect migration background","","","","","3"
"3 on scale 1-7 ","2014","direct migration background","","","","","3"
"3 on scale 1-7 ","2014","no migration background","","","","","3"
"4 on scale 1-7","2014","direct migration background","","","","","4"
"4 on scale 1-7","2014","indirect migration background","","","","","4"
"4 on scale 1-7","2014","no migration background","","","","","4"
"5 on scale 1-7","2014","indirect migration background","","","","","5"
"5 on scale 1-7","2014","direct migration background","","","","","5"
"5 on scale 1-7","2014","no migration background","","","","","5"
"6 on scale 1-7","2014","indirect migration background","","","","","6"
"6 on scale 1-7","2014","direct migration background","","","","","6"
"6 on scale 1-7","2014","no migration background","","","","","6"
"7 Strongly agree","2014","indirect migration background","","","","","7"
"7 Strongly agree","2014","no migration background","","","","","7"
"7 Strongly agree","2014","direct migration background","","","","","7"
"1 Strongly disagree","2015","direct migration background","","","","","1"
"1 Strongly disagree","2015","indirect migration background","","","","","1"
"1 Strongly disagree","2015","no migration background","","","","","1"
"2 on scale 1-7 ","2015","indirect migration background","","","","","2"
"2 on scale 1-7 ","2015","no migration background","","","","","2"
"2 on scale 1-7 ","2015","direct migration background","","","","","2"
"3 on scale 1-7 ","2015","indirect migration background","","","","","3"
"3 on scale 1-7 ","2015","direct migration background","","","","","3"
"3 on scale 1-7 ","2015","no migration background","","","","","3"
"4 on scale 1-7","2015","indirect migration background","","","","","4"
"4 on scale 1-7","2015","direct migration background","","","","","4"
"4 on scale 1-7","2015","no migration background","","","","","4"
"5 on scale 1-7","2015","indirect migration background","","","","","5"
"5 on scale 1-7","2015","direct migration background","","","","","5"
"5 on scale 1-7","2015","no migration background","","","","","5"
"6 on scale 1-7","2015","direct migration background","","","","","6"
"6 on scale 1-7","2015","indirect migration background","","","","","6"
"6 on scale 1-7","2015","no migration background","","","","","6"
"7 Strongly agree","2015","indirect migration background","","","","","7"
"7 Strongly agree","2015","no migration background","","","","","7"
"7 Strongly agree","2015","direct migration background","","","","","7"
"1 Strongly disagree","2016","direct migration background","","","","","1"
"1 Strongly disagree","2016","indirect migration background","","","","","1"
"1 Strongly disagree","2016","no migration background","","","","","1"
"2 on scale 1-7 ","2016","indirect migration background","","","","","2"
"2 on scale 1-7 ","2016","direct migration background","","","","","2"
"2 on scale 1-7 ","2016","no migration background","","","","","2"
"3 on scale 1-7 ","2016","indirect migration background","","","","","3"
"3 on scale 1-7 ","2016","direct migration background","","","","","3"
"3 on scale 1-7 ","2016","no migration background","","","","","3"
"4 on scale 1-7","2016","indirect migration background","","","","","4"
"4 on scale 1-7","2016","direct migration background","","","","","4"
"4 on scale 1-7","2016","no migration background","","","","","4"
"5 on scale 1-7","2016","indirect migration background","","","","","5"
"5 on scale 1-7","2016","direct migration background","","","","","5"
"5 on scale 1-7","2016","no migration background","","","","","5"
"6 on scale 1-7","2016","direct migration background","","","","","6"
"6 on scale 1-7","2016","indirect migration background","","","","","6"
"6 on scale 1-7","2016","no migration background","","","","","6"
"7 Strongly agree","2016","indirect migration background","","","","","7"
"7 Strongly agree","2016","no migration background","","","","","7"
"7 Strongly agree","2016","direct migration background","","","","","7"
"1 Strongly disagree","2017","direct migration background","33","0.00441630890289765","0.00288744889415809","0.00594516891163721","1"
"1 Strongly disagree","2017","indirect migration background","4","","","","1"
"1 Strongly disagree","2017","no migration background","38","0.00246458645952251","0.00178211824256636","0.00314705467647865","1"
"2 on scale 1-7 ","2017","indirect migration background","16","","","","2"
"2 on scale 1-7 ","2017","direct migration background","39","0.00840556002712101","0.00630057272276367","0.0105105473314784","2"
"2 on scale 1-7 ","2017","no migration background","153","0.00827900580407526","0.00703182307675456","0.00952618853139596","2"
"3 on scale 1-7 ","2017","indirect migration background","44","0.0249821870144702","0.0175892379599369","0.0323751360690036","3"
"3 on scale 1-7 ","2017","direct migration background","127","0.0229809478313025","0.0195260548663033","0.0264358407963017","3"
"3 on scale 1-7 ","2017","no migration background","443","0.0221225228476815","0.0200980787523943","0.0241469669429687","3"
"4 on scale 1-7","2017","direct migration background","512","0.0953791017523341","0.0886064454810275","0.102151758023641","4"
"4 on scale 1-7","2017","indirect migration background","166","0.0935852739828589","0.0797889480693346","0.107381599896383","4"
"4 on scale 1-7","2017","no migration background","1663","0.088284554295685","0.084379579266721","0.0921895293246489","4"
"5 on scale 1-7","2017","indirect migration background","413","0.266932403670478","0.245978310487269","0.287886496853688","5"
"5 on scale 1-7","2017","no migration background","4492","0.21759182208853","0.211912660634856","0.223270983542204","5"
"5 on scale 1-7","2017","direct migration background","1156","0.204640926562689","0.195338912770875","0.213942940354502","5"
"6 on scale 1-7","2017","direct migration background","2315","0.383446330508192","0.372235524209786","0.394657136806598","6"
"6 on scale 1-7","2017","no migration background","8657","0.417780065950961","0.410991725221767","0.424568406680156","6"
"6 on scale 1-7","2017","indirect migration background","646","0.369827810680954","0.346959946157757","0.39269567520415","6"
"7 Strongly agree","2017","indirect migration background","423","0.230054246158484","0.210118091149969","0.249990401166998","7"
"7 Strongly agree","2017","no migration background","4831","0.243477442553544","0.237570176283429","0.24938470882366","7"
"7 Strongly agree","2017","direct migration background","3044","0.280730824415465","0.270370105598619","0.29109154323231","7"
"1 Strongly disagree","2018","direct migration background","","","","","1"
"1 Strongly disagree","2018","indirect migration background","","","","","1"
"1 Strongly disagree","2018","no migration background","","","","","1"
"2 on scale 1-7 ","2018","indirect migration background","","","","","2"
"2 on scale 1-7 ","2018","direct migration background","","","","","2"
"2 on scale 1-7 ","2018","no migration background","","","","","2"
"3 on scale 1-7 ","2018","direct migration background","","","","","3"
"3 on scale 1-7 ","2018","indirect migration background","","","","","3"
"3 on scale 1-7 ","2018","no migration background","","","","","3"
"4 on scale 1-7","2018","direct migration background","","","","","4"
"4 on scale 1-7","2018","indirect migration background","","","","","4"
"4 on scale 1-7","2018","no migration background","","","","","4"
"5 on scale 1-7","2018","no migration background","","","","","5"
"5 on scale 1-7","2018","direct migration background","","","","","5"
"5 on scale 1-7","2018","indirect migration background","","","","","5"
"6 on scale 1-7","2018","direct migration background","","","","","6"
"6 on scale 1-7","2018","indirect migration background","","","","","6"
"6 on scale 1-7","2018","no migration background","","","","","6"
"7 Strongly agree","2018","no migration background","","","","","7"
"7 Strongly agree","2018","direct migration background","","","","","7"
"7 Strongly agree","2018","indirect migration background","","","","","7"
"1 Strongly disagree","2019","direct migration background","29","","","","1"
"1 Strongly disagree","2019","indirect migration background","5","","","","1"
"1 Strongly disagree","2019","no migration background","81","0.00418871076352682","0.00329855758470571","0.00507886394234794","1"
"2 on scale 1-7 ","2019","indirect migration background","11","","","","2"
"2 on scale 1-7 ","2019","direct migration background","39","0.0109902712240524","0.00768629541926232","0.0142942470288424","2"
"2 on scale 1-7 ","2019","no migration background","147","0.00813152049551058","0.0068937248144212","0.00936931617659996","2"
"3 on scale 1-7 ","2019","no migration background","424","0.0225162527276909","0.0204715090791353","0.0245609963762466","3"
"3 on scale 1-7 ","2019","direct migration background","92","0.0238979741045058","0.0190578051529314","0.0287381430560802","3"
"3 on scale 1-7 ","2019","indirect migration background","39","0.0166503826363999","0.0105624020960159","0.0227383631767838","3"
"4 on scale 1-7","2019","direct migration background","355","0.0992388569105838","0.0897638819801863","0.108713831840981","4"
"4 on scale 1-7","2019","no migration background","1677","0.0882459341731908","0.0843364249253231","0.0921554434210586","4"
"4 on scale 1-7","2019","indirect migration background","152","0.0812191154760589","0.0682221407893527","0.094216090162765","4"
"5 on scale 1-7","2019","no migration background","4483","0.220117514842231","0.21440696505958","0.225828064624882","5"
"5 on scale 1-7","2019","direct migration background","718","0.193014945117199","0.180507730965651","0.205522159268747","5"
"5 on scale 1-7","2019","indirect migration background","373","0.241362171660137","0.221003050852244","0.26172129246803","5"
"6 on scale 1-7","2019","direct migration background","1424","0.37913650390576","0.363761039761295","0.394511968050224","6"
"6 on scale 1-7","2019","no migration background","8473","0.411038174266348","0.404256753526873","0.417819595005822","6"
"6 on scale 1-7","2019","indirect migration background","655","0.387329966859199","0.364152763114895","0.410507170603503","6"
"7 Strongly agree","2019","no migration background","4937","0.245761892731502","0.239827892689808","0.251695892773196","7"
"7 Strongly agree","2019","direct migration background","1168","0.28775765874394","0.273410704576574","0.302104612911306","7"
"7 Strongly agree","2019","indirect migration background","462","0.25809571766564","0.237276159521839","0.278915275809441","7"
