"plh0222","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"2 on scale 1-7 ","2005","lower secondary degree","middle vocational","47","0.0106576683026351","0.00778578016528496","0.0135295564399853"
"2 on scale 1-7 ","2005","lower secondary degree","vocational + Abi","","","",""
"2 on scale 1-7 ","2005","lower secondary degree","higher vocational","4","","",""
"2 on scale 1-7 ","2005","lower secondary degree","higher education","1","","",""
"2 on scale 1-7 ","2005","secondary school degree","in school","","","",""
"2 on scale 1-7 ","2005","secondary school degree","inadequately","","","",""
"2 on scale 1-7 ","2005","secondary school degree","general elemantary","5","","",""
"2 on scale 1-7 ","2005","secondary school degree","middle vocational","23","","",""
"2 on scale 1-7 ","2005","secondary school degree","vocational + Abi","1","","",""
"2 on scale 1-7 ","2005","secondary school degree","higher vocational","4","","",""
"2 on scale 1-7 ","2005","secondary school degree","higher education","2","","",""
"2 on scale 1-7 ","2005","college entrance qualification","in school","","","",""
"2 on scale 1-7 ","2005","college entrance qualification","inadequately","","","",""
"2 on scale 1-7 ","2005","college entrance qualification","general elemantary","","","",""
"2 on scale 1-7 ","2005","college entrance qualification","middle vocational","2","","",""
"2 on scale 1-7 ","2005","college entrance qualification","vocational + Abi","4","","",""
"2 on scale 1-7 ","2005","college entrance qualification","higher vocational","","","",""
"2 on scale 1-7 ","2005","college entrance qualification","higher education","14","","",""
"2 on scale 1-7 ","2005","Other degree","in school","","","",""
"2 on scale 1-7 ","2005","Other degree","inadequately","1","","",""
"2 on scale 1-7 ","2005","Other degree","general elemantary","2","","",""
"2 on scale 1-7 ","2005","Other degree","middle vocational","4","","",""
"2 on scale 1-7 ","2005","Other degree","vocational + Abi","1","","",""
"2 on scale 1-7 ","2005","Other degree","higher vocational","1","","",""
"2 on scale 1-7 ","2005","Other degree","higher education","2","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","in school","8","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","inadequately","6","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","general elemantary","","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","middle vocational","1","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","vocational + Abi","","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","higher vocational","","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","higher education","","","",""
"3 on scale 1-7 ","2005","lower secondary degree","in school","","","",""
"3 on scale 1-7 ","2005","lower secondary degree","inadequately","","","",""
"3 on scale 1-7 ","2005","lower secondary degree","general elemantary","49","0.0384278078160175","0.0286377712365903","0.0482178443954447"
"3 on scale 1-7 ","2005","lower secondary degree","middle vocational","123","0.0259689652443255","0.0215208416711924","0.0304170888174587"
"3 on scale 1-7 ","2005","lower secondary degree","vocational + Abi","","","",""
"3 on scale 1-7 ","2005","lower secondary degree","higher vocational","6","","",""
"3 on scale 1-7 ","2005","lower secondary degree","higher education","5","","",""
"3 on scale 1-7 ","2005","secondary school degree","in school","","","",""
"3 on scale 1-7 ","2005","secondary school degree","inadequately","","","",""
"3 on scale 1-7 ","2005","secondary school degree","general elemantary","12","","",""
"3 on scale 1-7 ","2005","secondary school degree","middle vocational","63","0.0143471668497525","0.0106987046135916","0.0179956290859135"
"3 on scale 1-7 ","2005","secondary school degree","vocational + Abi","","","",""
"3 on scale 1-7 ","2005","secondary school degree","higher vocational","13","","",""
"3 on scale 1-7 ","2005","secondary school degree","higher education","8","","",""
"3 on scale 1-7 ","2005","college entrance qualification","in school","","","",""
"3 on scale 1-7 ","2005","college entrance qualification","inadequately","","","",""
"3 on scale 1-7 ","2005","college entrance qualification","general elemantary","","","",""
"3 on scale 1-7 ","2005","college entrance qualification","middle vocational","24","","",""
"3 on scale 1-7 ","2005","college entrance qualification","vocational + Abi","11","","",""
"3 on scale 1-7 ","2005","college entrance qualification","higher vocational","5","","",""
"3 on scale 1-7 ","2005","college entrance qualification","higher education","60","0.016913155449877","0.0124187171710118","0.0214075937287422"
"3 on scale 1-7 ","2005","Other degree","in school","","","",""
"3 on scale 1-7 ","2005","Other degree","inadequately","4","","",""
"3 on scale 1-7 ","2005","Other degree","general elemantary","14","","",""
"3 on scale 1-7 ","2005","Other degree","middle vocational","16","","",""
"3 on scale 1-7 ","2005","Other degree","vocational + Abi","4","","",""
"3 on scale 1-7 ","2005","Other degree","higher vocational","2","","",""
"3 on scale 1-7 ","2005","Other degree","higher education","3","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","in school","36","0.05860147445487","0.0405032079448282","0.0766997409649119"
"3 on scale 1-7 ","2005","no degree/no degree yet","inadequately","7","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","general elemantary","","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","middle vocational","2","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","vocational + Abi","","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","higher vocational","","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","higher education","","","",""
"4 on scale 1-7","2005","lower secondary degree","in school","","","",""
"4 on scale 1-7","2005","lower secondary degree","inadequately","","","",""
"4 on scale 1-7","2005","lower secondary degree","general elemantary","234","0.162684800077164","0.143887800213069","0.18148179994126"
"4 on scale 1-7","2005","lower secondary degree","middle vocational","442","0.0906143554842223","0.0825858321502578","0.0986428788181868"
"4 on scale 1-7","2005","lower secondary degree","vocational + Abi","2","","",""
"4 on scale 1-7","2005","lower secondary degree","higher vocational","29","","",""
"4 on scale 1-7","2005","lower secondary degree","higher education","12","","",""
"4 on scale 1-7","2005","secondary school degree","in school","","","",""
"4 on scale 1-7","2005","secondary school degree","inadequately","","","",""
"4 on scale 1-7","2005","secondary school degree","general elemantary","49","0.0720089921437123","0.0508615719330985","0.0931564123543261"
"4 on scale 1-7","2005","secondary school degree","middle vocational","253","0.0721198086408579","0.0641831440301392","0.0800564732515765"
"4 on scale 1-7","2005","secondary school degree","vocational + Abi","4","","",""
"4 on scale 1-7","2005","secondary school degree","higher vocational","42","0.0544136685162714","0.0375375350255258","0.071289802007017"
"4 on scale 1-7","2005","secondary school degree","higher education","36","0.0603959420169013","0.0416447635240339","0.0791471205097687"
"4 on scale 1-7","2005","college entrance qualification","in school","","","",""
"4 on scale 1-7","2005","college entrance qualification","inadequately","","","",""
"4 on scale 1-7","2005","college entrance qualification","general elemantary","","","",""
"4 on scale 1-7","2005","college entrance qualification","middle vocational","76","0.0998403052583117","0.0781081832672685","0.121572427249355"
"4 on scale 1-7","2005","college entrance qualification","vocational + Abi","68","0.0904216670600147","0.0722138471689384","0.108629486951091"
"4 on scale 1-7","2005","college entrance qualification","higher vocational","21","","",""
"4 on scale 1-7","2005","college entrance qualification","higher education","218","0.0734730424112274","0.0643789324750694","0.0825671523473853"
"4 on scale 1-7","2005","Other degree","in school","","","",""
"4 on scale 1-7","2005","Other degree","inadequately","7","","",""
"4 on scale 1-7","2005","Other degree","general elemantary","54","0.141774214472184","0.103792462784662","0.179755966159707"
"4 on scale 1-7","2005","Other degree","middle vocational","46","0.135421451176201","0.10106315944699","0.169779742905413"
"4 on scale 1-7","2005","Other degree","vocational + Abi","12","","",""
"4 on scale 1-7","2005","Other degree","higher vocational","4","","",""
"4 on scale 1-7","2005","Other degree","higher education","13","","",""
"4 on scale 1-7","2005","no degree/no degree yet","in school","108","0.157781717292614","0.129692695026516","0.185870739558713"
"4 on scale 1-7","2005","no degree/no degree yet","inadequately","29","","",""
"4 on scale 1-7","2005","no degree/no degree yet","general elemantary","","","",""
"4 on scale 1-7","2005","no degree/no degree yet","middle vocational","4","","",""
"4 on scale 1-7","2005","no degree/no degree yet","vocational + Abi","","","",""
"4 on scale 1-7","2005","no degree/no degree yet","higher vocational","1","","",""
"4 on scale 1-7","2005","no degree/no degree yet","higher education","","","",""
"5 on scale 1-7","2005","lower secondary degree","in school","","","",""
"5 on scale 1-7","2005","lower secondary degree","inadequately","","","",""
"5 on scale 1-7","2005","lower secondary degree","general elemantary","305","0.203202059163167","0.182708909319029","0.223695209007304"
"5 on scale 1-7","2005","lower secondary degree","middle vocational","939","0.194807539527777","0.18373070024754","0.205884378808014"
"5 on scale 1-7","2005","lower secondary degree","vocational + Abi","5","","",""
"5 on scale 1-7","2005","lower secondary degree","higher vocational","80","0.187415488120696","0.15139937602","0.223431600221392"
"5 on scale 1-7","2005","lower secondary degree","higher education","33","0.191527919128595","0.13435887173721","0.248696966519979"
"5 on scale 1-7","2005","secondary school degree","in school","","","",""
"5 on scale 1-7","2005","secondary school degree","inadequately","","","",""
"5 on scale 1-7","2005","secondary school degree","general elemantary","131","0.206061326870255","0.172972309568738","0.239150344171773"
"5 on scale 1-7","2005","secondary school degree","middle vocational","722","0.174276107604553","0.162637496817054","0.185914718392052"
"5 on scale 1-7","2005","secondary school degree","vocational + Abi","4","","",""
"5 on scale 1-7","2005","secondary school degree","higher vocational","123","0.157579474734173","0.130472400201007","0.18468654926734"
"5 on scale 1-7","2005","secondary school degree","higher education","112","0.194209912758577","0.163071325635927","0.225348499881228"
"5 on scale 1-7","2005","college entrance qualification","in school","","","",""
"5 on scale 1-7","2005","college entrance qualification","inadequately","","","",""
"5 on scale 1-7","2005","college entrance qualification","general elemantary","","","",""
"5 on scale 1-7","2005","college entrance qualification","middle vocational","199","0.326198625708147","0.292212910621242","0.360184340795053"
"5 on scale 1-7","2005","college entrance qualification","vocational + Abi","192","0.206284289991953","0.180594106500904","0.231974473483002"
"5 on scale 1-7","2005","college entrance qualification","higher vocational","69","0.234977860424422","0.190367695585122","0.279588025263722"
"5 on scale 1-7","2005","college entrance qualification","higher education","656","0.213763736455768","0.199474444501227","0.228053028410308"
"5 on scale 1-7","2005","Other degree","in school","","","",""
"5 on scale 1-7","2005","Other degree","inadequately","7","","",""
"5 on scale 1-7","2005","Other degree","general elemantary","83","0.243594063950917","0.196854312286809","0.290333815615025"
"5 on scale 1-7","2005","Other degree","middle vocational","81","0.187115090669819","0.147954021440781","0.226276159898858"
"5 on scale 1-7","2005","Other degree","vocational + Abi","26","","",""
"5 on scale 1-7","2005","Other degree","higher vocational","8","","",""
"5 on scale 1-7","2005","Other degree","higher education","33","0.182598385255083","0.126927460071795","0.238269310438372"
"5 on scale 1-7","2005","no degree/no degree yet","in school","185","0.302180667448591","0.26679716762435","0.337564167272831"
"5 on scale 1-7","2005","no degree/no degree yet","inadequately","43","0.225040302017464","0.166426418748409","0.28365418528652"
"5 on scale 1-7","2005","no degree/no degree yet","general elemantary","","","",""
"5 on scale 1-7","2005","no degree/no degree yet","middle vocational","9","","",""
"5 on scale 1-7","2005","no degree/no degree yet","vocational + Abi","","","",""
"5 on scale 1-7","2005","no degree/no degree yet","higher vocational","2","","",""
"5 on scale 1-7","2005","no degree/no degree yet","higher education","1","","",""
"6 on scale 1-7","2005","lower secondary degree","in school","","","",""
"6 on scale 1-7","2005","lower secondary degree","inadequately","","","",""
"6 on scale 1-7","2005","lower secondary degree","general elemantary","467","0.302838848040759","0.279437388559847","0.326240307521671"
"6 on scale 1-7","2005","lower secondary degree","middle vocational","1783","0.34147836302095","0.328215730271054","0.354740995770845"
"6 on scale 1-7","2005","lower secondary degree","vocational + Abi","9","","",""
"6 on scale 1-7","2005","lower secondary degree","higher vocational","163","0.329240545770478","0.285869501614966","0.37261158992599"
"6 on scale 1-7","2005","lower secondary degree","higher education","62","0.340641662324761","0.27178879514939","0.409494529500132"
"6 on scale 1-7","2005","secondary school degree","in school","","","",""
"6 on scale 1-7","2005","secondary school degree","inadequately","","","",""
"6 on scale 1-7","2005","secondary school degree","general elemantary","244","0.42625250314603","0.385796216484918","0.466708789807141"
"6 on scale 1-7","2005","secondary school degree","middle vocational","1742","0.420596949532145","0.405451288195429","0.435742610868861"
"6 on scale 1-7","2005","secondary school degree","vocational + Abi","14","","",""
"6 on scale 1-7","2005","secondary school degree","higher vocational","319","0.477001596638478","0.4398413614776","0.514161831799356"
"6 on scale 1-7","2005","secondary school degree","higher education","282","0.41487260107324","0.376090186842065","0.453655015304414"
"6 on scale 1-7","2005","college entrance qualification","in school","","","",""
"6 on scale 1-7","2005","college entrance qualification","inadequately","","","",""
"6 on scale 1-7","2005","college entrance qualification","general elemantary","","","",""
"6 on scale 1-7","2005","college entrance qualification","middle vocational","300","0.368216508199867","0.33325218169846","0.403180834701274"
"6 on scale 1-7","2005","college entrance qualification","vocational + Abi","415","0.435812629761791","0.404330563650354","0.467294695873228"
"6 on scale 1-7","2005","college entrance qualification","higher vocational","154","0.440084198894209","0.387855091554227","0.49231330623419"
"6 on scale 1-7","2005","college entrance qualification","higher education","1361","0.412729338562467","0.395569271469851","0.429889405655083"
"6 on scale 1-7","2005","Other degree","in school","","","",""
"6 on scale 1-7","2005","Other degree","inadequately","14","","",""
"6 on scale 1-7","2005","Other degree","general elemantary","101","0.294268381223327","0.244647191384954","0.343889571061701"
"6 on scale 1-7","2005","Other degree","middle vocational","116","0.335831423922756","0.288408816326926","0.383254031518586"
"6 on scale 1-7","2005","Other degree","vocational + Abi","29","","",""
"6 on scale 1-7","2005","Other degree","higher vocational","13","","",""
"6 on scale 1-7","2005","Other degree","higher education","61","0.381579450543524","0.311579671021872","0.451579230065176"
"6 on scale 1-7","2005","no degree/no degree yet","in school","207","0.27964243537718","0.245058727899638","0.314226142854723"
"6 on scale 1-7","2005","no degree/no degree yet","inadequately","52","0.290904588318577","0.227157785399143","0.354651391238012"
"6 on scale 1-7","2005","no degree/no degree yet","general elemantary","","","",""
"6 on scale 1-7","2005","no degree/no degree yet","middle vocational","19","","",""
"6 on scale 1-7","2005","no degree/no degree yet","vocational + Abi","","","",""
"6 on scale 1-7","2005","no degree/no degree yet","higher vocational","","","",""
"6 on scale 1-7","2005","no degree/no degree yet","higher education","1","","",""
"7 Strongly agree","2005","lower secondary degree","in school","","","",""
"7 Strongly agree","2005","lower secondary degree","inadequately","","","",""
"7 Strongly agree","2005","lower secondary degree","general elemantary","372","0.253690405030428","0.231529775409617","0.275851034651239"
"7 Strongly agree","2005","lower secondary degree","middle vocational","1540","0.327039239009725","0.313918511179837","0.340159966839614"
"7 Strongly agree","2005","lower secondary degree","vocational + Abi","7","","",""
"7 Strongly agree","2005","lower secondary degree","higher vocational","165","0.391150399869697","0.34611160908455","0.436189190654845"
"7 Strongly agree","2005","lower secondary degree","higher education","69","0.375045048144112","0.304708917730961","0.445381178557262"
"7 Strongly agree","2005","secondary school degree","in school","","","",""
"7 Strongly agree","2005","secondary school degree","inadequately","","","",""
"7 Strongly agree","2005","secondary school degree","general elemantary","131","0.262932347434785","0.226918640166827","0.298946054702742"
"7 Strongly agree","2005","secondary school degree","middle vocational","1267","0.308590387229004","0.294418630228334","0.322762144229674"
"7 Strongly agree","2005","secondary school degree","vocational + Abi","12","","",""
"7 Strongly agree","2005","secondary school degree","higher vocational","189","0.269417120496473","0.236409387603525","0.302424853389422"
"7 Strongly agree","2005","secondary school degree","higher education","180","0.317674171078098","0.281027113991706","0.35432122816449"
"7 Strongly agree","2005","college entrance qualification","in school","","","",""
"7 Strongly agree","2005","college entrance qualification","inadequately","","","",""
"7 Strongly agree","2005","college entrance qualification","general elemantary","","","",""
"7 Strongly agree","2005","college entrance qualification","middle vocational","128","0.171926777520878","0.144574371494388","0.199279183547368"
"7 Strongly agree","2005","college entrance qualification","vocational + Abi","262","0.250997502629577","0.223469292559617","0.278525712699536"
"7 Strongly agree","2005","college entrance qualification","higher vocational","95","0.241901901116558","0.196844545661503","0.286959256571613"
"7 Strongly agree","2005","college entrance qualification","higher education","844","0.275831428464243","0.260253529997425","0.29140932693106"
"7 Strongly agree","2005","Other degree","in school","","","",""
"7 Strongly agree","2005","Other degree","inadequately","3","","",""
"7 Strongly agree","2005","Other degree","general elemantary","64","0.240406714588719","0.193876030113278","0.286937399064161"
"7 Strongly agree","2005","Other degree","middle vocational","116","0.299721076136552","0.253718752114701","0.345723400158403"
"7 Strongly agree","2005","Other degree","vocational + Abi","48","0.437874301504899","0.349107838175656","0.526640764834141"
"7 Strongly agree","2005","Other degree","higher vocational","27","","",""
"7 Strongly agree","2005","Other degree","higher education","72","0.331457345364337","0.263624409909347","0.399290280819327"
"7 Strongly agree","2005","no degree/no degree yet","in school","101","0.179798004216542","0.150207743282587","0.209388265150497"
"7 Strongly agree","2005","no degree/no degree yet","inadequately","53","0.296309306969563","0.232218707279205","0.36039990665992"
"7 Strongly agree","2005","no degree/no degree yet","general elemantary","","","",""
"7 Strongly agree","2005","no degree/no degree yet","middle vocational","11","","",""
"7 Strongly agree","2005","no degree/no degree yet","vocational + Abi","","","",""
"7 Strongly agree","2005","no degree/no degree yet","higher vocational","1","","",""
"7 Strongly agree","2005","no degree/no degree yet","higher education","","","",""
"1 Strongly disagree","2006","lower secondary degree","in school","","","",""
"1 Strongly disagree","2006","lower secondary degree","inadequately","","","",""
"1 Strongly disagree","2006","lower secondary degree","general elemantary","","","",""
"1 Strongly disagree","2006","lower secondary degree","middle vocational","","","",""
"1 Strongly disagree","2006","lower secondary degree","vocational + Abi","","","",""
"1 Strongly disagree","2006","lower secondary degree","higher vocational","","","",""
"1 Strongly disagree","2006","lower secondary degree","higher education","","","",""
"1 Strongly disagree","2006","secondary school degree","in school","","","",""
"1 Strongly disagree","2006","secondary school degree","inadequately","","","",""
"1 Strongly disagree","2006","secondary school degree","general elemantary","","","",""
"1 Strongly disagree","2006","secondary school degree","middle vocational","","","",""
"1 Strongly disagree","2006","secondary school degree","vocational + Abi","","","",""
"1 Strongly disagree","2006","secondary school degree","higher vocational","","","",""
"1 Strongly disagree","2006","secondary school degree","higher education","","","",""
"1 Strongly disagree","2006","college entrance qualification","in school","","","",""
"1 Strongly disagree","2006","college entrance qualification","inadequately","","","",""
"1 Strongly disagree","2006","college entrance qualification","general elemantary","","","",""
"1 Strongly disagree","2006","college entrance qualification","middle vocational","","","",""
"1 Strongly disagree","2006","college entrance qualification","vocational + Abi","","","",""
"1 Strongly disagree","2006","college entrance qualification","higher vocational","","","",""
"1 Strongly disagree","2006","college entrance qualification","higher education","","","",""
"1 Strongly disagree","2006","Other degree","in school","","","",""
"1 Strongly disagree","2006","Other degree","inadequately","","","",""
"1 Strongly disagree","2006","Other degree","general elemantary","","","",""
"1 Strongly disagree","2006","Other degree","middle vocational","","","",""
"1 Strongly disagree","2006","Other degree","vocational + Abi","","","",""
"1 Strongly disagree","2006","Other degree","higher vocational","","","",""
"1 Strongly disagree","2006","Other degree","higher education","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","in school","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","inadequately","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","general elemantary","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","middle vocational","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","vocational + Abi","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","higher vocational","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","higher education","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","in school","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","inadequately","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","general elemantary","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","middle vocational","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","higher vocational","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","higher education","","","",""
"2 on scale 1-7 ","2006","secondary school degree","in school","","","",""
"2 on scale 1-7 ","2006","secondary school degree","inadequately","","","",""
"2 on scale 1-7 ","2006","secondary school degree","general elemantary","","","",""
"2 on scale 1-7 ","2006","secondary school degree","middle vocational","","","",""
"2 on scale 1-7 ","2006","secondary school degree","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","secondary school degree","higher vocational","","","",""
"2 on scale 1-7 ","2006","secondary school degree","higher education","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","in school","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","inadequately","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","general elemantary","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","middle vocational","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","higher vocational","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","higher education","","","",""
"2 on scale 1-7 ","2006","Other degree","in school","","","",""
"2 on scale 1-7 ","2006","Other degree","inadequately","","","",""
"2 on scale 1-7 ","2006","Other degree","general elemantary","","","",""
"2 on scale 1-7 ","2006","Other degree","middle vocational","","","",""
"2 on scale 1-7 ","2006","Other degree","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","Other degree","higher vocational","","","",""
"2 on scale 1-7 ","2006","Other degree","higher education","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","in school","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","inadequately","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","general elemantary","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","middle vocational","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","higher vocational","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","higher education","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","in school","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","inadequately","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","general elemantary","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","middle vocational","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","vocational + Abi","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","higher vocational","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","higher education","","","",""
"3 on scale 1-7 ","2006","secondary school degree","in school","","","",""
"3 on scale 1-7 ","2006","secondary school degree","inadequately","","","",""
"3 on scale 1-7 ","2006","secondary school degree","general elemantary","","","",""
"3 on scale 1-7 ","2006","secondary school degree","middle vocational","","","",""
"3 on scale 1-7 ","2006","secondary school degree","vocational + Abi","","","",""
"3 on scale 1-7 ","2006","secondary school degree","higher vocational","","","",""
"3 on scale 1-7 ","2006","secondary school degree","higher education","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","in school","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","inadequately","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","general elemantary","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","middle vocational","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","vocational + Abi","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","higher vocational","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","higher education","","","",""
"3 on scale 1-7 ","2006","Other degree","in school","","","",""
"3 on scale 1-7 ","2006","Other degree","inadequately","","","",""
"3 on scale 1-7 ","2006","Other degree","general elemantary","","","",""
"3 on scale 1-7 ","2006","Other degree","middle vocational","","","",""
"3 on scale 1-7 ","2006","Other degree","vocational + Abi","","","",""
"3 on scale 1-7 ","2006","Other degree","higher vocational","","","",""
"3 on scale 1-7 ","2006","Other degree","higher education","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","in school","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","inadequately","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","general elemantary","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","middle vocational","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","vocational + Abi","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","higher vocational","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","higher education","","","",""
"4 on scale 1-7","2006","lower secondary degree","in school","","","",""
"4 on scale 1-7","2006","lower secondary degree","inadequately","","","",""
"4 on scale 1-7","2006","lower secondary degree","general elemantary","","","",""
"4 on scale 1-7","2006","lower secondary degree","middle vocational","","","",""
"4 on scale 1-7","2006","lower secondary degree","vocational + Abi","","","",""
"4 on scale 1-7","2006","lower secondary degree","higher vocational","","","",""
"4 on scale 1-7","2006","lower secondary degree","higher education","","","",""
"4 on scale 1-7","2006","secondary school degree","in school","","","",""
"4 on scale 1-7","2006","secondary school degree","inadequately","","","",""
"4 on scale 1-7","2006","secondary school degree","general elemantary","","","",""
"4 on scale 1-7","2006","secondary school degree","middle vocational","","","",""
"4 on scale 1-7","2006","secondary school degree","vocational + Abi","","","",""
"4 on scale 1-7","2006","secondary school degree","higher vocational","","","",""
"4 on scale 1-7","2006","secondary school degree","higher education","","","",""
"4 on scale 1-7","2006","college entrance qualification","in school","","","",""
"4 on scale 1-7","2006","college entrance qualification","inadequately","","","",""
"4 on scale 1-7","2006","college entrance qualification","general elemantary","","","",""
"4 on scale 1-7","2006","college entrance qualification","middle vocational","","","",""
"4 on scale 1-7","2006","college entrance qualification","vocational + Abi","","","",""
"4 on scale 1-7","2006","college entrance qualification","higher vocational","","","",""
"4 on scale 1-7","2006","college entrance qualification","higher education","","","",""
"4 on scale 1-7","2006","Other degree","in school","","","",""
"4 on scale 1-7","2006","Other degree","inadequately","","","",""
"4 on scale 1-7","2006","Other degree","general elemantary","","","",""
