"plh0222","year","migback","sex","n","percent","lower_confidence","upper_confidence"
"2 on scale 1-7 ","2010","no migration background","Female","","","",""
"2 on scale 1-7 ","2010","direct migration background","Male","","","",""
"2 on scale 1-7 ","2010","direct migration background","Female","","","",""
"2 on scale 1-7 ","2010","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2010","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2010","no migration background","Male","","","",""
"3 on scale 1-7 ","2010","no migration background","Female","","","",""
"3 on scale 1-7 ","2010","direct migration background","Male","","","",""
"3 on scale 1-7 ","2010","direct migration background","Female","","","",""
"3 on scale 1-7 ","2010","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2010","indirect migration background","Female","","","",""
"4 on scale 1-7","2010","no migration background","Male","","","",""
"4 on scale 1-7","2010","no migration background","Female","","","",""
"4 on scale 1-7","2010","direct migration background","Male","","","",""
"4 on scale 1-7","2010","direct migration background","Female","","","",""
"4 on scale 1-7","2010","indirect migration background","Male","","","",""
"4 on scale 1-7","2010","indirect migration background","Female","","","",""
"5 on scale 1-7","2010","no migration background","Male","","","",""
"5 on scale 1-7","2010","no migration background","Female","","","",""
"5 on scale 1-7","2010","direct migration background","Male","","","",""
"5 on scale 1-7","2010","direct migration background","Female","","","",""
"5 on scale 1-7","2010","indirect migration background","Male","","","",""
"5 on scale 1-7","2010","indirect migration background","Female","","","",""
"6 on scale 1-7","2010","no migration background","Male","","","",""
"6 on scale 1-7","2010","no migration background","Female","","","",""
"6 on scale 1-7","2010","direct migration background","Male","","","",""
"6 on scale 1-7","2010","direct migration background","Female","","","",""
"6 on scale 1-7","2010","indirect migration background","Male","","","",""
"6 on scale 1-7","2010","indirect migration background","Female","","","",""
"7 Strongly agree","2010","no migration background","Male","","","",""
"7 Strongly agree","2010","no migration background","Female","","","",""
"7 Strongly agree","2010","direct migration background","Male","","","",""
"7 Strongly agree","2010","direct migration background","Female","","","",""
"7 Strongly agree","2010","indirect migration background","Male","","","",""
"7 Strongly agree","2010","indirect migration background","Female","","","",""
"1 Strongly disagree","2011","no migration background","Male","","","",""
"1 Strongly disagree","2011","no migration background","Female","","","",""
"1 Strongly disagree","2011","direct migration background","Male","","","",""
"1 Strongly disagree","2011","direct migration background","Female","","","",""
"1 Strongly disagree","2011","indirect migration background","Male","","","",""
"1 Strongly disagree","2011","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2011","no migration background","Male","","","",""
"2 on scale 1-7 ","2011","no migration background","Female","","","",""
"2 on scale 1-7 ","2011","direct migration background","Male","","","",""
"2 on scale 1-7 ","2011","direct migration background","Female","","","",""
"2 on scale 1-7 ","2011","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2011","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2011","no migration background","Male","","","",""
"3 on scale 1-7 ","2011","no migration background","Female","","","",""
"3 on scale 1-7 ","2011","direct migration background","Male","","","",""
"3 on scale 1-7 ","2011","direct migration background","Female","","","",""
"3 on scale 1-7 ","2011","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2011","indirect migration background","Female","","","",""
"4 on scale 1-7","2011","no migration background","Male","","","",""
"4 on scale 1-7","2011","no migration background","Female","","","",""
"4 on scale 1-7","2011","direct migration background","Male","","","",""
"4 on scale 1-7","2011","direct migration background","Female","","","",""
"4 on scale 1-7","2011","indirect migration background","Male","","","",""
"4 on scale 1-7","2011","indirect migration background","Female","","","",""
"5 on scale 1-7","2011","no migration background","Male","","","",""
"5 on scale 1-7","2011","no migration background","Female","","","",""
"5 on scale 1-7","2011","direct migration background","Male","","","",""
"5 on scale 1-7","2011","direct migration background","Female","","","",""
"5 on scale 1-7","2011","indirect migration background","Male","","","",""
"5 on scale 1-7","2011","indirect migration background","Female","","","",""
"6 on scale 1-7","2011","no migration background","Male","","","",""
"6 on scale 1-7","2011","no migration background","Female","","","",""
"6 on scale 1-7","2011","direct migration background","Male","","","",""
"6 on scale 1-7","2011","direct migration background","Female","","","",""
"6 on scale 1-7","2011","indirect migration background","Male","","","",""
"6 on scale 1-7","2011","indirect migration background","Female","","","",""
"7 Strongly agree","2011","no migration background","Male","","","",""
"7 Strongly agree","2011","no migration background","Female","","","",""
"7 Strongly agree","2011","direct migration background","Male","","","",""
"7 Strongly agree","2011","direct migration background","Female","","","",""
"7 Strongly agree","2011","indirect migration background","Male","","","",""
"7 Strongly agree","2011","indirect migration background","Female","","","",""
"1 Strongly disagree","2012","no migration background","Male","","","",""
"1 Strongly disagree","2012","no migration background","Female","","","",""
"1 Strongly disagree","2012","direct migration background","Male","","","",""
"1 Strongly disagree","2012","direct migration background","Female","","","",""
"1 Strongly disagree","2012","indirect migration background","Male","","","",""
"1 Strongly disagree","2012","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2012","no migration background","Male","","","",""
"2 on scale 1-7 ","2012","no migration background","Female","","","",""
"2 on scale 1-7 ","2012","direct migration background","Male","","","",""
"2 on scale 1-7 ","2012","direct migration background","Female","","","",""
"2 on scale 1-7 ","2012","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2012","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2012","no migration background","Male","41","0.0205211905134373","0.0146036315690194","0.0264387494578552"
"3 on scale 1-7 ","2012","no migration background","Female","58","0.0219461346395577","0.0169767766060951","0.0269154926730203"
"3 on scale 1-7 ","2012","direct migration background","Male","","","",""
"3 on scale 1-7 ","2012","direct migration background","Female","","","",""
"3 on scale 1-7 ","2012","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2012","indirect migration background","Female","","","",""
"4 on scale 1-7","2012","no migration background","Male","137","0.0599544240376851","0.0500454459811077","0.0698634020942625"
"4 on scale 1-7","2012","no migration background","Female","225","0.0710931733734237","0.0623767180427103","0.0798096287041371"
"4 on scale 1-7","2012","direct migration background","Male","50","0.0970112303366683","0.0705885571770868","0.12343390349625"
"4 on scale 1-7","2012","direct migration background","Female","62","0.114499196474555","0.089063388089745","0.139935004859366"
"4 on scale 1-7","2012","indirect migration background","Male","","","",""
"4 on scale 1-7","2012","indirect migration background","Female","","","",""
"5 on scale 1-7","2012","no migration background","Male","491","0.231695706510801","0.214085298536769","0.249306114484833"
"5 on scale 1-7","2012","no migration background","Female","725","0.214156151756604","0.200241469695738","0.228070833817469"
"5 on scale 1-7","2012","direct migration background","Male","102","0.215095287595927","0.178413669241234","0.251776905950619"
"5 on scale 1-7","2012","direct migration background","Female","124","0.187951999720976","0.156744126618439","0.219159872823514"
"5 on scale 1-7","2012","indirect migration background","Male","44","0.236804136129149","0.177439525473633","0.296168746784665"
"5 on scale 1-7","2012","indirect migration background","Female","57","0.202849599078612","0.156326958816404","0.249372239340819"
"6 on scale 1-7","2012","no migration background","Male","990","0.443900220156877","0.423162412795161","0.464638027518593"
"6 on scale 1-7","2012","no migration background","Female","1439","0.423927310882839","0.407165373158276","0.440689248607402"
"6 on scale 1-7","2012","direct migration background","Male","173","0.325224596982813","0.283403455194432","0.367045738771194"
"6 on scale 1-7","2012","direct migration background","Female","197","0.316282525684219","0.279135351319872","0.353429700048565"
"6 on scale 1-7","2012","indirect migration background","Male","83","0.413165458195054","0.344405624833095","0.481925291557013"
"6 on scale 1-7","2012","indirect migration background","Female","111","0.375879141869929","0.319843338267657","0.431914945472202"
"7 Strongly agree","2012","no migration background","Male","528","0.236515945705958","0.218779197834357","0.254252693577558"
"7 Strongly agree","2012","no migration background","Female","869","0.262468609381226","0.247545173591432","0.27739204517102"
"7 Strongly agree","2012","direct migration background","Male","134","0.312077389250705","0.270713104794989","0.35344167370642"
"7 Strongly agree","2012","direct migration background","Female","200","0.346611687447602","0.308596500757781","0.384626874137423"
"7 Strongly agree","2012","indirect migration background","Male","46","0.238124542818025","0.178646174034035","0.297602911602016"
"7 Strongly agree","2012","indirect migration background","Female","77","0.296298541882732","0.243470303942747","0.349126779822717"
"1 Strongly disagree","2013","no migration background","Male","","","",""
"1 Strongly disagree","2013","no migration background","Female","","","",""
"1 Strongly disagree","2013","direct migration background","Male","","","",""
"1 Strongly disagree","2013","direct migration background","Female","","","",""
"1 Strongly disagree","2013","indirect migration background","Male","","","",""
"1 Strongly disagree","2013","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2013","no migration background","Male","64","0.00877035083346695","0.00669371165117489","0.010846990015759"
"2 on scale 1-7 ","2013","no migration background","Female","71","0.00687577603801772","0.00513877162522342","0.00861278045081202"
"2 on scale 1-7 ","2013","direct migration background","Male","","","",""
"2 on scale 1-7 ","2013","direct migration background","Female","","","",""
"2 on scale 1-7 ","2013","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2013","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2013","no migration background","Male","164","0.0226111088915773","0.0193001022728979","0.0259221155102568"
"3 on scale 1-7 ","2013","no migration background","Female","180","0.0211944594070722","0.0181668652773242","0.0242220535368202"
"3 on scale 1-7 ","2013","direct migration background","Male","","","",""
"3 on scale 1-7 ","2013","direct migration background","Female","","","",""
"3 on scale 1-7 ","2013","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2013","indirect migration background","Female","","","",""
"4 on scale 1-7","2013","no migration background","Male","613","0.0765001456024052","0.0705802374947875","0.082420053710023"
"4 on scale 1-7","2013","no migration background","Female","658","0.0779346285557646","0.0722997525474349","0.0835695045640944"
"4 on scale 1-7","2013","direct migration background","Male","60","0.0908900021995998","0.0700234545804483","0.111756549818751"
"4 on scale 1-7","2013","direct migration background","Female","80","0.0986730823155205","0.0796591166753431","0.117687047955698"
"4 on scale 1-7","2013","indirect migration background","Male","","","",""
"4 on scale 1-7","2013","indirect migration background","Female","","","",""
"5 on scale 1-7","2013","no migration background","Male","1652","0.217340377987754","0.208154469970823","0.226526286004684"
"5 on scale 1-7","2013","no migration background","Female","1807","0.206968163265577","0.198452169061185","0.215484157469969"
"5 on scale 1-7","2013","direct migration background","Male","172","0.261991431401217","0.230071748169619","0.293911114632815"
"5 on scale 1-7","2013","direct migration background","Female","167","0.166167426621196","0.142434868005783","0.18989998523661"
"5 on scale 1-7","2013","indirect migration background","Male","85","0.219200820726076","0.175546291862708","0.262855349589444"
"5 on scale 1-7","2013","indirect migration background","Female","69","0.212838782924902","0.171132214626879","0.254545351222926"
"6 on scale 1-7","2013","no migration background","Male","3238","0.417586028332667","0.406602185978577","0.428569870686758"
"6 on scale 1-7","2013","no migration background","Female","3501","0.398981159110571","0.388687767156896","0.409274551064246"
"6 on scale 1-7","2013","direct migration background","Male","237","0.316183057732129","0.282429189337688","0.34993692612657"
"6 on scale 1-7","2013","direct migration background","Female","350","0.376879741182316","0.345982513096981","0.407776969267651"
"6 on scale 1-7","2013","indirect migration background","Male","141","0.420686669114321","0.368594231564819","0.472779106663824"
"6 on scale 1-7","2013","indirect migration background","Female","154","0.391660670602371","0.341924177749937","0.441397163454805"
"7 Strongly agree","2013","no migration background","Male","1985","0.2530684803435","0.243385147930233","0.262751812756766"
"7 Strongly agree","2013","no migration background","Female","2450","0.28361517344385","0.274140239445388","0.293090107442312"
"7 Strongly agree","2013","direct migration background","Male","224","0.283480935784978","0.250764940966303","0.316196930603654"
"7 Strongly agree","2013","direct migration background","Female","307","0.304780526104882","0.275431968736888","0.334129083472876"
"7 Strongly agree","2013","indirect migration background","Male","87","0.227853521103179","0.183593026447928","0.272114015758429"
"7 Strongly agree","2013","indirect migration background","Female","109","0.294736037690636","0.248280264173558","0.341191811207714"
"1 Strongly disagree","2014","no migration background","Male","","","",""
"1 Strongly disagree","2014","no migration background","Female","","","",""
"1 Strongly disagree","2014","direct migration background","Male","","","",""
"1 Strongly disagree","2014","direct migration background","Female","","","",""
"1 Strongly disagree","2014","indirect migration background","Male","","","",""
"1 Strongly disagree","2014","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2014","no migration background","Male","","","",""
"2 on scale 1-7 ","2014","no migration background","Female","","","",""
"2 on scale 1-7 ","2014","direct migration background","Male","","","",""
"2 on scale 1-7 ","2014","direct migration background","Female","","","",""
"2 on scale 1-7 ","2014","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2014","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2014","no migration background","Male","","","",""
"3 on scale 1-7 ","2014","no migration background","Female","","","",""
"3 on scale 1-7 ","2014","direct migration background","Male","","","",""
"3 on scale 1-7 ","2014","direct migration background","Female","","","",""
"3 on scale 1-7 ","2014","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2014","indirect migration background","Female","","","",""
"4 on scale 1-7","2014","no migration background","Male","","","",""
"4 on scale 1-7","2014","no migration background","Female","","","",""
"4 on scale 1-7","2014","direct migration background","Male","","","",""
