"plh0222","year","regtyp","sex","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2007","Rural Area","Female","","","",""
"1 Strongly disagree","2008","Urban Area","Male","","","",""
"1 Strongly disagree","2008","Urban Area","Female","","","",""
"1 Strongly disagree","2008","Rural Area","Male","","","",""
"1 Strongly disagree","2008","Rural Area","Female","","","",""
"2 on scale 1-7 ","2008","Urban Area","Male","","","",""
"2 on scale 1-7 ","2008","Urban Area","Female","","","",""
"2 on scale 1-7 ","2008","Rural Area","Male","","","",""
"2 on scale 1-7 ","2008","Rural Area","Female","","","",""
"3 on scale 1-7 ","2008","Urban Area","Male","","","",""
"3 on scale 1-7 ","2008","Urban Area","Female","","","",""
"3 on scale 1-7 ","2008","Rural Area","Male","","","",""
"3 on scale 1-7 ","2008","Rural Area","Female","","","",""
"4 on scale 1-7","2008","Urban Area","Male","","","",""
"4 on scale 1-7","2008","Urban Area","Female","","","",""
"4 on scale 1-7","2008","Rural Area","Male","","","",""
"4 on scale 1-7","2008","Rural Area","Female","","","",""
"5 on scale 1-7","2008","Urban Area","Male","","","",""
"5 on scale 1-7","2008","Urban Area","Female","","","",""
"5 on scale 1-7","2008","Rural Area","Male","","","",""
"5 on scale 1-7","2008","Rural Area","Female","","","",""
"6 on scale 1-7","2008","Urban Area","Male","","","",""
"6 on scale 1-7","2008","Urban Area","Female","","","",""
"6 on scale 1-7","2008","Rural Area","Male","","","",""
"6 on scale 1-7","2008","Rural Area","Female","","","",""
"7 Strongly agree","2008","Urban Area","Male","","","",""
"7 Strongly agree","2008","Urban Area","Female","","","",""
"7 Strongly agree","2008","Rural Area","Male","","","",""
"7 Strongly agree","2008","Rural Area","Female","","","",""
"1 Strongly disagree","2009","Urban Area","Male","32","0.00651463225229342","0.00440378561177658","0.00862547889281026"
"1 Strongly disagree","2009","Urban Area","Female","34","0.0067456446239827","0.0047032132317641","0.0087880760162013"
"1 Strongly disagree","2009","Rural Area","Male","10","","",""
"1 Strongly disagree","2009","Rural Area","Female","20","","",""
"2 on scale 1-7 ","2009","Urban Area","Male","44","0.0101227777691805","0.0074963134311822","0.0127492421071788"
"2 on scale 1-7 ","2009","Urban Area","Female","50","0.00699730573479953","0.00491738805064013","0.00907722341895892"
"2 on scale 1-7 ","2009","Rural Area","Male","31","0.0119567429666801","0.0080705865321275","0.0158428994012327"
"2 on scale 1-7 ","2009","Rural Area","Female","36","0.014460833276649","0.0103239375464255","0.0185977290068725"
"3 on scale 1-7 ","2009","Urban Area","Male","173","0.0329566839457114","0.0282725887914317","0.0376407790999911"
"3 on scale 1-7 ","2009","Urban Area","Female","163","0.0316494662251638","0.0272812412044425","0.0360176912458851"
"3 on scale 1-7 ","2009","Rural Area","Male","93","0.0284514078287414","0.0225069808476193","0.0343958348098635"
"3 on scale 1-7 ","2009","Rural Area","Female","99","0.0320567879538538","0.0259526278998339","0.0381609480078737"
"4 on scale 1-7","2009","Urban Area","Male","515","0.100809784266283","0.0929101293448943","0.108709439187671"
"4 on scale 1-7","2009","Urban Area","Female","570","0.0977441515915226","0.090334193485689","0.105154109697356"
"4 on scale 1-7","2009","Rural Area","Male","272","0.0794699954701489","0.0697995513130988","0.089140439627199"
"4 on scale 1-7","2009","Rural Area","Female","330","0.108092931492372","0.0973332498543605","0.118852613130383"
"5 on scale 1-7","2009","Urban Area","Male","1088","0.197494041203667","0.18704847170941","0.207939610697924"
"5 on scale 1-7","2009","Urban Area","Female","1232","0.201233271507485","0.19122946262478","0.21123708039019"
"5 on scale 1-7","2009","Rural Area","Male","622","0.212092869933935","0.197476941678596","0.226708798189274"
"5 on scale 1-7","2009","Rural Area","Female","658","0.196870312940059","0.183091115390448","0.21064951048967"
"6 on scale 1-7","2009","Urban Area","Male","2232","0.392391274540242","0.379579695412218","0.405202853668266"
"6 on scale 1-7","2009","Urban Area","Female","2341","0.372588938820515","0.360524793126987","0.384653084514043"
"6 on scale 1-7","2009","Rural Area","Male","1188","0.396671861733139","0.379180712692008","0.414163010774269"
"6 on scale 1-7","2009","Rural Area","Female","1224","0.367361526000861","0.350655790299611","0.384067261702111"
"7 Strongly agree","2009","Urban Area","Male","1496","0.259710806022623","0.248206068717348","0.271215543327898"
"7 Strongly agree","2009","Urban Area","Female","1780","0.283041221496531","0.271800933281243","0.29428150971182"
"7 Strongly agree","2009","Rural Area","Male","789","0.265084720014929","0.249303635748246","0.280865804281611"
"7 Strongly agree","2009","Rural Area","Female","832","0.273857106546443","0.258404063146461","0.289310149946426"
"1 Strongly disagree","2010","Urban Area","Male","","","",""
"1 Strongly disagree","2010","Urban Area","Female","","","",""
"1 Strongly disagree","2010","Rural Area","Male","","","",""
"1 Strongly disagree","2010","Rural Area","Female","","","",""
"2 on scale 1-7 ","2010","Urban Area","Male","","","",""
"2 on scale 1-7 ","2010","Urban Area","Female","","","",""
"2 on scale 1-7 ","2010","Rural Area","Male","","","",""
"2 on scale 1-7 ","2010","Rural Area","Female","","","",""
"3 on scale 1-7 ","2010","Urban Area","Male","","","",""
"3 on scale 1-7 ","2010","Urban Area","Female","","","",""
"3 on scale 1-7 ","2010","Rural Area","Male","","","",""
"3 on scale 1-7 ","2010","Rural Area","Female","","","",""
"4 on scale 1-7","2010","Urban Area","Male","","","",""
"4 on scale 1-7","2010","Urban Area","Female","","","",""
"4 on scale 1-7","2010","Rural Area","Male","","","",""
"4 on scale 1-7","2010","Rural Area","Female","","","",""
"5 on scale 1-7","2010","Urban Area","Male","","","",""
"5 on scale 1-7","2010","Urban Area","Female","","","",""
"5 on scale 1-7","2010","Rural Area","Male","","","",""
"5 on scale 1-7","2010","Rural Area","Female","","","",""
"6 on scale 1-7","2010","Urban Area","Male","","","",""
"6 on scale 1-7","2010","Urban Area","Female","","","",""
"6 on scale 1-7","2010","Rural Area","Male","","","",""
"6 on scale 1-7","2010","Rural Area","Female","","","",""
"7 Strongly agree","2010","Urban Area","Male","","","",""
"7 Strongly agree","2010","Urban Area","Female","","","",""
"7 Strongly agree","2010","Rural Area","Male","","","",""
"7 Strongly agree","2010","Rural Area","Female","","","",""
"1 Strongly disagree","2011","Urban Area","Male","","","",""
"1 Strongly disagree","2011","Urban Area","Female","","","",""
"1 Strongly disagree","2011","Rural Area","Male","","","",""
"1 Strongly disagree","2011","Rural Area","Female","","","",""
"2 on scale 1-7 ","2011","Urban Area","Male","","","",""
"2 on scale 1-7 ","2011","Urban Area","Female","","","",""
"2 on scale 1-7 ","2011","Rural Area","Male","","","",""
"2 on scale 1-7 ","2011","Rural Area","Female","","","",""
"3 on scale 1-7 ","2011","Urban Area","Male","","","",""
"3 on scale 1-7 ","2011","Urban Area","Female","","","",""
"3 on scale 1-7 ","2011","Rural Area","Male","","","",""
"3 on scale 1-7 ","2011","Rural Area","Female","","","",""
"4 on scale 1-7","2011","Urban Area","Male","","","",""
"4 on scale 1-7","2011","Urban Area","Female","","","",""
"4 on scale 1-7","2011","Rural Area","Male","","","",""
"4 on scale 1-7","2011","Rural Area","Female","","","",""
"5 on scale 1-7","2011","Urban Area","Male","","","",""
"5 on scale 1-7","2011","Urban Area","Female","","","",""
"5 on scale 1-7","2011","Rural Area","Male","","","",""
"5 on scale 1-7","2011","Rural Area","Female","","","",""
"6 on scale 1-7","2011","Urban Area","Male","","","",""
"6 on scale 1-7","2011","Urban Area","Female","","","",""
"6 on scale 1-7","2011","Rural Area","Male","","","",""
"6 on scale 1-7","2011","Rural Area","Female","","","",""
"7 Strongly agree","2011","Urban Area","Male","","","",""
"7 Strongly agree","2011","Urban Area","Female","","","",""
"7 Strongly agree","2011","Rural Area","Male","","","",""
"7 Strongly agree","2011","Rural Area","Female","","","",""
"1 Strongly disagree","2012","Urban Area","Male","4","","",""
"1 Strongly disagree","2012","Urban Area","Female","5","","",""
"1 Strongly disagree","2012","Rural Area","Male","","","",""
"1 Strongly disagree","2012","Rural Area","Female","1","","",""
"2 on scale 1-7 ","2012","Urban Area","Male","20","","",""
"2 on scale 1-7 ","2012","Urban Area","Female","20","","",""
"2 on scale 1-7 ","2012","Rural Area","Male","6","","",""
"2 on scale 1-7 ","2012","Rural Area","Female","7","","",""
"3 on scale 1-7 ","2012","Urban Area","Male","43","0.0245181706621285","0.0173094103687956","0.0317269309554615"
"3 on scale 1-7 ","2012","Urban Area","Female","56","0.0227285231993257","0.0170743771171467","0.0283826692815046"
"3 on scale 1-7 ","2012","Rural Area","Male","14","","",""
"3 on scale 1-7 ","2012","Rural Area","Female","26","","",""
"4 on scale 1-7","2012","Urban Area","Male","135","0.0724209030174885","0.0603395825317987","0.0845022235031784"
"4 on scale 1-7","2012","Urban Area","Female","207","0.0882698100873383","0.077507312475494","0.0990323076991827"
"4 on scale 1-7","2012","Rural Area","Male","71","0.063894839639802","0.0495461842391328","0.0782434950404712"
"4 on scale 1-7","2012","Rural Area","Female","107","0.0674701320690453","0.0550189039788105","0.0799213601592801"
"5 on scale 1-7","2012","Urban Area","Male","387","0.230234151838156","0.210610892076758","0.249857411599555"
"5 on scale 1-7","2012","Urban Area","Female","563","0.201023590335077","0.18581936508198","0.216227815588175"
"5 on scale 1-7","2012","Rural Area","Male","250","0.224536708099618","0.200055080266561","0.249018335932676"
"5 on scale 1-7","2012","Rural Area","Female","343","0.22198190082878","0.201352877524466","0.242610924133094"
"6 on scale 1-7","2012","Urban Area","Male","753","0.3996437131288","0.376811501310229","0.422475924947372"
"6 on scale 1-7","2012","Urban Area","Female","1100","0.39709061071941","0.378527761506466","0.415653459932355"
"6 on scale 1-7","2012","Rural Area","Male","493","0.441424648907316","0.412291651684879","0.470557646129754"
"6 on scale 1-7","2012","Rural Area","Female","647","0.399459178375045","0.375146516931484","0.423771839818607"
"7 Strongly agree","2012","Urban Area","Male","426","0.255406220104469","0.235078793692619","0.27573364651632"
"7 Strongly agree","2012","Urban Area","Female","718","0.280412089164597","0.263370342698378","0.297453835630816"
"7 Strongly agree","2012","Rural Area","Male","282","0.251585925977938","0.226127582716226","0.277044269239651"
"7 Strongly agree","2012","Rural Area","Female","428","0.287018254648441","0.264562947576255","0.309473561720628"
"1 Strongly disagree","2013","Urban Area","Male","21","","",""
"1 Strongly disagree","2013","Urban Area","Female","23","","",""
"1 Strongly disagree","2013","Rural Area","Male","13","","",""
"1 Strongly disagree","2013","Rural Area","Female","14","","",""
"2 on scale 1-7 ","2013","Urban Area","Male","47","0.00812578861599128","0.00578839128224532","0.0104631859497372"
"2 on scale 1-7 ","2013","Urban Area","Female","50","0.00682288507036762","0.00482553029229383","0.00882023984844141"
"2 on scale 1-7 ","2013","Rural Area","Male","28","","",""
"2 on scale 1-7 ","2013","Rural Area","Female","26","","",""
"3 on scale 1-7 ","2013","Urban Area","Male","123","0.0230200104630401","0.0191154956271323","0.0269245252989478"
"3 on scale 1-7 ","2013","Urban Area","Female","137","0.023263833941605","0.0196063105525713","0.0269213573306387"
"3 on scale 1-7 ","2013","Rural Area","Male","68","0.0237869396050924","0.0184662799284723","0.0291075992817125"
"3 on scale 1-7 ","2013","Rural Area","Female","81","0.0226296817178057","0.0176913778063238","0.0275679856292876"
"4 on scale 1-7","2013","Urban Area","Male","459","0.0820549672030292","0.0749094731703565","0.089200461235702"
"4 on scale 1-7","2013","Urban Area","Female","499","0.0791812522866915","0.0726295207655153","0.0857329838078678"
"4 on scale 1-7","2013","Rural Area","Male","238","0.069971531522445","0.0610645059203184","0.0788785571245717"
"4 on scale 1-7","2013","Rural Area","Female","265","0.0803423572327357","0.0713163766500447","0.0893683378154267"
"5 on scale 1-7","2013","Urban Area","Male","1268","0.23502120557689","0.22398169784992","0.246060713303859"
"5 on scale 1-7","2013","Urban Area","Female","1332","0.204095116025805","0.194315884596939","0.213874347454671"
"5 on scale 1-7","2013","Rural Area","Male","641","0.194244648996224","0.180431267047307","0.208058030945142"
"5 on scale 1-7","2013","Rural Area","Female","711","0.201598013281551","0.188276212147639","0.214919814415462"
"6 on scale 1-7","2013","Urban Area","Male","2311","0.404955187214963","0.392174629534353","0.417735744895573"
"6 on scale 1-7","2013","Urban Area","Female","2613","0.397076887770412","0.38520482719697","0.408948948343855"
"6 on scale 1-7","2013","Rural Area","Male","1305","0.4162396358368","0.39902836621818","0.43345090545542"
"6 on scale 1-7","2013","Rural Area","Female","1392","0.39595500869844","0.379715735724953","0.412194281671926"
"7 Strongly agree","2013","Urban Area","Male","1438","0.242993562862978","0.231827022106574","0.254160103619382"
"7 Strongly agree","2013","Urban Area","Female","1871","0.284785031917367","0.27383451273919","0.295735551095543"
"7 Strongly agree","2013","Rural Area","Male","858","0.278723461290928","0.263068155474896","0.294378767106959"
"7 Strongly agree","2013","Rural Area","Female","995","0.288226034411268","0.273186074781391","0.303265994041146"
"1 Strongly disagree","2014","Urban Area","Male","","","",""
"1 Strongly disagree","2014","Urban Area","Female","","","",""
"1 Strongly disagree","2014","Rural Area","Male","","","",""
"1 Strongly disagree","2014","Rural Area","Female","","","",""
"2 on scale 1-7 ","2014","Urban Area","Male","","","",""
"2 on scale 1-7 ","2014","Urban Area","Female","","","",""
"2 on scale 1-7 ","2014","Rural Area","Male","","","",""
"2 on scale 1-7 ","2014","Rural Area","Female","","","",""
"3 on scale 1-7 ","2014","Urban Area","Male","","","",""
"3 on scale 1-7 ","2014","Urban Area","Female","","","",""
"3 on scale 1-7 ","2014","Rural Area","Male","","","",""
"3 on scale 1-7 ","2014","Rural Area","Female","","","",""
"4 on scale 1-7","2014","Urban Area","Male","","","",""
"4 on scale 1-7","2014","Urban Area","Female","","","",""
"4 on scale 1-7","2014","Rural Area","Male","","","",""
"4 on scale 1-7","2014","Rural Area","Female","","","",""
"5 on scale 1-7","2014","Urban Area","Male","","","",""
"5 on scale 1-7","2014","Urban Area","Female","","","",""
"5 on scale 1-7","2014","Rural Area","Male","","","",""
"5 on scale 1-7","2014","Rural Area","Female","","","",""
"6 on scale 1-7","2014","Urban Area","Male","","","",""
"6 on scale 1-7","2014","Urban Area","Female","","","",""
"6 on scale 1-7","2014","Rural Area","Male","","","",""
"6 on scale 1-7","2014","Rural Area","Female","","","",""
"7 Strongly agree","2014","Urban Area","Male","","","",""
"7 Strongly agree","2014","Urban Area","Female","","","",""
"7 Strongly agree","2014","Rural Area","Male","","","",""
"7 Strongly agree","2014","Rural Area","Female","","","",""
"1 Strongly disagree","2015","Urban Area","Male","","","",""
"1 Strongly disagree","2015","Urban Area","Female","","","",""
"1 Strongly disagree","2015","Rural Area","Male","","","",""
"1 Strongly disagree","2015","Rural Area","Female","","","",""
"2 on scale 1-7 ","2015","Urban Area","Male","","","",""
"2 on scale 1-7 ","2015","Urban Area","Female","","","",""
"2 on scale 1-7 ","2015","Rural Area","Male","","","",""
"2 on scale 1-7 ","2015","Rural Area","Female","","","",""
"3 on scale 1-7 ","2015","Urban Area","Male","","","",""
"3 on scale 1-7 ","2015","Urban Area","Female","","","",""
"3 on scale 1-7 ","2015","Rural Area","Male","","","",""
"3 on scale 1-7 ","2015","Rural Area","Female","","","",""
"4 on scale 1-7","2015","Urban Area","Male","","","",""
"4 on scale 1-7","2015","Urban Area","Female","","","",""
"4 on scale 1-7","2015","Rural Area","Male","","","",""
"4 on scale 1-7","2015","Rural Area","Female","","","",""
"5 on scale 1-7","2015","Urban Area","Male","","","",""
"5 on scale 1-7","2015","Urban Area","Female","","","",""
"5 on scale 1-7","2015","Rural Area","Male","","","",""
"5 on scale 1-7","2015","Rural Area","Female","","","",""
"6 on scale 1-7","2015","Urban Area","Male","","","",""
"6 on scale 1-7","2015","Urban Area","Female","","","",""
"6 on scale 1-7","2015","Rural Area","Male","","","",""
"6 on scale 1-7","2015","Rural Area","Female","","","",""
"7 Strongly agree","2015","Urban Area","Male","","","",""
"7 Strongly agree","2015","Urban Area","Female","","","",""
"7 Strongly agree","2015","Rural Area","Male","","","",""
"7 Strongly agree","2015","Rural Area","Female","","","",""
"1 Strongly disagree","2016","Urban Area","Male","","","",""
"1 Strongly disagree","2016","Urban Area","Female","","","",""
"1 Strongly disagree","2016","Rural Area","Male","","","",""
"1 Strongly disagree","2016","Rural Area","Female","","","",""
"2 on scale 1-7 ","2016","Urban Area","Male","","","",""
"2 on scale 1-7 ","2016","Urban Area","Female","","","",""
"2 on scale 1-7 ","2016","Rural Area","Male","","","",""
"2 on scale 1-7 ","2016","Rural Area","Female","","","",""
"3 on scale 1-7 ","2016","Urban Area","Male","","","",""
"3 on scale 1-7 ","2016","Urban Area","Female","","","",""
"3 on scale 1-7 ","2016","Rural Area","Male","","","",""
"3 on scale 1-7 ","2016","Rural Area","Female","","","",""
"4 on scale 1-7","2016","Urban Area","Male","","","",""
"4 on scale 1-7","2016","Urban Area","Female","","","",""
"4 on scale 1-7","2016","Rural Area","Male","","","",""
"4 on scale 1-7","2016","Rural Area","Female","","","",""
"5 on scale 1-7","2016","Urban Area","Male","","","",""
"5 on scale 1-7","2016","Urban Area","Female","","","",""
"5 on scale 1-7","2016","Rural Area","Male","","","",""
"5 on scale 1-7","2016","Rural Area","Female","","","",""
"6 on scale 1-7","2016","Urban Area","Male","","","",""
"6 on scale 1-7","2016","Urban Area","Female","","","",""
"6 on scale 1-7","2016","Rural Area","Male","","","",""
"6 on scale 1-7","2016","Rural Area","Female","","","",""
"7 Strongly agree","2016","Urban Area","Male","","","",""
"7 Strongly agree","2016","Urban Area","Female","","","",""
"7 Strongly agree","2016","Rural Area","Male","","","",""
"7 Strongly agree","2016","Rural Area","Female","","","",""
"1 Strongly disagree","2017","Urban Area","Male","18","","",""
"1 Strongly disagree","2017","Urban Area","Female","31","0.00359640817764946","0.00242266249238058","0.00477015386291833"
"1 Strongly disagree","2017","Rural Area","Male","15","","",""
"1 Strongly disagree","2017","Rural Area","Female","11","","",""
"2 on scale 1-7 ","2017","Urban Area","Male","68","0.00927586596494204","0.0072993990293708","0.0112523329005133"
"2 on scale 1-7 ","2017","Urban Area","Female","70","0.00782044518451997","0.00609328446139319","0.00954760590764675"
"2 on scale 1-7 ","2017","Rural Area","Male","41","0.00989427360220946","0.00712721043222822","0.0126613367721907"
"2 on scale 1-7 ","2017","Rural Area","Female","29","","",""
"3 on scale 1-7 ","2017","Urban Area","Male","201","0.0245046513469136","0.0213169853103086","0.0276923173835186"
"3 on scale 1-7 ","2017","Urban Area","Female","199","0.0201104862752465","0.0173580218192674","0.0228629507312255"
"3 on scale 1-7 ","2017","Rural Area","Male","108","0.0242790781252987","0.0199761386741156","0.0285820175764819"
"3 on scale 1-7 ","2017","Rural Area","Female","106","0.0212453868018057","0.0173525086073156","0.0251382649962957"
"4 on scale 1-7","2017","Urban Area","Male","776","0.0989471679284248","0.0927909673403261","0.105103368516524"
"4 on scale 1-7","2017","Urban Area","Female","774","0.0868628784029984","0.0813407438327072","0.0923850129732895"
"4 on scale 1-7","2017","Rural Area","Male","394","0.084363865380133","0.0765937757846583","0.0921339549756078"
"4 on scale 1-7","2017","Rural Area","Female","397","0.0814889715698814","0.0741032456205721","0.0888746975191906"
"5 on scale 1-7","2017","Urban Area","Male","2009","0.236180789536331","0.227423826361839","0.244937752710822"
"5 on scale 1-7","2017","Urban Area","Female","2078","0.217236616059914","0.20915117633485","0.225322055784977"
"5 on scale 1-7","2017","Rural Area","Male","973","0.215293782062844","0.203802840383954","0.226784723741734"
"5 on scale 1-7","2017","Rural Area","Female","1001","0.18560305035472","0.175107331066474","0.196098769642967"
"6 on scale 1-7","2017","Urban Area","Male","3508","0.415120006769744","0.404960885016778","0.425279128522711"
"6 on scale 1-7","2017","Urban Area","Female","4000","0.393810043860622","0.384229952722331","0.403390134998913"
"6 on scale 1-7","2017","Rural Area","Male","1954","0.420949967904797","0.407147408806912","0.434752527002682"
"6 on scale 1-7","2017","Rural Area","Female","2156","0.422840092988868","0.409503719788651","0.436176466189085"
"7 Strongly agree","2017","Urban Area","Male","2457","0.214707641181076","0.206241697285364","0.223173585076787"
"7 Strongly agree","2017","Urban Area","Female","2840","0.27056312203905","0.261852482602247","0.279273761475852"
"7 Strongly agree","2017","Rural Area","Male","1430","0.241607854349488","0.229640758555756","0.25357495014322"
"7 Strongly agree","2017","Rural Area","Female","1571","0.278458424457968","0.2663576701305","0.290559178785436"
"1 Strongly disagree","2018","Urban Area","Male","","","",""
"1 Strongly disagree","2018","Urban Area","Female","","","",""
"1 Strongly disagree","2018","Rural Area","Male","","","",""
"1 Strongly disagree","2018","Rural Area","Female","","","",""
"2 on scale 1-7 ","2018","Urban Area","Male","","","",""
"2 on scale 1-7 ","2018","Urban Area","Female","","","",""
"2 on scale 1-7 ","2018","Rural Area","Male","","","",""
"2 on scale 1-7 ","2018","Rural Area","Female","","","",""
"3 on scale 1-7 ","2018","Urban Area","Male","","","",""
"3 on scale 1-7 ","2018","Urban Area","Female","","","",""
"3 on scale 1-7 ","2018","Rural Area","Male","","","",""
"3 on scale 1-7 ","2018","Rural Area","Female","","","",""
"4 on scale 1-7","2018","Urban Area","Male","","","",""
"4 on scale 1-7","2018","Urban Area","Female","","","",""
"4 on scale 1-7","2018","Rural Area","Male","","","",""
"4 on scale 1-7","2018","Rural Area","Female","","","",""
"5 on scale 1-7","2018","Urban Area","Male","","","",""
"5 on scale 1-7","2018","Urban Area","Female","","","",""
"5 on scale 1-7","2018","Rural Area","Male","","","",""
"5 on scale 1-7","2018","Rural Area","Female","","","",""
"6 on scale 1-7","2018","Urban Area","Male","","","",""
"6 on scale 1-7","2018","Urban Area","Female","","","",""
"6 on scale 1-7","2018","Rural Area","Male","","","",""
"6 on scale 1-7","2018","Rural Area","Female","","","",""
"7 Strongly agree","2018","Urban Area","Male","","","",""
"7 Strongly agree","2018","Urban Area","Female","","","",""
"7 Strongly agree","2018","Rural Area","Male","","","",""
"7 Strongly agree","2018","Rural Area","Female","","","",""
"1 Strongly disagree","2019","Urban Area","Male","49","0.0066553673889305","0.00478594903256751","0.00852478574529348"
