"plh0222","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"4 on scale 1-7","2005","Full Time","(Married) couple without C. ","128","0.061894714624112","0.0521688378119252","0.0716205914362987"
"4 on scale 1-7","2005","Full Time","Single parent ","19","","",""
"4 on scale 1-7","2005","Full Time","Couple + C. LE 16 ","122","0.0723739119656194","0.0605187482003552","0.0842290757308836"
"4 on scale 1-7","2005","Full Time","Couple + C. GT 16 ","86","0.0667296879048646","0.0544324344650762","0.079026941344653"
"4 on scale 1-7","2005","Full Time","Couple + C. LE and GT 16","49","0.060544024332849","0.0422237718014136","0.0788642768642845"
"4 on scale 1-7","2005","Part Time","1-pers.-HH","40","0.0667896451436149","0.0442190243338943","0.0893602659533355"
"4 on scale 1-7","2005","Part Time","(Married) couple without C. ","91","0.0898376952209356","0.0734387697221482","0.106236620719723"
"4 on scale 1-7","2005","Part Time","Single parent ","30","0.0744733672892871","0.0472775864128947","0.10166914816568"
"4 on scale 1-7","2005","Part Time","Couple + C. LE 16 ","81","0.0781675189652534","0.0630049072154629","0.0933301307150439"
"4 on scale 1-7","2005","Part Time","Couple + C. GT 16 ","93","0.079701712810547","0.0627712252006712","0.0966322004204227"
"4 on scale 1-7","2005","Part Time","Couple + C. LE and GT 16","51","0.127273365615276","0.0983201316812536","0.156226599549299"
"4 on scale 1-7","2005","Not Working","1-pers.-HH","194","0.147861979295756","0.129353947396571","0.166370011194941"
"4 on scale 1-7","2005","Not Working","(Married) couple without C. ","379","0.110600422158677","0.100145392887338","0.121055451430016"
"4 on scale 1-7","2005","Not Working","Single parent ","61","0.15744196329107","0.121201612791004","0.193682313791137"
"4 on scale 1-7","2005","Not Working","Couple + C. LE 16 ","67","0.0949698393598974","0.0726874557682073","0.117252222951588"
"4 on scale 1-7","2005","Not Working","Couple + C. GT 16 ","118","0.115287371213503","0.0961871704617374","0.134387571965269"
"4 on scale 1-7","2005","Not Working","Couple + C. LE and GT 16","87","0.140470021040452","0.111189972215678","0.169750069865227"
"5 on scale 1-7","2005","Full Time","1-pers.-HH","215","0.211417585118884","0.186860323855269","0.235974846382499"
"5 on scale 1-7","2005","Full Time","(Married) couple without C. ","411","0.160533966610236","0.145716934461372","0.1753509987591"
"5 on scale 1-7","2005","Full Time","Single parent ","65","0.206544059345366","0.164373028018661","0.24871509067207"
"5 on scale 1-7","2005","Full Time","Couple + C. LE 16 ","307","0.183598886735081","0.165884877261547","0.201312896208616"
"5 on scale 1-7","2005","Full Time","Couple + C. GT 16 ","299","0.170609310368192","0.152072893273483","0.189145727462901"
"5 on scale 1-7","2005","Full Time","Couple + C. LE and GT 16","105","0.152062042081195","0.124478499365726","0.179645584796664"
"5 on scale 1-7","2005","Part Time","1-pers.-HH","96","0.239746579051871","0.201149489011719","0.278343669092023"
"5 on scale 1-7","2005","Part Time","(Married) couple without C. ","214","0.184833204119503","0.162572448274409","0.207093959964597"
"5 on scale 1-7","2005","Part Time","Single parent ","63","0.168428136479763","0.129660993796012","0.207195279163514"
"5 on scale 1-7","2005","Part Time","Couple + C. LE 16 ","255","0.225856221696828","0.202237211657269","0.249475231736387"
"5 on scale 1-7","2005","Part Time","Couple + C. GT 16 ","228","0.240011705974065","0.213312951869429","0.266710460078701"
"5 on scale 1-7","2005","Part Time","Couple + C. LE and GT 16","96","0.213715610307522","0.178103545973262","0.249327674641781"
"5 on scale 1-7","2005","Not Working","1-pers.-HH","295","0.216215654114733","0.194751248349756","0.23768005987971"
"5 on scale 1-7","2005","Not Working","(Married) couple without C. ","696","0.19430147740109","0.181112147347316","0.207490807454864"
"5 on scale 1-7","2005","Not Working","Single parent ","93","0.226520377256715","0.184870828095503","0.268169926417927"
"5 on scale 1-7","2005","Not Working","Couple + C. LE 16 ","153","0.234632659416454","0.202424458771251","0.266840860061657"
"5 on scale 1-7","2005","Not Working","Couple + C. GT 16 ","295","0.278346157542111","0.251541946434925","0.305150368649296"
"5 on scale 1-7","2005","Not Working","Couple + C. LE and GT 16","133","0.281848963012095","0.243937933780964","0.319759992243227"
"6 on scale 1-7","2005","Full Time","1-pers.-HH","419","0.396638841258135","0.367216845567014","0.426060836949256"
"6 on scale 1-7","2005","Full Time","(Married) couple without C. ","1018","0.418579909801317","0.398668115472123","0.43849170413051"
"6 on scale 1-7","2005","Full Time","Single parent ","155","0.383305057822824","0.332658034196439","0.433952081449208"
"6 on scale 1-7","2005","Full Time","Couple + C. LE 16 ","821","0.426410304431495","0.403782387662374","0.449038221200616"
"6 on scale 1-7","2005","Full Time","Couple + C. GT 16 ","673","0.412873341921725","0.388611756764054","0.437134927079397"
"6 on scale 1-7","2005","Full Time","Couple + C. LE and GT 16","283","0.429442450778068","0.391418274814682","0.467466626741455"
"6 on scale 1-7","2005","Part Time","1-pers.-HH","195","0.404127728562544","0.359763281288669","0.44849217583642"
"6 on scale 1-7","2005","Part Time","(Married) couple without C. ","468","0.402085479895293","0.373966120999521","0.430204838791064"
"6 on scale 1-7","2005","Part Time","Single parent ","147","0.398093344128254","0.347386847129371","0.448799841127137"
"6 on scale 1-7","2005","Part Time","Couple + C. LE 16 ","505","0.396536113515602","0.368904778840627","0.424167448190577"
"6 on scale 1-7","2005","Part Time","Couple + C. GT 16 ","389","0.353627712752844","0.323740470611217","0.383514954894471"
"6 on scale 1-7","2005","Part Time","Couple + C. LE and GT 16","203","0.350403943971945","0.308956726250538","0.391851161693353"
"6 on scale 1-7","2005","Not Working","1-pers.-HH","430","0.279528867841471","0.256129795777758","0.302927939905183"
"6 on scale 1-7","2005","Not Working","(Married) couple without C. ","1214","0.34421804326593","0.328380239829133","0.360055846702728"
"6 on scale 1-7","2005","Not Working","Single parent ","119","0.285516306840796","0.240575191389981","0.330457422291611"
"6 on scale 1-7","2005","Not Working","Couple + C. LE 16 ","255","0.375373629222996","0.338570961063026","0.412176297382965"
"6 on scale 1-7","2005","Not Working","Couple + C. GT 16 ","380","0.355662467074477","0.327032444950048","0.384292489198907"
"6 on scale 1-7","2005","Not Working","Couple + C. LE and GT 16","189","0.319910949128923","0.280606030447095","0.359215867810751"
"7 Strongly agree","2005","Full Time","1-pers.-HH","347","0.314333548639508","0.286412119043224","0.342254978235792"
"7 Strongly agree","2005","Full Time","(Married) couple without C. ","748","0.3331542607874","0.314129834581953","0.352178686992846"
"7 Strongly agree","2005","Full Time","Single parent ","106","0.322243634381997","0.273560847009988","0.370926421754007"
"7 Strongly agree","2005","Full Time","Couple + C. LE 16 ","542","0.290753517797445","0.269976120661782","0.311530914933109"
"7 Strongly agree","2005","Full Time","Couple + C. GT 16 ","485","0.31922487620727","0.296253074755854","0.342196677658686"
"7 Strongly agree","2005","Full Time","Couple + C. LE and GT 16","196","0.325937466144896","0.289931469761113","0.36194346252868"
"7 Strongly agree","2005","Part Time","1-pers.-HH","122","0.245584588946999","0.206670667943737","0.284498509950261"
"7 Strongly agree","2005","Part Time","(Married) couple without C. ","365","0.302231122216664","0.275894986051196","0.328567258382131"
"7 Strongly agree","2005","Part Time","Single parent ","108","0.321915470718894","0.273518361703857","0.370312579733931"
"7 Strongly agree","2005","Part Time","Couple + C. LE 16 ","338","0.278362747452684","0.253046468235972","0.303679026669395"
"7 Strongly agree","2005","Part Time","Couple + C. GT 16 ","247","0.294772525997763","0.266270256302937","0.323274795692589"
"7 Strongly agree","2005","Part Time","Couple + C. LE and GT 16","136","0.261967352789175","0.223768477814955","0.300166227763396"
"7 Strongly agree","2005","Not Working","1-pers.-HH","399","0.283169716860748","0.259678333867239","0.306661099854258"
"7 Strongly agree","2005","Not Working","(Married) couple without C. ","994","0.296518969809292","0.281294196390897","0.311743743227687"
"7 Strongly agree","2005","Not Working","Single parent ","85","0.246847031410698","0.203944019818487","0.289750043002909"
"7 Strongly agree","2005","Not Working","Couple + C. LE 16 ","171","0.274598150875502","0.240676623278367","0.308519678472637"
"7 Strongly agree","2005","Not Working","Couple + C. GT 16 ","217","0.198350741770669","0.174502571580643","0.222198911960696"
"7 Strongly agree","2005","Not Working","Couple + C. LE and GT 16","100","0.189061293534885","0.156066547800028","0.222056039269741"
"1 Strongly disagree","2006","Full Time","1-pers.-HH","","","",""
"1 Strongly disagree","2006","Full Time","(Married) couple without C. ","","","",""
"1 Strongly disagree","2006","Full Time","Single parent ","","","",""
"1 Strongly disagree","2006","Full Time","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2006","Full Time","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2006","Full Time","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2006","Part Time","1-pers.-HH","","","",""
"1 Strongly disagree","2006","Part Time","(Married) couple without C. ","","","",""
"1 Strongly disagree","2006","Part Time","Single parent ","","","",""
"1 Strongly disagree","2006","Part Time","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2006","Part Time","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2006","Part Time","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2006","Not Working","1-pers.-HH","","","",""
"1 Strongly disagree","2006","Not Working","(Married) couple without C. ","","","",""
"1 Strongly disagree","2006","Not Working","Single parent ","","","",""
"1 Strongly disagree","2006","Not Working","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2006","Not Working","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2006","Not Working","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2006","Full Time","1-pers.-HH","","","",""
"2 on scale 1-7 ","2006","Full Time","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2006","Full Time","Single parent ","","","",""
"2 on scale 1-7 ","2006","Full Time","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2006","Full Time","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2006","Full Time","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2006","Part Time","1-pers.-HH","","","",""
"2 on scale 1-7 ","2006","Part Time","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2006","Part Time","Single parent ","","","",""
"2 on scale 1-7 ","2006","Part Time","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2006","Part Time","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2006","Part Time","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2006","Not Working","1-pers.-HH","","","",""
"2 on scale 1-7 ","2006","Not Working","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2006","Not Working","Single parent ","","","",""
"2 on scale 1-7 ","2006","Not Working","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2006","Not Working","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2006","Not Working","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2006","Full Time","1-pers.-HH","","","",""
"3 on scale 1-7 ","2006","Full Time","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2006","Full Time","Single parent ","","","",""
"3 on scale 1-7 ","2006","Full Time","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2006","Full Time","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2006","Full Time","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2006","Part Time","1-pers.-HH","","","",""
"3 on scale 1-7 ","2006","Part Time","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2006","Part Time","Single parent ","","","",""
"3 on scale 1-7 ","2006","Part Time","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2006","Part Time","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2006","Part Time","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2006","Not Working","1-pers.-HH","","","",""
"3 on scale 1-7 ","2006","Not Working","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2006","Not Working","Single parent ","","","",""
"3 on scale 1-7 ","2006","Not Working","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2006","Not Working","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2006","Not Working","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2006","Full Time","1-pers.-HH","","","",""
"4 on scale 1-7","2006","Full Time","(Married) couple without C. ","","","",""
"4 on scale 1-7","2006","Full Time","Single parent ","","","",""
"4 on scale 1-7","2006","Full Time","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2006","Full Time","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2006","Full Time","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2006","Part Time","1-pers.-HH","","","",""
"4 on scale 1-7","2006","Part Time","(Married) couple without C. ","","","",""
"4 on scale 1-7","2006","Part Time","Single parent ","","","",""
"4 on scale 1-7","2006","Part Time","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2006","Part Time","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2006","Part Time","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2006","Not Working","1-pers.-HH","","","",""
"4 on scale 1-7","2006","Not Working","(Married) couple without C. ","","","",""
"4 on scale 1-7","2006","Not Working","Single parent ","","","",""
"4 on scale 1-7","2006","Not Working","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2006","Not Working","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2006","Not Working","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2006","Full Time","1-pers.-HH","","","",""
"5 on scale 1-7","2006","Full Time","(Married) couple without C. ","","","",""
"5 on scale 1-7","2006","Full Time","Single parent ","","","",""
"5 on scale 1-7","2006","Full Time","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2006","Full Time","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2006","Full Time","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2006","Part Time","1-pers.-HH","","","",""
"5 on scale 1-7","2006","Part Time","(Married) couple without C. ","","","",""
"5 on scale 1-7","2006","Part Time","Single parent ","","","",""
"5 on scale 1-7","2006","Part Time","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2006","Part Time","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2006","Part Time","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2006","Not Working","1-pers.-HH","","","",""
"5 on scale 1-7","2006","Not Working","(Married) couple without C. ","","","",""
"5 on scale 1-7","2006","Not Working","Single parent ","","","",""
"5 on scale 1-7","2006","Not Working","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2006","Not Working","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2006","Not Working","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2006","Full Time","1-pers.-HH","","","",""
"6 on scale 1-7","2006","Full Time","(Married) couple without C. ","","","",""
"6 on scale 1-7","2006","Full Time","Single parent ","","","",""
"6 on scale 1-7","2006","Full Time","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2006","Full Time","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2006","Full Time","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2006","Part Time","1-pers.-HH","","","",""
"6 on scale 1-7","2006","Part Time","(Married) couple without C. ","","","",""
"6 on scale 1-7","2006","Part Time","Single parent ","","","",""
"6 on scale 1-7","2006","Part Time","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2006","Part Time","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2006","Part Time","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2006","Not Working","1-pers.-HH","","","",""
"6 on scale 1-7","2006","Not Working","(Married) couple without C. ","","","",""
"6 on scale 1-7","2006","Not Working","Single parent ","","","",""
"6 on scale 1-7","2006","Not Working","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2006","Not Working","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2006","Not Working","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2006","Full Time","1-pers.-HH","","","",""
"7 Strongly agree","2006","Full Time","(Married) couple without C. ","","","",""
"7 Strongly agree","2006","Full Time","Single parent ","","","",""
"7 Strongly agree","2006","Full Time","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2006","Full Time","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2006","Full Time","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2006","Part Time","1-pers.-HH","","","",""
"7 Strongly agree","2006","Part Time","(Married) couple without C. ","","","",""
"7 Strongly agree","2006","Part Time","Single parent ","","","",""
"7 Strongly agree","2006","Part Time","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2006","Part Time","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2006","Part Time","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2006","Not Working","1-pers.-HH","","","",""
"7 Strongly agree","2006","Not Working","(Married) couple without C. ","","","",""
"7 Strongly agree","2006","Not Working","Single parent ","","","",""
"7 Strongly agree","2006","Not Working","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2006","Not Working","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2006","Not Working","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2007","Full Time","1-pers.-HH","","","",""
"1 Strongly disagree","2007","Full Time","(Married) couple without C. ","","","",""
"1 Strongly disagree","2007","Full Time","Single parent ","","","",""
"1 Strongly disagree","2007","Full Time","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2007","Full Time","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2007","Full Time","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2007","Part Time","1-pers.-HH","","","",""
"1 Strongly disagree","2007","Part Time","(Married) couple without C. ","","","",""
"1 Strongly disagree","2007","Part Time","Single parent ","","","",""
"1 Strongly disagree","2007","Part Time","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2007","Part Time","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2007","Part Time","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2007","Not Working","1-pers.-HH","","","",""
"1 Strongly disagree","2007","Not Working","(Married) couple without C. ","","","",""
"1 Strongly disagree","2007","Not Working","Single parent ","","","",""
"1 Strongly disagree","2007","Not Working","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2007","Not Working","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2007","Not Working","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2007","Full Time","1-pers.-HH","","","",""
"2 on scale 1-7 ","2007","Full Time","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2007","Full Time","Single parent ","","","",""
"2 on scale 1-7 ","2007","Full Time","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2007","Full Time","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2007","Full Time","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2007","Part Time","1-pers.-HH","","","",""
"2 on scale 1-7 ","2007","Part Time","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2007","Part Time","Single parent ","","","",""
"2 on scale 1-7 ","2007","Part Time","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2007","Part Time","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2007","Part Time","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2007","Not Working","1-pers.-HH","","","",""
"2 on scale 1-7 ","2007","Not Working","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2007","Not Working","Single parent ","","","",""
"2 on scale 1-7 ","2007","Not Working","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2007","Not Working","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2007","Not Working","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2007","Full Time","1-pers.-HH","","","",""
"3 on scale 1-7 ","2007","Full Time","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2007","Full Time","Single parent ","","","",""
"3 on scale 1-7 ","2007","Full Time","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2007","Full Time","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2007","Full Time","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2007","Part Time","1-pers.-HH","","","",""
"3 on scale 1-7 ","2007","Part Time","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2007","Part Time","Single parent ","","","",""
"3 on scale 1-7 ","2007","Part Time","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2007","Part Time","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2007","Part Time","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2007","Not Working","1-pers.-HH","","","",""
"3 on scale 1-7 ","2007","Not Working","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2007","Not Working","Single parent ","","","",""
"3 on scale 1-7 ","2007","Not Working","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2007","Not Working","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2007","Not Working","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2007","Full Time","1-pers.-HH","","","",""
"4 on scale 1-7","2007","Full Time","(Married) couple without C. ","","","",""
"4 on scale 1-7","2007","Full Time","Single parent ","","","",""
"4 on scale 1-7","2007","Full Time","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2007","Full Time","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2007","Full Time","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2007","Part Time","1-pers.-HH","","","",""
"4 on scale 1-7","2007","Part Time","(Married) couple without C. ","","","",""
"4 on scale 1-7","2007","Part Time","Single parent ","","","",""
"4 on scale 1-7","2007","Part Time","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2007","Part Time","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2007","Part Time","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2007","Not Working","1-pers.-HH","","","",""
"4 on scale 1-7","2007","Not Working","(Married) couple without C. ","","","",""
"4 on scale 1-7","2007","Not Working","Single parent ","","","",""
"4 on scale 1-7","2007","Not Working","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2007","Not Working","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2007","Not Working","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2007","Full Time","1-pers.-HH","","","",""
"5 on scale 1-7","2007","Full Time","(Married) couple without C. ","","","",""
"5 on scale 1-7","2007","Full Time","Single parent ","","","",""
"5 on scale 1-7","2007","Full Time","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2007","Full Time","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2007","Full Time","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2007","Part Time","1-pers.-HH","","","",""
"5 on scale 1-7","2007","Part Time","(Married) couple without C. ","","","",""
"5 on scale 1-7","2007","Part Time","Single parent ","","","",""
"5 on scale 1-7","2007","Part Time","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2007","Part Time","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2007","Part Time","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2007","Not Working","1-pers.-HH","","","",""
"5 on scale 1-7","2007","Not Working","(Married) couple without C. ","","","",""
"5 on scale 1-7","2007","Not Working","Single parent ","","","",""
"5 on scale 1-7","2007","Not Working","Couple + C. LE 16 ","","","",""
