"plh0222","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2005","Couple + C. LE and GT 16","Urban Area","296","0.263753903651524","0.237841839384064","0.289665967918984"
"7 Strongly agree","2005","Couple + C. LE and GT 16","Rural Area","136","0.26140165232946","0.225946413489257","0.296856891169664"
"1 Strongly disagree","2006","1-pers.-HH","Urban Area","","","",""
"1 Strongly disagree","2006","1-pers.-HH","Rural Area","","","",""
"1 Strongly disagree","2006","(Married) couple without C. ","Urban Area","","","",""
"1 Strongly disagree","2006","(Married) couple without C. ","Rural Area","","","",""
"1 Strongly disagree","2006","Single parent ","Urban Area","","","",""
"1 Strongly disagree","2006","Single parent ","Rural Area","","","",""
"1 Strongly disagree","2006","Couple + C. LE 16 ","Urban Area","","","",""
"1 Strongly disagree","2006","Couple + C. LE 16 ","Rural Area","","","",""
"1 Strongly disagree","2006","Couple + C. GT 16 ","Urban Area","","","",""
"1 Strongly disagree","2006","Couple + C. GT 16 ","Rural Area","","","",""
"1 Strongly disagree","2006","Couple + C. LE and GT 16","Urban Area","","","",""
"1 Strongly disagree","2006","Couple + C. LE and GT 16","Rural Area","","","",""
"2 on scale 1-7 ","2006","1-pers.-HH","Urban Area","","","",""
"2 on scale 1-7 ","2006","1-pers.-HH","Rural Area","","","",""
"2 on scale 1-7 ","2006","(Married) couple without C. ","Urban Area","","","",""
"2 on scale 1-7 ","2006","(Married) couple without C. ","Rural Area","","","",""
"2 on scale 1-7 ","2006","Single parent ","Urban Area","","","",""
"2 on scale 1-7 ","2006","Single parent ","Rural Area","","","",""
"2 on scale 1-7 ","2006","Couple + C. LE 16 ","Urban Area","","","",""
"2 on scale 1-7 ","2006","Couple + C. LE 16 ","Rural Area","","","",""
"2 on scale 1-7 ","2006","Couple + C. GT 16 ","Urban Area","","","",""
"2 on scale 1-7 ","2006","Couple + C. GT 16 ","Rural Area","","","",""
"2 on scale 1-7 ","2006","Couple + C. LE and GT 16","Urban Area","","","",""
"2 on scale 1-7 ","2006","Couple + C. LE and GT 16","Rural Area","","","",""
"3 on scale 1-7 ","2006","1-pers.-HH","Urban Area","","","",""
"3 on scale 1-7 ","2006","1-pers.-HH","Rural Area","","","",""
"3 on scale 1-7 ","2006","(Married) couple without C. ","Urban Area","","","",""
"3 on scale 1-7 ","2006","(Married) couple without C. ","Rural Area","","","",""
"3 on scale 1-7 ","2006","Single parent ","Urban Area","","","",""
"3 on scale 1-7 ","2006","Single parent ","Rural Area","","","",""
"3 on scale 1-7 ","2006","Couple + C. LE 16 ","Urban Area","","","",""
"3 on scale 1-7 ","2006","Couple + C. LE 16 ","Rural Area","","","",""
"3 on scale 1-7 ","2006","Couple + C. GT 16 ","Urban Area","","","",""
"3 on scale 1-7 ","2006","Couple + C. GT 16 ","Rural Area","","","",""
"3 on scale 1-7 ","2006","Couple + C. LE and GT 16","Urban Area","","","",""
"3 on scale 1-7 ","2006","Couple + C. LE and GT 16","Rural Area","","","",""
"4 on scale 1-7","2006","1-pers.-HH","Urban Area","","","",""
"4 on scale 1-7","2006","1-pers.-HH","Rural Area","","","",""
"4 on scale 1-7","2006","(Married) couple without C. ","Urban Area","","","",""
"4 on scale 1-7","2006","(Married) couple without C. ","Rural Area","","","",""
"4 on scale 1-7","2006","Single parent ","Urban Area","","","",""
"4 on scale 1-7","2006","Single parent ","Rural Area","","","",""
"4 on scale 1-7","2006","Couple + C. LE 16 ","Urban Area","","","",""
"4 on scale 1-7","2006","Couple + C. LE 16 ","Rural Area","","","",""
"4 on scale 1-7","2006","Couple + C. GT 16 ","Urban Area","","","",""
"4 on scale 1-7","2006","Couple + C. GT 16 ","Rural Area","","","",""
"4 on scale 1-7","2006","Couple + C. LE and GT 16","Urban Area","","","",""
"4 on scale 1-7","2006","Couple + C. LE and GT 16","Rural Area","","","",""
"5 on scale 1-7","2006","1-pers.-HH","Urban Area","","","",""
"5 on scale 1-7","2006","1-pers.-HH","Rural Area","","","",""
"5 on scale 1-7","2006","(Married) couple without C. ","Urban Area","","","",""
"5 on scale 1-7","2006","(Married) couple without C. ","Rural Area","","","",""
"5 on scale 1-7","2006","Single parent ","Urban Area","","","",""
"5 on scale 1-7","2006","Single parent ","Rural Area","","","",""
"5 on scale 1-7","2006","Couple + C. LE 16 ","Urban Area","","","",""
"5 on scale 1-7","2006","Couple + C. LE 16 ","Rural Area","","","",""
"5 on scale 1-7","2006","Couple + C. GT 16 ","Urban Area","","","",""
"5 on scale 1-7","2006","Couple + C. GT 16 ","Rural Area","","","",""
"5 on scale 1-7","2006","Couple + C. LE and GT 16","Urban Area","","","",""
"5 on scale 1-7","2006","Couple + C. LE and GT 16","Rural Area","","","",""
"6 on scale 1-7","2006","1-pers.-HH","Urban Area","","","",""
"6 on scale 1-7","2006","1-pers.-HH","Rural Area","","","",""
"6 on scale 1-7","2006","(Married) couple without C. ","Urban Area","","","",""
"6 on scale 1-7","2006","(Married) couple without C. ","Rural Area","","","",""
"6 on scale 1-7","2006","Single parent ","Urban Area","","","",""
"6 on scale 1-7","2006","Single parent ","Rural Area","","","",""
"6 on scale 1-7","2006","Couple + C. LE 16 ","Urban Area","","","",""
"6 on scale 1-7","2006","Couple + C. LE 16 ","Rural Area","","","",""
"6 on scale 1-7","2006","Couple + C. GT 16 ","Urban Area","","","",""
"6 on scale 1-7","2006","Couple + C. GT 16 ","Rural Area","","","",""
"6 on scale 1-7","2006","Couple + C. LE and GT 16","Urban Area","","","",""
"6 on scale 1-7","2006","Couple + C. LE and GT 16","Rural Area","","","",""
"7 Strongly agree","2006","1-pers.-HH","Urban Area","","","",""
"7 Strongly agree","2006","1-pers.-HH","Rural Area","","","",""
"7 Strongly agree","2006","(Married) couple without C. ","Urban Area","","","",""
"7 Strongly agree","2006","(Married) couple without C. ","Rural Area","","","",""
"7 Strongly agree","2006","Single parent ","Urban Area","","","",""
"7 Strongly agree","2006","Single parent ","Rural Area","","","",""
"7 Strongly agree","2006","Couple + C. LE 16 ","Urban Area","","","",""
"7 Strongly agree","2006","Couple + C. LE 16 ","Rural Area","","","",""
"7 Strongly agree","2006","Couple + C. GT 16 ","Urban Area","","","",""
"7 Strongly agree","2006","Couple + C. GT 16 ","Rural Area","","","",""
"7 Strongly agree","2006","Couple + C. LE and GT 16","Urban Area","","","",""
"7 Strongly agree","2006","Couple + C. LE and GT 16","Rural Area","","","",""
"1 Strongly disagree","2007","1-pers.-HH","Urban Area","","","",""
"1 Strongly disagree","2007","1-pers.-HH","Rural Area","","","",""
"1 Strongly disagree","2007","(Married) couple without C. ","Urban Area","","","",""
"1 Strongly disagree","2007","(Married) couple without C. ","Rural Area","","","",""
"1 Strongly disagree","2007","Single parent ","Urban Area","","","",""
"1 Strongly disagree","2007","Single parent ","Rural Area","","","",""
"1 Strongly disagree","2007","Couple + C. LE 16 ","Urban Area","","","",""
"1 Strongly disagree","2007","Couple + C. LE 16 ","Rural Area","","","",""
"1 Strongly disagree","2007","Couple + C. GT 16 ","Urban Area","","","",""
"1 Strongly disagree","2007","Couple + C. GT 16 ","Rural Area","","","",""
"1 Strongly disagree","2007","Couple + C. LE and GT 16","Urban Area","","","",""
"1 Strongly disagree","2007","Couple + C. LE and GT 16","Rural Area","","","",""
"2 on scale 1-7 ","2007","1-pers.-HH","Urban Area","","","",""
"2 on scale 1-7 ","2007","1-pers.-HH","Rural Area","","","",""
"2 on scale 1-7 ","2007","(Married) couple without C. ","Urban Area","","","",""
"2 on scale 1-7 ","2007","(Married) couple without C. ","Rural Area","","","",""
"2 on scale 1-7 ","2007","Single parent ","Urban Area","","","",""
"2 on scale 1-7 ","2007","Single parent ","Rural Area","","","",""
"2 on scale 1-7 ","2007","Couple + C. LE 16 ","Urban Area","","","",""
"2 on scale 1-7 ","2007","Couple + C. LE 16 ","Rural Area","","","",""
"2 on scale 1-7 ","2007","Couple + C. GT 16 ","Urban Area","","","",""
"2 on scale 1-7 ","2007","Couple + C. GT 16 ","Rural Area","","","",""
"2 on scale 1-7 ","2007","Couple + C. LE and GT 16","Urban Area","","","",""
"2 on scale 1-7 ","2007","Couple + C. LE and GT 16","Rural Area","","","",""
"3 on scale 1-7 ","2007","1-pers.-HH","Urban Area","","","",""
"3 on scale 1-7 ","2007","1-pers.-HH","Rural Area","","","",""
"3 on scale 1-7 ","2007","(Married) couple without C. ","Urban Area","","","",""
"3 on scale 1-7 ","2007","(Married) couple without C. ","Rural Area","","","",""
"3 on scale 1-7 ","2007","Single parent ","Urban Area","","","",""
"3 on scale 1-7 ","2007","Single parent ","Rural Area","","","",""
"3 on scale 1-7 ","2007","Couple + C. LE 16 ","Urban Area","","","",""
"3 on scale 1-7 ","2007","Couple + C. LE 16 ","Rural Area","","","",""
"3 on scale 1-7 ","2007","Couple + C. GT 16 ","Urban Area","","","",""
"3 on scale 1-7 ","2007","Couple + C. GT 16 ","Rural Area","","","",""
"3 on scale 1-7 ","2007","Couple + C. LE and GT 16","Urban Area","","","",""
"3 on scale 1-7 ","2007","Couple + C. LE and GT 16","Rural Area","","","",""
"4 on scale 1-7","2007","1-pers.-HH","Urban Area","","","",""
"4 on scale 1-7","2007","1-pers.-HH","Rural Area","","","",""
"4 on scale 1-7","2007","(Married) couple without C. ","Urban Area","","","",""
"4 on scale 1-7","2007","(Married) couple without C. ","Rural Area","","","",""
"4 on scale 1-7","2007","Single parent ","Urban Area","","","",""
"4 on scale 1-7","2007","Single parent ","Rural Area","","","",""
"4 on scale 1-7","2007","Couple + C. LE 16 ","Urban Area","","","",""
"4 on scale 1-7","2007","Couple + C. LE 16 ","Rural Area","","","",""
"4 on scale 1-7","2007","Couple + C. GT 16 ","Urban Area","","","",""
"4 on scale 1-7","2007","Couple + C. GT 16 ","Rural Area","","","",""
"4 on scale 1-7","2007","Couple + C. LE and GT 16","Urban Area","","","",""
"4 on scale 1-7","2007","Couple + C. LE and GT 16","Rural Area","","","",""
"5 on scale 1-7","2007","1-pers.-HH","Urban Area","","","",""
"5 on scale 1-7","2007","1-pers.-HH","Rural Area","","","",""
"5 on scale 1-7","2007","(Married) couple without C. ","Urban Area","","","",""
"5 on scale 1-7","2007","(Married) couple without C. ","Rural Area","","","",""
"5 on scale 1-7","2007","Single parent ","Urban Area","","","",""
"5 on scale 1-7","2007","Single parent ","Rural Area","","","",""
"5 on scale 1-7","2007","Couple + C. LE 16 ","Urban Area","","","",""
"5 on scale 1-7","2007","Couple + C. LE 16 ","Rural Area","","","",""
"5 on scale 1-7","2007","Couple + C. GT 16 ","Urban Area","","","",""
"5 on scale 1-7","2007","Couple + C. GT 16 ","Rural Area","","","",""
"5 on scale 1-7","2007","Couple + C. LE and GT 16","Urban Area","","","",""
"5 on scale 1-7","2007","Couple + C. LE and GT 16","Rural Area","","","",""
"6 on scale 1-7","2007","1-pers.-HH","Urban Area","","","",""
"6 on scale 1-7","2007","1-pers.-HH","Rural Area","","","",""
"6 on scale 1-7","2007","(Married) couple without C. ","Urban Area","","","",""
"6 on scale 1-7","2007","(Married) couple without C. ","Rural Area","","","",""
"6 on scale 1-7","2007","Single parent ","Urban Area","","","",""
"6 on scale 1-7","2007","Single parent ","Rural Area","","","",""
"6 on scale 1-7","2007","Couple + C. LE 16 ","Urban Area","","","",""
"6 on scale 1-7","2007","Couple + C. LE 16 ","Rural Area","","","",""
"6 on scale 1-7","2007","Couple + C. GT 16 ","Urban Area","","","",""
"6 on scale 1-7","2007","Couple + C. GT 16 ","Rural Area","","","",""
"6 on scale 1-7","2007","Couple + C. LE and GT 16","Urban Area","","","",""
"6 on scale 1-7","2007","Couple + C. LE and GT 16","Rural Area","","","",""
"7 Strongly agree","2007","1-pers.-HH","Urban Area","","","",""
"7 Strongly agree","2007","1-pers.-HH","Rural Area","","","",""
"7 Strongly agree","2007","(Married) couple without C. ","Urban Area","","","",""
"7 Strongly agree","2007","(Married) couple without C. ","Rural Area","","","",""
"7 Strongly agree","2007","Single parent ","Urban Area","","","",""
"7 Strongly agree","2007","Single parent ","Rural Area","","","",""
"7 Strongly agree","2007","Couple + C. LE 16 ","Urban Area","","","",""
"7 Strongly agree","2007","Couple + C. LE 16 ","Rural Area","","","",""
"7 Strongly agree","2007","Couple + C. GT 16 ","Urban Area","","","",""
"7 Strongly agree","2007","Couple + C. GT 16 ","Rural Area","","","",""
"7 Strongly agree","2007","Couple + C. LE and GT 16","Urban Area","","","",""
"7 Strongly agree","2007","Couple + C. LE and GT 16","Rural Area","","","",""
"1 Strongly disagree","2008","1-pers.-HH","Urban Area","","","",""
"1 Strongly disagree","2008","1-pers.-HH","Rural Area","","","",""
"1 Strongly disagree","2008","(Married) couple without C. ","Urban Area","","","",""
"1 Strongly disagree","2008","(Married) couple without C. ","Rural Area","","","",""
"1 Strongly disagree","2008","Single parent ","Urban Area","","","",""
"1 Strongly disagree","2008","Single parent ","Rural Area","","","",""
"1 Strongly disagree","2008","Couple + C. LE 16 ","Urban Area","","","",""
"1 Strongly disagree","2008","Couple + C. LE 16 ","Rural Area","","","",""
"1 Strongly disagree","2008","Couple + C. GT 16 ","Urban Area","","","",""
"1 Strongly disagree","2008","Couple + C. GT 16 ","Rural Area","","","",""
"1 Strongly disagree","2008","Couple + C. LE and GT 16","Urban Area","","","",""
"1 Strongly disagree","2008","Couple + C. LE and GT 16","Rural Area","","","",""
"2 on scale 1-7 ","2008","1-pers.-HH","Urban Area","","","",""
"2 on scale 1-7 ","2008","1-pers.-HH","Rural Area","","","",""
"2 on scale 1-7 ","2008","(Married) couple without C. ","Urban Area","","","",""
"2 on scale 1-7 ","2008","(Married) couple without C. ","Rural Area","","","",""
"2 on scale 1-7 ","2008","Single parent ","Urban Area","","","",""
"2 on scale 1-7 ","2008","Single parent ","Rural Area","","","",""
"2 on scale 1-7 ","2008","Couple + C. LE 16 ","Urban Area","","","",""
"2 on scale 1-7 ","2008","Couple + C. LE 16 ","Rural Area","","","",""
"2 on scale 1-7 ","2008","Couple + C. GT 16 ","Urban Area","","","",""
"2 on scale 1-7 ","2008","Couple + C. GT 16 ","Rural Area","","","",""
"2 on scale 1-7 ","2008","Couple + C. LE and GT 16","Urban Area","","","",""
"2 on scale 1-7 ","2008","Couple + C. LE and GT 16","Rural Area","","","",""
"3 on scale 1-7 ","2008","1-pers.-HH","Urban Area","","","",""
"3 on scale 1-7 ","2008","1-pers.-HH","Rural Area","","","",""
"3 on scale 1-7 ","2008","(Married) couple without C. ","Urban Area","","","",""
"3 on scale 1-7 ","2008","(Married) couple without C. ","Rural Area","","","",""
"3 on scale 1-7 ","2008","Single parent ","Urban Area","","","",""
"3 on scale 1-7 ","2008","Single parent ","Rural Area","","","",""
"3 on scale 1-7 ","2008","Couple + C. LE 16 ","Urban Area","","","",""
"3 on scale 1-7 ","2008","Couple + C. LE 16 ","Rural Area","","","",""
"3 on scale 1-7 ","2008","Couple + C. GT 16 ","Urban Area","","","",""
"3 on scale 1-7 ","2008","Couple + C. GT 16 ","Rural Area","","","",""
"3 on scale 1-7 ","2008","Couple + C. LE and GT 16","Urban Area","","","",""
"3 on scale 1-7 ","2008","Couple + C. LE and GT 16","Rural Area","","","",""
"4 on scale 1-7","2008","1-pers.-HH","Urban Area","","","",""
"4 on scale 1-7","2008","1-pers.-HH","Rural Area","","","",""
"4 on scale 1-7","2008","(Married) couple without C. ","Urban Area","","","",""
"4 on scale 1-7","2008","(Married) couple without C. ","Rural Area","","","",""
"4 on scale 1-7","2008","Single parent ","Urban Area","","","",""
"4 on scale 1-7","2008","Single parent ","Rural Area","","","",""
"4 on scale 1-7","2008","Couple + C. LE 16 ","Urban Area","","","",""
"4 on scale 1-7","2008","Couple + C. LE 16 ","Rural Area","","","",""
"4 on scale 1-7","2008","Couple + C. GT 16 ","Urban Area","","","",""
"4 on scale 1-7","2008","Couple + C. GT 16 ","Rural Area","","","",""
"4 on scale 1-7","2008","Couple + C. LE and GT 16","Urban Area","","","",""
"4 on scale 1-7","2008","Couple + C. LE and GT 16","Rural Area","","","",""
"5 on scale 1-7","2008","1-pers.-HH","Urban Area","","","",""
"5 on scale 1-7","2008","1-pers.-HH","Rural Area","","","",""
"5 on scale 1-7","2008","(Married) couple without C. ","Urban Area","","","",""
"5 on scale 1-7","2008","(Married) couple without C. ","Rural Area","","","",""
"5 on scale 1-7","2008","Single parent ","Urban Area","","","",""
"5 on scale 1-7","2008","Single parent ","Rural Area","","","",""
"5 on scale 1-7","2008","Couple + C. LE 16 ","Urban Area","","","",""
"5 on scale 1-7","2008","Couple + C. LE 16 ","Rural Area","","","",""
"5 on scale 1-7","2008","Couple + C. GT 16 ","Urban Area","","","",""
"5 on scale 1-7","2008","Couple + C. GT 16 ","Rural Area","","","",""
"5 on scale 1-7","2008","Couple + C. LE and GT 16","Urban Area","","","",""
"5 on scale 1-7","2008","Couple + C. LE and GT 16","Rural Area","","","",""
"6 on scale 1-7","2008","1-pers.-HH","Urban Area","","","",""
"6 on scale 1-7","2008","1-pers.-HH","Rural Area","","","",""
"6 on scale 1-7","2008","(Married) couple without C. ","Urban Area","","","",""
"6 on scale 1-7","2008","(Married) couple without C. ","Rural Area","","","",""
"6 on scale 1-7","2008","Single parent ","Urban Area","","","",""
"6 on scale 1-7","2008","Single parent ","Rural Area","","","",""
"6 on scale 1-7","2008","Couple + C. LE 16 ","Urban Area","","","",""
"6 on scale 1-7","2008","Couple + C. LE 16 ","Rural Area","","","",""
"6 on scale 1-7","2008","Couple + C. GT 16 ","Urban Area","","","",""
"6 on scale 1-7","2008","Couple + C. GT 16 ","Rural Area","","","",""
"6 on scale 1-7","2008","Couple + C. LE and GT 16","Urban Area","","","",""
"6 on scale 1-7","2008","Couple + C. LE and GT 16","Rural Area","","","",""
"7 Strongly agree","2008","1-pers.-HH","Urban Area","","","",""
"7 Strongly agree","2008","1-pers.-HH","Rural Area","","","",""
"7 Strongly agree","2008","(Married) couple without C. ","Urban Area","","","",""
"7 Strongly agree","2008","(Married) couple without C. ","Rural Area","","","",""
"7 Strongly agree","2008","Single parent ","Urban Area","","","",""
"7 Strongly agree","2008","Single parent ","Rural Area","","","",""
"7 Strongly agree","2008","Couple + C. LE 16 ","Urban Area","","","",""
"7 Strongly agree","2008","Couple + C. LE 16 ","Rural Area","","","",""
"7 Strongly agree","2008","Couple + C. GT 16 ","Urban Area","","","",""
"7 Strongly agree","2008","Couple + C. GT 16 ","Rural Area","","","",""
"7 Strongly agree","2008","Couple + C. LE and GT 16","Urban Area","","","",""
"7 Strongly agree","2008","Couple + C. LE and GT 16","Rural Area","","","",""
"1 Strongly disagree","2009","1-pers.-HH","Urban Area","11","","",""
"1 Strongly disagree","2009","1-pers.-HH","Rural Area","8","","",""
"1 Strongly disagree","2009","(Married) couple without C. ","Urban Area","33","0.00874611160720242","0.00597946614668063","0.0115127570677242"
"1 Strongly disagree","2009","(Married) couple without C. ","Rural Area","12","","",""
"1 Strongly disagree","2009","Single parent ","Urban Area","4","","",""
"1 Strongly disagree","2009","Single parent ","Rural Area","1","","",""
"1 Strongly disagree","2009","Couple + C. LE 16 ","Urban Area","3","","",""
"1 Strongly disagree","2009","Couple + C. LE 16 ","Rural Area","1","","",""
"1 Strongly disagree","2009","Couple + C. GT 16 ","Urban Area","11","","",""
