"plh0222","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"3 on scale 1-7 ","2005","no migration background","(2b) intermediate general qualification","10","","",""
"3 on scale 1-7 ","2005","no migration background","(2a) intermediate vocational","73","0.015607720165593","0.0119913801352828","0.0192240601959032"
"3 on scale 1-7 ","2005","no migration background","(2c_gen) general maturity certificate","21","","",""
"3 on scale 1-7 ","2005","no migration background","(2c_voc) vocational maturity certificate","14","","",""
"3 on scale 1-7 ","2005","no migration background","(3a) lower tertiary education","25","","",""
"3 on scale 1-7 ","2005","no migration background","(3b) higher tertiary education","45","0.0187317976022569","0.0130780837462241","0.0243855114582897"
"3 on scale 1-7 ","2005","direct migration background","(0) in school","1","","",""
"3 on scale 1-7 ","2005","direct migration background","(1a) inadequately completed","5","","",""
"3 on scale 1-7 ","2005","direct migration background","(1b) general elementary school","18","","",""
"3 on scale 1-7 ","2005","direct migration background","(1c) basic vocational qualification","22","","",""
"3 on scale 1-7 ","2005","direct migration background","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2005","direct migration background","(2a) intermediate vocational","2","","",""
"3 on scale 1-7 ","2005","direct migration background","(2c_gen) general maturity certificate","4","","",""
"3 on scale 1-7 ","2005","direct migration background","(2c_voc) vocational maturity certificate","6","","",""
"3 on scale 1-7 ","2005","direct migration background","(3a) lower tertiary education","1","","",""
"3 on scale 1-7 ","2005","direct migration background","(3b) higher tertiary education","5","","",""
"3 on scale 1-7 ","2005","indirect migration background","(0) in school","6","","",""
"3 on scale 1-7 ","2005","indirect migration background","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2005","indirect migration background","(1b) general elementary school","5","","",""
"3 on scale 1-7 ","2005","indirect migration background","(1c) basic vocational qualification","3","","",""
"3 on scale 1-7 ","2005","indirect migration background","(2b) intermediate general qualification","2","","",""
"3 on scale 1-7 ","2005","indirect migration background","(2a) intermediate vocational","1","","",""
"3 on scale 1-7 ","2005","indirect migration background","(2c_gen) general maturity certificate","3","","",""
"3 on scale 1-7 ","2005","indirect migration background","(2c_voc) vocational maturity certificate","1","","",""
"3 on scale 1-7 ","2005","indirect migration background","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2005","indirect migration background","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2005","no migration background","(0) in school","88","0.17300609313762","0.140048560795535","0.205963625479706"
"4 on scale 1-7","2005","no migration background","(1a) inadequately completed","7","","",""
"4 on scale 1-7","2005","no migration background","(1b) general elementary school","190","0.153391216859919","0.133103255346056","0.173679178373783"
"4 on scale 1-7","2005","no migration background","(1c) basic vocational qualification","433","0.0894095326595028","0.0814064336260046","0.097412631693001"
"4 on scale 1-7","2005","no migration background","(2b) intermediate general qualification","38","0.0777786927582988","0.0533040100093274","0.10225337550727"
"4 on scale 1-7","2005","no migration background","(2a) intermediate vocational","286","0.0720579125626992","0.0645136516598702","0.0796021734655281"
"4 on scale 1-7","2005","no migration background","(2c_gen) general maturity certificate","57","0.0936637991736519","0.070369942268569","0.116957656078735"
"4 on scale 1-7","2005","no migration background","(2c_voc) vocational maturity certificate","82","0.0922346587564399","0.0757805735487095","0.10868874396417"
"4 on scale 1-7","2005","no migration background","(3a) lower tertiary education","95","0.0572041690269939","0.0456429159176076","0.0687654221363803"
"4 on scale 1-7","2005","no migration background","(3b) higher tertiary education","152","0.0763640803264206","0.0652890428879764","0.0874391177648647"
"4 on scale 1-7","2005","direct migration background","(0) in school","5","","",""
"4 on scale 1-7","2005","direct migration background","(1a) inadequately completed","26","","",""
"4 on scale 1-7","2005","direct migration background","(1b) general elementary school","82","0.161028799165099","0.129160202136083","0.192897396194115"
"4 on scale 1-7","2005","direct migration background","(1c) basic vocational qualification","62","0.087817631324271","0.066192097317669","0.109443165330873"
"4 on scale 1-7","2005","direct migration background","(2b) intermediate general qualification","5","","",""
"4 on scale 1-7","2005","direct migration background","(2a) intermediate vocational","2","","",""
"4 on scale 1-7","2005","direct migration background","(2c_gen) general maturity certificate","9","","",""
"4 on scale 1-7","2005","direct migration background","(2c_voc) vocational maturity certificate","23","","",""
"4 on scale 1-7","2005","direct migration background","(3a) lower tertiary education","6","","",""
"4 on scale 1-7","2005","direct migration background","(3b) higher tertiary education","20","","",""
"4 on scale 1-7","2005","indirect migration background","(0) in school","16","","",""
"4 on scale 1-7","2005","indirect migration background","(1a) inadequately completed","","","",""
"4 on scale 1-7","2005","indirect migration background","(1b) general elementary school","23","","",""
"4 on scale 1-7","2005","indirect migration background","(1c) basic vocational qualification","15","","",""
"4 on scale 1-7","2005","indirect migration background","(2b) intermediate general qualification","6","","",""
"4 on scale 1-7","2005","indirect migration background","(2a) intermediate vocational","9","","",""
"4 on scale 1-7","2005","indirect migration background","(2c_gen) general maturity certificate","17","","",""
"4 on scale 1-7","2005","indirect migration background","(2c_voc) vocational maturity certificate","4","","",""
"4 on scale 1-7","2005","indirect migration background","(3a) lower tertiary education","2","","",""
"4 on scale 1-7","2005","indirect migration background","(3b) higher tertiary education","4","","",""
"5 on scale 1-7","2005","no migration background","(0) in school","142","0.284593062121015","0.245277765136497","0.323908359105534"
"5 on scale 1-7","2005","no migration background","(1a) inadequately completed","15","","",""
"5 on scale 1-7","2005","no migration background","(1b) general elementary school","248","0.205801358318588","0.183040665920454","0.228562050716722"
"5 on scale 1-7","2005","no migration background","(1c) basic vocational qualification","928","0.191226084673588","0.180195669393878","0.202256499953299"
"5 on scale 1-7","2005","no migration background","(2b) intermediate general qualification","104","0.212493480063726","0.175110918363235","0.249876041764217"
"5 on scale 1-7","2005","no migration background","(2a) intermediate vocational","804","0.170942817950995","0.15995951161566","0.18192612428633"
"5 on scale 1-7","2005","no migration background","(2c_gen) general maturity certificate","167","0.317545525064072","0.280327725180424","0.354763324947721"
"5 on scale 1-7","2005","no migration background","(2c_voc) vocational maturity certificate","245","0.217459455704718","0.194001916919373","0.240916994490062"
"5 on scale 1-7","2005","no migration background","(3a) lower tertiary education","322","0.204154270381145","0.184087572070042","0.224220968692248"
"5 on scale 1-7","2005","no migration background","(3b) higher tertiary education","440","0.213388659560997","0.196303619464116","0.230473699657879"
"5 on scale 1-7","2005","direct migration background","(0) in school","14","","",""
"5 on scale 1-7","2005","direct migration background","(1a) inadequately completed","37","0.284206949370114","0.213654946030759","0.354758952709469"
"5 on scale 1-7","2005","direct migration background","(1b) general elementary school","126","0.233119944474324","0.196460061186218","0.269779827762431"
"5 on scale 1-7","2005","direct migration background","(1c) basic vocational qualification","135","0.207031254994651","0.176072667569159","0.237989842420142"
"5 on scale 1-7","2005","direct migration background","(2b) intermediate general qualification","10","","",""
"5 on scale 1-7","2005","direct migration background","(2a) intermediate vocational","22","","",""
"5 on scale 1-7","2005","direct migration background","(2c_gen) general maturity certificate","25","","",""
"5 on scale 1-7","2005","direct migration background","(2c_voc) vocational maturity certificate","47","0.170292825287591","0.125289843273828","0.215295807301353"
"5 on scale 1-7","2005","direct migration background","(3a) lower tertiary education","19","","",""
"5 on scale 1-7","2005","direct migration background","(3b) higher tertiary education","44","0.197639820513962","0.149512450954621","0.245767190073303"
"5 on scale 1-7","2005","indirect migration background","(0) in school","30","0.289281154647293","0.196119674143086","0.382442635151499"
"5 on scale 1-7","2005","indirect migration background","(1a) inadequately completed","1","","",""
"5 on scale 1-7","2005","indirect migration background","(1b) general elementary school","21","","",""
"5 on scale 1-7","2005","indirect migration background","(1c) basic vocational qualification","23","","",""
"5 on scale 1-7","2005","indirect migration background","(2b) intermediate general qualification","17","","",""
"5 on scale 1-7","2005","indirect migration background","(2a) intermediate vocational","22","","",""
"5 on scale 1-7","2005","indirect migration background","(2c_gen) general maturity certificate","23","","",""
"5 on scale 1-7","2005","indirect migration background","(2c_voc) vocational maturity certificate","7","","",""
"5 on scale 1-7","2005","indirect migration background","(3a) lower tertiary education","5","","",""
"5 on scale 1-7","2005","indirect migration background","(3b) higher tertiary education","10","","",""
"6 on scale 1-7","2005","no migration background","(0) in school","162","0.28384893894636","0.244564659652562","0.323133218240157"
"6 on scale 1-7","2005","no migration background","(1a) inadequately completed","24","","",""
"6 on scale 1-7","2005","no migration background","(1b) general elementary school","394","0.316837860327593","0.290645344681019","0.343030375974167"
"6 on scale 1-7","2005","no migration background","(1c) basic vocational qualification","1772","0.342310494233402","0.329002111206401","0.355618877260402"
"6 on scale 1-7","2005","no migration background","(2b) intermediate general qualification","198","0.420426289774779","0.375316744786128","0.46553583476343"
"6 on scale 1-7","2005","no migration background","(2a) intermediate vocational","1951","0.429769980502971","0.415326944261711","0.444213016744232"
"6 on scale 1-7","2005","no migration background","(2c_gen) general maturity certificate","252","0.386409309436182","0.347480239641931","0.425338379230433"
"6 on scale 1-7","2005","no migration background","(2c_voc) vocational maturity certificate","516","0.429592053137146","0.401443195547735","0.457740910726556"
"6 on scale 1-7","2005","no migration background","(3a) lower tertiary education","668","0.425469547772362","0.400856068451576","0.450083027093147"
"6 on scale 1-7","2005","no migration background","(3b) higher tertiary education","967","0.410829283446424","0.390312867011815","0.431345699881033"
"6 on scale 1-7","2005","direct migration background","(0) in school","24","","",""
"6 on scale 1-7","2005","direct migration background","(1a) inadequately completed","41","0.29530677304117","0.223950030284802","0.366663515797538"
"6 on scale 1-7","2005","direct migration background","(1b) general elementary school","157","0.269550330034814","0.231077624941109","0.308023035128519"
"6 on scale 1-7","2005","direct migration background","(1c) basic vocational qualification","227","0.348584381566509","0.312174590231204","0.384994172901814"
"6 on scale 1-7","2005","direct migration background","(2b) intermediate general qualification","16","","",""
"6 on scale 1-7","2005","direct migration background","(2a) intermediate vocational","63","0.405541630395934","0.326438134383876","0.484645126407993"
"6 on scale 1-7","2005","direct migration background","(2c_gen) general maturity certificate","40","0.31832899563682","0.230065380338797","0.406592610934843"
"6 on scale 1-7","2005","direct migration background","(2c_voc) vocational maturity certificate","83","0.30238349214049","0.24739546889745","0.357371515383529"
"6 on scale 1-7","2005","direct migration background","(3a) lower tertiary education","21","","",""
"6 on scale 1-7","2005","direct migration background","(3b) higher tertiary education","90","0.360102496676786","0.302087737894244","0.418117255459328"
"6 on scale 1-7","2005","indirect migration background","(0) in school","23","","",""
"6 on scale 1-7","2005","indirect migration background","(1a) inadequately completed","4","","",""
"6 on scale 1-7","2005","indirect migration background","(1b) general elementary school","29","","",""
"6 on scale 1-7","2005","indirect migration background","(1c) basic vocational qualification","47","0.233589621914587","0.164482261484861","0.302696982344314"
"6 on scale 1-7","2005","indirect migration background","(2b) intermediate general qualification","32","0.392781495041311","0.278375948667407","0.507187041415214"
"6 on scale 1-7","2005","indirect migration background","(2a) intermediate vocational","52","0.425105390522223","0.339127129918774","0.511083651125671"
"6 on scale 1-7","2005","indirect migration background","(2c_gen) general maturity certificate","26","","",""
"6 on scale 1-7","2005","indirect migration background","(2c_voc) vocational maturity certificate","28","","",""
"6 on scale 1-7","2005","indirect migration background","(3a) lower tertiary education","10","","",""
"6 on scale 1-7","2005","indirect migration background","(3b) higher tertiary education","19","","",""
"7 Strongly agree","2005","no migration background","(0) in school","79","0.179016141150307","0.145613082386383","0.21241919991423"
"7 Strongly agree","2005","no migration background","(1a) inadequately completed","22","","",""
"7 Strongly agree","2005","no migration background","(1b) general elementary school","289","0.24057178625639","0.216508081449363","0.264635491063417"
"7 Strongly agree","2005","no migration background","(1c) basic vocational qualification","1550","0.332768945770631","0.319552513040418","0.345985378500845"
"7 Strongly agree","2005","no migration background","(2b) intermediate general qualification","104","0.261298590059821","0.221149826755845","0.301447353363797"
"7 Strongly agree","2005","no migration background","(2a) intermediate vocational","1358","0.299522178044894","0.286158465923213","0.312885890166575"
"7 Strongly agree","2005","no migration background","(2c_gen) general maturity certificate","100","0.161851055198591","0.132404857477895","0.191297252919286"
"7 Strongly agree","2005","no migration background","(2c_voc) vocational maturity certificate","324","0.246436452676232","0.221931589272699","0.270941316079765"
"7 Strongly agree","2005","no migration background","(3a) lower tertiary education","433","0.293389290150598","0.270722267535993","0.316056312765202"
"7 Strongly agree","2005","no migration background","(3b) higher tertiary education","589","0.271481452201569","0.252935863602038","0.290027040801099"
"7 Strongly agree","2005","direct migration background","(0) in school","9","","",""
"7 Strongly agree","2005","direct migration background","(1a) inadequately completed","41","0.237611528420967","0.17103514815601","0.304187908685923"
"7 Strongly agree","2005","direct migration background","(1b) general elementary school","115","0.261614121274157","0.223506668212055","0.299721574336258"
"7 Strongly agree","2005","direct migration background","(1c) basic vocational qualification","199","0.307290539612394","0.272038414833673","0.342542664391114"
"7 Strongly agree","2005","direct migration background","(2b) intermediate general qualification","15","","",""
"7 Strongly agree","2005","direct migration background","(2a) intermediate vocational","59","0.386442027367183","0.307993063643134","0.464890991091232"
"7 Strongly agree","2005","direct migration background","(2c_gen) general maturity certificate","28","","",""
"7 Strongly agree","2005","direct migration background","(2c_voc) vocational maturity certificate","106","0.391502309609585","0.333066734137764","0.449937885081406"
"7 Strongly agree","2005","direct migration background","(3a) lower tertiary education","24","","",""
"7 Strongly agree","2005","direct migration background","(3b) higher tertiary education","102","0.35470753955377","0.296886789360505","0.412528289747035"
"7 Strongly agree","2005","indirect migration background","(0) in school","13","","",""
"7 Strongly agree","2005","indirect migration background","(1a) inadequately completed","2","","",""
"7 Strongly agree","2005","indirect migration background","(1b) general elementary school","34","0.267811925943998","0.186878960682456","0.348744891205541"
"7 Strongly agree","2005","indirect migration background","(1c) basic vocational qualification","55","0.375847214727182","0.296739658332982","0.454954771121381"
"7 Strongly agree","2005","indirect migration background","(2b) intermediate general qualification","13","","",""
"7 Strongly agree","2005","indirect migration background","(2a) intermediate vocational","42","0.289517874841892","0.210639037655373","0.36839671202841"
"7 Strongly agree","2005","indirect migration background","(2c_gen) general maturity certificate","19","","",""
"7 Strongly agree","2005","indirect migration background","(2c_voc) vocational maturity certificate","16","","",""
"7 Strongly agree","2005","indirect migration background","(3a) lower tertiary education","3","","",""
"7 Strongly agree","2005","indirect migration background","(3b) higher tertiary education","15","","",""
"1 Strongly disagree","2006","no migration background","(0) in school","","","",""
"1 Strongly disagree","2006","no migration background","(1a) inadequately completed","","","",""
"1 Strongly disagree","2006","no migration background","(1b) general elementary school","","","",""
"1 Strongly disagree","2006","no migration background","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2006","no migration background","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2006","no migration background","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2006","no migration background","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2006","no migration background","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2006","no migration background","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2006","no migration background","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2006","direct migration background","(0) in school","","","",""
"1 Strongly disagree","2006","direct migration background","(1a) inadequately completed","","","",""
"1 Strongly disagree","2006","direct migration background","(1b) general elementary school","","","",""
"1 Strongly disagree","2006","direct migration background","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2006","direct migration background","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2006","direct migration background","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2006","direct migration background","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2006","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2006","direct migration background","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2006","direct migration background","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2006","indirect migration background","(0) in school","","","",""
"1 Strongly disagree","2006","indirect migration background","(1a) inadequately completed","","","",""
"1 Strongly disagree","2006","indirect migration background","(1b) general elementary school","","","",""
"1 Strongly disagree","2006","indirect migration background","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2006","indirect migration background","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2006","indirect migration background","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2006","indirect migration background","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2006","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2006","indirect migration background","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2006","indirect migration background","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2006","no migration background","(0) in school","","","",""
"2 on scale 1-7 ","2006","no migration background","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2006","no migration background","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2006","no migration background","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2006","no migration background","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2006","no migration background","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2006","no migration background","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2006","no migration background","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2006","no migration background","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2006","no migration background","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2006","direct migration background","(0) in school","","","",""
"2 on scale 1-7 ","2006","direct migration background","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2006","direct migration background","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2006","direct migration background","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2006","direct migration background","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2006","direct migration background","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2006","direct migration background","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2006","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2006","direct migration background","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2006","direct migration background","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2006","indirect migration background","(0) in school","","","",""
"2 on scale 1-7 ","2006","indirect migration background","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2006","indirect migration background","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2006","indirect migration background","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2006","indirect migration background","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2006","indirect migration background","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2006","indirect migration background","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2006","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2006","indirect migration background","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2006","indirect migration background","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2006","no migration background","(0) in school","","","",""
"3 on scale 1-7 ","2006","no migration background","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2006","no migration background","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2006","no migration background","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2006","no migration background","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2006","no migration background","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2006","no migration background","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2006","no migration background","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2006","no migration background","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2006","no migration background","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2006","direct migration background","(0) in school","","","",""
"3 on scale 1-7 ","2006","direct migration background","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2006","direct migration background","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2006","direct migration background","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2006","direct migration background","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2006","direct migration background","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2006","direct migration background","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2006","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2006","direct migration background","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2006","direct migration background","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2006","indirect migration background","(0) in school","","","",""
"3 on scale 1-7 ","2006","indirect migration background","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2006","indirect migration background","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2006","indirect migration background","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2006","indirect migration background","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2006","indirect migration background","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2006","indirect migration background","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2006","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2006","indirect migration background","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2006","indirect migration background","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2006","no migration background","(0) in school","","","",""
"4 on scale 1-7","2006","no migration background","(1a) inadequately completed","","","",""
"4 on scale 1-7","2006","no migration background","(1b) general elementary school","","","",""
"4 on scale 1-7","2006","no migration background","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2006","no migration background","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2006","no migration background","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2006","no migration background","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2006","no migration background","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2006","no migration background","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2006","no migration background","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2006","direct migration background","(0) in school","","","",""
"4 on scale 1-7","2006","direct migration background","(1a) inadequately completed","","","",""
"4 on scale 1-7","2006","direct migration background","(1b) general elementary school","","","",""
"4 on scale 1-7","2006","direct migration background","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2006","direct migration background","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2006","direct migration background","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2006","direct migration background","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2006","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2006","direct migration background","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2006","direct migration background","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2006","indirect migration background","(0) in school","","","",""
"4 on scale 1-7","2006","indirect migration background","(1a) inadequately completed","","","",""
"4 on scale 1-7","2006","indirect migration background","(1b) general elementary school","","","",""
"4 on scale 1-7","2006","indirect migration background","(1c) basic vocational qualification","","","",""
