"plh0222","year","sampreg","sex","n","percent","lower_confidence","upper_confidence"
"6 on scale 1-7","2005","East Germany","Male","1025","0.400831319009267","0.381285903850907","0.420376734167627"
"6 on scale 1-7","2005","East Germany","Female","1057","0.365317868434384","0.346869421005377","0.383766315863391"
"7 Strongly agree","2005","West Germany","Male","2160","0.290473121529226","0.280161570933467","0.300784672124986"
"7 Strongly agree","2005","West Germany","Female","2373","0.29875683402713","0.28881783889187","0.308695829162391"
"7 Strongly agree","2005","East Germany","Male","618","0.26751974128101","0.249864835526692","0.285174647035329"
"7 Strongly agree","2005","East Germany","Female","696","0.290094272920578","0.272707613496365","0.307480932344791"
"1 Strongly disagree","2006","West Germany","Male","","","",""
"1 Strongly disagree","2006","West Germany","Female","","","",""
"1 Strongly disagree","2006","East Germany","Male","","","",""
"1 Strongly disagree","2006","East Germany","Female","","","",""
"2 on scale 1-7 ","2006","West Germany","Male","","","",""
"2 on scale 1-7 ","2006","West Germany","Female","","","",""
"2 on scale 1-7 ","2006","East Germany","Male","","","",""
"2 on scale 1-7 ","2006","East Germany","Female","","","",""
"3 on scale 1-7 ","2006","West Germany","Male","","","",""
"3 on scale 1-7 ","2006","West Germany","Female","","","",""
"3 on scale 1-7 ","2006","East Germany","Male","","","",""
"3 on scale 1-7 ","2006","East Germany","Female","","","",""
"4 on scale 1-7","2006","West Germany","Male","","","",""
"4 on scale 1-7","2006","West Germany","Female","","","",""
"4 on scale 1-7","2006","East Germany","Male","","","",""
"4 on scale 1-7","2006","East Germany","Female","","","",""
"5 on scale 1-7","2006","West Germany","Male","","","",""
"5 on scale 1-7","2006","West Germany","Female","","","",""
"5 on scale 1-7","2006","East Germany","Male","","","",""
"5 on scale 1-7","2006","East Germany","Female","","","",""
"6 on scale 1-7","2006","West Germany","Male","","","",""
"6 on scale 1-7","2006","West Germany","Female","","","",""
"6 on scale 1-7","2006","East Germany","Male","","","",""
"6 on scale 1-7","2006","East Germany","Female","","","",""
"7 Strongly agree","2006","West Germany","Male","","","",""
"7 Strongly agree","2006","West Germany","Female","","","",""
"7 Strongly agree","2006","East Germany","Male","","","",""
"7 Strongly agree","2006","East Germany","Female","","","",""
"1 Strongly disagree","2007","West Germany","Male","","","",""
"1 Strongly disagree","2007","West Germany","Female","","","",""
"1 Strongly disagree","2007","East Germany","Male","","","",""
"1 Strongly disagree","2007","East Germany","Female","","","",""
"2 on scale 1-7 ","2007","West Germany","Male","","","",""
"2 on scale 1-7 ","2007","West Germany","Female","","","",""
"2 on scale 1-7 ","2007","East Germany","Male","","","",""
"2 on scale 1-7 ","2007","East Germany","Female","","","",""
"3 on scale 1-7 ","2007","West Germany","Male","","","",""
"3 on scale 1-7 ","2007","West Germany","Female","","","",""
"3 on scale 1-7 ","2007","East Germany","Male","","","",""
"3 on scale 1-7 ","2007","East Germany","Female","","","",""
"4 on scale 1-7","2007","West Germany","Male","","","",""
"4 on scale 1-7","2007","West Germany","Female","","","",""
"4 on scale 1-7","2007","East Germany","Male","","","",""
"4 on scale 1-7","2007","East Germany","Female","","","",""
"5 on scale 1-7","2007","West Germany","Male","","","",""
"5 on scale 1-7","2007","West Germany","Female","","","",""
"5 on scale 1-7","2007","East Germany","Male","","","",""
"5 on scale 1-7","2007","East Germany","Female","","","",""
"6 on scale 1-7","2007","West Germany","Male","","","",""
"6 on scale 1-7","2007","West Germany","Female","","","",""
"6 on scale 1-7","2007","East Germany","Male","","","",""
"6 on scale 1-7","2007","East Germany","Female","","","",""
"7 Strongly agree","2007","West Germany","Male","","","",""
"7 Strongly agree","2007","West Germany","Female","","","",""
"7 Strongly agree","2007","East Germany","Male","","","",""
"7 Strongly agree","2007","East Germany","Female","","","",""
"1 Strongly disagree","2008","West Germany","Male","","","",""
"1 Strongly disagree","2008","West Germany","Female","","","",""
"1 Strongly disagree","2008","East Germany","Male","","","",""
"1 Strongly disagree","2008","East Germany","Female","","","",""
"2 on scale 1-7 ","2008","West Germany","Male","","","",""
"2 on scale 1-7 ","2008","West Germany","Female","","","",""
"2 on scale 1-7 ","2008","East Germany","Male","","","",""
"2 on scale 1-7 ","2008","East Germany","Female","","","",""
"3 on scale 1-7 ","2008","West Germany","Male","","","",""
"3 on scale 1-7 ","2008","West Germany","Female","","","",""
"3 on scale 1-7 ","2008","East Germany","Male","","","",""
"3 on scale 1-7 ","2008","East Germany","Female","","","",""
"4 on scale 1-7","2008","West Germany","Male","","","",""
"4 on scale 1-7","2008","West Germany","Female","","","",""
"4 on scale 1-7","2008","East Germany","Male","","","",""
"4 on scale 1-7","2008","East Germany","Female","","","",""
"5 on scale 1-7","2008","West Germany","Male","","","",""
"5 on scale 1-7","2008","West Germany","Female","","","",""
"5 on scale 1-7","2008","East Germany","Male","","","",""
"5 on scale 1-7","2008","East Germany","Female","","","",""
"6 on scale 1-7","2008","West Germany","Male","","","",""
"6 on scale 1-7","2008","West Germany","Female","","","",""
"6 on scale 1-7","2008","East Germany","Male","","","",""
"6 on scale 1-7","2008","East Germany","Female","","","",""
"7 Strongly agree","2008","West Germany","Male","","","",""
"7 Strongly agree","2008","West Germany","Female","","","",""
"7 Strongly agree","2008","East Germany","Male","","","",""
"7 Strongly agree","2008","East Germany","Female","","","",""
"1 Strongly disagree","2009","West Germany","Male","35","0.0065827744043227","0.00460188337539887","0.00856366543324653"
"1 Strongly disagree","2009","West Germany","Female","40","0.00640135254768397","0.00453587522751715","0.00826682986785078"
"1 Strongly disagree","2009","East Germany","Male","7","","",""
"1 Strongly disagree","2009","East Germany","Female","14","","",""
"2 on scale 1-7 ","2009","West Germany","Male","55","0.0114021922507018","0.00880146829948057","0.0140029162019231"
"2 on scale 1-7 ","2009","West Germany","Female","61","0.0092895511663703","0.00704556930655632","0.0115335330261843"
"2 on scale 1-7 ","2009","East Germany","Male","20","","",""
"2 on scale 1-7 ","2009","East Germany","Female","25","","",""
"3 on scale 1-7 ","2009","West Germany","Male","196","0.0316790020545673","0.0273887216581481","0.0359692824509865"
"3 on scale 1-7 ","2009","West Germany","Female","187","0.0327738349116848","0.0286092065386728","0.0369384632846969"
"3 on scale 1-7 ","2009","East Germany","Male","70","0.0308869500688829","0.0236293011296427","0.0381445990081231"
"3 on scale 1-7 ","2009","East Germany","Female","75","0.0274329774864436","0.0208261146889468","0.0340398402839404"
"4 on scale 1-7","2009","West Germany","Male","560","0.0931468795044765","0.0860274878177398","0.100266271191213"
"4 on scale 1-7","2009","West Germany","Female","667","0.0999715411066845","0.092955131750118","0.106987950463251"
"4 on scale 1-7","2009","East Germany","Male","227","0.097914176455042","0.0854470047800833","0.110381348130001"
"4 on scale 1-7","2009","East Germany","Female","233","0.105865776115303","0.0934212547767105","0.118310297453895"
"5 on scale 1-7","2009","West Germany","Male","1236","0.195309401888203","0.185598349551785","0.205020454224621"
"5 on scale 1-7","2009","West Germany","Female","1431","0.200856851795634","0.191485457298602","0.210228246292666"
"5 on scale 1-7","2009","East Germany","Male","474","0.231321339942042","0.213632413130492","0.249010266753592"
"5 on scale 1-7","2009","East Germany","Female","459","0.19534744173296","0.179311033367933","0.211383850097987"
"6 on scale 1-7","2009","West Germany","Male","2550","0.391580783881804","0.37962432972727","0.403537238036337"
"6 on scale 1-7","2009","West Germany","Female","2634","0.36804885712659","0.356767974176053","0.379329740077127"
"6 on scale 1-7","2009","East Germany","Male","870","0.403038548771933","0.382462230917489","0.423614866626377"
"6 on scale 1-7","2009","East Germany","Female","931","0.383428967861578","0.36376219674924","0.403095738973915"
"7 Strongly agree","2009","West Germany","Male","1770","0.270298966015925","0.259420067407763","0.281177864624087"
"7 Strongly agree","2009","West Germany","Female","2001","0.282658011345352","0.272125246692731","0.293190775997973"
"7 Strongly agree","2009","East Germany","Male","515","0.22331296317678","0.205842628745771","0.240783297607788"
"7 Strongly agree","2009","East Germany","Female","611","0.268861121164693","0.25092770666268","0.286794535666705"
"1 Strongly disagree","2010","West Germany","Male","","","",""
"1 Strongly disagree","2010","West Germany","Female","","","",""
"1 Strongly disagree","2010","East Germany","Male","","","",""
"1 Strongly disagree","2010","East Germany","Female","","","",""
"2 on scale 1-7 ","2010","West Germany","Male","","","",""
"2 on scale 1-7 ","2010","West Germany","Female","","","",""
"2 on scale 1-7 ","2010","East Germany","Male","","","",""
"2 on scale 1-7 ","2010","East Germany","Female","","","",""
"3 on scale 1-7 ","2010","West Germany","Male","","","",""
"3 on scale 1-7 ","2010","West Germany","Female","","","",""
"3 on scale 1-7 ","2010","East Germany","Male","","","",""
"3 on scale 1-7 ","2010","East Germany","Female","","","",""
"4 on scale 1-7","2010","West Germany","Male","","","",""
"4 on scale 1-7","2010","West Germany","Female","","","",""
"4 on scale 1-7","2010","East Germany","Male","","","",""
"4 on scale 1-7","2010","East Germany","Female","","","",""
"5 on scale 1-7","2010","West Germany","Male","","","",""
"5 on scale 1-7","2010","West Germany","Female","","","",""
"5 on scale 1-7","2010","East Germany","Male","","","",""
"5 on scale 1-7","2010","East Germany","Female","","","",""
"6 on scale 1-7","2010","West Germany","Male","","","",""
"6 on scale 1-7","2010","West Germany","Female","","","",""
"6 on scale 1-7","2010","East Germany","Male","","","",""
"6 on scale 1-7","2010","East Germany","Female","","","",""
"7 Strongly agree","2010","West Germany","Male","","","",""
"7 Strongly agree","2010","West Germany","Female","","","",""
"7 Strongly agree","2010","East Germany","Male","","","",""
"7 Strongly agree","2010","East Germany","Female","","","",""
"1 Strongly disagree","2011","West Germany","Male","","","",""
"1 Strongly disagree","2011","West Germany","Female","","","",""
"1 Strongly disagree","2011","East Germany","Male","","","",""
"1 Strongly disagree","2011","East Germany","Female","","","",""
"2 on scale 1-7 ","2011","West Germany","Male","","","",""
"2 on scale 1-7 ","2011","West Germany","Female","","","",""
"2 on scale 1-7 ","2011","East Germany","Male","","","",""
"2 on scale 1-7 ","2011","East Germany","Female","","","",""
"3 on scale 1-7 ","2011","West Germany","Male","","","",""
"3 on scale 1-7 ","2011","West Germany","Female","","","",""
"3 on scale 1-7 ","2011","East Germany","Male","","","",""
"3 on scale 1-7 ","2011","East Germany","Female","","","",""
"4 on scale 1-7","2011","West Germany","Male","","","",""
"4 on scale 1-7","2011","West Germany","Female","","","",""
"4 on scale 1-7","2011","East Germany","Male","","","",""
"4 on scale 1-7","2011","East Germany","Female","","","",""
"5 on scale 1-7","2011","West Germany","Male","","","",""
"5 on scale 1-7","2011","West Germany","Female","","","",""
"5 on scale 1-7","2011","East Germany","Male","","","",""
"5 on scale 1-7","2011","East Germany","Female","","","",""
"6 on scale 1-7","2011","West Germany","Male","","","",""
"6 on scale 1-7","2011","West Germany","Female","","","",""
"6 on scale 1-7","2011","East Germany","Male","","","",""
"6 on scale 1-7","2011","East Germany","Female","","","",""
"7 Strongly agree","2011","West Germany","Male","","","",""
"7 Strongly agree","2011","West Germany","Female","","","",""
"7 Strongly agree","2011","East Germany","Male","","","",""
"7 Strongly agree","2011","East Germany","Female","","","",""
"1 Strongly disagree","2012","West Germany","Male","2","","",""
"1 Strongly disagree","2012","West Germany","Female","5","","",""
"1 Strongly disagree","2012","East Germany","Male","2","","",""
"1 Strongly disagree","2012","East Germany","Female","1","","",""
"2 on scale 1-7 ","2012","West Germany","Male","22","","",""
"2 on scale 1-7 ","2012","West Germany","Female","21","","",""
"2 on scale 1-7 ","2012","East Germany","Male","4","","",""
"2 on scale 1-7 ","2012","East Germany","Female","6","","",""
"3 on scale 1-7 ","2012","West Germany","Male","41","0.0189210277498324","0.0134171445774075","0.0244249109222573"
"3 on scale 1-7 ","2012","West Germany","Female","68","0.0215294155951712","0.0166664847219744","0.0263923464683681"
"3 on scale 1-7 ","2012","East Germany","Male","16","","",""
"3 on scale 1-7 ","2012","East Germany","Female","14","","",""
"4 on scale 1-7","2012","West Germany","Male","176","0.0717400123124173","0.0613153882889302","0.0821646363359044"
"4 on scale 1-7","2012","West Germany","Female","262","0.0849527259012769","0.0756111851305935","0.0942942666719604"
"4 on scale 1-7","2012","East Germany","Male","30","0.0578953367935539","0.0380123545213668","0.0777783190657409"
"4 on scale 1-7","2012","East Germany","Female","52","0.0640994323331976","0.0471902535052114","0.0810086111611838"
"5 on scale 1-7","2012","West Germany","Male","531","0.232731634676281","0.215661135616739","0.249802133735823"
"5 on scale 1-7","2012","West Germany","Female","757","0.212805143877219","0.19909189768524","0.226518390069198"
"5 on scale 1-7","2012","East Germany","Male","106","0.205572759377278","0.171167882920564","0.239977635833993"
"5 on scale 1-7","2012","East Germany","Female","149","0.182779817775701","0.156098072614539","0.209461562936863"
"6 on scale 1-7","2012","West Germany","Male","1033","0.416461521617787","0.396547129608374","0.4363759136272"
"6 on scale 1-7","2012","West Germany","Female","1383","0.387572672250137","0.371249222641681","0.403896121858594"
"6 on scale 1-7","2012","East Germany","Male","213","0.40253981776478","0.360788608132816","0.444291027396744"
"6 on scale 1-7","2012","East Germany","Female","364","0.449793503079601","0.415449571021641","0.48413743513756"
"7 Strongly agree","2012","West Germany","Male","549","0.247844718831553","0.230403033341861","0.265286404321245"
"7 Strongly agree","2012","West Germany","Female","926","0.284971647184165","0.269847512148024","0.300095782220306"
"7 Strongly agree","2012","East Germany","Male","159","0.285652766883208","0.247195000474759","0.324110533291658"
"7 Strongly agree","2012","East Germany","Female","220","0.270391435419214","0.239727916160084","0.301054954678345"
"1 Strongly disagree","2013","West Germany","Male","24","","",""
"1 Strongly disagree","2013","West Germany","Female","32","0.00536752574196722","0.00373105292671024","0.0070039985572242"
"1 Strongly disagree","2013","East Germany","Male","10","","",""
"1 Strongly disagree","2013","East Germany","Female","5","","",""
"2 on scale 1-7 ","2013","West Germany","Male","61","0.0098019646819175","0.00744577448846052","0.0121581548753745"
"2 on scale 1-7 ","2013","West Germany","Female","54","0.006576017467323","0.00476576474534639","0.0083862701892996"
"2 on scale 1-7 ","2013","East Germany","Male","14","","",""
"2 on scale 1-7 ","2013","East Germany","Female","22","","",""
"3 on scale 1-7 ","2013","West Germany","Male","140","0.0236711738977375","0.0200353679038224","0.0273069798916526"
"3 on scale 1-7 ","2013","West Germany","Female","156","0.0221214601214981","0.0188273374939985","0.0254155827489977"
"3 on scale 1-7 ","2013","East Germany","Male","51","0.0216492945389498","0.0154277116581207","0.0278708774197789"
"3 on scale 1-7 ","2013","East Germany","Female","62","0.027098545351392","0.020535140524282","0.033661950178502"
"4 on scale 1-7","2013","West Germany","Male","532","0.0787441021822586","0.0723025295848074","0.0851856747797099"
"4 on scale 1-7","2013","West Germany","Female","584","0.0788668788244987","0.0728301879635088","0.0849035696854887"
"4 on scale 1-7","2013","East Germany","Male","165","0.0749127657290151","0.0636589190323533","0.0861666124256769"
"4 on scale 1-7","2013","East Germany","Female","180","0.0825139576043221","0.0713918979964385","0.0936360172122057"
"5 on scale 1-7","2013","West Germany","Male","1451","0.22385145101942","0.213882599461047","0.233820302577793"
"5 on scale 1-7","2013","West Germany","Female","1567","0.20603449652508","0.196975894144427","0.215093098905734"
"5 on scale 1-7","2013","East Germany","Male","458","0.210906704642892","0.193466920515571","0.228346488770213"
"5 on scale 1-7","2013","East Germany","Female","476","0.191491378205541","0.175586193509116","0.207396562901966"
"6 on scale 1-7","2013","West Germany","Male","2748","0.409844764483651","0.398082645313207","0.421606883654096"
"6 on scale 1-7","2013","West Germany","Female","3050","0.394175473884928","0.38323065359868","0.405120294171177"
"6 on scale 1-7","2013","East Germany","Male","868","0.404190315016035","0.383211620165455","0.425169009866615"
"6 on scale 1-7","2013","East Germany","Female","955","0.407649714925098","0.387786266419716","0.427513163430479"
"7 Strongly agree","2013","West Germany","Male","1760","0.250515136548375","0.240152001295166","0.260878271801584"
"7 Strongly agree","2013","West Germany","Female","2215","0.286858147434704","0.276728088613607","0.296988206255802"
"7 Strongly agree","2013","East Germany","Male","536","0.273494532507787","0.254438806353626","0.292550258661948"
"7 Strongly agree","2013","East Germany","Female","651","0.281731091514409","0.263547373026671","0.299914810002148"
"1 Strongly disagree","2014","West Germany","Male","","","",""
"1 Strongly disagree","2014","West Germany","Female","","","",""
"1 Strongly disagree","2014","East Germany","Male","","","",""
"1 Strongly disagree","2014","East Germany","Female","","","",""
"2 on scale 1-7 ","2014","West Germany","Male","","","",""
"2 on scale 1-7 ","2014","West Germany","Female","","","",""
"2 on scale 1-7 ","2014","East Germany","Male","","","",""
"2 on scale 1-7 ","2014","East Germany","Female","","","",""
"3 on scale 1-7 ","2014","West Germany","Male","","","",""
"3 on scale 1-7 ","2014","West Germany","Female","","","",""
"3 on scale 1-7 ","2014","East Germany","Male","","","",""
"3 on scale 1-7 ","2014","East Germany","Female","","","",""
"4 on scale 1-7","2014","West Germany","Male","","","",""
"4 on scale 1-7","2014","West Germany","Female","","","",""
"4 on scale 1-7","2014","East Germany","Male","","","",""
"4 on scale 1-7","2014","East Germany","Female","","","",""
"5 on scale 1-7","2014","West Germany","Male","","","",""
"5 on scale 1-7","2014","West Germany","Female","","","",""
"5 on scale 1-7","2014","East Germany","Male","","","",""
"5 on scale 1-7","2014","East Germany","Female","","","",""
"6 on scale 1-7","2014","West Germany","Male","","","",""
"6 on scale 1-7","2014","West Germany","Female","","","",""
"6 on scale 1-7","2014","East Germany","Male","","","",""
"6 on scale 1-7","2014","East Germany","Female","","","",""
"7 Strongly agree","2014","West Germany","Male","","","",""
"7 Strongly agree","2014","West Germany","Female","","","",""
"7 Strongly agree","2014","East Germany","Male","","","",""
"7 Strongly agree","2014","East Germany","Female","","","",""
"1 Strongly disagree","2015","West Germany","Male","","","",""
"1 Strongly disagree","2015","West Germany","Female","","","",""
"1 Strongly disagree","2015","East Germany","Male","","","",""
"1 Strongly disagree","2015","East Germany","Female","","","",""
"2 on scale 1-7 ","2015","West Germany","Male","","","",""
"2 on scale 1-7 ","2015","West Germany","Female","","","",""
"2 on scale 1-7 ","2015","East Germany","Male","","","",""
"2 on scale 1-7 ","2015","East Germany","Female","","","",""
"3 on scale 1-7 ","2015","West Germany","Male","","","",""
"3 on scale 1-7 ","2015","West Germany","Female","","","",""
"3 on scale 1-7 ","2015","East Germany","Male","","","",""
"3 on scale 1-7 ","2015","East Germany","Female","","","",""
"4 on scale 1-7","2015","West Germany","Male","","","",""
"4 on scale 1-7","2015","West Germany","Female","","","",""
"4 on scale 1-7","2015","East Germany","Male","","","",""
"4 on scale 1-7","2015","East Germany","Female","","","",""
"5 on scale 1-7","2015","West Germany","Male","","","",""
"5 on scale 1-7","2015","West Germany","Female","","","",""
"5 on scale 1-7","2015","East Germany","Male","","","",""
"5 on scale 1-7","2015","East Germany","Female","","","",""
"6 on scale 1-7","2015","West Germany","Male","","","",""
"6 on scale 1-7","2015","West Germany","Female","","","",""
"6 on scale 1-7","2015","East Germany","Male","","","",""
"6 on scale 1-7","2015","East Germany","Female","","","",""
"7 Strongly agree","2015","West Germany","Male","","","",""
"7 Strongly agree","2015","West Germany","Female","","","",""
"7 Strongly agree","2015","East Germany","Male","","","",""
"7 Strongly agree","2015","East Germany","Female","","","",""
"1 Strongly disagree","2016","West Germany","Male","","","",""
"1 Strongly disagree","2016","West Germany","Female","","","",""
"1 Strongly disagree","2016","East Germany","Male","","","",""
"1 Strongly disagree","2016","East Germany","Female","","","",""
"2 on scale 1-7 ","2016","West Germany","Male","","","",""
"2 on scale 1-7 ","2016","West Germany","Female","","","",""
"2 on scale 1-7 ","2016","East Germany","Male","","","",""
"2 on scale 1-7 ","2016","East Germany","Female","","","",""
"3 on scale 1-7 ","2016","West Germany","Male","","","",""
"3 on scale 1-7 ","2016","West Germany","Female","","","",""
"3 on scale 1-7 ","2016","East Germany","Male","","","",""
"3 on scale 1-7 ","2016","East Germany","Female","","","",""
"4 on scale 1-7","2016","West Germany","Male","","","",""
"4 on scale 1-7","2016","West Germany","Female","","","",""
"4 on scale 1-7","2016","East Germany","Male","","","",""
"4 on scale 1-7","2016","East Germany","Female","","","",""
"5 on scale 1-7","2016","West Germany","Male","","","",""
"5 on scale 1-7","2016","West Germany","Female","","","",""
"5 on scale 1-7","2016","East Germany","Male","","","",""
"5 on scale 1-7","2016","East Germany","Female","","","",""
"6 on scale 1-7","2016","West Germany","Male","","","",""
"6 on scale 1-7","2016","West Germany","Female","","","",""
"6 on scale 1-7","2016","East Germany","Male","","","",""
"6 on scale 1-7","2016","East Germany","Female","","","",""
"7 Strongly agree","2016","West Germany","Male","","","",""
"7 Strongly agree","2016","West Germany","Female","","","",""
"7 Strongly agree","2016","East Germany","Male","","","",""
"7 Strongly agree","2016","East Germany","Female","","","",""
"1 Strongly disagree","2017","West Germany","Male","24","","",""
"1 Strongly disagree","2017","West Germany","Female","31","0.00377669383093698","0.00268209579295289","0.00487129186892108"
"1 Strongly disagree","2017","East Germany","Male","9","","",""
"1 Strongly disagree","2017","East Germany","Female","11","","",""
"2 on scale 1-7 ","2017","West Germany","Male","77","0.00915792071841799","0.00738294397049037","0.0109328974663456"
"2 on scale 1-7 ","2017","West Germany","Female","81","0.00808027136276422","0.00648265807415858","0.00967788465136987"
"2 on scale 1-7 ","2017","East Germany","Male","32","0.0109503706929684","0.00715483613988964","0.0147459052460471"
"2 on scale 1-7 ","2017","East Germany","Female","18","","",""
"3 on scale 1-7 ","2017","West Germany","Male","233","0.0235251474769059","0.020700991256265","0.0263493036975468"
"3 on scale 1-7 ","2017","West Germany","Female","239","0.0197091027703541","0.0172286478471976","0.0221895576935107"
"3 on scale 1-7 ","2017","East Germany","Male","76","0.0287066383396626","0.0226166582077372","0.034796618471588"
"3 on scale 1-7 ","2017","East Germany","Female","66","0.0240809779734028","0.0187694795900122","0.0293924763567934"
"4 on scale 1-7","2017","West Germany","Male","918","0.0945591162404875","0.0891068913634503","0.100011341117525"
"4 on scale 1-7","2017","West Germany","Female","934","0.0855188523258014","0.0805284134859553","0.0905092911656474"
"4 on scale 1-7","2017","East Germany","Male","252","0.0932038037200109","0.0826009893077584","0.103806618132263"
"4 on scale 1-7","2017","East Germany","Female","237","0.0836508005395865","0.0740581493018232","0.0932434517773499"
"5 on scale 1-7","2017","West Germany","Male","2402","0.234477937219555","0.226583487631449","0.242372386807661"
"5 on scale 1-7","2017","West Germany","Female","2461","0.211015829684583","0.203734476620973","0.218297182748193"
"5 on scale 1-7","2017","East Germany","Male","580","0.206388649067099","0.191628309926041","0.221148988208156"
"5 on scale 1-7","2017","East Germany","Female","618","0.190205095768829","0.176607200384503","0.203802991153154"
"6 on scale 1-7","2017","West Germany","Male","4313","0.414970743463655","0.405789752932785","0.424151733994526"
"6 on scale 1-7","2017","West Germany","Female","4806","0.39396579547785","0.385246161518875","0.402685429436826"
"6 on scale 1-7","2017","East Germany","Male","1149","0.42637522357484","0.408338426162159","0.444412020987521"
"6 on scale 1-7","2017","East Germany","Female","1350","0.445296270714605","0.428076467912451","0.462516073516759"
"7 Strongly agree","2017","West Germany","Male","3097","0.221921230186997","0.214178337933749","0.229664122440244"
"7 Strongly agree","2017","West Germany","Female","3511","0.277933454547709","0.26993917277302","0.285927736322399"
"7 Strongly agree","2017","East Germany","Male","790","0.229446412248468","0.214111137698884","0.244781686798052"
"7 Strongly agree","2017","East Germany","Female","900","0.24935879999484","0.234368799392306","0.264348800597375"
"1 Strongly disagree","2018","West Germany","Male","","","",""
"1 Strongly disagree","2018","West Germany","Female","","","",""
"1 Strongly disagree","2018","East Germany","Male","","","",""
"1 Strongly disagree","2018","East Germany","Female","","","",""
"2 on scale 1-7 ","2018","West Germany","Male","","","",""
"2 on scale 1-7 ","2018","West Germany","Female","","","",""
"2 on scale 1-7 ","2018","East Germany","Male","","","",""
"2 on scale 1-7 ","2018","East Germany","Female","","","",""
"3 on scale 1-7 ","2018","West Germany","Male","","","",""
"3 on scale 1-7 ","2018","West Germany","Female","","","",""
"3 on scale 1-7 ","2018","East Germany","Male","","","",""
"3 on scale 1-7 ","2018","East Germany","Female","","","",""
"4 on scale 1-7","2018","West Germany","Male","","","",""
"4 on scale 1-7","2018","West Germany","Female","","","",""
"4 on scale 1-7","2018","East Germany","Male","","","",""
"4 on scale 1-7","2018","East Germany","Female","","","",""
"5 on scale 1-7","2018","West Germany","Male","","","",""
"5 on scale 1-7","2018","West Germany","Female","","","",""
"5 on scale 1-7","2018","East Germany","Male","","","",""
"5 on scale 1-7","2018","East Germany","Female","","","",""
"6 on scale 1-7","2018","West Germany","Male","","","",""
"6 on scale 1-7","2018","West Germany","Female","","","",""
"6 on scale 1-7","2018","East Germany","Male","","","",""
"6 on scale 1-7","2018","East Germany","Female","","","",""
"7 Strongly agree","2018","West Germany","Male","","","",""
"7 Strongly agree","2018","West Germany","Female","","","",""
"7 Strongly agree","2018","East Germany","Male","","","",""
"7 Strongly agree","2018","East Germany","Female","","","",""
"1 Strongly disagree","2019","West Germany","Male","58","0.00608495370616571","0.00453026128381503","0.00763964612851639"
"1 Strongly disagree","2019","West Germany","Female","31","0.00242206477383662","0.00148177632523484","0.00336235322243839"
"1 Strongly disagree","2019","East Germany","Male","11","","",""
"1 Strongly disagree","2019","East Germany","Female","15","","",""
"2 on scale 1-7 ","2019","West Germany","Male","86","0.0100031964622182","0.0080137717638004","0.011992621160636"
"2 on scale 1-7 ","2019","West Germany","Female","67","0.00916674452738206","0.00734367740907189","0.0109898116456922"
"2 on scale 1-7 ","2019","East Germany","Male","25","","",""
"2 on scale 1-7 ","2019","East Germany","Female","19","","",""
"3 on scale 1-7 ","2019","West Germany","Male","219","0.0225976185461376","0.0196265734551154","0.0255686636371598"
"3 on scale 1-7 ","2019","West Germany","Female","210","0.0218435939917572","0.0190474405093522","0.0246397474741623"
"3 on scale 1-7 ","2019","East Germany","Male","63","0.023278680000714","0.0175333142638724","0.0290240457375556"
