"plh0222","year","e11102","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2010","Not Employed","","","",""
"5 on scale 1-7","2010","Employed","","","",""
"6 on scale 1-7","2010","Not Employed","","","",""
"6 on scale 1-7","2010","Employed","","","",""
"7 Strongly agree","2010","Not Employed","","","",""
"7 Strongly agree","2010","Employed","","","",""
"1 Strongly disagree","2011","Not Employed","","","",""
"1 Strongly disagree","2011","Employed","","","",""
"2 on scale 1-7 ","2011","Not Employed","","","",""
"2 on scale 1-7 ","2011","Employed","","","",""
"3 on scale 1-7 ","2011","Not Employed","","","",""
"3 on scale 1-7 ","2011","Employed","","","",""
"4 on scale 1-7","2011","Not Employed","","","",""
"4 on scale 1-7","2011","Employed","","","",""
"5 on scale 1-7","2011","Not Employed","","","",""
"5 on scale 1-7","2011","Employed","","","",""
"6 on scale 1-7","2011","Not Employed","","","",""
"6 on scale 1-7","2011","Employed","","","",""
"7 Strongly agree","2011","Not Employed","","","",""
"7 Strongly agree","2011","Employed","","","",""
"1 Strongly disagree","2012","Not Employed","4","","",""
"1 Strongly disagree","2012","Employed","6","","",""
"2 on scale 1-7 ","2012","Not Employed","19","","",""
"2 on scale 1-7 ","2012","Employed","34","0.00726256088804443","0.00499195278892606","0.00953316898716279"
"3 on scale 1-7 ","2012","Not Employed","59","0.0394473031022861","0.0303010603630505","0.0485935458415217"
"3 on scale 1-7 ","2012","Employed","80","0.015461493335847","0.0121621906456615","0.0187607960260325"
"4 on scale 1-7","2012","Not Employed","191","0.120458923302863","0.105164925663671","0.135752920942054"
"4 on scale 1-7","2012","Employed","329","0.0618672796911445","0.0554249530460331","0.0683096063362559"
"5 on scale 1-7","2012","Not Employed","440","0.260071751963839","0.239460002151232","0.280683501776447"
"5 on scale 1-7","2012","Employed","1103","0.20276448872245","0.192012981398501","0.213515996046399"
"6 on scale 1-7","2012","Not Employed","628","0.332108585266438","0.309979347826864","0.354237822706012"
"6 on scale 1-7","2012","Employed","2365","0.428665215222006","0.41543141592756","0.441899014516452"
"7 Strongly agree","2012","Not Employed","399","0.230624832679247","0.210832563745026","0.250417101613468"
"7 Strongly agree","2012","Employed","1455","0.282850734461272","0.270806934782471","0.294894534140072"
"1 Strongly disagree","2013","Not Employed","42","0.00730775747448996","0.00535030748947998","0.00926520745949994"
"1 Strongly disagree","2013","Employed","29","","",""
"2 on scale 1-7 ","2013","Not Employed","82","0.0125536969964749","0.00999491160652004","0.0151124823864298"
"2 on scale 1-7 ","2013","Employed","69","0.0051354985043132","0.0038321661383517","0.0064388308702747"
"3 on scale 1-7 ","2013","Not Employed","207","0.0310105917253464","0.0270267154823487","0.034994467968344"
"3 on scale 1-7 ","2013","Employed","202","0.0180296332053085","0.0156034446695887","0.0204558217410283"
"4 on scale 1-7","2013","Not Employed","744","0.105126112843209","0.0980771127225897","0.112175112963828"
"4 on scale 1-7","2013","Employed","717","0.0615541340936109","0.0571717026060801","0.0659365655811417"
"5 on scale 1-7","2013","Not Employed","1628","0.2273178667279","0.217686043172299","0.2369496902835"
"5 on scale 1-7","2013","Employed","2324","0.202124397914979","0.194801906492547","0.209446889337411"
"6 on scale 1-7","2013","Not Employed","2649","0.354096399273518","0.343105432238167","0.365087366308869"
"6 on scale 1-7","2013","Employed","4972","0.434333485377808","0.42529545490317","0.443371515852446"
"7 Strongly agree","2013","Not Employed","1921","0.262587574959062","0.25247449108946","0.272700658828663"
"7 Strongly agree","2013","Employed","3241","0.276201390192074","0.268048647950555","0.284354132433594"
"1 Strongly disagree","2014","Not Employed","","","",""
"1 Strongly disagree","2014","Employed","","","",""
"2 on scale 1-7 ","2014","Not Employed","","","",""
"2 on scale 1-7 ","2014","Employed","","","",""
"3 on scale 1-7 ","2014","Not Employed","","","",""
"3 on scale 1-7 ","2014","Employed","","","",""
"4 on scale 1-7","2014","Not Employed","","","",""
"4 on scale 1-7","2014","Employed","","","",""
"5 on scale 1-7","2014","Not Employed","","","",""
"5 on scale 1-7","2014","Employed","","","",""
"6 on scale 1-7","2014","Not Employed","","","",""
"6 on scale 1-7","2014","Employed","","","",""
"7 Strongly agree","2014","Not Employed","","","",""
"7 Strongly agree","2014","Employed","","","",""
"1 Strongly disagree","2015","Not Employed","","","",""
"1 Strongly disagree","2015","Employed","","","",""
"2 on scale 1-7 ","2015","Not Employed","","","",""
"2 on scale 1-7 ","2015","Employed","","","",""
"3 on scale 1-7 ","2015","Not Employed","","","",""
"3 on scale 1-7 ","2015","Employed","","","",""
"4 on scale 1-7","2015","Not Employed","","","",""
"4 on scale 1-7","2015","Employed","","","",""
"5 on scale 1-7","2015","Not Employed","","","",""
"5 on scale 1-7","2015","Employed","","","",""
"6 on scale 1-7","2015","Not Employed","","","",""
"6 on scale 1-7","2015","Employed","","","",""
"7 Strongly agree","2015","Not Employed","","","",""
"7 Strongly agree","2015","Employed","","","",""
"1 Strongly disagree","2016","Not Employed","","","",""
"1 Strongly disagree","2016","Employed","","","",""
"2 on scale 1-7 ","2016","Not Employed","","","",""
"2 on scale 1-7 ","2016","Employed","","","",""
"3 on scale 1-7 ","2016","Not Employed","","","",""
"3 on scale 1-7 ","2016","Employed","","","",""
"4 on scale 1-7","2016","Not Employed","","","",""
"4 on scale 1-7","2016","Employed","","","",""
"5 on scale 1-7","2016","Not Employed","","","",""
"5 on scale 1-7","2016","Employed","","","",""
"6 on scale 1-7","2016","Not Employed","","","",""
"6 on scale 1-7","2016","Employed","","","",""
"7 Strongly agree","2016","Not Employed","","","",""
"7 Strongly agree","2016","Employed","","","",""
"1 Strongly disagree","2017","Not Employed","53","0.00553502903774111","0.00414407565536477","0.00692598242011745"
"1 Strongly disagree","2017","Employed","22","","",""
"2 on scale 1-7 ","2017","Not Employed","109","0.0131501766848251","0.0110144326310601","0.0152859207385902"
"2 on scale 1-7 ","2017","Employed","99","0.0059352903397178","0.00482197794136562","0.00704860273806998"
"3 on scale 1-7 ","2017","Not Employed","307","0.0338915501245486","0.0304990760705206","0.0372840241785765"
"3 on scale 1-7 ","2017","Employed","307","0.015987796272751","0.0141698406470097","0.0178057518984924"
"4 on scale 1-7","2017","Not Employed","1068","0.119397435667122","0.1133182507967","0.125476620537544"
"4 on scale 1-7","2017","Employed","1273","0.073043968735731","0.0692725002637608","0.0768154372077011"
"5 on scale 1-7","2017","Not Employed","2137","0.223533326962003","0.215722618479439","0.231344035444567"
"5 on scale 1-7","2017","Employed","3924","0.215385008199498","0.209426675221349","0.221343341177648"
"6 on scale 1-7","2017","Not Employed","3677","0.36553359898846","0.356504886084985","0.374562311891936"
"6 on scale 1-7","2017","Employed","7941","0.43454567895617","0.427361035599683","0.441730322312657"
"7 Strongly agree","2017","Not Employed","3578","0.2389588825353","0.230963789384232","0.246953975686368"
"7 Strongly agree","2017","Employed","4720","0.253901036741412","0.247592637241072","0.260209436241752"
"1 Strongly disagree","2018","Not Employed","","","",""
"1 Strongly disagree","2018","Employed","","","",""
"2 on scale 1-7 ","2018","Not Employed","","","",""
"2 on scale 1-7 ","2018","Employed","","","",""
"3 on scale 1-7 ","2018","Not Employed","","","",""
"3 on scale 1-7 ","2018","Employed","","","",""
"4 on scale 1-7","2018","Not Employed","","","",""
"4 on scale 1-7","2018","Employed","","","",""
"5 on scale 1-7","2018","Not Employed","","","",""
"5 on scale 1-7","2018","Employed","","","",""
"6 on scale 1-7","2018","Not Employed","","","",""
"6 on scale 1-7","2018","Employed","","","",""
"7 Strongly agree","2018","Not Employed","","","",""
"7 Strongly agree","2018","Employed","","","",""
"1 Strongly disagree","2019","Not Employed","71","0.00963703944998092","0.00750185661348619","0.0117722222864756"
"1 Strongly disagree","2019","Employed","44","0.00148925494429172","0.000921190222350758","0.00205731966623268"
"2 on scale 1-7 ","2019","Not Employed","107","0.0143517977329972","0.0117523554665213","0.0169512399994732"
"2 on scale 1-7 ","2019","Employed","90","0.00595999308184509","0.00482612708261645","0.00709385908107373"
"3 on scale 1-7 ","2019","Not Employed","261","0.0325211862342417","0.028644416756381","0.0363979557121024"
"3 on scale 1-7 ","2019","Employed","294","0.0169259560999073","0.0150257240329164","0.0188261881668983"
"4 on scale 1-7","2019","Not Employed","953","0.128232907987533","0.120925454871398","0.135540361103668"
"4 on scale 1-7","2019","Employed","1231","0.0687512719796393","0.0650238364731404","0.0724787074861382"
"5 on scale 1-7","2019","Not Employed","1887","0.225895563005916","0.21675612091658","0.235035005095251"
"5 on scale 1-7","2019","Employed","3687","0.212650200091354","0.206622471608977","0.218677928573731"
"6 on scale 1-7","2019","Not Employed","2803","0.347556002819235","0.337148415256944","0.357963590381527"
"6 on scale 1-7","2019","Employed","7749","0.43527119694599","0.427967599012942","0.442574794879038"
"7 Strongly agree","2019","Not Employed","1960","0.241805502770096","0.232447364438363","0.251163641101829"
"7 Strongly agree","2019","Employed","4607","0.258952126856972","0.25249900603372","0.265405247680225"
