"plh0222","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"2 on scale 1-7 ","2005","Part Time","general elemantary","5","","","","2"
"2 on scale 1-7 ","2005","Part Time","middle vocational","8","","","","2"
"2 on scale 1-7 ","2005","Part Time","vocational + Abi","2","","","","2"
"2 on scale 1-7 ","2005","Full Time","in school","","","","","2"
"2 on scale 1-7 ","2005","Full Time","inadequately","3","","","","2"
"2 on scale 1-7 ","2005","Full Time","general elemantary","4","","","","2"
"2 on scale 1-7 ","2005","Part Time","higher vocational","2","","","","2"
"2 on scale 1-7 ","2005","Part Time","higher education","6","","","","2"
"2 on scale 1-7 ","2005","Full Time","vocational + Abi","3","","","","2"
"2 on scale 1-7 ","2005","Full Time","higher vocational","2","","","","2"
"2 on scale 1-7 ","2005","Full Time","higher education","8","","","","2"
"2 on scale 1-7 ","2005","Full Time","middle vocational","21","","","","2"
"3 on scale 1-7 ","2005","Not Working","in school","30","0.0628748488638112","0.0425515087222941","0.0831981890053283","3"
"3 on scale 1-7 ","2005","Not Working","general elemantary","53","0.0427070770784267","0.0318486147955874","0.0535655393612659","3"
"3 on scale 1-7 ","2005","Not Working","inadequately","10","","","","3"
"3 on scale 1-7 ","2005","Not Working","middle vocational","128","0.0330188408599816","0.0274151794086203","0.0386225023113428","3"
"3 on scale 1-7 ","2005","Part Time","in school","6","","","","3"
"3 on scale 1-7 ","2005","Part Time","inadequately","1","","","","3"
"3 on scale 1-7 ","2005","Part Time","general elemantary","17","","","","3"
"3 on scale 1-7 ","2005","Part Time","higher education","20","","","","3"
"3 on scale 1-7 ","2005","Not Working","vocational + Abi","5","","","","3"
"3 on scale 1-7 ","2005","Not Working","higher vocational","14","","","","3"
"3 on scale 1-7 ","2005","Not Working","higher education","20","","","","3"
"3 on scale 1-7 ","2005","Part Time","middle vocational","41","0.0133253842856038","0.00883333497516786","0.0178174335960398","3"
"3 on scale 1-7 ","2005","Part Time","vocational + Abi","7","","","","3"
"3 on scale 1-7 ","2005","Part Time","higher vocational","3","","","","3"
"3 on scale 1-7 ","2005","Full Time","in school","","","","","3"
"3 on scale 1-7 ","2005","Full Time","inadequately","","","","","3"
"3 on scale 1-7 ","2005","Full Time","general elemantary","5","","","","3"
"3 on scale 1-7 ","2005","Full Time","middle vocational","60","0.0164150016715021","0.0123787051245516","0.0204512982184526","3"
"3 on scale 1-7 ","2005","Full Time","vocational + Abi","3","","","","3"
"3 on scale 1-7 ","2005","Full Time","higher vocational","9","","","","3"
"3 on scale 1-7 ","2005","Full Time","higher education","36","0.0144288647660068","0.00948938610502102","0.0193683434269927","3"
"4 on scale 1-7","2005","Full Time","inadequately","1","","","","4"
"4 on scale 1-7","2005","Not Working","in school","93","0.157673099743859","0.127160658945353","0.188185540542365","4"
"4 on scale 1-7","2005","Full Time","in school","","","","","4"
"4 on scale 1-7","2005","Part Time","higher education","76","0.082798913558384","0.0651065956611375","0.10049123145563","4"
"4 on scale 1-7","2005","Full Time","general elemantary","53","0.0996373273233187","0.0746738373512272","0.12460081729541","4"
"4 on scale 1-7","2005","Part Time","in school","15","","","","4"
"4 on scale 1-7","2005","Part Time","vocational + Abi","20","","","","4"
"4 on scale 1-7","2005","Part Time","higher vocational","18","","","","4"
"4 on scale 1-7","2005","Not Working","inadequately","29","","","","4"
"4 on scale 1-7","2005","Not Working","general elemantary","227","0.175995200025949","0.155544354842806","0.196446045209093","4"
"4 on scale 1-7","2005","Not Working","middle vocational","420","0.112572739505526","0.102660655552214","0.122484823458839","4"
"4 on scale 1-7","2005","Not Working","vocational + Abi","34","0.154017348187486","0.111812680943603","0.196222015431369","4"
"4 on scale 1-7","2005","Not Working","higher vocational","33","0.0673439527184339","0.0443161526756252","0.0903717527612426","4"
"4 on scale 1-7","2005","Not Working","higher education","85","0.089412236293047","0.0716738428917057","0.107150629694388","4"
"4 on scale 1-7","2005","Part Time","inadequately","6","","","","4"
"4 on scale 1-7","2005","Part Time","general elemantary","57","0.0957095383263462","0.0697667768769721","0.12165229977572","4"
"4 on scale 1-7","2005","Part Time","middle vocational","193","0.082071157558969","0.0713184594267162","0.0928238556912219","4"
"4 on scale 1-7","2005","Full Time","middle vocational","216","0.0616266991312703","0.0539878325091681","0.0692655657533725","4"
"4 on scale 1-7","2005","Full Time","vocational + Abi","32","0.0878960258769956","0.0637677078405757","0.112024343913415","4"
"4 on scale 1-7","2005","Full Time","higher vocational","46","0.062474797932553","0.0453806824333562","0.0795689134317499","4"
"4 on scale 1-7","2005","Full Time","higher education","118","0.0518170055456795","0.0426357245096626","0.0609982865816964","4"
"5 on scale 1-7","2005","Not Working","general elemantary","300","0.210243596998553","0.188360743869376","0.23212645012773","5"
"5 on scale 1-7","2005","Not Working","inadequately","29","","","","5"
"5 on scale 1-7","2005","Not Working","in school","157","0.298569902609323","0.260254532635317","0.336885272583329","5"
"5 on scale 1-7","2005","Not Working","middle vocational","854","0.217872045985462","0.204926462447291","0.230817629523633","5"
"5 on scale 1-7","2005","Not Working","vocational + Abi","52","0.185939114104759","0.140449866471647","0.231428361737871","5"
"5 on scale 1-7","2005","Not Working","higher vocational","103","0.243964615943506","0.204502817452213","0.2834264144348","5"
"5 on scale 1-7","2005","Not Working","higher education","205","0.200173181549087","0.175298597581964","0.225047765516209","5"
"5 on scale 1-7","2005","Full Time","in school","","","","","5"
"5 on scale 1-7","2005","Full Time","inadequately","17","","","","5"
"5 on scale 1-7","2005","Full Time","general elemantary","113","0.202696917088065","0.169191053291167","0.236202780884963","5"
"5 on scale 1-7","2005","Full Time","middle vocational","630","0.166602389196587","0.154765886789488","0.178438891603686","5"
"5 on scale 1-7","2005","Full Time","vocational + Abi","105","0.194618463871892","0.160880947398003","0.228355980345781","5"
"5 on scale 1-7","2005","Full Time","higher vocational","124","0.162158044591296","0.136123317482383","0.18819277170021","5"
"5 on scale 1-7","2005","Full Time","higher education","423","0.194497988794867","0.178102970099972","0.210893007489761","5"
"5 on scale 1-7","2005","Part Time","in school","28","","","","5"
"5 on scale 1-7","2005","Part Time","inadequately","4","","","","5"
"5 on scale 1-7","2005","Part Time","general elemantary","106","0.211211915795647","0.175218422779049","0.247205408812245","5"
"5 on scale 1-7","2005","Part Time","middle vocational","480","0.201758221654684","0.186036485125982","0.217479958183385","5"
"5 on scale 1-7","2005","Part Time","vocational + Abi","70","0.223730118254994","0.178140687537945","0.269319548972043","5"
"5 on scale 1-7","2005","Part Time","higher vocational","57","0.172825243729543","0.132093188945221","0.213557298513866","5"
"5 on scale 1-7","2005","Part Time","higher education","212","0.247841441408171","0.220122170770016","0.275560712046327","5"
"6 on scale 1-7","2005","Not Working","inadequately","35","0.267214779008215","0.195189876695495","0.339239681320936","6"
"6 on scale 1-7","2005","Not Working","in school","175","0.270883062352425","0.233674119567024","0.308092005137826","6"
"6 on scale 1-7","2005","Not Working","general elemantary","426","0.302724037116988","0.278051047334649","0.327397026899327","6"
"6 on scale 1-7","2005","Not Working","middle vocational","1351","0.326495831813217","0.31178995458034","0.341201709046093","6"
"6 on scale 1-7","2005","Not Working","higher vocational","157","0.346801161716383","0.303068554823655","0.390533768609112","6"
"6 on scale 1-7","2005","Not Working","higher education","366","0.355025767537079","0.3252778877021","0.384773647372058","6"
"6 on scale 1-7","2005","Not Working","vocational + Abi","111","0.387933695711042","0.33096019325805","0.444907198164034","6"
"6 on scale 1-7","2005","Part Time","in school","29","","","","6"
"6 on scale 1-7","2005","Part Time","inadequately","13","","","","6"
"6 on scale 1-7","2005","Part Time","general elemantary","182","0.37933983571134","0.336551462176032","0.422128209246649","6"
"6 on scale 1-7","2005","Part Time","middle vocational","1035","0.39211273001438","0.372986267150261","0.4112391928785","6"
"6 on scale 1-7","2005","Part Time","vocational + Abi","129","0.401678211046167","0.348048911920362","0.455307510171972","6"
"6 on scale 1-7","2005","Part Time","higher vocational","149","0.411840782326182","0.358819988818304","0.46486157583406","6"
"6 on scale 1-7","2005","Full Time","in school","3","","","","6"
"6 on scale 1-7","2005","Full Time","inadequately","18","","","","6"
"6 on scale 1-7","2005","Full Time","general elemantary","204","0.337519161891507","0.29810780359753","0.376930520185483","6"
"6 on scale 1-7","2005","Full Time","middle vocational","1597","0.40559585809085","0.389998741384526","0.421192974797173","6"
"6 on scale 1-7","2005","Part Time","higher education","377","0.384530602746519","0.353297953714212","0.415763251778826","6"
"6 on scale 1-7","2005","Full Time","higher education","1032","0.448330813116156","0.427731169729557","0.468930456502754","6"
"6 on scale 1-7","2005","Full Time","vocational + Abi","227","0.423404915993017","0.381299916086039","0.465509915899994","6"
"6 on scale 1-7","2005","Full Time","higher vocational","344","0.442745566381087","0.4076617681148","0.477829364647373","6"
"7 Strongly agree","2005","Not Working","inadequately","35","0.326421295771567","0.250099688764444","0.402742902778689","7"
"7 Strongly agree","2005","Not Working","in school","84","0.185728267652528","0.153168485165627","0.218288050139428","7"
"7 Strongly agree","2005","Not Working","general elemantary","269","0.219995707627943","0.19774972577703","0.242241689478856","7"
"7 Strongly agree","2005","Not Working","higher vocational","138","0.2939345798905","0.25207544922713","0.33579371055387","7"
"7 Strongly agree","2005","Not Working","higher education","310","0.32280394674216","0.29373819726482","0.3518696962195","7"
"7 Strongly agree","2005","Not Working","middle vocational","1073","0.286819052090349","0.272635472957424","0.301002631223273","7"
"7 Strongly agree","2005","Part Time","in school","17","","","","7"
"7 Strongly agree","2005","Part Time","inadequately","11","","","","7"
"7 Strongly agree","2005","Not Working","vocational + Abi","78","0.256891552342248","0.205806253085359","0.307976851599136","7"
"7 Strongly agree","2005","Part Time","general elemantary","126","0.251474679056112","0.213215557353238","0.289733800758987","7"
"7 Strongly agree","2005","Part Time","middle vocational","741","0.304189634192454","0.286166292399907","0.322212975985001","7"
"7 Strongly agree","2005","Part Time","vocational + Abi","93","0.273787317624756","0.225008176102377","0.322566459147135","7"
"7 Strongly agree","2005","Part Time","higher vocational","100","0.34164413682706","0.290552309714465","0.392735963939655","7"
"7 Strongly agree","2005","Part Time","higher education","240","0.255505632158518","0.227504790734818","0.283506473582219","7"
"7 Strongly agree","2005","Full Time","in school","","","","","7"
"7 Strongly agree","2005","Full Time","inadequately","10","","","","7"
"7 Strongly agree","2005","Full Time","general elemantary","172","0.341257904481519","0.301740847455707","0.380774961507331","7"
"7 Strongly agree","2005","Full Time","middle vocational","1268","0.338074985017989","0.323048148267775","0.353101821768204","7"
"7 Strongly agree","2005","Full Time","vocational + Abi","158","0.28308477865031","0.24469528227408","0.321474275026541","7"
"7 Strongly agree","2005","Full Time","higher vocational","241","0.307001879806496","0.274422765452083","0.33958099416091","7"
"7 Strongly agree","2005","Full Time","higher education","616","0.286619887050528","0.267890019613303","0.305349754487753","7"
"1 Strongly disagree","2006","Part Time","general elemantary","","","","","1"
"1 Strongly disagree","2006","Part Time","middle vocational","","","","","1"
"1 Strongly disagree","2006","Part Time","vocational + Abi","","","","","1"
"1 Strongly disagree","2006","Part Time","higher vocational","","","","","1"
"1 Strongly disagree","2006","Part Time","higher education","","","","","1"
"1 Strongly disagree","2006","Not Working","in school","","","","","1"
"1 Strongly disagree","2006","Not Working","inadequately","","","","","1"
"1 Strongly disagree","2006","Not Working","general elemantary","","","","","1"
"1 Strongly disagree","2006","Not Working","middle vocational","","","","","1"
"1 Strongly disagree","2006","Not Working","vocational + Abi","","","","","1"
"1 Strongly disagree","2006","Not Working","higher vocational","","","","","1"
"1 Strongly disagree","2006","Not Working","higher education","","","","","1"
"1 Strongly disagree","2006","Full Time","in school","","","","","1"
"1 Strongly disagree","2006","Full Time","inadequately","","","","","1"
"1 Strongly disagree","2006","Full Time","general elemantary","","","","","1"
"1 Strongly disagree","2006","Full Time","middle vocational","","","","","1"
"1 Strongly disagree","2006","Full Time","vocational + Abi","","","","","1"
"1 Strongly disagree","2006","Full Time","higher vocational","","","","","1"
"1 Strongly disagree","2006","Full Time","higher education","","","","","1"
"1 Strongly disagree","2006","Part Time","in school","","","","","1"
"1 Strongly disagree","2006","Part Time","inadequately","","","","","1"
"2 on scale 1-7 ","2006","Not Working","inadequately","","","","","2"
"2 on scale 1-7 ","2006","Not Working","in school","","","","","2"
"2 on scale 1-7 ","2006","Not Working","higher vocational","","","","","2"
"2 on scale 1-7 ","2006","Part Time","inadequately","","","","","2"
"2 on scale 1-7 ","2006","Not Working","higher education","","","","","2"
"2 on scale 1-7 ","2006","Part Time","middle vocational","","","","","2"
"2 on scale 1-7 ","2006","Not Working","general elemantary","","","","","2"
"2 on scale 1-7 ","2006","Not Working","middle vocational","","","","","2"
"2 on scale 1-7 ","2006","Not Working","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2006","Part Time","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2006","Part Time","general elemantary","","","","","2"
"2 on scale 1-7 ","2006","Full Time","inadequately","","","","","2"
"2 on scale 1-7 ","2006","Full Time","general elemantary","","","","","2"
"2 on scale 1-7 ","2006","Part Time","in school","","","","","2"
"2 on scale 1-7 ","2006","Part Time","higher vocational","","","","","2"
"2 on scale 1-7 ","2006","Part Time","higher education","","","","","2"
"2 on scale 1-7 ","2006","Full Time","in school","","","","","2"
"2 on scale 1-7 ","2006","Full Time","middle vocational","","","","","2"
"2 on scale 1-7 ","2006","Full Time","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2006","Full Time","higher vocational","","","","","2"
"2 on scale 1-7 ","2006","Full Time","higher education","","","","","2"
"3 on scale 1-7 ","2006","Not Working","in school","","","","","3"
"3 on scale 1-7 ","2006","Not Working","inadequately","","","","","3"
"3 on scale 1-7 ","2006","Not Working","general elemantary","","","","","3"
"3 on scale 1-7 ","2006","Part Time","in school","","","","","3"
"3 on scale 1-7 ","2006","Part Time","inadequately","","","","","3"
"3 on scale 1-7 ","2006","Part Time","general elemantary","","","","","3"
"3 on scale 1-7 ","2006","Part Time","higher vocational","","","","","3"
"3 on scale 1-7 ","2006","Part Time","higher education","","","","","3"
"3 on scale 1-7 ","2006","Not Working","middle vocational","","","","","3"
"3 on scale 1-7 ","2006","Not Working","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2006","Not Working","higher vocational","","","","","3"
"3 on scale 1-7 ","2006","Not Working","higher education","","","","","3"
"3 on scale 1-7 ","2006","Part Time","middle vocational","","","","","3"
"3 on scale 1-7 ","2006","Part Time","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2006","Full Time","inadequately","","","","","3"
"3 on scale 1-7 ","2006","Full Time","general elemantary","","","","","3"
"3 on scale 1-7 ","2006","Full Time","middle vocational","","","","","3"
"3 on scale 1-7 ","2006","Full Time","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2006","Full Time","higher vocational","","","","","3"
"3 on scale 1-7 ","2006","Full Time","higher education","","","","","3"
"3 on scale 1-7 ","2006","Full Time","in school","","","","","3"
"4 on scale 1-7","2006","Part Time","higher education","","","","","4"
"4 on scale 1-7","2006","Part Time","higher vocational","","","","","4"
"4 on scale 1-7","2006","Not Working","middle vocational","","","","","4"
"4 on scale 1-7","2006","Not Working","in school","","","","","4"
"4 on scale 1-7","2006","Not Working","inadequately","","","","","4"
"4 on scale 1-7","2006","Not Working","general elemantary","","","","","4"
"4 on scale 1-7","2006","Not Working","vocational + Abi","","","","","4"
"4 on scale 1-7","2006","Not Working","higher vocational","","","","","4"
"4 on scale 1-7","2006","Not Working","higher education","","","","","4"
"4 on scale 1-7","2006","Part Time","in school","","","","","4"
"4 on scale 1-7","2006","Part Time","inadequately","","","","","4"
"4 on scale 1-7","2006","Part Time","general elemantary","","","","","4"
"4 on scale 1-7","2006","Part Time","middle vocational","","","","","4"
"4 on scale 1-7","2006","Part Time","vocational + Abi","","","","","4"
"4 on scale 1-7","2006","Full Time","in school","","","","","4"
"4 on scale 1-7","2006","Full Time","inadequately","","","","","4"
"4 on scale 1-7","2006","Full Time","general elemantary","","","","","4"
"4 on scale 1-7","2006","Full Time","middle vocational","","","","","4"
"4 on scale 1-7","2006","Full Time","vocational + Abi","","","","","4"
"4 on scale 1-7","2006","Full Time","higher vocational","","","","","4"
"4 on scale 1-7","2006","Full Time","higher education","","","","","4"
"5 on scale 1-7","2006","Not Working","inadequately","","","","","5"
"5 on scale 1-7","2006","Not Working","in school","","","","","5"
"5 on scale 1-7","2006","Not Working","general elemantary","","","","","5"
"5 on scale 1-7","2006","Not Working","middle vocational","","","","","5"
"5 on scale 1-7","2006","Not Working","vocational + Abi","","","","","5"
"5 on scale 1-7","2006","Part Time","inadequately","","","","","5"
"5 on scale 1-7","2006","Part Time","general elemantary","","","","","5"
"5 on scale 1-7","2006","Part Time","middle vocational","","","","","5"
"5 on scale 1-7","2006","Part Time","vocational + Abi","","","","","5"
"5 on scale 1-7","2006","Part Time","higher vocational","","","","","5"
"5 on scale 1-7","2006","Part Time","higher education","","","","","5"
"5 on scale 1-7","2006","Not Working","higher vocational","","","","","5"
"5 on scale 1-7","2006","Not Working","higher education","","","","","5"
"5 on scale 1-7","2006","Full Time","general elemantary","","","","","5"
"5 on scale 1-7","2006","Full Time","middle vocational","","","","","5"
"5 on scale 1-7","2006","Full Time","vocational + Abi","","","","","5"
"5 on scale 1-7","2006","Full Time","higher vocational","","","","","5"
"5 on scale 1-7","2006","Full Time","higher education","","","","","5"
"5 on scale 1-7","2006","Part Time","in school","","","","","5"
"5 on scale 1-7","2006","Full Time","in school","","","","","5"
"5 on scale 1-7","2006","Full Time","inadequately","","","","","5"
"6 on scale 1-7","2006","Not Working","inadequately","","","","","6"
"6 on scale 1-7","2006","Not Working","in school","","","","","6"
"6 on scale 1-7","2006","Part Time","inadequately","","","","","6"
"6 on scale 1-7","2006","Part Time","higher vocational","","","","","6"
"6 on scale 1-7","2006","Part Time","higher education","","","","","6"
"6 on scale 1-7","2006","Not Working","general elemantary","","","","","6"
"6 on scale 1-7","2006","Not Working","middle vocational","","","","","6"
"6 on scale 1-7","2006","Not Working","higher vocational","","","","","6"
"6 on scale 1-7","2006","Not Working","higher education","","","","","6"
"6 on scale 1-7","2006","Part Time","general elemantary","","","","","6"
"6 on scale 1-7","2006","Part Time","middle vocational","","","","","6"
"6 on scale 1-7","2006","Part Time","vocational + Abi","","","","","6"
"6 on scale 1-7","2006","Not Working","vocational + Abi","","","","","6"
"6 on scale 1-7","2006","Full Time","inadequately","","","","","6"
"6 on scale 1-7","2006","Full Time","general elemantary","","","","","6"
"6 on scale 1-7","2006","Full Time","middle vocational","","","","","6"
"6 on scale 1-7","2006","Part Time","in school","","","","","6"
"6 on scale 1-7","2006","Full Time","in school","","","","","6"
"6 on scale 1-7","2006","Full Time","vocational + Abi","","","","","6"
"6 on scale 1-7","2006","Full Time","higher vocational","","","","","6"
"6 on scale 1-7","2006","Full Time","higher education","","","","","6"
"7 Strongly agree","2006","Not Working","higher education","","","","","7"
"7 Strongly agree","2006","Not Working","higher vocational","","","","","7"
"7 Strongly agree","2006","Not Working","in school","","","","","7"
"7 Strongly agree","2006","Not Working","inadequately","","","","","7"
"7 Strongly agree","2006","Not Working","middle vocational","","","","","7"
"7 Strongly agree","2006","Not Working","vocational + Abi","","","","","7"
"7 Strongly agree","2006","Not Working","general elemantary","","","","","7"
"7 Strongly agree","2006","Part Time","in school","","","","","7"
"7 Strongly agree","2006","Part Time","inadequately","","","","","7"
"7 Strongly agree","2006","Part Time","general elemantary","","","","","7"
"7 Strongly agree","2006","Part Time","middle vocational","","","","","7"
"7 Strongly agree","2006","Part Time","vocational + Abi","","","","","7"
"7 Strongly agree","2006","Part Time","higher vocational","","","","","7"
"7 Strongly agree","2006","Part Time","higher education","","","","","7"
"7 Strongly agree","2006","Full Time","in school","","","","","7"
"7 Strongly agree","2006","Full Time","inadequately","","","","","7"
"7 Strongly agree","2006","Full Time","general elemantary","","","","","7"
"7 Strongly agree","2006","Full Time","middle vocational","","","","","7"
"7 Strongly agree","2006","Full Time","vocational + Abi","","","","","7"
"7 Strongly agree","2006","Full Time","higher vocational","","","","","7"
"7 Strongly agree","2006","Full Time","higher education","","","","","7"
"1 Strongly disagree","2007","Part Time","general elemantary","","","","","1"
"1 Strongly disagree","2007","Part Time","middle vocational","","","","","1"
"1 Strongly disagree","2007","Part Time","vocational + Abi","","","","","1"
"1 Strongly disagree","2007","Part Time","higher vocational","","","","","1"
"1 Strongly disagree","2007","Part Time","higher education","","","","","1"
"1 Strongly disagree","2007","Not Working","in school","","","","","1"
"1 Strongly disagree","2007","Not Working","inadequately","","","","","1"
"1 Strongly disagree","2007","Not Working","general elemantary","","","","","1"
"1 Strongly disagree","2007","Not Working","middle vocational","","","","","1"
"1 Strongly disagree","2007","Not Working","vocational + Abi","","","","","1"
"1 Strongly disagree","2007","Not Working","higher vocational","","","","","1"
"1 Strongly disagree","2007","Not Working","higher education","","","","","1"
"1 Strongly disagree","2007","Full Time","in school","","","","","1"
"1 Strongly disagree","2007","Full Time","inadequately","","","","","1"
"1 Strongly disagree","2007","Full Time","general elemantary","","","","","1"
"1 Strongly disagree","2007","Full Time","middle vocational","","","","","1"
"1 Strongly disagree","2007","Full Time","vocational + Abi","","","","","1"
"1 Strongly disagree","2007","Full Time","higher vocational","","","","","1"
"1 Strongly disagree","2007","Full Time","higher education","","","","","1"
"1 Strongly disagree","2007","Part Time","in school","","","","","1"
"1 Strongly disagree","2007","Part Time","inadequately","","","","","1"
"2 on scale 1-7 ","2007","Not Working","in school","","","","","2"
"2 on scale 1-7 ","2007","Not Working","inadequately","","","","","2"
"2 on scale 1-7 ","2007","Not Working","higher vocational","","","","","2"
"2 on scale 1-7 ","2007","Part Time","inadequately","","","","","2"
"2 on scale 1-7 ","2007","Part Time","general elemantary","","","","","2"
"2 on scale 1-7 ","2007","Part Time","middle vocational","","","","","2"
"2 on scale 1-7 ","2007","Not Working","general elemantary","","","","","2"
"2 on scale 1-7 ","2007","Not Working","middle vocational","","","","","2"
"2 on scale 1-7 ","2007","Not Working","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2007","Full Time","inadequately","","","","","2"
"2 on scale 1-7 ","2007","Part Time","in school","","","","","2"
"2 on scale 1-7 ","2007","Part Time","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2007","Part Time","higher vocational","","","","","2"
"2 on scale 1-7 ","2007","Part Time","higher education","","","","","2"
"2 on scale 1-7 ","2007","Not Working","higher education","","","","","2"
"2 on scale 1-7 ","2007","Full Time","in school","","","","","2"
"2 on scale 1-7 ","2007","Full Time","general elemantary","","","","","2"
"2 on scale 1-7 ","2007","Full Time","middle vocational","","","","","2"
"2 on scale 1-7 ","2007","Full Time","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2007","Full Time","higher vocational","","","","","2"
"2 on scale 1-7 ","2007","Full Time","higher education","","","","","2"
"3 on scale 1-7 ","2007","Not Working","in school","","","","","3"
"3 on scale 1-7 ","2007","Not Working","inadequately","","","","","3"
"3 on scale 1-7 ","2007","Not Working","general elemantary","","","","","3"
"3 on scale 1-7 ","2007","Part Time","in school","","","","","3"
"3 on scale 1-7 ","2007","Part Time","inadequately","","","","","3"
"3 on scale 1-7 ","2007","Part Time","general elemantary","","","","","3"
"3 on scale 1-7 ","2007","Part Time","middle vocational","","","","","3"
"3 on scale 1-7 ","2007","Part Time","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2007","Part Time","higher vocational","","","","","3"
"3 on scale 1-7 ","2007","Part Time","higher education","","","","","3"
"3 on scale 1-7 ","2007","Not Working","middle vocational","","","","","3"
"3 on scale 1-7 ","2007","Not Working","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2007","Not Working","higher vocational","","","","","3"
"3 on scale 1-7 ","2007","Not Working","higher education","","","","","3"
"3 on scale 1-7 ","2007","Full Time","inadequately","","","","","3"
"3 on scale 1-7 ","2007","Full Time","general elemantary","","","","","3"
"3 on scale 1-7 ","2007","Full Time","middle vocational","","","","","3"
"3 on scale 1-7 ","2007","Full Time","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2007","Full Time","higher vocational","","","","","3"
"3 on scale 1-7 ","2007","Full Time","higher education","","","","","3"
"3 on scale 1-7 ","2007","Full Time","in school","","","","","3"
"4 on scale 1-7","2007","Part Time","higher vocational","","","","","4"
"4 on scale 1-7","2007","Part Time","higher education","","","","","4"
"4 on scale 1-7","2007","Not Working","in school","","","","","4"
"4 on scale 1-7","2007","Not Working","inadequately","","","","","4"
"4 on scale 1-7","2007","Not Working","general elemantary","","","","","4"
"4 on scale 1-7","2007","Not Working","middle vocational","","","","","4"
"4 on scale 1-7","2007","Not Working","vocational + Abi","","","","","4"
"4 on scale 1-7","2007","Not Working","higher vocational","","","","","4"
"4 on scale 1-7","2007","Not Working","higher education","","","","","4"
"4 on scale 1-7","2007","Part Time","in school","","","","","4"
"4 on scale 1-7","2007","Part Time","inadequately","","","","","4"
"4 on scale 1-7","2007","Part Time","general elemantary","","","","","4"
"4 on scale 1-7","2007","Part Time","middle vocational","","","","","4"
"4 on scale 1-7","2007","Part Time","vocational + Abi","","","","","4"
"4 on scale 1-7","2007","Full Time","in school","","","","","4"
"4 on scale 1-7","2007","Full Time","inadequately","","","","","4"
"4 on scale 1-7","2007","Full Time","general elemantary","","","","","4"
"4 on scale 1-7","2007","Full Time","middle vocational","","","","","4"
"4 on scale 1-7","2007","Full Time","vocational + Abi","","","","","4"
"4 on scale 1-7","2007","Full Time","higher vocational","","","","","4"
"4 on scale 1-7","2007","Full Time","higher education","","","","","4"
"5 on scale 1-7","2007","Not Working","in school","","","","","5"
"5 on scale 1-7","2007","Not Working","inadequately","","","","","5"
"5 on scale 1-7","2007","Not Working","general elemantary","","","","","5"
