"plh0222","year","regtyp","sampreg","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2005","Rural Area","West Germany","1036","0.306177226420489","0.29101990953974","0.321334543301238"
"7 Strongly agree","2005","Rural Area","East Germany","838","0.268093913888583","0.252934502949081","0.283253324828086"
"1 Strongly disagree","2006","Urban Area","West Germany","","","",""
"1 Strongly disagree","2006","Urban Area","East Germany","","","",""
"1 Strongly disagree","2006","Rural Area","West Germany","","","",""
"1 Strongly disagree","2006","Rural Area","East Germany","","","",""
"2 on scale 1-7 ","2006","Urban Area","West Germany","","","",""
"2 on scale 1-7 ","2006","Urban Area","East Germany","","","",""
"2 on scale 1-7 ","2006","Rural Area","West Germany","","","",""
"2 on scale 1-7 ","2006","Rural Area","East Germany","","","",""
"3 on scale 1-7 ","2006","Urban Area","West Germany","","","",""
"3 on scale 1-7 ","2006","Urban Area","East Germany","","","",""
"3 on scale 1-7 ","2006","Rural Area","West Germany","","","",""
"3 on scale 1-7 ","2006","Rural Area","East Germany","","","",""
"4 on scale 1-7","2006","Urban Area","West Germany","","","",""
"4 on scale 1-7","2006","Urban Area","East Germany","","","",""
"4 on scale 1-7","2006","Rural Area","West Germany","","","",""
"4 on scale 1-7","2006","Rural Area","East Germany","","","",""
"5 on scale 1-7","2006","Urban Area","West Germany","","","",""
"5 on scale 1-7","2006","Urban Area","East Germany","","","",""
"5 on scale 1-7","2006","Rural Area","West Germany","","","",""
"5 on scale 1-7","2006","Rural Area","East Germany","","","",""
"6 on scale 1-7","2006","Urban Area","West Germany","","","",""
"6 on scale 1-7","2006","Urban Area","East Germany","","","",""
"6 on scale 1-7","2006","Rural Area","West Germany","","","",""
"6 on scale 1-7","2006","Rural Area","East Germany","","","",""
"7 Strongly agree","2006","Urban Area","West Germany","","","",""
"7 Strongly agree","2006","Urban Area","East Germany","","","",""
"7 Strongly agree","2006","Rural Area","West Germany","","","",""
"7 Strongly agree","2006","Rural Area","East Germany","","","",""
"1 Strongly disagree","2007","Urban Area","West Germany","","","",""
"1 Strongly disagree","2007","Urban Area","East Germany","","","",""
"1 Strongly disagree","2007","Rural Area","West Germany","","","",""
"1 Strongly disagree","2007","Rural Area","East Germany","","","",""
"2 on scale 1-7 ","2007","Urban Area","West Germany","","","",""
"2 on scale 1-7 ","2007","Urban Area","East Germany","","","",""
"2 on scale 1-7 ","2007","Rural Area","West Germany","","","",""
"2 on scale 1-7 ","2007","Rural Area","East Germany","","","",""
"3 on scale 1-7 ","2007","Urban Area","West Germany","","","",""
"3 on scale 1-7 ","2007","Urban Area","East Germany","","","",""
"3 on scale 1-7 ","2007","Rural Area","West Germany","","","",""
"3 on scale 1-7 ","2007","Rural Area","East Germany","","","",""
"4 on scale 1-7","2007","Urban Area","West Germany","","","",""
"4 on scale 1-7","2007","Urban Area","East Germany","","","",""
"4 on scale 1-7","2007","Rural Area","West Germany","","","",""
"4 on scale 1-7","2007","Rural Area","East Germany","","","",""
"5 on scale 1-7","2007","Urban Area","West Germany","","","",""
"5 on scale 1-7","2007","Urban Area","East Germany","","","",""
"5 on scale 1-7","2007","Rural Area","West Germany","","","",""
"5 on scale 1-7","2007","Rural Area","East Germany","","","",""
"6 on scale 1-7","2007","Urban Area","West Germany","","","",""
"6 on scale 1-7","2007","Urban Area","East Germany","","","",""
"6 on scale 1-7","2007","Rural Area","West Germany","","","",""
"6 on scale 1-7","2007","Rural Area","East Germany","","","",""
"7 Strongly agree","2007","Urban Area","West Germany","","","",""
"7 Strongly agree","2007","Urban Area","East Germany","","","",""
"7 Strongly agree","2007","Rural Area","West Germany","","","",""
"7 Strongly agree","2007","Rural Area","East Germany","","","",""
"1 Strongly disagree","2008","Urban Area","West Germany","","","",""
"1 Strongly disagree","2008","Urban Area","East Germany","","","",""
"1 Strongly disagree","2008","Rural Area","West Germany","","","",""
"1 Strongly disagree","2008","Rural Area","East Germany","","","",""
"2 on scale 1-7 ","2008","Urban Area","West Germany","","","",""
"2 on scale 1-7 ","2008","Urban Area","East Germany","","","",""
"2 on scale 1-7 ","2008","Rural Area","West Germany","","","",""
"2 on scale 1-7 ","2008","Rural Area","East Germany","","","",""
"3 on scale 1-7 ","2008","Urban Area","West Germany","","","",""
"3 on scale 1-7 ","2008","Urban Area","East Germany","","","",""
"3 on scale 1-7 ","2008","Rural Area","West Germany","","","",""
"3 on scale 1-7 ","2008","Rural Area","East Germany","","","",""
"4 on scale 1-7","2008","Urban Area","West Germany","","","",""
"4 on scale 1-7","2008","Urban Area","East Germany","","","",""
"4 on scale 1-7","2008","Rural Area","West Germany","","","",""
"4 on scale 1-7","2008","Rural Area","East Germany","","","",""
"5 on scale 1-7","2008","Urban Area","West Germany","","","",""
"5 on scale 1-7","2008","Urban Area","East Germany","","","",""
"5 on scale 1-7","2008","Rural Area","West Germany","","","",""
"5 on scale 1-7","2008","Rural Area","East Germany","","","",""
"6 on scale 1-7","2008","Urban Area","West Germany","","","",""
"6 on scale 1-7","2008","Urban Area","East Germany","","","",""
"6 on scale 1-7","2008","Rural Area","West Germany","","","",""
"6 on scale 1-7","2008","Rural Area","East Germany","","","",""
"7 Strongly agree","2008","Urban Area","West Germany","","","",""
"7 Strongly agree","2008","Urban Area","East Germany","","","",""
"7 Strongly agree","2008","Rural Area","West Germany","","","",""
"7 Strongly agree","2008","Rural Area","East Germany","","","",""
"1 Strongly disagree","2009","Urban Area","West Germany","56","0.00614537276004637","0.00462619502814662","0.00766455049194612"
"1 Strongly disagree","2009","Urban Area","East Germany","10","","",""
"1 Strongly disagree","2009","Rural Area","West Germany","19","","",""
"1 Strongly disagree","2009","Rural Area","East Germany","11","","",""
"2 on scale 1-7 ","2009","Urban Area","West Germany","78","0.0087876349441803","0.00697340472140394","0.0106018651669567"
"2 on scale 1-7 ","2009","Urban Area","East Germany","16","","",""
"2 on scale 1-7 ","2009","Rural Area","West Germany","38","0.0150379237482363","0.0108582449755189","0.0192176025209536"
"2 on scale 1-7 ","2009","Rural Area","East Germany","29","","",""
"3 on scale 1-7 ","2009","Urban Area","West Germany","294","0.0332303975431039","0.0297462037710445","0.0367145913151634"
"3 on scale 1-7 ","2009","Urban Area","East Germany","42","0.0238033357725013","0.016296479973702","0.0313101915713006"
"3 on scale 1-7 ","2009","Rural Area","West Germany","89","0.0291907062653625","0.0234093667334721","0.0349720457972529"
"3 on scale 1-7 ","2009","Rural Area","East Germany","103","0.0321604176262288","0.0257906945344809","0.0385301407179768"
"4 on scale 1-7","2009","Urban Area","West Germany","922","0.0986575492893664","0.0928608187497848","0.104454279828948"
"4 on scale 1-7","2009","Urban Area","East Germany","163","0.1045959717223","0.0895251301725835","0.119666813272016"
"4 on scale 1-7","2009","Rural Area","West Germany","305","0.0904291317403215","0.0805796889182392","0.100278574562404"
"4 on scale 1-7","2009","Rural Area","East Germany","297","0.100437986863142","0.0895856672287423","0.111290306497543"
"5 on scale 1-7","2009","Urban Area","West Germany","2000","0.197332441013092","0.189596019253688","0.205068862772495"
"5 on scale 1-7","2009","Urban Area","East Germany","320","0.218061286762133","0.197726194588901","0.238396378935365"
"5 on scale 1-7","2009","Rural Area","West Germany","667","0.200654153836691","0.186900102204858","0.214408205468524"
"5 on scale 1-7","2009","Rural Area","East Germany","613","0.210285923461386","0.195573030895468","0.224998816027304"
"6 on scale 1-7","2009","Urban Area","West Germany","3952","0.383006331106054","0.373556667062949","0.392455995149158"
"6 on scale 1-7","2009","Urban Area","East Germany","621","0.376022219927283","0.352168186733664","0.399876253120901"
"6 on scale 1-7","2009","Rural Area","West Germany","1232","0.368886702328119","0.352316058706566","0.385457345949672"
"6 on scale 1-7","2009","Rural Area","East Germany","1180","0.40278719189903","0.385079563247603","0.420494820550458"
"7 Strongly agree","2009","Urban Area","West Germany","2864","0.272840273344158","0.264181782836345","0.281498763851971"
"7 Strongly agree","2009","Urban Area","East Germany","412","0.260266250403963","0.238658122257397","0.281874378550528"
"7 Strongly agree","2009","Rural Area","West Germany","907","0.288251732966432","0.272696075036543","0.303807390896321"
"7 Strongly agree","2009","Rural Area","East Germany","714","0.238518600911383","0.223131783533343","0.253905418289423"
"1 Strongly disagree","2010","Urban Area","West Germany","","","",""
"1 Strongly disagree","2010","Urban Area","East Germany","","","",""
"1 Strongly disagree","2010","Rural Area","West Germany","","","",""
"1 Strongly disagree","2010","Rural Area","East Germany","","","",""
"2 on scale 1-7 ","2010","Urban Area","West Germany","","","",""
"2 on scale 1-7 ","2010","Urban Area","East Germany","","","",""
"2 on scale 1-7 ","2010","Rural Area","West Germany","","","",""
"2 on scale 1-7 ","2010","Rural Area","East Germany","","","",""
"3 on scale 1-7 ","2010","Urban Area","West Germany","","","",""
"3 on scale 1-7 ","2010","Urban Area","East Germany","","","",""
"3 on scale 1-7 ","2010","Rural Area","West Germany","","","",""
"3 on scale 1-7 ","2010","Rural Area","East Germany","","","",""
"4 on scale 1-7","2010","Urban Area","West Germany","","","",""
"4 on scale 1-7","2010","Urban Area","East Germany","","","",""
"4 on scale 1-7","2010","Rural Area","West Germany","","","",""
"4 on scale 1-7","2010","Rural Area","East Germany","","","",""
"5 on scale 1-7","2010","Urban Area","West Germany","","","",""
"5 on scale 1-7","2010","Urban Area","East Germany","","","",""
"5 on scale 1-7","2010","Rural Area","West Germany","","","",""
"5 on scale 1-7","2010","Rural Area","East Germany","","","",""
"6 on scale 1-7","2010","Urban Area","West Germany","","","",""
"6 on scale 1-7","2010","Urban Area","East Germany","","","",""
"6 on scale 1-7","2010","Rural Area","West Germany","","","",""
"6 on scale 1-7","2010","Rural Area","East Germany","","","",""
"7 Strongly agree","2010","Urban Area","West Germany","","","",""
"7 Strongly agree","2010","Urban Area","East Germany","","","",""
"7 Strongly agree","2010","Rural Area","West Germany","","","",""
"7 Strongly agree","2010","Rural Area","East Germany","","","",""
"1 Strongly disagree","2011","Urban Area","West Germany","","","",""
"1 Strongly disagree","2011","Urban Area","East Germany","","","",""
"1 Strongly disagree","2011","Rural Area","West Germany","","","",""
"1 Strongly disagree","2011","Rural Area","East Germany","","","",""
"2 on scale 1-7 ","2011","Urban Area","West Germany","","","",""
"2 on scale 1-7 ","2011","Urban Area","East Germany","","","",""
"2 on scale 1-7 ","2011","Rural Area","West Germany","","","",""
"2 on scale 1-7 ","2011","Rural Area","East Germany","","","",""
"3 on scale 1-7 ","2011","Urban Area","West Germany","","","",""
"3 on scale 1-7 ","2011","Urban Area","East Germany","","","",""
"3 on scale 1-7 ","2011","Rural Area","West Germany","","","",""
"3 on scale 1-7 ","2011","Rural Area","East Germany","","","",""
"4 on scale 1-7","2011","Urban Area","West Germany","","","",""
"4 on scale 1-7","2011","Urban Area","East Germany","","","",""
"4 on scale 1-7","2011","Rural Area","West Germany","","","",""
"4 on scale 1-7","2011","Rural Area","East Germany","","","",""
"5 on scale 1-7","2011","Urban Area","West Germany","","","",""
"5 on scale 1-7","2011","Urban Area","East Germany","","","",""
"5 on scale 1-7","2011","Rural Area","West Germany","","","",""
"5 on scale 1-7","2011","Rural Area","East Germany","","","",""
"6 on scale 1-7","2011","Urban Area","West Germany","","","",""
"6 on scale 1-7","2011","Urban Area","East Germany","","","",""
"6 on scale 1-7","2011","Rural Area","West Germany","","","",""
"6 on scale 1-7","2011","Rural Area","East Germany","","","",""
"7 Strongly agree","2011","Urban Area","West Germany","","","",""
"7 Strongly agree","2011","Urban Area","East Germany","","","",""
"7 Strongly agree","2011","Rural Area","West Germany","","","",""
"7 Strongly agree","2011","Rural Area","East Germany","","","",""
"1 Strongly disagree","2012","Urban Area","West Germany","7","","",""
"1 Strongly disagree","2012","Urban Area","East Germany","2","","",""
"1 Strongly disagree","2012","Rural Area","West Germany","","","",""
"1 Strongly disagree","2012","Rural Area","East Germany","1","","",""
"2 on scale 1-7 ","2012","Urban Area","West Germany","36","0.0109526152802489","0.00770273437585946","0.0142024961846383"
"2 on scale 1-7 ","2012","Urban Area","East Germany","4","","",""
"2 on scale 1-7 ","2012","Rural Area","West Germany","7","","",""
"2 on scale 1-7 ","2012","Rural Area","East Germany","6","","",""
"3 on scale 1-7 ","2012","Urban Area","West Germany","90","0.024666176380666","0.019823030628339","0.029509322132993"
"3 on scale 1-7 ","2012","Urban Area","East Germany","9","","",""
"3 on scale 1-7 ","2012","Rural Area","West Germany","19","","",""
"3 on scale 1-7 ","2012","Rural Area","East Germany","21","","",""
"4 on scale 1-7","2012","Urban Area","West Germany","304","0.0816766462013066","0.0731250587202198","0.0902282336823933"
"4 on scale 1-7","2012","Urban Area","East Germany","38","0.0793403752027226","0.0555792736478526","0.103101476757593"
"4 on scale 1-7","2012","Rural Area","West Germany","134","0.0727407558401005","0.0608611715563632","0.0846203401238378"
"4 on scale 1-7","2012","Rural Area","East Germany","44","0.0494340144473763","0.0347660048466735","0.064102024048079"
"5 on scale 1-7","2012","Urban Area","West Germany","851","0.215644721832121","0.202802924602831","0.228486519061412"
"5 on scale 1-7","2012","Urban Area","East Germany","99","0.195059506920232","0.160222940331238","0.229896073509226"
"5 on scale 1-7","2012","Rural Area","West Germany","437","0.236557834560474","0.217119077508564","0.255996591612385"
"5 on scale 1-7","2012","Rural Area","East Germany","156","0.191242594877147","0.164631143613032","0.217854046141262"
"6 on scale 1-7","2012","Urban Area","West Germany","1626","0.391083912769896","0.375846414127463","0.406321411412329"
"6 on scale 1-7","2012","Urban Area","East Germany","227","0.462709433676007","0.418873659465296","0.506545207886717"
"6 on scale 1-7","2012","Rural Area","West Germany","790","0.423546155917392","0.400944284773351","0.446148027061434"
"6 on scale 1-7","2012","Rural Area","East Germany","350","0.406721966050808","0.373483187262517","0.4399607448391"
"7 Strongly agree","2012","Urban Area","West Germany","1026","0.273935272502413","0.26000974587903","0.287860799125796"
"7 Strongly agree","2012","Urban Area","East Germany","118","0.230680948737567","0.193644528367222","0.267717369107912"
"7 Strongly agree","2012","Rural Area","West Germany","449","0.255305611104928","0.23536075197363","0.275250470236227"
"7 Strongly agree","2012","Rural Area","East Germany","261","0.307943106749013","0.276705823655666","0.33918038984236"
"1 Strongly disagree","2013","Urban Area","West Germany","38","0.00445468895391715","0.00318675733547366","0.00572262057236064"
"1 Strongly disagree","2013","Urban Area","East Germany","6","","",""
"1 Strongly disagree","2013","Rural Area","West Germany","18","","",""
"1 Strongly disagree","2013","Rural Area","East Germany","9","","",""
"2 on scale 1-7 ","2013","Urban Area","West Germany","83","0.00732852626074547","0.00570459471250702","0.00895245780898392"
"2 on scale 1-7 ","2013","Urban Area","East Germany","14","","",""
"2 on scale 1-7 ","2013","Rural Area","West Germany","32","0.0105376908369716","0.00728122180301677","0.0137941598709265"
"2 on scale 1-7 ","2013","Rural Area","East Germany","22","","",""
"3 on scale 1-7 ","2013","Urban Area","West Germany","216","0.0225401619391641","0.019714080967847","0.0253662429104812"
"3 on scale 1-7 ","2013","Urban Area","East Germany","44","0.0284824634656647","0.0203188610791077","0.0366460658522217"
"3 on scale 1-7 ","2013","Rural Area","West Germany","80","0.0238566432879451","0.0189899265588544","0.0287233600170358"
"3 on scale 1-7 ","2013","Rural Area","East Germany","69","0.0221224107983347","0.0167300933464869","0.0275147282501824"
"4 on scale 1-7","2013","Urban Area","West Germany","838","0.08067245786389","0.0754873904893709","0.085857525238409"
"4 on scale 1-7","2013","Urban Area","East Germany","120","0.0796493427472126","0.0663620804299236","0.0929366050645017"
"4 on scale 1-7","2013","Rural Area","West Germany","278","0.0733303307432417","0.0650169265781363","0.0816437349083472"
"4 on scale 1-7","2013","Rural Area","East Germany","225","0.0782408988641174","0.0683952892524978","0.088086508475737"
"5 on scale 1-7","2013","Urban Area","West Germany","2249","0.219461144631933","0.211581026874832","0.227341262389035"
"5 on scale 1-7","2013","Urban Area","East Germany","351","0.215137166551039","0.194971046348896","0.235303286753182"
"5 on scale 1-7","2013","Rural Area","West Germany","769","0.200694052502954","0.187920891920257","0.213467213085651"
"5 on scale 1-7","2013","Rural Area","East Germany","583","0.19331972444434","0.178841817480395","0.207797631408285"
"6 on scale 1-7","2013","Urban Area","West Germany","4264","0.399833539023535","0.390506751234789","0.40916032681228"
"6 on scale 1-7","2013","Urban Area","East Germany","660","0.410084962992207","0.38594706747855","0.434222858505863"
"6 on scale 1-7","2013","Rural Area","West Germany","1534","0.407537236442199","0.391866522726186","0.423207950158211"
"6 on scale 1-7","2013","Rural Area","East Germany","1163","0.403624460364348","0.385637174831978","0.421611745896719"
"7 Strongly agree","2013","Urban Area","West Germany","2909","0.265709481326816","0.257299517845873","0.274119444807758"
"7 Strongly agree","2013","Urban Area","East Germany","400","0.254989896026728","0.233599919171905","0.276379872881551"
"7 Strongly agree","2013","Rural Area","West Germany","1066","0.27943216062597","0.265121811464611","0.293742509787329"
"7 Strongly agree","2013","Rural Area","East Germany","787","0.290253615551978","0.273613459594477","0.306893771509479"
"1 Strongly disagree","2014","Urban Area","West Germany","","","",""
"1 Strongly disagree","2014","Urban Area","East Germany","","","",""
"1 Strongly disagree","2014","Rural Area","West Germany","","","",""
"1 Strongly disagree","2014","Rural Area","East Germany","","","",""
"2 on scale 1-7 ","2014","Urban Area","West Germany","","","",""
"2 on scale 1-7 ","2014","Urban Area","East Germany","","","",""
"2 on scale 1-7 ","2014","Rural Area","West Germany","","","",""
"2 on scale 1-7 ","2014","Rural Area","East Germany","","","",""
"3 on scale 1-7 ","2014","Urban Area","West Germany","","","",""
"3 on scale 1-7 ","2014","Urban Area","East Germany","","","",""
"3 on scale 1-7 ","2014","Rural Area","West Germany","","","",""
"3 on scale 1-7 ","2014","Rural Area","East Germany","","","",""
"4 on scale 1-7","2014","Urban Area","West Germany","","","",""
"4 on scale 1-7","2014","Urban Area","East Germany","","","",""
"4 on scale 1-7","2014","Rural Area","West Germany","","","",""
"4 on scale 1-7","2014","Rural Area","East Germany","","","",""
"5 on scale 1-7","2014","Urban Area","West Germany","","","",""
"5 on scale 1-7","2014","Urban Area","East Germany","","","",""
"5 on scale 1-7","2014","Rural Area","West Germany","","","",""
"5 on scale 1-7","2014","Rural Area","East Germany","","","",""
"6 on scale 1-7","2014","Urban Area","West Germany","","","",""
"6 on scale 1-7","2014","Urban Area","East Germany","","","",""
"6 on scale 1-7","2014","Rural Area","West Germany","","","",""
"6 on scale 1-7","2014","Rural Area","East Germany","","","",""
"7 Strongly agree","2014","Urban Area","West Germany","","","",""
"7 Strongly agree","2014","Urban Area","East Germany","","","",""
"7 Strongly agree","2014","Rural Area","West Germany","","","",""
"7 Strongly agree","2014","Rural Area","East Germany","","","",""
"1 Strongly disagree","2015","Urban Area","West Germany","","","",""
"1 Strongly disagree","2015","Urban Area","East Germany","","","",""
"1 Strongly disagree","2015","Rural Area","West Germany","","","",""
"1 Strongly disagree","2015","Rural Area","East Germany","","","",""
"2 on scale 1-7 ","2015","Urban Area","West Germany","","","",""
"2 on scale 1-7 ","2015","Urban Area","East Germany","","","",""
"2 on scale 1-7 ","2015","Rural Area","West Germany","","","",""
"2 on scale 1-7 ","2015","Rural Area","East Germany","","","",""
"3 on scale 1-7 ","2015","Urban Area","West Germany","","","",""
"3 on scale 1-7 ","2015","Urban Area","East Germany","","","",""
"3 on scale 1-7 ","2015","Rural Area","West Germany","","","",""
"3 on scale 1-7 ","2015","Rural Area","East Germany","","","",""
"4 on scale 1-7","2015","Urban Area","West Germany","","","",""
"4 on scale 1-7","2015","Urban Area","East Germany","","","",""
"4 on scale 1-7","2015","Rural Area","West Germany","","","",""
"4 on scale 1-7","2015","Rural Area","East Germany","","","",""
"5 on scale 1-7","2015","Urban Area","West Germany","","","",""
"5 on scale 1-7","2015","Urban Area","East Germany","","","",""
"5 on scale 1-7","2015","Rural Area","West Germany","","","",""
"5 on scale 1-7","2015","Rural Area","East Germany","","","",""
"6 on scale 1-7","2015","Urban Area","West Germany","","","",""
"6 on scale 1-7","2015","Urban Area","East Germany","","","",""
"6 on scale 1-7","2015","Rural Area","West Germany","","","",""
"6 on scale 1-7","2015","Rural Area","East Germany","","","",""
"7 Strongly agree","2015","Urban Area","West Germany","","","",""
"7 Strongly agree","2015","Urban Area","East Germany","","","",""
"7 Strongly agree","2015","Rural Area","West Germany","","","",""
"7 Strongly agree","2015","Rural Area","East Germany","","","",""
"1 Strongly disagree","2016","Urban Area","West Germany","","","",""
"1 Strongly disagree","2016","Urban Area","East Germany","","","",""
"1 Strongly disagree","2016","Rural Area","West Germany","","","",""
"1 Strongly disagree","2016","Rural Area","East Germany","","","",""
"2 on scale 1-7 ","2016","Urban Area","West Germany","","","",""
"2 on scale 1-7 ","2016","Urban Area","East Germany","","","",""
"2 on scale 1-7 ","2016","Rural Area","West Germany","","","",""
"2 on scale 1-7 ","2016","Rural Area","East Germany","","","",""
"3 on scale 1-7 ","2016","Urban Area","West Germany","","","",""
"3 on scale 1-7 ","2016","Urban Area","East Germany","","","",""
"3 on scale 1-7 ","2016","Rural Area","West Germany","","","",""
"3 on scale 1-7 ","2016","Rural Area","East Germany","","","",""
"4 on scale 1-7","2016","Urban Area","West Germany","","","",""
"4 on scale 1-7","2016","Urban Area","East Germany","","","",""
"4 on scale 1-7","2016","Rural Area","West Germany","","","",""
"4 on scale 1-7","2016","Rural Area","East Germany","","","",""
"5 on scale 1-7","2016","Urban Area","West Germany","","","",""
"5 on scale 1-7","2016","Urban Area","East Germany","","","",""
"5 on scale 1-7","2016","Rural Area","West Germany","","","",""
"5 on scale 1-7","2016","Rural Area","East Germany","","","",""
"6 on scale 1-7","2016","Urban Area","West Germany","","","",""
"6 on scale 1-7","2016","Urban Area","East Germany","","","",""
"6 on scale 1-7","2016","Rural Area","West Germany","","","",""
"6 on scale 1-7","2016","Rural Area","East Germany","","","",""
"7 Strongly agree","2016","Urban Area","West Germany","","","",""
"7 Strongly agree","2016","Urban Area","East Germany","","","",""
"7 Strongly agree","2016","Rural Area","West Germany","","","",""
"7 Strongly agree","2016","Rural Area","East Germany","","","",""
"1 Strongly disagree","2017","Urban Area","West Germany","42","0.00249170384318395","0.00173963867423675","0.00324376901213115"
"1 Strongly disagree","2017","Urban Area","East Germany","7","","",""
"1 Strongly disagree","2017","Rural Area","West Germany","13","","",""
"1 Strongly disagree","2017","Rural Area","East Germany","13","","",""
"2 on scale 1-7 ","2017","Urban Area","West Germany","121","0.00866402874479193","0.00726598944177182","0.010062068047812"
"2 on scale 1-7 ","2017","Urban Area","East Germany","17","","",""
"2 on scale 1-7 ","2017","Rural Area","West Germany","37","0.00844138518661603","0.00617249667511638","0.0107102736981157"
"2 on scale 1-7 ","2017","Rural Area","East Germany","33","0.00863642011885296","0.00574718197145617","0.0115256582662497"
"3 on scale 1-7 ","2017","Urban Area","West Germany","347","0.0218234567407373","0.019619417110339","0.0240274963711356"
"3 on scale 1-7 ","2017","Urban Area","East Germany","53","0.0265300965921003","0.0197339672972836","0.0333262258869171"
"3 on scale 1-7 ","2017","Rural Area","West Germany","125","0.0208432513843587","0.0173003754439321","0.0243861273247853"
"3 on scale 1-7 ","2017","Rural Area","East Germany","89","0.0262856167243917","0.0212901639425647","0.0312810695062187"
"4 on scale 1-7","2017","Urban Area","West Germany","1371","0.0917297266837302","0.0873754942739765","0.0960839590934839"
"4 on scale 1-7","2017","Urban Area","East Germany","179","0.102989720918003","0.0901360669823491","0.115843374853656"
"4 on scale 1-7","2017","Rural Area","West Germany","481","0.0845254884936064","0.0776268390876444","0.0914241378995684"
"4 on scale 1-7","2017","Rural Area","East Germany","310","0.0799512783392301","0.0714825519984308","0.0884200046800294"
"5 on scale 1-7","2017","Urban Area","West Germany","3627","0.228468789281393","0.222135356059254","0.234802222503533"
"5 on scale 1-7","2017","Urban Area","East Germany","460","0.207252327927967","0.190110854535805","0.224393801320128"
"5 on scale 1-7","2017","Rural Area","West Germany","1236","0.204353421505768","0.19435346392838","0.214353379083157"
"5 on scale 1-7","2017","Rural Area","East Germany","738","0.193018772791641","0.180695346522116","0.205342199061166"
"6 on scale 1-7","2017","Urban Area","West Germany","6608","0.399752000149888","0.392362591415798","0.407141408883979"
"6 on scale 1-7","2017","Urban Area","East Germany","900","0.448096509172967","0.427066071874499","0.469126946471435"
"6 on scale 1-7","2017","Rural Area","West Germany","2511","0.418126600883974","0.40589410011427","0.430359101653677"
"6 on scale 1-7","2017","Rural Area","East Germany","1599","0.428870975631531","0.413417348700511","0.444324602562551"
"7 Strongly agree","2017","Urban Area","West Germany","4765","0.247070294556275","0.24056395853958","0.25357663057297"
"7 Strongly agree","2017","Urban Area","East Germany","532","0.205786872829176","0.188690329281591","0.22288341637676"
"7 Strongly agree","2017","Rural Area","West Germany","1843","0.260761200913833","0.249872878714033","0.271649523113633"
"7 Strongly agree","2017","Rural Area","East Germany","1158","0.258954954580501","0.24527658302929","0.272633326131712"
"1 Strongly disagree","2018","Urban Area","West Germany","","","",""
"1 Strongly disagree","2018","Urban Area","East Germany","","","",""
"1 Strongly disagree","2018","Rural Area","West Germany","","","",""
"1 Strongly disagree","2018","Rural Area","East Germany","","","",""
"2 on scale 1-7 ","2018","Urban Area","West Germany","","","",""
"2 on scale 1-7 ","2018","Urban Area","East Germany","","","",""
"2 on scale 1-7 ","2018","Rural Area","West Germany","","","",""
