"plh0222","year","age_gr","sex","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2006","16-34 y.","Female","","","",""
"7 Strongly agree","2006","35-65 y.","Male","","","",""
"7 Strongly agree","2006","35-65 y.","Female","","","",""
"7 Strongly agree","2006","66 and older","Male","","","",""
"7 Strongly agree","2006","66 and older","Female","","","",""
"1 Strongly disagree","2007","16-34 y.","Male","","","",""
"1 Strongly disagree","2007","16-34 y.","Female","","","",""
"1 Strongly disagree","2007","35-65 y.","Male","","","",""
"1 Strongly disagree","2007","35-65 y.","Female","","","",""
"1 Strongly disagree","2007","66 and older","Male","","","",""
"1 Strongly disagree","2007","66 and older","Female","","","",""
"2 on scale 1-7 ","2007","16-34 y.","Male","","","",""
"2 on scale 1-7 ","2007","16-34 y.","Female","","","",""
"2 on scale 1-7 ","2007","35-65 y.","Male","","","",""
"2 on scale 1-7 ","2007","35-65 y.","Female","","","",""
"2 on scale 1-7 ","2007","66 and older","Male","","","",""
"2 on scale 1-7 ","2007","66 and older","Female","","","",""
"3 on scale 1-7 ","2007","16-34 y.","Male","","","",""
"3 on scale 1-7 ","2007","16-34 y.","Female","","","",""
"3 on scale 1-7 ","2007","35-65 y.","Male","","","",""
"3 on scale 1-7 ","2007","35-65 y.","Female","","","",""
"3 on scale 1-7 ","2007","66 and older","Male","","","",""
"3 on scale 1-7 ","2007","66 and older","Female","","","",""
"4 on scale 1-7","2007","16-34 y.","Male","","","",""
"4 on scale 1-7","2007","16-34 y.","Female","","","",""
"4 on scale 1-7","2007","35-65 y.","Male","","","",""
"4 on scale 1-7","2007","35-65 y.","Female","","","",""
"4 on scale 1-7","2007","66 and older","Male","","","",""
"4 on scale 1-7","2007","66 and older","Female","","","",""
"5 on scale 1-7","2007","16-34 y.","Male","","","",""
"5 on scale 1-7","2007","16-34 y.","Female","","","",""
"5 on scale 1-7","2007","35-65 y.","Male","","","",""
"5 on scale 1-7","2007","35-65 y.","Female","","","",""
"5 on scale 1-7","2007","66 and older","Male","","","",""
"5 on scale 1-7","2007","66 and older","Female","","","",""
"6 on scale 1-7","2007","16-34 y.","Male","","","",""
"6 on scale 1-7","2007","16-34 y.","Female","","","",""
"6 on scale 1-7","2007","35-65 y.","Male","","","",""
"6 on scale 1-7","2007","35-65 y.","Female","","","",""
"6 on scale 1-7","2007","66 and older","Male","","","",""
"6 on scale 1-7","2007","66 and older","Female","","","",""
"7 Strongly agree","2007","16-34 y.","Male","","","",""
"7 Strongly agree","2007","16-34 y.","Female","","","",""
"7 Strongly agree","2007","35-65 y.","Male","","","",""
"7 Strongly agree","2007","35-65 y.","Female","","","",""
"7 Strongly agree","2007","66 and older","Male","","","",""
"7 Strongly agree","2007","66 and older","Female","","","",""
"1 Strongly disagree","2008","16-34 y.","Male","","","",""
"1 Strongly disagree","2008","16-34 y.","Female","","","",""
"1 Strongly disagree","2008","35-65 y.","Male","","","",""
"1 Strongly disagree","2008","35-65 y.","Female","","","",""
"1 Strongly disagree","2008","66 and older","Male","","","",""
"1 Strongly disagree","2008","66 and older","Female","","","",""
"2 on scale 1-7 ","2008","16-34 y.","Male","","","",""
"2 on scale 1-7 ","2008","16-34 y.","Female","","","",""
"2 on scale 1-7 ","2008","35-65 y.","Male","","","",""
"2 on scale 1-7 ","2008","35-65 y.","Female","","","",""
"2 on scale 1-7 ","2008","66 and older","Male","","","",""
"2 on scale 1-7 ","2008","66 and older","Female","","","",""
"3 on scale 1-7 ","2008","16-34 y.","Male","","","",""
"3 on scale 1-7 ","2008","16-34 y.","Female","","","",""
"3 on scale 1-7 ","2008","35-65 y.","Male","","","",""
"3 on scale 1-7 ","2008","35-65 y.","Female","","","",""
"3 on scale 1-7 ","2008","66 and older","Male","","","",""
"3 on scale 1-7 ","2008","66 and older","Female","","","",""
"4 on scale 1-7","2008","16-34 y.","Male","","","",""
"4 on scale 1-7","2008","16-34 y.","Female","","","",""
"4 on scale 1-7","2008","35-65 y.","Male","","","",""
"4 on scale 1-7","2008","35-65 y.","Female","","","",""
"4 on scale 1-7","2008","66 and older","Male","","","",""
"4 on scale 1-7","2008","66 and older","Female","","","",""
"5 on scale 1-7","2008","16-34 y.","Male","","","",""
"5 on scale 1-7","2008","16-34 y.","Female","","","",""
"5 on scale 1-7","2008","35-65 y.","Male","","","",""
"5 on scale 1-7","2008","35-65 y.","Female","","","",""
"5 on scale 1-7","2008","66 and older","Male","","","",""
"5 on scale 1-7","2008","66 and older","Female","","","",""
"6 on scale 1-7","2008","16-34 y.","Male","","","",""
"6 on scale 1-7","2008","16-34 y.","Female","","","",""
"6 on scale 1-7","2008","35-65 y.","Male","","","",""
"6 on scale 1-7","2008","35-65 y.","Female","","","",""
"6 on scale 1-7","2008","66 and older","Male","","","",""
"6 on scale 1-7","2008","66 and older","Female","","","",""
"7 Strongly agree","2008","16-34 y.","Male","","","",""
"7 Strongly agree","2008","16-34 y.","Female","","","",""
"7 Strongly agree","2008","35-65 y.","Male","","","",""
"7 Strongly agree","2008","35-65 y.","Female","","","",""
"7 Strongly agree","2008","66 and older","Male","","","",""
"7 Strongly agree","2008","66 and older","Female","","","",""
"1 Strongly disagree","2009","16-34 y.","Male","8","","",""
"1 Strongly disagree","2009","16-34 y.","Female","8","","",""
"1 Strongly disagree","2009","35-65 y.","Male","15","","",""
"1 Strongly disagree","2009","35-65 y.","Female","19","","",""
"1 Strongly disagree","2009","66 and older","Male","19","","",""
"1 Strongly disagree","2009","66 and older","Female","27","","",""
"2 on scale 1-7 ","2009","16-34 y.","Male","19","","",""
"2 on scale 1-7 ","2009","16-34 y.","Female","14","","",""
"2 on scale 1-7 ","2009","35-65 y.","Male","34","0.00912508088118663","0.00640948327847795","0.0118406784838953"
"2 on scale 1-7 ","2009","35-65 y.","Female","43","0.0080324814459135","0.00559219884814472","0.0104727640436823"
"2 on scale 1-7 ","2009","66 and older","Male","22","","",""
"2 on scale 1-7 ","2009","66 and older","Female","29","","",""
"3 on scale 1-7 ","2009","16-34 y.","Male","60","0.0322857238533955","0.0243773090281782","0.0401941386786129"
"3 on scale 1-7 ","2009","16-34 y.","Female","63","0.0380617312201145","0.0298168250794849","0.046306637360744"
"3 on scale 1-7 ","2009","35-65 y.","Male","138","0.0296855219966532","0.0248385976816845","0.034532446311622"
"3 on scale 1-7 ","2009","35-65 y.","Female","115","0.0241688790403153","0.0199704954314468","0.0283672626491838"
"3 on scale 1-7 ","2009","66 and older","Male","68","0.0353866962695867","0.0271990268660955","0.0435743656730779"
"3 on scale 1-7 ","2009","66 and older","Female","84","0.0410975801652854","0.0327258244292504","0.0494693359013204"
"4 on scale 1-7","2009","16-34 y.","Male","222","0.122829181158378","0.108143182991093","0.137515179325663"
"4 on scale 1-7","2009","16-34 y.","Female","199","0.109195649905848","0.0957568131348113","0.122634486676885"
"4 on scale 1-7","2009","35-65 y.","Male","359","0.0754523864802263","0.0679094792094892","0.0829952937509633"
"4 on scale 1-7","2009","35-65 y.","Female","418","0.08250270749303","0.0749812322959066","0.0900241826901534"
"4 on scale 1-7","2009","66 and older","Male","206","0.107258391462288","0.0935450846117455","0.12097169831283"
"4 on scale 1-7","2009","66 and older","Female","283","0.130315326976997","0.116118219417481","0.144512434536512"
"5 on scale 1-7","2009","16-34 y.","Male","451","0.238964610972358","0.219884547078537","0.258044674866179"
"5 on scale 1-7","2009","16-34 y.","Female","416","0.184947910600235","0.168218322708463","0.201677498492008"
"5 on scale 1-7","2009","35-65 y.","Male","889","0.188776057018855","0.177600183632713","0.199951930404996"
"5 on scale 1-7","2009","35-65 y.","Female","970","0.189076464787379","0.178371747036613","0.199781182538146"
"5 on scale 1-7","2009","66 and older","Male","370","0.191923385416503","0.17447103666343","0.209375734169575"
"5 on scale 1-7","2009","66 and older","Female","504","0.234536629293354","0.216668101918844","0.252405156667864"
"6 on scale 1-7","2009","16-34 y.","Male","740","0.370387377065729","0.348781325633545","0.391993428497913"
"6 on scale 1-7","2009","16-34 y.","Female","828","0.391290143912307","0.370260957686691","0.412319330137922"
"6 on scale 1-7","2009","35-65 y.","Male","1963","0.417801682063331","0.403716638235789","0.431886725890872"
"6 on scale 1-7","2009","35-65 y.","Female","2058","0.391732173236633","0.378387480596632","0.405076865876634"
"6 on scale 1-7","2009","66 and older","Male","717","0.359810806077766","0.338541420883933","0.3810801912716"
"6 on scale 1-7","2009","66 and older","Female","679","0.311369204523937","0.291841451927795","0.330896957120079"
"7 Strongly agree","2009","16-34 y.","Male","419","0.218667756369104","0.200174182277547","0.237161330460662"
"7 Strongly agree","2009","16-34 y.","Female","541","0.266037834129211","0.246997420256111","0.285078248002311"
"7 Strongly agree","2009","35-65 y.","Male","1312","0.274936575802403","0.262185644790446","0.28768750681436"
"7 Strongly agree","2009","35-65 y.","Female","1517","0.299730089982545","0.287205473496085","0.312254706469005"
"7 Strongly agree","2009","66 and older","Male","554","0.278313808378081","0.258452619534825","0.298174997221338"
"7 Strongly agree","2009","66 and older","Female","554","0.254099126715561","0.235739520607689","0.272458732823432"
"1 Strongly disagree","2010","16-34 y.","Male","","","",""
"1 Strongly disagree","2010","16-34 y.","Female","","","",""
"1 Strongly disagree","2010","35-65 y.","Male","","","",""
"1 Strongly disagree","2010","35-65 y.","Female","","","",""
"1 Strongly disagree","2010","66 and older","Male","","","",""
"1 Strongly disagree","2010","66 and older","Female","","","",""
"2 on scale 1-7 ","2010","16-34 y.","Male","","","",""
"2 on scale 1-7 ","2010","16-34 y.","Female","","","",""
"2 on scale 1-7 ","2010","35-65 y.","Male","","","",""
"2 on scale 1-7 ","2010","35-65 y.","Female","","","",""
"2 on scale 1-7 ","2010","66 and older","Male","","","",""
"2 on scale 1-7 ","2010","66 and older","Female","","","",""
"3 on scale 1-7 ","2010","16-34 y.","Male","","","",""
"3 on scale 1-7 ","2010","16-34 y.","Female","","","",""
"3 on scale 1-7 ","2010","35-65 y.","Male","","","",""
"3 on scale 1-7 ","2010","35-65 y.","Female","","","",""
"3 on scale 1-7 ","2010","66 and older","Male","","","",""
"3 on scale 1-7 ","2010","66 and older","Female","","","",""
"4 on scale 1-7","2010","16-34 y.","Male","","","",""
"4 on scale 1-7","2010","16-34 y.","Female","","","",""
"4 on scale 1-7","2010","35-65 y.","Male","","","",""
"4 on scale 1-7","2010","35-65 y.","Female","","","",""
"4 on scale 1-7","2010","66 and older","Male","","","",""
"4 on scale 1-7","2010","66 and older","Female","","","",""
"5 on scale 1-7","2010","16-34 y.","Male","","","",""
"5 on scale 1-7","2010","16-34 y.","Female","","","",""
"5 on scale 1-7","2010","35-65 y.","Male","","","",""
"5 on scale 1-7","2010","35-65 y.","Female","","","",""
"5 on scale 1-7","2010","66 and older","Male","","","",""
"5 on scale 1-7","2010","66 and older","Female","","","",""
"6 on scale 1-7","2010","16-34 y.","Male","","","",""
"6 on scale 1-7","2010","16-34 y.","Female","","","",""
"6 on scale 1-7","2010","35-65 y.","Male","","","",""
"6 on scale 1-7","2010","35-65 y.","Female","","","",""
"6 on scale 1-7","2010","66 and older","Male","","","",""
"6 on scale 1-7","2010","66 and older","Female","","","",""
"7 Strongly agree","2010","16-34 y.","Male","","","",""
"7 Strongly agree","2010","16-34 y.","Female","","","",""
"7 Strongly agree","2010","35-65 y.","Male","","","",""
"7 Strongly agree","2010","35-65 y.","Female","","","",""
"7 Strongly agree","2010","66 and older","Male","","","",""
"7 Strongly agree","2010","66 and older","Female","","","",""
"1 Strongly disagree","2011","16-34 y.","Male","","","",""
"1 Strongly disagree","2011","16-34 y.","Female","","","",""
"1 Strongly disagree","2011","35-65 y.","Male","","","",""
"1 Strongly disagree","2011","35-65 y.","Female","","","",""
"1 Strongly disagree","2011","66 and older","Male","","","",""
"1 Strongly disagree","2011","66 and older","Female","","","",""
"2 on scale 1-7 ","2011","16-34 y.","Male","","","",""
"2 on scale 1-7 ","2011","16-34 y.","Female","","","",""
"2 on scale 1-7 ","2011","35-65 y.","Male","","","",""
"2 on scale 1-7 ","2011","35-65 y.","Female","","","",""
"2 on scale 1-7 ","2011","66 and older","Male","","","",""
"2 on scale 1-7 ","2011","66 and older","Female","","","",""
"3 on scale 1-7 ","2011","16-34 y.","Male","","","",""
"3 on scale 1-7 ","2011","16-34 y.","Female","","","",""
"3 on scale 1-7 ","2011","35-65 y.","Male","","","",""
"3 on scale 1-7 ","2011","35-65 y.","Female","","","",""
"3 on scale 1-7 ","2011","66 and older","Male","","","",""
"3 on scale 1-7 ","2011","66 and older","Female","","","",""
"4 on scale 1-7","2011","16-34 y.","Male","","","",""
"4 on scale 1-7","2011","16-34 y.","Female","","","",""
"4 on scale 1-7","2011","35-65 y.","Male","","","",""
"4 on scale 1-7","2011","35-65 y.","Female","","","",""
"4 on scale 1-7","2011","66 and older","Male","","","",""
"4 on scale 1-7","2011","66 and older","Female","","","",""
"5 on scale 1-7","2011","16-34 y.","Male","","","",""
"5 on scale 1-7","2011","16-34 y.","Female","","","",""
"5 on scale 1-7","2011","35-65 y.","Male","","","",""
"5 on scale 1-7","2011","35-65 y.","Female","","","",""
"5 on scale 1-7","2011","66 and older","Male","","","",""
"5 on scale 1-7","2011","66 and older","Female","","","",""
"6 on scale 1-7","2011","16-34 y.","Male","","","",""
"6 on scale 1-7","2011","16-34 y.","Female","","","",""
"6 on scale 1-7","2011","35-65 y.","Male","","","",""
"6 on scale 1-7","2011","35-65 y.","Female","","","",""
"6 on scale 1-7","2011","66 and older","Male","","","",""
"6 on scale 1-7","2011","66 and older","Female","","","",""
"7 Strongly agree","2011","16-34 y.","Male","","","",""
"7 Strongly agree","2011","16-34 y.","Female","","","",""
"7 Strongly agree","2011","35-65 y.","Male","","","",""
"7 Strongly agree","2011","35-65 y.","Female","","","",""
"7 Strongly agree","2011","66 and older","Male","","","",""
"7 Strongly agree","2011","66 and older","Female","","","",""
"1 Strongly disagree","2012","16-34 y.","Male","1","","",""
"1 Strongly disagree","2012","16-34 y.","Female","4","","",""
"1 Strongly disagree","2012","35-65 y.","Male","3","","",""
"1 Strongly disagree","2012","35-65 y.","Female","2","","",""
"1 Strongly disagree","2012","66 and older","Male","","","",""
"1 Strongly disagree","2012","66 and older","Female","","","",""
"2 on scale 1-7 ","2012","16-34 y.","Male","10","","",""
"2 on scale 1-7 ","2012","16-34 y.","Female","12","","",""
"2 on scale 1-7 ","2012","35-65 y.","Male","15","","",""
"2 on scale 1-7 ","2012","35-65 y.","Female","15","","",""
"2 on scale 1-7 ","2012","66 and older","Male","1","","",""
"2 on scale 1-7 ","2012","66 and older","Female","","","",""
"3 on scale 1-7 ","2012","16-34 y.","Male","23","","",""
"3 on scale 1-7 ","2012","16-34 y.","Female","30","0.0191946383969862","0.0120150319540861","0.0263742448398863"
"3 on scale 1-7 ","2012","35-65 y.","Male","34","0.0156105794482832","0.0102781220169664","0.0209430368796001"
"3 on scale 1-7 ","2012","35-65 y.","Female","50","0.0224952322401283","0.0170183115945312","0.0279721528857253"
"3 on scale 1-7 ","2012","66 and older","Male","","","",""
"3 on scale 1-7 ","2012","66 and older","Female","2","","",""
"4 on scale 1-7","2012","16-34 y.","Male","63","0.0782648307068326","0.0595827930060729","0.0969468684075924"
"4 on scale 1-7","2012","16-34 y.","Female","106","0.0888718619120969","0.0739819844223108","0.103761739401883"
"4 on scale 1-7","2012","35-65 y.","Male","141","0.0650403378106664","0.0544326129259149","0.0756480626954178"
"4 on scale 1-7","2012","35-65 y.","Female","207","0.0768015351496478","0.0669667641230191","0.0866363061762766"
"4 on scale 1-7","2012","66 and older","Male","2","","",""
"4 on scale 1-7","2012","66 and older","Female","1","","",""
"5 on scale 1-7","2012","16-34 y.","Male","198","0.263994642101126","0.233334378517988","0.294654905684264"
"5 on scale 1-7","2012","16-34 y.","Female","318","0.219150061874315","0.197504251755158","0.240795871993472"
"5 on scale 1-7","2012","35-65 y.","Male","438","0.211832202998086","0.194255405427189","0.229409000568984"
"5 on scale 1-7","2012","35-65 y.","Female","586","0.199948166250583","0.185175817875548","0.214720514625618"
"5 on scale 1-7","2012","66 and older","Male","1","","",""
"5 on scale 1-7","2012","66 and older","Female","2","","",""
"6 on scale 1-7","2012","16-34 y.","Male","327","0.398333660636166","0.364281929069236","0.432385392203097"
"6 on scale 1-7","2012","16-34 y.","Female","579","0.400896102528617","0.375252074374889","0.426540130682344"
"6 on scale 1-7","2012","35-65 y.","Male","913","0.421872611400418","0.400628583932899","0.443116638867937"
"6 on scale 1-7","2012","35-65 y.","Female","1165","0.396562328519919","0.378494593890795","0.414630063149043"
"6 on scale 1-7","2012","66 and older","Male","6","","",""
"6 on scale 1-7","2012","66 and older","Female","3","","",""
"7 Strongly agree","2012","16-34 y.","Male","172","0.210434945325709","0.182082486405885","0.238787404245533"
"7 Strongly agree","2012","16-34 y.","Female","354","0.260621027086753","0.237651210399524","0.283590843773983"
"7 Strongly agree","2012","35-65 y.","Male","532","0.274492271705141","0.255295840418852","0.29368870299143"
"7 Strongly agree","2012","35-65 y.","Female","791","0.29764862333769","0.280761295912984","0.314535950762396"
"7 Strongly agree","2012","66 and older","Male","4","","",""
"7 Strongly agree","2012","66 and older","Female","1","","",""
"1 Strongly disagree","2013","16-34 y.","Male","5","","",""
"1 Strongly disagree","2013","16-34 y.","Female","7","","",""
"1 Strongly disagree","2013","35-65 y.","Male","13","","",""
"1 Strongly disagree","2013","35-65 y.","Female","15","","",""
"1 Strongly disagree","2013","66 and older","Male","16","","",""
"1 Strongly disagree","2013","66 and older","Female","15","","",""
"2 on scale 1-7 ","2013","16-34 y.","Male","13","","",""
"2 on scale 1-7 ","2013","16-34 y.","Female","9","","",""
"2 on scale 1-7 ","2013","35-65 y.","Male","35","0.00839274925528173","0.00578522264262285","0.0110002758679406"
"2 on scale 1-7 ","2013","35-65 y.","Female","45","0.00790343761852794","0.005565368859858","0.0102415063771979"
"2 on scale 1-7 ","2013","66 and older","Male","27","","",""
"2 on scale 1-7 ","2013","66 and older","Female","22","","",""
"3 on scale 1-7 ","2013","16-34 y.","Male","51","0.0287142624953037","0.0208538401181548","0.0365746848724526"
"3 on scale 1-7 ","2013","16-34 y.","Female","32","0.0198079931100224","0.0136408346037561","0.0259751516162887"
"3 on scale 1-7 ","2013","35-65 y.","Male","89","0.0203126253957433","0.0162805043256559","0.0243447464658306"
"3 on scale 1-7 ","2013","35-65 y.","Female","112","0.0200973732141906","0.0163919876833186","0.0238027587450625"
"3 on scale 1-7 ","2013","66 and older","Male","51","0.0248365968407739","0.018586856795694","0.0310863368858538"
"3 on scale 1-7 ","2013","66 and older","Female","74","0.0298513352026575","0.0232306443723191","0.0364720260329958"
"4 on scale 1-7","2013","16-34 y.","Male","151","0.0769062509318713","0.0643653923705945","0.0894471094931481"
"4 on scale 1-7","2013","16-34 y.","Female","151","0.0685059539522414","0.0573253955377636","0.0796865123667193"
"4 on scale 1-7","2013","35-65 y.","Male","320","0.0717045007350697","0.064330161551367","0.0790788399187724"
"4 on scale 1-7","2013","35-65 y.","Female","359","0.0651289228577026","0.0586136126033186","0.0716442331120865"
"4 on scale 1-7","2013","66 and older","Male","226","0.0919984259951888","0.0803916738180709","0.103605178172307"
"4 on scale 1-7","2013","66 and older","Female","254","0.109672870047848","0.097515862392124","0.121829877703572"
"5 on scale 1-7","2013","16-34 y.","Male","470","0.271761703804366","0.250822776476774","0.292700631131958"
"5 on scale 1-7","2013","16-34 y.","Female","443","0.219880971438934","0.201550081353189","0.238211861524679"
"5 on scale 1-7","2013","35-65 y.","Male","955","0.206984098242088","0.195403894046627","0.218564302437549"
"5 on scale 1-7","2013","35-65 y.","Female","1067","0.183971618425722","0.173741036489281","0.194202200362163"
"5 on scale 1-7","2013","66 and older","Male","484","0.208461035229599","0.192148336826722","0.224773733632476"
"5 on scale 1-7","2013","66 and older","Female","533","0.224277707813339","0.208050325334144","0.240505090292535"
"6 on scale 1-7","2013","16-34 y.","Male","708","0.415279299197101","0.392085712140079","0.438472886254123"
"6 on scale 1-7","2013","16-34 y.","Female","826","0.442852590639364","0.420867718371228","0.464837462907501"
"6 on scale 1-7","2013","35-65 y.","Male","2014","0.429511636642237","0.415362900713208","0.443660372571266"
"6 on scale 1-7","2013","35-65 y.","Female","2265","0.412559289244146","0.399560661785663","0.425557916702628"
"6 on scale 1-7","2013","66 and older","Male","894","0.360063346625616","0.340786536829838","0.379340156421394"
"6 on scale 1-7","2013","66 and older","Female","914","0.34267290478928","0.324208601192682","0.361137208385877"
"7 Strongly agree","2013","16-34 y.","Male","336","0.197846793387491","0.179096126679778","0.216597460095204"
"7 Strongly agree","2013","16-34 y.","Female","493","0.241871042006121","0.222918268406921","0.260823815605321"
"7 Strongly agree","2013","35-65 y.","Male","1276","0.259919693881297","0.247383497238926","0.272455890523668"
"7 Strongly agree","2013","35-65 y.","Female","1647","0.306743046120534","0.294566986333928","0.31891910590714"
"7 Strongly agree","2013","66 and older","Male","684","0.293104592363974","0.274825016946529","0.311384167781419"
"7 Strongly agree","2013","66 and older","Female","726","0.279346620889825","0.261890923397796","0.296802318381855"
"1 Strongly disagree","2014","16-34 y.","Male","","","",""
"1 Strongly disagree","2014","16-34 y.","Female","","","",""
"1 Strongly disagree","2014","35-65 y.","Male","","","",""
"1 Strongly disagree","2014","35-65 y.","Female","","","",""
"1 Strongly disagree","2014","66 and older","Male","","","",""
"1 Strongly disagree","2014","66 and older","Female","","","",""
"2 on scale 1-7 ","2014","16-34 y.","Male","","","",""
"2 on scale 1-7 ","2014","16-34 y.","Female","","","",""
"2 on scale 1-7 ","2014","35-65 y.","Male","","","",""
