"plh0222","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence"
"6 on scale 1-7","2007","Couple + C. LE and GT 16","Female","","","",""
"7 Strongly agree","2007","1-pers.-HH","Male","","","",""
"7 Strongly agree","2007","1-pers.-HH","Female","","","",""
"7 Strongly agree","2007","(Married) couple without C. ","Male","","","",""
"7 Strongly agree","2007","(Married) couple without C. ","Female","","","",""
"7 Strongly agree","2007","Single parent ","Male","","","",""
"7 Strongly agree","2007","Single parent ","Female","","","",""
"7 Strongly agree","2007","Couple + C. LE 16 ","Male","","","",""
"7 Strongly agree","2007","Couple + C. LE 16 ","Female","","","",""
"7 Strongly agree","2007","Couple + C. GT 16 ","Male","","","",""
"7 Strongly agree","2007","Couple + C. GT 16 ","Female","","","",""
"7 Strongly agree","2007","Couple + C. LE and GT 16","Male","","","",""
"7 Strongly agree","2007","Couple + C. LE and GT 16","Female","","","",""
"1 Strongly disagree","2008","1-pers.-HH","Male","","","",""
"1 Strongly disagree","2008","1-pers.-HH","Female","","","",""
"1 Strongly disagree","2008","(Married) couple without C. ","Male","","","",""
"1 Strongly disagree","2008","(Married) couple without C. ","Female","","","",""
"1 Strongly disagree","2008","Single parent ","Male","","","",""
"1 Strongly disagree","2008","Single parent ","Female","","","",""
"1 Strongly disagree","2008","Couple + C. LE 16 ","Male","","","",""
"1 Strongly disagree","2008","Couple + C. LE 16 ","Female","","","",""
"1 Strongly disagree","2008","Couple + C. GT 16 ","Male","","","",""
"1 Strongly disagree","2008","Couple + C. GT 16 ","Female","","","",""
"1 Strongly disagree","2008","Couple + C. LE and GT 16","Male","","","",""
"1 Strongly disagree","2008","Couple + C. LE and GT 16","Female","","","",""
"2 on scale 1-7 ","2008","1-pers.-HH","Male","","","",""
"2 on scale 1-7 ","2008","1-pers.-HH","Female","","","",""
"2 on scale 1-7 ","2008","(Married) couple without C. ","Male","","","",""
"2 on scale 1-7 ","2008","(Married) couple without C. ","Female","","","",""
"2 on scale 1-7 ","2008","Single parent ","Male","","","",""
"2 on scale 1-7 ","2008","Single parent ","Female","","","",""
"2 on scale 1-7 ","2008","Couple + C. LE 16 ","Male","","","",""
"2 on scale 1-7 ","2008","Couple + C. LE 16 ","Female","","","",""
"2 on scale 1-7 ","2008","Couple + C. GT 16 ","Male","","","",""
"2 on scale 1-7 ","2008","Couple + C. GT 16 ","Female","","","",""
"2 on scale 1-7 ","2008","Couple + C. LE and GT 16","Male","","","",""
"2 on scale 1-7 ","2008","Couple + C. LE and GT 16","Female","","","",""
"3 on scale 1-7 ","2008","1-pers.-HH","Male","","","",""
"3 on scale 1-7 ","2008","1-pers.-HH","Female","","","",""
"3 on scale 1-7 ","2008","(Married) couple without C. ","Male","","","",""
"3 on scale 1-7 ","2008","(Married) couple without C. ","Female","","","",""
"3 on scale 1-7 ","2008","Single parent ","Male","","","",""
"3 on scale 1-7 ","2008","Single parent ","Female","","","",""
"3 on scale 1-7 ","2008","Couple + C. LE 16 ","Male","","","",""
"3 on scale 1-7 ","2008","Couple + C. LE 16 ","Female","","","",""
"3 on scale 1-7 ","2008","Couple + C. GT 16 ","Male","","","",""
"3 on scale 1-7 ","2008","Couple + C. GT 16 ","Female","","","",""
"3 on scale 1-7 ","2008","Couple + C. LE and GT 16","Male","","","",""
"3 on scale 1-7 ","2008","Couple + C. LE and GT 16","Female","","","",""
"4 on scale 1-7","2008","1-pers.-HH","Male","","","",""
"4 on scale 1-7","2008","1-pers.-HH","Female","","","",""
"4 on scale 1-7","2008","(Married) couple without C. ","Male","","","",""
"4 on scale 1-7","2008","(Married) couple without C. ","Female","","","",""
"4 on scale 1-7","2008","Single parent ","Male","","","",""
"4 on scale 1-7","2008","Single parent ","Female","","","",""
"4 on scale 1-7","2008","Couple + C. LE 16 ","Male","","","",""
"4 on scale 1-7","2008","Couple + C. LE 16 ","Female","","","",""
"4 on scale 1-7","2008","Couple + C. GT 16 ","Male","","","",""
"4 on scale 1-7","2008","Couple + C. GT 16 ","Female","","","",""
"4 on scale 1-7","2008","Couple + C. LE and GT 16","Male","","","",""
"4 on scale 1-7","2008","Couple + C. LE and GT 16","Female","","","",""
"5 on scale 1-7","2008","1-pers.-HH","Male","","","",""
"5 on scale 1-7","2008","1-pers.-HH","Female","","","",""
"5 on scale 1-7","2008","(Married) couple without C. ","Male","","","",""
"5 on scale 1-7","2008","(Married) couple without C. ","Female","","","",""
"5 on scale 1-7","2008","Single parent ","Male","","","",""
"5 on scale 1-7","2008","Single parent ","Female","","","",""
"5 on scale 1-7","2008","Couple + C. LE 16 ","Male","","","",""
"5 on scale 1-7","2008","Couple + C. LE 16 ","Female","","","",""
"5 on scale 1-7","2008","Couple + C. GT 16 ","Male","","","",""
"5 on scale 1-7","2008","Couple + C. GT 16 ","Female","","","",""
"5 on scale 1-7","2008","Couple + C. LE and GT 16","Male","","","",""
"5 on scale 1-7","2008","Couple + C. LE and GT 16","Female","","","",""
"6 on scale 1-7","2008","1-pers.-HH","Male","","","",""
"6 on scale 1-7","2008","1-pers.-HH","Female","","","",""
"6 on scale 1-7","2008","(Married) couple without C. ","Male","","","",""
"6 on scale 1-7","2008","(Married) couple without C. ","Female","","","",""
"6 on scale 1-7","2008","Single parent ","Male","","","",""
"6 on scale 1-7","2008","Single parent ","Female","","","",""
"6 on scale 1-7","2008","Couple + C. LE 16 ","Male","","","",""
"6 on scale 1-7","2008","Couple + C. LE 16 ","Female","","","",""
"6 on scale 1-7","2008","Couple + C. GT 16 ","Male","","","",""
"6 on scale 1-7","2008","Couple + C. GT 16 ","Female","","","",""
"6 on scale 1-7","2008","Couple + C. LE and GT 16","Male","","","",""
"6 on scale 1-7","2008","Couple + C. LE and GT 16","Female","","","",""
"7 Strongly agree","2008","1-pers.-HH","Male","","","",""
"7 Strongly agree","2008","1-pers.-HH","Female","","","",""
"7 Strongly agree","2008","(Married) couple without C. ","Male","","","",""
"7 Strongly agree","2008","(Married) couple without C. ","Female","","","",""
"7 Strongly agree","2008","Single parent ","Male","","","",""
"7 Strongly agree","2008","Single parent ","Female","","","",""
"7 Strongly agree","2008","Couple + C. LE 16 ","Male","","","",""
"7 Strongly agree","2008","Couple + C. LE 16 ","Female","","","",""
"7 Strongly agree","2008","Couple + C. GT 16 ","Male","","","",""
"7 Strongly agree","2008","Couple + C. GT 16 ","Female","","","",""
"7 Strongly agree","2008","Couple + C. LE and GT 16","Male","","","",""
"7 Strongly agree","2008","Couple + C. LE and GT 16","Female","","","",""
"1 Strongly disagree","2009","1-pers.-HH","Male","6","","",""
"1 Strongly disagree","2009","1-pers.-HH","Female","13","","",""
"1 Strongly disagree","2009","(Married) couple without C. ","Male","23","","",""
"1 Strongly disagree","2009","(Married) couple without C. ","Female","22","","",""
"1 Strongly disagree","2009","Single parent ","Male","1","","",""
"1 Strongly disagree","2009","Single parent ","Female","4","","",""
"1 Strongly disagree","2009","Couple + C. LE 16 ","Male","3","","",""
"1 Strongly disagree","2009","Couple + C. LE 16 ","Female","1","","",""
"1 Strongly disagree","2009","Couple + C. GT 16 ","Male","8","","",""
"1 Strongly disagree","2009","Couple + C. GT 16 ","Female","8","","",""
"1 Strongly disagree","2009","Couple + C. LE and GT 16","Male","","","",""
"1 Strongly disagree","2009","Couple + C. LE and GT 16","Female","1","","",""
"2 on scale 1-7 ","2009","1-pers.-HH","Male","8","","",""
"2 on scale 1-7 ","2009","1-pers.-HH","Female","14","","",""
"2 on scale 1-7 ","2009","(Married) couple without C. ","Male","27","","",""
"2 on scale 1-7 ","2009","(Married) couple without C. ","Female","30","0.00929664257862191","0.00603951285041465","0.0125537723068292"
"2 on scale 1-7 ","2009","Single parent ","Male","5","","",""
"2 on scale 1-7 ","2009","Single parent ","Female","11","","",""
"2 on scale 1-7 ","2009","Couple + C. LE 16 ","Male","7","","",""
"2 on scale 1-7 ","2009","Couple + C. LE 16 ","Female","8","","",""
"2 on scale 1-7 ","2009","Couple + C. GT 16 ","Male","20","","",""
"2 on scale 1-7 ","2009","Couple + C. GT 16 ","Female","17","","",""
"2 on scale 1-7 ","2009","Couple + C. LE and GT 16","Male","5","","",""
"2 on scale 1-7 ","2009","Couple + C. LE and GT 16","Female","4","","",""
"3 on scale 1-7 ","2009","1-pers.-HH","Male","39","0.0301381877794607","0.0205169446906309","0.0397594308682904"
"3 on scale 1-7 ","2009","1-pers.-HH","Female","71","0.0493795750336129","0.0389192126086498","0.0598399374585759"
"3 on scale 1-7 ","2009","(Married) couple without C. ","Male","88","0.0280021743994797","0.0223536059609491","0.0336507428380103"
"3 on scale 1-7 ","2009","(Married) couple without C. ","Female","91","0.0257731257671995","0.0203952127806704","0.0311510387537286"
"3 on scale 1-7 ","2009","Single parent ","Male","13","","",""
"3 on scale 1-7 ","2009","Single parent ","Female","15","","",""
"3 on scale 1-7 ","2009","Couple + C. LE 16 ","Male","30","0.0159666077510297","0.00935807090710229","0.0225751445949571"
"3 on scale 1-7 ","2009","Couple + C. LE 16 ","Female","35","0.0322514726460643","0.0232048742085233","0.0412980710836053"
"3 on scale 1-7 ","2009","Couple + C. GT 16 ","Male","59","0.0420544883324793","0.0324908203208358","0.0516181563441228"
