"year","regtyp","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2004","Rural Area","Male","","","","","","","","","","","","","",""
"2004","Urban Area","Female","","","","","","","","","","","","","",""
"2004","Urban Area","Male","","","","","","","","","","","","","",""
"2005","Rural Area","Female","4.28","5","3538","3","4","5","5","5","4.25","4.31","2","5","5","5"
"2005","Rural Area","Male","4.43","5","3286","3","4","5","5","5","4.4","4.46","2","5","5","5"
"2005","Urban Area","Female","4.28","5","7215","3","4","5","5","5","4.26","4.3","2","5","5","5"
"2005","Urban Area","Male","4.34","5","6583","3","4","5","5","5","4.32","4.36","2","5","5","5"
"2006","Rural Area","Female","","","","","","","","","","","","","",""
"2006","Rural Area","Male","","","","","","","","","","","","","",""
"2006","Urban Area","Female","","","","","","","","","","","","","",""
"2006","Urban Area","Male","","","","","","","","","","","","","",""
"2007","Rural Area","Female","4.28","5","3584","2","4","5","5","5","4.25","4.31","2","5","5","5"
"2007","Rural Area","Male","4.42","5","3339","3","4","5","5","5","4.39","4.45","2","5","5","5"
"2007","Urban Area","Female","4.26","5","7123","2","4","5","5","5","4.24","4.28","2","5","5","5"
"2007","Urban Area","Male","4.35","5","6384","3","4","5","5","5","4.33","4.37","2","5","5","5"
"2008","Rural Area","Female","4.16","5","3388","2","4","5","5","5","4.12","4.2","1","5","4","5"
"2008","Rural Area","Male","4.3","5","3156","2","4","5","5","5","4.26","4.34","1","5","5","5"
"2008","Urban Area","Female","4.1","4","6743","2","4","5","5","5","4.07","4.13","1","5","4","4"
"2008","Urban Area","Male","4.17","5","6058","2","4","5","5","5","4.14","4.2","1","5","5","5"
"2009","Rural Area","Female","4.28","5","3196","2","4","5","5","5","4.25","4.31","2","5","5","5"
"2009","Rural Area","Male","4.37","5","3004","3","4","5","5","5","4.34","4.4","2","5","5","5"
"2009","Urban Area","Female","4.19","5","6185","2","4","5","5","5","4.16","4.22","2","5","4","5"
"2009","Urban Area","Male","4.27","5","5573","2","4","5","5","5","4.24","4.3","2","5","5","5"
"2010","Rural Area","Female","","","","","","","","","","","","","",""
"2010","Rural Area","Male","","","","","","","","","","","","","",""
"2010","Urban Area","Female","","","","","","","","","","","","","",""
"2010","Urban Area","Male","","","","","","","","","","","","","",""
"2011","Rural Area","Female","4.26","5","5420","2","4","5","5","5","4.23","4.29","2","5","5","5"
"2011","Rural Area","Male","4.4","5","4593","3","4","5","5","5","4.37","4.43","2","5","5","5"
"2011","Urban Area","Female","4.19","5","10095","2","4","5","5","5","4.17","4.21","2","5","5","5"
"2011","Urban Area","Male","4.29","5","8235","2","4","5","5","5","4.27","4.31","2","5","5","5"
"2012","Rural Area","Female","","","","","","","","","","","","","",""
"2012","Rural Area","Male","","","","","","","","","","","","","",""
"2012","Urban Area","Female","","","","","","","","","","","","","",""
"2012","Urban Area","Male","","","","","","","","","","","","","",""
"2013","Rural Area","Female","4.05","4","4951","2","4","5","5","5","4.02","4.08","1","5","4","4"
"2013","Rural Area","Male","4.21","5","4194","2","4","5","5","5","4.18","4.24","1","5","5","5"
"2013","Urban Area","Female","3.92","4","9026","2","3","5","5","5","3.89","3.95","1","5","4","4"
"2013","Urban Area","Male","4.03","4","7351","2","3","5","5","5","4","4.06","1","5","4","4"
"2014","Rural Area","Female","","","","","","","","","","","","","",""
"2014","Rural Area","Male","","","","","","","","","","","","","",""
"2014","Urban Area","Female","","","","","","","","","","","","","",""
"2014","Urban Area","Male","","","","","","","","","","","","","",""
"2015","Rural Area","Female","4.24","5","4903","2","4","5","5","5","4.21","4.27","2","5","5","5"
"2015","Rural Area","Male","4.44","5","4246","3","4","5","5","5","4.41","4.47","2","5","5","5"
"2015","Urban Area","Female","4.14","5","9609","2","4","5","5","5","4.12","4.16","2","5","5","5"
"2015","Urban Area","Male","4.27","5","8097","2","4","5","5","5","4.25","4.29","2","5","5","5"
"2016","Rural Area","Female","","","","","","","","","","","","","",""
"2016","Rural Area","Male","","","","","","","","","","","","","",""
"2016","Urban Area","Female","","","","","","","","","","","","","",""
"2016","Urban Area","Male","","","","","","","","","","","","","",""
"2017","Rural Area","Female","4.16","5","5613","2","4","5","5","5","4.13","4.19","1","5","5","5"
"2017","Rural Area","Male","4.34","5","5373","3","4","5","5","5","4.31","4.37","1","5","5","5"
"2017","Urban Area","Female","4.09","4","10914","2","3","5","5","5","4.07","4.11","1","5","5","5"
"2017","Urban Area","Male","4.25","5","10262","2","4","5","5","5","4.23","4.27","1","5","5","5"
"2018","Rural Area","Female","4.55","5","385","3","4","5","5","5","4.45","4.65","1","5","5","5"
"2018","Rural Area","Male","4.31","5","632","2","4","5","5","5","4.23","4.39","1","5","5","5"
"2018","Urban Area","Female","4.4","5","1082","3","4","5","5","5","4.34","4.46","1","5","5","5"
"2018","Urban Area","Male","4.28","5","1758","2","4","5","5","5","4.23","4.33","1","5","5","5"
"2019","Rural Area","Female","3.97","4","4964","2","3","5","5","5","3.94","4","1","5","4","4"
"2019","Rural Area","Male","4.26","5","4827","2","4","5","5","5","4.23","4.29","1","5","5","5"
"2019","Urban Area","Female","3.9","4","9122","2","3","5","5","5","3.87","3.93","1","5","4","4"
"2019","Urban Area","Male","4.11","5","8801","2","4","5","5","5","4.09","4.13","1","5","5","5"
