"year","pgcasmin","sex","mean","median","n","lowerci_mean","upperci_mean","ptile10","ptile25","ptile75","ptile90"
"2007","(3a) lower tertiary education","Female","","","","","","","","",""
"2007","(3a) lower tertiary education","Male","","","","","","","","",""
"2007","(3b) higher tertiary education","Female","","","","","","","","",""
"2007","(3b) higher tertiary education","Male","","","","","","","","",""
"2008","(0) in school","Female","","","","","","","","",""
"2008","(0) in school","Male","","","","","","","","",""
"2008","(1a) inadequately completed","Female","","","","","","","","",""
"2008","(1a) inadequately completed","Male","","","","","","","","",""
"2008","(1b) general elementary school","Female","","","","","","","","",""
"2008","(1b) general elementary school","Male","","","","","","","","",""
"2008","(1c) basic vocational qualification","Female","","","","","","","","",""
"2008","(1c) basic vocational qualification","Male","","","","","","","","",""
"2008","(2a) intermediate vocational","Female","","","","","","","","",""
"2008","(2a) intermediate vocational","Male","","","","","","","","",""
"2008","(2b) intermediate general qualification","Female","","","","","","","","",""
"2008","(2b) intermediate general qualification","Male","","","","","","","","",""
"2008","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2008","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2008","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2008","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2008","(3a) lower tertiary education","Female","","","","","","","","",""
"2008","(3a) lower tertiary education","Male","","","","","","","","",""
"2008","(3b) higher tertiary education","Female","","","","","","","","",""
"2008","(3b) higher tertiary education","Male","","","","","","","","",""
"2009","(0) in school","Female","","","","","","","","",""
"2009","(0) in school","Male","","","","","","","","",""
"2009","(1a) inadequately completed","Female","","","","","","","","",""
"2009","(1a) inadequately completed","Male","","","","","","","","",""
"2009","(1b) general elementary school","Female","","","","","","","","",""
"2009","(1b) general elementary school","Male","","","","","","","","",""
"2009","(1c) basic vocational qualification","Female","","","","","","","","",""
"2009","(1c) basic vocational qualification","Male","","","","","","","","",""
"2009","(2a) intermediate vocational","Female","","","","","","","","",""
"2009","(2a) intermediate vocational","Male","","","","","","","","",""
"2009","(2b) intermediate general qualification","Female","","","","","","","","",""
"2009","(2b) intermediate general qualification","Male","","","","","","","","",""
"2009","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2009","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2009","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2009","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2009","(3a) lower tertiary education","Female","","","","","","","","",""
"2009","(3a) lower tertiary education","Male","","","","","","","","",""
"2009","(3b) higher tertiary education","Female","","","","","","","","",""
"2009","(3b) higher tertiary education","Male","","","","","","","","",""
"2010","(0) in school","Female","2.37","2","116","2.11","2.63","1","1","3","4"
"2010","(0) in school","Male","3.15","3","154","2.89","3.41","1","2","4","6"
"2010","(1a) inadequately completed","Female","2.98","2","80","2.56","3.4","1","1","5","5"
"2010","(1a) inadequately completed","Male","3.53","4","61","3.04","4.02","1","2","5","6"
"2010","(1b) general elementary school","Female","2.72","2","894","2.61","2.83","1","1","4","5"
"2010","(1b) general elementary school","Male","3.53","4","350","3.34","3.72","1","2","5","6"
"2010","(1c) basic vocational qualification","Female","2.74","2","2010","2.67","2.81","1","1","4","5"
"2010","(1c) basic vocational qualification","Male","3.22","3","2338","3.15","3.29","1","2","4","6"
"2010","(2a) intermediate vocational","Female","2.73","2","2343","2.67","2.79","1","1","4","5"
"2010","(2a) intermediate vocational","Male","3.13","3","1725","3.05","3.21","1","2","4","5"
"2010","(2b) intermediate general qualification","Female","2.85","3","244","2.64","3.06","1","1","4","5"
"2010","(2b) intermediate general qualification","Male","3.66","4","158","3.41","3.91","1","2","5","6"
"2010","(2c_gen) general maturity certificate","Female","2.64","2","343","2.49","2.79","1","2","3","5"
"2010","(2c_gen) general maturity certificate","Male","3.05","3","307","2.89","3.21","1","2","4","5"
"2010","(2c_voc) vocational maturity certificate","Female","2.61","2","713","2.5","2.72","1","1","4","5"
"2010","(2c_voc) vocational maturity certificate","Male","2.91","3","549","2.78","3.04","1","2","4","5"
"2010","(3a) lower tertiary education","Female","2.31","2","697","2.21","2.41","1","1","3","4"
"2010","(3a) lower tertiary education","Male","2.98","3","805","2.88","3.08","1","2","4","5"
"2010","(3b) higher tertiary education","Female","2.47","2","1069","2.39","2.55","1","1","3","4"
"2010","(3b) higher tertiary education","Male","2.86","3","1256","2.78","2.94","1","2","4","5"
"2011","(0) in school","Female","","","","","","","","",""
"2011","(0) in school","Male","","","","","","","","",""
"2011","(1a) inadequately completed","Female","","","","","","","","",""
"2011","(1a) inadequately completed","Male","","","","","","","","",""
"2011","(1b) general elementary school","Female","","","","","","","","",""
"2011","(1b) general elementary school","Male","","","","","","","","",""
"2011","(1c) basic vocational qualification","Female","","","","","","","","",""
"2011","(1c) basic vocational qualification","Male","","","","","","","","",""
"2011","(2a) intermediate vocational","Female","","","","","","","","",""
"2011","(2a) intermediate vocational","Male","","","","","","","","",""
"2011","(2b) intermediate general qualification","Female","","","","","","","","",""
"2011","(2b) intermediate general qualification","Male","","","","","","","","",""
"2011","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2011","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2011","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2011","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2011","(3a) lower tertiary education","Female","","","","","","","","",""
"2011","(3a) lower tertiary education","Male","","","","","","","","",""
"2011","(3b) higher tertiary education","Female","","","","","","","","",""
"2011","(3b) higher tertiary education","Male","","","","","","","","",""
"2012","(0) in school","Female","","","","","","","","",""
"2012","(0) in school","Male","","","","","","","","",""
"2012","(1a) inadequately completed","Female","","","","","","","","",""
"2012","(1a) inadequately completed","Male","","","","","","","","",""
"2012","(1b) general elementary school","Female","","","","","","","","",""
"2012","(1b) general elementary school","Male","","","","","","","","",""
"2012","(1c) basic vocational qualification","Female","","","","","","","","",""
"2012","(1c) basic vocational qualification","Male","","","","","","","","",""
"2012","(2a) intermediate vocational","Female","","","","","","","","",""
"2012","(2a) intermediate vocational","Male","","","","","","","","",""
"2012","(2b) intermediate general qualification","Female","","","","","","","","",""
"2012","(2b) intermediate general qualification","Male","","","","","","","","",""
"2012","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2012","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2012","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2012","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2012","(3a) lower tertiary education","Female","","","","","","","","",""
"2012","(3a) lower tertiary education","Male","","","","","","","","",""
"2012","(3b) higher tertiary education","Female","","","","","","","","",""
"2012","(3b) higher tertiary education","Male","","","","","","","","",""
"2013","(0) in school","Female","","","","","","","","",""
"2013","(0) in school","Male","","","","","","","","",""
"2013","(1a) inadequately completed","Female","","","","","","","","",""
"2013","(1a) inadequately completed","Male","","","","","","","","",""
"2013","(1b) general elementary school","Female","","","","","","","","",""
"2013","(1b) general elementary school","Male","","","","","","","","",""
"2013","(1c) basic vocational qualification","Female","","","","","","","","",""
"2013","(1c) basic vocational qualification","Male","","","","","","","","",""
"2013","(2a) intermediate vocational","Female","","","","","","","","",""
"2013","(2a) intermediate vocational","Male","","","","","","","","",""
"2013","(2b) intermediate general qualification","Female","","","","","","","","",""
"2013","(2b) intermediate general qualification","Male","","","","","","","","",""
"2013","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2013","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2013","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2013","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2013","(3a) lower tertiary education","Female","","","","","","","","",""
"2013","(3a) lower tertiary education","Male","","","","","","","","",""
"2013","(3b) higher tertiary education","Female","","","","","","","","",""
"2013","(3b) higher tertiary education","Male","","","","","","","","",""
"2014","(0) in school","Female","","","","","","","","",""
"2014","(0) in school","Male","","","","","","","","",""
"2014","(1a) inadequately completed","Female","","","","","","","","",""
"2014","(1a) inadequately completed","Male","","","","","","","","",""
"2014","(1b) general elementary school","Female","","","","","","","","",""
"2014","(1b) general elementary school","Male","","","","","","","","",""
"2014","(1c) basic vocational qualification","Female","","","","","","","","",""
"2014","(1c) basic vocational qualification","Male","","","","","","","","",""
"2014","(2a) intermediate vocational","Female","","","","","","","","",""
"2014","(2a) intermediate vocational","Male","","","","","","","","",""
"2014","(2b) intermediate general qualification","Female","","","","","","","","",""
"2014","(2b) intermediate general qualification","Male","","","","","","","","",""
"2014","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2014","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2014","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2014","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2014","(3a) lower tertiary education","Female","","","","","","","","",""
"2014","(3a) lower tertiary education","Male","","","","","","","","",""
"2014","(3b) higher tertiary education","Female","","","","","","","","",""
"2014","(3b) higher tertiary education","Male","","","","","","","","",""
"2015","(0) in school","Female","2.24","2","210","2.06","2.42","1","1","3","5"
"2015","(0) in school","Male","2.64","2","171","2.42","2.86","1","2","4","4"
"2015","(1a) inadequately completed","Female","2.7","2","323","2.51","2.89","1","1","4","6"
"2015","(1a) inadequately completed","Male","3.12","3","244","2.89","3.35","1","2","4","6"
"2015","(1b) general elementary school","Female","2.48","2","1358","2.38","2.58","1","1","4","5"
"2015","(1b) general elementary school","Male","2.98","3","869","2.86","3.1","1","1","4","6"
"2015","(1c) basic vocational qualification","Female","2.39","2","2576","2.33","2.45","1","1","3","4"
"2015","(1c) basic vocational qualification","Male","2.85","3","2986","2.79","2.91","1","1","4","5"
"2015","(2a) intermediate vocational","Female","2.34","2","3490","2.29","2.39","1","1","3","4"
"2015","(2a) intermediate vocational","Male","2.86","3","2305","2.8","2.92","1","2","4","5"
"2015","(2b) intermediate general qualification","Female","2.4","2","442","2.26","2.54","1","1","3","5"
"2015","(2b) intermediate general qualification","Male","2.82","2","326","2.63","3.01","1","1","4","5"
"2015","(2c_gen) general maturity certificate","Female","2.14","2","855","2.04","2.24","1","1","3","4"
"2015","(2c_gen) general maturity certificate","Male","2.51","2","696","2.4","2.62","1","2","3","4"
"2015","(2c_voc) vocational maturity certificate","Female","2.15","2","1525","2.08","2.22","1","1","3","4"
"2015","(2c_voc) vocational maturity certificate","Male","2.72","2","1071","2.63","2.81","1","2","4","5"
"2015","(3a) lower tertiary education","Female","2.15","2","937","2.07","2.23","1","1","3","4"
"2015","(3a) lower tertiary education","Male","2.65","2","1013","2.56","2.74","1","2","3","5"
"2015","(3b) higher tertiary education","Female","2.12","2","2282","2.07","2.17","1","1","3","4"
"2015","(3b) higher tertiary education","Male","2.44","2","2182","2.38","2.5","1","1","3","4"
"2016","(0) in school","Female","","","","","","","","",""
"2016","(0) in school","Male","","","","","","","","",""
"2016","(1a) inadequately completed","Female","1.88","1","633","1.77","1.99","1","1","2","4"
"2016","(1a) inadequately completed","Male","1.75","1","894","1.65","1.85","1","1","2","4"
"2016","(1b) general elementary school","Female","2.22","1","297","2.07","2.37","1","1","2","7"
"2016","(1b) general elementary school","Male","2.06","1","518","1.94","2.18","1","1","3","5"
"2016","(1c) basic vocational qualification","Female","","","","","","","","",""
"2016","(1c) basic vocational qualification","Male","2.25","1","81","1.96","2.54","1","1","3","5"
"2016","(2a) intermediate vocational","Female","","","","","","","","",""
"2016","(2a) intermediate vocational","Male","","","","","","","","",""
"2016","(2b) intermediate general qualification","Female","","","","","","","","",""
"2016","(2b) intermediate general qualification","Male","","","","","","","","",""
"2016","(2c_gen) general maturity certificate","Female","1.65","1","241","1.47","1.83","1","1","2","3"
"2016","(2c_gen) general maturity certificate","Male","1.86","1","395","1.72","2","1","1","2","4"
"2016","(2c_voc) vocational maturity certificate","Female","2.43","2.28","34","2.02","2.84","1","1","3","3"
"2016","(2c_voc) vocational maturity certificate","Male","2.44","1.68","76","2.08","2.8","1","1","4","5"
"2016","(3a) lower tertiary education","Female","","","","","","","","",""
"2016","(3a) lower tertiary education","Male","","","","","","","","",""
"2016","(3b) higher tertiary education","Female","1.87","1","274","1.73","2.01","1","1","2","5"
"2016","(3b) higher tertiary education","Male","1.71","1","492","1.61","1.81","1","1","2","4"
"2017","(0) in school","Female","","","","","","","","",""
"2017","(0) in school","Male","","","","","","","","",""
"2017","(1a) inadequately completed","Female","1.76","1","554","1.63","1.89","1","1","2","4"
"2017","(1a) inadequately completed","Male","1.74","1","653","1.62","1.86","1","1","2","4"
"2017","(1b) general elementary school","Female","1.35","1","221","1.2","1.5","1","1","1","2"
"2017","(1b) general elementary school","Male","1.78","1","326","1.62","1.94","1","1","2","4"
"2017","(1c) basic vocational qualification","Female","","","","","","","","",""
"2017","(1c) basic vocational qualification","Male","","","","","","","","",""
"2017","(2a) intermediate vocational","Female","","","","","","","","",""
"2017","(2a) intermediate vocational","Male","","","","","","","","",""
"2017","(2b) intermediate general qualification","Female","","","","","","","","",""
"2017","(2b) intermediate general qualification","Male","","","","","","","","",""
"2017","(2c_gen) general maturity certificate","Female","1.54","1","181","1.33","1.75","1","1","2","3"
"2017","(2c_gen) general maturity certificate","Male","1.55","1","201","1.39","1.71","1","1","1","3"
"2017","(2c_voc) vocational maturity certificate","Female","2.35","1","33","1.9","2.8","1","1","3","7"
"2017","(2c_voc) vocational maturity certificate","Male","1.53","1","35","0.98","2.08","1","1","2","2"
"2017","(3a) lower tertiary education","Female","","","","","","","","",""
"2017","(3a) lower tertiary education","Male","","","","","","","","",""
"2017","(3b) higher tertiary education","Female","1.63","1","158","1.43","1.83","1","1","1","3"
"2017","(3b) higher tertiary education","Male","1.73","1","290","1.58","1.88","1","1","2","3"
"2018","(0) in school","Female","","","","","","","","",""
"2018","(0) in school","Male","","","","","","","","",""
"2018","(1a) inadequately completed","Female","1.6","1","93","1.26","1.94","1","1","1","3"
"2018","(1a) inadequately completed","Male","1.47","1","67","1.15","1.79","1","1","1","2"
"2018","(1b) general elementary school","Female","1.4","1","51","0.99","1.81","1","1","1","3"
"2018","(1b) general elementary school","Male","2.03","1","42","1.57","2.49","1","1","3","4"
"2018","(1c) basic vocational qualification","Female","","","","","","","","",""
"2018","(1c) basic vocational qualification","Male","","","","","","","","",""
"2018","(2a) intermediate vocational","Female","","","","","","","","",""
"2018","(2a) intermediate vocational","Male","","","","","","","","",""
"2018","(2b) intermediate general qualification","Female","","","","","","","","",""
"2018","(2b) intermediate general qualification","Male","","","","","","","","",""
"2018","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2018","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2018","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2018","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2018","(3a) lower tertiary education","Female","","","","","","","","",""
"2018","(3a) lower tertiary education","Male","","","","","","","","",""
"2018","(3b) higher tertiary education","Female","1.11","1","32","0.9","1.32","1","1","1","1"
"2018","(3b) higher tertiary education","Male","","","","","","","","",""
"2019","(0) in school","Female","","","","","","","","",""
"2019","(0) in school","Male","","","","","","","","",""
"2019","(1a) inadequately completed","Female","1.86","1","72","1.54","2.18","1","1","3","3"
"2019","(1a) inadequately completed","Male","1.99","1","63","1.56","2.42","1","1","3","5"
"2019","(1b) general elementary school","Female","","","","","","","","",""
"2019","(1b) general elementary school","Male","","","","","","","","",""
"2019","(1c) basic vocational qualification","Female","","","","","","","","",""
"2019","(1c) basic vocational qualification","Male","","","","","","","","",""
"2019","(2a) intermediate vocational","Female","","","","","","","","",""
"2019","(2a) intermediate vocational","Male","","","","","","","","",""
"2019","(2b) intermediate general qualification","Female","","","","","","","","",""
"2019","(2b) intermediate general qualification","Male","","","","","","","","",""
"2019","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2019","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2019","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2019","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2019","(3a) lower tertiary education","Female","","","","","","","","",""
"2019","(3a) lower tertiary education","Male","","","","","","","","",""
"2019","(3b) higher tertiary education","Female","","","","","","","","",""
"2019","(3b) higher tertiary education","Male","","","","","","","","",""
