"year","age_gr","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2017","16-34 y.","no degree/no degree yet","1.84","1","782","1","1","2","5","1.72","1.96","1","1"
"2017","16-34 y.","Other degree","1.71","1","947","1","1","2","4","1.62","1.8","1","1"
"2017","16-34 y.","secondary school degree","","","","","","","","","","",""
"2017","35-65 y.","college entrance qualification","","","","","","","","","","",""
"2017","35-65 y.","lower secondary degree","","","","","","","","","","",""
"2017","35-65 y.","no degree/no degree yet","1.47","1","426","1","1","1","3","1.35","1.59","1","1"
"2017","35-65 y.","Other degree","1.55","1","475","1","1","1","3","1.44","1.66","1","1"
"2017","35-65 y.","secondary school degree","","","","","","","","","","",""
"2017","66 and older","college entrance qualification","","","","","","","","","","",""
"2017","66 and older","lower secondary degree","","","","","","","","","","",""
"2017","66 and older","no degree/no degree yet","","","","","","","","","","",""
"2017","66 and older","Other degree","","","","","","","","","","",""
"2017","66 and older","secondary school degree","","","","","","","","","","",""
"2018","16-34 y.","college entrance qualification","","","","","","","","","","",""
"2018","16-34 y.","lower secondary degree","","","","","","","","","","",""
"2018","16-34 y.","no degree/no degree yet","1.83","1","97","1","1","1","5","1.46","2.2","1","1"
"2018","16-34 y.","Other degree","1.43","1","110","1","1","1","3","1.15","1.71","1","1"
"2018","16-34 y.","secondary school degree","","","","","","","","","","",""
"2018","35-65 y.","college entrance qualification","","","","","","","","","","",""
"2018","35-65 y.","lower secondary degree","","","","","","","","","","",""
"2018","35-65 y.","no degree/no degree yet","1.33","1","70","1","1","1","2","1.07","1.59","1","1"
"2018","35-65 y.","Other degree","1.74","1","66","1","1","1","6","1.38","2.1","1","1"
"2018","35-65 y.","secondary school degree","","","","","","","","","","",""
"2018","66 and older","college entrance qualification","","","","","","","","","","",""
"2018","66 and older","lower secondary degree","","","","","","","","","","",""
"2018","66 and older","no degree/no degree yet","","","","","","","","","","",""
"2018","66 and older","Other degree","","","","","","","","","","",""
"2018","66 and older","secondary school degree","","","","","","","","","","",""
"2019","16-34 y.","college entrance qualification","","","","","","","","","","",""
"2019","16-34 y.","lower secondary degree","","","","","","","","","","",""
"2019","16-34 y.","no degree/no degree yet","2.03","1","62","1","1","3","5","1.6","2.46","1","3"
"2019","16-34 y.","Other degree","1.7","1","52","1","1","2","3","1.25","2.15","1","2"
"2019","16-34 y.","secondary school degree","","","","","","","","","","",""
"2019","35-65 y.","college entrance qualification","","","","","","","","","","",""
"2019","35-65 y.","lower secondary degree","","","","","","","","","","",""
"2019","35-65 y.","no degree/no degree yet","1.75","1","73","1","1","2","4","1.44","2.06","1","2"
"2019","35-65 y.","Other degree","2.44","1","34","1","1","4","5","1.93","2.95","1","2"
"2019","35-65 y.","secondary school degree","","","","","","","","","","",""
"2019","66 and older","college entrance qualification","","","","","","","","","","",""
"2019","66 and older","lower secondary degree","","","","","","","","","","",""
"2019","66 and older","no degree/no degree yet","","","","","","","","","","",""
"2019","66 and older","Other degree","","","","","","","","","","",""
"2019","66 and older","secondary school degree","","","","","","","","","","",""
