"year","migback","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2013","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2013","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2013","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2013","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2013","no migration background","Rural Area","","","","","","","","","","","","","",""
"2013","no migration background","Urban Area","","","","","","","","","","","","","",""
"2014","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2014","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2014","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2014","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2014","no migration background","Rural Area","","","","","","","","","","","","","",""
"2014","no migration background","Urban Area","","","","","","","","","","","","","",""
"2015","direct migration background","Rural Area","2.42","2","1466","1","1","3","5","7","2.33","2.51","1","7","2","2"
"2015","direct migration background","Urban Area","2.45","2","4316","1","1","3","5","7","2.4","2.5","1","7","2","2"
"2015","indirect migration background","Rural Area","2.61","2","313","1","1","4","5","7","2.43","2.79","1","7","2","2"
"2015","indirect migration background","Urban Area","2.62","2","1368","1","1","4","5","7","2.53","2.71","1","7","2","2"
"2015","no migration background","Rural Area","2.64","2","7346","1","1","4","5","7","2.6","2.68","1","7","2","2"
"2015","no migration background","Urban Area","2.47","2","11907","1","1","3","5","7","2.44","2.5","1","7","2","2"
"2016","direct migration background","Rural Area","1.67","1","1328","1","1","2","4","7","1.6","1.74","1","7","1","1"
"2016","direct migration background","Urban Area","1.92","1","2964","1","1","2","4","7","1.87","1.97","1","7","1","1"
"2016","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2016","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2016","no migration background","Rural Area","","","","","","","","","","","","","",""
"2016","no migration background","Urban Area","","","","","","","","","","","","","",""
"2017","direct migration background","Rural Area","1.39","1","769","1","1","1","2","7","1.3","1.48","1","7","1","1"
"2017","direct migration background","Urban Area","1.82","1","2068","1","1","2","4","7","1.76","1.88","1","7","1","1"
"2017","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2017","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2017","no migration background","Rural Area","","","","","","","","","","","","","",""
"2017","no migration background","Urban Area","","","","","","","","","","","","","",""
"2018","direct migration background","Rural Area","1.86","1","150","1","1","1","6","7","1.56","2.16","1","7","1","1"
"2018","direct migration background","Urban Area","1.62","1","261","1","1","1","4","7","1.44","1.8","1","7","1","1"
"2018","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2018","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2018","no migration background","Rural Area","","","","","","","","","","","","","",""
"2018","no migration background","Urban Area","","","","","","","","","","","","","",""
"2019","direct migration background","Rural Area","1.82","1","101","1","1","2","4","7","1.55","2.09","1","7","1","2"
"2019","direct migration background","Urban Area","1.92","1","171","1","1","2","5","7","1.66","2.18","1","7","1","1"
"2019","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2019","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2019","no migration background","Rural Area","","","","","","","","","","","","","",""
"2019","no migration background","Urban Area","","","","","","","","","","","","","",""
