"year","age_gr","pgisced97","mean","median","n","lowerci_mean","upperci_mean","ptile10","ptile25","ptile75","ptile90"
"2013","66 and older","vocational + Abi","","","","","","","","",""
"2014","16-34 y.","general elemantary","","","","","","","","",""
"2014","16-34 y.","higher education","","","","","","","","",""
"2014","16-34 y.","higher vocational","","","","","","","","",""
"2014","16-34 y.","in school","","","","","","","","",""
"2014","16-34 y.","inadequately","","","","","","","","",""
"2014","16-34 y.","middle vocational","","","","","","","","",""
"2014","16-34 y.","vocational + Abi","","","","","","","","",""
"2014","35-65 y.","general elemantary","","","","","","","","",""
"2014","35-65 y.","higher education","","","","","","","","",""
"2014","35-65 y.","higher vocational","","","","","","","","",""
"2014","35-65 y.","in school","","","","","","","","",""
"2014","35-65 y.","inadequately","","","","","","","","",""
"2014","35-65 y.","middle vocational","","","","","","","","",""
"2014","35-65 y.","vocational + Abi","","","","","","","","",""
"2014","66 and older","general elemantary","","","","","","","","",""
"2014","66 and older","higher education","","","","","","","","",""
"2014","66 and older","higher vocational","","","","","","","","",""
"2014","66 and older","in school","","","","","","","","",""
"2014","66 and older","inadequately","","","","","","","","",""
"2014","66 and older","middle vocational","","","","","","","","",""
"2014","66 and older","vocational + Abi","","","","","","","","",""
"2015","16-34 y.","general elemantary","2.74","2","1119","2.63","2.85","1","1","4","6"
"2015","16-34 y.","higher education","2.32","2","1173","2.25","2.39","1","1","3","4"
"2015","16-34 y.","higher vocational","2.46","2","127","2.18","2.74","1","1","3","5"
"2015","16-34 y.","in school","2.44","2","377","2.3","2.58","1","1","3","4"
"2015","16-34 y.","inadequately","2.89","2","174","2.6","3.18","1","1","4","6"
"2015","16-34 y.","middle vocational","2.56","2","2606","2.5","2.62","1","1","4","5"
"2015","16-34 y.","vocational + Abi","2.38","2","540","2.26","2.5","1","1","3","4"
"2015","35-65 y.","general elemantary","2.7","2","1155","2.6","2.8","1","1","4","5"
"2015","35-65 y.","higher education","2.34","2","4051","2.3","2.38","1","1","3","4"
"2015","35-65 y.","higher vocational","2.59","2","1064","2.5","2.68","1","1","4","5"
"2015","35-65 y.","in school","","","","","","","","",""
"2015","35-65 y.","inadequately","3.13","3","300","2.91","3.35","1","1","4","7"
"2015","35-65 y.","middle vocational","2.63","2","7011","2.59","2.67","1","1","4","5"
"2015","35-65 y.","vocational + Abi","2.47","2","1473","2.39","2.55","1","1","3","5"
"2015","66 and older","general elemantary","2.5","2","658","2.38","2.62","1","1","3","5"
"2015","66 and older","higher education","2.32","2","1190","2.24","2.4","1","1","3","4"
"2015","66 and older","higher vocational","2.66","2","345","2.5","2.82","1","1","4","4"
"2015","66 and older","in school","","","","","","","","",""
"2015","66 and older","inadequately","2.75","2","41","2.21","3.29","1","1","4","5"
"2015","66 and older","middle vocational","2.46","2","2538","2.4","2.52","1","1","3","5"
"2015","66 and older","vocational + Abi","2.05","2","139","1.82","2.28","1","1","3","4"
"2016","16-34 y.","general elemantary","2.29","1","503","2.16","2.42","1","1","3","7"
"2016","16-34 y.","higher education","1.85","1","419","1.74","1.96","1","1","2","4"
"2016","16-34 y.","higher vocational","","","","","","","","",""
"2016","16-34 y.","in school","","","","","","","","",""
"2016","16-34 y.","inadequately","1.85","1","869","1.75","1.95","1","1","2","4"
"2016","16-34 y.","middle vocational","1.87","1","441","1.73","2.01","1","1","2","4"
"2016","16-34 y.","vocational + Abi","2.67","2.37","54","2.2","3.14","1","1","3","4"
"2016","35-65 y.","general elemantary","1.74","1","322","1.62","1.86","1","1","2","4"
"2016","35-65 y.","higher education","1.5","1","344","1.39","1.61","1","1","1","3"
"2016","35-65 y.","higher vocational","","","","","","","","",""
"2016","35-65 y.","in school","","","","","","","","",""
"2016","35-65 y.","inadequately","1.8","1","629","1.7","1.9","1","1","2","4"
"2016","35-65 y.","middle vocational","2.04","1","342","1.92","2.16","1","1","2","6"
"2016","35-65 y.","vocational + Abi","1.66","1","55","1.38","1.94","1","1","2","2"
"2016","66 and older","general elemantary","","","","","","","","",""
"2016","66 and older","higher education","","","","","","","","",""
"2016","66 and older","higher vocational","","","","","","","","",""
"2016","66 and older","in school","","","","","","","","",""
"2016","66 and older","inadequately","","","","","","","","",""
"2016","66 and older","middle vocational","","","","","","","","",""
"2016","66 and older","vocational + Abi","","","","","","","","",""
"2017","16-34 y.","general elemantary","1.7","1","374","1.56","1.84","1","1","2","4"
"2017","16-34 y.","higher education","1.7","1","296","1.55","1.85","1","1","2","3"
"2017","16-34 y.","higher vocational","","","","","","","","",""
"2017","16-34 y.","in school","","","","","","","","",""
"2017","16-34 y.","inadequately","1.86","1","756","1.74","1.98","1","1","2","5"
"2017","16-34 y.","middle vocational","1.77","1","296","1.6","1.94","1","1","2","4"
"2017","16-34 y.","vocational + Abi","2.14","1","33","1.55","2.73","1","1","2","7"
"2017","35-65 y.","general elemantary","1.48","1","169","1.31","1.65","1","1","1","2"
"2017","35-65 y.","higher education","1.72","1","149","1.52","1.92","1","1","1","4"
"2017","35-65 y.","higher vocational","","","","","","","","",""
"2017","35-65 y.","in school","","","","","","","","",""
"2017","35-65 y.","inadequately","1.47","1","413","1.35","1.59","1","1","1","3"
"2017","35-65 y.","middle vocational","1.4","1","140","1.21","1.59","1","1","1","2"
"2017","35-65 y.","vocational + Abi","1.47","1","35","1.06","1.88","1","1","1","3"
"2017","66 and older","general elemantary","","","","","","","","",""
"2017","66 and older","higher education","","","","","","","","",""
"2017","66 and older","higher vocational","","","","","","","","",""
"2017","66 and older","in school","","","","","","","","",""
"2017","66 and older","inadequately","","","","","","","","",""
"2017","66 and older","middle vocational","","","","","","","","",""
"2017","66 and older","vocational + Abi","","","","","","","","",""
"2018","16-34 y.","general elemantary","1.61","1","72","1.27","1.95","1","1","1","4"
"2018","16-34 y.","higher education","","","","","","","","",""
"2018","16-34 y.","higher vocational","","","","","","","","",""
"2018","16-34 y.","in school","","","","","","","","",""
"2018","16-34 y.","inadequately","1.68","1","87","1.3","2.06","1","1","1","4"
"2018","16-34 y.","middle vocational","1.91","1","34","1.2","2.62","1","1","1","4"
"2018","16-34 y.","vocational + Abi","","","","","","","","",""
"2018","35-65 y.","general elemantary","","","","","","","","",""
"2018","35-65 y.","higher education","","","","","","","","",""
"2018","35-65 y.","higher vocational","","","","","","","","",""
"2018","35-65 y.","in school","","","","","","","","",""
"2018","35-65 y.","inadequately","1.31","1","67","1.04","1.58","1","1","1","2"
"2018","35-65 y.","middle vocational","","","","","","","","",""
"2018","35-65 y.","vocational + Abi","","","","","","","","",""
"2018","66 and older","general elemantary","","","","","","","","",""
"2018","66 and older","higher education","","","","","","","","",""
"2018","66 and older","higher vocational","","","","","","","","",""
"2018","66 and older","in school","","","","","","","","",""
"2018","66 and older","inadequately","","","","","","","","",""
"2018","66 and older","middle vocational","","","","","","","","",""
"2018","66 and older","vocational + Abi","","","","","","","","",""
"2019","16-34 y.","general elemantary","2","1","39","1.45","2.55","1","1","2","4"
"2019","16-34 y.","higher education","","","","","","","","",""
"2019","16-34 y.","higher vocational","","","","","","","","",""
"2019","16-34 y.","in school","","","","","","","","",""
"2019","16-34 y.","inadequately","2.05","1","57","1.59","2.51","1","1","3","5"
"2019","16-34 y.","middle vocational","","","","","","","","",""
"2019","16-34 y.","vocational + Abi","","","","","","","","",""
"2019","35-65 y.","general elemantary","","","","","","","","",""
"2019","35-65 y.","higher education","","","","","","","","",""
"2019","35-65 y.","higher vocational","","","","","","","","",""
"2019","35-65 y.","in school","","","","","","","","",""
"2019","35-65 y.","inadequately","1.88","1","70","1.56","2.2","1","1","3","4"
"2019","35-65 y.","middle vocational","","","","","","","","",""
"2019","35-65 y.","vocational + Abi","","","","","","","","",""
"2019","66 and older","general elemantary","","","","","","","","",""
"2019","66 and older","higher education","","","","","","","","",""
"2019","66 and older","higher vocational","","","","","","","","",""
"2019","66 and older","in school","","","","","","","","",""
"2019","66 and older","inadequately","","","","","","","","",""
"2019","66 and older","middle vocational","","","","","","","","",""
"2019","66 and older","vocational + Abi","","","","","","","","",""
