"plh0226","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"6 on scale 1-7","2005","Employed","1-pers.-HH","340","0.207085329694306","0.18679418247574","0.227376476912872"
"6 on scale 1-7","2005","Employed","(Married) couple without C. ","766","0.230654489358879","0.216762021154652","0.244546957563107"
"6 on scale 1-7","2005","Employed","Single parent ","129","0.169517220546658","0.141957150220845","0.197077290872472"
"6 on scale 1-7","2005","Employed","Couple + C. LE 16 ","593","0.190361721039725","0.17641077002012","0.20431267205933"
"6 on scale 1-7","2005","Employed","Couple + C. GT 16 ","548","0.191532324131228","0.176309770026969","0.206754878235486"
"6 on scale 1-7","2005","Employed","Couple + C. LE and GT 16","238","0.170069616922268","0.148440411178568","0.191698822665968"
"7 Strongly agree","2005","Not Employed","1-pers.-HH","169","0.119065640127043","0.102232571532783","0.135898708721302"
"7 Strongly agree","2005","Not Employed","(Married) couple without C. ","334","0.0977394805283906","0.0878773137146353","0.107601647342146"
"7 Strongly agree","2005","Not Employed","Single parent ","46","0.131904344361273","0.0982341541823617","0.165574534540184"
"7 Strongly agree","2005","Not Employed","Couple + C. LE 16 ","47","0.088710892255335","0.0671171685695472","0.110304615941123"
"7 Strongly agree","2005","Not Employed","Couple + C. GT 16 ","89","0.0920959120608191","0.0748583673191138","0.109333456802524"
"7 Strongly agree","2005","Not Employed","Couple + C. LE and GT 16","45","0.0773853315666946","0.0549316198432552","0.0998390432901339"
"7 Strongly agree","2005","Employed","1-pers.-HH","160","0.105481746210325","0.0901001301265071","0.120863362294142"
"7 Strongly agree","2005","Employed","(Married) couple without C. ","347","0.0973811338606058","0.0876036443118484","0.107158623409363"
"7 Strongly agree","2005","Employed","Single parent ","73","0.105572194781585","0.083000949760575","0.128143439802596"
"7 Strongly agree","2005","Employed","Couple + C. LE 16 ","291","0.0949617160791575","0.0845439107302143","0.105379521428101"
"7 Strongly agree","2005","Employed","Couple + C. GT 16 ","205","0.0917256921047225","0.0805599094440008","0.102891474765444"
"7 Strongly agree","2005","Employed","Couple + C. LE and GT 16","103","0.110537465684024","0.092485481081058","0.128589450286989"
"1 Strongly disagree","2006","Not Employed","1-pers.-HH","","","",""
"1 Strongly disagree","2006","Not Employed","(Married) couple without C. ","","","",""
"1 Strongly disagree","2006","Not Employed","Single parent ","","","",""
"1 Strongly disagree","2006","Not Employed","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2006","Not Employed","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2006","Not Employed","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2006","Employed","1-pers.-HH","","","",""
"1 Strongly disagree","2006","Employed","(Married) couple without C. ","","","",""
"1 Strongly disagree","2006","Employed","Single parent ","","","",""
"1 Strongly disagree","2006","Employed","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2006","Employed","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2006","Employed","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2006","Not Employed","1-pers.-HH","","","",""
"2 on scale 1-7 ","2006","Not Employed","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2006","Not Employed","Single parent ","","","",""
"2 on scale 1-7 ","2006","Not Employed","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2006","Not Employed","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2006","Not Employed","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2006","Employed","1-pers.-HH","","","",""
"2 on scale 1-7 ","2006","Employed","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2006","Employed","Single parent ","","","",""
"2 on scale 1-7 ","2006","Employed","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2006","Employed","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2006","Employed","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2006","Not Employed","1-pers.-HH","","","",""
"3 on scale 1-7 ","2006","Not Employed","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2006","Not Employed","Single parent ","","","",""
"3 on scale 1-7 ","2006","Not Employed","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2006","Not Employed","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2006","Not Employed","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2006","Employed","1-pers.-HH","","","",""
"3 on scale 1-7 ","2006","Employed","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2006","Employed","Single parent ","","","",""
"3 on scale 1-7 ","2006","Employed","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2006","Employed","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2006","Employed","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2006","Not Employed","1-pers.-HH","","","",""
"4 on scale 1-7","2006","Not Employed","(Married) couple without C. ","","","",""
"4 on scale 1-7","2006","Not Employed","Single parent ","","","",""
"4 on scale 1-7","2006","Not Employed","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2006","Not Employed","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2006","Not Employed","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2006","Employed","1-pers.-HH","","","",""
"4 on scale 1-7","2006","Employed","(Married) couple without C. ","","","",""
"4 on scale 1-7","2006","Employed","Single parent ","","","",""
"4 on scale 1-7","2006","Employed","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2006","Employed","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2006","Employed","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2006","Not Employed","1-pers.-HH","","","",""
"5 on scale 1-7","2006","Not Employed","(Married) couple without C. ","","","",""
"5 on scale 1-7","2006","Not Employed","Single parent ","","","",""
"5 on scale 1-7","2006","Not Employed","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2006","Not Employed","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2006","Not Employed","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2006","Employed","1-pers.-HH","","","",""
"5 on scale 1-7","2006","Employed","(Married) couple without C. ","","","",""
"5 on scale 1-7","2006","Employed","Single parent ","","","",""
"5 on scale 1-7","2006","Employed","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2006","Employed","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2006","Employed","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2006","Not Employed","1-pers.-HH","","","",""
"6 on scale 1-7","2006","Not Employed","(Married) couple without C. ","","","",""
"6 on scale 1-7","2006","Not Employed","Single parent ","","","",""
"6 on scale 1-7","2006","Not Employed","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2006","Not Employed","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2006","Not Employed","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2006","Employed","1-pers.-HH","","","",""
"6 on scale 1-7","2006","Employed","(Married) couple without C. ","","","",""
"6 on scale 1-7","2006","Employed","Single parent ","","","",""
"6 on scale 1-7","2006","Employed","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2006","Employed","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2006","Employed","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2006","Not Employed","1-pers.-HH","","","",""
"7 Strongly agree","2006","Not Employed","(Married) couple without C. ","","","",""
"7 Strongly agree","2006","Not Employed","Single parent ","","","",""
"7 Strongly agree","2006","Not Employed","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2006","Not Employed","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2006","Not Employed","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2006","Employed","1-pers.-HH","","","",""
"7 Strongly agree","2006","Employed","(Married) couple without C. ","","","",""
"7 Strongly agree","2006","Employed","Single parent ","","","",""
"7 Strongly agree","2006","Employed","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2006","Employed","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2006","Employed","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2007","Not Employed","1-pers.-HH","","","",""
"1 Strongly disagree","2007","Not Employed","(Married) couple without C. ","","","",""
"1 Strongly disagree","2007","Not Employed","Single parent ","","","",""
"1 Strongly disagree","2007","Not Employed","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2007","Not Employed","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2007","Not Employed","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2007","Employed","1-pers.-HH","","","",""
"1 Strongly disagree","2007","Employed","(Married) couple without C. ","","","",""
"1 Strongly disagree","2007","Employed","Single parent ","","","",""
"1 Strongly disagree","2007","Employed","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2007","Employed","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2007","Employed","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2007","Not Employed","1-pers.-HH","","","",""
"2 on scale 1-7 ","2007","Not Employed","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2007","Not Employed","Single parent ","","","",""
"2 on scale 1-7 ","2007","Not Employed","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2007","Not Employed","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2007","Not Employed","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2007","Employed","1-pers.-HH","","","",""
"2 on scale 1-7 ","2007","Employed","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2007","Employed","Single parent ","","","",""
"2 on scale 1-7 ","2007","Employed","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2007","Employed","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2007","Employed","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2007","Not Employed","1-pers.-HH","","","",""
"3 on scale 1-7 ","2007","Not Employed","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2007","Not Employed","Single parent ","","","",""
"3 on scale 1-7 ","2007","Not Employed","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2007","Not Employed","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2007","Not Employed","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2007","Employed","1-pers.-HH","","","",""
"3 on scale 1-7 ","2007","Employed","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2007","Employed","Single parent ","","","",""
"3 on scale 1-7 ","2007","Employed","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2007","Employed","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2007","Employed","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2007","Not Employed","1-pers.-HH","","","",""
"4 on scale 1-7","2007","Not Employed","(Married) couple without C. ","","","",""
"4 on scale 1-7","2007","Not Employed","Single parent ","","","",""
"4 on scale 1-7","2007","Not Employed","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2007","Not Employed","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2007","Not Employed","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2007","Employed","1-pers.-HH","","","",""
"4 on scale 1-7","2007","Employed","(Married) couple without C. ","","","",""
"4 on scale 1-7","2007","Employed","Single parent ","","","",""
"4 on scale 1-7","2007","Employed","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2007","Employed","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2007","Employed","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2007","Not Employed","1-pers.-HH","","","",""
"5 on scale 1-7","2007","Not Employed","(Married) couple without C. ","","","",""
"5 on scale 1-7","2007","Not Employed","Single parent ","","","",""
"5 on scale 1-7","2007","Not Employed","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2007","Not Employed","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2007","Not Employed","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2007","Employed","1-pers.-HH","","","",""
"5 on scale 1-7","2007","Employed","(Married) couple without C. ","","","",""
"5 on scale 1-7","2007","Employed","Single parent ","","","",""
"5 on scale 1-7","2007","Employed","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2007","Employed","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2007","Employed","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2007","Not Employed","1-pers.-HH","","","",""
"6 on scale 1-7","2007","Not Employed","(Married) couple without C. ","","","",""
"6 on scale 1-7","2007","Not Employed","Single parent ","","","",""
"6 on scale 1-7","2007","Not Employed","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2007","Not Employed","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2007","Not Employed","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2007","Employed","1-pers.-HH","","","",""
"6 on scale 1-7","2007","Employed","(Married) couple without C. ","","","",""
"6 on scale 1-7","2007","Employed","Single parent ","","","",""
"6 on scale 1-7","2007","Employed","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2007","Employed","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2007","Employed","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2007","Not Employed","1-pers.-HH","","","",""
"7 Strongly agree","2007","Not Employed","(Married) couple without C. ","","","",""
"7 Strongly agree","2007","Not Employed","Single parent ","","","",""
"7 Strongly agree","2007","Not Employed","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2007","Not Employed","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2007","Not Employed","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2007","Employed","1-pers.-HH","","","",""
"7 Strongly agree","2007","Employed","(Married) couple without C. ","","","",""
"7 Strongly agree","2007","Employed","Single parent ","","","",""
"7 Strongly agree","2007","Employed","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2007","Employed","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2007","Employed","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2008","Not Employed","1-pers.-HH","","","",""
"1 Strongly disagree","2008","Not Employed","(Married) couple without C. ","","","",""
"1 Strongly disagree","2008","Not Employed","Single parent ","","","",""
"1 Strongly disagree","2008","Not Employed","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2008","Not Employed","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2008","Not Employed","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2008","Employed","1-pers.-HH","","","",""
"1 Strongly disagree","2008","Employed","(Married) couple without C. ","","","",""
"1 Strongly disagree","2008","Employed","Single parent ","","","",""
"1 Strongly disagree","2008","Employed","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2008","Employed","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2008","Employed","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2008","Not Employed","1-pers.-HH","","","",""
"2 on scale 1-7 ","2008","Not Employed","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2008","Not Employed","Single parent ","","","",""
"2 on scale 1-7 ","2008","Not Employed","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2008","Not Employed","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2008","Not Employed","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2008","Employed","1-pers.-HH","","","",""
"2 on scale 1-7 ","2008","Employed","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2008","Employed","Single parent ","","","",""
"2 on scale 1-7 ","2008","Employed","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2008","Employed","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2008","Employed","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2008","Not Employed","1-pers.-HH","","","",""
"3 on scale 1-7 ","2008","Not Employed","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2008","Not Employed","Single parent ","","","",""
"3 on scale 1-7 ","2008","Not Employed","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2008","Not Employed","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2008","Not Employed","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2008","Employed","1-pers.-HH","","","",""
"3 on scale 1-7 ","2008","Employed","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2008","Employed","Single parent ","","","",""
"3 on scale 1-7 ","2008","Employed","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2008","Employed","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2008","Employed","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2008","Not Employed","1-pers.-HH","","","",""
"4 on scale 1-7","2008","Not Employed","(Married) couple without C. ","","","",""
"4 on scale 1-7","2008","Not Employed","Single parent ","","","",""
"4 on scale 1-7","2008","Not Employed","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2008","Not Employed","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2008","Not Employed","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2008","Employed","1-pers.-HH","","","",""
"4 on scale 1-7","2008","Employed","(Married) couple without C. ","","","",""
"4 on scale 1-7","2008","Employed","Single parent ","","","",""
"4 on scale 1-7","2008","Employed","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2008","Employed","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2008","Employed","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2008","Not Employed","1-pers.-HH","","","",""
"5 on scale 1-7","2008","Not Employed","(Married) couple without C. ","","","",""
"5 on scale 1-7","2008","Not Employed","Single parent ","","","",""
"5 on scale 1-7","2008","Not Employed","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2008","Not Employed","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2008","Not Employed","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2008","Employed","1-pers.-HH","","","",""
"5 on scale 1-7","2008","Employed","(Married) couple without C. ","","","",""
"5 on scale 1-7","2008","Employed","Single parent ","","","",""
"5 on scale 1-7","2008","Employed","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2008","Employed","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2008","Employed","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2008","Not Employed","1-pers.-HH","","","",""
"6 on scale 1-7","2008","Not Employed","(Married) couple without C. ","","","",""
"6 on scale 1-7","2008","Not Employed","Single parent ","","","",""
"6 on scale 1-7","2008","Not Employed","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2008","Not Employed","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2008","Not Employed","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2008","Employed","1-pers.-HH","","","",""
"6 on scale 1-7","2008","Employed","(Married) couple without C. ","","","",""
"6 on scale 1-7","2008","Employed","Single parent ","","","",""
"6 on scale 1-7","2008","Employed","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2008","Employed","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2008","Employed","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2008","Not Employed","1-pers.-HH","","","",""
"7 Strongly agree","2008","Not Employed","(Married) couple without C. ","","","",""
"7 Strongly agree","2008","Not Employed","Single parent ","","","",""
"7 Strongly agree","2008","Not Employed","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2008","Not Employed","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2008","Not Employed","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2008","Employed","1-pers.-HH","","","",""
"7 Strongly agree","2008","Employed","(Married) couple without C. ","","","",""
"7 Strongly agree","2008","Employed","Single parent ","","","",""
"7 Strongly agree","2008","Employed","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2008","Employed","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2008","Employed","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2009","Not Employed","1-pers.-HH","48","0.0344171635516154","0.0250048062042971","0.0438295208989337"
"1 Strongly disagree","2009","Not Employed","(Married) couple without C. ","125","0.044138632407856","0.037180987543958","0.051096277271754"
"1 Strongly disagree","2009","Not Employed","Single parent ","8","","",""
"1 Strongly disagree","2009","Not Employed","Couple + C. LE 16 ","20","","",""
