"plh0226","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(2c_gen) general maturity certificate","4","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","38","0.0909352657328096","0.0641008359271171","0.117769695538502"
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(3a) lower tertiary education","11","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(3b) higher tertiary education","42","0.089981135876857","0.0658458668426465","0.114116404911067"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(0) in school","20","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(1a) inadequately completed","6","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(1b) general elementary school","27","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(1c) basic vocational qualification","36","0.0689832457937996","0.0516481169810787","0.0863183746065205"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(2b) intermediate general qualification","11","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(2a) intermediate vocational","41","0.0403105332704689","0.0267988167700782","0.0538222497708596"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(2c_gen) general maturity certificate","22","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","8","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(3a) lower tertiary education","12","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(3b) higher tertiary education","27","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(0) in school","11","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(1a) inadequately completed","2","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(1b) general elementary school","7","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(1c) basic vocational qualification","28","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2b) intermediate general qualification","7","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2a) intermediate vocational","22","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","5","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","6","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(3a) lower tertiary education","6","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(3b) higher tertiary education","6","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","(0) in school","","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","(1a) inadequately completed","4","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","(1b) general elementary school","55","0.161397416730545","0.124260674473393","0.198534158987696"
"3 on scale 1-7 ","2005","1-pers.-HH","(1c) basic vocational qualification","99","0.11070400706521","0.0899616315821851","0.131446382548235"
"3 on scale 1-7 ","2005","1-pers.-HH","(2b) intermediate general qualification","3","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","(2a) intermediate vocational","76","0.125093530898171","0.0995427959526643","0.150644265843678"
"3 on scale 1-7 ","2005","1-pers.-HH","(2c_gen) general maturity certificate","17","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","(2c_voc) vocational maturity certificate","23","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","(3a) lower tertiary education","28","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","(3b) higher tertiary education","39","0.115070404946945","0.0805888912500401","0.14955191864385"
"3 on scale 1-7 ","2005","(Married) couple without C. ","(0) in school","1","","",""
"3 on scale 1-7 ","2005","(Married) couple without C. ","(1a) inadequately completed","13","","",""
"3 on scale 1-7 ","2005","(Married) couple without C. ","(1b) general elementary school","90","0.134773421371045","0.107472462056715","0.162074380685374"
"3 on scale 1-7 ","2005","(Married) couple without C. ","(1c) basic vocational qualification","319","0.124947766919346","0.111975763973723","0.13791976986497"
"3 on scale 1-7 ","2005","(Married) couple without C. ","(2b) intermediate general qualification","13","","",""
"3 on scale 1-7 ","2005","(Married) couple without C. ","(2a) intermediate vocational","181","0.131109679097616","0.113591531337498","0.148627826857734"
"3 on scale 1-7 ","2005","(Married) couple without C. ","(2c_gen) general maturity certificate","24","","",""
"3 on scale 1-7 ","2005","(Married) couple without C. ","(2c_voc) vocational maturity certificate","71","0.155918191992682","0.123259439954625","0.18857694403074"
"3 on scale 1-7 ","2005","(Married) couple without C. ","(3a) lower tertiary education","92","0.123012181374958","0.0986108056735087","0.147413557076406"
"3 on scale 1-7 ","2005","(Married) couple without C. ","(3b) higher tertiary education","136","0.137913849425502","0.116124722466646","0.159702976384358"
"3 on scale 1-7 ","2005","Single parent ","(0) in school","13","","",""
"3 on scale 1-7 ","2005","Single parent ","(1a) inadequately completed","3","","",""
"3 on scale 1-7 ","2005","Single parent ","(1b) general elementary school","18","","",""
"3 on scale 1-7 ","2005","Single parent ","(1c) basic vocational qualification","25","","",""
"3 on scale 1-7 ","2005","Single parent ","(2b) intermediate general qualification","5","","",""
"3 on scale 1-7 ","2005","Single parent ","(2a) intermediate vocational","31","0.099499498919453","0.0633233241589569","0.135675673679949"
"3 on scale 1-7 ","2005","Single parent ","(2c_gen) general maturity certificate","17","","",""
"3 on scale 1-7 ","2005","Single parent ","(2c_voc) vocational maturity certificate","7","","",""
"3 on scale 1-7 ","2005","Single parent ","(3a) lower tertiary education","6","","",""
"3 on scale 1-7 ","2005","Single parent ","(3b) higher tertiary education","7","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(0) in school","1","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(1a) inadequately completed","7","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(1b) general elementary school","32","0.169086368653807","0.118983671975651","0.219189065331962"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(1c) basic vocational qualification","104","0.127985714660606","0.104922325940517","0.151049103380694"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(2b) intermediate general qualification","8","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(2a) intermediate vocational","159","0.11868964983617","0.100556078395908","0.136823221276432"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(2c_gen) general maturity certificate","10","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","63","0.111387085248232","0.082023943172825","0.140750227323639"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(3a) lower tertiary education","37","0.146225699162708","0.10576832675124","0.186683071574176"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(3b) higher tertiary education","81","0.168188208844462","0.13664095793001","0.199735459758913"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(0) in school","29","","",""
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(1a) inadequately completed","6","","",""
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(1b) general elementary school","40","0.116069064513248","0.0780733884578628","0.154064740568633"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(1c) basic vocational qualification","113","0.132883124676348","0.109663764544226","0.156102484808471"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(2b) intermediate general qualification","23","","",""
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(2a) intermediate vocational","99","0.117425280918238","0.0953100013386009","0.139540560497874"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(2c_gen) general maturity certificate","31","0.0791804604181873","0.047496295588895","0.11086462524748"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","31","0.188772404412796","0.136944142453311","0.240600666372281"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(3a) lower tertiary education","24","","",""
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(3b) higher tertiary education","44","0.129468062095559","0.0963188158056343","0.162617308385484"
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(0) in school","33","0.14468693481237","0.101594074705256","0.187779794919485"
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(1a) inadequately completed","4","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(1b) general elementary school","23","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(1c) basic vocational qualification","44","0.1342702195871","0.0963170306658999","0.172223408508301"
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2b) intermediate general qualification","12","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2a) intermediate vocational","49","0.166070025241464","0.125796319999604","0.206343730483324"
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","14","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","12","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(3a) lower tertiary education","17","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(3b) higher tertiary education","25","","",""
"4 on scale 1-7","2005","1-pers.-HH","(0) in school","1","","",""
"4 on scale 1-7","2005","1-pers.-HH","(1a) inadequately completed","6","","",""
"4 on scale 1-7","2005","1-pers.-HH","(1b) general elementary school","99","0.239370121134701","0.196297720644307","0.282442521625096"
"4 on scale 1-7","2005","1-pers.-HH","(1c) basic vocational qualification","204","0.23066562562478","0.202817070847279","0.25851418040228"
"4 on scale 1-7","2005","1-pers.-HH","(2b) intermediate general qualification","12","","",""
"4 on scale 1-7","2005","1-pers.-HH","(2a) intermediate vocational","146","0.214930578496587","0.183205091886005","0.246656065107169"
"4 on scale 1-7","2005","1-pers.-HH","(2c_gen) general maturity certificate","29","","",""
"4 on scale 1-7","2005","1-pers.-HH","(2c_voc) vocational maturity certificate","53","0.250923284805655","0.194893648451685","0.306952921159625"
"4 on scale 1-7","2005","1-pers.-HH","(3a) lower tertiary education","50","0.192476556699851","0.141636199749081","0.243316913650622"
"4 on scale 1-7","2005","1-pers.-HH","(3b) higher tertiary education","73","0.259963057569494","0.21256804309252","0.307358072046469"
"4 on scale 1-7","2005","(Married) couple without C. ","(0) in school","","","",""
"4 on scale 1-7","2005","(Married) couple without C. ","(1a) inadequately completed","22","","",""
"4 on scale 1-7","2005","(Married) couple without C. ","(1b) general elementary school","142","0.226219981520379","0.192770831093573","0.259669131947185"
"4 on scale 1-7","2005","(Married) couple without C. ","(1c) basic vocational qualification","635","0.253900608854708","0.236825793558937","0.270975424150479"
"4 on scale 1-7","2005","(Married) couple without C. ","(2b) intermediate general qualification","26","","",""
"4 on scale 1-7","2005","(Married) couple without C. ","(2a) intermediate vocational","335","0.230404882757302","0.20854915263528","0.252260612879324"
"4 on scale 1-7","2005","(Married) couple without C. ","(2c_gen) general maturity certificate","28","","",""
"4 on scale 1-7","2005","(Married) couple without C. ","(2c_voc) vocational maturity certificate","107","0.240252399592666","0.201790789955005","0.278714009230326"
"4 on scale 1-7","2005","(Married) couple without C. ","(3a) lower tertiary education","161","0.228142645644009","0.196967016165669","0.259318275122348"
"4 on scale 1-7","2005","(Married) couple without C. ","(3b) higher tertiary education","204","0.17983131733892","0.155562712571181","0.204099922106659"
"4 on scale 1-7","2005","Single parent ","(0) in school","24","","",""
"4 on scale 1-7","2005","Single parent ","(1a) inadequately completed","5","","",""
"4 on scale 1-7","2005","Single parent ","(1b) general elementary school","44","0.295492220105975","0.22148270048215","0.369501739729799"
"4 on scale 1-7","2005","Single parent ","(1c) basic vocational qualification","62","0.235938199093986","0.181996703149753","0.289879695038218"
"4 on scale 1-7","2005","Single parent ","(2b) intermediate general qualification","19","","",""
"4 on scale 1-7","2005","Single parent ","(2a) intermediate vocational","68","0.280016196305285","0.225750777865264","0.334281614745306"
"4 on scale 1-7","2005","Single parent ","(2c_gen) general maturity certificate","15","","",""
"4 on scale 1-7","2005","Single parent ","(2c_voc) vocational maturity certificate","12","","",""
"4 on scale 1-7","2005","Single parent ","(3a) lower tertiary education","14","","",""
"4 on scale 1-7","2005","Single parent ","(3b) higher tertiary education","16","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","(0) in school","1","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","(1a) inadequately completed","6","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","(1b) general elementary school","55","0.231141213095577","0.174791611968861","0.287490814222294"
"4 on scale 1-7","2005","Couple + C. LE 16 ","(1c) basic vocational qualification","186","0.246651493061011","0.21689235073763","0.276410635384393"
"4 on scale 1-7","2005","Couple + C. LE 16 ","(2b) intermediate general qualification","15","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","(2a) intermediate vocational","288","0.257375959034285","0.232863833095612","0.281888084972958"
"4 on scale 1-7","2005","Couple + C. LE 16 ","(2c_gen) general maturity certificate","21","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","109","0.247904627664763","0.207604393330049","0.288204861999477"
"4 on scale 1-7","2005","Couple + C. LE 16 ","(3a) lower tertiary education","76","0.276315651095697","0.225113098370714","0.32751820382068"
"4 on scale 1-7","2005","Couple + C. LE 16 ","(3b) higher tertiary education","122","0.194105749131067","0.160747024429363","0.227464473832772"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(0) in school","71","0.27822929292156","0.224677624841607","0.331780961001513"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(1a) inadequately completed","12","","",""
"4 on scale 1-7","2005","Couple + C. GT 16 ","(1b) general elementary school","60","0.234143120082658","0.183911026726634","0.284375213438682"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(1c) basic vocational qualification","197","0.223253133980294","0.194768211010258","0.25173805695033"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(2b) intermediate general qualification","41","0.278999221516314","0.211775988050785","0.346222454981842"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(2a) intermediate vocational","184","0.229987080976088","0.201077844942299","0.258896317009877"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(2c_gen) general maturity certificate","60","0.22849263737869","0.17922608950724","0.277759185250141"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","55","0.201742077925872","0.148592980093596","0.254891175758147"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(3a) lower tertiary education","55","0.289745340033241","0.23174514742791","0.347745532638572"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(3b) higher tertiary education","96","0.238722290846642","0.196628501480352","0.280816080212931"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(0) in school","68","0.282961924715559","0.227784272481778","0.338139576949341"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(1a) inadequately completed","10","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(1b) general elementary school","39","0.305718258500898","0.229128755477284","0.382307761524512"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(1c) basic vocational qualification","67","0.177436770014841","0.134908893167939","0.219964646861742"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(2b) intermediate general qualification","21","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(2a) intermediate vocational","73","0.196834714752558","0.153805394918084","0.239864034587032"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","20","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","15","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(3a) lower tertiary education","20","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(3b) higher tertiary education","47","0.30188660793379","0.233279553150555","0.370493662717024"
"5 on scale 1-7","2005","1-pers.-HH","(0) in school","3","","",""
"5 on scale 1-7","2005","1-pers.-HH","(1a) inadequately completed","6","","",""
"5 on scale 1-7","2005","1-pers.-HH","(1b) general elementary school","82","0.214342335364344","0.172918713285759","0.25576595744293"
"5 on scale 1-7","2005","1-pers.-HH","(1c) basic vocational qualification","186","0.213970900720399","0.186859601950397","0.241082199490402"
"5 on scale 1-7","2005","1-pers.-HH","(2b) intermediate general qualification","14","","",""
"5 on scale 1-7","2005","1-pers.-HH","(2a) intermediate vocational","143","0.23766364102296","0.204789088713375","0.270538193332545"
"5 on scale 1-7","2005","1-pers.-HH","(2c_gen) general maturity certificate","37","0.257684748471595","0.185237378779095","0.330132118164095"
"5 on scale 1-7","2005","1-pers.-HH","(2c_voc) vocational maturity certificate","71","0.275132602049152","0.217418162283351","0.332847041814953"
"5 on scale 1-7","2005","1-pers.-HH","(3a) lower tertiary education","56","0.259225159728803","0.202715357391019","0.315734962066587"
"5 on scale 1-7","2005","1-pers.-HH","(3b) higher tertiary education","83","0.230956790668268","0.185417015630818","0.276496565705718"
"5 on scale 1-7","2005","(Married) couple without C. ","(0) in school","1","","",""
"5 on scale 1-7","2005","(Married) couple without C. ","(1a) inadequately completed","13","","",""
"5 on scale 1-7","2005","(Married) couple without C. ","(1b) general elementary school","127","0.238172608660852","0.204117281756615","0.27222793556509"
"5 on scale 1-7","2005","(Married) couple without C. ","(1c) basic vocational qualification","564","0.211598906232732","0.195575452938228","0.227622359527237"
"5 on scale 1-7","2005","(Married) couple without C. ","(2b) intermediate general qualification","25","","",""
"5 on scale 1-7","2005","(Married) couple without C. ","(2a) intermediate vocational","336","0.231975670284081","0.210067957610807","0.253883382957354"
"5 on scale 1-7","2005","(Married) couple without C. ","(2c_gen) general maturity certificate","23","","",""
"5 on scale 1-7","2005","(Married) couple without C. ","(2c_voc) vocational maturity certificate","119","0.249585842574855","0.21062580176645","0.288545883383259"
"5 on scale 1-7","2005","(Married) couple without C. ","(3a) lower tertiary education","178","0.250338687557706","0.218154688548635","0.282522686566777"
"5 on scale 1-7","2005","(Married) couple without C. ","(3b) higher tertiary education","239","0.244608095604454","0.217444820550624","0.271771370658284"
"5 on scale 1-7","2005","Single parent ","(0) in school","20","","",""
"5 on scale 1-7","2005","Single parent ","(1a) inadequately completed","1","","",""
"5 on scale 1-7","2005","Single parent ","(1b) general elementary school","37","0.201894424202922","0.136781980026013","0.267006868379831"
"5 on scale 1-7","2005","Single parent ","(1c) basic vocational qualification","48","0.197763915843495","0.147159987149941","0.24836784453705"
"5 on scale 1-7","2005","Single parent ","(2b) intermediate general qualification","14","","",""
"5 on scale 1-7","2005","Single parent ","(2a) intermediate vocational","50","0.185616644838463","0.138627978342418","0.232605311334508"
"5 on scale 1-7","2005","Single parent ","(2c_gen) general maturity certificate","12","","",""
"5 on scale 1-7","2005","Single parent ","(2c_voc) vocational maturity certificate","9","","",""
"5 on scale 1-7","2005","Single parent ","(3a) lower tertiary education","7","","",""
"5 on scale 1-7","2005","Single parent ","(3b) higher tertiary education","17","","",""
