"plh0226","year","migback","sex","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2005","direct migration background","Male","109","0.109007753244035","0.0906739629987281","0.127341543489343"
"7 Strongly agree","2005","direct migration background","Female","102","0.0918535601046503","0.0758168599521496","0.107890260257151"
"7 Strongly agree","2005","indirect migration background","Male","44","0.130468811371425","0.0976250155674454","0.163312607175404"
"7 Strongly agree","2005","indirect migration background","Female","41","0.108081936870295","0.0786327578168005","0.137531115923789"
"1 Strongly disagree","2006","no migration background","Male","","","",""
"1 Strongly disagree","2006","no migration background","Female","","","",""
"1 Strongly disagree","2006","direct migration background","Male","","","",""
"1 Strongly disagree","2006","direct migration background","Female","","","",""
"1 Strongly disagree","2006","indirect migration background","Male","","","",""
"1 Strongly disagree","2006","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2006","no migration background","Male","","","",""
"2 on scale 1-7 ","2006","no migration background","Female","","","",""
"2 on scale 1-7 ","2006","direct migration background","Male","","","",""
"2 on scale 1-7 ","2006","direct migration background","Female","","","",""
"2 on scale 1-7 ","2006","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2006","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2006","no migration background","Male","","","",""
"3 on scale 1-7 ","2006","no migration background","Female","","","",""
"3 on scale 1-7 ","2006","direct migration background","Male","","","",""
"3 on scale 1-7 ","2006","direct migration background","Female","","","",""
"3 on scale 1-7 ","2006","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2006","indirect migration background","Female","","","",""
"4 on scale 1-7","2006","no migration background","Male","","","",""
"4 on scale 1-7","2006","no migration background","Female","","","",""
"4 on scale 1-7","2006","direct migration background","Male","","","",""
"4 on scale 1-7","2006","direct migration background","Female","","","",""
"4 on scale 1-7","2006","indirect migration background","Male","","","",""
"4 on scale 1-7","2006","indirect migration background","Female","","","",""
"5 on scale 1-7","2006","no migration background","Male","","","",""
"5 on scale 1-7","2006","no migration background","Female","","","",""
"5 on scale 1-7","2006","direct migration background","Male","","","",""
"5 on scale 1-7","2006","direct migration background","Female","","","",""
"5 on scale 1-7","2006","indirect migration background","Male","","","",""
"5 on scale 1-7","2006","indirect migration background","Female","","","",""
"6 on scale 1-7","2006","no migration background","Male","","","",""
"6 on scale 1-7","2006","no migration background","Female","","","",""
"6 on scale 1-7","2006","direct migration background","Male","","","",""
"6 on scale 1-7","2006","direct migration background","Female","","","",""
"6 on scale 1-7","2006","indirect migration background","Male","","","",""
"6 on scale 1-7","2006","indirect migration background","Female","","","",""
"7 Strongly agree","2006","no migration background","Male","","","",""
"7 Strongly agree","2006","no migration background","Female","","","",""
"7 Strongly agree","2006","direct migration background","Male","","","",""
"7 Strongly agree","2006","direct migration background","Female","","","",""
"7 Strongly agree","2006","indirect migration background","Male","","","",""
"7 Strongly agree","2006","indirect migration background","Female","","","",""
"1 Strongly disagree","2007","no migration background","Male","","","",""
"1 Strongly disagree","2007","no migration background","Female","","","",""
"1 Strongly disagree","2007","direct migration background","Male","","","",""
"1 Strongly disagree","2007","direct migration background","Female","","","",""
"1 Strongly disagree","2007","indirect migration background","Male","","","",""
"1 Strongly disagree","2007","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2007","no migration background","Male","","","",""
"2 on scale 1-7 ","2007","no migration background","Female","","","",""
"2 on scale 1-7 ","2007","direct migration background","Male","","","",""
"2 on scale 1-7 ","2007","direct migration background","Female","","","",""
"2 on scale 1-7 ","2007","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2007","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2007","no migration background","Male","","","",""
"3 on scale 1-7 ","2007","no migration background","Female","","","",""
"3 on scale 1-7 ","2007","direct migration background","Male","","","",""
"3 on scale 1-7 ","2007","direct migration background","Female","","","",""
"3 on scale 1-7 ","2007","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2007","indirect migration background","Female","","","",""
"4 on scale 1-7","2007","no migration background","Male","","","",""
"4 on scale 1-7","2007","no migration background","Female","","","",""
"4 on scale 1-7","2007","direct migration background","Male","","","",""
"4 on scale 1-7","2007","direct migration background","Female","","","",""
"4 on scale 1-7","2007","indirect migration background","Male","","","",""
"4 on scale 1-7","2007","indirect migration background","Female","","","",""
"5 on scale 1-7","2007","no migration background","Male","","","",""
"5 on scale 1-7","2007","no migration background","Female","","","",""
"5 on scale 1-7","2007","direct migration background","Male","","","",""
"5 on scale 1-7","2007","direct migration background","Female","","","",""
"5 on scale 1-7","2007","indirect migration background","Male","","","",""
"5 on scale 1-7","2007","indirect migration background","Female","","","",""
"6 on scale 1-7","2007","no migration background","Male","","","",""
"6 on scale 1-7","2007","no migration background","Female","","","",""
"6 on scale 1-7","2007","direct migration background","Male","","","",""
"6 on scale 1-7","2007","direct migration background","Female","","","",""
"6 on scale 1-7","2007","indirect migration background","Male","","","",""
"6 on scale 1-7","2007","indirect migration background","Female","","","",""
"7 Strongly agree","2007","no migration background","Male","","","",""
"7 Strongly agree","2007","no migration background","Female","","","",""
"7 Strongly agree","2007","direct migration background","Male","","","",""
"7 Strongly agree","2007","direct migration background","Female","","","",""
"7 Strongly agree","2007","indirect migration background","Male","","","",""
"7 Strongly agree","2007","indirect migration background","Female","","","",""
"1 Strongly disagree","2008","no migration background","Male","","","",""
"1 Strongly disagree","2008","no migration background","Female","","","",""
"1 Strongly disagree","2008","direct migration background","Male","","","",""
"1 Strongly disagree","2008","direct migration background","Female","","","",""
"1 Strongly disagree","2008","indirect migration background","Male","","","",""
"1 Strongly disagree","2008","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2008","no migration background","Male","","","",""
"2 on scale 1-7 ","2008","no migration background","Female","","","",""
"2 on scale 1-7 ","2008","direct migration background","Male","","","",""
"2 on scale 1-7 ","2008","direct migration background","Female","","","",""
"2 on scale 1-7 ","2008","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2008","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2008","no migration background","Male","","","",""
"3 on scale 1-7 ","2008","no migration background","Female","","","",""
"3 on scale 1-7 ","2008","direct migration background","Male","","","",""
"3 on scale 1-7 ","2008","direct migration background","Female","","","",""
"3 on scale 1-7 ","2008","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2008","indirect migration background","Female","","","",""
"4 on scale 1-7","2008","no migration background","Male","","","",""
"4 on scale 1-7","2008","no migration background","Female","","","",""
"4 on scale 1-7","2008","direct migration background","Male","","","",""
"4 on scale 1-7","2008","direct migration background","Female","","","",""
"4 on scale 1-7","2008","indirect migration background","Male","","","",""
"4 on scale 1-7","2008","indirect migration background","Female","","","",""
"5 on scale 1-7","2008","no migration background","Male","","","",""
"5 on scale 1-7","2008","no migration background","Female","","","",""
"5 on scale 1-7","2008","direct migration background","Male","","","",""
"5 on scale 1-7","2008","direct migration background","Female","","","",""
"5 on scale 1-7","2008","indirect migration background","Male","","","",""
"5 on scale 1-7","2008","indirect migration background","Female","","","",""
"6 on scale 1-7","2008","no migration background","Male","","","",""
"6 on scale 1-7","2008","no migration background","Female","","","",""
"6 on scale 1-7","2008","direct migration background","Male","","","",""
"6 on scale 1-7","2008","direct migration background","Female","","","",""
"6 on scale 1-7","2008","indirect migration background","Male","","","",""
"6 on scale 1-7","2008","indirect migration background","Female","","","",""
"7 Strongly agree","2008","no migration background","Male","","","",""
"7 Strongly agree","2008","no migration background","Female","","","",""
"7 Strongly agree","2008","direct migration background","Male","","","",""
"7 Strongly agree","2008","direct migration background","Female","","","",""
"7 Strongly agree","2008","indirect migration background","Male","","","",""
"7 Strongly agree","2008","indirect migration background","Female","","","",""
"1 Strongly disagree","2009","no migration background","Male","149","0.0242600115518983","0.0207761430016755","0.027743880102121"
"1 Strongly disagree","2009","no migration background","Female","323","0.039885294817861","0.0356359967400047","0.0441345928957174"
"1 Strongly disagree","2009","direct migration background","Male","","","",""
"1 Strongly disagree","2009","direct migration background","Female","41","0.0452215892321371","0.0315854989057529","0.0588576795585214"
"1 Strongly disagree","2009","indirect migration background","Male","","","",""
"1 Strongly disagree","2009","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2009","no migration background","Male","446","0.0659920906160422","0.0603703548738427","0.0716138263582418"
"2 on scale 1-7 ","2009","no migration background","Female","788","0.100611649266702","0.0940796369343384","0.107143661599065"
"2 on scale 1-7 ","2009","direct migration background","Male","50","0.0647915635655354","0.0472097349968939","0.0823733921341768"
"2 on scale 1-7 ","2009","direct migration background","Female","86","0.0958058940497966","0.0764909873913502","0.115120800708243"
"2 on scale 1-7 ","2009","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2009","indirect migration background","Female","32","0.0929973605961429","0.0633644374424082","0.122630283749878"
"3 on scale 1-7 ","2009","no migration background","Male","900","0.125994552651973","0.118480362848918","0.133508742455027"
"3 on scale 1-7 ","2009","no migration background","Female","1269","0.161418423461555","0.153429312706414","0.169407534216696"
"3 on scale 1-7 ","2009","direct migration background","Male","107","0.159661002192795","0.133498619886906","0.185823384498684"
"3 on scale 1-7 ","2009","direct migration background","Female","139","0.140638158303766","0.117823956331844","0.163452360275688"
"3 on scale 1-7 ","2009","indirect migration background","Male","34","0.0769671803059242","0.0487598235834105","0.105174537028438"
"3 on scale 1-7 ","2009","indirect migration background","Female","45","0.102619895836311","0.071657189699065","0.133582601973557"
"4 on scale 1-7","2009","no migration background","Male","1734","0.240495736545023","0.230818129014713","0.250173344075333"
"4 on scale 1-7","2009","no migration background","Female","2118","0.255844256215666","0.246369479422305","0.265319033009026"
"4 on scale 1-7","2009","direct migration background","Male","169","0.219771143117161","0.190194632130156","0.249347654104165"
"4 on scale 1-7","2009","direct migration background","Female","242","0.264383650647973","0.235442976201525","0.293324325094421"
"4 on scale 1-7","2009","indirect migration background","Male","85","0.283268057317478","0.235583449718022","0.330952664916935"
"4 on scale 1-7","2009","indirect migration background","Female","95","0.239495360840174","0.195950751923699","0.283039969756649"
"5 on scale 1-7","2009","no migration background","Male","1892","0.248507062093931","0.238721607050234","0.258292517137629"
"5 on scale 1-7","2009","no migration background","Female","1819","0.224834418688366","0.215769208644735","0.233899628731997"
"5 on scale 1-7","2009","direct migration background","Male","188","0.228868807200046","0.198862811581305","0.258874802818787"
"5 on scale 1-7","2009","direct migration background","Female","191","0.217143496163847","0.190086463943625","0.244200528384069"
"5 on scale 1-7","2009","indirect migration background","Male","96","0.226588502907236","0.182286304486516","0.270890701327955"
"5 on scale 1-7","2009","indirect migration background","Female","87","0.24765283260068","0.203610967444939","0.291694697756421"
"6 on scale 1-7","2009","no migration background","Male","1683","0.20815103726986","0.198957986205984","0.217344088333735"
"6 on scale 1-7","2009","no migration background","Female","1362","0.159007932361681","0.151067309353877","0.166948555369485"
"6 on scale 1-7","2009","direct migration background","Male","145","0.194866043364463","0.166574752858681","0.223157333870245"
"6 on scale 1-7","2009","direct migration background","Female","129","0.158917507565614","0.134925265591658","0.18290974953957"
"6 on scale 1-7","2009","indirect migration background","Male","79","0.247772251437796","0.202084262762246","0.293460240113346"
"6 on scale 1-7","2009","indirect migration background","Female","60","0.198297110562745","0.157615341944289","0.2389788791812"
"7 Strongly agree","2009","no migration background","Male","688","0.0865995092712727","0.0802310035620272","0.0929680149805181"
"7 Strongly agree","2009","no migration background","Female","468","0.0583980251881699","0.0533061002406265","0.0634899501357133"
"7 Strongly agree","2009","direct migration background","Male","75","0.100529665631039","0.0790517988579248","0.122007532404152"
"7 Strongly agree","2009","direct migration background","Female","64","0.0778897040368662","0.060302486871107","0.0954769212026253"
"7 Strongly agree","2009","indirect migration background","Male","","","",""
"7 Strongly agree","2009","indirect migration background","Female","30","0.0870288627818078","0.0582684519041402","0.115789273659475"
"1 Strongly disagree","2010","no migration background","Male","","","",""
"1 Strongly disagree","2010","no migration background","Female","","","",""
"1 Strongly disagree","2010","direct migration background","Male","","","",""
"1 Strongly disagree","2010","direct migration background","Female","","","",""
"1 Strongly disagree","2010","indirect migration background","Male","","","",""
"1 Strongly disagree","2010","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2010","no migration background","Male","","","",""
"2 on scale 1-7 ","2010","no migration background","Female","","","",""
"2 on scale 1-7 ","2010","direct migration background","Male","","","",""
"2 on scale 1-7 ","2010","direct migration background","Female","","","",""
"2 on scale 1-7 ","2010","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2010","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2010","no migration background","Male","","","",""
"3 on scale 1-7 ","2010","no migration background","Female","","","",""
"3 on scale 1-7 ","2010","direct migration background","Male","","","",""
"3 on scale 1-7 ","2010","direct migration background","Female","","","",""
"3 on scale 1-7 ","2010","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2010","indirect migration background","Female","","","",""
"4 on scale 1-7","2010","no migration background","Male","","","",""
"4 on scale 1-7","2010","no migration background","Female","","","",""
"4 on scale 1-7","2010","direct migration background","Male","","","",""
"4 on scale 1-7","2010","direct migration background","Female","","","",""
"4 on scale 1-7","2010","indirect migration background","Male","","","",""
"4 on scale 1-7","2010","indirect migration background","Female","","","",""
"5 on scale 1-7","2010","no migration background","Male","","","",""
"5 on scale 1-7","2010","no migration background","Female","","","",""
"5 on scale 1-7","2010","direct migration background","Male","","","",""
"5 on scale 1-7","2010","direct migration background","Female","","","",""
"5 on scale 1-7","2010","indirect migration background","Male","","","",""
"5 on scale 1-7","2010","indirect migration background","Female","","","",""
"6 on scale 1-7","2010","no migration background","Male","","","",""
"6 on scale 1-7","2010","no migration background","Female","","","",""
"6 on scale 1-7","2010","direct migration background","Male","","","",""
"6 on scale 1-7","2010","direct migration background","Female","","","",""
"6 on scale 1-7","2010","indirect migration background","Male","","","",""
"6 on scale 1-7","2010","indirect migration background","Female","","","",""
"7 Strongly agree","2010","no migration background","Male","","","",""
"7 Strongly agree","2010","no migration background","Female","","","",""
"7 Strongly agree","2010","direct migration background","Male","","","",""
"7 Strongly agree","2010","direct migration background","Female","","","",""
"7 Strongly agree","2010","indirect migration background","Male","","","",""
"7 Strongly agree","2010","indirect migration background","Female","","","",""
"1 Strongly disagree","2011","no migration background","Male","","","",""
"1 Strongly disagree","2011","no migration background","Female","","","",""
"1 Strongly disagree","2011","direct migration background","Male","","","",""
"1 Strongly disagree","2011","direct migration background","Female","","","",""
"1 Strongly disagree","2011","indirect migration background","Male","","","",""
"1 Strongly disagree","2011","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2011","no migration background","Male","","","",""
"2 on scale 1-7 ","2011","no migration background","Female","","","",""
"2 on scale 1-7 ","2011","direct migration background","Male","","","",""
"2 on scale 1-7 ","2011","direct migration background","Female","","","",""
"2 on scale 1-7 ","2011","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2011","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2011","no migration background","Male","","","",""
"3 on scale 1-7 ","2011","no migration background","Female","","","",""
"3 on scale 1-7 ","2011","direct migration background","Male","","","",""
"3 on scale 1-7 ","2011","direct migration background","Female","","","",""
"3 on scale 1-7 ","2011","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2011","indirect migration background","Female","","","",""
"4 on scale 1-7","2011","no migration background","Male","","","",""
"4 on scale 1-7","2011","no migration background","Female","","","",""
"4 on scale 1-7","2011","direct migration background","Male","","","",""
"4 on scale 1-7","2011","direct migration background","Female","","","",""
"4 on scale 1-7","2011","indirect migration background","Male","","","",""
"4 on scale 1-7","2011","indirect migration background","Female","","","",""
"5 on scale 1-7","2011","no migration background","Male","","","",""
"5 on scale 1-7","2011","no migration background","Female","","","",""
"5 on scale 1-7","2011","direct migration background","Male","","","",""
"5 on scale 1-7","2011","direct migration background","Female","","","",""
"5 on scale 1-7","2011","indirect migration background","Male","","","",""
"5 on scale 1-7","2011","indirect migration background","Female","","","",""
"6 on scale 1-7","2011","no migration background","Male","","","",""
"6 on scale 1-7","2011","no migration background","Female","","","",""
"6 on scale 1-7","2011","direct migration background","Male","","","",""
"6 on scale 1-7","2011","direct migration background","Female","","","",""
"6 on scale 1-7","2011","indirect migration background","Male","","","",""
"6 on scale 1-7","2011","indirect migration background","Female","","","",""
"7 Strongly agree","2011","no migration background","Male","","","",""
"7 Strongly agree","2011","no migration background","Female","","","",""
"7 Strongly agree","2011","direct migration background","Male","","","",""
"7 Strongly agree","2011","direct migration background","Female","","","",""
"7 Strongly agree","2011","indirect migration background","Male","","","",""
"7 Strongly agree","2011","indirect migration background","Female","","","",""
"1 Strongly disagree","2012","no migration background","Male","43","0.0195101490893218","0.0137385363631431","0.0252817618155005"
"1 Strongly disagree","2012","no migration background","Female","133","0.0457931860900328","0.0387029357611317","0.0528834364189339"
"1 Strongly disagree","2012","direct migration background","Male","","","",""
"1 Strongly disagree","2012","direct migration background","Female","34","0.0655122842487528","0.0457799805375396","0.0852445879599661"
"1 Strongly disagree","2012","indirect migration background","Male","","","",""
"1 Strongly disagree","2012","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2012","no migration background","Male","107","0.0477458306192842","0.0388478899636816","0.0566437712748869"
"2 on scale 1-7 ","2012","no migration background","Female","306","0.0979564611981525","0.087873916054936","0.108039006341369"
"2 on scale 1-7 ","2012","direct migration background","Male","","","",""
"2 on scale 1-7 ","2012","direct migration background","Female","46","0.0707653739769469","0.0503149311248434","0.0912158168290503"
"2 on scale 1-7 ","2012","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2012","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2012","no migration background","Male","236","0.110080276742003","0.0970193044121263","0.12314124907188"
"3 on scale 1-7 ","2012","no migration background","Female","430","0.135326890260919","0.12372422109495","0.146929559426888"
"3 on scale 1-7 ","2012","direct migration background","Male","43","0.0768346975845603","0.0531076424292877","0.100561752739833"
"3 on scale 1-7 ","2012","direct migration background","Female","87","0.147812968219917","0.1195086074427","0.176117328997134"
"3 on scale 1-7 ","2012","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2012","indirect migration background","Female","41","0.167457477303837","0.124259578058504","0.21065537654917"
"4 on scale 1-7","2012","no migration background","Male","407","0.185043216255949","0.168838209712266","0.201248222799632"
"4 on scale 1-7","2012","no migration background","Female","779","0.228782069057121","0.21453454390357","0.243029594210671"
"4 on scale 1-7","2012","direct migration background","Male","99","0.222743025469455","0.185674118430521","0.259811932508388"
"4 on scale 1-7","2012","direct migration background","Female","113","0.157870371991234","0.128792045305681","0.186948698676787"
"4 on scale 1-7","2012","indirect migration background","Male","34","0.158585156233589","0.107575625315182","0.209594687151996"
"4 on scale 1-7","2012","indirect migration background","Female","67","0.226730965415329","0.178288317845686","0.275173612984972"
"5 on scale 1-7","2012","no migration background","Male","596","0.268812478011348","0.250311936736711","0.287313019285984"
"5 on scale 1-7","2012","no migration background","Female","843","0.246532104175853","0.231913395923124","0.261150812428582"
"5 on scale 1-7","2012","direct migration background","Male","140","0.303180704473416","0.262232367065155","0.344129041881677"
"5 on scale 1-7","2012","direct migration background","Female","139","0.232693861216858","0.198995683125042","0.266392039308673"
"5 on scale 1-7","2012","indirect migration background","Male","49","0.243978067496612","0.184004819627476","0.303951315365748"
"5 on scale 1-7","2012","indirect migration background","Female","63","0.208167574605051","0.161196518527871","0.255138630682231"
"6 on scale 1-7","2012","no migration background","Male","601","0.271408308763985","0.252851682820147","0.289964934707823"
"6 on scale 1-7","2012","no migration background","Female","622","0.177999523915275","0.165025182071545","0.190973865759004"
"6 on scale 1-7","2012","direct migration background","Male","109","0.196118205991903","0.160744508081613","0.231491903902192"
"6 on scale 1-7","2012","direct migration background","Female","112","0.19815018930869","0.166361444277153","0.229938934340228"
"6 on scale 1-7","2012","indirect migration background","Male","50","0.23786885328723","0.178412451506944","0.297325255067516"
"6 on scale 1-7","2012","indirect migration background","Female","44","0.150010787862191","0.10869889488115","0.191322680843233"
"7 Strongly agree","2012","no migration background","Male","216","0.0973997405181094","0.0850268273834647","0.109772653652754"
"7 Strongly agree","2012","no migration background","Female","226","0.0676097653026481","0.0590936123316164","0.0761259182736798"
"7 Strongly agree","2012","direct migration background","Male","63","0.140651935611881","0.109678968004165","0.171624903219598"
"7 Strongly agree","2012","direct migration background","Female","73","0.127194951037602","0.100623015947017","0.153766886128186"
"7 Strongly agree","2012","indirect migration background","Male","","","",""
"7 Strongly agree","2012","indirect migration background","Female","","","",""
"1 Strongly disagree","2013","no migration background","Male","138","0.0201487723467175","0.0170209248186437","0.0232766198747913"
"1 Strongly disagree","2013","no migration background","Female","320","0.0380968142086307","0.0340759090423651","0.0421177193748963"
"1 Strongly disagree","2013","direct migration background","Male","","","",""
"1 Strongly disagree","2013","direct migration background","Female","48","0.0474548214673453","0.0339563496485453","0.0609532932861453"
"1 Strongly disagree","2013","indirect migration background","Male","","","",""
"1 Strongly disagree","2013","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2013","no migration background","Male","389","0.0565627540106065","0.0514203879197577","0.0617051201014553"
"2 on scale 1-7 ","2013","no migration background","Female","730","0.0802175350421025","0.074512070141055","0.08592299994315"
"2 on scale 1-7 ","2013","direct migration background","Male","46","0.0587379933374","0.0417043571217802","0.0757716295530197"
"2 on scale 1-7 ","2013","direct migration background","Female","73","0.0769273726247542","0.0600089438667505","0.093845801382758"
"2 on scale 1-7 ","2013","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2013","indirect migration background","Female","39","0.0872870709188871","0.0585270438565004","0.116047097981274"
"3 on scale 1-7 ","2013","no migration background","Male","812","0.105272239150048","0.0984403061993201","0.112104172100777"
"3 on scale 1-7 ","2013","no migration background","Female","1208","0.140313883460569","0.133018735616785","0.147609031304354"
"3 on scale 1-7 ","2013","direct migration background","Male","72","0.0935471477416998","0.0724521037397724","0.114642191743627"
"3 on scale 1-7 ","2013","direct migration background","Female","140","0.13674571802297","0.114932091192622","0.158559344853319"
"3 on scale 1-7 ","2013","indirect migration background","Male","32","0.0988319778893882","0.0672949690843904","0.130368986694386"
"3 on scale 1-7 ","2013","indirect migration background","Female","48","0.0886718812844893","0.0597066116561613","0.117637150912817"
"4 on scale 1-7","2013","no migration background","Male","1637","0.207012329528337","0.197993035757905","0.216031623298769"
"4 on scale 1-7","2013","no migration background","Female","2125","0.238371922958942","0.229422133029229","0.247321712888656"
"4 on scale 1-7","2013","direct migration background","Male","147","0.189441565696438","0.161054379113002","0.217828752279874"
"4 on scale 1-7","2013","direct migration background","Female","238","0.241339431781266","0.214172565843023","0.268506297719508"
"4 on scale 1-7","2013","indirect migration background","Male","72","0.241889188136326","0.196636597866459","0.287141778406194"
"4 on scale 1-7","2013","indirect migration background","Female","81","0.225424617140975","0.182847157638656","0.268002076643294"
"5 on scale 1-7","2013","no migration background","Male","2006","0.266231363984854","0.256392376915123","0.276070351054584"
"5 on scale 1-7","2013","no migration background","Female","2197","0.256193091874686","0.247023972433595","0.265362211315777"
"5 on scale 1-7","2013","direct migration background","Male","177","0.235550912684948","0.204810532852601","0.266291292517295"
"5 on scale 1-7","2013","direct migration background","Female","221","0.251411414143231","0.22386812910139","0.278954699185072"
"5 on scale 1-7","2013","indirect migration background","Male","88","0.2100129224808","0.166969987939363","0.253055857022237"
"5 on scale 1-7","2013","indirect migration background","Female","90","0.259146961683614","0.214500574334856","0.303793349032373"
"6 on scale 1-7","2013","no migration background","Male","2017","0.248695511709954","0.239073116850652","0.258317906569255"
"6 on scale 1-7","2013","no migration background","Female","1551","0.184161325434944","0.176019623868349","0.192303027001539"
"6 on scale 1-7","2013","direct migration background","Male","175","0.264604226020264","0.232648292909297","0.296560159131231"
"6 on scale 1-7","2013","direct migration background","Female","158","0.175210514654322","0.151075182431999","0.199345846876644"
"6 on scale 1-7","2013","indirect migration background","Male","82","0.23562840840951","0.190781246603915","0.280475570215105"
"6 on scale 1-7","2013","indirect migration background","Female","63","0.1732421211821","0.134679801869243","0.211804440494957"
"7 Strongly agree","2013","no migration background","Male","753","0.0960770292694834","0.0895168349543599","0.102637223584607"
"7 Strongly agree","2013","no migration background","Female","576","0.0626454270201251","0.057555512873542","0.0677353411667081"
