"plh0226","year","e11102","sampreg","n","percent","lower_confidence","upper_confidence","value"
"6 on scale 1-7","2005","Employed","West Germany","2051","0.201443099000974","0.193540111982282","0.209346086019667","6"
"6 on scale 1-7","2005","Employed","East Germany","637","0.205498141833253","0.19090720665673","0.220089077009776","6"
"6 on scale 1-7","2005","Not Employed","East Germany","375","0.179681367970565","0.163261061663459","0.19610167427767","6"
"6 on scale 1-7","2005","Not Employed","West Germany","984","0.165614301910105","0.156000985866081","0.17522761795413","6"
"7 Strongly agree","2005","Employed","East Germany","227","0.084778733337753","0.0747201172366109","0.0948373494388951","7"
"7 Strongly agree","2005","Not Employed","East Germany","184","0.0926369706786482","0.0802369857881846","0.105036955569112","7"
"7 Strongly agree","2005","Employed","West Germany","981","0.102377490926825","0.0964042333025785","0.108350748551072","7"
"7 Strongly agree","2005","Not Employed","West Germany","571","0.105187017396878","0.0972530925190716","0.113120942274684","7"
"1 Strongly disagree","2006","Not Employed","West Germany","","","","","1"
"1 Strongly disagree","2006","Not Employed","East Germany","","","","","1"
"1 Strongly disagree","2006","Employed","West Germany","","","","","1"
"1 Strongly disagree","2006","Employed","East Germany","","","","","1"
"2 on scale 1-7 ","2006","Employed","West Germany","","","","","2"
"2 on scale 1-7 ","2006","Not Employed","East Germany","","","","","2"
"2 on scale 1-7 ","2006","Employed","East Germany","","","","","2"
"2 on scale 1-7 ","2006","Not Employed","West Germany","","","","","2"
"3 on scale 1-7 ","2006","Not Employed","East Germany","","","","","3"
"3 on scale 1-7 ","2006","Employed","East Germany","","","","","3"
"3 on scale 1-7 ","2006","Not Employed","West Germany","","","","","3"
"3 on scale 1-7 ","2006","Employed","West Germany","","","","","3"
"4 on scale 1-7","2006","Not Employed","East Germany","","","","","4"
"4 on scale 1-7","2006","Employed","West Germany","","","","","4"
"4 on scale 1-7","2006","Employed","East Germany","","","","","4"
"4 on scale 1-7","2006","Not Employed","West Germany","","","","","4"
"5 on scale 1-7","2006","Employed","West Germany","","","","","5"
"5 on scale 1-7","2006","Not Employed","East Germany","","","","","5"
"5 on scale 1-7","2006","Employed","East Germany","","","","","5"
"5 on scale 1-7","2006","Not Employed","West Germany","","","","","5"
"6 on scale 1-7","2006","Employed","West Germany","","","","","6"
"6 on scale 1-7","2006","Not Employed","East Germany","","","","","6"
"6 on scale 1-7","2006","Employed","East Germany","","","","","6"
"6 on scale 1-7","2006","Not Employed","West Germany","","","","","6"
"7 Strongly agree","2006","Not Employed","East Germany","","","","","7"
"7 Strongly agree","2006","Employed","West Germany","","","","","7"
"7 Strongly agree","2006","Employed","East Germany","","","","","7"
"7 Strongly agree","2006","Not Employed","West Germany","","","","","7"
"1 Strongly disagree","2007","Not Employed","West Germany","","","","","1"
"1 Strongly disagree","2007","Not Employed","East Germany","","","","","1"
"1 Strongly disagree","2007","Employed","West Germany","","","","","1"
"1 Strongly disagree","2007","Employed","East Germany","","","","","1"
"2 on scale 1-7 ","2007","Not Employed","East Germany","","","","","2"
"2 on scale 1-7 ","2007","Not Employed","West Germany","","","","","2"
"2 on scale 1-7 ","2007","Employed","West Germany","","","","","2"
"2 on scale 1-7 ","2007","Employed","East Germany","","","","","2"
"3 on scale 1-7 ","2007","Not Employed","West Germany","","","","","3"
"3 on scale 1-7 ","2007","Not Employed","East Germany","","","","","3"
"3 on scale 1-7 ","2007","Employed","West Germany","","","","","3"
"3 on scale 1-7 ","2007","Employed","East Germany","","","","","3"
"4 on scale 1-7","2007","Not Employed","West Germany","","","","","4"
"4 on scale 1-7","2007","Not Employed","East Germany","","","","","4"
"4 on scale 1-7","2007","Employed","West Germany","","","","","4"
"4 on scale 1-7","2007","Employed","East Germany","","","","","4"
"5 on scale 1-7","2007","Not Employed","West Germany","","","","","5"
"5 on scale 1-7","2007","Not Employed","East Germany","","","","","5"
"5 on scale 1-7","2007","Employed","West Germany","","","","","5"
"5 on scale 1-7","2007","Employed","East Germany","","","","","5"
"6 on scale 1-7","2007","Employed","West Germany","","","","","6"
"6 on scale 1-7","2007","Not Employed","West Germany","","","","","6"
"6 on scale 1-7","2007","Not Employed","East Germany","","","","","6"
"6 on scale 1-7","2007","Employed","East Germany","","","","","6"
"7 Strongly agree","2007","Not Employed","West Germany","","","","","7"
"7 Strongly agree","2007","Not Employed","East Germany","","","","","7"
"7 Strongly agree","2007","Employed","West Germany","","","","","7"
"7 Strongly agree","2007","Employed","East Germany","","","","","7"
"1 Strongly disagree","2008","Not Employed","East Germany","","","","","1"
"1 Strongly disagree","2008","Employed","West Germany","","","","","1"
"1 Strongly disagree","2008","Not Employed","West Germany","","","","","1"
"1 Strongly disagree","2008","Employed","East Germany","","","","","1"
"2 on scale 1-7 ","2008","Not Employed","East Germany","","","","","2"
"2 on scale 1-7 ","2008","Not Employed","West Germany","","","","","2"
"2 on scale 1-7 ","2008","Employed","West Germany","","","","","2"
"2 on scale 1-7 ","2008","Employed","East Germany","","","","","2"
"3 on scale 1-7 ","2008","Not Employed","West Germany","","","","","3"
"3 on scale 1-7 ","2008","Not Employed","East Germany","","","","","3"
"3 on scale 1-7 ","2008","Employed","West Germany","","","","","3"
"3 on scale 1-7 ","2008","Employed","East Germany","","","","","3"
"4 on scale 1-7","2008","Not Employed","East Germany","","","","","4"
"4 on scale 1-7","2008","Employed","West Germany","","","","","4"
"4 on scale 1-7","2008","Not Employed","West Germany","","","","","4"
"4 on scale 1-7","2008","Employed","East Germany","","","","","4"
"5 on scale 1-7","2008","Employed","West Germany","","","","","5"
"5 on scale 1-7","2008","Not Employed","West Germany","","","","","5"
"5 on scale 1-7","2008","Not Employed","East Germany","","","","","5"
"5 on scale 1-7","2008","Employed","East Germany","","","","","5"
"6 on scale 1-7","2008","Not Employed","East Germany","","","","","6"
"6 on scale 1-7","2008","Employed","East Germany","","","","","6"
"6 on scale 1-7","2008","Not Employed","West Germany","","","","","6"
"6 on scale 1-7","2008","Employed","West Germany","","","","","6"
"7 Strongly agree","2008","Not Employed","West Germany","","","","","7"
"7 Strongly agree","2008","Not Employed","East Germany","","","","","7"
"7 Strongly agree","2008","Employed","West Germany","","","","","7"
"7 Strongly agree","2008","Employed","East Germany","","","","","7"
"1 Strongly disagree","2009","Not Employed","East Germany","57","0.0300402640480104","0.0222639532862705","0.0378165748097503","1"
"1 Strongly disagree","2009","Employed","West Germany","247","0.0279388534803236","0.0244401838985046","0.0314375230621426","1"
"1 Strongly disagree","2009","Employed","East Germany","63","0.0269375193126274","0.0208170796348263","0.0330579589904286","1"
"1 Strongly disagree","2009","Not Employed","West Germany","194","0.043783590810133","0.0380742981888291","0.0494928834314368","1"
"2 on scale 1-7 ","2009","Not Employed","East Germany","153","0.0900642038719484","0.077022739360049","0.103105668383848","2"
"2 on scale 1-7 ","2009","Employed","West Germany","623","0.0766017573095858","0.0709554340941051","0.0822480805250664","2"
"2 on scale 1-7 ","2009","Employed","East Germany","188","0.0776184939947328","0.0675033665694398","0.0877336214200259","2"
"2 on scale 1-7 ","2009","Not Employed","West Germany","449","0.091162332920812","0.0831307824496563","0.0991938833919678","2"
"3 on scale 1-7 ","2009","Not Employed","West Germany","715","0.145573575320459","0.135732849578655","0.155414301062264","3"
"3 on scale 1-7 ","2009","Not Employed","East Germany","276","0.148556879649247","0.132354862542734","0.164758896755761","3"
"3 on scale 1-7 ","2009","Employed","West Germany","1161","0.140204898811748","0.132833822216505","0.147575975406991","3"
"3 on scale 1-7 ","2009","Employed","East Germany","342","0.135780452040262","0.122830620267556","0.148730283812969","3"
"4 on scale 1-7","2009","Not Employed","East Germany","518","0.272382247367346","0.252101408043369","0.292663086691323","4"
"4 on scale 1-7","2009","Employed","West Germany","2051","0.247652605669085","0.238488659945662","0.256816551392507","4"
"4 on scale 1-7","2009","Not Employed","West Germany","1200","0.243358078475594","0.23138470299505","0.255331453956139","4"
"4 on scale 1-7","2009","Employed","East Germany","674","0.248571342691467","0.232233193224062","0.264909492158873","4"
"5 on scale 1-7","2009","Not Employed","West Germany","1111","0.223923681106915","0.212291778780997","0.235555583432833","5"
"5 on scale 1-7","2009","Employed","West Germany","2067","0.237754393986788","0.228716576067525","0.246792211906051","5"
"5 on scale 1-7","2009","Not Employed","East Germany","425","0.230316619984141","0.211135958736622","0.249497281231659","5"
"5 on scale 1-7","2009","Employed","East Germany","670","0.254093536026649","0.237635710547175","0.270551361506124","5"
"6 on scale 1-7","2009","Not Employed","East Germany","306","0.162578790463853","0.145769522371918","0.179388058555788","6"
"6 on scale 1-7","2009","Not Employed","West Germany","867","0.168724526759886","0.158274675443565","0.179174378076206","6"
"6 on scale 1-7","2009","Employed","West Germany","1715","0.194921222994427","0.18651113384061","0.203331312148245","6"
"6 on scale 1-7","2009","Employed","East Germany","570","0.19224534049247","0.177348262001372","0.207142418983568","6"
"7 Strongly agree","2009","Not Employed","West Germany","398","0.0834742146062011","0.0757563521747273","0.0911920770376749","7"
"7 Strongly agree","2009","Not Employed","East Germany","116","0.0660609946154541","0.0547454179182323","0.077376571312676","7"
"7 Strongly agree","2009","Employed","West Germany","659","0.0749262677480422","0.0693369722421271","0.0805155632539574","7"
"7 Strongly agree","2009","Employed","East Germany","181","0.0647533154417905","0.0554502183751414","0.0740564125084395","7"
"1 Strongly disagree","2010","Not Employed","West Germany","","","","","1"
"1 Strongly disagree","2010","Not Employed","East Germany","","","","","1"
"1 Strongly disagree","2010","Employed","West Germany","","","","","1"
"1 Strongly disagree","2010","Employed","East Germany","","","","","1"
"2 on scale 1-7 ","2010","Not Employed","West Germany","","","","","2"
"2 on scale 1-7 ","2010","Not Employed","East Germany","","","","","2"
"2 on scale 1-7 ","2010","Employed","West Germany","","","","","2"
"2 on scale 1-7 ","2010","Employed","East Germany","","","","","2"
"3 on scale 1-7 ","2010","Not Employed","West Germany","","","","","3"
"3 on scale 1-7 ","2010","Not Employed","East Germany","","","","","3"
"3 on scale 1-7 ","2010","Employed","East Germany","","","","","3"
"3 on scale 1-7 ","2010","Employed","West Germany","","","","","3"
"4 on scale 1-7","2010","Not Employed","East Germany","","","","","4"
"4 on scale 1-7","2010","Employed","West Germany","","","","","4"
"4 on scale 1-7","2010","Not Employed","West Germany","","","","","4"
"4 on scale 1-7","2010","Employed","East Germany","","","","","4"
"5 on scale 1-7","2010","Not Employed","West Germany","","","","","5"
"5 on scale 1-7","2010","Employed","West Germany","","","","","5"
"5 on scale 1-7","2010","Not Employed","East Germany","","","","","5"
"5 on scale 1-7","2010","Employed","East Germany","","","","","5"
"6 on scale 1-7","2010","Not Employed","West Germany","","","","","6"
"6 on scale 1-7","2010","Not Employed","East Germany","","","","","6"
"6 on scale 1-7","2010","Employed","West Germany","","","","","6"
"6 on scale 1-7","2010","Employed","East Germany","","","","","6"
"7 Strongly agree","2010","Not Employed","West Germany","","","","","7"
"7 Strongly agree","2010","Not Employed","East Germany","","","","","7"
"7 Strongly agree","2010","Employed","West Germany","","","","","7"
"7 Strongly agree","2010","Employed","East Germany","","","","","7"
"1 Strongly disagree","2011","Not Employed","West Germany","","","","","1"
"1 Strongly disagree","2011","Not Employed","East Germany","","","","","1"
"1 Strongly disagree","2011","Employed","West Germany","","","","","1"
"1 Strongly disagree","2011","Employed","East Germany","","","","","1"
"2 on scale 1-7 ","2011","Not Employed","West Germany","","","","","2"
"2 on scale 1-7 ","2011","Not Employed","East Germany","","","","","2"
"2 on scale 1-7 ","2011","Employed","West Germany","","","","","2"
"2 on scale 1-7 ","2011","Employed","East Germany","","","","","2"
"3 on scale 1-7 ","2011","Not Employed","West Germany","","","","","3"
"3 on scale 1-7 ","2011","Employed","West Germany","","","","","3"
"3 on scale 1-7 ","2011","Not Employed","East Germany","","","","","3"
"3 on scale 1-7 ","2011","Employed","East Germany","","","","","3"
"4 on scale 1-7","2011","Not Employed","West Germany","","","","","4"
"4 on scale 1-7","2011","Not Employed","East Germany","","","","","4"
"4 on scale 1-7","2011","Employed","West Germany","","","","","4"
"4 on scale 1-7","2011","Employed","East Germany","","","","","4"
"5 on scale 1-7","2011","Employed","West Germany","","","","","5"
"5 on scale 1-7","2011","Not Employed","East Germany","","","","","5"
"5 on scale 1-7","2011","Not Employed","West Germany","","","","","5"
"5 on scale 1-7","2011","Employed","East Germany","","","","","5"
"6 on scale 1-7","2011","Not Employed","West Germany","","","","","6"
"6 on scale 1-7","2011","Not Employed","East Germany","","","","","6"
"6 on scale 1-7","2011","Employed","West Germany","","","","","6"
"6 on scale 1-7","2011","Employed","East Germany","","","","","6"
"7 Strongly agree","2011","Not Employed","West Germany","","","","","7"
"7 Strongly agree","2011","Not Employed","East Germany","","","","","7"
"7 Strongly agree","2011","Employed","West Germany","","","","","7"
"7 Strongly agree","2011","Employed","East Germany","","","","","7"
"1 Strongly disagree","2012","Not Employed","West Germany","73","0.0674572309262662","0.0543471894702005","0.0805672723823319","1"
"1 Strongly disagree","2012","Not Employed","East Germany","24","","","","1"
"1 Strongly disagree","2012","Employed","West Germany","111","0.0260651382404174","0.0213439204556491","0.0307863560251857","1"
"1 Strongly disagree","2012","Employed","East Germany","34","0.0376755560738032","0.0258562737652234","0.0494948383823829","1"
"2 on scale 1-7 ","2012","Not Employed","West Germany","129","0.0887220046857716","0.0738593445976589","0.103584664773884","2"
"2 on scale 1-7 ","2012","Not Employed","East Germany","39","0.11057184414393","0.0771887985894517","0.143954889698409","2"
"2 on scale 1-7 ","2012","Employed","West Germany","281","0.06765172178952","0.0602097575976862","0.0750936859813537","2"
"2 on scale 1-7 ","2012","Employed","East Germany","67","0.060366710945224","0.0455831700792144","0.0751502518112335","2"
"3 on scale 1-7 ","2012","Not Employed","West Germany","189","0.14450669915162","0.126128297963271","0.16288510033997","3"
"3 on scale 1-7 ","2012","Not Employed","East Germany","35","0.0984906953446012","0.0667708580857444","0.130210532603458","3"
"3 on scale 1-7 ","2012","Employed","West Germany","531","0.123091733350133","0.113356405352477","0.132827061347789","3"
"3 on scale 1-7 ","2012","Employed","East Germany","111","0.105551746531519","0.0864791055425821","0.124624387520456","3"
"4 on scale 1-7","2012","Not Employed","West Germany","286","0.194462398917184","0.173774510799568","0.215150287034799","4"
"4 on scale 1-7","2012","Not Employed","East Germany","77","0.238335965286302","0.192981008454627","0.283690922117976","4"
"4 on scale 1-7","2012","Employed","West Germany","918","0.201073414080583","0.189196877108585","0.212949951052582","4"
"4 on scale 1-7","2012","Employed","East Germany","218","0.224398124508889","0.198502311609918","0.250293937407861","4"
"5 on scale 1-7","2012","Not Employed","West Germany","353","0.24178029563332","0.219400123830981","0.264160467435659","5"
"5 on scale 1-7","2012","Not Employed","East Germany","86","0.260283840576721","0.213574428801021","0.306993252352421","5"
"5 on scale 1-7","2012","Employed","West Germany","1138","0.25681857732024","0.243873051276137","0.269764103364343","5"
"5 on scale 1-7","2012","Employed","East Germany","253","0.271666932136842","0.244055819017716","0.299278045255968","5"
"6 on scale 1-7","2012","Not Employed","West Germany","252","0.173453094845656","0.153661526550668","0.193244663140643","6"
"6 on scale 1-7","2012","Not Employed","East Germany","53","0.153423652158476","0.115059335622325","0.191787968694627","6"
"6 on scale 1-7","2012","Employed","West Germany","987","0.222928003141879","0.210594910191979","0.23526109609178","6"
"6 on scale 1-7","2012","Employed","East Germany","246","0.234727939051209","0.208419757288767","0.26103612081365","6"
"7 Strongly agree","2012","Not Employed","West Germany","124","0.089618275840183","0.0746880805584557","0.10454847112191","7"
"7 Strongly agree","2012","Not Employed","East Germany","25","","","","7"
"7 Strongly agree","2012","Employed","West Germany","409","0.102371412077227","0.0933889219798852","0.111353902174569","7"
"7 Strongly agree","2012","Employed","East Germany","68","0.0656129907525135","0.0502435231145487","0.0809824583904782","7"
"1 Strongly disagree","2013","Not Employed","West Germany","213","0.0420828046327418","0.0367430105197843","0.0474225987456993","1"
"1 Strongly disagree","2013","Not Employed","East Germany","66","0.0406565248457882","0.0316813315823039","0.0496317181092725","1"
"1 Strongly disagree","2013","Employed","West Germany","225","0.0236174461807561","0.0204743984327801","0.026760493928732","1"
"1 Strongly disagree","2013","Employed","East Germany","42","0.0146508110382222","0.0100324558319813","0.019269166244463","1"
"2 on scale 1-7 ","2013","Not Employed","West Germany","390","0.0722248077395233","0.0653403020255886","0.079109313453458","2"
"2 on scale 1-7 ","2013","Not Employed","East Germany","126","0.0678184632968659","0.0563918944744826","0.0792450321192491","2"
"2 on scale 1-7 ","2013","Employed","West Germany","601","0.0675824673045684","0.0623867352867143","0.0727781993224225","2"
"2 on scale 1-7 ","2013","Employed","East Germany","175","0.063457901375369","0.0540872901092864","0.0728285126414517","2"
"3 on scale 1-7 ","2013","Not Employed","West Germany","678","0.133497336215171","0.124451901558625","0.142542770871716","3"
"3 on scale 1-7 ","2013","Employed","East Germany","317","0.129888760314618","0.116966615840455","0.142810904788782","3"
"3 on scale 1-7 ","2013","Employed","West Germany","1082","0.111831201340276","0.105308105529269","0.118354297151282","3"
"3 on scale 1-7 ","2013","Not Employed","East Germany","235","0.125183670075996","0.110144499004944","0.140222841147048","3"
"4 on scale 1-7","2013","Not Employed","West Germany","1232","0.222257260824104","0.211199832036038","0.23331468961217","4"
"4 on scale 1-7","2013","Not Employed","East Germany","463","0.246912652514268","0.227315816116144","0.266509488912392","4"
"4 on scale 1-7","2013","Employed","West Germany","1993","0.218564820575044","0.210010980704618","0.227118660445469","4"
"4 on scale 1-7","2013","Employed","East Germany","612","0.225772073255541","0.20970151572649","0.241842630784591","4"
"5 on scale 1-7","2013","Not Employed","West Germany","1302","0.235563575833697","0.22427776036651","0.246849391300885","5"
"5 on scale 1-7","2013","Employed","West Germany","2314","0.269992064571536","0.26080315883038","0.279180970312693","5"
"5 on scale 1-7","2013","Not Employed","East Germany","477","0.261162834805942","0.241200024838915","0.281125644772968","5"
"5 on scale 1-7","2013","Employed","East Germany","686","0.273228358402954","0.256099702303312","0.290357014502595","5"
"6 on scale 1-7","2013","Not Employed","West Germany","1126","0.204743112471119","0.194011461001189","0.21547476394105","6"
"6 on scale 1-7","2013","Not Employed","East Germany","352","0.183615664614742","0.166020480530065","0.201210848699418","6"
"6 on scale 1-7","2013","Employed","West Germany","1987","0.226172394743346","0.217513421181701","0.23483136830499","6"
"6 on scale 1-7","2013","Employed","East Germany","581","0.222181727561457","0.206202541365947","0.238160913756966","6"
"7 Strongly agree","2013","Not Employed","West Germany","490","0.0896311022836431","0.0820340299009007","0.0972281746663855","7"
"7 Strongly agree","2013","Not Employed","East Germany","141","0.0746501898463988","0.0627059078763197","0.086594471816478","7"
"7 Strongly agree","2013","Employed","West Germany","765","0.082239605284474","0.0765533065653927","0.0879259040035554","7"
"7 Strongly agree","2013","Employed","East Germany","187","0.0708203680518398","0.0609600630833245","0.0806806730203552","7"
"1 Strongly disagree","2014","Not Employed","West Germany","","","","","1"
"1 Strongly disagree","2014","Not Employed","East Germany","","","","","1"
"1 Strongly disagree","2014","Employed","West Germany","","","","","1"
"1 Strongly disagree","2014","Employed","East Germany","","","","","1"
"2 on scale 1-7 ","2014","Not Employed","West Germany","","","","","2"
"2 on scale 1-7 ","2014","Not Employed","East Germany","","","","","2"
"2 on scale 1-7 ","2014","Employed","West Germany","","","","","2"
"2 on scale 1-7 ","2014","Employed","East Germany","","","","","2"
"3 on scale 1-7 ","2014","Not Employed","West Germany","","","","","3"
"3 on scale 1-7 ","2014","Employed","West Germany","","","","","3"
"3 on scale 1-7 ","2014","Not Employed","East Germany","","","","","3"
"3 on scale 1-7 ","2014","Employed","East Germany","","","","","3"
"4 on scale 1-7","2014","Not Employed","West Germany","","","","","4"
"4 on scale 1-7","2014","Employed","East Germany","","","","","4"
"4 on scale 1-7","2014","Not Employed","East Germany","","","","","4"
"4 on scale 1-7","2014","Employed","West Germany","","","","","4"
"5 on scale 1-7","2014","Not Employed","East Germany","","","","","5"
"5 on scale 1-7","2014","Not Employed","West Germany","","","","","5"
"5 on scale 1-7","2014","Employed","West Germany","","","","","5"
"5 on scale 1-7","2014","Employed","East Germany","","","","","5"
"6 on scale 1-7","2014","Not Employed","West Germany","","","","","6"
"6 on scale 1-7","2014","Not Employed","East Germany","","","","","6"
"6 on scale 1-7","2014","Employed","West Germany","","","","","6"
"6 on scale 1-7","2014","Employed","East Germany","","","","","6"
"7 Strongly agree","2014","Not Employed","West Germany","","","","","7"
"7 Strongly agree","2014","Not Employed","East Germany","","","","","7"
"7 Strongly agree","2014","Employed","West Germany","","","","","7"
"7 Strongly agree","2014","Employed","East Germany","","","","","7"
"1 Strongly disagree","2015","Not Employed","West Germany","","","","","1"
"1 Strongly disagree","2015","Not Employed","East Germany","","","","","1"
"1 Strongly disagree","2015","Employed","West Germany","","","","","1"
"1 Strongly disagree","2015","Employed","East Germany","","","","","1"
"2 on scale 1-7 ","2015","Not Employed","West Germany","","","","","2"
"2 on scale 1-7 ","2015","Not Employed","East Germany","","","","","2"
"2 on scale 1-7 ","2015","Employed","East Germany","","","","","2"
"2 on scale 1-7 ","2015","Employed","West Germany","","","","","2"
"3 on scale 1-7 ","2015","Not Employed","West Germany","","","","","3"
"3 on scale 1-7 ","2015","Employed","West Germany","","","","","3"
"3 on scale 1-7 ","2015","Not Employed","East Germany","","","","","3"
"3 on scale 1-7 ","2015","Employed","East Germany","","","","","3"
"4 on scale 1-7","2015","Not Employed","West Germany","","","","","4"
"4 on scale 1-7","2015","Employed","East Germany","","","","","4"
"4 on scale 1-7","2015","Not Employed","East Germany","","","","","4"
"4 on scale 1-7","2015","Employed","West Germany","","","","","4"
"5 on scale 1-7","2015","Not Employed","West Germany","","","","","5"
"5 on scale 1-7","2015","Not Employed","East Germany","","","","","5"
"5 on scale 1-7","2015","Employed","West Germany","","","","","5"
"5 on scale 1-7","2015","Employed","East Germany","","","","","5"
"6 on scale 1-7","2015","Employed","East Germany","","","","","6"
"6 on scale 1-7","2015","Not Employed","West Germany","","","","","6"
"6 on scale 1-7","2015","Not Employed","East Germany","","","","","6"
"6 on scale 1-7","2015","Employed","West Germany","","","","","6"
"7 Strongly agree","2015","Employed","East Germany","","","","","7"
"7 Strongly agree","2015","Not Employed","West Germany","","","","","7"
"7 Strongly agree","2015","Not Employed","East Germany","","","","","7"
"7 Strongly agree","2015","Employed","West Germany","","","","","7"
"1 Strongly disagree","2016","Not Employed","West Germany","","","","","1"
"1 Strongly disagree","2016","Not Employed","East Germany","","","","","1"
"1 Strongly disagree","2016","Employed","West Germany","","","","","1"
"1 Strongly disagree","2016","Employed","East Germany","","","","","1"
"2 on scale 1-7 ","2016","Not Employed","East Germany","","","","","2"
"2 on scale 1-7 ","2016","Employed","East Germany","","","","","2"
"2 on scale 1-7 ","2016","Not Employed","West Germany","","","","","2"
"2 on scale 1-7 ","2016","Employed","West Germany","","","","","2"
"3 on scale 1-7 ","2016","Not Employed","West Germany","","","","","3"
"3 on scale 1-7 ","2016","Employed","West Germany","","","","","3"
"3 on scale 1-7 ","2016","Employed","East Germany","","","","","3"
"3 on scale 1-7 ","2016","Not Employed","East Germany","","","","","3"
"4 on scale 1-7","2016","Not Employed","West Germany","","","","","4"
"4 on scale 1-7","2016","Employed","East Germany","","","","","4"
"4 on scale 1-7","2016","Not Employed","East Germany","","","","","4"
"4 on scale 1-7","2016","Employed","West Germany","","","","","4"
"5 on scale 1-7","2016","Not Employed","West Germany","","","","","5"
"5 on scale 1-7","2016","Not Employed","East Germany","","","","","5"
"5 on scale 1-7","2016","Employed","West Germany","","","","","5"
"5 on scale 1-7","2016","Employed","East Germany","","","","","5"
"6 on scale 1-7","2016","Not Employed","West Germany","","","","","6"
"6 on scale 1-7","2016","Not Employed","East Germany","","","","","6"
"6 on scale 1-7","2016","Employed","East Germany","","","","","6"
"6 on scale 1-7","2016","Employed","West Germany","","","","","6"
"7 Strongly agree","2016","Not Employed","West Germany","","","","","7"
"7 Strongly agree","2016","Employed","East Germany","","","","","7"
"7 Strongly agree","2016","Not Employed","East Germany","","","","","7"
"7 Strongly agree","2016","Employed","West Germany","","","","","7"
"1 Strongly disagree","2017","Not Employed","West Germany","314","0.0372297359767014","0.0332084766872932","0.0412509952661095","1"
"1 Strongly disagree","2017","Not Employed","East Germany","99","0.0388009098905086","0.0311570012348119","0.0464448185462053","1"
"1 Strongly disagree","2017","Employed","West Germany","383","0.0249708090527566","0.0224447083308749","0.0274969097746382","1"
"1 Strongly disagree","2017","Employed","East Germany","100","0.0200284140715185","0.015476573045984","0.024580255097053","1"
"2 on scale 1-7 ","2017","Not Employed","West Germany","574","0.0873157359801804","0.0813197265702804","0.0933117453900805","2"
"2 on scale 1-7 ","2017","Employed","West Germany","1101","0.0705421656396605","0.0663967814424632","0.0746875498368577","2"
"2 on scale 1-7 ","2017","Employed","East Germany","251","0.0779364111296001","0.0692266207846493","0.0866462014745509","2"
"2 on scale 1-7 ","2017","Not Employed","East Germany","166","0.0853820253325949","0.074321112994592","0.0964429376705977","2"
"3 on scale 1-7 ","2017","Not Employed","West Germany","921","0.129812455777525","0.122673735267468","0.136951176287582","3"
"3 on scale 1-7 ","2017","Not Employed","East Germany","299","0.122689083374368","0.109703316986213","0.135674849762524","3"
"3 on scale 1-7 ","2017","Employed","West Germany","1760","0.123911933438752","0.118577896778849","0.129245970098655","3"
"3 on scale 1-7 ","2017","Employed","East Germany","444","0.122037194473099","0.111402103002279","0.13267228594392","3"
"4 on scale 1-7","2017","Not Employed","West Germany","1690","0.225755308496159","0.216875290034403","0.234635326957915","4"
"4 on scale 1-7","2017","Not Employed","East Germany","535","0.247133983931344","0.230060862071282","0.264207105791406","4"
