"plh0226","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"4 on scale 1-7","2005","secondary school degree","Couple + C. LE and GT 16","112","0.202100841752296","0.166902585115293","0.237299098389298"
"4 on scale 1-7","2005","college entrance qualification","1-pers.-HH","173","0.233517375969803","0.203921989159782","0.263112762779824"
"4 on scale 1-7","2005","college entrance qualification","(Married) couple without C. ","385","0.210976532132294","0.191783867897511","0.230169196367076"
"4 on scale 1-7","2005","college entrance qualification","Single parent ","43","0.183075540040105","0.127794617989168","0.238356462091042"
"4 on scale 1-7","2005","college entrance qualification","Couple + C. LE 16 ","271","0.230163996255123","0.205856532022741","0.254471460487504"
"4 on scale 1-7","2005","college entrance qualification","Couple + C. GT 16 ","204","0.23597939220208","0.208207881929361","0.263750902474798"
"4 on scale 1-7","2005","college entrance qualification","Couple + C. LE and GT 16","73","0.185122702927741","0.143280933241529","0.226964472613953"
"4 on scale 1-7","2005","Other degree","1-pers.-HH","20","","",""
"4 on scale 1-7","2005","Other degree","(Married) couple without C. ","81","0.264282143594677","0.217752673961684","0.310811613227669"
"4 on scale 1-7","2005","Other degree","Single parent ","20","","",""
"4 on scale 1-7","2005","Other degree","Couple + C. LE 16 ","54","0.248163539949292","0.189462323279887","0.306864756618698"
"4 on scale 1-7","2005","Other degree","Couple + C. GT 16 ","61","0.214306620733618","0.160083926705629","0.268529314761606"
"4 on scale 1-7","2005","Other degree","Couple + C. LE and GT 16","29","","",""
"4 on scale 1-7","2005","no degree/no degree yet","1-pers.-HH","7","","",""
"4 on scale 1-7","2005","no degree/no degree yet","(Married) couple without C. ","23","","",""
"4 on scale 1-7","2005","no degree/no degree yet","Single parent ","29","","",""
"4 on scale 1-7","2005","no degree/no degree yet","Couple + C. LE 16 ","7","","",""
"4 on scale 1-7","2005","no degree/no degree yet","Couple + C. GT 16 ","83","0.292984267364369","0.241906152497483","0.344062382231255"
"4 on scale 1-7","2005","no degree/no degree yet","Couple + C. LE and GT 16","78","0.297661796152943","0.244484822659578","0.350838769646309"
"5 on scale 1-7","2005","lower secondary degree","1-pers.-HH","262","0.215389602967195","0.192434347289345","0.238344858645045"
"5 on scale 1-7","2005","lower secondary degree","(Married) couple without C. ","679","0.221815547572134","0.206928637563974","0.236702457580295"
"5 on scale 1-7","2005","lower secondary degree","Single parent ","77","0.206002220960093","0.163326178494391","0.248678263425796"
"5 on scale 1-7","2005","lower secondary degree","Couple + C. LE 16 ","223","0.211274377884575","0.18508087025828","0.23746788551087"
"5 on scale 1-7","2005","lower secondary degree","Couple + C. GT 16 ","247","0.259304596597095","0.2317817376092","0.286827455584989"
"5 on scale 1-7","2005","lower secondary degree","Couple + C. LE and GT 16","94","0.248437847875511","0.205497592765555","0.291378102985467"
"5 on scale 1-7","2005","secondary school degree","1-pers.-HH","170","0.232309990423303","0.202442800135383","0.262177180711223"
"5 on scale 1-7","2005","secondary school degree","(Married) couple without C. ","436","0.241769079049826","0.221973182475606","0.261564975624046"
"5 on scale 1-7","2005","secondary school degree","Single parent ","67","0.203326190860003","0.161100933060455","0.245551448659551"
"5 on scale 1-7","2005","secondary school degree","Couple + C. LE 16 ","351","0.259073166282371","0.235779532626924","0.282366799937818"
"5 on scale 1-7","2005","secondary school degree","Couple + C. GT 16 ","304","0.27134440449725","0.245221461898789","0.29746734709571"
"5 on scale 1-7","2005","secondary school degree","Couple + C. LE and GT 16","132","0.256210487733994","0.217946822733103","0.294474152734884"
"5 on scale 1-7","2005","college entrance qualification","1-pers.-HH","210","0.260381425234461","0.229682570957926","0.291080279510996"
"5 on scale 1-7","2005","college entrance qualification","(Married) couple without C. ","421","0.242522911966393","0.222360876788211","0.262684947144576"
"5 on scale 1-7","2005","college entrance qualification","Single parent ","39","0.185299571700614","0.129759639347562","0.240839504053666"
"5 on scale 1-7","2005","college entrance qualification","Couple + C. LE 16 ","267","0.241612925824256","0.2168941251842","0.266331726464311"
"5 on scale 1-7","2005","college entrance qualification","Couple + C. GT 16 ","238","0.287179173734676","0.257587019393019","0.316771328076333"
"5 on scale 1-7","2005","college entrance qualification","Couple + C. LE and GT 16","81","0.220112356226672","0.175477686524289","0.264747025929055"
"5 on scale 1-7","2005","Other degree","1-pers.-HH","29","","",""
"5 on scale 1-7","2005","Other degree","(Married) couple without C. ","72","0.186978209055501","0.145836234216832","0.22812018389417"
"5 on scale 1-7","2005","Other degree","Single parent ","11","","",""
"5 on scale 1-7","2005","Other degree","Couple + C. LE 16 ","53","0.257909729434489","0.198456061205819","0.317363397663159"
"5 on scale 1-7","2005","Other degree","Couple + C. GT 16 ","51","0.243957900090869","0.187207727890191","0.300708072291548"
"5 on scale 1-7","2005","Other degree","Couple + C. LE and GT 16","23","","",""
"5 on scale 1-7","2005","no degree/no degree yet","1-pers.-HH","9","","",""
"5 on scale 1-7","2005","no degree/no degree yet","(Married) couple without C. ","14","","",""
"5 on scale 1-7","2005","no degree/no degree yet","Single parent ","21","","",""
"5 on scale 1-7","2005","no degree/no degree yet","Couple + C. LE 16 ","5","","",""
"5 on scale 1-7","2005","no degree/no degree yet","Couple + C. GT 16 ","80","0.278703753418598","0.228385400564303","0.329022106272893"
"5 on scale 1-7","2005","no degree/no degree yet","Couple + C. LE and GT 16","60","0.204423559460272","0.157521128706389","0.251325990214156"
"6 on scale 1-7","2005","lower secondary degree","1-pers.-HH","230","0.180855095971748","0.159362519570685","0.202347672372811"
"6 on scale 1-7","2005","lower secondary degree","(Married) couple without C. ","528","0.186098569194847","0.17215337008693","0.200043768302764"
"6 on scale 1-7","2005","lower secondary degree","Single parent ","55","0.158559504931297","0.12001642740541","0.197102582457185"
"6 on scale 1-7","2005","lower secondary degree","Couple + C. LE 16 ","169","0.177374322230799","0.152863731718953","0.201884912742645"
"6 on scale 1-7","2005","lower secondary degree","Couple + C. GT 16 ","176","0.181811170071886","0.157589411750185","0.206032928393587"
"6 on scale 1-7","2005","lower secondary degree","Couple + C. LE and GT 16","66","0.165886653315672","0.128921582005606","0.202851724625739"
"6 on scale 1-7","2005","secondary school degree","1-pers.-HH","151","0.180607449732174","0.153400408381906","0.207814491082441"
"6 on scale 1-7","2005","secondary school degree","(Married) couple without C. ","364","0.201101453525662","0.182569232433037","0.219633674618286"
"6 on scale 1-7","2005","secondary school degree","Single parent ","72","0.218957273772605","0.175570989031344","0.262343558513866"
"6 on scale 1-7","2005","secondary school degree","Couple + C. LE 16 ","240","0.173214152915987","0.153094218224313","0.193334087607662"
"6 on scale 1-7","2005","secondary school degree","Couple + C. GT 16 ","244","0.195196185283555","0.17191092027538","0.218481450291729"
"6 on scale 1-7","2005","secondary school degree","Couple + C. LE and GT 16","96","0.145409225410049","0.11451067042758","0.176307780392519"
"6 on scale 1-7","2005","college entrance qualification","1-pers.-HH","174","0.208726471989467","0.18029722561365","0.237155718365283"
"6 on scale 1-7","2005","college entrance qualification","(Married) couple without C. ","367","0.228316454463322","0.208571258131272","0.248061650795372"
"6 on scale 1-7","2005","college entrance qualification","Single parent ","33","0.16751617486629","0.11413533011414","0.22089701961844"
"6 on scale 1-7","2005","college entrance qualification","Couple + C. LE 16 ","251","0.199711623460892","0.17662572521494","0.222797521706845"
"6 on scale 1-7","2005","college entrance qualification","Couple + C. GT 16 ","218","0.215949088537492","0.189036359282201","0.242861817792783"
"6 on scale 1-7","2005","college entrance qualification","Couple + C. LE and GT 16","87","0.234982537236219","0.1893065899673","0.280658484505137"
"6 on scale 1-7","2005","Other degree","1-pers.-HH","9","","",""
"6 on scale 1-7","2005","Other degree","(Married) couple without C. ","58","0.17770882779249","0.13737161756971","0.21804603801527"
"6 on scale 1-7","2005","Other degree","Single parent ","7","","",""
"6 on scale 1-7","2005","Other degree","Couple + C. LE 16 ","34","0.205809416210334","0.150866537455209","0.260752294965459"
"6 on scale 1-7","2005","Other degree","Couple + C. GT 16 ","40","0.200007729381261","0.14715066541964","0.252864793342883"
"6 on scale 1-7","2005","Other degree","Couple + C. LE and GT 16","21","","",""
"6 on scale 1-7","2005","no degree/no degree yet","1-pers.-HH","6","","",""
"6 on scale 1-7","2005","no degree/no degree yet","(Married) couple without C. ","14","","",""
"6 on scale 1-7","2005","no degree/no degree yet","Single parent ","28","","",""
"6 on scale 1-7","2005","no degree/no degree yet","Couple + C. LE 16 ","6","","",""
"6 on scale 1-7","2005","no degree/no degree yet","Couple + C. GT 16 ","54","0.168137549723927","0.126165875924558","0.210109223523296"
"6 on scale 1-7","2005","no degree/no degree yet","Couple + C. LE and GT 16","66","0.211366936798882","0.163883194631181","0.258850678966584"
"7 Strongly agree","2005","lower secondary degree","1-pers.-HH","151","0.124783946164115","0.106330404380704","0.143237487947525"
"7 Strongly agree","2005","lower secondary degree","(Married) couple without C. ","306","0.104633691335248","0.0936662973734793","0.115601085297017"
"7 Strongly agree","2005","lower secondary degree","Single parent ","41","0.133388611999976","0.0975121080303651","0.169265115969587"
"7 Strongly agree","2005","lower secondary degree","Couple + C. LE 16 ","97","0.119176586539006","0.0983869371399469","0.139966235938066"
"7 Strongly agree","2005","lower secondary degree","Couple + C. GT 16 ","98","0.097730574818917","0.0790817289487646","0.116379420689069"
"7 Strongly agree","2005","lower secondary degree","Couple + C. LE and GT 16","36","0.127506148782322","0.0943609947142457","0.160651302850399"
"7 Strongly agree","2005","secondary school degree","1-pers.-HH","84","0.115363986925846","0.0927704139107283","0.137957559940963"
"7 Strongly agree","2005","secondary school degree","(Married) couple without C. ","166","0.0914220415326208","0.0780966306695875","0.104747452395654"
"7 Strongly agree","2005","secondary school degree","Single parent ","39","0.0907752715946729","0.0606344715792438","0.120916071610102"
"7 Strongly agree","2005","secondary school degree","Couple + C. LE 16 ","127","0.0932031754408051","0.0777467624836687","0.108659588397941"
"7 Strongly agree","2005","secondary school degree","Couple + C. GT 16 ","83","0.102922035848266","0.0850707383659301","0.120773333330601"
"7 Strongly agree","2005","secondary school degree","Couple + C. LE and GT 16","49","0.116461471254785","0.0883446013587214","0.144578341150848"
"7 Strongly agree","2005","college entrance qualification","1-pers.-HH","73","0.0822963908146217","0.0630718986122965","0.101520883016947"
"7 Strongly agree","2005","college entrance qualification","(Married) couple without C. ","157","0.0819608391136197","0.069057353786845","0.0948643244403944"
"7 Strongly agree","2005","college entrance qualification","Single parent ","15","","",""
"7 Strongly agree","2005","college entrance qualification","Couple + C. LE 16 ","89","0.0778591686967544","0.0623861390042316","0.0933321983892772"
"7 Strongly agree","2005","college entrance qualification","Couple + C. GT 16 ","64","0.0952030092489782","0.0760070051279423","0.114399013370014"
"7 Strongly agree","2005","college entrance qualification","Couple + C. LE and GT 16","24","","",""
"7 Strongly agree","2005","Other degree","1-pers.-HH","12","","",""
"7 Strongly agree","2005","Other degree","(Married) couple without C. ","39","0.108679759314596","0.0758377468265948","0.141521771802598"
"7 Strongly agree","2005","Other degree","Single parent ","6","","",""
"7 Strongly agree","2005","Other degree","Couple + C. LE 16 ","19","","",""
"7 Strongly agree","2005","Other degree","Couple + C. GT 16 ","17","","",""
"7 Strongly agree","2005","Other degree","Couple + C. LE and GT 16","13","","",""
"7 Strongly agree","2005","no degree/no degree yet","1-pers.-HH","5","","",""
"7 Strongly agree","2005","no degree/no degree yet","(Married) couple without C. ","8","","",""
"7 Strongly agree","2005","no degree/no degree yet","Single parent ","13","","",""
"7 Strongly agree","2005","no degree/no degree yet","Couple + C. LE 16 ","3","","",""
"7 Strongly agree","2005","no degree/no degree yet","Couple + C. GT 16 ","17","","",""
"7 Strongly agree","2005","no degree/no degree yet","Couple + C. LE and GT 16","21","","",""
"1 Strongly disagree","2006","lower secondary degree","1-pers.-HH","","","",""
"1 Strongly disagree","2006","lower secondary degree","(Married) couple without C. ","","","",""
"1 Strongly disagree","2006","lower secondary degree","Single parent ","","","",""
"1 Strongly disagree","2006","lower secondary degree","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2006","lower secondary degree","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2006","lower secondary degree","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2006","secondary school degree","1-pers.-HH","","","",""
"1 Strongly disagree","2006","secondary school degree","(Married) couple without C. ","","","",""
"1 Strongly disagree","2006","secondary school degree","Single parent ","","","",""
"1 Strongly disagree","2006","secondary school degree","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2006","secondary school degree","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2006","secondary school degree","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2006","college entrance qualification","1-pers.-HH","","","",""
"1 Strongly disagree","2006","college entrance qualification","(Married) couple without C. ","","","",""
"1 Strongly disagree","2006","college entrance qualification","Single parent ","","","",""
"1 Strongly disagree","2006","college entrance qualification","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2006","college entrance qualification","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2006","college entrance qualification","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2006","Other degree","1-pers.-HH","","","",""
"1 Strongly disagree","2006","Other degree","(Married) couple without C. ","","","",""
"1 Strongly disagree","2006","Other degree","Single parent ","","","",""
"1 Strongly disagree","2006","Other degree","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2006","Other degree","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2006","Other degree","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","1-pers.-HH","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","(Married) couple without C. ","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","Single parent ","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","1-pers.-HH","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","Single parent ","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2006","secondary school degree","1-pers.-HH","","","",""
"2 on scale 1-7 ","2006","secondary school degree","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2006","secondary school degree","Single parent ","","","",""
"2 on scale 1-7 ","2006","secondary school degree","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2006","secondary school degree","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2006","secondary school degree","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","1-pers.-HH","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","Single parent ","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2006","Other degree","1-pers.-HH","","","",""
"2 on scale 1-7 ","2006","Other degree","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2006","Other degree","Single parent ","","","",""
"2 on scale 1-7 ","2006","Other degree","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2006","Other degree","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2006","Other degree","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","1-pers.-HH","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","Single parent ","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","1-pers.-HH","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","Single parent ","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2006","secondary school degree","1-pers.-HH","","","",""
"3 on scale 1-7 ","2006","secondary school degree","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2006","secondary school degree","Single parent ","","","",""
"3 on scale 1-7 ","2006","secondary school degree","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2006","secondary school degree","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2006","secondary school degree","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","1-pers.-HH","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","Single parent ","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","Couple + C. LE 16 ","","","",""
