"plh0226","year","sex","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2007","Female","","","",""
"1 Strongly disagree","2008","Male","","","",""
"1 Strongly disagree","2008","Female","","","",""
"2 on scale 1-7 ","2008","Male","","","",""
"2 on scale 1-7 ","2008","Female","","","",""
"3 on scale 1-7 ","2008","Male","","","",""
"3 on scale 1-7 ","2008","Female","","","",""
"4 on scale 1-7","2008","Male","","","",""
"4 on scale 1-7","2008","Female","","","",""
"5 on scale 1-7","2008","Male","","","",""
"5 on scale 1-7","2008","Female","","","",""
"6 on scale 1-7","2008","Male","","","",""
"6 on scale 1-7","2008","Female","","","",""
"7 Strongly agree","2008","Male","","","",""
"7 Strongly agree","2008","Female","","","",""
"1 Strongly disagree","2009","Male","177","0.0249894810307005","0.0216881783677513","0.0282907836936498"
"1 Strongly disagree","2009","Female","384","0.0401674406262999","0.0361997823924712","0.0441350988601287"
"2 on scale 1-7 ","2009","Male","507","0.0638079837232784","0.0586387990198888","0.0689771684266679"
"2 on scale 1-7 ","2009","Female","906","0.0996362121546181","0.0935839594831226","0.105688464826114"
"3 on scale 1-7 ","2009","Male","1041","0.127373909408782","0.12032281695288","0.134425001864684"
"3 on scale 1-7 ","2009","Female","1453","0.155939337582882","0.148608322561844","0.16327035260392"
"4 on scale 1-7","2009","Male","1988","0.240301419978326","0.231264906534787","0.249337933421864"
"4 on scale 1-7","2009","Female","2455","0.25612104526635","0.247300951431418","0.264941139101283"
"5 on scale 1-7","2009","Male","2176","0.245075469096985","0.23597835245257","0.254172585741399"
"5 on scale 1-7","2009","Female","2097","0.22497967931354","0.216541910379314","0.233417448247766"
"6 on scale 1-7","2009","Male","1907","0.208661058546168","0.200066886469063","0.217255230623274"
"6 on scale 1-7","2009","Female","1551","0.160911756494608","0.153486744790871","0.168336768198345"
"7 Strongly agree","2009","Male","792","0.0897906782157602","0.0837443970556455","0.095836959375875"
"7 Strongly agree","2009","Female","562","0.0622445285617015","0.0573625616564756","0.0671264954669274"
"1 Strongly disagree","2010","Male","","","",""
"1 Strongly disagree","2010","Female","","","",""
"2 on scale 1-7 ","2010","Male","","","",""
"2 on scale 1-7 ","2010","Female","","","",""
"3 on scale 1-7 ","2010","Male","","","",""
"3 on scale 1-7 ","2010","Female","","","",""
"4 on scale 1-7","2010","Male","","","",""
"4 on scale 1-7","2010","Female","","","",""
"5 on scale 1-7","2010","Male","","","",""
"5 on scale 1-7","2010","Female","","","",""
"6 on scale 1-7","2010","Male","","","",""
"6 on scale 1-7","2010","Female","","","",""
"7 Strongly agree","2010","Male","","","",""
"7 Strongly agree","2010","Female","","","",""
"1 Strongly disagree","2011","Male","","","",""
"1 Strongly disagree","2011","Female","","","",""
"2 on scale 1-7 ","2011","Male","","","",""
"2 on scale 1-7 ","2011","Female","","","",""
"3 on scale 1-7 ","2011","Male","","","",""
"3 on scale 1-7 ","2011","Female","","","",""
"4 on scale 1-7","2011","Male","","","",""
"4 on scale 1-7","2011","Female","","","",""
"5 on scale 1-7","2011","Male","","","",""
"5 on scale 1-7","2011","Female","","","",""
"6 on scale 1-7","2011","Male","","","",""
"6 on scale 1-7","2011","Female","","","",""
"7 Strongly agree","2011","Male","","","",""
"7 Strongly agree","2011","Female","","","",""
"1 Strongly disagree","2012","Male","56","0.0188094481912363","0.0138539262275198","0.0237649701549528"
"1 Strongly disagree","2012","Female","186","0.0523471071919139","0.0456351543419099","0.059059060041918"
"2 on scale 1-7 ","2012","Male","138","0.0494415065145064","0.0415336283387169","0.057349384690296"
"2 on scale 1-7 ","2012","Female","378","0.0911244371708047","0.0824518724390193","0.0997970019025902"
"3 on scale 1-7 ","2012","Male","308","0.103763873630754","0.0926399240928035","0.114887823168704"
"3 on scale 1-7 ","2012","Female","558","0.140371622063313","0.12990339971756","0.150839844409067"
"4 on scale 1-7","2012","Male","540","0.191740818673582","0.177380723738049","0.206100913609115"
"4 on scale 1-7","2012","Female","959","0.21384331341412","0.201487245088788","0.226199381739453"
"5 on scale 1-7","2012","Male","785","0.274863772296422","0.258578566473045","0.291148978119799"
"5 on scale 1-7","2012","Female","1045","0.240731737802597","0.227847990264423","0.253615485340771"
"6 on scale 1-7","2012","Male","760","0.251451919302885","0.235626252159452","0.267277586446319"
"6 on scale 1-7","2012","Female","778","0.18007329831395","0.168493790984529","0.191652805643371"
"7 Strongly agree","2012","Male","300","0.109928661390613","0.0985184792506839","0.121338843530543"
"7 Strongly agree","2012","Female","326","0.0815084840433006","0.0732629860595307","0.0897539820270706"
"1 Strongly disagree","2013","Male","161","0.0197503277359907","0.0168478263552835","0.0226528291166978"
"1 Strongly disagree","2013","Female","385","0.0394030862925594","0.0355956439281019","0.043210528657017"
"2 on scale 1-7 ","2013","Male","450","0.0565438329065103","0.0517257927557759","0.0613618730572447"
"2 on scale 1-7 ","2013","Female","842","0.0800909448283448","0.0747788994057572","0.0854029902509324"
"3 on scale 1-7 ","2013","Male","916","0.104046410293387","0.0976773811475825","0.110415439439192"
"3 on scale 1-7 ","2013","Female","1396","0.138634457098903","0.131871650544462","0.145397263653344"
"4 on scale 1-7","2013","Male","1856","0.206508481539184","0.198064310530177","0.21495265254819"
"4 on scale 1-7","2013","Female","2444","0.238315239523683","0.229977253453164","0.246653225594203"
"5 on scale 1-7","2013","Male","2271","0.261845198068505","0.252674276899597","0.271016119237413"
"5 on scale 1-7","2013","Female","2508","0.255818769420125","0.247279844727988","0.264357694112261"
"6 on scale 1-7","2013","Male","2274","0.249705894743683","0.240676740057682","0.258735049429684"
"6 on scale 1-7","2013","Female","1772","0.183032939731534","0.175465228965364","0.190600650497703"
"7 Strongly agree","2013","Male","900","0.10159985471274","0.0952975647764995","0.107902144648981"
"7 Strongly agree","2013","Female","683","0.0647045631048513","0.05989019285355","0.0695189333561527"
"1 Strongly disagree","2014","Male","","","",""
"1 Strongly disagree","2014","Female","","","",""
"2 on scale 1-7 ","2014","Male","","","",""
"2 on scale 1-7 ","2014","Female","","","",""
"3 on scale 1-7 ","2014","Male","","","",""
"3 on scale 1-7 ","2014","Female","","","",""
"4 on scale 1-7","2014","Male","","","",""
"4 on scale 1-7","2014","Female","","","",""
"5 on scale 1-7","2014","Male","","","",""
"5 on scale 1-7","2014","Female","","","",""
"6 on scale 1-7","2014","Male","","","",""
"6 on scale 1-7","2014","Female","","","",""
"7 Strongly agree","2014","Male","","","",""
"7 Strongly agree","2014","Female","","","",""
"1 Strongly disagree","2015","Male","","","",""
"1 Strongly disagree","2015","Female","","","",""
"2 on scale 1-7 ","2015","Male","","","",""
"2 on scale 1-7 ","2015","Female","","","",""
"3 on scale 1-7 ","2015","Male","","","",""
"3 on scale 1-7 ","2015","Female","","","",""
"4 on scale 1-7","2015","Male","","","",""
"4 on scale 1-7","2015","Female","","","",""
"5 on scale 1-7","2015","Male","","","",""
"5 on scale 1-7","2015","Female","","","",""
"6 on scale 1-7","2015","Male","","","",""
"6 on scale 1-7","2015","Female","","","",""
"7 Strongly agree","2015","Male","","","",""
"7 Strongly agree","2015","Female","","","",""
"1 Strongly disagree","2016","Male","","","",""
"1 Strongly disagree","2016","Female","","","",""
"2 on scale 1-7 ","2016","Male","","","",""
"2 on scale 1-7 ","2016","Female","","","",""
"3 on scale 1-7 ","2016","Male","","","",""
"3 on scale 1-7 ","2016","Female","","","",""
"4 on scale 1-7","2016","Male","","","",""
"4 on scale 1-7","2016","Female","","","",""
"5 on scale 1-7","2016","Male","","","",""
"5 on scale 1-7","2016","Female","","","",""
"6 on scale 1-7","2016","Male","","","",""
"6 on scale 1-7","2016","Female","","","",""
"7 Strongly agree","2016","Male","","","",""
"7 Strongly agree","2016","Female","","","",""
"1 Strongly disagree","2017","Male","308","0.0216676681193925","0.0192533239561162","0.0240820122826687"
"1 Strongly disagree","2017","Female","588","0.0359926792342539","0.0330404573126144","0.0389449011558934"
"2 on scale 1-7 ","2017","Male","734","0.0619519569045404","0.0579544433642881","0.0659494704447927"
"2 on scale 1-7 ","2017","Female","1358","0.0920449864323969","0.087463209078719","0.0966267637860749"
"3 on scale 1-7 ","2017","Male","1358","0.110621584070755","0.105420269536239","0.11582289860527"
"3 on scale 1-7 ","2017","Female","2066","0.139624495302417","0.13413128060254","0.145117710002295"
"4 on scale 1-7","2017","Male","2721","0.208586151196663","0.201848718403026","0.2153235839903"
"4 on scale 1-7","2017","Female","3410","0.229087709032078","0.222427235201769","0.235748182862386"
"5 on scale 1-7","2017","Male","3370","0.247906747382995","0.240746468994211","0.255067025771779"
"5 on scale 1-7","2017","Female","3652","0.251831256401334","0.244951764825623","0.258710747977045"
"6 on scale 1-7","2017","Male","3429","0.244712745744966","0.237583653061738","0.251841838428193"
"6 on scale 1-7","2017","Female","2763","0.176481734131728","0.170439629437381","0.182523838826076"
"7 Strongly agree","2017","Male","2050","0.104553146580689","0.0994792881074041","0.109627005053974"
"7 Strongly agree","2017","Female","1456","0.0749371394657923","0.0707642591868342","0.0791100197447505"
"1 Strongly disagree","2018","Male","","","",""
"1 Strongly disagree","2018","Female","","","",""
"2 on scale 1-7 ","2018","Male","","","",""
"2 on scale 1-7 ","2018","Female","","","",""
"3 on scale 1-7 ","2018","Male","","","",""
"3 on scale 1-7 ","2018","Female","","","",""
"4 on scale 1-7","2018","Male","","","",""
"4 on scale 1-7","2018","Female","","","",""
"5 on scale 1-7","2018","Male","","","",""
"5 on scale 1-7","2018","Female","","","",""
"6 on scale 1-7","2018","Male","","","",""
"6 on scale 1-7","2018","Female","","","",""
"7 Strongly agree","2018","Male","","","",""
"7 Strongly agree","2018","Female","","","",""
"1 Strongly disagree","2019","Male","258","0.0261546022836251","0.0233337182542513","0.0289754863129989"
"1 Strongly disagree","2019","Female","479","0.0348180713010421","0.0317213633868618","0.0379147792152224"
"2 on scale 1-7 ","2019","Male","647","0.0528517039896514","0.0488970849597779","0.0568063230195249"
"2 on scale 1-7 ","2019","Female","1141","0.0815567924531967","0.0769335196567543","0.0861800652496391"
"3 on scale 1-7 ","2019","Male","1281","0.109033892891349","0.103524832735718","0.114542953046981"
"3 on scale 1-7 ","2019","Female","1920","0.145476125559916","0.139520172567642","0.151432078552189"
"4 on scale 1-7","2019","Male","2451","0.204581631042648","0.197451503636473","0.211711758448822"
"4 on scale 1-7","2019","Female","3211","0.244213598098659","0.236956253317648","0.251470942879669"
"5 on scale 1-7","2019","Male","3079","0.257114259092092","0.249389405514049","0.264839112670134"
"5 on scale 1-7","2019","Female","3116","0.23065768227526","0.223541663741398","0.237773700809122"
"6 on scale 1-7","2019","Male","3128","0.244068479033201","0.236476355977717","0.251660602088684"
"6 on scale 1-7","2019","Female","2538","0.187360507894946","0.180769052956338","0.193951962833553"
"7 Strongly agree","2019","Male","1452","0.106195431667434","0.100749899019979","0.111640964314889"
"7 Strongly agree","2019","Female","1057","0.0759172224169808","0.0714429863833068","0.0803914584506547"
