"plh0226","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"2 on scale 1-7 ","2005","lower secondary degree","in school","","","",""
"2 on scale 1-7 ","2005","lower secondary degree","inadequately","","","",""
"2 on scale 1-7 ","2005","lower secondary degree","general elemantary","122","0.0775790264596155","0.064005258314229","0.0911527946050021"
"2 on scale 1-7 ","2005","lower secondary degree","middle vocational","355","0.0783021444405707","0.0707985356159163","0.0858057532652251"
"2 on scale 1-7 ","2005","lower secondary degree","vocational + Abi","1","","",""
"2 on scale 1-7 ","2005","lower secondary degree","higher vocational","28","","",""
"2 on scale 1-7 ","2005","lower secondary degree","higher education","5","","",""
"2 on scale 1-7 ","2005","secondary school degree","in school","","","",""
"2 on scale 1-7 ","2005","secondary school degree","inadequately","","","",""
"2 on scale 1-7 ","2005","secondary school degree","general elemantary","38","0.0484867932247253","0.0309609337238625","0.0660126527255882"
"2 on scale 1-7 ","2005","secondary school degree","middle vocational","280","0.0694599238630879","0.0616636559844096","0.0772561917417661"
"2 on scale 1-7 ","2005","secondary school degree","vocational + Abi","3","","",""
"2 on scale 1-7 ","2005","secondary school degree","higher vocational","46","0.0596158419505184","0.0420000631263377","0.0772316207746991"
"2 on scale 1-7 ","2005","secondary school degree","higher education","30","0.0588587283192707","0.0403475042532629","0.0773699523852784"
"2 on scale 1-7 ","2005","college entrance qualification","in school","","","",""
"2 on scale 1-7 ","2005","college entrance qualification","inadequately","","","",""
"2 on scale 1-7 ","2005","college entrance qualification","general elemantary","","","",""
"2 on scale 1-7 ","2005","college entrance qualification","middle vocational","55","0.0568422501429284","0.0400574102830276","0.0736270900028293"
"2 on scale 1-7 ","2005","college entrance qualification","vocational + Abi","76","0.072800227656469","0.0563224198856215","0.0892780354273166"
"2 on scale 1-7 ","2005","college entrance qualification","higher vocational","21","","",""
"2 on scale 1-7 ","2005","college entrance qualification","higher education","207","0.07883518115869","0.0694423640801399","0.08822799823724"
"2 on scale 1-7 ","2005","Other degree","in school","","","",""
"2 on scale 1-7 ","2005","Other degree","inadequately","6","","",""
"2 on scale 1-7 ","2005","Other degree","general elemantary","26","","",""
"2 on scale 1-7 ","2005","Other degree","middle vocational","28","","",""
"2 on scale 1-7 ","2005","Other degree","vocational + Abi","9","","",""
"2 on scale 1-7 ","2005","Other degree","higher vocational","5","","",""
"2 on scale 1-7 ","2005","Other degree","higher education","11","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","in school","38","0.0430707341055882","0.0274516055996996","0.0586898626114767"
"2 on scale 1-7 ","2005","no degree/no degree yet","inadequately","20","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","general elemantary","","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","middle vocational","4","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","vocational + Abi","","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","higher vocational","","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","higher education","","","",""
"3 on scale 1-7 ","2005","lower secondary degree","in school","","","",""
"3 on scale 1-7 ","2005","lower secondary degree","inadequately","","","",""
"3 on scale 1-7 ","2005","lower secondary degree","general elemantary","218","0.142171335006231","0.124451079590332","0.159891590422131"
"3 on scale 1-7 ","2005","lower secondary degree","middle vocational","622","0.124607680660289","0.115382755722222","0.133832605598356"
"3 on scale 1-7 ","2005","lower secondary degree","vocational + Abi","5","","",""
"3 on scale 1-7 ","2005","lower secondary degree","higher vocational","60","0.125859889039892","0.0953153773389781","0.156404400740806"
"3 on scale 1-7 ","2005","lower secondary degree","higher education","21","","",""
"3 on scale 1-7 ","2005","secondary school degree","in school","","","",""
"3 on scale 1-7 ","2005","secondary school degree","inadequately","","","",""
"3 on scale 1-7 ","2005","secondary school degree","general elemantary","67","0.111339683275112","0.0856739859244037","0.13700538062582"
"3 on scale 1-7 ","2005","secondary school degree","middle vocational","511","0.119678435479302","0.109724824055611","0.129632046902993"
"3 on scale 1-7 ","2005","secondary school degree","vocational + Abi","6","","",""
"3 on scale 1-7 ","2005","secondary school degree","higher vocational","99","0.160923291723697","0.133584542423366","0.188262041024028"
"3 on scale 1-7 ","2005","secondary school degree","higher education","89","0.155775482770463","0.127253427044296","0.184297538496629"
"3 on scale 1-7 ","2005","college entrance qualification","in school","","","",""
"3 on scale 1-7 ","2005","college entrance qualification","inadequately","","","",""
"3 on scale 1-7 ","2005","college entrance qualification","general elemantary","","","",""
"3 on scale 1-7 ","2005","college entrance qualification","middle vocational","107","0.164954212007771","0.138049629816067","0.191858794199475"
"3 on scale 1-7 ","2005","college entrance qualification","vocational + Abi","133","0.135750641048426","0.114026786674894","0.157474495421958"
"3 on scale 1-7 ","2005","college entrance qualification","higher vocational","41","0.0954779360694273","0.0645575827876592","0.126398289351196"
"3 on scale 1-7 ","2005","college entrance qualification","higher education","410","0.13839575558574","0.126359747838263","0.150431763333216"
"3 on scale 1-7 ","2005","Other degree","in school","","","",""
"3 on scale 1-7 ","2005","Other degree","inadequately","4","","",""
"3 on scale 1-7 ","2005","Other degree","general elemantary","48","0.14487996146503","0.106846325553671","0.182913597376388"
"3 on scale 1-7 ","2005","Other degree","middle vocational","48","0.110827519144805","0.0795516475835548","0.142103390706055"
"3 on scale 1-7 ","2005","Other degree","vocational + Abi","17","","",""
"3 on scale 1-7 ","2005","Other degree","higher vocational","9","","",""
"3 on scale 1-7 ","2005","Other degree","higher education","23","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","in school","79","0.126718114264232","0.101125048112552","0.152311180415912"
"3 on scale 1-7 ","2005","no degree/no degree yet","inadequately","33","0.152999150619847","0.102983262410243","0.203015038829452"
"3 on scale 1-7 ","2005","no degree/no degree yet","general elemantary","","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","middle vocational","6","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","vocational + Abi","","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","higher vocational","1","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","higher education","","","",""
"4 on scale 1-7","2005","lower secondary degree","in school","","","",""
"4 on scale 1-7","2005","lower secondary degree","inadequately","","","",""
"4 on scale 1-7","2005","lower secondary degree","general elemantary","368","0.236307667514227","0.214751983861882","0.257863351166573"
"4 on scale 1-7","2005","lower secondary degree","middle vocational","1202","0.240375042555224","0.228439741764538","0.25231034334591"
"4 on scale 1-7","2005","lower secondary degree","vocational + Abi","6","","",""
"4 on scale 1-7","2005","lower secondary degree","higher vocational","99","0.215062842926535","0.177227373620246","0.252898312232823"
"4 on scale 1-7","2005","lower secondary degree","higher education","43","0.227818232102309","0.167050006351503","0.288586457853115"
"4 on scale 1-7","2005","secondary school degree","in school","","","",""
"4 on scale 1-7","2005","secondary school degree","inadequately","","","",""
"4 on scale 1-7","2005","secondary school degree","general elemantary","137","0.241826496632564","0.206888626362823","0.276764366902306"
"4 on scale 1-7","2005","secondary school degree","middle vocational","960","0.23615320390394","0.22312897224567","0.24917743556221"
"4 on scale 1-7","2005","secondary school degree","vocational + Abi","7","","",""
"4 on scale 1-7","2005","secondary school degree","higher vocational","149","0.213040886782277","0.182577658786248","0.243504114778306"
"4 on scale 1-7","2005","secondary school degree","higher education","156","0.269132113752421","0.234249863620924","0.304014363883919"
"4 on scale 1-7","2005","college entrance qualification","in school","","","",""
"4 on scale 1-7","2005","college entrance qualification","inadequately","","","",""
"4 on scale 1-7","2005","college entrance qualification","general elemantary","","","",""
"4 on scale 1-7","2005","college entrance qualification","middle vocational","155","0.204993990718119","0.175729216803253","0.234258764632984"
"4 on scale 1-7","2005","college entrance qualification","vocational + Abi","225","0.234770099626808","0.207887964305466","0.261652234948151"
"4 on scale 1-7","2005","college entrance qualification","higher vocational","82","0.266868317518346","0.220328694994869","0.313407940041823"
"4 on scale 1-7","2005","college entrance qualification","higher education","707","0.214555468577967","0.200246948655908","0.228863988500026"
"4 on scale 1-7","2005","Other degree","in school","","","",""
"4 on scale 1-7","2005","Other degree","inadequately","6","","",""
"4 on scale 1-7","2005","Other degree","general elemantary","95","0.30269221833031","0.253048645951353","0.352335790709268"
"4 on scale 1-7","2005","Other degree","middle vocational","99","0.249211309159549","0.206115469876692","0.292307148442407"
"4 on scale 1-7","2005","Other degree","vocational + Abi","31","0.230631465083423","0.155576073482514","0.305686856684331"
"4 on scale 1-7","2005","Other degree","higher vocational","16","","",""
"4 on scale 1-7","2005","Other degree","higher education","39","0.204823024664448","0.146825039746567","0.262821009582329"
"4 on scale 1-7","2005","no degree/no degree yet","in school","170","0.27209380144631","0.237854667137514","0.306332935755106"
"4 on scale 1-7","2005","no degree/no degree yet","inadequately","58","0.241111612601846","0.18167971866493","0.300543506538762"
"4 on scale 1-7","2005","no degree/no degree yet","general elemantary","","","",""
"4 on scale 1-7","2005","no degree/no degree yet","middle vocational","12","","",""
"4 on scale 1-7","2005","no degree/no degree yet","vocational + Abi","","","",""
"4 on scale 1-7","2005","no degree/no degree yet","higher vocational","1","","",""
"4 on scale 1-7","2005","no degree/no degree yet","higher education","1","","",""
"5 on scale 1-7","2005","lower secondary degree","in school","","","",""
"5 on scale 1-7","2005","lower secondary degree","inadequately","","","",""
"5 on scale 1-7","2005","lower secondary degree","general elemantary","327","0.232522282694091","0.211087017745055","0.253957547643127"
"5 on scale 1-7","2005","lower secondary degree","middle vocational","1131","0.219685092449189","0.20812066024316","0.231249524655218"
"5 on scale 1-7","2005","lower secondary degree","vocational + Abi","4","","",""
"5 on scale 1-7","2005","lower secondary degree","higher vocational","114","0.221176644488948","0.182956871260921","0.259396417716976"
"5 on scale 1-7","2005","lower secondary degree","higher education","43","0.2137724624138","0.154374362640797","0.273170562186804"
"5 on scale 1-7","2005","secondary school degree","in school","","","",""
"5 on scale 1-7","2005","secondary school degree","inadequately","","","",""
"5 on scale 1-7","2005","secondary school degree","general elemantary","139","0.265418178634637","0.229389726428389","0.301446630840885"
"5 on scale 1-7","2005","secondary school degree","middle vocational","1016","0.245418200059679","0.232221704774998","0.25861469534436"
"5 on scale 1-7","2005","secondary school degree","vocational + Abi","10","","",""
"5 on scale 1-7","2005","secondary school degree","higher vocational","169","0.23900783815506","0.207278243836357","0.270737432473763"
"5 on scale 1-7","2005","secondary school degree","higher education","158","0.242178189740673","0.208484128932088","0.275872250549257"
"5 on scale 1-7","2005","college entrance qualification","in school","","","",""
"5 on scale 1-7","2005","college entrance qualification","inadequately","","","",""
"5 on scale 1-7","2005","college entrance qualification","general elemantary","","","",""
"5 on scale 1-7","2005","college entrance qualification","middle vocational","194","0.291510179276574","0.258565667775262","0.324454690777885"
"5 on scale 1-7","2005","college entrance qualification","vocational + Abi","223","0.243116376265796","0.215910164979682","0.270322587551911"
"5 on scale 1-7","2005","college entrance qualification","higher vocational","94","0.253891789673225","0.208097788426132","0.299685790920318"
"5 on scale 1-7","2005","college entrance qualification","higher education","775","0.240778459983894","0.225875922085976","0.255680997881812"
"5 on scale 1-7","2005","Other degree","in school","","","",""
"5 on scale 1-7","2005","Other degree","inadequately","8","","",""
"5 on scale 1-7","2005","Other degree","general elemantary","73","0.223027686884053","0.178046355710232","0.268009018057875"
"5 on scale 1-7","2005","Other degree","middle vocational","89","0.220802893669556","0.179477342522244","0.262128444816869"
"5 on scale 1-7","2005","Other degree","vocational + Abi","24","","",""
"5 on scale 1-7","2005","Other degree","higher vocational","10","","",""
"5 on scale 1-7","2005","Other degree","higher education","48","0.250719207999471","0.18843072955177","0.313007686447173"
"5 on scale 1-7","2005","no degree/no degree yet","in school","156","0.252335019095364","0.218917975477702","0.285752062713027"
"5 on scale 1-7","2005","no degree/no degree yet","inadequately","29","","",""
"5 on scale 1-7","2005","no degree/no degree yet","general elemantary","","","",""
"5 on scale 1-7","2005","no degree/no degree yet","middle vocational","9","","",""
"5 on scale 1-7","2005","no degree/no degree yet","vocational + Abi","","","",""
"5 on scale 1-7","2005","no degree/no degree yet","higher vocational","1","","",""
"5 on scale 1-7","2005","no degree/no degree yet","higher education","","","",""
"6 on scale 1-7","2005","lower secondary degree","in school","","","",""
"6 on scale 1-7","2005","lower secondary degree","inadequately","","","",""
"6 on scale 1-7","2005","lower secondary degree","general elemantary","226","0.1370474318874","0.119597545926057","0.154497317848743"
"6 on scale 1-7","2005","lower secondary degree","middle vocational","909","0.189213014982136","0.178272999006401","0.200153030957872"
"6 on scale 1-7","2005","lower secondary degree","vocational + Abi","3","","",""
"6 on scale 1-7","2005","lower secondary degree","higher vocational","83","0.225660178498625","0.18716624863404","0.264154108363209"
"6 on scale 1-7","2005","lower secondary degree","higher education","42","0.25921989347928","0.195730472617762","0.322709314340798"
"6 on scale 1-7","2005","secondary school degree","in school","","","",""
"6 on scale 1-7","2005","secondary school degree","inadequately","","","",""
"6 on scale 1-7","2005","secondary school degree","general elemantary","103","0.16058342685246","0.130626358180987","0.190540495523934"
"6 on scale 1-7","2005","secondary school degree","middle vocational","822","0.194401020380536","0.182265433483132","0.206536607277939"
"6 on scale 1-7","2005","secondary school degree","vocational + Abi","6","","",""
"6 on scale 1-7","2005","secondary school degree","higher vocational","135","0.181884190399838","0.153184763521534","0.210583617278142"
"6 on scale 1-7","2005","secondary school degree","higher education","127","0.164686183783886","0.135514888978575","0.193857478589197"
"6 on scale 1-7","2005","college entrance qualification","in school","","","",""
"6 on scale 1-7","2005","college entrance qualification","inadequately","","","",""
"6 on scale 1-7","2005","college entrance qualification","general elemantary","","","",""
"6 on scale 1-7","2005","college entrance qualification","middle vocational","147","0.192425594981965","0.163848893728826","0.221002296235104"
"6 on scale 1-7","2005","college entrance qualification","vocational + Abi","188","0.20070798946374","0.175305196336907","0.226110782590572"
"6 on scale 1-7","2005","college entrance qualification","higher vocational","70","0.189336230194482","0.148115033229791","0.230557427159173"
"6 on scale 1-7","2005","college entrance qualification","higher education","754","0.228820776532545","0.214179041405578","0.243462511659512"
"6 on scale 1-7","2005","Other degree","in school","","","",""
"6 on scale 1-7","2005","Other degree","inadequately","2","","",""
"6 on scale 1-7","2005","Other degree","general elemantary","45","0.116329552612035","0.0816845708910414","0.150974534333029"
"6 on scale 1-7","2005","Other degree","middle vocational","61","0.177122651418346","0.139086443329309","0.215158859507384"
"6 on scale 1-7","2005","Other degree","vocational + Abi","22","","",""
"6 on scale 1-7","2005","Other degree","higher vocational","11","","",""
"6 on scale 1-7","2005","Other degree","higher education","39","0.200203962590002","0.142697377654397","0.257710547525607"
"6 on scale 1-7","2005","no degree/no degree yet","in school","147","0.213224639124567","0.181713085775822","0.244736192473312"
"6 on scale 1-7","2005","no degree/no degree yet","inadequately","22","","",""
"6 on scale 1-7","2005","no degree/no degree yet","general elemantary","","","",""
"6 on scale 1-7","2005","no degree/no degree yet","middle vocational","9","","",""
"6 on scale 1-7","2005","no degree/no degree yet","vocational + Abi","","","",""
"6 on scale 1-7","2005","no degree/no degree yet","higher vocational","1","","",""
"6 on scale 1-7","2005","no degree/no degree yet","higher education","1","","",""
"7 Strongly agree","2005","lower secondary degree","in school","","","",""
"7 Strongly agree","2005","lower secondary degree","inadequately","","","",""
"7 Strongly agree","2005","lower secondary degree","general elemantary","144","0.112536792275878","0.0965011586911776","0.128572425860578"
"7 Strongly agree","2005","lower secondary degree","middle vocational","528","0.111273390210003","0.102489865633167","0.120056914786838"
"7 Strongly agree","2005","lower secondary degree","vocational + Abi","2","","",""
"7 Strongly agree","2005","lower secondary degree","higher vocational","57","0.13859628591687","0.106777899182926","0.170414672650813"
"7 Strongly agree","2005","lower secondary degree","higher education","23","","",""
"7 Strongly agree","2005","secondary school degree","in school","","","",""
"7 Strongly agree","2005","secondary school degree","inadequately","","","",""
"7 Strongly agree","2005","secondary school degree","general elemantary","69","0.130696929376877","0.103194029776946","0.158199828976808"
"7 Strongly agree","2005","secondary school degree","middle vocational","356","0.0961942515030247","0.0871522584284694","0.10523624457758"
"7 Strongly agree","2005","secondary school degree","vocational + Abi","4","","",""
"7 Strongly agree","2005","secondary school degree","higher vocational","80","0.111922758845688","0.0884668141259582","0.135378703565418"
"7 Strongly agree","2005","secondary school degree","higher education","49","0.0860424222250997","0.0639866827139349","0.108098161736264"
"7 Strongly agree","2005","college entrance qualification","in school","","","",""
"7 Strongly agree","2005","college entrance qualification","inadequately","","","",""
"7 Strongly agree","2005","college entrance qualification","general elemantary","","","",""
"7 Strongly agree","2005","college entrance qualification","middle vocational","55","0.0699190369298695","0.0514328432414964","0.0884052306182425"
"7 Strongly agree","2005","college entrance qualification","vocational + Abi","77","0.0774451502907291","0.0604924214009175","0.0943978791805407"
"7 Strongly agree","2005","college entrance qualification","higher vocational","33","0.0980650910243242","0.0667734622256163","0.129356719823032"
"7 Strongly agree","2005","college entrance qualification","higher education","266","0.0856090958380298","0.0758571099981927","0.0953610816778669"
"7 Strongly agree","2005","Other degree","in school","","","",""
"7 Strongly agree","2005","Other degree","inadequately","6","","",""
"7 Strongly agree","2005","Other degree","general elemantary","28","","",""
"7 Strongly agree","2005","Other degree","middle vocational","42","0.0992325534307405","0.0694456036571194","0.129019503204362"
"7 Strongly agree","2005","Other degree","vocational + Abi","10","","",""
"7 Strongly agree","2005","Other degree","higher vocational","3","","",""
"7 Strongly agree","2005","Other degree","higher education","22","","",""
"7 Strongly agree","2005","no degree/no degree yet","in school","44","0.0757971108014415","0.0554343936183761","0.0961598279845068"
"7 Strongly agree","2005","no degree/no degree yet","inadequately","19","","",""
"7 Strongly agree","2005","no degree/no degree yet","general elemantary","","","",""
"7 Strongly agree","2005","no degree/no degree yet","middle vocational","6","","",""
"7 Strongly agree","2005","no degree/no degree yet","vocational + Abi","","","",""
"7 Strongly agree","2005","no degree/no degree yet","higher vocational","","","",""
"7 Strongly agree","2005","no degree/no degree yet","higher education","","","",""
"1 Strongly disagree","2006","lower secondary degree","in school","","","",""
"1 Strongly disagree","2006","lower secondary degree","inadequately","","","",""
"1 Strongly disagree","2006","lower secondary degree","general elemantary","","","",""
"1 Strongly disagree","2006","lower secondary degree","middle vocational","","","",""
"1 Strongly disagree","2006","lower secondary degree","vocational + Abi","","","",""
"1 Strongly disagree","2006","lower secondary degree","higher vocational","","","",""
"1 Strongly disagree","2006","lower secondary degree","higher education","","","",""
"1 Strongly disagree","2006","secondary school degree","in school","","","",""
"1 Strongly disagree","2006","secondary school degree","inadequately","","","",""
"1 Strongly disagree","2006","secondary school degree","general elemantary","","","",""
"1 Strongly disagree","2006","secondary school degree","middle vocational","","","",""
"1 Strongly disagree","2006","secondary school degree","vocational + Abi","","","",""
"1 Strongly disagree","2006","secondary school degree","higher vocational","","","",""
"1 Strongly disagree","2006","secondary school degree","higher education","","","",""
"1 Strongly disagree","2006","college entrance qualification","in school","","","",""
"1 Strongly disagree","2006","college entrance qualification","inadequately","","","",""
"1 Strongly disagree","2006","college entrance qualification","general elemantary","","","",""
"1 Strongly disagree","2006","college entrance qualification","middle vocational","","","",""
"1 Strongly disagree","2006","college entrance qualification","vocational + Abi","","","",""
"1 Strongly disagree","2006","college entrance qualification","higher vocational","","","",""
"1 Strongly disagree","2006","college entrance qualification","higher education","","","",""
"1 Strongly disagree","2006","Other degree","in school","","","",""
"1 Strongly disagree","2006","Other degree","inadequately","","","",""
"1 Strongly disagree","2006","Other degree","general elemantary","","","",""
"1 Strongly disagree","2006","Other degree","middle vocational","","","",""
"1 Strongly disagree","2006","Other degree","vocational + Abi","","","",""
"1 Strongly disagree","2006","Other degree","higher vocational","","","",""
"1 Strongly disagree","2006","Other degree","higher education","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","in school","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","inadequately","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","general elemantary","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","middle vocational","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","vocational + Abi","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","higher vocational","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","higher education","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","in school","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","inadequately","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","general elemantary","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","middle vocational","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","higher vocational","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","higher education","","","",""
"2 on scale 1-7 ","2006","secondary school degree","in school","","","",""
"2 on scale 1-7 ","2006","secondary school degree","inadequately","","","",""
"2 on scale 1-7 ","2006","secondary school degree","general elemantary","","","",""
"2 on scale 1-7 ","2006","secondary school degree","middle vocational","","","",""
"2 on scale 1-7 ","2006","secondary school degree","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","secondary school degree","higher vocational","","","",""
"2 on scale 1-7 ","2006","secondary school degree","higher education","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","in school","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","inadequately","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","general elemantary","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","middle vocational","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","higher vocational","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","higher education","","","",""
"2 on scale 1-7 ","2006","Other degree","in school","","","",""
"2 on scale 1-7 ","2006","Other degree","inadequately","","","",""
"2 on scale 1-7 ","2006","Other degree","general elemantary","","","",""
"2 on scale 1-7 ","2006","Other degree","middle vocational","","","",""
"2 on scale 1-7 ","2006","Other degree","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","Other degree","higher vocational","","","",""
"2 on scale 1-7 ","2006","Other degree","higher education","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","in school","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","inadequately","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","general elemantary","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","middle vocational","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","higher vocational","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","higher education","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","in school","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","inadequately","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","general elemantary","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","middle vocational","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","vocational + Abi","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","higher vocational","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","higher education","","","",""
"3 on scale 1-7 ","2006","secondary school degree","in school","","","",""
"3 on scale 1-7 ","2006","secondary school degree","inadequately","","","",""
"3 on scale 1-7 ","2006","secondary school degree","general elemantary","","","",""
"3 on scale 1-7 ","2006","secondary school degree","middle vocational","","","",""
"3 on scale 1-7 ","2006","secondary school degree","vocational + Abi","","","",""
"3 on scale 1-7 ","2006","secondary school degree","higher vocational","","","",""
"3 on scale 1-7 ","2006","secondary school degree","higher education","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","in school","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","inadequately","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","general elemantary","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","middle vocational","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","vocational + Abi","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","higher vocational","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","higher education","","","",""
"3 on scale 1-7 ","2006","Other degree","in school","","","",""
"3 on scale 1-7 ","2006","Other degree","inadequately","","","",""
"3 on scale 1-7 ","2006","Other degree","general elemantary","","","",""
"3 on scale 1-7 ","2006","Other degree","middle vocational","","","",""
"3 on scale 1-7 ","2006","Other degree","vocational + Abi","","","",""
"3 on scale 1-7 ","2006","Other degree","higher vocational","","","",""
"3 on scale 1-7 ","2006","Other degree","higher education","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","in school","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","inadequately","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","general elemantary","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","middle vocational","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","vocational + Abi","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","higher vocational","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","higher education","","","",""
"4 on scale 1-7","2006","lower secondary degree","in school","","","",""
"4 on scale 1-7","2006","lower secondary degree","inadequately","","","",""
"4 on scale 1-7","2006","lower secondary degree","general elemantary","","","",""
"4 on scale 1-7","2006","lower secondary degree","middle vocational","","","",""
"4 on scale 1-7","2006","lower secondary degree","vocational + Abi","","","",""
"4 on scale 1-7","2006","lower secondary degree","higher vocational","","","",""
"4 on scale 1-7","2006","lower secondary degree","higher education","","","",""
"4 on scale 1-7","2006","secondary school degree","in school","","","",""
