"plh0226","year","migback","regtyp","n","percent","lower_confidence","upper_confidence","value"
"5 on scale 1-7","2007","no migration background","Rural Area","","","","","5"
"6 on scale 1-7","2007","indirect migration background","Rural Area","","","","","6"
"6 on scale 1-7","2007","indirect migration background","Urban Area","","","","","6"
"6 on scale 1-7","2007","direct migration background","Rural Area","","","","","6"
"6 on scale 1-7","2007","no migration background","Urban Area","","","","","6"
"6 on scale 1-7","2007","direct migration background","Urban Area","","","","","6"
"6 on scale 1-7","2007","no migration background","Rural Area","","","","","6"
"7 Strongly agree","2007","indirect migration background","Rural Area","","","","","7"
"7 Strongly agree","2007","no migration background","Urban Area","","","","","7"
"7 Strongly agree","2007","no migration background","Rural Area","","","","","7"
"7 Strongly agree","2007","direct migration background","Urban Area","","","","","7"
"7 Strongly agree","2007","direct migration background","Rural Area","","","","","7"
"7 Strongly agree","2007","indirect migration background","Urban Area","","","","","7"
"1 Strongly disagree","2008","no migration background","Rural Area","","","","","1"
"1 Strongly disagree","2008","direct migration background","Urban Area","","","","","1"
"1 Strongly disagree","2008","direct migration background","Rural Area","","","","","1"
"1 Strongly disagree","2008","indirect migration background","Urban Area","","","","","1"
"1 Strongly disagree","2008","indirect migration background","Rural Area","","","","","1"
"1 Strongly disagree","2008","no migration background","Urban Area","","","","","1"
"2 on scale 1-7 ","2008","direct migration background","Urban Area","","","","","2"
"2 on scale 1-7 ","2008","indirect migration background","Rural Area","","","","","2"
"2 on scale 1-7 ","2008","no migration background","Rural Area","","","","","2"
"2 on scale 1-7 ","2008","indirect migration background","Urban Area","","","","","2"
"2 on scale 1-7 ","2008","direct migration background","Rural Area","","","","","2"
"2 on scale 1-7 ","2008","no migration background","Urban Area","","","","","2"
"3 on scale 1-7 ","2008","direct migration background","Urban Area","","","","","3"
"3 on scale 1-7 ","2008","no migration background","Rural Area","","","","","3"
"3 on scale 1-7 ","2008","indirect migration background","Rural Area","","","","","3"
"3 on scale 1-7 ","2008","no migration background","Urban Area","","","","","3"
"3 on scale 1-7 ","2008","direct migration background","Rural Area","","","","","3"
"3 on scale 1-7 ","2008","indirect migration background","Urban Area","","","","","3"
"4 on scale 1-7","2008","indirect migration background","Rural Area","","","","","4"
"4 on scale 1-7","2008","direct migration background","Urban Area","","","","","4"
"4 on scale 1-7","2008","indirect migration background","Urban Area","","","","","4"
"4 on scale 1-7","2008","direct migration background","Rural Area","","","","","4"
"4 on scale 1-7","2008","no migration background","Rural Area","","","","","4"
"4 on scale 1-7","2008","no migration background","Urban Area","","","","","4"
"5 on scale 1-7","2008","indirect migration background","Rural Area","","","","","5"
"5 on scale 1-7","2008","indirect migration background","Urban Area","","","","","5"
"5 on scale 1-7","2008","direct migration background","Urban Area","","","","","5"
"5 on scale 1-7","2008","direct migration background","Rural Area","","","","","5"
"5 on scale 1-7","2008","no migration background","Rural Area","","","","","5"
"5 on scale 1-7","2008","no migration background","Urban Area","","","","","5"
"6 on scale 1-7","2008","indirect migration background","Rural Area","","","","","6"
"6 on scale 1-7","2008","indirect migration background","Urban Area","","","","","6"
"6 on scale 1-7","2008","direct migration background","Urban Area","","","","","6"
"6 on scale 1-7","2008","direct migration background","Rural Area","","","","","6"
"6 on scale 1-7","2008","no migration background","Rural Area","","","","","6"
"6 on scale 1-7","2008","no migration background","Urban Area","","","","","6"
"7 Strongly agree","2008","indirect migration background","Rural Area","","","","","7"
"7 Strongly agree","2008","no migration background","Urban Area","","","","","7"
"7 Strongly agree","2008","direct migration background","Urban Area","","","","","7"
"7 Strongly agree","2008","direct migration background","Rural Area","","","","","7"
"7 Strongly agree","2008","indirect migration background","Urban Area","","","","","7"
"7 Strongly agree","2008","no migration background","Rural Area","","","","","7"
"1 Strongly disagree","2009","no migration background","Rural Area","183","0.034965345538147","0.0302330245290682","0.0396976665472259","1"
"1 Strongly disagree","2009","direct migration background","Urban Area","52","0.0403435060363514","0.0297846979016691","0.0509023141710337","1"
"1 Strongly disagree","2009","direct migration background","Rural Area","8","","","","1"
"1 Strongly disagree","2009","indirect migration background","Urban Area","25","","","","1"
"1 Strongly disagree","2009","indirect migration background","Rural Area","4","","","","1"
"1 Strongly disagree","2009","no migration background","Urban Area","289","0.0307948191766279","0.0273832465263464","0.0342063918269095","1"
"2 on scale 1-7 ","2009","indirect migration background","Rural Area","12","","","","2"
"2 on scale 1-7 ","2009","direct migration background","Rural Area","25","","","","2"
"2 on scale 1-7 ","2009","direct migration background","Urban Area","111","0.0859049076353458","0.0708674349152454","0.100942380355446","2"
"2 on scale 1-7 ","2009","indirect migration background","Urban Area","31","0.0530879824594421","0.0350574815082858","0.0711184834105985","2"
"2 on scale 1-7 ","2009","no migration background","Urban Area","784","0.0824021677584787","0.076972122625112","0.0878322128918454","2"
"2 on scale 1-7 ","2009","no migration background","Rural Area","450","0.0860218913189897","0.0787982492238122","0.0932455334141673","2"
"3 on scale 1-7 ","2009","direct migration background","Urban Area","202","0.15028438757217","0.131108127629301","0.169460647515038","3"
"3 on scale 1-7 ","2009","no migration background","Rural Area","792","0.139063694841137","0.130149621089691","0.147977768592582","3"
"3 on scale 1-7 ","2009","no migration background","Urban Area","1377","0.14667391811871","0.13968770406171","0.15366013217571","3"
"3 on scale 1-7 ","2009","indirect migration background","Rural Area","10","","","","3"
"3 on scale 1-7 ","2009","indirect migration background","Urban Area","69","0.097298270402834","0.0734652235957729","0.121131317209895","3"
"3 on scale 1-7 ","2009","direct migration background","Rural Area","44","0.146729581909595","0.107404459673023","0.186054704146168","3"
"4 on scale 1-7","2009","indirect migration background","Rural Area","25","","","","4"
"4 on scale 1-7","2009","direct migration background","Urban Area","331","0.243261638751132","0.220237687060364","0.266285590441901","4"
"4 on scale 1-7","2009","indirect migration background","Urban Area","155","0.276059094476823","0.240108385750601","0.312009803203044","4"
"4 on scale 1-7","2009","no migration background","Rural Area","1486","0.262149730473527","0.250819397899598","0.273480063047456","4"
"4 on scale 1-7","2009","direct migration background","Rural Area","80","0.244099335487195","0.19635920973571","0.29183946123868","4"
"4 on scale 1-7","2009","no migration background","Urban Area","2366","0.241083128043101","0.232636401306432","0.249529854779769","4"
"5 on scale 1-7","2009","indirect migration background","Rural Area","32","0.242474273750023","0.165145946768625","0.31980260073142","5"
"5 on scale 1-7","2009","direct migration background","Urban Area","310","0.228559691213581","0.206026579992146","0.251092802435015","5"
"5 on scale 1-7","2009","indirect migration background","Urban Area","151","0.235745349670103","0.201610697575821","0.269880001764385","5"
"5 on scale 1-7","2009","no migration background","Rural Area","1367","0.237293476747849","0.226333605305419","0.248253348190279","5"
"5 on scale 1-7","2009","direct migration background","Rural Area","69","0.199026939644933","0.154652510025159","0.243401369264707","5"
"5 on scale 1-7","2009","no migration background","Urban Area","2344","0.235986099640225","0.227601124627813","0.244371074652637","5"
"6 on scale 1-7","2009","indirect migration background","Rural Area","25","","","","6"
"6 on scale 1-7","2009","indirect migration background","Urban Area","114","0.210856367793887","0.178052409029757","0.243660326558018","6"
"6 on scale 1-7","2009","direct migration background","Urban Area","222","0.177641550660964","0.157131202455498","0.19815189886643","6"
"6 on scale 1-7","2009","direct migration background","Rural Area","52","0.16844968257508","0.126854095159396","0.210045269990764","6"
"6 on scale 1-7","2009","no migration background","Rural Area","1101","0.17078576711633","0.161090873650561","0.180480660582099","6"
"6 on scale 1-7","2009","no migration background","Urban Area","1944","0.189533468082491","0.181793869633677","0.197273066531306","6"
"7 Strongly agree","2009","indirect migration background","Rural Area","10","","","","7"
"7 Strongly agree","2009","no migration background","Urban Area","747","0.0735263991803661","0.0683723791171291","0.0786804192436031","7"
"7 Strongly agree","2009","no migration background","Rural Area","409","0.0697200939640202","0.0631591000963155","0.076281087831725","7"
"7 Strongly agree","2009","direct migration background","Urban Area","106","0.0740043181304563","0.0599566839955954","0.0880519522653171","7"
"7 Strongly agree","2009","direct migration background","Rural Area","33","0.146572852743325","0.107265129143375","0.185880576343275","7"
"7 Strongly agree","2009","indirect migration background","Urban Area","49","0.0978560623437685","0.073962183672702","0.121749941014835","7"
"1 Strongly disagree","2010","no migration background","Rural Area","","","","","1"
"1 Strongly disagree","2010","direct migration background","Urban Area","","","","","1"
"1 Strongly disagree","2010","direct migration background","Rural Area","","","","","1"
"1 Strongly disagree","2010","indirect migration background","Urban Area","","","","","1"
"1 Strongly disagree","2010","indirect migration background","Rural Area","","","","","1"
"1 Strongly disagree","2010","no migration background","Urban Area","","","","","1"
"2 on scale 1-7 ","2010","direct migration background","Urban Area","","","","","2"
"2 on scale 1-7 ","2010","direct migration background","Rural Area","","","","","2"
"2 on scale 1-7 ","2010","no migration background","Rural Area","","","","","2"
"2 on scale 1-7 ","2010","indirect migration background","Rural Area","","","","","2"
"2 on scale 1-7 ","2010","indirect migration background","Urban Area","","","","","2"
"2 on scale 1-7 ","2010","no migration background","Urban Area","","","","","2"
"3 on scale 1-7 ","2010","no migration background","Rural Area","","","","","3"
"3 on scale 1-7 ","2010","direct migration background","Urban Area","","","","","3"
"3 on scale 1-7 ","2010","no migration background","Urban Area","","","","","3"
"3 on scale 1-7 ","2010","indirect migration background","Rural Area","","","","","3"
"3 on scale 1-7 ","2010","indirect migration background","Urban Area","","","","","3"
"3 on scale 1-7 ","2010","direct migration background","Rural Area","","","","","3"
"4 on scale 1-7","2010","indirect migration background","Rural Area","","","","","4"
"4 on scale 1-7","2010","indirect migration background","Urban Area","","","","","4"
"4 on scale 1-7","2010","direct migration background","Urban Area","","","","","4"
"4 on scale 1-7","2010","no migration background","Rural Area","","","","","4"
"4 on scale 1-7","2010","direct migration background","Rural Area","","","","","4"
"4 on scale 1-7","2010","no migration background","Urban Area","","","","","4"
"5 on scale 1-7","2010","indirect migration background","Rural Area","","","","","5"
"5 on scale 1-7","2010","direct migration background","Urban Area","","","","","5"
"5 on scale 1-7","2010","indirect migration background","Urban Area","","","","","5"
"5 on scale 1-7","2010","direct migration background","Rural Area","","","","","5"
"5 on scale 1-7","2010","no migration background","Rural Area","","","","","5"
"5 on scale 1-7","2010","no migration background","Urban Area","","","","","5"
"6 on scale 1-7","2010","indirect migration background","Rural Area","","","","","6"
"6 on scale 1-7","2010","direct migration background","Urban Area","","","","","6"
"6 on scale 1-7","2010","indirect migration background","Urban Area","","","","","6"
"6 on scale 1-7","2010","no migration background","Rural Area","","","","","6"
"6 on scale 1-7","2010","direct migration background","Rural Area","","","","","6"
"6 on scale 1-7","2010","no migration background","Urban Area","","","","","6"
"7 Strongly agree","2010","indirect migration background","Rural Area","","","","","7"
"7 Strongly agree","2010","no migration background","Urban Area","","","","","7"
"7 Strongly agree","2010","no migration background","Rural Area","","","","","7"
"7 Strongly agree","2010","direct migration background","Urban Area","","","","","7"
"7 Strongly agree","2010","direct migration background","Rural Area","","","","","7"
"7 Strongly agree","2010","indirect migration background","Urban Area","","","","","7"
"1 Strongly disagree","2011","no migration background","Rural Area","","","","","1"
"1 Strongly disagree","2011","direct migration background","Urban Area","","","","","1"
"1 Strongly disagree","2011","direct migration background","Rural Area","","","","","1"
"1 Strongly disagree","2011","indirect migration background","Urban Area","","","","","1"
"1 Strongly disagree","2011","indirect migration background","Rural Area","","","","","1"
"1 Strongly disagree","2011","no migration background","Urban Area","","","","","1"
"2 on scale 1-7 ","2011","indirect migration background","Rural Area","","","","","2"
"2 on scale 1-7 ","2011","direct migration background","Urban Area","","","","","2"
"2 on scale 1-7 ","2011","direct migration background","Rural Area","","","","","2"
"2 on scale 1-7 ","2011","no migration background","Rural Area","","","","","2"
"2 on scale 1-7 ","2011","no migration background","Urban Area","","","","","2"
"2 on scale 1-7 ","2011","indirect migration background","Urban Area","","","","","2"
"3 on scale 1-7 ","2011","indirect migration background","Rural Area","","","","","3"
"3 on scale 1-7 ","2011","indirect migration background","Urban Area","","","","","3"
"3 on scale 1-7 ","2011","no migration background","Rural Area","","","","","3"
"3 on scale 1-7 ","2011","direct migration background","Urban Area","","","","","3"
"3 on scale 1-7 ","2011","direct migration background","Rural Area","","","","","3"
"3 on scale 1-7 ","2011","no migration background","Urban Area","","","","","3"
"4 on scale 1-7","2011","indirect migration background","Urban Area","","","","","4"
"4 on scale 1-7","2011","indirect migration background","Rural Area","","","","","4"
"4 on scale 1-7","2011","direct migration background","Urban Area","","","","","4"
"4 on scale 1-7","2011","direct migration background","Rural Area","","","","","4"
"4 on scale 1-7","2011","no migration background","Rural Area","","","","","4"
"4 on scale 1-7","2011","no migration background","Urban Area","","","","","4"
"5 on scale 1-7","2011","indirect migration background","Rural Area","","","","","5"
"5 on scale 1-7","2011","indirect migration background","Urban Area","","","","","5"
"5 on scale 1-7","2011","direct migration background","Urban Area","","","","","5"
"5 on scale 1-7","2011","direct migration background","Rural Area","","","","","5"
"5 on scale 1-7","2011","no migration background","Rural Area","","","","","5"
"5 on scale 1-7","2011","no migration background","Urban Area","","","","","5"
"6 on scale 1-7","2011","no migration background","Rural Area","","","","","6"
"6 on scale 1-7","2011","indirect migration background","Rural Area","","","","","6"
"6 on scale 1-7","2011","direct migration background","Urban Area","","","","","6"
"6 on scale 1-7","2011","no migration background","Urban Area","","","","","6"
"6 on scale 1-7","2011","direct migration background","Rural Area","","","","","6"
"6 on scale 1-7","2011","indirect migration background","Urban Area","","","","","6"
"7 Strongly agree","2011","no migration background","Rural Area","","","","","7"
"7 Strongly agree","2011","direct migration background","Urban Area","","","","","7"
"7 Strongly agree","2011","indirect migration background","Rural Area","","","","","7"
"7 Strongly agree","2011","no migration background","Urban Area","","","","","7"
"7 Strongly agree","2011","direct migration background","Rural Area","","","","","7"
"7 Strongly agree","2011","indirect migration background","Urban Area","","","","","7"
"1 Strongly disagree","2012","no migration background","Rural Area","69","0.0285546347008535","0.0217212201894989","0.0353880492122081","1"
"1 Strongly disagree","2012","direct migration background","Urban Area","32","0.0486099888770198","0.0335949300932248","0.0636250476608148","1"
"1 Strongly disagree","2012","indirect migration background","Urban Area","18","","","","1"
"1 Strongly disagree","2012","indirect migration background","Rural Area","5","","","","1"
"1 Strongly disagree","2012","direct migration background","Rural Area","11","","","","1"
"1 Strongly disagree","2012","no migration background","Urban Area","107","0.0380884337254204","0.0315208792389047","0.0446559882119361","1"
"2 on scale 1-7 ","2012","direct migration background","Urban Area","45","0.0596550842802957","0.0431182526576543","0.0761919159029371","2"
"2 on scale 1-7 ","2012","direct migration background","Rural Area","22","","","","2"
"2 on scale 1-7 ","2012","indirect migration background","Rural Area","7","","","","2"
"2 on scale 1-7 ","2012","no migration background","Rural Area","146","0.0609813132250306","0.0511632511241121","0.0707993753259492","2"
"2 on scale 1-7 ","2012","no migration background","Urban Area","267","0.0857231621025372","0.0761174956028655","0.0953288286022089","2"
"2 on scale 1-7 ","2012","indirect migration background","Urban Area","29","","","","2"
"3 on scale 1-7 ","2012","indirect migration background","Rural Area","13","","","","3"
"3 on scale 1-7 ","2012","indirect migration background","Urban Area","57","0.157841318825458","0.121469773444222","0.194212864206694","3"
"3 on scale 1-7 ","2012","direct migration background","Urban Area","97","0.117670941849711","0.0951734093317363","0.140168474367685","3"
"3 on scale 1-7 ","2012","direct migration background","Rural Area","33","0.106147437384647","0.0712916285240871","0.141003246245207","3"
"3 on scale 1-7 ","2012","no migration background","Rural Area","276","0.120985832664284","0.107605852571741","0.134365812756826","3"
"3 on scale 1-7 ","2012","no migration background","Urban Area","390","0.126562438285782","0.115154480564532","0.137970396007031","3"
"4 on scale 1-7","2012","indirect migration background","Rural Area","18","","","","4"
"4 on scale 1-7","2012","indirect migration background","Urban Area","83","0.206892292046484","0.166481935761857","0.247302648331111","4"
"4 on scale 1-7","2012","direct migration background","Urban Area","155","0.183228162017686","0.156217733619176","0.210238590416196","4"
"4 on scale 1-7","2012","direct migration background","Rural Area","57","0.202630806986266","0.15714562602815","0.248115987944383","4"
"4 on scale 1-7","2012","no migration background","Rural Area","508","0.217011217046832","0.200098665530564","0.2339237685631","4"
"4 on scale 1-7","2012","no migration background","Urban Area","678","0.205559366892405","0.191693759009712","0.219424974775098","4"
"5 on scale 1-7","2012","indirect migration background","Rural Area","28","","","","5"
"5 on scale 1-7","2012","indirect migration background","Urban Area","84","0.209367175490591","0.168779315256168","0.249955035725014","5"
"5 on scale 1-7","2012","direct migration background","Urban Area","196","0.265788121797201","0.234944634913375","0.296631608681028","5"
"5 on scale 1-7","2012","direct migration background","Rural Area","83","0.26443691321681","0.21453025772553","0.314343568708089","5"
"5 on scale 1-7","2012","no migration background","Rural Area","599","0.268552082827502","0.250367797498373","0.286736368156631","5"
"5 on scale 1-7","2012","no migration background","Urban Area","840","0.248509634145863","0.233681965312836","0.26333730297889","5"
"6 on scale 1-7","2012","no migration background","Rural Area","505","0.224136548278602","0.20702697186109","0.241246124696113","6"
"6 on scale 1-7","2012","indirect migration background","Rural Area","19","","","","6"
"6 on scale 1-7","2012","indirect migration background","Urban Area","75","0.195077439267278","0.155546693117298","0.234608185417258","6"
"6 on scale 1-7","2012","no migration background","Urban Area","718","0.214683058461365","0.200594682771722","0.228771434151009","6"
"6 on scale 1-7","2012","direct migration background","Urban Area","164","0.201589416378917","0.17357819868881","0.229600634069024","6"
"6 on scale 1-7","2012","direct migration background","Rural Area","57","0.183845137469089","0.140012275919465","0.227677999018712","6"
"7 Strongly agree","2012","indirect migration background","Rural Area","8","","","","7"
"7 Strongly agree","2012","direct migration background","Urban Area","99","0.12345828479917","0.100489850235419","0.146426719362921","7"
"7 Strongly agree","2012","no migration background","Urban Area","263","0.0808739063866273","0.0715191751965749","0.0902286375766797","7"
"7 Strongly agree","2012","no migration background","Rural Area","179","0.0797783712568963","0.068661589695855","0.0908951528179377","7"
"7 Strongly agree","2012","direct migration background","Rural Area","37","0.163900762582144","0.122011099781547","0.20579042538274","7"
"7 Strongly agree","2012","indirect migration background","Urban Area","40","0.101886684665528","0.0717094999162027","0.132063869414853","7"
"1 Strongly disagree","2013","no migration background","Rural Area","143","0.0261171605773003","0.0221218252301406","0.0301124959244601","1"
"1 Strongly disagree","2013","direct migration background","Urban Area","55","0.0369151873019576","0.0266417503934012","0.047188624210514","1"
"1 Strongly disagree","2013","indirect migration background","Rural Area","8","","","","1"
"1 Strongly disagree","2013","no migration background","Urban Area","315","0.0310191585141336","0.0276771894274591","0.0343611276008081","1"
"1 Strongly disagree","2013","direct migration background","Rural Area","8","","","","1"
"1 Strongly disagree","2013","indirect migration background","Urban Area","17","","","","1"
"2 on scale 1-7 ","2013","no migration background","Rural Area","408","0.0651416166464993","0.0589594731570883","0.0713237601359103","2"
"2 on scale 1-7 ","2013","direct migration background","Urban Area","90","0.0710268872665644","0.0570312101009357","0.0850225644321932","2"
"2 on scale 1-7 ","2013","indirect migration background","Rural Area","9","","","","2"
