"plh0226","year","e11102","regtyp","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2007","Employed","Urban Area","","","",""
"5 on scale 1-7","2007","Employed","Rural Area","","","",""
"6 on scale 1-7","2007","Not Employed","Urban Area","","","",""
"6 on scale 1-7","2007","Not Employed","Rural Area","","","",""
"6 on scale 1-7","2007","Employed","Urban Area","","","",""
"6 on scale 1-7","2007","Employed","Rural Area","","","",""
"7 Strongly agree","2007","Not Employed","Urban Area","","","",""
"7 Strongly agree","2007","Not Employed","Rural Area","","","",""
"7 Strongly agree","2007","Employed","Urban Area","","","",""
"7 Strongly agree","2007","Employed","Rural Area","","","",""
"1 Strongly disagree","2008","Not Employed","Urban Area","","","",""
"1 Strongly disagree","2008","Not Employed","Rural Area","","","",""
"1 Strongly disagree","2008","Employed","Urban Area","","","",""
"1 Strongly disagree","2008","Employed","Rural Area","","","",""
"2 on scale 1-7 ","2008","Not Employed","Urban Area","","","",""
"2 on scale 1-7 ","2008","Not Employed","Rural Area","","","",""
"2 on scale 1-7 ","2008","Employed","Urban Area","","","",""
"2 on scale 1-7 ","2008","Employed","Rural Area","","","",""
"3 on scale 1-7 ","2008","Not Employed","Urban Area","","","",""
"3 on scale 1-7 ","2008","Not Employed","Rural Area","","","",""
"3 on scale 1-7 ","2008","Employed","Urban Area","","","",""
"3 on scale 1-7 ","2008","Employed","Rural Area","","","",""
"4 on scale 1-7","2008","Not Employed","Urban Area","","","",""
"4 on scale 1-7","2008","Not Employed","Rural Area","","","",""
"4 on scale 1-7","2008","Employed","Urban Area","","","",""
"4 on scale 1-7","2008","Employed","Rural Area","","","",""
"5 on scale 1-7","2008","Not Employed","Urban Area","","","",""
"5 on scale 1-7","2008","Not Employed","Rural Area","","","",""
"5 on scale 1-7","2008","Employed","Urban Area","","","",""
"5 on scale 1-7","2008","Employed","Rural Area","","","",""
"6 on scale 1-7","2008","Not Employed","Urban Area","","","",""
"6 on scale 1-7","2008","Not Employed","Rural Area","","","",""
"6 on scale 1-7","2008","Employed","Urban Area","","","",""
"6 on scale 1-7","2008","Employed","Rural Area","","","",""
"7 Strongly agree","2008","Not Employed","Urban Area","","","",""
"7 Strongly agree","2008","Not Employed","Rural Area","","","",""
"7 Strongly agree","2008","Employed","Urban Area","","","",""
"7 Strongly agree","2008","Employed","Rural Area","","","",""
"1 Strongly disagree","2009","Not Employed","Urban Area","157","0.0408858173812555","0.0350419404561687","0.0467296943063423"
"1 Strongly disagree","2009","Not Employed","Rural Area","94","0.0410719501354489","0.0330888163588414","0.0490550839120564"
"1 Strongly disagree","2009","Employed","Urban Area","209","0.0266858305605125","0.023005895392761","0.0303657657282641"
"1 Strongly disagree","2009","Employed","Rural Area","101","0.0300783805866134","0.0246781980035116","0.0354785631697152"
"2 on scale 1-7 ","2009","Not Employed","Urban Area","395","0.0913038335560575","0.0828035499410387","0.0998041171710763"
"2 on scale 1-7 ","2009","Not Employed","Rural Area","207","0.0901524175352078","0.0786316677330143","0.101673167337401"
"2 on scale 1-7 ","2009","Employed","Urban Area","531","0.0749767084721277","0.0689634094308271","0.0809900075134283"
"2 on scale 1-7 ","2009","Employed","Rural Area","280","0.0806518131072274","0.0720426689840586","0.0892609572303962"
"3 on scale 1-7 ","2009","Not Employed","Urban Area","649","0.146897303845789","0.136450411201051","0.157344196490526"
"3 on scale 1-7 ","2009","Not Employed","Rural Area","342","0.144684961437864","0.130534112847229","0.1588358100285"
"3 on scale 1-7 ","2009","Employed","Urban Area","999","0.14261789338289","0.134633397545247","0.150602389220532"
"3 on scale 1-7 ","2009","Employed","Rural Area","504","0.13258565463824","0.121863687605227","0.143307621671254"
"4 on scale 1-7","2009","Not Employed","Urban Area","1073","0.240399905388214","0.22778920483147","0.253010605944958"
"4 on scale 1-7","2009","Not Employed","Rural Area","645","0.268388328087798","0.250563314938318","0.286213341237278"
"4 on scale 1-7","2009","Employed","Urban Area","1779","0.245359588139424","0.235534310561804","0.255184865717044"
"4 on scale 1-7","2009","Employed","Rural Area","946","0.253083248527821","0.239337110551703","0.266829386503938"
"5 on scale 1-7","2009","Not Employed","Urban Area","1008","0.224254415187487","0.211945785113228","0.236563045261746"
"5 on scale 1-7","2009","Not Employed","Rural Area","528","0.22734808909324","0.210488564299749","0.24420761388673"
"5 on scale 1-7","2009","Employed","Urban Area","1797","0.241391574767307","0.231620481308156","0.251162668226457"
"5 on scale 1-7","2009","Employed","Rural Area","940","0.238942532443166","0.225460096805106","0.252424968081226"
"6 on scale 1-7","2009","Not Employed","Urban Area","786","0.17843504378984","0.167136028635754","0.189734058943926"
"6 on scale 1-7","2009","Not Employed","Rural Area","387","0.144107623408903","0.129980270612254","0.158234976205553"
"6 on scale 1-7","2009","Employed","Urban Area","1494","0.195604862112096","0.186547581489479","0.204662142734714"
"6 on scale 1-7","2009","Employed","Rural Area","791","0.191979137019083","0.179526790329236","0.20443148370893"
"7 Strongly agree","2009","Not Employed","Urban Area","343","0.0778236808513574","0.069917942643899","0.0857294190588159"
"7 Strongly agree","2009","Not Employed","Rural Area","171","0.0842466303015382","0.0730735411028993","0.0954197195001771"
"7 Strongly agree","2009","Employed","Urban Area","559","0.0733635425656436","0.067410100646354","0.0793169844849332"
"7 Strongly agree","2009","Employed","Rural Area","281","0.072679233677849","0.0644713146908376","0.0808871526648604"
"1 Strongly disagree","2010","Not Employed","Urban Area","","","",""
"1 Strongly disagree","2010","Not Employed","Rural Area","","","",""
"1 Strongly disagree","2010","Employed","Urban Area","","","",""
"1 Strongly disagree","2010","Employed","Rural Area","","","",""
"2 on scale 1-7 ","2010","Not Employed","Urban Area","","","",""
"2 on scale 1-7 ","2010","Not Employed","Rural Area","","","",""
"2 on scale 1-7 ","2010","Employed","Urban Area","","","",""
"2 on scale 1-7 ","2010","Employed","Rural Area","","","",""
"3 on scale 1-7 ","2010","Not Employed","Urban Area","","","",""
"3 on scale 1-7 ","2010","Not Employed","Rural Area","","","",""
"3 on scale 1-7 ","2010","Employed","Urban Area","","","",""
"3 on scale 1-7 ","2010","Employed","Rural Area","","","",""
"4 on scale 1-7","2010","Not Employed","Urban Area","","","",""
"4 on scale 1-7","2010","Not Employed","Rural Area","","","",""
"4 on scale 1-7","2010","Employed","Urban Area","","","",""
"4 on scale 1-7","2010","Employed","Rural Area","","","",""
"5 on scale 1-7","2010","Not Employed","Urban Area","","","",""
"5 on scale 1-7","2010","Not Employed","Rural Area","","","",""
"5 on scale 1-7","2010","Employed","Urban Area","","","",""
"5 on scale 1-7","2010","Employed","Rural Area","","","",""
"6 on scale 1-7","2010","Not Employed","Urban Area","","","",""
"6 on scale 1-7","2010","Not Employed","Rural Area","","","",""
"6 on scale 1-7","2010","Employed","Urban Area","","","",""
"6 on scale 1-7","2010","Employed","Rural Area","","","",""
"7 Strongly agree","2010","Not Employed","Urban Area","","","",""
"7 Strongly agree","2010","Not Employed","Rural Area","","","",""
"7 Strongly agree","2010","Employed","Urban Area","","","",""
"7 Strongly agree","2010","Employed","Rural Area","","","",""
"1 Strongly disagree","2011","Not Employed","Urban Area","","","",""
"1 Strongly disagree","2011","Not Employed","Rural Area","","","",""
"1 Strongly disagree","2011","Employed","Urban Area","","","",""
"1 Strongly disagree","2011","Employed","Rural Area","","","",""
"2 on scale 1-7 ","2011","Not Employed","Urban Area","","","",""
"2 on scale 1-7 ","2011","Not Employed","Rural Area","","","",""
"2 on scale 1-7 ","2011","Employed","Urban Area","","","",""
"2 on scale 1-7 ","2011","Employed","Rural Area","","","",""
"3 on scale 1-7 ","2011","Not Employed","Urban Area","","","",""
"3 on scale 1-7 ","2011","Not Employed","Rural Area","","","",""
"3 on scale 1-7 ","2011","Employed","Urban Area","","","",""
"3 on scale 1-7 ","2011","Employed","Rural Area","","","",""
"4 on scale 1-7","2011","Not Employed","Urban Area","","","",""
"4 on scale 1-7","2011","Not Employed","Rural Area","","","",""
"4 on scale 1-7","2011","Employed","Urban Area","","","",""
"4 on scale 1-7","2011","Employed","Rural Area","","","",""
"5 on scale 1-7","2011","Not Employed","Urban Area","","","",""
"5 on scale 1-7","2011","Not Employed","Rural Area","","","",""
"5 on scale 1-7","2011","Employed","Urban Area","","","",""
"5 on scale 1-7","2011","Employed","Rural Area","","","",""
"6 on scale 1-7","2011","Not Employed","Urban Area","","","",""
"6 on scale 1-7","2011","Not Employed","Rural Area","","","",""
"6 on scale 1-7","2011","Employed","Urban Area","","","",""
"6 on scale 1-7","2011","Employed","Rural Area","","","",""
"7 Strongly agree","2011","Not Employed","Urban Area","","","",""
"7 Strongly agree","2011","Not Employed","Rural Area","","","",""
"7 Strongly agree","2011","Employed","Urban Area","","","",""
"7 Strongly agree","2011","Employed","Rural Area","","","",""
"1 Strongly disagree","2012","Not Employed","Urban Area","67","0.080199579674729","0.0641199640895171","0.0962791952599408"
"1 Strongly disagree","2012","Not Employed","Rural Area","30","0.0400119723004503","0.0249336288688972","0.0550903157320035"
"1 Strongly disagree","2012","Employed","Urban Area","90","0.028315686066483","0.0226911592271898","0.0339402129057761"
"1 Strongly disagree","2012","Employed","Rural Area","55","0.0273019664168837","0.0202146942275297","0.0343892386062376"
"2 on scale 1-7 ","2012","Not Employed","Urban Area","119","0.103476844695585","0.0854447924047385","0.121508896986431"
"2 on scale 1-7 ","2012","Not Employed","Rural Area","49","0.0689542067616648","0.0494606248594937","0.0884477886638359"
"2 on scale 1-7 ","2012","Employed","Urban Area","222","0.0709885371739655","0.06228061571997","0.0796964586279611"
"2 on scale 1-7 ","2012","Employed","Rural Area","126","0.057667196465363","0.0475290233380164","0.0678053695927096"
"3 on scale 1-7 ","2012","Not Employed","Urban Area","145","0.143381384251272","0.122633063535797","0.164129704966746"
"3 on scale 1-7 ","2012","Not Employed","Rural Area","79","0.123033204122947","0.0977618516621272","0.148304556583768"
"3 on scale 1-7 ","2012","Employed","Urban Area","399","0.121954340578908","0.11085832559593","0.133050355561885"
"3 on scale 1-7 ","2012","Employed","Rural Area","243","0.116836049154121","0.102865861895367","0.130806236412876"
"4 on scale 1-7","2012","Not Employed","Urban Area","211","0.183116681953166","0.160219249699547","0.206014114206784"
"4 on scale 1-7","2012","Not Employed","Rural Area","152","0.241103485166574","0.208194175982563","0.274012794350584"
"4 on scale 1-7","2012","Employed","Urban Area","705","0.20585517540099","0.192145076009716","0.219565274792263"
"4 on scale 1-7","2012","Employed","Rural Area","431","0.203052950835578","0.18555800849954","0.220547893171617"
"5 on scale 1-7","2012","Not Employed","Urban Area","266","0.235931011923469","0.210794696606765","0.261067327240174"
"5 on scale 1-7","2012","Not Employed","Rural Area","173","0.263693543886527","0.229793146014819","0.297593941758235"
"5 on scale 1-7","2012","Employed","Urban Area","854","0.253476605816634","0.238726317622757","0.268226894010512"
"5 on scale 1-7","2012","Employed","Rural Area","537","0.270461601387435","0.251143252075647","0.289779950699223"
"6 on scale 1-7","2012","Not Employed","Urban Area","189","0.171050930766057","0.148757882365264","0.19334397916685"
"6 on scale 1-7","2012","Not Employed","Rural Area","116","0.168135814252029","0.139363017901786","0.196908610602272"
"6 on scale 1-7","2012","Employed","Urban Area","768","0.222469817053969","0.208367059803824","0.236572574304113"
"6 on scale 1-7","2012","Employed","Rural Area","465","0.229508655227896","0.211220220118016","0.247797090337776"
"7 Strongly agree","2012","Not Employed","Urban Area","99","0.0828435667357232","0.0665245526741644","0.0991625807972819"
"7 Strongly agree","2012","Not Employed","Rural Area","50","0.0950677735098076","0.0725019892713837","0.117633557748232"
"7 Strongly agree","2012","Employed","Urban Area","303","0.0969398379090512","0.0869071029389938","0.106972572879109"
"7 Strongly agree","2012","Employed","Rural Area","174","0.0951715805127222","0.0824092529691876","0.107933908056257"
"1 Strongly disagree","2013","Not Employed","Urban Area","194","0.044476050384684","0.0385717301106722","0.0503803706586957"
"1 Strongly disagree","2013","Not Employed","Rural Area","85","0.0362176969065063","0.0290472836514808","0.0433881101615319"
"1 Strongly disagree","2013","Employed","Urban Area","193","0.0229417984556012","0.019559731250723","0.0263238656604793"
"1 Strongly disagree","2013","Employed","Rural Area","74","0.0199718010437185","0.0156572156789684","0.0242863864084685"
"2 on scale 1-7 ","2013","Not Employed","Urban Area","334","0.0730720629465617","0.0656181437214242","0.0805259821716993"
"2 on scale 1-7 ","2013","Not Employed","Rural Area","182","0.0677221480256882","0.0580787000195839","0.0773655960317924"
"2 on scale 1-7 ","2013","Employed","Urban Area","512","0.0687001052470785","0.0629862167132175","0.0744139937809396"
"2 on scale 1-7 ","2013","Employed","Rural Area","264","0.0630178134564813","0.0555239030468226","0.0705117238661399"
"3 on scale 1-7 ","2013","Not Employed","Urban Area","587","0.131158735361348","0.121490330191289","0.140827140531407"
"3 on scale 1-7 ","2013","Not Employed","Rural Area","326","0.133191484162392","0.120150988130586","0.146231980194199"
"3 on scale 1-7 ","2013","Employed","Urban Area","905","0.111947235871527","0.104824704703676","0.119069767039377"
"3 on scale 1-7 ","2013","Employed","Rural Area","494","0.121689143118619","0.111606806189191","0.131771480048048"
"4 on scale 1-7","2013","Not Employed","Urban Area","1042","0.216189132103085","0.204399273907259","0.227978990298912"
"4 on scale 1-7","2013","Not Employed","Rural Area","653","0.250212593816515","0.233589266712425","0.266835920920604"
"4 on scale 1-7","2013","Employed","Urban Area","1686","0.217492764131057","0.208173644791615","0.226811883470499"
"4 on scale 1-7","2013","Employed","Rural Area","919","0.224760266041218","0.211886994055474","0.237633538026963"
"5 on scale 1-7","2013","Not Employed","Urban Area","1142","0.240831588161583","0.22858509338533","0.253078082937836"
"5 on scale 1-7","2013","Not Employed","Rural Area","637","0.240526018882335","0.224122698064198","0.256929339700473"
"5 on scale 1-7","2013","Employed","Urban Area","1943","0.270534930451698","0.260499818777281","0.280570042126115"
"5 on scale 1-7","2013","Employed","Rural Area","1057","0.270703405535752","0.257000580360314","0.28440623071119"
"6 on scale 1-7","2013","Not Employed","Urban Area","965","0.20460286781214","0.193048827435791","0.216156908188489"
"6 on scale 1-7","2013","Not Employed","Rural Area","513","0.191895621303099","0.176782277566512","0.207008965039687"
"6 on scale 1-7","2013","Employed","Urban Area","1661","0.227094553939384","0.217630551813067","0.236558556065701"
"6 on scale 1-7","2013","Employed","Rural Area","907","0.222077754983988","0.20925941492293","0.234896095045046"
"7 Strongly agree","2013","Not Employed","Urban Area","419","0.089669563230599","0.0814866476442258","0.0978524788169721"
"7 Strongly agree","2013","Not Employed","Rural Area","212","0.0802344369034642","0.0698085436374026","0.0906603301695258"
"7 Strongly agree","2013","Employed","Urban Area","628","0.0812886119036546","0.0751153786140831","0.087461845193226"
"7 Strongly agree","2013","Employed","Rural Area","324","0.0777798158202229","0.0695201603692893","0.0860394712711565"
"1 Strongly disagree","2014","Not Employed","Urban Area","","","",""
"1 Strongly disagree","2014","Not Employed","Rural Area","","","",""
"1 Strongly disagree","2014","Employed","Urban Area","","","",""
"1 Strongly disagree","2014","Employed","Rural Area","","","",""
"2 on scale 1-7 ","2014","Not Employed","Urban Area","","","",""
"2 on scale 1-7 ","2014","Not Employed","Rural Area","","","",""
"2 on scale 1-7 ","2014","Employed","Urban Area","","","",""
"2 on scale 1-7 ","2014","Employed","Rural Area","","","",""
"3 on scale 1-7 ","2014","Not Employed","Urban Area","","","",""
"3 on scale 1-7 ","2014","Not Employed","Rural Area","","","",""
"3 on scale 1-7 ","2014","Employed","Urban Area","","","",""
"3 on scale 1-7 ","2014","Employed","Rural Area","","","",""
"4 on scale 1-7","2014","Not Employed","Urban Area","","","",""
"4 on scale 1-7","2014","Not Employed","Rural Area","","","",""
"4 on scale 1-7","2014","Employed","Urban Area","","","",""
"4 on scale 1-7","2014","Employed","Rural Area","","","",""
"5 on scale 1-7","2014","Not Employed","Urban Area","","","",""
"5 on scale 1-7","2014","Not Employed","Rural Area","","","",""
"5 on scale 1-7","2014","Employed","Urban Area","","","",""
"5 on scale 1-7","2014","Employed","Rural Area","","","",""
"6 on scale 1-7","2014","Not Employed","Urban Area","","","",""
"6 on scale 1-7","2014","Not Employed","Rural Area","","","",""
"6 on scale 1-7","2014","Employed","Urban Area","","","",""
"6 on scale 1-7","2014","Employed","Rural Area","","","",""
"7 Strongly agree","2014","Not Employed","Urban Area","","","",""
"7 Strongly agree","2014","Not Employed","Rural Area","","","",""
"7 Strongly agree","2014","Employed","Urban Area","","","",""
"7 Strongly agree","2014","Employed","Rural Area","","","",""
"1 Strongly disagree","2015","Not Employed","Urban Area","","","",""
"1 Strongly disagree","2015","Not Employed","Rural Area","","","",""
"1 Strongly disagree","2015","Employed","Urban Area","","","",""
"1 Strongly disagree","2015","Employed","Rural Area","","","",""
"2 on scale 1-7 ","2015","Not Employed","Urban Area","","","",""
"2 on scale 1-7 ","2015","Not Employed","Rural Area","","","",""
"2 on scale 1-7 ","2015","Employed","Urban Area","","","",""
"2 on scale 1-7 ","2015","Employed","Rural Area","","","",""
"3 on scale 1-7 ","2015","Not Employed","Urban Area","","","",""
"3 on scale 1-7 ","2015","Not Employed","Rural Area","","","",""
"3 on scale 1-7 ","2015","Employed","Urban Area","","","",""
"3 on scale 1-7 ","2015","Employed","Rural Area","","","",""
"4 on scale 1-7","2015","Not Employed","Urban Area","","","",""
"4 on scale 1-7","2015","Not Employed","Rural Area","","","",""
"4 on scale 1-7","2015","Employed","Urban Area","","","",""
"4 on scale 1-7","2015","Employed","Rural Area","","","",""
"5 on scale 1-7","2015","Not Employed","Urban Area","","","",""
"5 on scale 1-7","2015","Not Employed","Rural Area","","","",""
"5 on scale 1-7","2015","Employed","Urban Area","","","",""
"5 on scale 1-7","2015","Employed","Rural Area","","","",""
"6 on scale 1-7","2015","Not Employed","Urban Area","","","",""
"6 on scale 1-7","2015","Not Employed","Rural Area","","","",""
"6 on scale 1-7","2015","Employed","Urban Area","","","",""
"6 on scale 1-7","2015","Employed","Rural Area","","","",""
"7 Strongly agree","2015","Not Employed","Urban Area","","","",""
"7 Strongly agree","2015","Not Employed","Rural Area","","","",""
"7 Strongly agree","2015","Employed","Urban Area","","","",""
"7 Strongly agree","2015","Employed","Rural Area","","","",""
"1 Strongly disagree","2016","Not Employed","Urban Area","","","",""
"1 Strongly disagree","2016","Not Employed","Rural Area","","","",""
"1 Strongly disagree","2016","Employed","Urban Area","","","",""
"1 Strongly disagree","2016","Employed","Rural Area","","","",""
"2 on scale 1-7 ","2016","Not Employed","Urban Area","","","",""
"2 on scale 1-7 ","2016","Not Employed","Rural Area","","","",""
"2 on scale 1-7 ","2016","Employed","Urban Area","","","",""
"2 on scale 1-7 ","2016","Employed","Rural Area","","","",""
"3 on scale 1-7 ","2016","Not Employed","Urban Area","","","",""
"3 on scale 1-7 ","2016","Not Employed","Rural Area","","","",""
"3 on scale 1-7 ","2016","Employed","Urban Area","","","",""
"3 on scale 1-7 ","2016","Employed","Rural Area","","","",""
"4 on scale 1-7","2016","Not Employed","Urban Area","","","",""
"4 on scale 1-7","2016","Not Employed","Rural Area","","","",""
"4 on scale 1-7","2016","Employed","Urban Area","","","",""
"4 on scale 1-7","2016","Employed","Rural Area","","","",""
"5 on scale 1-7","2016","Not Employed","Urban Area","","","",""
"5 on scale 1-7","2016","Not Employed","Rural Area","","","",""
"5 on scale 1-7","2016","Employed","Urban Area","","","",""
"5 on scale 1-7","2016","Employed","Rural Area","","","",""
"6 on scale 1-7","2016","Not Employed","Urban Area","","","",""
"6 on scale 1-7","2016","Not Employed","Rural Area","","","",""
"6 on scale 1-7","2016","Employed","Urban Area","","","",""
"6 on scale 1-7","2016","Employed","Rural Area","","","",""
"7 Strongly agree","2016","Not Employed","Urban Area","","","",""
"7 Strongly agree","2016","Not Employed","Rural Area","","","",""
"7 Strongly agree","2016","Employed","Urban Area","","","",""
"7 Strongly agree","2016","Employed","Rural Area","","","",""
"1 Strongly disagree","2017","Not Employed","Urban Area","279","0.0392531936242457","0.0347635047992282","0.0437428824492633"
"1 Strongly disagree","2017","Not Employed","Rural Area","134","0.0336926603174998","0.0279405463526738","0.0394447742823258"
"1 Strongly disagree","2017","Employed","Urban Area","317","0.0251641603937605","0.0223476256301971","0.0279806951573239"
"1 Strongly disagree","2017","Employed","Rural Area","166","0.0218872501141491","0.0183073399219921","0.0254671603063062"
"2 on scale 1-7 ","2017","Not Employed","Urban Area","464","0.085954066340502","0.0794738203402506","0.0924343123407534"
"2 on scale 1-7 ","2017","Not Employed","Rural Area","276","0.0891879934302471","0.0801020555934366","0.0982739312670575"
"2 on scale 1-7 ","2017","Employed","Urban Area","885","0.0719372671304764","0.0672907902112061","0.0765837440497468"
"2 on scale 1-7 ","2017","Employed","Rural Area","467","0.0714721783135934","0.0651691676589605","0.0777751889682263"
"3 on scale 1-7 ","2017","Not Employed","Urban Area","787","0.128862441997684","0.121116382717956","0.136608501277412"
"3 on scale 1-7 ","2017","Not Employed","Rural Area","433","0.127771762497418","0.117129481909738","0.138414043085098"
"3 on scale 1-7 ","2017","Employed","Urban Area","1446","0.121625992316207","0.115748242641732","0.127503741990681"
"3 on scale 1-7 ","2017","Employed","Rural Area","758","0.127901383505994","0.119729870218032","0.136072896793956"
"4 on scale 1-7","2017","Not Employed","Urban Area","1424","0.228245499464655","0.218542299858325","0.237948699070986"
"4 on scale 1-7","2017","Not Employed","Rural Area","801","0.232673338536466","0.219203399008152","0.246143278064779"
"4 on scale 1-7","2017","Employed","Urban Area","2529","0.212563198868975","0.205206041556146","0.219920356181804"
"4 on scale 1-7","2017","Employed","Rural Area","1377","0.214077456111853","0.20404153099115","0.224113381232555"
"5 on scale 1-7","2017","Not Employed","Urban Area","1570","0.23721109895844","0.227376787603394","0.247045410313486"
"5 on scale 1-7","2017","Not Employed","Rural Area","848","0.236477677091342","0.222931768647306","0.250023585535378"
"5 on scale 1-7","2017","Employed","Urban Area","2977","0.254221867246065","0.246391729096183","0.262052005395948"
"5 on scale 1-7","2017","Employed","Rural Area","1627","0.263610237181576","0.25283027894058","0.274390195422571"
