"plh0226","year","pgisced97","n","percent","lower_confidence","upper_confidence"
"6 on scale 1-7","2005","vocational + Abi","219","0.197948691801266","0.174767938023317","0.221129445579215"
"6 on scale 1-7","2005","higher vocational","302","0.197488064083836","0.177720163836073","0.217255964331599"
"6 on scale 1-7","2005","higher education","965","0.219853098457853","0.207280103969102","0.232426092946605"
"7 Strongly agree","2005","in school","44","0.0757971108014415","0.0554343936183761","0.0961598279845068"
"7 Strongly agree","2005","inadequately","","","",""
"7 Strongly agree","2005","general elemantary","241","0.110318187400241","0.0977791436797339","0.122857231120747"
"7 Strongly agree","2005","middle vocational","995","0.103238644526278","0.0973450682479694","0.109132220804587"
"7 Strongly agree","2005","vocational + Abi","93","0.0757259690318808","0.0603347522380626","0.0911171858256991"
"7 Strongly agree","2005","higher vocational","174","0.115065679848574","0.0992206600015406","0.130910699695608"
"7 Strongly agree","2005","higher education","360","0.0900882662569308","0.0813963009714626","0.098780231542399"
"1 Strongly disagree","2006","in school","","","",""
"1 Strongly disagree","2006","inadequately","","","",""
"1 Strongly disagree","2006","general elemantary","","","",""
"1 Strongly disagree","2006","middle vocational","","","",""
"1 Strongly disagree","2006","vocational + Abi","","","",""
"1 Strongly disagree","2006","higher vocational","","","",""
"1 Strongly disagree","2006","higher education","","","",""
"2 on scale 1-7 ","2006","in school","","","",""
"2 on scale 1-7 ","2006","inadequately","","","",""
"2 on scale 1-7 ","2006","general elemantary","","","",""
"2 on scale 1-7 ","2006","middle vocational","","","",""
"2 on scale 1-7 ","2006","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","higher vocational","","","",""
"2 on scale 1-7 ","2006","higher education","","","",""
"3 on scale 1-7 ","2006","in school","","","",""
"3 on scale 1-7 ","2006","inadequately","","","",""
"3 on scale 1-7 ","2006","general elemantary","","","",""
"3 on scale 1-7 ","2006","middle vocational","","","",""
"3 on scale 1-7 ","2006","vocational + Abi","","","",""
"3 on scale 1-7 ","2006","higher vocational","","","",""
"3 on scale 1-7 ","2006","higher education","","","",""
"4 on scale 1-7","2006","in school","","","",""
"4 on scale 1-7","2006","inadequately","","","",""
"4 on scale 1-7","2006","general elemantary","","","",""
"4 on scale 1-7","2006","middle vocational","","","",""
"4 on scale 1-7","2006","vocational + Abi","","","",""
"4 on scale 1-7","2006","higher vocational","","","",""
"4 on scale 1-7","2006","higher education","","","",""
"5 on scale 1-7","2006","in school","","","",""
"5 on scale 1-7","2006","inadequately","","","",""
"5 on scale 1-7","2006","general elemantary","","","",""
"5 on scale 1-7","2006","middle vocational","","","",""
"5 on scale 1-7","2006","vocational + Abi","","","",""
"5 on scale 1-7","2006","higher vocational","","","",""
"5 on scale 1-7","2006","higher education","","","",""
"6 on scale 1-7","2006","in school","","","",""
"6 on scale 1-7","2006","inadequately","","","",""
"6 on scale 1-7","2006","general elemantary","","","",""
"6 on scale 1-7","2006","middle vocational","","","",""
"6 on scale 1-7","2006","vocational + Abi","","","",""
"6 on scale 1-7","2006","higher vocational","","","",""
"6 on scale 1-7","2006","higher education","","","",""
"7 Strongly agree","2006","in school","","","",""
"7 Strongly agree","2006","inadequately","","","",""
"7 Strongly agree","2006","general elemantary","","","",""
"7 Strongly agree","2006","middle vocational","","","",""
"7 Strongly agree","2006","vocational + Abi","","","",""
"7 Strongly agree","2006","higher vocational","","","",""
"7 Strongly agree","2006","higher education","","","",""
"1 Strongly disagree","2007","in school","","","",""
"1 Strongly disagree","2007","inadequately","","","",""
"1 Strongly disagree","2007","general elemantary","","","",""
"1 Strongly disagree","2007","middle vocational","","","",""
"1 Strongly disagree","2007","vocational + Abi","","","",""
"1 Strongly disagree","2007","higher vocational","","","",""
"1 Strongly disagree","2007","higher education","","","",""
"2 on scale 1-7 ","2007","in school","","","",""
"2 on scale 1-7 ","2007","inadequately","","","",""
"2 on scale 1-7 ","2007","general elemantary","","","",""
"2 on scale 1-7 ","2007","middle vocational","","","",""
"2 on scale 1-7 ","2007","vocational + Abi","","","",""
"2 on scale 1-7 ","2007","higher vocational","","","",""
"2 on scale 1-7 ","2007","higher education","","","",""
"3 on scale 1-7 ","2007","in school","","","",""
"3 on scale 1-7 ","2007","inadequately","","","",""
"3 on scale 1-7 ","2007","general elemantary","","","",""
"3 on scale 1-7 ","2007","middle vocational","","","",""
"3 on scale 1-7 ","2007","vocational + Abi","","","",""
"3 on scale 1-7 ","2007","higher vocational","","","",""
"3 on scale 1-7 ","2007","higher education","","","",""
"4 on scale 1-7","2007","in school","","","",""
"4 on scale 1-7","2007","inadequately","","","",""
"4 on scale 1-7","2007","general elemantary","","","",""
"4 on scale 1-7","2007","middle vocational","","","",""
"4 on scale 1-7","2007","vocational + Abi","","","",""
"4 on scale 1-7","2007","higher vocational","","","",""
"4 on scale 1-7","2007","higher education","","","",""
"5 on scale 1-7","2007","in school","","","",""
"5 on scale 1-7","2007","inadequately","","","",""
"5 on scale 1-7","2007","general elemantary","","","",""
"5 on scale 1-7","2007","middle vocational","","","",""
"5 on scale 1-7","2007","vocational + Abi","","","",""
"5 on scale 1-7","2007","higher vocational","","","",""
"5 on scale 1-7","2007","higher education","","","",""
"6 on scale 1-7","2007","in school","","","",""
"6 on scale 1-7","2007","inadequately","","","",""
"6 on scale 1-7","2007","general elemantary","","","",""
"6 on scale 1-7","2007","middle vocational","","","",""
"6 on scale 1-7","2007","vocational + Abi","","","",""
"6 on scale 1-7","2007","higher vocational","","","",""
"6 on scale 1-7","2007","higher education","","","",""
"7 Strongly agree","2007","in school","","","",""
"7 Strongly agree","2007","inadequately","","","",""
"7 Strongly agree","2007","general elemantary","","","",""
"7 Strongly agree","2007","middle vocational","","","",""
"7 Strongly agree","2007","vocational + Abi","","","",""
"7 Strongly agree","2007","higher vocational","","","",""
"7 Strongly agree","2007","higher education","","","",""
"1 Strongly disagree","2008","in school","","","",""
"1 Strongly disagree","2008","inadequately","","","",""
"1 Strongly disagree","2008","general elemantary","","","",""
"1 Strongly disagree","2008","middle vocational","","","",""
"1 Strongly disagree","2008","vocational + Abi","","","",""
"1 Strongly disagree","2008","higher vocational","","","",""
"1 Strongly disagree","2008","higher education","","","",""
"2 on scale 1-7 ","2008","in school","","","",""
"2 on scale 1-7 ","2008","inadequately","","","",""
"2 on scale 1-7 ","2008","general elemantary","","","",""
"2 on scale 1-7 ","2008","middle vocational","","","",""
"2 on scale 1-7 ","2008","vocational + Abi","","","",""
"2 on scale 1-7 ","2008","higher vocational","","","",""
"2 on scale 1-7 ","2008","higher education","","","",""
"3 on scale 1-7 ","2008","in school","","","",""
"3 on scale 1-7 ","2008","inadequately","","","",""
"3 on scale 1-7 ","2008","general elemantary","","","",""
"3 on scale 1-7 ","2008","middle vocational","","","",""
"3 on scale 1-7 ","2008","vocational + Abi","","","",""
"3 on scale 1-7 ","2008","higher vocational","","","",""
"3 on scale 1-7 ","2008","higher education","","","",""
"4 on scale 1-7","2008","in school","","","",""
"4 on scale 1-7","2008","inadequately","","","",""
"4 on scale 1-7","2008","general elemantary","","","",""
"4 on scale 1-7","2008","middle vocational","","","",""
"4 on scale 1-7","2008","vocational + Abi","","","",""
"4 on scale 1-7","2008","higher vocational","","","",""
"4 on scale 1-7","2008","higher education","","","",""
"5 on scale 1-7","2008","in school","","","",""
"5 on scale 1-7","2008","inadequately","","","",""
"5 on scale 1-7","2008","general elemantary","","","",""
"5 on scale 1-7","2008","middle vocational","","","",""
"5 on scale 1-7","2008","vocational + Abi","","","",""
"5 on scale 1-7","2008","higher vocational","","","",""
"5 on scale 1-7","2008","higher education","","","",""
"6 on scale 1-7","2008","in school","","","",""
"6 on scale 1-7","2008","inadequately","","","",""
"6 on scale 1-7","2008","general elemantary","","","",""
"6 on scale 1-7","2008","middle vocational","","","",""
"6 on scale 1-7","2008","vocational + Abi","","","",""
"6 on scale 1-7","2008","higher vocational","","","",""
"6 on scale 1-7","2008","higher education","","","",""
"7 Strongly agree","2008","in school","","","",""
"7 Strongly agree","2008","inadequately","","","",""
"7 Strongly agree","2008","general elemantary","","","",""
"7 Strongly agree","2008","middle vocational","","","",""
"7 Strongly agree","2008","vocational + Abi","","","",""
"7 Strongly agree","2008","higher vocational","","","",""
"7 Strongly agree","2008","higher education","","","",""
"1 Strongly disagree","2009","in school","","","",""
"1 Strongly disagree","2009","inadequately","","","",""
"1 Strongly disagree","2009","general elemantary","81","0.039887104440988","0.0308163848736221","0.0489578240083538"
"1 Strongly disagree","2009","middle vocational","300","0.0352678839488097","0.0314684323561301","0.0390673355414893"
"1 Strongly disagree","2009","vocational + Abi","35","0.0327666615807138","0.0217161537068144","0.0438171694546132"
"1 Strongly disagree","2009","higher vocational","","","",""
"1 Strongly disagree","2009","higher education","74","0.018687251534854","0.0145047730812192","0.0228697299884887"
"2 on scale 1-7 ","2009","in school","","","",""
"2 on scale 1-7 ","2009","inadequately","","","",""
"2 on scale 1-7 ","2009","general elemantary","171","0.0942128454103749","0.080672414898126","0.107753275922624"
"2 on scale 1-7 ","2009","middle vocational","754","0.0882357248493346","0.0823933238674666","0.0940781258312026"
"2 on scale 1-7 ","2009","vocational + Abi","84","0.0875236945305887","0.0699818955212096","0.105065493539968"
"2 on scale 1-7 ","2009","higher vocational","81","0.0626450168510789","0.0496169219934367","0.0756731117087211"
"2 on scale 1-7 ","2009","higher education","263","0.0710155240247311","0.0630825112693697","0.0789485367800925"
"3 on scale 1-7 ","2009","in school","45","0.170384503435745","0.128532069607285","0.212236937264206"
"3 on scale 1-7 ","2009","inadequately","33","0.200351570039957","0.139278178442551","0.261424961637363"
"3 on scale 1-7 ","2009","general elemantary","274","0.148698984385238","0.132207493818174","0.165190474952302"
"3 on scale 1-7 ","2009","middle vocational","1228","0.136261257301175","0.129194743003878","0.143327771598472"
"3 on scale 1-7 ","2009","vocational + Abi","137","0.148361291174444","0.126297074665968","0.170425507682919"
"3 on scale 1-7 ","2009","higher vocational","178","0.143019171439076","0.12419706250349","0.161841280374662"
"3 on scale 1-7 ","2009","higher education","559","0.145943291386666","0.135039119253421","0.156847463519911"
"4 on scale 1-7","2009","in school","76","0.269072510545053","0.219705246701195","0.31843977438891"
"4 on scale 1-7","2009","inadequately","42","0.226309963586906","0.162462822076454","0.290157105097357"
"4 on scale 1-7","2009","general elemantary","447","0.260495192374058","0.240151269959169","0.280839114788946"
"4 on scale 1-7","2009","middle vocational","2232","0.242282304949195","0.233456742161051","0.251107867737338"
"4 on scale 1-7","2009","vocational + Abi","246","0.245123982651921","0.218422755098958","0.271825210204883"
"4 on scale 1-7","2009","higher vocational","336","0.262593354165542","0.238935192808857","0.286251515522227"
"4 on scale 1-7","2009","higher education","983","0.254230278787021","0.240781796155476","0.267678761418566"
"5 on scale 1-7","2009","in school","75","0.266379565101006","0.217169560357544","0.315589569844469"
"5 on scale 1-7","2009","inadequately","","","",""
"5 on scale 1-7","2009","general elemantary","399","0.233965455085256","0.214342501319025","0.253588408851487"
"5 on scale 1-7","2009","middle vocational","2085","0.226040418524543","0.217424927429946","0.23465590961914"
"5 on scale 1-7","2009","vocational + Abi","244","0.255864308196506","0.228779146430802","0.28294946996221"
"5 on scale 1-7","2009","higher vocational","341","0.241102894057661","0.218105519395866","0.264100268719455"
"5 on scale 1-7","2009","higher education","1032","0.255168316968089","0.241703522709773","0.268633111226404"
"6 on scale 1-7","2009","in school","62","0.14613742543905","0.106814849543072","0.185460001335028"
"6 on scale 1-7","2009","inadequately","","","",""
"6 on scale 1-7","2009","general elemantary","273","0.150004103996645","0.133453100943245","0.166555107050044"
"6 on scale 1-7","2009","middle vocational","1738","0.188744587434609","0.180684422983143","0.196804751886076"
"6 on scale 1-7","2009","vocational + Abi","179","0.179382743915791","0.155567163741344","0.203198324090239"
"6 on scale 1-7","2009","higher vocational","273","0.189566142348078","0.168493219608972","0.210639065087185"
"6 on scale 1-7","2009","higher education","856","0.195362229538842","0.183116693940955","0.207607765136728"
"7 Strongly agree","2009","in school","","","",""
"7 Strongly agree","2009","inadequately","","","",""
"7 Strongly agree","2009","general elemantary","143","0.0727363143074413","0.0606986672668663","0.0847739613480163"
"7 Strongly agree","2009","middle vocational","717","0.0831678229923333","0.0774799428507336","0.088855703133933"
"7 Strongly agree","2009","vocational + Abi","72","0.0509773179500358","0.0373243428165371","0.0646302930835344"
"7 Strongly agree","2009","higher vocational","93","0.0787440986858323","0.0642635589346707","0.0932246384369939"
"7 Strongly agree","2009","higher education","260","0.0595931077597977","0.0522814947810868","0.0669047207385086"
"1 Strongly disagree","2010","in school","","","",""
"1 Strongly disagree","2010","inadequately","","","",""
"1 Strongly disagree","2010","general elemantary","","","",""
"1 Strongly disagree","2010","middle vocational","","","",""
"1 Strongly disagree","2010","vocational + Abi","","","",""
"1 Strongly disagree","2010","higher vocational","","","",""
"1 Strongly disagree","2010","higher education","","","",""
"2 on scale 1-7 ","2010","in school","","","",""
"2 on scale 1-7 ","2010","inadequately","","","",""
"2 on scale 1-7 ","2010","general elemantary","","","",""
"2 on scale 1-7 ","2010","middle vocational","","","",""
"2 on scale 1-7 ","2010","vocational + Abi","","","",""
"2 on scale 1-7 ","2010","higher vocational","","","",""
"2 on scale 1-7 ","2010","higher education","","","",""
"3 on scale 1-7 ","2010","in school","","","",""
"3 on scale 1-7 ","2010","inadequately","","","",""
"3 on scale 1-7 ","2010","general elemantary","","","",""
"3 on scale 1-7 ","2010","middle vocational","","","",""
"3 on scale 1-7 ","2010","vocational + Abi","","","",""
"3 on scale 1-7 ","2010","higher vocational","","","",""
"3 on scale 1-7 ","2010","higher education","","","",""
"4 on scale 1-7","2010","in school","","","",""
"4 on scale 1-7","2010","inadequately","","","",""
"4 on scale 1-7","2010","general elemantary","","","",""
"4 on scale 1-7","2010","middle vocational","","","",""
"4 on scale 1-7","2010","vocational + Abi","","","",""
"4 on scale 1-7","2010","higher vocational","","","",""
"4 on scale 1-7","2010","higher education","","","",""
"5 on scale 1-7","2010","in school","","","",""
"5 on scale 1-7","2010","inadequately","","","",""
"5 on scale 1-7","2010","general elemantary","","","",""
"5 on scale 1-7","2010","middle vocational","","","",""
"5 on scale 1-7","2010","vocational + Abi","","","",""
"5 on scale 1-7","2010","higher vocational","","","",""
"5 on scale 1-7","2010","higher education","","","",""
"6 on scale 1-7","2010","in school","","","",""
"6 on scale 1-7","2010","inadequately","","","",""
"6 on scale 1-7","2010","general elemantary","","","",""
"6 on scale 1-7","2010","middle vocational","","","",""
"6 on scale 1-7","2010","vocational + Abi","","","",""
"6 on scale 1-7","2010","higher vocational","","","",""
"6 on scale 1-7","2010","higher education","","","",""
"7 Strongly agree","2010","in school","","","",""
"7 Strongly agree","2010","inadequately","","","",""
"7 Strongly agree","2010","general elemantary","","","",""
"7 Strongly agree","2010","middle vocational","","","",""
"7 Strongly agree","2010","vocational + Abi","","","",""
"7 Strongly agree","2010","higher vocational","","","",""
"7 Strongly agree","2010","higher education","","","",""
"1 Strongly disagree","2011","in school","","","",""
"1 Strongly disagree","2011","inadequately","","","",""
"1 Strongly disagree","2011","general elemantary","","","",""
"1 Strongly disagree","2011","middle vocational","","","",""
"1 Strongly disagree","2011","vocational + Abi","","","",""
"1 Strongly disagree","2011","higher vocational","","","",""
"1 Strongly disagree","2011","higher education","","","",""
"2 on scale 1-7 ","2011","in school","","","",""
"2 on scale 1-7 ","2011","inadequately","","","",""
"2 on scale 1-7 ","2011","general elemantary","","","",""
"2 on scale 1-7 ","2011","middle vocational","","","",""
"2 on scale 1-7 ","2011","vocational + Abi","","","",""
"2 on scale 1-7 ","2011","higher vocational","","","",""
"2 on scale 1-7 ","2011","higher education","","","",""
"3 on scale 1-7 ","2011","in school","","","",""
"3 on scale 1-7 ","2011","inadequately","","","",""
"3 on scale 1-7 ","2011","general elemantary","","","",""
"3 on scale 1-7 ","2011","middle vocational","","","",""
"3 on scale 1-7 ","2011","vocational + Abi","","","",""
"3 on scale 1-7 ","2011","higher vocational","","","",""
"3 on scale 1-7 ","2011","higher education","","","",""
"4 on scale 1-7","2011","in school","","","",""
"4 on scale 1-7","2011","inadequately","","","",""
"4 on scale 1-7","2011","general elemantary","","","",""
"4 on scale 1-7","2011","middle vocational","","","",""
"4 on scale 1-7","2011","vocational + Abi","","","",""
"4 on scale 1-7","2011","higher vocational","","","",""
"4 on scale 1-7","2011","higher education","","","",""
"5 on scale 1-7","2011","in school","","","",""
"5 on scale 1-7","2011","inadequately","","","",""
"5 on scale 1-7","2011","general elemantary","","","",""
"5 on scale 1-7","2011","middle vocational","","","",""
"5 on scale 1-7","2011","vocational + Abi","","","",""
"5 on scale 1-7","2011","higher vocational","","","",""
"5 on scale 1-7","2011","higher education","","","",""
"6 on scale 1-7","2011","in school","","","",""
"6 on scale 1-7","2011","inadequately","","","",""
"6 on scale 1-7","2011","general elemantary","","","",""
"6 on scale 1-7","2011","middle vocational","","","",""
"6 on scale 1-7","2011","vocational + Abi","","","",""
"6 on scale 1-7","2011","higher vocational","","","",""
"6 on scale 1-7","2011","higher education","","","",""
"7 Strongly agree","2011","in school","","","",""
"7 Strongly agree","2011","inadequately","","","",""
"7 Strongly agree","2011","general elemantary","","","",""
"7 Strongly agree","2011","middle vocational","","","",""
"7 Strongly agree","2011","vocational + Abi","","","",""
"7 Strongly agree","2011","higher vocational","","","",""
"7 Strongly agree","2011","higher education","","","",""
"1 Strongly disagree","2012","in school","","","",""
"1 Strongly disagree","2012","inadequately","","","",""
"1 Strongly disagree","2012","general elemantary","41","0.0733273318573655","0.0550338275086431","0.091620836206088"
"1 Strongly disagree","2012","middle vocational","108","0.0312479504780855","0.0252625816254899","0.037233319330681"
"1 Strongly disagree","2012","vocational + Abi","","","",""
"1 Strongly disagree","2012","higher vocational","","","",""
"1 Strongly disagree","2012","higher education","","","",""
"2 on scale 1-7 ","2012","in school","","","",""
"2 on scale 1-7 ","2012","inadequately","","","",""
"2 on scale 1-7 ","2012","general elemantary","52","0.0663901911302187","0.0489184795388804","0.083861902721557"
"2 on scale 1-7 ","2012","middle vocational","240","0.0741797941291876","0.0651644985011665","0.0831950897572087"
"2 on scale 1-7 ","2012","vocational + Abi","65","0.0884183608208615","0.0681540689381603","0.108682652703563"
"2 on scale 1-7 ","2012","higher vocational","","","",""
"2 on scale 1-7 ","2012","higher education","103","0.0642982345616623","0.0518646674327115","0.0767318016906131"
"3 on scale 1-7 ","2012","in school","","","",""
"3 on scale 1-7 ","2012","inadequately","","","",""
"3 on scale 1-7 ","2012","general elemantary","90","0.117813455671064","0.0951889837168046","0.140437927625323"
"3 on scale 1-7 ","2012","middle vocational","375","0.123650718723336","0.112326434181596","0.134975003265076"
"3 on scale 1-7 ","2012","vocational + Abi","73","0.0854189990880159","0.0654686387209031","0.105369359455129"
"3 on scale 1-7 ","2012","higher vocational","51","0.124729898116401","0.0908331536445937","0.158626642588209"
"3 on scale 1-7 ","2012","higher education","223","0.154669941510106","0.136340737235747","0.172999145784464"
"4 on scale 1-7","2012","in school","33","0.178295253108878","0.123870172762033","0.232720333455723"
"4 on scale 1-7","2012","inadequately","","","",""
"4 on scale 1-7","2012","general elemantary","170","0.197911148269824","0.169950504978982","0.225871791560667"
"4 on scale 1-7","2012","middle vocational","689","0.210641805004352","0.196614211310928","0.224669398697775"
"4 on scale 1-7","2012","vocational + Abi","173","0.216776143882896","0.187365054234517","0.246187233531276"
"4 on scale 1-7","2012","higher vocational","72","0.196864631824618","0.156072172976786","0.237657090672449"
"4 on scale 1-7","2012","higher education","312","0.196430410580942","0.176291146195881","0.216569674966004"
"5 on scale 1-7","2012","in school","55","0.281152066039675","0.21722858094258","0.345075551136769"
"5 on scale 1-7","2012","inadequately","36","0.220175822013572","0.155359941372599","0.284991702654545"
"5 on scale 1-7","2012","general elemantary","195","0.255690117597641","0.225075090105633","0.28630514508965"
"5 on scale 1-7","2012","middle vocational","835","0.250188537553098","0.235288629954633","0.265088445151562"
"5 on scale 1-7","2012","vocational + Abi","184","0.23740399419096","0.207033371810164","0.267774616571756"
"5 on scale 1-7","2012","higher vocational","86","0.247415818735677","0.203147509693527","0.291684127777827"
"5 on scale 1-7","2012","higher education","405","0.281076841074332","0.258290150045419","0.303863532103246"
"6 on scale 1-7","2012","in school","48","0.251222531046965","0.189552102287509","0.312892959806422"
"6 on scale 1-7","2012","inadequately","","","",""
"6 on scale 1-7","2012","general elemantary","142","0.173909331741655","0.147309671404958","0.200508992078352"
"6 on scale 1-7","2012","middle vocational","705","0.210237562286953","0.196219847268226","0.224255277305681"
"6 on scale 1-7","2012","vocational + Abi","175","0.25688728339484","0.225701183350774","0.288073383438906"
"6 on scale 1-7","2012","higher vocational","91","0.253493144601847","0.208865736083335","0.298120553120359"
"6 on scale 1-7","2012","higher education","336","0.216815697656293","0.195927313645577","0.237704081667009"
"7 Strongly agree","2012","in school","","","",""
"7 Strongly agree","2012","inadequately","","","",""
"7 Strongly agree","2012","general elemantary","90","0.114958423732232","0.0925736336401185","0.137343213824346"
"7 Strongly agree","2012","middle vocational","294","0.0998536318249881","0.0895399831666407","0.110167280483335"
"7 Strongly agree","2012","vocational + Abi","55","0.0826732048548388","0.0630166752604029","0.102329734449275"
"7 Strongly agree","2012","higher vocational","38","0.0964446965736506","0.0661603502506953","0.126729042896606"
"7 Strongly agree","2012","higher education","90","0.0632600647355115","0.050920443522022","0.0755996859490009"
"1 Strongly disagree","2013","in school","","","",""
"1 Strongly disagree","2013","inadequately","","","",""
"1 Strongly disagree","2013","general elemantary","89","0.0481715612920488","0.0383689550479533","0.0579741675361443"
"1 Strongly disagree","2013","middle vocational","285","0.0313834403846894","0.0278603348153443","0.0349065459540345"
"1 Strongly disagree","2013","vocational + Abi","","","",""
"1 Strongly disagree","2013","higher vocational","","","",""
"1 Strongly disagree","2013","higher education","83","0.0168403616712905","0.0130653145642379","0.0206154087783432"
"2 on scale 1-7 ","2013","in school","","","",""
"2 on scale 1-7 ","2013","inadequately","","","",""
"2 on scale 1-7 ","2013","general elemantary","145","0.0735354607118281","0.0615865127986349","0.0854844086250214"
"2 on scale 1-7 ","2013","middle vocational","639","0.0679802350921066","0.062893919202283","0.0730665509819301"
"2 on scale 1-7 ","2013","vocational + Abi","77","0.0557960696027604","0.0422259414061029","0.069366197799418"
"2 on scale 1-7 ","2013","higher vocational","68","0.0537887494121383","0.0416506020165005","0.0659268968077761"
"2 on scale 1-7 ","2013","higher education","300","0.0701468685048632","0.062654036929121","0.0776397000806055"
"3 on scale 1-7 ","2013","in school","32","0.173457439312608","0.127344024387925","0.219570854237291"
"3 on scale 1-7 ","2013","inadequately","30","0.159056163243561","0.107591874724388","0.210520451762735"
"3 on scale 1-7 ","2013","general elemantary","244","0.127966038994747","0.112673453347416","0.143258624642078"
"3 on scale 1-7 ","2013","middle vocational","1150","0.122326409738919","0.115705371950334","0.128947447527504"
"3 on scale 1-7 ","2013","vocational + Abi","127","0.100995939228652","0.0831810950648331","0.118810783392472"
"3 on scale 1-7 ","2013","higher vocational","152","0.111634681188547","0.0946909912432333","0.12857837113386"
"3 on scale 1-7 ","2013","higher education","554","0.124621470634494","0.114931353457263","0.134311587811725"
"4 on scale 1-7","2013","in school","65","0.257697036011465","0.204431841411766","0.310962230611165"
"4 on scale 1-7","2013","inadequately","51","0.205737396592739","0.148853949881303","0.262620843304174"
"4 on scale 1-7","2013","general elemantary","437","0.24914996648916","0.229349570431534","0.268950362546787"
"4 on scale 1-7","2013","middle vocational","2110","0.216093459034791","0.207776733075926","0.224410184993657"
"4 on scale 1-7","2013","vocational + Abi","260","0.240064515509049","0.214812177597759","0.265316853420338"
"4 on scale 1-7","2013","higher vocational","314","0.230938588809254","0.208263896960037","0.253613280658471"
"4 on scale 1-7","2013","higher education","1005","0.220823023635152","0.208653463549384","0.23299258372092"
"5 on scale 1-7","2013","in school","72","0.225487496628355","0.174592667793663","0.276382325463046"
"5 on scale 1-7","2013","inadequately","","","",""
"5 on scale 1-7","2013","general elemantary","417","0.22930739586644","0.210062459237651","0.248552332495228"
"5 on scale 1-7","2013","middle vocational","2342","0.250425662741578","0.2416708631845","0.259180462298655"
"5 on scale 1-7","2013","vocational + Abi","298","0.294013148519923","0.267077283467515","0.32094901357233"
