"plh0226","year","age_gr","regtyp","n","percent","lower_confidence","upper_confidence"
"3 on scale 1-7 ","2006","35-65 y.","Urban Area","","","",""
"3 on scale 1-7 ","2006","35-65 y.","Rural Area","","","",""
"3 on scale 1-7 ","2006","66 and older","Urban Area","","","",""
"3 on scale 1-7 ","2006","66 and older","Rural Area","","","",""
"4 on scale 1-7","2006","16-34 y.","Urban Area","","","",""
"4 on scale 1-7","2006","16-34 y.","Rural Area","","","",""
"4 on scale 1-7","2006","35-65 y.","Urban Area","","","",""
"4 on scale 1-7","2006","35-65 y.","Rural Area","","","",""
"4 on scale 1-7","2006","66 and older","Urban Area","","","",""
"4 on scale 1-7","2006","66 and older","Rural Area","","","",""
"5 on scale 1-7","2006","16-34 y.","Urban Area","","","",""
"5 on scale 1-7","2006","16-34 y.","Rural Area","","","",""
"5 on scale 1-7","2006","35-65 y.","Urban Area","","","",""
"5 on scale 1-7","2006","35-65 y.","Rural Area","","","",""
"5 on scale 1-7","2006","66 and older","Urban Area","","","",""
"5 on scale 1-7","2006","66 and older","Rural Area","","","",""
"6 on scale 1-7","2006","16-34 y.","Urban Area","","","",""
"6 on scale 1-7","2006","16-34 y.","Rural Area","","","",""
"6 on scale 1-7","2006","35-65 y.","Urban Area","","","",""
"6 on scale 1-7","2006","35-65 y.","Rural Area","","","",""
"6 on scale 1-7","2006","66 and older","Urban Area","","","",""
"6 on scale 1-7","2006","66 and older","Rural Area","","","",""
"7 Strongly agree","2006","16-34 y.","Urban Area","","","",""
"7 Strongly agree","2006","16-34 y.","Rural Area","","","",""
"7 Strongly agree","2006","35-65 y.","Urban Area","","","",""
"7 Strongly agree","2006","35-65 y.","Rural Area","","","",""
"7 Strongly agree","2006","66 and older","Urban Area","","","",""
"7 Strongly agree","2006","66 and older","Rural Area","","","",""
"1 Strongly disagree","2007","16-34 y.","Urban Area","","","",""
"1 Strongly disagree","2007","16-34 y.","Rural Area","","","",""
"1 Strongly disagree","2007","35-65 y.","Urban Area","","","",""
"1 Strongly disagree","2007","35-65 y.","Rural Area","","","",""
"1 Strongly disagree","2007","66 and older","Urban Area","","","",""
"1 Strongly disagree","2007","66 and older","Rural Area","","","",""
"2 on scale 1-7 ","2007","16-34 y.","Urban Area","","","",""
"2 on scale 1-7 ","2007","16-34 y.","Rural Area","","","",""
"2 on scale 1-7 ","2007","35-65 y.","Urban Area","","","",""
"2 on scale 1-7 ","2007","35-65 y.","Rural Area","","","",""
"2 on scale 1-7 ","2007","66 and older","Urban Area","","","",""
"2 on scale 1-7 ","2007","66 and older","Rural Area","","","",""
"3 on scale 1-7 ","2007","16-34 y.","Urban Area","","","",""
"3 on scale 1-7 ","2007","16-34 y.","Rural Area","","","",""
"3 on scale 1-7 ","2007","35-65 y.","Urban Area","","","",""
"3 on scale 1-7 ","2007","35-65 y.","Rural Area","","","",""
"3 on scale 1-7 ","2007","66 and older","Urban Area","","","",""
"3 on scale 1-7 ","2007","66 and older","Rural Area","","","",""
"4 on scale 1-7","2007","16-34 y.","Urban Area","","","",""
"4 on scale 1-7","2007","16-34 y.","Rural Area","","","",""
"4 on scale 1-7","2007","35-65 y.","Urban Area","","","",""
"4 on scale 1-7","2007","35-65 y.","Rural Area","","","",""
"4 on scale 1-7","2007","66 and older","Urban Area","","","",""
"4 on scale 1-7","2007","66 and older","Rural Area","","","",""
"5 on scale 1-7","2007","16-34 y.","Urban Area","","","",""
"5 on scale 1-7","2007","16-34 y.","Rural Area","","","",""
"5 on scale 1-7","2007","35-65 y.","Urban Area","","","",""
"5 on scale 1-7","2007","35-65 y.","Rural Area","","","",""
"5 on scale 1-7","2007","66 and older","Urban Area","","","",""
"5 on scale 1-7","2007","66 and older","Rural Area","","","",""
"6 on scale 1-7","2007","16-34 y.","Urban Area","","","",""
"6 on scale 1-7","2007","16-34 y.","Rural Area","","","",""
"6 on scale 1-7","2007","35-65 y.","Urban Area","","","",""
"6 on scale 1-7","2007","35-65 y.","Rural Area","","","",""
"6 on scale 1-7","2007","66 and older","Urban Area","","","",""
"6 on scale 1-7","2007","66 and older","Rural Area","","","",""
"7 Strongly agree","2007","16-34 y.","Urban Area","","","",""
"7 Strongly agree","2007","16-34 y.","Rural Area","","","",""
"7 Strongly agree","2007","35-65 y.","Urban Area","","","",""
"7 Strongly agree","2007","35-65 y.","Rural Area","","","",""
"7 Strongly agree","2007","66 and older","Urban Area","","","",""
"7 Strongly agree","2007","66 and older","Rural Area","","","",""
"1 Strongly disagree","2008","16-34 y.","Urban Area","","","",""
"1 Strongly disagree","2008","16-34 y.","Rural Area","","","",""
"1 Strongly disagree","2008","35-65 y.","Urban Area","","","",""
"1 Strongly disagree","2008","35-65 y.","Rural Area","","","",""
"1 Strongly disagree","2008","66 and older","Urban Area","","","",""
"1 Strongly disagree","2008","66 and older","Rural Area","","","",""
"2 on scale 1-7 ","2008","16-34 y.","Urban Area","","","",""
"2 on scale 1-7 ","2008","16-34 y.","Rural Area","","","",""
"2 on scale 1-7 ","2008","35-65 y.","Urban Area","","","",""
"2 on scale 1-7 ","2008","35-65 y.","Rural Area","","","",""
"2 on scale 1-7 ","2008","66 and older","Urban Area","","","",""
"2 on scale 1-7 ","2008","66 and older","Rural Area","","","",""
"3 on scale 1-7 ","2008","16-34 y.","Urban Area","","","",""
"3 on scale 1-7 ","2008","16-34 y.","Rural Area","","","",""
"3 on scale 1-7 ","2008","35-65 y.","Urban Area","","","",""
"3 on scale 1-7 ","2008","35-65 y.","Rural Area","","","",""
"3 on scale 1-7 ","2008","66 and older","Urban Area","","","",""
"3 on scale 1-7 ","2008","66 and older","Rural Area","","","",""
"4 on scale 1-7","2008","16-34 y.","Urban Area","","","",""
"4 on scale 1-7","2008","16-34 y.","Rural Area","","","",""
"4 on scale 1-7","2008","35-65 y.","Urban Area","","","",""
"4 on scale 1-7","2008","35-65 y.","Rural Area","","","",""
"4 on scale 1-7","2008","66 and older","Urban Area","","","",""
"4 on scale 1-7","2008","66 and older","Rural Area","","","",""
"5 on scale 1-7","2008","16-34 y.","Urban Area","","","",""
"5 on scale 1-7","2008","16-34 y.","Rural Area","","","",""
"5 on scale 1-7","2008","35-65 y.","Urban Area","","","",""
"5 on scale 1-7","2008","35-65 y.","Rural Area","","","",""
"5 on scale 1-7","2008","66 and older","Urban Area","","","",""
"5 on scale 1-7","2008","66 and older","Rural Area","","","",""
"6 on scale 1-7","2008","16-34 y.","Urban Area","","","",""
"6 on scale 1-7","2008","16-34 y.","Rural Area","","","",""
"6 on scale 1-7","2008","35-65 y.","Urban Area","","","",""
"6 on scale 1-7","2008","35-65 y.","Rural Area","","","",""
"6 on scale 1-7","2008","66 and older","Urban Area","","","",""
"6 on scale 1-7","2008","66 and older","Rural Area","","","",""
"7 Strongly agree","2008","16-34 y.","Urban Area","","","",""
"7 Strongly agree","2008","16-34 y.","Rural Area","","","",""
"7 Strongly agree","2008","35-65 y.","Urban Area","","","",""
"7 Strongly agree","2008","35-65 y.","Rural Area","","","",""
"7 Strongly agree","2008","66 and older","Urban Area","","","",""
"7 Strongly agree","2008","66 and older","Rural Area","","","",""
"1 Strongly disagree","2009","16-34 y.","Urban Area","85","0.0282580736064374","0.0219369705035165","0.0345791767093584"
"1 Strongly disagree","2009","16-34 y.","Rural Area","43","0.0300149649751141","0.0209029226026795","0.0391270073475487"
"1 Strongly disagree","2009","35-65 y.","Urban Area","205","0.0350248538251606","0.0305288635865127","0.0395208440638084"
"1 Strongly disagree","2009","35-65 y.","Rural Area","99","0.03408900392235","0.0280225621183798","0.0401554457263203"
"1 Strongly disagree","2009","66 and older","Urban Area","76","0.0293588401163279","0.0230101810271272","0.0357074992055287"
"1 Strongly disagree","2009","66 and older","Rural Area","53","0.0391957301710606","0.0291481417294899","0.0492433186126313"
"2 on scale 1-7 ","2009","16-34 y.","Urban Area","195","0.0709537142571506","0.0611598885578383","0.0807475399564629"
"2 on scale 1-7 ","2009","16-34 y.","Rural Area","110","0.0865246430929652","0.0715111198965053","0.101538166289425"
"2 on scale 1-7 ","2009","35-65 y.","Urban Area","505","0.0832022852937513","0.0764479359587585","0.0899566346287442"
"2 on scale 1-7 ","2009","35-65 y.","Rural Area","253","0.0778102160248788","0.0688547789046886","0.0867656531450691"
"2 on scale 1-7 ","2009","66 and older","Urban Area","226","0.0869189639274769","0.0763241059328354","0.0975138219221183"
"2 on scale 1-7 ","2009","66 and older","Rural Area","124","0.0965593267950742","0.0812670577633288","0.11185159582682"
"3 on scale 1-7 ","2009","16-34 y.","Urban Area","365","0.136114031830117","0.123033488409938","0.149194575250295"
"3 on scale 1-7 ","2009","16-34 y.","Rural Area","198","0.124514611685832","0.106882720233933","0.14214650313773"
"3 on scale 1-7 ","2009","35-65 y.","Urban Area","918","0.154292588362781","0.145458500168088","0.163126676557474"
"3 on scale 1-7 ","2009","35-65 y.","Rural Area","461","0.1430434733327","0.131338464552257","0.154748482113143"
"3 on scale 1-7 ","2009","66 and older","Urban Area","365","0.130356205010604","0.117693696105393","0.143018713915815"
"3 on scale 1-7 ","2009","66 and older","Rural Area","187","0.137414869039895","0.119589322936321","0.155240415143469"
"4 on scale 1-7","2009","16-34 y.","Urban Area","623","0.236087993433752","0.219888376461954","0.25228761040555"
"4 on scale 1-7","2009","16-34 y.","Rural Area","309","0.241257932994812","0.218409723289384","0.264106142700241"
"4 on scale 1-7","2009","35-65 y.","Urban Area","1559","0.245517496000988","0.234991942582698","0.256043049419279"
"4 on scale 1-7","2009","35-65 y.","Rural Area","890","0.263108459568782","0.248387791626586","0.277829127510977"
"4 on scale 1-7","2009","66 and older","Urban Area","670","0.24648311002489","0.230275339227647","0.262690880822134"
"4 on scale 1-7","2009","66 and older","Rural Area","392","0.268226443362555","0.245287989198459","0.291164897526651"
"5 on scale 1-7","2009","16-34 y.","Urban Area","673","0.263480992001615","0.246676988928098","0.280284995075133"
"5 on scale 1-7","2009","16-34 y.","Rural Area","330","0.235301748528642","0.212648947052459","0.257954550004826"
"5 on scale 1-7","2009","35-65 y.","Urban Area","1498","0.220750965935135","0.210607915788626","0.230894016081644"
"5 on scale 1-7","2009","35-65 y.","Rural Area","792","0.234086887672789","0.219931015868487","0.248242759477091"
"5 on scale 1-7","2009","66 and older","Urban Area","634","0.237188294978921","0.221191296295689","0.253185293662152"
"5 on scale 1-7","2009","66 and older","Rural Area","346","0.234726300342045","0.212782377543845","0.256670223140245"
"6 on scale 1-7","2009","16-34 y.","Urban Area","508","0.192909285387308","0.177857643769522","0.207960927005094"
"6 on scale 1-7","2009","16-34 y.","Rural Area","262","0.198290962066784","0.176998585274808","0.21958333885876"
"6 on scale 1-7","2009","35-65 y.","Urban Area","1263","0.189640551484309","0.180053532554034","0.199227570414584"
"6 on scale 1-7","2009","35-65 y.","Rural Area","690","0.172834073507327","0.160193425851898","0.185474721162756"
"6 on scale 1-7","2009","66 and older","Urban Area","509","0.184136390745569","0.169559603922755","0.198713177568383"
"6 on scale 1-7","2009","66 and older","Rural Area","226","0.149642258693561","0.131172851422881","0.168111665964242"
"7 Strongly agree","2009","16-34 y.","Urban Area","191","0.07219590948362","0.0623233316817711","0.0820684872854689"
"7 Strongly agree","2009","16-34 y.","Rural Area","95","0.0840951366558505","0.0692742250864484","0.0989160482252526"
"7 Strongly agree","2009","35-65 y.","Urban Area","475","0.0715712590978747","0.0652671641311226","0.0778753540646268"
"7 Strongly agree","2009","35-65 y.","Rural Area","252","0.0750278859711734","0.0662207642284253","0.0838350077139214"
"7 Strongly agree","2009","66 and older","Urban Area","236","0.0855581951962112","0.0750387689830043","0.0960776214094181"
"7 Strongly agree","2009","66 and older","Rural Area","105","0.0742350715958092","0.0606619442523634","0.0878081989392549"
"1 Strongly disagree","2010","16-34 y.","Urban Area","","","",""
"1 Strongly disagree","2010","16-34 y.","Rural Area","","","",""
"1 Strongly disagree","2010","35-65 y.","Urban Area","","","",""
"1 Strongly disagree","2010","35-65 y.","Rural Area","","","",""
"1 Strongly disagree","2010","66 and older","Urban Area","","","",""
"1 Strongly disagree","2010","66 and older","Rural Area","","","",""
"2 on scale 1-7 ","2010","16-34 y.","Urban Area","","","",""
"2 on scale 1-7 ","2010","16-34 y.","Rural Area","","","",""
"2 on scale 1-7 ","2010","35-65 y.","Urban Area","","","",""
"2 on scale 1-7 ","2010","35-65 y.","Rural Area","","","",""
"2 on scale 1-7 ","2010","66 and older","Urban Area","","","",""
"2 on scale 1-7 ","2010","66 and older","Rural Area","","","",""
"3 on scale 1-7 ","2010","16-34 y.","Urban Area","","","",""
"3 on scale 1-7 ","2010","16-34 y.","Rural Area","","","",""
"3 on scale 1-7 ","2010","35-65 y.","Urban Area","","","",""
"3 on scale 1-7 ","2010","35-65 y.","Rural Area","","","",""
"3 on scale 1-7 ","2010","66 and older","Urban Area","","","",""
"3 on scale 1-7 ","2010","66 and older","Rural Area","","","",""
"4 on scale 1-7","2010","16-34 y.","Urban Area","","","",""
"4 on scale 1-7","2010","16-34 y.","Rural Area","","","",""
"4 on scale 1-7","2010","35-65 y.","Urban Area","","","",""
"4 on scale 1-7","2010","35-65 y.","Rural Area","","","",""
"4 on scale 1-7","2010","66 and older","Urban Area","","","",""
"4 on scale 1-7","2010","66 and older","Rural Area","","","",""
"5 on scale 1-7","2010","16-34 y.","Urban Area","","","",""
"5 on scale 1-7","2010","16-34 y.","Rural Area","","","",""
"5 on scale 1-7","2010","35-65 y.","Urban Area","","","",""
"5 on scale 1-7","2010","35-65 y.","Rural Area","","","",""
"5 on scale 1-7","2010","66 and older","Urban Area","","","",""
"5 on scale 1-7","2010","66 and older","Rural Area","","","",""
"6 on scale 1-7","2010","16-34 y.","Urban Area","","","",""
"6 on scale 1-7","2010","16-34 y.","Rural Area","","","",""
"6 on scale 1-7","2010","35-65 y.","Urban Area","","","",""
"6 on scale 1-7","2010","35-65 y.","Rural Area","","","",""
"6 on scale 1-7","2010","66 and older","Urban Area","","","",""
"6 on scale 1-7","2010","66 and older","Rural Area","","","",""
"7 Strongly agree","2010","16-34 y.","Urban Area","","","",""
"7 Strongly agree","2010","16-34 y.","Rural Area","","","",""
"7 Strongly agree","2010","35-65 y.","Urban Area","","","",""
"7 Strongly agree","2010","35-65 y.","Rural Area","","","",""
"7 Strongly agree","2010","66 and older","Urban Area","","","",""
"7 Strongly agree","2010","66 and older","Rural Area","","","",""
"1 Strongly disagree","2011","16-34 y.","Urban Area","","","",""
"1 Strongly disagree","2011","16-34 y.","Rural Area","","","",""
"1 Strongly disagree","2011","35-65 y.","Urban Area","","","",""
"1 Strongly disagree","2011","35-65 y.","Rural Area","","","",""
"1 Strongly disagree","2011","66 and older","Urban Area","","","",""
"1 Strongly disagree","2011","66 and older","Rural Area","","","",""
"2 on scale 1-7 ","2011","16-34 y.","Urban Area","","","",""
"2 on scale 1-7 ","2011","16-34 y.","Rural Area","","","",""
"2 on scale 1-7 ","2011","35-65 y.","Urban Area","","","",""
"2 on scale 1-7 ","2011","35-65 y.","Rural Area","","","",""
"2 on scale 1-7 ","2011","66 and older","Urban Area","","","",""
"2 on scale 1-7 ","2011","66 and older","Rural Area","","","",""
"3 on scale 1-7 ","2011","16-34 y.","Urban Area","","","",""
"3 on scale 1-7 ","2011","16-34 y.","Rural Area","","","",""
"3 on scale 1-7 ","2011","35-65 y.","Urban Area","","","",""
"3 on scale 1-7 ","2011","35-65 y.","Rural Area","","","",""
"3 on scale 1-7 ","2011","66 and older","Urban Area","","","",""
"3 on scale 1-7 ","2011","66 and older","Rural Area","","","",""
"4 on scale 1-7","2011","16-34 y.","Urban Area","","","",""
"4 on scale 1-7","2011","16-34 y.","Rural Area","","","",""
"4 on scale 1-7","2011","35-65 y.","Urban Area","","","",""
"4 on scale 1-7","2011","35-65 y.","Rural Area","","","",""
"4 on scale 1-7","2011","66 and older","Urban Area","","","",""
"4 on scale 1-7","2011","66 and older","Rural Area","","","",""
"5 on scale 1-7","2011","16-34 y.","Urban Area","","","",""
"5 on scale 1-7","2011","16-34 y.","Rural Area","","","",""
"5 on scale 1-7","2011","35-65 y.","Urban Area","","","",""
"5 on scale 1-7","2011","35-65 y.","Rural Area","","","",""
"5 on scale 1-7","2011","66 and older","Urban Area","","","",""
"5 on scale 1-7","2011","66 and older","Rural Area","","","",""
"6 on scale 1-7","2011","16-34 y.","Urban Area","","","",""
"6 on scale 1-7","2011","16-34 y.","Rural Area","","","",""
"6 on scale 1-7","2011","35-65 y.","Urban Area","","","",""
"6 on scale 1-7","2011","35-65 y.","Rural Area","","","",""
"6 on scale 1-7","2011","66 and older","Urban Area","","","",""
"6 on scale 1-7","2011","66 and older","Rural Area","","","",""
"7 Strongly agree","2011","16-34 y.","Urban Area","","","",""
"7 Strongly agree","2011","16-34 y.","Rural Area","","","",""
"7 Strongly agree","2011","35-65 y.","Urban Area","","","",""
"7 Strongly agree","2011","35-65 y.","Rural Area","","","",""
"7 Strongly agree","2011","66 and older","Urban Area","","","",""
"7 Strongly agree","2011","66 and older","Rural Area","","","",""
"1 Strongly disagree","2012","16-34 y.","Urban Area","65","0.0550280000788688","0.0427170457362319","0.0673389544215056"
"1 Strongly disagree","2012","16-34 y.","Rural Area","31","0.0345301707998834","0.0224666112727431","0.0465937303270237"
"1 Strongly disagree","2012","35-65 y.","Urban Area","92","0.033970845163527","0.0276000204209101","0.0403416699061439"
"1 Strongly disagree","2012","35-65 y.","Rural Area","54","0.0278472949506494","0.0202229651751669","0.035471624726132"
"1 Strongly disagree","2012","66 and older","Urban Area","","","",""
"1 Strongly disagree","2012","66 and older","Rural Area","","","",""
"2 on scale 1-7 ","2012","16-34 y.","Urban Area","90","0.0670005261663955","0.0535025022920639","0.0804985500407271"
"2 on scale 1-7 ","2012","16-34 y.","Rural Area","57","0.0538489633808291","0.0389355978258713","0.0687623289357869"
"2 on scale 1-7 ","2012","35-65 y.","Urban Area","250","0.0853347619874306","0.0755095610031759","0.0951599629716853"
"2 on scale 1-7 ","2012","35-65 y.","Rural Area","118","0.0647252105032959","0.0533240444636761","0.0761263765429156"
"2 on scale 1-7 ","2012","66 and older","Urban Area","1","","",""
"2 on scale 1-7 ","2012","66 and older","Rural Area","","","",""
"3 on scale 1-7 ","2012","16-34 y.","Urban Area","147","0.124495567323824","0.106671923093486","0.142319211554163"
"3 on scale 1-7 ","2012","16-34 y.","Rural Area","108","0.123922627069784","0.102152884546196","0.145692369593372"
"3 on scale 1-7 ","2012","35-65 y.","Urban Area","397","0.129335865461557","0.117534502178602","0.141137228744511"
"3 on scale 1-7 ","2012","35-65 y.","Rural Area","212","0.114448699570993","0.099696553142987","0.129200845999"
"3 on scale 1-7 ","2012","66 and older","Urban Area","","","",""
"3 on scale 1-7 ","2012","66 and older","Rural Area","2","","",""
"4 on scale 1-7","2012","16-34 y.","Urban Area","275","0.204060271951983","0.182302736110285","0.225817807793681"
"4 on scale 1-7","2012","16-34 y.","Rural Area","171","0.183728212842994","0.158141642679226","0.209314783006761"
"4 on scale 1-7","2012","35-65 y.","Urban Area","639","0.197936923739184","0.183924442784833","0.211949404693535"
"4 on scale 1-7","2012","35-65 y.","Rural Area","408","0.22959262648099","0.210103960858163","0.249081292103817"
"4 on scale 1-7","2012","66 and older","Urban Area","2","","",""
"4 on scale 1-7","2012","66 and older","Rural Area","4","","",""
"5 on scale 1-7","2012","16-34 y.","Urban Area","335","0.247809121086415","0.224500688964756","0.271117553208075"
"5 on scale 1-7","2012","16-34 y.","Rural Area","243","0.279186334588173","0.249547212260878","0.308825456915468"
"5 on scale 1-7","2012","35-65 y.","Urban Area","778","0.249242418656945","0.234029651886147","0.264455185427743"
"5 on scale 1-7","2012","35-65 y.","Rural Area","463","0.262399535391013","0.242013393511434","0.282785677270591"
"5 on scale 1-7","2012","66 and older","Urban Area","7","","",""
"5 on scale 1-7","2012","66 and older","Rural Area","4","","",""
"6 on scale 1-7","2012","16-34 y.","Urban Area","269","0.210156020078478","0.188160615247762","0.232151424909194"
"6 on scale 1-7","2012","16-34 y.","Rural Area","195","0.224020083024018","0.196473009217706","0.25156715683033"
"6 on scale 1-7","2012","35-65 y.","Urban Area","686","0.20957066711067","0.195257223297582","0.223884110923758"
"6 on scale 1-7","2012","35-65 y.","Rural Area","386","0.210841766906557","0.191939961398179","0.229743572414935"
"6 on scale 1-7","2012","66 and older","Urban Area","2","","",""
"6 on scale 1-7","2012","66 and older","Rural Area","","","",""
"7 Strongly agree","2012","16-34 y.","Urban Area","137","0.091450493314035","0.0758887692372664","0.107012217390804"
"7 Strongly agree","2012","16-34 y.","Rural Area","75","0.100763608294319","0.0808754051391831","0.120651811449455"
"7 Strongly agree","2012","35-65 y.","Urban Area","264","0.0946085178806858","0.0843157853562563","0.104901250405115"
"7 Strongly agree","2012","35-65 y.","Rural Area","148","0.0901448661965016","0.0768739916124756","0.103415740780528"
"7 Strongly agree","2012","66 and older","Urban Area","1","","",""
"7 Strongly agree","2012","66 and older","Rural Area","1","","",""
"1 Strongly disagree","2013","16-34 y.","Urban Area","76","0.0241146498211967","0.0181651901678737","0.0300641094745196"
"1 Strongly disagree","2013","16-34 y.","Rural Area","25","","",""
"1 Strongly disagree","2013","35-65 y.","Urban Area","208","0.0337449036735223","0.0293306208792916","0.0381591864677529"
"1 Strongly disagree","2013","35-65 y.","Rural Area","86","0.0245171715077772","0.0195982171881757","0.0294361258273786"
"1 Strongly disagree","2013","66 and older","Urban Area","103","0.0331588620491652","0.0269830874359013","0.039334636662429"
"1 Strongly disagree","2013","66 and older","Rural Area","48","0.0335507202408675","0.0250134797229225","0.0420879607588126"
"2 on scale 1-7 ","2013","16-34 y.","Urban Area","171","0.0653741799790177","0.0557876891954908","0.0749606707625446"
"2 on scale 1-7 ","2013","16-34 y.","Rural Area","74","0.0529405407987173","0.0399481798164375","0.0659329017809971"
"2 on scale 1-7 ","2013","35-65 y.","Urban Area","481","0.0767224875392253","0.0702161345165504","0.0832288405619003"
"2 on scale 1-7 ","2013","35-65 y.","Rural Area","282","0.076280548541762","0.06783739395951","0.0847237031240139"
"2 on scale 1-7 ","2013","66 and older","Urban Area","194","0.0635322432892606","0.0551191137075784","0.0719453728709427"
