"plh0226","year","sampreg","n","percent","lower_confidence","upper_confidence","value"
"6 on scale 1-7","2006","West Germany","","","","","6"
"7 Strongly agree","2006","East Germany","","","","","7"
"7 Strongly agree","2006","West Germany","","","","","7"
"1 Strongly disagree","2007","West Germany","","","","","1"
"1 Strongly disagree","2007","East Germany","","","","","1"
"2 on scale 1-7 ","2007","East Germany","","","","","2"
"2 on scale 1-7 ","2007","West Germany","","","","","2"
"3 on scale 1-7 ","2007","West Germany","","","","","3"
"3 on scale 1-7 ","2007","East Germany","","","","","3"
"4 on scale 1-7","2007","East Germany","","","","","4"
"4 on scale 1-7","2007","West Germany","","","","","4"
"5 on scale 1-7","2007","East Germany","","","","","5"
"5 on scale 1-7","2007","West Germany","","","","","5"
"6 on scale 1-7","2007","East Germany","","","","","6"
"6 on scale 1-7","2007","West Germany","","","","","6"
"7 Strongly agree","2007","West Germany","","","","","7"
"7 Strongly agree","2007","East Germany","","","","","7"
"1 Strongly disagree","2008","West Germany","","","","","1"
"1 Strongly disagree","2008","East Germany","","","","","1"
"2 on scale 1-7 ","2008","West Germany","","","","","2"
"2 on scale 1-7 ","2008","East Germany","","","","","2"
"3 on scale 1-7 ","2008","East Germany","","","","","3"
"3 on scale 1-7 ","2008","West Germany","","","","","3"
"4 on scale 1-7","2008","West Germany","","","","","4"
"4 on scale 1-7","2008","East Germany","","","","","4"
"5 on scale 1-7","2008","East Germany","","","","","5"
"5 on scale 1-7","2008","West Germany","","","","","5"
"6 on scale 1-7","2008","East Germany","","","","","6"
"6 on scale 1-7","2008","West Germany","","","","","6"
"7 Strongly agree","2008","West Germany","","","","","7"
"7 Strongly agree","2008","East Germany","","","","","7"
"1 Strongly disagree","2009","West Germany","441","0.0337950298081032","0.0307419720857412","0.0368480875304651","1"
"1 Strongly disagree","2009","East Germany","120","0.0282357433317126","0.0234168415707456","0.0330546450926795","1"
"2 on scale 1-7 ","2009","East Germany","341","0.0828259218933002","0.0748077193074727","0.0908441244791278","2"
"2 on scale 1-7 ","2009","West Germany","1072","0.0819833105937092","0.0773481799549924","0.0866184412324259","2"
"3 on scale 1-7 ","2009","West Germany","1876","0.142189148574139","0.136288456393153","0.148089840755125","3"
"3 on scale 1-7 ","2009","East Germany","618","0.141126256034686","0.130997955654327","0.151254556415045","3"
"4 on scale 1-7","2009","East Germany","1192","0.258534098574625","0.245796941429546","0.271271255719703","4"
"4 on scale 1-7","2009","West Germany","3251","0.246065358877545","0.23878812968579","0.253342588069301","4"
"5 on scale 1-7","2009","East Germany","1095","0.244145001377909","0.231647846189441","0.256642156566376","5"
"5 on scale 1-7","2009","West Germany","3178","0.232642596190617","0.225503924213037","0.239781268168197","5"
"6 on scale 1-7","2009","East Germany","876","0.179832515366594","0.168659937683517","0.191005093049671","6"
"6 on scale 1-7","2009","West Germany","2582","0.185238987867302","0.178675188706972","0.191802787027632","6"
"7 Strongly agree","2009","West Germany","1057","0.0780855680885844","0.0735523703992297","0.0826187657779391","7"
"7 Strongly agree","2009","East Germany","297","0.065300463421174","0.058113223458691","0.0724877033836569","7"
"1 Strongly disagree","2010","West Germany","","","","","1"
"1 Strongly disagree","2010","East Germany","","","","","1"
"2 on scale 1-7 ","2010","West Germany","","","","","2"
"2 on scale 1-7 ","2010","East Germany","","","","","2"
"3 on scale 1-7 ","2010","East Germany","","","","","3"
"3 on scale 1-7 ","2010","West Germany","","","","","3"
"4 on scale 1-7","2010","East Germany","","","","","4"
"4 on scale 1-7","2010","West Germany","","","","","4"
"5 on scale 1-7","2010","East Germany","","","","","5"
"5 on scale 1-7","2010","West Germany","","","","","5"
"6 on scale 1-7","2010","West Germany","","","","","6"
"6 on scale 1-7","2010","East Germany","","","","","6"
"7 Strongly agree","2010","West Germany","","","","","7"
"7 Strongly agree","2010","East Germany","","","","","7"
"1 Strongly disagree","2011","West Germany","","","","","1"
"1 Strongly disagree","2011","East Germany","","","","","1"
"2 on scale 1-7 ","2011","East Germany","","","","","2"
"2 on scale 1-7 ","2011","West Germany","","","","","2"
"3 on scale 1-7 ","2011","West Germany","","","","","3"
"3 on scale 1-7 ","2011","East Germany","","","","","3"
"4 on scale 1-7","2011","East Germany","","","","","4"
"4 on scale 1-7","2011","West Germany","","","","","4"
"5 on scale 1-7","2011","East Germany","","","","","5"
"5 on scale 1-7","2011","West Germany","","","","","5"
"6 on scale 1-7","2011","East Germany","","","","","6"
"6 on scale 1-7","2011","West Germany","","","","","6"
"7 Strongly agree","2011","West Germany","","","","","7"
"7 Strongly agree","2011","East Germany","","","","","7"
"1 Strongly disagree","2012","West Germany","184","0.0362013912541497","0.0313863237008641","0.0410164588074353","1"
"1 Strongly disagree","2012","East Germany","58","0.0447888295333012","0.0336976071075178","0.0558800519590845","1"
"2 on scale 1-7 ","2012","West Germany","410","0.0728114927662684","0.0661137171552902","0.0795092683772466","2"
"2 on scale 1-7 ","2012","East Germany","106","0.0728396201921061","0.0589046472232919","0.0867745931609204","2"
"3 on scale 1-7 ","2012","East Germany","146","0.103797506575747","0.0874428512277174","0.120152161923777","3"
"3 on scale 1-7 ","2012","West Germany","720","0.128335911587067","0.119714164416462","0.136957658757673","3"
"4 on scale 1-7","2012","East Germany","295","0.227860826667772","0.205368856986267","0.250352796349277","4"
"4 on scale 1-7","2012","West Germany","1204","0.199454483554832","0.189153907270937","0.209755059838728","4"
"5 on scale 1-7","2012","East Germany","339","0.268838929123358","0.245065191219455","0.29261266702726","5"
"5 on scale 1-7","2012","West Germany","1491","0.253135945730982","0.241927528340169","0.264344363121795","5"
"6 on scale 1-7","2012","West Germany","1239","0.210812399513721","0.200297991917529","0.221326807109913","6"
"6 on scale 1-7","2012","East Germany","299","0.214528789538313","0.192517129892847","0.236540449183779","6"
"7 Strongly agree","2012","West Germany","533","0.099248375592979","0.0915409234461102","0.106955827739848","7"
"7 Strongly agree","2012","East Germany","93","0.067345498369403","0.0539067276978882","0.0807842690409179","7"
"1 Strongly disagree","2013","West Germany","438","0.0308430042091109","0.0280189540216504","0.0336670543965715","1"
"1 Strongly disagree","2013","East Germany","108","0.025507197072681","0.0208801773736007","0.0301342167717614","1"
"2 on scale 1-7 ","2013","East Germany","301","0.0652782683876815","0.0580288002678466","0.0725277365075163","2"
"2 on scale 1-7 ","2013","West Germany","991","0.0693990310223736","0.0652480049615705","0.0735500570831767","2"
"3 on scale 1-7 ","2013","East Germany","552","0.127924565971197","0.118122115330465","0.137727016611929","3"
"3 on scale 1-7 ","2013","West Germany","1760","0.120309234149429","0.114995357069786","0.125623111229073","3"
"4 on scale 1-7","2013","East Germany","1075","0.234597452598062","0.222161265154272","0.247033640041852","4"
"4 on scale 1-7","2013","West Germany","3225","0.220009685095556","0.21324320963442","0.226776160556693","4"
"5 on scale 1-7","2013","West Germany","3616","0.25652007896938","0.249386749047266","0.263653408891493","5"
"5 on scale 1-7","2013","East Germany","1163","0.268191466016676","0.255189714143725","0.281193217889627","5"
"6 on scale 1-7","2013","East Germany","933","0.206081878494558","0.194210847979157","0.217952909009959","6"
"6 on scale 1-7","2013","West Germany","3113","0.217787043169122","0.21104524838925","0.224528837948994","6"
"7 Strongly agree","2013","West Germany","1255","0.0851319233850286","0.0805734180651967","0.0896904287048605","7"
"7 Strongly agree","2013","East Germany","328","0.0724191714591441","0.0648126986079151","0.0800256443103732","7"
"1 Strongly disagree","2014","West Germany","","","","","1"
"1 Strongly disagree","2014","East Germany","","","","","1"
"2 on scale 1-7 ","2014","West Germany","","","","","2"
"2 on scale 1-7 ","2014","East Germany","","","","","2"
"3 on scale 1-7 ","2014","East Germany","","","","","3"
"3 on scale 1-7 ","2014","West Germany","","","","","3"
"4 on scale 1-7","2014","East Germany","","","","","4"
"4 on scale 1-7","2014","West Germany","","","","","4"
"5 on scale 1-7","2014","East Germany","","","","","5"
"5 on scale 1-7","2014","West Germany","","","","","5"
"6 on scale 1-7","2014","West Germany","","","","","6"
"6 on scale 1-7","2014","East Germany","","","","","6"
"7 Strongly agree","2014","West Germany","","","","","7"
"7 Strongly agree","2014","East Germany","","","","","7"
"1 Strongly disagree","2015","West Germany","","","","","1"
"1 Strongly disagree","2015","East Germany","","","","","1"
"2 on scale 1-7 ","2015","East Germany","","","","","2"
"2 on scale 1-7 ","2015","West Germany","","","","","2"
"3 on scale 1-7 ","2015","East Germany","","","","","3"
"3 on scale 1-7 ","2015","West Germany","","","","","3"
"4 on scale 1-7","2015","East Germany","","","","","4"
"4 on scale 1-7","2015","West Germany","","","","","4"
"5 on scale 1-7","2015","West Germany","","","","","5"
"5 on scale 1-7","2015","East Germany","","","","","5"
"6 on scale 1-7","2015","East Germany","","","","","6"
"6 on scale 1-7","2015","West Germany","","","","","6"
"7 Strongly agree","2015","West Germany","","","","","7"
"7 Strongly agree","2015","East Germany","","","","","7"
"1 Strongly disagree","2016","West Germany","","","","","1"
"1 Strongly disagree","2016","East Germany","","","","","1"
"2 on scale 1-7 ","2016","East Germany","","","","","2"
"2 on scale 1-7 ","2016","West Germany","","","","","2"
"3 on scale 1-7 ","2016","East Germany","","","","","3"
"3 on scale 1-7 ","2016","West Germany","","","","","3"
"4 on scale 1-7","2016","West Germany","","","","","4"
"4 on scale 1-7","2016","East Germany","","","","","4"
"5 on scale 1-7","2016","East Germany","","","","","5"
"5 on scale 1-7","2016","West Germany","","","","","5"
"6 on scale 1-7","2016","West Germany","","","","","6"
"6 on scale 1-7","2016","East Germany","","","","","6"
"7 Strongly agree","2016","West Germany","","","","","7"
"7 Strongly agree","2016","East Germany","","","","","7"
"1 Strongly disagree","2017","West Germany","697","0.0293412112884078","0.0271683167611972","0.0315141058156184","1"
"1 Strongly disagree","2017","East Germany","199","0.0270923167388662","0.0230151105008243","0.0311695229769081","1"
"2 on scale 1-7 ","2017","East Germany","417","0.080738121383565","0.0738964417131173","0.0875798010540126","2"
"2 on scale 1-7 ","2017","West Germany","1675","0.076522073161001","0.0730993406933409","0.0799448056286612","2"
"3 on scale 1-7 ","2017","East Germany","743","0.122282493755245","0.114055080444722","0.130509907065769","3"
"3 on scale 1-7 ","2017","West Germany","2681","0.126015515275961","0.121742541746932","0.13028848880499","3"
"4 on scale 1-7","2017","East Germany","1337","0.230470690178305","0.219894622399747","0.241046757956864","4"
"4 on scale 1-7","2017","West Germany","4794","0.216606808657811","0.211302945881008","0.221910671434614","4"
"5 on scale 1-7","2017","West Germany","5506","0.248167797990555","0.242606201116838","0.253729394864272","5"
"5 on scale 1-7","2017","East Germany","1516","0.2581720771857","0.247181765379791","0.269162388991608","5"
"6 on scale 1-7","2017","East Germany","1263","0.205383418145848","0.195238108849048","0.215528727442648","6"
"6 on scale 1-7","2017","West Germany","4929","0.210992598923747","0.205739198794552","0.216245999052942","6"
"7 Strongly agree","2017","West Germany","2890","0.0923539947025175","0.0886261962472498","0.0960817931577852","7"
"7 Strongly agree","2017","East Germany","616","0.0758608826124703","0.0692114986176426","0.082510266607298","7"
"1 Strongly disagree","2018","East Germany","","","","","1"
"1 Strongly disagree","2018","West Germany","","","","","1"
"2 on scale 1-7 ","2018","East Germany","","","","","2"
"2 on scale 1-7 ","2018","West Germany","","","","","2"
"3 on scale 1-7 ","2018","East Germany","","","","","3"
"3 on scale 1-7 ","2018","West Germany","","","","","3"
"4 on scale 1-7","2018","West Germany","","","","","4"
"4 on scale 1-7","2018","East Germany","","","","","4"
"5 on scale 1-7","2018","East Germany","","","","","5"
"5 on scale 1-7","2018","West Germany","","","","","5"
"6 on scale 1-7","2018","West Germany","","","","","6"
"6 on scale 1-7","2018","East Germany","","","","","6"
"7 Strongly agree","2018","West Germany","","","","","7"
"7 Strongly agree","2018","East Germany","","","","","7"
"1 Strongly disagree","2019","East Germany","154","0.0242431125421841","0.0201996463030507","0.0282865787813176","1"
"1 Strongly disagree","2019","West Germany","579","0.0318295221372508","0.0294044917739459","0.0342545525005556","1"
"2 on scale 1-7 ","2019","East Germany","370","0.0670615532446387","0.0604856998948553","0.0736374065944221","2"
"2 on scale 1-7 ","2019","West Germany","1410","0.0675130651030684","0.0640469618645133","0.0709791683416235","2"
"3 on scale 1-7 ","2019","West Germany","2524","0.125529614293009","0.120952709757875","0.130106518828144","3"
"3 on scale 1-7 ","2019","East Germany","673","0.138472811227615","0.12939239892744","0.147553223527791","3"
"4 on scale 1-7","2019","East Germany","1288","0.239908036407569","0.228681538796815","0.251134534018323","4"
"4 on scale 1-7","2019","West Germany","4358","0.221602051082429","0.215864666884784","0.227339435280073","4"
"5 on scale 1-7","2019","West Germany","4820","0.244909177362086","0.238968604467894","0.250849750256278","5"
"5 on scale 1-7","2019","East Germany","1356","0.237477828974333","0.22629049527295","0.248665162675717","5"
"6 on scale 1-7","2019","East Germany","1235","0.214692265621526","0.203897407052167","0.225487124190886","6"
"6 on scale 1-7","2019","West Germany","4419","0.215318002040291","0.209639768916317","0.220996235164266","6"
"7 Strongly agree","2019","West Germany","2020","0.0932985679818651","0.0892806983287226","0.0973164376350077","7"
"7 Strongly agree","2019","East Germany","482","0.0781443919821329","0.0710882196494708","0.0852005643147951","7"
