"year","sampreg","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1995","East Germany","Male","1749.15","1636","1701","869","1278","2096","2659","4090","1712.17","1786.13","256","8436","1738","1790"
"1995","West Germany","Female","2026.81","1790","4699","818","1176","2556","3323","5880","1991.02","2062.6","245","23008","1933","1994"
"1995","West Germany","Male","2209.11","2045","4451","1023","1432","2659","3579","5725","2175.41","2242.81","205","17895","2045","2045"
"1996","East Germany","Female","1655.65","1534","1877","767","1074","2045","2608","4090","1619.33","1691.97","256","6136","1687","1790"
"1996","East Germany","Male","1784.28","1636","1707","971","1278","2199","2761","4090","1746.92","1821.64","205","6136","1790","1841"
"1996","West Germany","Female","2009.13","1790","4585","818","1176","2556","3375","5624","1974.25","2044.01","78","25565","1943","2045"
"1996","West Germany","Male","2253.79","2045","4333","1023","1498","2710","3579","6033","2215.6","2291.98","256","25565","2045","2147"
"1997","East Germany","Female","1683.36","1534","1850","767","1074","2045","2659","4090","1640.76","1725.96","256","16259","1738","1790"
"1997","East Germany","Male","1806.96","1687","1708","971","1278","2147","2812","4090","1766.1","1847.82","233","16259","1790","1892"
"1997","West Germany","Female","2014.5","1790","4555","869","1227","2556","3323","5522","1981.94","2047.06","153","20452","1994","2045"
"1997","West Germany","Male","2240.97","2045","4315","1023","1534","2761","3579","6136","2206.7","2275.24","153","20452","2045","2147"
"1998","East Germany","Female","1716.29","1534","1925","818","1125","2071","2710","4346","1677.75","1754.83","230","11248","1738","1790"
"1998","East Germany","Male","1811.56","1687","1804","971","1278","2199","2812","4346","1771.81","1851.31","261","11248","1790","1841"
"1998","West Germany","Female","2040.48","1790","5061","907","1278","2556","3477","5369","2010.58","2070.38","179","10226","1984","2045"
"1998","West Germany","Male","2266.58","2045","4771","1030","1534","2812","3579","6136","2234.27","2298.89","281","15339","2045","2147"
"1999","East Germany","Female","1741.9","1585","1909","818","1125","2147","2761","4602","1699.66","1784.14","307","12782","1790","1841"
"1999","East Germany","Male","1869.7","1790","1765","920","1329","2301","2850","4806","1827.7","1911.7","235","12782","1841","1943"
"1999","West Germany","Female","2131.22","1943","4889","920","1288","2556","3579","6136","2098.29","2164.15","184","12782","2045","2045"
"1999","West Germany","Male","2325.95","2045","4577","1074","1534","2812","3716","6166","2291.78","2360.12","102","12782","2147","2199"
"2000","East Germany","Female","1777.47","1585","2897","818","1125","2173","2889","5113","1742.44","1812.5","256","10239","1764","1790"
"2000","East Germany","Male","1907.45","1790","2678","920","1313","2301","3068","5113","1871.66","1943.24","0","10239","1790","1892"
"2000","West Germany","Female","2180.43","1994","8804","920","1329","2672","3579","6136","2154.06","2206.8","51","25565","2045","2096"
"2000","West Germany","Male","2359.46","2096","8187","1099","1534","2863","3835","6391","2331.81","2387.11","97","25565","2199","2301"
"2001","East Germany","Female","1818.41","1647.47","2735","818","1176","2301","2965","4857","1782.51","1854.31","256","14316","1790","1851"
"2001","East Germany","Male","1936.42","1790","2568","920","1329","2352","3068","4857","1899.61","1973.23","0","14316","1892","2014"
"2001","West Germany","Female","2219","2045","8087","920","1357","2812","3681","6136","2190.65","2247.35","112","23008","2147","2199"
"2001","West Germany","Male","2410.82","2199","7455","1166","1534","2965","3835","6647","2380.41","2441.23","217","23008","2301","2301"
"2002","East Germany","Female","1835.1","1700","2714","830","1200","2300","3000","5300","1786.72","1883.48","200","10300","1900","2000"
"2002","East Germany","Male","1963.18","1800","2568","900","1350","2400","3100","5940","1910.99","2015.37","160","15000","2000","2100"
"2002","West Germany","Female","2255.78","2000","8603","900","1350","2800","3500","7900","2206","2305.56","10","60000","2400","2500"
"2002","West Germany","Male","2459.26","2200","8038","1100","1535","3000","3700","8000","2403.39","2515.13","10","65000","2500","2600"
"2003","East Germany","Female","1881.78","1728.49","2695","850","1200","2300","3000","5500","1833.6","1929.96","194","12500","1924","2000"
"2003","East Germany","Male","1991.09","1850","2524","900","1300","2500","3100","5517","1941.58","2040.6","0","12500","2000","2070"
"2003","West Germany","Female","2317.88","2000","8206","900","1400","2860","3820","7500","2270.02","2365.74","0","85000","2488","2500"
"2003","West Germany","Male","2520.25","2250","7628","1100","1562","3000","4000","8000","2467.39","2573.11","0","85000","2500","2600"
"2004","East Germany","Female","1866.38","1700","2647","860","1200","2300","3000","5200","1816.99","1915.77","70","15000","1900","2000"
"2004","East Germany","Male","1979.6","1800","2429","900","1370","2437","3200","5200","1929.08","2030.12","0","15000","2000","2090"
"2004","West Germany","Female","2319.71","2000","8047","924","1400","2900","3800","8000","2269.46","2369.96","20","99999","2458","2500"
"2004","West Germany","Male","2539.4","2250","7476","1100","1600","3000","4000","8000","2480.74","2598.06","0","99999","2600","2700"
"2005","East Germany","Female","1864.09","1700","2544","850","1200","2300","3000","5500","1813.93","1914.25","220","16000","1850","1950"
"2005","East Germany","Male","1968.97","1800","2359","800","1300","2400","3200","5500","1916.47","2021.47","0","16000","2000","2000"
"2005","West Germany","Female","2330.01","2000","7756","980","1400","2990","4000","7500","2287.44","2372.58","0","35000","2400","2500"
"2005","West Germany","Male","2531.53","2300","7113","1152","1600","3000","4000","7500","2487.26","2575.8","0","35000","2600","2700"
"2006","East Germany","Female","1834.76","1638.02","2681","820","1150","2300","3000","5000","1787.97","1881.55","100","15000","1850","1988"
"2006","East Germany","Male","1945.77","1800","2473","800","1300","2500","3200","5000","1897.5","1994.04","0","15000","2000","2006"
"2006","West Germany","Female","2351.69","2000","8272","950","1385","3000","4000","8000","2309.11","2394.27","125","35000","2400","2500"
"2006","West Germany","Male","2592.26","2269.04","7543","1109","1600","3100","4200","8500","2547.32","2637.2","0","35000","2500","2600"
"2007","East Germany","Female","1911.62","1700","2575","830","1200","2400","3100","5000","1861.59","1961.65","230","17000","1900","2000"
"2007","East Germany","Male","1970.84","1800","2385","800","1280","2500","3300","5000","1919.19","2022.49","100","17000","2000","2050"
"2007","West Germany","Female","2398.63","2010.95","7835","962","1400","3000","4000","8000","2354.67","2442.59","0","42667","2500","2500"
"2007","West Germany","Male","2619.26","2300","7118","1100","1600","3200","4380","8000","2572.17","2666.35","150","42667","2600","2700"
"2008","East Germany","Female","1910.53","1700","2401","850","1200","2400","3200","5000","1858.54","1962.52","300","15000","1900","2000"
"2008","East Germany","Male","1986.46","1809.55","2248","820","1300","2500","3300","5100","1933.73","2039.19","0","15000","2000","2070"
"2008","West Germany","Female","2449.08","2100","7312","970","1400","3000","4100","8000","2396.69","2501.47","190","99999","2500","2500"
"2008","West Germany","Male","2699.77","2460","6624","1189","1650","3300","4500","8000","2642.98","2756.56","100","99999","2700","2800"
"2009","East Germany","Female","1975.49","1800","2320","870","1220","2500","3200","5500","1922.47","2028.51","150","20000","1970","2000"
"2009","East Germany","Male","2098.99","2000","2140","835","1400","2681","3500","5500","2044.29","2153.69","0","20000","2000","2200"
"2009","West Germany","Female","2498.37","2183.82","6778","1000","1450","3100","4250","8000","2450.71","2546.03","187","30000","2500","2520"
"2009","West Germany","Male","2748.37","2500","6213","1200","1700","3400","4500","8000","2698.68","2798.06","200","30000","2744","2820"
"2010","East Germany","Female","2041.03","1800","2847","843","1220","2500","3500","5500","1991.86","2090.2","200","20000","1938","2000"
"2010","East Germany","Male","2098.52","1900","2405","800","1300","2700","3500","5500","2044.73","2152.31","0","20000","2000","2100"
"2010","West Germany","Female","2574.96","2200","9660","1000","1500","3200","4400","8300","2535.96","2613.96","0","35000","2416","2500"
"2010","West Germany","Male","2821.49","2500","8094","1200","1750","3500","4700","8500","2777.05","2865.93","0","35000","2700","2800"
"2011","East Germany","Female","2065.16","1800","3374","850","1202","2500","3500","6200","2019.31","2111.01","184","14000","1958","2000"
"2011","East Germany","Male","2200.55","2000","2843","880","1385","2800","3800","6500","2149.1","2252","160","14000","2100","2200"
"2011","West Germany","Female","2626","2300","11755","1000","1500","3300","4500","8500","2589.57","2662.43","100","55000","2500","2500"
"2011","West Germany","Male","2880.84","2500","9765","1200","1775","3600","5000","8500","2840.78","2920.9","40","55000","2800","2900"
"2012","East Germany","Female","2123.94","1834.22","3308","900","1300","2600","3600","6500","2075.2","2172.68","100","21000","2000","2000"
"2012","East Germany","Male","2245.51","2000","2798","830","1400","2800","3844","6500","2190.75","2300.27","100","21000","2100","2200"
"2012","West Germany","Female","2720.51","2400","11437","1050","1550","3500","4770","8000","2668.33","2772.69","0","2e+05","2500","2600"
"2012","West Germany","Male","2976.02","2600","9499","1200","1800","3700","5000","8500","2915.07","3036.97","0","2e+05","2900","3000"
"2013","East Germany","Female","2169.27","1900","3263","930","1300","2800","3700","6500","2121","2217.54","300","18000","2000","2100"
"2013","East Germany","Male","2326.65","2000","2738","870","1400","3000","3968","7250","2271.71","2381.59","260","18000","2200","2300"
"2013","West Germany","Female","2753.42","2400","12959","1060","1550","3500","4900","8300","2717.95","2788.89","0","70000","2516","2600"
"2013","West Germany","Male","2984.48","2600","10923","1200","1800","3700","5000","8300","2944.95","3024.01","0","70000","2800","2900"
"2014","East Germany","Female","2209.79","1978.16","3011","900","1300","2800","3884","6500","2160.08","2259.5","205","18500","2050","2200"
"2014","East Germany","Male","2343.4","2100","2530","900","1490","3000","4000","7000","2287.33","2399.47","261","18500","2255","2400"
"2014","West Germany","Female","2860.25","2500","11369","1100","1600","3596","5000","9500","2821.63","2898.87","150","65000","2700","2800"
"2014","West Germany","Male","3088.39","2700","9755","1200","1869","4000","5100","9000","3045.55","3131.23","158","65000","3000","3000"
"2015","East Germany","Female","2313.49","2000","2915","950","1377","3000","4000","7000","2260.63","2366.35","350","20000","2145","2250"
"2015","East Germany","Male","2397.19","2100","2461","895","1400","3000","4000","7500","2334.94","2459.44","270","20000","2300","2400"
"2015","West Germany","Female","2909.35","2500","11198","1100","1608","3800","5000","9000","2873.2","2945.5","188","25000","2700","2800"
"2015","West Germany","Male","3174.21","2800","9622","1200","1900","4000","5500","10000","3132.19","3216.23","0","60000","3000","3000"
"2016","East Germany","Female","2344.89","2000","3006","960","1400","3000","4000","7300","2291.66","2398.12","0","20800","2100","2200"
"2016","East Germany","Male","2451.1","2200","2765","804","1400","3130","4100","7800","2393.03","2509.17","0","20800","2100","2200"
"2016","West Germany","Female","2991.42","2580","11477","1138","1700","3800","5000","9000","2951.44","3031.4","0","45000","2580","2670"
"2016","West Germany","Male","3217.34","2900","10800","1200","1960","4000","5500","9680","3175.35","3259.33","0","45000","2575","2700"
"2017","East Germany","Female","2424.28","2100","3280","1000","1500","3000","4000","7000","2371.45","2477.11","200","20000","2200","2300"
"2017","East Germany","Male","2488.49","2280","2987","900","1400","3200","4200","7000","2428.69","2548.29","88","20000","2286","2400"
"2017","West Germany","Female","3192.8","2700","12814","1200","1800","4000","5000","9500","3035.87","3349.73","120","999999","2655","2750"
"2017","West Germany","Male","3366.98","3000","12262","1200","2000","4000","5500","9500","3202.23","3531.73","100","999999","2600","2736"
"2018","East Germany","Female","2509.06","2200","3156","1010","1500","3200","4194","7200","2456.51","2561.61","150","15000","2300","2450"
"2018","East Germany","Male","2584.46","2400","2839","1000","1500","3500","4300","7000","2526.56","2642.36","175","15000","2368","2500"
"2018","West Germany","Female","3181.95","2800","11869","1200","1800","4000","5500","10000","3141.3","3222.6","189","60000","2800","2904"
"2018","West Germany","Male","3423.2","3000","11123","1300","2000","4350","6000","10000","3379.39","3467.01","100","60000","2900","3000"
"2019","East Germany","Female","2662.28","2400","3054","1055","1580","3400","4500","8000","2594.95","2729.61","280","24800","2500","2600"
"2019","East Germany","Male","2762.93","2500","2850","1093","1600","3500","4600","8000","2644.64","2881.22","165","110000","2674","2800"
"2019","West Germany","Female","3300.32","3000","11286","1200","1900","4200","5600","10000","3226.58","3374.06","35","2e+05","3000","3050"
"2019","West Germany","Male","3630.27","3123.8","11191","1382","2100","4500","6000","10000","3317.87","3942.67","35","1700000","3100","3200"
