"plh0039","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence"
"Some worries","2009","66 and older","vocational + Abi","44","0.389583623352111","0.292538066039616","0.486629180664606"
"Some worries","2009","66 and older","higher vocational","134","0.436450903966027","0.381941917304765","0.490959890627289"
"Some worries","2009","66 and older","higher education","456","0.475749859207758","0.442884007360282","0.508615711055233"
"No worries","2009","16-34 y.","in school","67","0.21996486724802","0.173704777063382","0.266224957432658"
"No worries","2009","16-34 y.","inadequately","9","","",""
"No worries","2009","16-34 y.","general elemantary","124","0.227529182897037","0.19236412280188","0.262694242992194"
"No worries","2009","16-34 y.","middle vocational","375","0.197252887231542","0.178829047423522","0.215676727039563"
"No worries","2009","16-34 y.","vocational + Abi","64","0.207387104498841","0.16416447522875","0.250609733768931"
"No worries","2009","16-34 y.","higher vocational","17","","",""
"No worries","2009","16-34 y.","higher education","117","0.229410444512591","0.193915061989754","0.264905827035427"
"No worries","2009","35-65 y.","in school","","","",""
"No worries","2009","35-65 y.","inadequately","12","","",""
"No worries","2009","35-65 y.","general elemantary","75","0.136074361534026","0.108266473801821","0.163882249266231"
"No worries","2009","35-65 y.","middle vocational","622","0.10949759055202","0.100929230756755","0.118065950347285"
"No worries","2009","35-65 y.","vocational + Abi","73","0.12123485429247","0.0943922850419815","0.148077423542959"
"No worries","2009","35-65 y.","higher vocational","124","0.137222669413137","0.114767976673256","0.159677362153018"
"No worries","2009","35-65 y.","higher education","477","0.178286833577725","0.163599910837499","0.192973756317951"
"No worries","2009","66 and older","in school","","","",""
"No worries","2009","66 and older","inadequately","7","","",""
"No worries","2009","66 and older","general elemantary","77","0.106452271206687","0.0829405889037796","0.129963953509594"
"No worries","2009","66 and older","middle vocational","213","0.0990802993585961","0.0865213005826205","0.111639298134572"
"No worries","2009","66 and older","vocational + Abi","5","","",""
"No worries","2009","66 and older","higher vocational","30","0.0917668323170318","0.0600363933524486","0.123497271281615"
"No worries","2009","66 and older","higher education","75","0.100717192255274","0.0809116730683548","0.120522711442194"
"Big worries","2010","16-34 y.","in school","57","0.18045105253311","0.134665273942779","0.226236831123441"
"Big worries","2010","16-34 y.","inadequately","12","","",""
"Big worries","2010","16-34 y.","general elemantary","123","0.330144150128271","0.28780897110927","0.372479329147272"
"Big worries","2010","16-34 y.","middle vocational","374","0.223236584652293","0.202832591657114","0.243640577647471"
"Big worries","2010","16-34 y.","vocational + Abi","72","0.241324088452114","0.193382119914336","0.289266056989893"
"Big worries","2010","16-34 y.","higher vocational","36","0.326046461497604","0.236384514340448","0.41570840865476"
"Big worries","2010","16-34 y.","higher education","83","0.154109838326776","0.123047325785166","0.185172350868386"
"Big worries","2010","35-65 y.","in school","","","",""
"Big worries","2010","35-65 y.","inadequately","25","","",""
"Big worries","2010","35-65 y.","general elemantary","224","0.420503025769998","0.379059185729211","0.461946865810784"
"Big worries","2010","35-65 y.","middle vocational","1741","0.385743847738192","0.371731831273553","0.399755864202831"
"Big worries","2010","35-65 y.","vocational + Abi","158","0.311129371145448","0.27204590718819","0.350212835102705"
"Big worries","2010","35-65 y.","higher vocational","257","0.305031733757301","0.273746354319619","0.336317113194983"
"Big worries","2010","35-65 y.","higher education","603","0.244727452809157","0.227573562658782","0.261881342959532"
"Big worries","2010","66 and older","in school","","","",""
"Big worries","2010","66 and older","inadequately","10","","",""
"Big worries","2010","66 and older","general elemantary","258","0.441984552334493","0.402378981426392","0.481590123242594"
"Big worries","2010","66 and older","middle vocational","964","0.474747892837141","0.453251585406887","0.496244200267394"
"Big worries","2010","66 and older","vocational + Abi","50","0.5219510729202","0.422028514376495","0.621873631463906"
"Big worries","2010","66 and older","higher vocational","151","0.502664779283067","0.447537268094602","0.557792290471532"
"Big worries","2010","66 and older","higher education","405","0.47216832634522","0.439516605734076","0.504820046956364"
"Some worries","2010","16-34 y.","in school","145","0.579813652914551","0.521047314353594","0.638579991475508"
"Some worries","2010","16-34 y.","inadequately","15","","",""
"Some worries","2010","16-34 y.","general elemantary","247","0.48162892280843","0.436647252224611","0.526610593392249"
"Some worries","2010","16-34 y.","middle vocational","869","0.533941619764849","0.50949858374584","0.558384655783857"
"Some worries","2010","16-34 y.","vocational + Abi","175","0.558620510863781","0.50298502431475","0.614255997412811"
"Some worries","2010","16-34 y.","higher vocational","42","0.396919588254814","0.303337589037743","0.490501587471886"
"Some worries","2010","16-34 y.","higher education","308","0.551200044411574","0.50840973402936","0.593990354793788"
"Some worries","2010","35-65 y.","in school","","","",""
"Some worries","2010","35-65 y.","inadequately","35","0.520148387347224","0.403113274416741","0.637183500277708"
"Some worries","2010","35-65 y.","general elemantary","245","0.445220436677432","0.403495314915381","0.486945558439483"
"Some worries","2010","35-65 y.","middle vocational","2318","0.487834433693112","0.473445858470394","0.502223008915829"
"Some worries","2010","35-65 y.","vocational + Abi","298","0.498550151744299","0.456339516610943","0.540760786877655"
"Some worries","2010","35-65 y.","higher vocational","448","0.540443327524269","0.506579889707008","0.57430676534153"
"Some worries","2010","35-65 y.","higher education","1350","0.547174310732486","0.527313461790777","0.567035159674194"
"Some worries","2010","66 and older","in school","","","",""
"Some worries","2010","66 and older","inadequately","20","","",""
"Some worries","2010","66 and older","general elemantary","277","0.451738382152905","0.412049667021915","0.491427097283896"
"Some worries","2010","66 and older","middle vocational","901","0.432926574828476","0.411597343209167","0.454255806447785"
"Some worries","2010","66 and older","vocational + Abi","39","0.401621790933852","0.303557928782869","0.499685653084834"
"Some worries","2010","66 and older","higher vocational","136","0.430244967309486","0.375655791895071","0.484834142723901"
"Some worries","2010","66 and older","higher education","421","0.443316699901481","0.41082510236869","0.475808297434272"
"No worries","2010","16-34 y.","in school","69","0.239735294552339","0.188906261419893","0.290564327684785"
"No worries","2010","16-34 y.","inadequately","4","","",""
"No worries","2010","16-34 y.","general elemantary","104","0.188226927063299","0.153037101264627","0.223416752861971"
"No worries","2010","16-34 y.","middle vocational","357","0.242821795582859","0.22181155696036","0.263832034205357"
"No worries","2010","16-34 y.","vocational + Abi","59","0.200055400684105","0.15523327251264","0.244877528855571"
"No worries","2010","16-34 y.","higher vocational","27","","",""
"No worries","2010","16-34 y.","higher education","128","0.29469011726165","0.255467444691016","0.333912789832284"
"No worries","2010","35-65 y.","in school","","","",""
"No worries","2010","35-65 y.","inadequately","10","","",""
"No worries","2010","35-65 y.","general elemantary","76","0.13427653755257","0.105651932662098","0.162901142443043"
"No worries","2010","35-65 y.","middle vocational","577","0.126421718568696","0.11685554764448","0.135987889492913"
"No worries","2010","35-65 y.","vocational + Abi","83","0.190320477110253","0.157180435813301","0.223460518407205"
"No worries","2010","35-65 y.","higher vocational","127","0.15452493871843","0.129964500080965","0.179085377355894"
"No worries","2010","35-65 y.","higher education","460","0.208098236458357","0.191901061065717","0.224295411850997"
"No worries","2010","66 and older","in school","","","",""
"No worries","2010","66 and older","inadequately","6","","",""
"No worries","2010","66 and older","general elemantary","69","0.106277065512602","0.0816988215737775","0.130855309451426"
"No worries","2010","66 and older","middle vocational","208","0.0923255323343834","0.0798639150357349","0.104787149633032"
"No worries","2010","66 and older","vocational + Abi","7","","",""
"No worries","2010","66 and older","higher vocational","29","","",""
"No worries","2010","66 and older","higher education","72","0.0845149737532991","0.0663220551763212","0.102707892330277"
"Big worries","2011","16-34 y.","in school","77","0.242093369156994","0.194486765734557","0.289699972579431"
"Big worries","2011","16-34 y.","inadequately","12","","",""
"Big worries","2011","16-34 y.","general elemantary","161","0.293899685443039","0.256270340623175","0.331529030262903"
"Big worries","2011","16-34 y.","middle vocational","499","0.26676836871644","0.246975372022037","0.286561365410844"
"Big worries","2011","16-34 y.","vocational + Abi","101","0.331676699757157","0.284829567449311","0.378523832065003"
"Big worries","2011","16-34 y.","higher vocational","37","0.226201309604121","0.152265116071488","0.300137503136753"
"Big worries","2011","16-34 y.","higher education","111","0.135547051126808","0.109109521323661","0.161984580929955"
"Big worries","2011","35-65 y.","in school","","","",""
"Big worries","2011","35-65 y.","inadequately","44","0.393793305267207","0.303306843189105","0.484279767345309"
"Big worries","2011","35-65 y.","general elemantary","318","0.454775127299699","0.419303073602483","0.490247180996915"
"Big worries","2011","35-65 y.","middle vocational","2219","0.380623188286851","0.368211768826792","0.39303460774691"
"Big worries","2011","35-65 y.","vocational + Abi","209","0.280677227458045","0.247053061008444","0.314301393907645"
"Big worries","2011","35-65 y.","higher vocational","307","0.344368940563306","0.314009411797445","0.374728469329166"
"Big worries","2011","35-65 y.","higher education","664","0.217636773706191","0.202471381409512","0.23280216600287"
"Big worries","2011","66 and older","in school","","","",""
"Big worries","2011","66 and older","inadequately","22","","",""
"Big worries","2011","66 and older","general elemantary","304","0.3893895209426","0.355684521587368","0.423094520297832"
"Big worries","2011","66 and older","middle vocational","1159","0.442074122669151","0.423028406668268","0.461119838670033"
"Big worries","2011","66 and older","vocational + Abi","49","0.383584237572053","0.298679863906559","0.468488611237547"
"Big worries","2011","66 and older","higher vocational","182","0.532597069777255","0.482098676660194","0.583095462894317"
"Big worries","2011","66 and older","higher education","413","0.381400952668086","0.352458857263048","0.410343048073125"
"Some worries","2011","16-34 y.","in school","163","0.490860597970665","0.435300201435747","0.546420994505583"
"Some worries","2011","16-34 y.","inadequately","24","","",""
"Some worries","2011","16-34 y.","general elemantary","269","0.4660839032351","0.424877713972848","0.507290092497352"
"Some worries","2011","16-34 y.","middle vocational","967","0.510485123891444","0.488113460194338","0.53285678758855"
"Some worries","2011","16-34 y.","vocational + Abi","211","0.514370620769459","0.46464012577681","0.564101115762107"
"Some worries","2011","16-34 y.","higher vocational","58","0.478628125193275","0.390346881531621","0.566909368854929"
"Some worries","2011","16-34 y.","higher education","360","0.540413893665463","0.501923544053169","0.578904243277758"
"Some worries","2011","35-65 y.","in school","","","",""
"Some worries","2011","35-65 y.","inadequately","45","0.460661133168863","0.368348588109511","0.552973678228214"
"Some worries","2011","35-65 y.","general elemantary","353","0.438180976309205","0.402836208664987","0.473525743953423"
"Some worries","2011","35-65 y.","middle vocational","2887","0.492262869136602","0.479483354417396","0.505042383855808"
"Some worries","2011","35-65 y.","vocational + Abi","381","0.614457067470365","0.57803469944952","0.65087943549121"
"Some worries","2011","35-65 y.","higher vocational","489","0.505836048169212","0.473891724474215","0.53778037186421"
"Some worries","2011","35-65 y.","higher education","1638","0.589177851268201","0.571096394140388","0.607259308396013"
"Some worries","2011","66 and older","in school","","","",""
"Some worries","2011","66 and older","inadequately","21","","",""
"Some worries","2011","66 and older","general elemantary","387","0.474627348120935","0.44011057586924","0.509144120372631"
"Some worries","2011","66 and older","middle vocational","1173","0.449402088601092","0.430325692664441","0.468478484537744"
"Some worries","2011","66 and older","vocational + Abi","61","0.491132511048734","0.403842507157333","0.578422514940135"
"Some worries","2011","66 and older","higher vocational","155","0.366697138044339","0.317922737247894","0.415471538840785"
"Some worries","2011","66 and older","higher education","554","0.503937547628765","0.474146141796304","0.533728953461225"
"No worries","2011","16-34 y.","in school","71","0.267046032872341","0.217876134378232","0.31621593136645"
"No worries","2011","16-34 y.","inadequately","16","","",""
"No worries","2011","16-34 y.","general elemantary","133","0.240016411321861","0.204737394809143","0.275295427834578"
"No worries","2011","16-34 y.","middle vocational","452","0.222746507392115","0.204125182292311","0.24136783249192"
"No worries","2011","16-34 y.","vocational + Abi","76","0.153952679473384","0.118042036479382","0.189863322467387"
"No worries","2011","16-34 y.","higher vocational","28","","",""
"No worries","2011","16-34 y.","higher education","173","0.324039055207729","0.287892689508897","0.360185420906561"
"No worries","2011","35-65 y.","in school","","","",""
"No worries","2011","35-65 y.","inadequately","23","","",""
"No worries","2011","35-65 y.","general elemantary","86","0.107043896391096","0.0850198982949104","0.129067894487282"
"No worries","2011","35-65 y.","middle vocational","773","0.127113942576547","0.118599195860725","0.135628689292369"
"No worries","2011","35-65 y.","vocational + Abi","96","0.10486570507159","0.0819387240240686","0.127792686119112"
"No worries","2011","35-65 y.","higher vocational","145","0.149795011267482","0.126993492329864","0.1725965302051"
"No worries","2011","35-65 y.","higher education","542","0.193185375025608","0.178675712928352","0.207695037122865"
"No worries","2011","66 and older","in school","","","",""
"No worries","2011","66 and older","inadequately","10","","",""
"No worries","2011","66 and older","general elemantary","113","0.135983130936465","0.112289932286724","0.159676329586206"
"No worries","2011","66 and older","middle vocational","280","0.108523788729757","0.0965954803674034","0.12045209709211"
"No worries","2011","66 and older","vocational + Abi","16","","",""
"No worries","2011","66 and older","higher vocational","38","0.100705792178406","0.0702471470984663","0.131164437258345"
"No worries","2011","66 and older","higher education","115","0.114661499703149","0.0956770529753651","0.133645946430933"
"Big worries","2012","16-34 y.","in school","64","0.23040961797898","0.180998337682798","0.279820898275161"
"Big worries","2012","16-34 y.","inadequately","15","","",""
"Big worries","2012","16-34 y.","general elemantary","136","0.236140850209153","0.20058181119425","0.271699889224056"
"Big worries","2012","16-34 y.","middle vocational","414","0.209828942102854","0.19125408431455","0.228403799891158"
"Big worries","2012","16-34 y.","vocational + Abi","81","0.227687154850224","0.183942334985817","0.271431974714631"
"Big worries","2012","16-34 y.","higher vocational","28","","",""
"Big worries","2012","16-34 y.","higher education","92","0.115488555555411","0.0913952745421727","0.139581836568649"
"Big worries","2012","35-65 y.","in school","","","",""
"Big worries","2012","35-65 y.","inadequately","43","0.325619248557553","0.240708478804224","0.410530018310882"
"Big worries","2012","35-65 y.","general elemantary","270","0.359761833439853","0.325459987287022","0.394063679592684"
"Big worries","2012","35-65 y.","middle vocational","1997","0.341499533230803","0.329243511904258","0.353755554557347"
"Big worries","2012","35-65 y.","vocational + Abi","198","0.255485133689213","0.223933666075655","0.28703660130277"
"Big worries","2012","35-65 y.","higher vocational","282","0.276011310561043","0.247600268512663","0.304422352609423"
"Big worries","2012","35-65 y.","higher education","574","0.212422201662299","0.19734461365344","0.227499789671159"
"Big worries","2012","66 and older","in school","","","",""
"Big worries","2012","66 and older","inadequately","19","","",""
"Big worries","2012","66 and older","general elemantary","293","0.351555245551985","0.318365967265926","0.384744523838044"
"Big worries","2012","66 and older","middle vocational","1168","0.430197676181037","0.41144954980526","0.448945802556814"
"Big worries","2012","66 and older","vocational + Abi","49","0.454336009033352","0.365619052900268","0.543052965166436"
"Big worries","2012","66 and older","higher vocational","165","0.432627037415002","0.38221290669898","0.483041168131023"
"Big worries","2012","66 and older","higher education","411","0.381237800589072","0.353080900437862","0.409394700740283"
"Some worries","2012","16-34 y.","in school","153","0.544738354561802","0.486303697641596","0.603173011482008"
"Some worries","2012","16-34 y.","inadequately","27","","",""
"Some worries","2012","16-34 y.","general elemantary","251","0.485232071878415","0.44338757972577","0.52707656403106"
"Some worries","2012","16-34 y.","middle vocational","964","0.535190225350057","0.512437996081678","0.557942454618437"
"Some worries","2012","16-34 y.","vocational + Abi","187","0.537569214404486","0.485557484032695","0.589580944776277"
"Some worries","2012","16-34 y.","higher vocational","63","0.430807891934866","0.343296055923462","0.518319727946269"
"Some worries","2012","16-34 y.","higher education","369","0.564701473931272","0.527326766472804","0.60207618138974"
"Some worries","2012","35-65 y.","in school","","","",""
"Some worries","2012","35-65 y.","inadequately","48","0.487080137779503","0.396511021802402","0.577649253756605"
"Some worries","2012","35-65 y.","general elemantary","377","0.518718647699096","0.483007433338802","0.554429862059391"
"Some worries","2012","35-65 y.","middle vocational","2901","0.510028183773146","0.497108286969341","0.522948080576952"
"Some worries","2012","35-65 y.","vocational + Abi","398","0.545184754691713","0.509160963271219","0.581208546112207"
"Some worries","2012","35-65 y.","higher vocational","511","0.539903231957086","0.508226498704206","0.571579965209965"
"Some worries","2012","35-65 y.","higher education","1587","0.530205503394888","0.511807899468813","0.548603107320963"
"Some worries","2012","66 and older","in school","","","",""
"Some worries","2012","66 and older","inadequately","28","","",""
"Some worries","2012","66 and older","general elemantary","397","0.507125133838559","0.472372283472874","0.541877984204245"
"Some worries","2012","66 and older","middle vocational","1219","0.457422442293327","0.438557678073092","0.476287206513563"
"Some worries","2012","66 and older","vocational + Abi","58","0.454188050391772","0.365473515997655","0.542902584785888"
"Some worries","2012","66 and older","higher vocational","166","0.461400910652574","0.410674612820209","0.512127208484938"
"Some worries","2012","66 and older","higher education","600","0.502387882834268","0.473401766731642","0.531373998936894"
"No worries","2012","16-34 y.","in school","62","0.224852027459218","0.175864366771112","0.273839688147324"
"No worries","2012","16-34 y.","inadequately","14","","",""
"No worries","2012","16-34 y.","general elemantary","161","0.278627077912432","0.241090956938532","0.316163198886332"
"No worries","2012","16-34 y.","middle vocational","468","0.254980832547089","0.23509839013725","0.274863274956928"
"No worries","2012","16-34 y.","vocational + Abi","85","0.23474363074529","0.19052949670465","0.27895776478593"
"No worries","2012","16-34 y.","higher vocational","32","0.31546024101594","0.233336790309122","0.397583691722758"
"No worries","2012","16-34 y.","higher education","215","0.319809970513317","0.28465102238788","0.354968918638754"
"No worries","2012","35-65 y.","in school","","","",""
"No worries","2012","35-65 y.","inadequately","26","","",""
"No worries","2012","35-65 y.","general elemantary","105","0.121519518861051","0.0981672947677782","0.144871742954324"
"No worries","2012","35-65 y.","middle vocational","853","0.148472282996051","0.139282643071898","0.157661922920204"
"No worries","2012","35-65 y.","vocational + Abi","138","0.199330111619074","0.170429085401076","0.228231137837073"
"No worries","2012","35-65 y.","higher vocational","158","0.184085457481872","0.15945401136697","0.208716903596773"
"No worries","2012","35-65 y.","higher education","666","0.257372294942812","0.241256502776059","0.273488087109566"
"No worries","2012","66 and older","in school","","","",""
"No worries","2012","66 and older","inadequately","8","","",""
"No worries","2012","66 and older","general elemantary","105","0.141319620609456","0.117104784842343","0.165534456376569"
"No worries","2012","66 and older","middle vocational","292","0.112379881525636","0.100420200748768","0.124339562302504"
"No worries","2012","66 and older","vocational + Abi","14","","",""
"No worries","2012","66 and older","higher vocational","40","0.105972051932425","0.0746512873132059","0.137292816551643"
"No worries","2012","66 and older","higher education","132","0.11637431657666","0.0977839603021911","0.134964672851129"
"Big worries","2013","16-34 y.","in school","63","0.211343960635374","0.161719002349479","0.260968918921268"
"Big worries","2013","16-34 y.","inadequately","14","","",""
"Big worries","2013","16-34 y.","general elemantary","114","0.225480002265445","0.187414818695663","0.263545185835228"
"Big worries","2013","16-34 y.","middle vocational","373","0.229219848109097","0.208713529658954","0.249726166559239"
"Big worries","2013","16-34 y.","vocational + Abi","60","0.211330411323633","0.16426219767316","0.258398624974107"
"Big worries","2013","16-34 y.","higher vocational","20","","",""
"Big worries","2013","16-34 y.","higher education","86","0.141073581502212","0.114813441867363","0.16733372113706"
"Big worries","2013","35-65 y.","in school","","","",""
"Big worries","2013","35-65 y.","inadequately","34","0.304530760052169","0.213415818796328","0.395645701308009"
"Big worries","2013","35-65 y.","general elemantary","234","0.333393971106604","0.297263576364896","0.369524365848312"
"Big worries","2013","35-65 y.","middle vocational","1805","0.341363583887459","0.328536106168405","0.354191061606513"
"Big worries","2013","35-65 y.","vocational + Abi","180","0.230525066103566","0.199122482287922","0.26192764991921"
"Big worries","2013","35-65 y.","higher vocational","251","0.288079917270294","0.258039007345425","0.318120827195162"
