"plh0039","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"No worries","2008","direct migration background","vocational + Abi","","","",""
"No worries","2008","direct migration background","higher vocational","","","",""
"No worries","2008","direct migration background","higher education","43","0.129102724965452","0.0920146375995208","0.166190812331384"
"No worries","2008","indirect migration background","in school","","","",""
"No worries","2008","indirect migration background","inadequately","","","",""
"No worries","2008","indirect migration background","general elemantary","33","0.225180007489664","0.160659098575131","0.289700916404196"
"No worries","2008","indirect migration background","middle vocational","37","0.105643041508596","0.0719120860771351","0.139373996940056"
"No worries","2008","indirect migration background","vocational + Abi","","","",""
"No worries","2008","indirect migration background","higher vocational","","","",""
"No worries","2008","indirect migration background","higher education","","","",""
"Big worries","2009","no migration background","in school","58","0.25832828512122","0.203851171467463","0.312805398774977"
"Big worries","2009","no migration background","inadequately","30","0.424972389601554","0.305710735146131","0.544234044056977"
"Big worries","2009","no migration background","general elemantary","487","0.408542916136912","0.381666151491611","0.435419680782214"
"Big worries","2009","no migration background","middle vocational","2993","0.378402663721058","0.367884292890078","0.388921034552038"
"Big worries","2009","no migration background","vocational + Abi","226","0.291256077247424","0.259693407647204","0.322818746847644"
"Big worries","2009","no migration background","higher vocational","428","0.367466773130448","0.340223079540878","0.394710466720019"
"Big worries","2009","no migration background","higher education","982","0.269570347899151","0.255180754842136","0.283959940956166"
"Big worries","2009","direct migration background","in school","","","",""
"Big worries","2009","direct migration background","inadequately","35","0.448549276325954","0.346364586613127","0.550733966038781"
"Big worries","2009","direct migration background","general elemantary","126","0.330397860511242","0.281877779247126","0.378917941775358"
"Big worries","2009","direct migration background","middle vocational","244","0.40854400652446","0.36969399307612","0.447394019972799"
"Big worries","2009","direct migration background","vocational + Abi","64","0.424215032297394","0.349922216591639","0.498507848003149"
"Big worries","2009","direct migration background","higher vocational","39","0.461785899517279","0.362059453064292","0.561512345970265"
"Big worries","2009","direct migration background","higher education","97","0.37463831734699","0.319310166372728","0.429966468321253"
"Big worries","2009","indirect migration background","in school","","","",""
"Big worries","2009","indirect migration background","inadequately","","","",""
"Big worries","2009","indirect migration background","general elemantary","56","0.346694738119302","0.269231474012335","0.424158002226269"
"Big worries","2009","indirect migration background","middle vocational","100","0.329274255287113","0.27480938787635","0.383739122697876"
"Big worries","2009","indirect migration background","vocational + Abi","","","",""
"Big worries","2009","indirect migration background","higher vocational","","","",""
"Big worries","2009","indirect migration background","higher education","","","",""
"Some worries","2009","no migration background","in school","140","0.529566890205348","0.467446867913534","0.591686912497162"
"Some worries","2009","no migration background","inadequately","","","",""
"Some worries","2009","no migration background","general elemantary","607","0.451782708034812","0.424572134590203","0.478993281479421"
"Some worries","2009","no migration background","middle vocational","4080","0.496702293271802","0.485858596327729","0.507545990215876"
"Some worries","2009","no migration background","vocational + Abi","453","0.551841133239404","0.517293795300422","0.586388471178387"
"Some worries","2009","no migration background","higher vocational","618","0.498181774042503","0.469927613394059","0.526435934690947"
"Some worries","2009","no migration background","higher education","2068","0.563889804578882","0.547808602995837","0.579971006161927"
"Some worries","2009","direct migration background","in school","","","",""
"Some worries","2009","direct migration background","inadequately","43","0.410901892736118","0.309816063187789","0.511987722284446"
"Some worries","2009","direct migration background","general elemantary","172","0.507369515559858","0.455797118648511","0.558941912471205"
"Some worries","2009","direct migration background","middle vocational","292","0.464906981735041","0.425487745127122","0.50432621834296"
"Some worries","2009","direct migration background","vocational + Abi","90","0.504562936848623","0.429404878907476","0.579720994789769"
"Some worries","2009","direct migration background","higher vocational","45","0.433287016304035","0.334162314576327","0.532411718031743"
"Some worries","2009","direct migration background","higher education","157","0.501237116721113","0.444083581231261","0.558390652210965"
"Some worries","2009","indirect migration background","in school","","","",""
"Some worries","2009","indirect migration background","inadequately","","","",""
"Some worries","2009","indirect migration background","general elemantary","67","0.424846108586398","0.344387606401676","0.50530461077112"
"Some worries","2009","indirect migration background","middle vocational","149","0.532639727317018","0.474815778201771","0.590463676432265"
"Some worries","2009","indirect migration background","vocational + Abi","","","",""
"Some worries","2009","indirect migration background","higher vocational","","","",""
"Some worries","2009","indirect migration background","higher education","51","0.466237580283306","0.362009583778294","0.570465576788319"
"No worries","2009","no migration background","in school","50","0.212104824673432","0.161226623893286","0.262983025453577"
"No worries","2009","no migration background","inadequately","","","",""
"No worries","2009","no migration background","general elemantary","191","0.139674375828276","0.120721010841209","0.158627740815342"
"No worries","2009","no migration background","middle vocational","1094","0.12489504300714","0.117725037551626","0.132065048462653"
"No worries","2009","no migration background","vocational + Abi","117","0.156902789513172","0.131636252885333","0.18216932614101"
"No worries","2009","no migration background","higher vocational","157","0.134351452827049","0.115080319186645","0.153622586467452"
"No worries","2009","no migration background","higher education","603","0.166539847521967","0.154458239067412","0.178621455976522"
"No worries","2009","direct migration background","in school","","","",""
"No worries","2009","direct migration background","inadequately","","","",""
"No worries","2009","direct migration background","general elemantary","63","0.1622326239289","0.124202712982823","0.200262534874977"
"No worries","2009","direct migration background","middle vocational","79","0.126549011740499","0.10027301602448","0.152825007456519"
"No worries","2009","direct migration background","vocational + Abi","","","",""
"No worries","2009","direct migration background","higher vocational","","","",""
"No worries","2009","direct migration background","higher education","40","0.124124565931897","0.0864347106350406","0.161814421228753"
"No worries","2009","indirect migration background","in school","","","",""
"No worries","2009","indirect migration background","inadequately","","","",""
"No worries","2009","indirect migration background","general elemantary","","","",""
"No worries","2009","indirect migration background","middle vocational","37","0.138086017395869","0.0981033384526954","0.178068696339043"
"No worries","2009","indirect migration background","vocational + Abi","","","",""
"No worries","2009","indirect migration background","higher vocational","","","",""
"No worries","2009","indirect migration background","higher education","","","",""
"Big worries","2010","no migration background","in school","48","0.191169257582977","0.139208604347969","0.243129910817985"
"Big worries","2010","no migration background","inadequately","","","",""
"Big worries","2010","no migration background","general elemantary","438","0.413576648408732","0.3854418704406","0.441711426376863"
"Big worries","2010","no migration background","middle vocational","2798","0.387641410049334","0.376618640387702","0.398664179710966"
"Big worries","2010","no migration background","vocational + Abi","222","0.324970130424693","0.29164971398004","0.358290546869345"
"Big worries","2010","no migration background","higher vocational","403","0.370228261563183","0.342173710230036","0.39828281289633"
"Big worries","2010","no migration background","higher education","978","0.272066931589262","0.257264200949206","0.286869662229318"
"Big worries","2010","direct migration background","in school","","","",""
"Big worries","2010","direct migration background","inadequately","","","",""
"Big worries","2010","direct migration background","general elemantary","123","0.381650696046909","0.328997567380856","0.434303824712961"
"Big worries","2010","direct migration background","middle vocational","207","0.342042253822199","0.3019186595646","0.382165848079799"
"Big worries","2010","direct migration background","vocational + Abi","50","0.343157628178653","0.265882185980105","0.420433070377202"
"Big worries","2010","direct migration background","higher vocational","30","0.306799237351589","0.207586896054398","0.406011578648781"
"Big worries","2010","direct migration background","higher education","96","0.377942619903827","0.32042579210156","0.435459447706094"
"Big worries","2010","indirect migration background","in school","","","",""
"Big worries","2010","indirect migration background","inadequately","","","",""
"Big worries","2010","indirect migration background","general elemantary","44","0.384122514188576","0.296733537107025","0.471511491270128"
"Big worries","2010","indirect migration background","middle vocational","74","0.254303411518978","0.202069850887153","0.306536972150803"
"Big worries","2010","indirect migration background","vocational + Abi","","","",""
"Big worries","2010","indirect migration background","higher vocational","","","",""
"Big worries","2010","indirect migration background","higher education","","","",""
"Some worries","2010","no migration background","in school","119","0.613747808693824","0.549409860594628","0.678085756793021"
"Some worries","2010","no migration background","inadequately","31","0.557411614883474","0.431733262356495","0.683089967410454"
"Some worries","2010","no migration background","general elemantary","551","0.442639303099935","0.414263182803511","0.471015423396359"
"Some worries","2010","no migration background","middle vocational","3660","0.473924051462447","0.462627358086177","0.485220744838718"
"Some worries","2010","no migration background","vocational + Abi","409","0.484853056877254","0.44929828998308","0.520407823771427"
"Some worries","2010","no migration background","higher vocational","567","0.490406812685115","0.461362104728161","0.519451520642069"
"Some worries","2010","no migration background","higher education","1901","0.533595260277425","0.517001466367179","0.550189054187671"
"Some worries","2010","direct migration background","in school","","","",""
"Some worries","2010","direct migration background","inadequately","35","0.487211861202228","0.368410464494103","0.606013257910353"
"Some worries","2010","direct migration background","general elemantary","156","0.490693316421008","0.436509577036411","0.544877055805605"
"Some worries","2010","direct migration background","middle vocational","270","0.523498139146787","0.481255521740576","0.565740756552998"
"Some worries","2010","direct migration background","vocational + Abi","80","0.526607835923644","0.445340077506083","0.607875594341205"
"Some worries","2010","direct migration background","higher vocational","42","0.534935870009638","0.42763176735787","0.642239972661405"
"Some worries","2010","direct migration background","higher education","132","0.469962270680825","0.410758187976187","0.529166353385462"
"Some worries","2010","indirect migration background","in school","","","",""
"Some worries","2010","indirect migration background","inadequately","","","",""
"Some worries","2010","indirect migration background","general elemantary","62","0.506667302825828","0.416840488077813","0.596494117573842"
"Some worries","2010","indirect migration background","middle vocational","158","0.573130296205978","0.513801326048532","0.632459266363423"
"Some worries","2010","indirect migration background","vocational + Abi","","","",""
"Some worries","2010","indirect migration background","higher vocational","","","",""
"Some worries","2010","indirect migration background","higher education","46","0.393704849167107","0.289840606803621","0.497569091530593"
"No worries","2010","no migration background","in school","53","0.195082933723199","0.142720242732587","0.247445624713811"
"No worries","2010","no migration background","inadequately","","","",""
"No worries","2010","no migration background","general elemantary","188","0.143784048491334","0.12373901109681","0.163829085885857"
"No worries","2010","no migration background","middle vocational","1047","0.138434538488219","0.130621155517736","0.146247921458702"
"No worries","2010","no migration background","vocational + Abi","128","0.190176812698054","0.162257733601374","0.218095891794733"
"No worries","2010","no migration background","higher vocational","168","0.139364925751702","0.119243292709233","0.159486558794171"
"No worries","2010","no migration background","higher education","593","0.194337808133314","0.181176066095956","0.207499550170671"
"No worries","2010","direct migration background","in school","","","",""
"No worries","2010","direct migration background","inadequately","","","",""
"No worries","2010","direct migration background","general elemantary","48","0.127655987532083","0.0914868042936542","0.163825170770513"
"No worries","2010","direct migration background","middle vocational","60","0.134459607031014","0.105605971797931","0.163313242264097"
"No worries","2010","direct migration background","vocational + Abi","","","",""
"No worries","2010","direct migration background","higher vocational","","","",""
"No worries","2010","direct migration background","higher education","45","0.152095109415349","0.10949625084325","0.194693967987448"
"No worries","2010","indirect migration background","in school","","","",""
"No worries","2010","indirect migration background","inadequately","","","",""
"No worries","2010","indirect migration background","general elemantary","","","",""
"No worries","2010","indirect migration background","middle vocational","35","0.172566292275044","0.127241371996733","0.217891212553355"
"No worries","2010","indirect migration background","vocational + Abi","","","",""
"No worries","2010","indirect migration background","higher vocational","","","",""
"No worries","2010","indirect migration background","higher education","","","",""
"Big worries","2011","no migration background","in school","59","0.225736634674364","0.172954743335884","0.278518526012844"
"Big worries","2011","no migration background","inadequately","42","0.413899426010094","0.322273139185595","0.505525712834593"
"Big worries","2011","no migration background","general elemantary","562","0.389194922226197","0.365169017334012","0.413220827118382"
"Big worries","2011","no migration background","middle vocational","3476","0.379119260075691","0.369265651472931","0.388972868678451"
"Big worries","2011","no migration background","vocational + Abi","264","0.297722056127514","0.268583868055919","0.32686024419911"
"Big worries","2011","no migration background","higher vocational","479","0.385413281949965","0.359047953167192","0.411778610732739"
"Big worries","2011","no migration background","higher education","1047","0.23624851688559","0.223236795643728","0.249260238127453"
"Big worries","2011","direct migration background","in school","","","",""
"Big worries","2011","direct migration background","inadequately","34","0.333028199939503","0.236195590381154","0.429860809497851"
"Big worries","2011","direct migration background","general elemantary","166","0.364742381791982","0.318205719030251","0.411279044553712"
"Big worries","2011","direct migration background","middle vocational","292","0.370216125837488","0.335886843153783","0.404545408521193"
"Big worries","2011","direct migration background","vocational + Abi","83","0.361479328506232","0.29618948347106","0.426769173541403"
"Big worries","2011","direct migration background","higher vocational","35","0.395217771837462","0.296384787991165","0.49405075568376"
"Big worries","2011","direct migration background","higher education","119","0.292689202902633","0.246138788270175","0.339239617535092"
"Big worries","2011","indirect migration background","in school","","","",""
"Big worries","2011","indirect migration background","inadequately","","","",""
"Big worries","2011","indirect migration background","general elemantary","55","0.453635906694169","0.368383385819822","0.538888427568515"
"Big worries","2011","indirect migration background","middle vocational","109","0.278648187223336","0.230710163376068","0.326586211070603"
"Big worries","2011","indirect migration background","vocational + Abi","","","",""
"Big worries","2011","indirect migration background","higher vocational","","","",""
"Big worries","2011","indirect migration background","higher education","","","",""
"Some worries","2011","no migration background","in school","125","0.49905098591041","0.435924910209484","0.562177061611335"
"Some worries","2011","no migration background","inadequately","39","0.36928793804747","0.27950687749195","0.459068998602989"
"Some worries","2011","no migration background","general elemantary","760","0.45184682847138","0.427322821201628","0.476370835741131"
"Some worries","2011","no migration background","middle vocational","4478","0.479617062153838","0.469470658727287","0.489763465580389"
"Some worries","2011","no migration background","vocational + Abi","521","0.569632045770911","0.53808056891892","0.601183522622902"
"Some worries","2011","no migration background","higher vocational","639","0.465802504515671","0.438779719809048","0.492825289222294"
"Some worries","2011","no migration background","higher education","2312","0.566667475038179","0.551488272401826","0.581846677674532"
"Some worries","2011","direct migration background","in school","","","",""
"Some worries","2011","direct migration background","inadequately","41","0.522190344390156","0.41956153885011","0.624819149930202"
"Some worries","2011","direct migration background","general elemantary","193","0.510952050367462","0.462624701157878","0.559279399577047"
"Some worries","2011","direct migration background","middle vocational","369","0.500064166347724","0.464516483594076","0.535611849101371"
"Some worries","2011","direct migration background","vocational + Abi","105","0.550805867003436","0.483208039286557","0.618403694720315"
"Some worries","2011","direct migration background","higher vocational","46","0.433487362491383","0.333308248612533","0.533666476370232"
"Some worries","2011","direct migration background","higher education","182","0.522155487575549","0.471051088764402","0.573259886386696"
"Some worries","2011","indirect migration background","in school","32","0.480948911319615","0.351241381284817","0.610656441354412"
"Some worries","2011","indirect migration background","inadequately","","","",""
"Some worries","2011","indirect migration background","general elemantary","56","0.367012891131238","0.284475538403933","0.449550243858543"
"Some worries","2011","indirect migration background","middle vocational","180","0.55925072945652","0.506165031337922","0.612336427575117"
"Some worries","2011","indirect migration background","vocational + Abi","","","",""
"Some worries","2011","indirect migration background","higher vocational","","","",""
"Some worries","2011","indirect migration background","higher education","58","0.528632052270809","0.434920827938524","0.622343276603093"
"No worries","2011","no migration background","in school","57","0.275212379415227","0.218825386338783","0.331599372491671"
"No worries","2011","no migration background","inadequately","30","0.216812635942436","0.140153886120973","0.2934713857639"
"No worries","2011","no migration background","general elemantary","260","0.158958249302423","0.140940723003115","0.176975775601731"
"No worries","2011","no migration background","middle vocational","1359","0.141263677770471","0.134189948074956","0.148337407465986"
"No worries","2011","no migration background","vocational + Abi","161","0.132645898101575","0.111031275677716","0.154260520525433"
"No worries","2011","no migration background","higher vocational","191","0.148784213534364","0.129505567512733","0.168062859555994"
"No worries","2011","no migration background","higher education","735","0.197084008076231","0.18489874475083","0.209269271401632"
"No worries","2011","direct migration background","in school","","","",""
"No worries","2011","direct migration background","inadequately","","","",""
"No worries","2011","direct migration background","general elemantary","52","0.124305567840556","0.0924086466635408","0.156202489017571"
"No worries","2011","direct migration background","middle vocational","99","0.129719707814788","0.105832034546677","0.1536073810829"
"No worries","2011","direct migration background","vocational + Abi","","","",""
"No worries","2011","direct migration background","higher vocational","","","",""
"No worries","2011","direct migration background","higher education","66","0.185155309521818","0.14541597737787","0.224894641665765"
"No worries","2011","indirect migration background","in school","","","",""
"No worries","2011","indirect migration background","inadequately","","","",""
"No worries","2011","indirect migration background","general elemantary","","","",""
"No worries","2011","indirect migration background","middle vocational","47","0.162101083320145","0.122694641216987","0.201507525423303"
"No worries","2011","indirect migration background","vocational + Abi","","","",""
"No worries","2011","indirect migration background","higher vocational","","","",""
"No worries","2011","indirect migration background","higher education","","","",""
"Big worries","2012","no migration background","in school","50","0.254182632228796","0.195434231845209","0.312931032612384"
"Big worries","2012","no migration background","inadequately","51","0.396350007917132","0.312266959204884","0.480433056629381"
"Big worries","2012","no migration background","general elemantary","512","0.323583429159239","0.300419413570043","0.346747444748435"
"Big worries","2012","no migration background","middle vocational","3178","0.337763162974361","0.328103138103409","0.347423187845314"
"Big worries","2012","no migration background","vocational + Abi","230","0.245396383704683","0.217901822083335","0.272890945326032"
"Big worries","2012","no migration background","higher vocational","435","0.307142848198351","0.282285189277019","0.332000507119684"
"Big worries","2012","no migration background","higher education","934","0.221321869625345","0.208686957458783","0.233956781791907"
"Big worries","2012","direct migration background","in school","","","",""
"Big worries","2012","direct migration background","inadequately","","","",""
"Big worries","2012","direct migration background","general elemantary","139","0.319682499196094","0.273980694738199","0.365384303653989"
"Big worries","2012","direct migration background","middle vocational","299","0.397619080612432","0.362043655578435","0.433194505646429"
"Big worries","2012","direct migration background","vocational + Abi","87","0.382511433925662","0.317997055835362","0.447025812015962"
"Big worries","2012","direct migration background","higher vocational","33","0.438292218049761","0.332810856169693","0.543773579929829"
"Big worries","2012","direct migration background","higher education","128","0.335599410526091","0.288184907552177","0.383013913500006"
"Big worries","2012","indirect migration background","in school","","","",""
"Big worries","2012","indirect migration background","inadequately","","","",""
"Big worries","2012","indirect migration background","general elemantary","48","0.365855129924741","0.282411743211225","0.449298516638256"
"Big worries","2012","indirect migration background","middle vocational","102","0.232034731366105","0.18723058687939","0.27683887585282"
"Big worries","2012","indirect migration background","vocational + Abi","","","",""
"Big worries","2012","indirect migration background","higher vocational","","","",""
"Big worries","2012","indirect migration background","higher education","","","",""
"Some worries","2012","no migration background","in school","116","0.5332884915312","0.465973433543331","0.600603549519069"
"Some worries","2012","no migration background","inadequately","51","0.426506927320727","0.341490363509512","0.511523491131942"
"Some worries","2012","no migration background","general elemantary","776","0.498201649292407","0.47344563139298","0.522957667191834"
"Some worries","2012","no migration background","middle vocational","4572","0.501087104356822","0.490874549236984","0.51129965947666"
"Some worries","2012","no migration background","vocational + Abi","511","0.539626206532758","0.507780191740753","0.571472221324762"
"Some worries","2012","no migration background","higher vocational","682","0.518719234254257","0.491795605237882","0.545642863270632"
"Some worries","2012","no migration background","higher education","2331","0.546380344094097","0.531228184381473","0.561532503806721"
"Some worries","2012","direct migration background","in school","","","",""
"Some worries","2012","direct migration background","inadequately","45","0.565224366884745","0.457928201553325","0.672520532216165"
"Some worries","2012","direct migration background","general elemantary","196","0.543310332410853","0.494495402452168","0.592125262369538"
"Some worries","2012","direct migration background","middle vocational","329","0.476183677870094","0.439879412626076","0.512487943114112"
"Some worries","2012","direct migration background","vocational + Abi","102","0.477078963953709","0.410775986070884","0.543381941836534"
"Some worries","2012","direct migration background","higher vocational","38","0.352489703160865","0.25092678162608","0.454052624695649"
"Some worries","2012","direct migration background","higher education","163","0.427428512952474","0.37775416138722","0.477102864517728"
"Some worries","2012","indirect migration background","in school","33","0.678525916881592","0.555095285730362","0.801956548032822"
"Some worries","2012","indirect migration background","inadequately","","","",""
"Some worries","2012","indirect migration background","general elemantary","53","0.437357627876713","0.351421124963933","0.523294130789493"
"Some worries","2012","indirect migration background","middle vocational","183","0.555371077236909","0.502628495356405","0.608113659117413"
"Some worries","2012","indirect migration background","vocational + Abi","30","0.6364536270785","0.501770453279027","0.771136800877972"
"Some worries","2012","indirect migration background","higher vocational","","","",""
"Some worries","2012","indirect migration background","higher education","62","0.519635489770979","0.429490426768419","0.60978055277354"
"No worries","2012","no migration background","in school","45","0.212528876240004","0.157329629031973","0.267728123448035"
"No worries","2012","no migration background","inadequately","","","",""
"No worries","2012","no migration background","general elemantary","279","0.178214921548354","0.159266861590149","0.197162981506559"
"No worries","2012","no migration background","middle vocational","1458","0.161149732668817","0.153640034985323","0.16865943035231"
"No worries","2012","no migration background","vocational + Abi","200","0.214977409762559","0.188729739025232","0.241225080499886"
"No worries","2012","no migration background","higher vocational","206","0.174137917547391","0.153703201576119","0.194572633518664"
"No worries","2012","no migration background","higher education","882","0.232297786280558","0.219444919522174","0.245150653038943"
"No worries","2012","direct migration background","in school","","","",""
"No worries","2012","direct migration background","inadequately","","","",""
"No worries","2012","direct migration background","general elemantary","65","0.137007168393053","0.103310005695096","0.170704331091011"
"No worries","2012","direct migration background","middle vocational","99","0.126197241517474","0.102058616830126","0.150335866204822"
"No worries","2012","direct migration background","vocational + Abi","","","",""
"No worries","2012","direct migration background","higher vocational","","","",""
"No worries","2012","direct migration background","higher education","90","0.236972076521435","0.194274383940115","0.279669769102754"
"No worries","2012","indirect migration background","in school","","","",""
"No worries","2012","indirect migration background","inadequately","","","",""
"No worries","2012","indirect migration background","general elemantary","","","",""
"No worries","2012","indirect migration background","middle vocational","56","0.212594191396986","0.169168583587067","0.256019799206906"
"No worries","2012","indirect migration background","vocational + Abi","","","",""
"No worries","2012","indirect migration background","higher vocational","","","",""
"No worries","2012","indirect migration background","higher education","41","0.35054532095941","0.264455144166031","0.436635497752788"
"Big worries","2013","no migration background","in school","51","0.234084984761836","0.17480649566948","0.293363473854191"
"Big worries","2013","no migration background","inadequately","36","0.282664886482569","0.199640467406356","0.365689305558781"
"Big worries","2013","no migration background","general elemantary","455","0.321547863283072","0.297011460365992","0.346084266200152"
"Big worries","2013","no migration background","middle vocational","2908","0.345087526846256","0.334965074293225","0.355209979399287"
"Big worries","2013","no migration background","vocational + Abi","214","0.250040185609334","0.221364095216353","0.278716276002316"
"Big worries","2013","no migration background","higher vocational","401","0.327342049477885","0.301064910069771","0.353619188886"
"Big worries","2013","no migration background","higher education","923","0.239593154093896","0.226357362793732","0.25282894539406"
"Big worries","2013","direct migration background","in school","","","",""
"Big worries","2013","direct migration background","inadequately","","","",""
"Big worries","2013","direct migration background","general elemantary","114","0.334673191623157","0.28383828052769","0.385508102718625"
"Big worries","2013","direct migration background","middle vocational","249","0.371628533879206","0.333893862672039","0.409363205086372"
"Big worries","2013","direct migration background","vocational + Abi","73","0.324529286193488","0.257423881917244","0.391634690469732"
"Big worries","2013","direct migration background","higher vocational","","","",""
"Big worries","2013","direct migration background","higher education","98","0.250086180009206","0.204781292351652","0.295391067666761"
"Big worries","2013","indirect migration background","in school","","","",""
"Big worries","2013","indirect migration background","inadequately","","","",""
"Big worries","2013","indirect migration background","general elemantary","44","0.366010691081715","0.278349584386478","0.453671797776952"
"Big worries","2013","indirect migration background","middle vocational","101","0.302003928742845","0.250477391572915","0.353530465912775"
"Big worries","2013","indirect migration background","vocational + Abi","","","",""
"Big worries","2013","indirect migration background","higher vocational","","","",""
"Big worries","2013","indirect migration background","higher education","","","",""
"Some worries","2013","no migration background","in school","104","0.584088736430326","0.51508703303177","0.653090439828882"
"Some worries","2013","no migration background","inadequately","45","0.440651183993772","0.349113967612299","0.532188400375246"
"Some worries","2013","no migration background","general elemantary","650","0.476521088423331","0.450283789014746","0.502758387831916"
"Some worries","2013","no migration background","middle vocational","4118","0.4884582558496","0.477814773238421","0.499101738460779"
"Some worries","2013","no migration background","vocational + Abi","477","0.567203162049878","0.534393073752893","0.600013250346863"
"Some worries","2013","no migration background","higher vocational","640","0.503751230397189","0.475752532917221","0.531749927877158"
"Some worries","2013","no migration background","higher education","2236","0.539958382598577","0.524503404145627","0.555413361051526"
"Some worries","2013","direct migration background","in school","","","",""
"Some worries","2013","direct migration background","inadequately","","","",""
"Some worries","2013","direct migration background","general elemantary","160","0.477230933723113","0.423422131103676","0.531039736342551"
"Some worries","2013","direct migration background","middle vocational","275","0.455644340886151","0.416754857160714","0.494533824611587"
"Some worries","2013","direct migration background","vocational + Abi","87","0.502586763933791","0.430924342280573","0.574249185587009"
"Some worries","2013","direct migration background","higher vocational","35","0.390406480468779","0.276932158505992","0.503880802431567"
"Some worries","2013","direct migration background","higher education","169","0.510699344622073","0.458403752851838","0.562994936392309"
"Some worries","2013","indirect migration background","in school","","","",""
