"year","pgisced97","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2017","higher education","Female","5.11","5","3426","3","4","6","7","5.06","5.16","5","5"
"2017","higher education","Male","4.92","5","3581","3","4","6","7","4.87","4.97","5","5"
"2017","higher vocational","Female","4.85","5","596","3","4","6","7","4.73","4.97","5","5"
"2017","higher vocational","Male","4.87","5","944","3","4","6","7","4.78","4.96","5","5"
"2017","in school","Female","5.15","5","218","3","4","6","7","4.96","5.34","5","6"
"2017","in school","Male","5.43","6","194","4","4","6","7","5.24","5.62","5","6"
"2017","inadequately","Female","4.86","5","616","2","4","6","7","4.71","5.01","5","6"
"2017","inadequately","Male","5.04","5","724","3","4","6","7","4.92","5.16","5","6"
"2017","middle vocational","Female","4.88","5","6765","3","4","6","7","4.84","4.92","5","5"
"2017","middle vocational","Male","4.88","5","5774","3","4","6","7","4.84","4.92","5","5"
"2017","vocational + Abi","Female","4.96","5","1418","3","4","6","7","4.88","5.04","5","5"
"2017","vocational + Abi","Male","4.99","5","868","3","4","6","7","4.89","5.09","5","5"
"2018","general elemantary","Female","","","","","","","","","","",""
"2018","general elemantary","Male","","","","","","","","","","",""
"2018","higher education","Female","","","","","","","","","","",""
"2018","higher education","Male","","","","","","","","","","",""
"2018","higher vocational","Female","","","","","","","","","","",""
"2018","higher vocational","Male","","","","","","","","","","",""
"2018","in school","Female","","","","","","","","","","",""
"2018","in school","Male","","","","","","","","","","",""
"2018","inadequately","Female","","","","","","","","","","",""
"2018","inadequately","Male","","","","","","","","","","",""
"2018","middle vocational","Female","","","","","","","","","","",""
"2018","middle vocational","Male","","","","","","","","","","",""
"2018","vocational + Abi","Female","","","","","","","","","","",""
"2018","vocational + Abi","Male","","","","","","","","","","",""
"2019","general elemantary","Female","4.59","5","1409","2","3","6","7","4.5","4.68","5","5"
"2019","general elemantary","Male","4.69","5","981","2","4","6","7","4.59","4.79","5","5"
"2019","higher education","Female","4.94","5","3340","3","4","6","7","4.89","4.99","5","5"
"2019","higher education","Male","4.78","5","3656","3","4","6","7","4.73","4.83","5","5"
"2019","higher vocational","Female","4.82","5","587","3","4","6","7","4.7","4.94","5","5"
"2019","higher vocational","Male","4.64","5","1078","2","3","6","7","4.55","4.73","5","5"
"2019","in school","Female","5.4","6","161","3","5","6","7","5.17","5.63","5","6"
"2019","in school","Male","5.49","6","166","3","5","7","7","5.26","5.72","5","6"
"2019","inadequately","Female","4.99","5","214","2","4","6","7","4.75","5.23","5","5"
"2019","inadequately","Male","4.28","4","170","2","3","6","7","4","4.56","4","5"
"2019","middle vocational","Female","4.76","5","6037","3","4","6","7","4.72","4.8","5","5"
"2019","middle vocational","Male","4.75","5","5045","3","4","6","7","4.71","4.79","5","5"
"2019","vocational + Abi","Female","4.77","5","1337","3","4","6","7","4.69","4.85","5","5"
"2019","vocational + Abi","Male","4.97","5","824","3","4","6","7","4.86","5.08","5","5"
