"ple0022","year","e11102","migback","n","percent","lower_confidence","upper_confidence"
"No","2013","Employed","direct migration background","850","0.826281578082646","0.802950739914921","0.84961241625037"
"No","2013","Employed","indirect migration background","507","0.921151938509409","0.898669692402769","0.943634184616049"
"Yes","2014","Not Employed","no migration background","","","",""
"Yes","2014","Not Employed","direct migration background","","","",""
"Yes","2014","Not Employed","indirect migration background","","","",""
"Yes","2014","Employed","no migration background","","","",""
"Yes","2014","Employed","direct migration background","","","",""
"Yes","2014","Employed","indirect migration background","","","",""
"No","2014","Not Employed","no migration background","","","",""
"No","2014","Not Employed","direct migration background","","","",""
"No","2014","Not Employed","indirect migration background","","","",""
"No","2014","Employed","no migration background","","","",""
"No","2014","Employed","direct migration background","","","",""
"No","2014","Employed","indirect migration background","","","",""
"Yes","2015","Not Employed","no migration background","1664","0.268198995684855","0.257620895840818","0.278777095528893"
"Yes","2015","Not Employed","direct migration background","290","0.263977912056849","0.240252948851855","0.287702875261843"
"Yes","2015","Not Employed","indirect migration background","43","0.0791309448452038","0.0539936613443103","0.104268228346097"
"Yes","2015","Employed","no migration background","1636","0.135253845930495","0.129253245186578","0.141254446674412"
"Yes","2015","Employed","direct migration background","398","0.137931203006953","0.125581631116783","0.150280774897124"
"Yes","2015","Employed","indirect migration background","107","0.0743035464894486","0.0594026059479147","0.0892044870309825"
"No","2015","Not Employed","no migration background","5074","0.731801004315145","0.721222904471107","0.742379104159182"
"No","2015","Not Employed","direct migration background","1036","0.736022087943151","0.712297124738157","0.759747051148145"
"No","2015","Not Employed","indirect migration background","400","0.920869055154796","0.895731771653903","0.94600633865569"
"No","2015","Employed","no migration background","10842","0.864746154069505","0.858745553325588","0.870746754813422"
"No","2015","Employed","direct migration background","2597","0.862068796993047","0.849719225102876","0.874418368883218"
"No","2015","Employed","indirect migration background","1083","0.925696453510551","0.910795512969017","0.940597394052085"
"Yes","2016","Not Employed","no migration background","","","",""
"Yes","2016","Not Employed","direct migration background","","","",""
"Yes","2016","Not Employed","indirect migration background","","","",""
"Yes","2016","Employed","no migration background","","","",""
"Yes","2016","Employed","direct migration background","","","",""
"Yes","2016","Employed","indirect migration background","","","",""
"No","2016","Not Employed","no migration background","","","",""
"No","2016","Not Employed","direct migration background","","","",""
"No","2016","Not Employed","indirect migration background","","","",""
"No","2016","Employed","no migration background","","","",""
"No","2016","Employed","direct migration background","","","",""
"No","2016","Employed","indirect migration background","","","",""
"Yes","2017","Not Employed","no migration background","1551","0.255963265022817","0.245554052296608","0.266372477749026"
"Yes","2017","Not Employed","direct migration background","292","0.232233603187803","0.210363357474729","0.254103848900878"
"Yes","2017","Not Employed","indirect migration background","47","0.0953106368652727","0.0681798579767209","0.122441415753825"
"Yes","2017","Employed","no migration background","1713","0.123985712784208","0.118444411826256","0.12952701374216"
"Yes","2017","Employed","direct migration background","390","0.130345427811141","0.118745237139581","0.1419456184827"
"Yes","2017","Employed","indirect migration background","114","0.0843109200344255","0.0689993840254735","0.0996224560433776"
"No","2017","Not Employed","no migration background","5201","0.744036734977183","0.733627522250974","0.754445947703392"
"No","2017","Not Employed","direct migration background","1140","0.767766396812197","0.745896151099122","0.789636642525271"
"No","2017","Not Employed","indirect migration background","403","0.904689363134727","0.877558584246175","0.931820142023279"
"No","2017","Employed","no migration background","11875","0.876014287215792","0.87047298625784","0.881555588173744"
"No","2017","Employed","direct migration background","2846","0.869654572188859","0.8580543815173","0.881254762860419"
"No","2017","Employed","indirect migration background","1151","0.915689079965574","0.900377543956622","0.931000615974527"
"Yes","2018","Not Employed","no migration background","","","",""
"Yes","2018","Not Employed","direct migration background","","","",""
"Yes","2018","Not Employed","indirect migration background","","","",""
"Yes","2018","Employed","no migration background","","","",""
"Yes","2018","Employed","direct migration background","","","",""
"Yes","2018","Employed","indirect migration background","","","",""
"No","2018","Not Employed","no migration background","","","",""
"No","2018","Not Employed","direct migration background","","","",""
"No","2018","Not Employed","indirect migration background","","","",""
"No","2018","Employed","no migration background","","","",""
"No","2018","Employed","direct migration background","","","",""
"No","2018","Employed","indirect migration background","","","",""
"Yes","2019","Not Employed","no migration background","1554","0.263538591759565","0.252906838842271","0.274170344676858"
"Yes","2019","Not Employed","direct migration background","241","0.232363355243993","0.20776044137001","0.256966269117976"
"Yes","2019","Not Employed","indirect migration background","42","0.0961125059470177","0.0670088787053408","0.125216133188695"
"Yes","2019","Employed","no migration background","1714","0.127274514578642","0.121696552308252","0.132852476849033"
"Yes","2019","Employed","direct migration background","319","0.119776013021314","0.107589286986091","0.131962739056538"
"Yes","2019","Employed","indirect migration background","126","0.0839395577943254","0.0689633931197398","0.098915722468911"
"No","2019","Not Employed","no migration background","5042","0.736461408240435","0.725829655323142","0.747093161157729"
"No","2019","Not Employed","direct migration background","891","0.767636644756007","0.743033730882024","0.79223955862999"
"No","2019","Not Employed","indirect migration background","352","0.903887494052982","0.874783866811305","0.932991121294659"
"No","2019","Employed","no migration background","12000","0.872725485421358","0.867147523150967","0.878303447691748"
"No","2019","Employed","direct migration background","2408","0.880223986978686","0.868037260943462","0.892410713013909"
"No","2019","Employed","indirect migration background","1191","0.916060442205675","0.901084277531089","0.93103660688026"
