"ple0022","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence","value"
"No","2015","higher vocational","East Germany","312","0.78315775227732","0.742722680441253","0.823592824113387","2"
"No","2015","higher education","West Germany","3997","0.877690439434616","0.868137702744243","0.887243176124989","2"
"No","2015","higher education","East Germany","1158","0.84532837121656","0.826209036483436","0.864447705949683","2"
"No","2015","inadequately","West Germany","288","0.742233646682166","0.697299051669402","0.787168241694931","2"
"No","2015","inadequately","East Germany","44","0.977862297475502","0.936239372436045","1.01948522251496","2"
"Yes","2015","higher vocational","West Germany","194","0.176032716712719","0.153856634870006","0.198208798555433","1"
"Yes","2015","higher vocational","East Germany","87","0.21684224772268","0.176407175886613","0.257277319558747","1"
"Yes","2015","in school","West Germany","9","","","","1"
"Yes","2015","in school","East Germany","2","","","","1"
"Yes","2015","inadequately","West Germany","76","0.257766353317834","0.212831758305069","0.302700948330598","1"
"Yes","2015","inadequately","East Germany","4","","","","1"
"Yes","2015","general elemantary","West Germany","449","0.204786591918316","0.18845346737056","0.221119716466072","1"
"Yes","2015","general elemantary","East Germany","63","0.19647113017443","0.15442256845794","0.238519691890921","1"
"Yes","2015","middle vocational","West Germany","1689","0.208722822612559","0.200328616334677","0.217117028890441","1"
"Yes","2015","middle vocational","East Germany","520","0.200475048332916","0.185393353897443","0.215556742768389","1"
"Yes","2015","vocational + Abi","West Germany","232","0.140014170115425","0.123440881614905","0.156587458615945","1"
"Yes","2015","vocational + Abi","East Germany","34","0.184802218984772","0.139094106052905","0.230510331916639","1"
"Yes","2015","higher education","West Germany","522","0.122309560565384","0.112756823875011","0.131862297255757","1"
"Yes","2015","higher education","East Germany","216","0.15467162878344","0.135552294050317","0.173790963516564","1"
"No","2016","in school","West Germany","","","","","2"
"No","2016","in school","East Germany","","","","","2"
"No","2016","general elemantary","West Germany","","","","","2"
"No","2016","general elemantary","East Germany","","","","","2"
"No","2016","middle vocational","West Germany","","","","","2"
"No","2016","middle vocational","East Germany","","","","","2"
"No","2016","vocational + Abi","West Germany","","","","","2"
"No","2016","vocational + Abi","East Germany","","","","","2"
"No","2016","higher vocational","West Germany","","","","","2"
"No","2016","higher vocational","East Germany","","","","","2"
"No","2016","higher education","West Germany","","","","","2"
"No","2016","higher education","East Germany","","","","","2"
"No","2016","inadequately","West Germany","","","","","2"
"No","2016","inadequately","East Germany","","","","","2"
"Yes","2016","in school","West Germany","","","","","1"
"Yes","2016","in school","East Germany","","","","","1"
"Yes","2016","inadequately","West Germany","","","","","1"
"Yes","2016","inadequately","East Germany","","","","","1"
"Yes","2016","general elemantary","West Germany","","","","","1"
"Yes","2016","general elemantary","East Germany","","","","","1"
"Yes","2016","middle vocational","West Germany","","","","","1"
"Yes","2016","middle vocational","East Germany","","","","","1"
"Yes","2016","higher vocational","West Germany","","","","","1"
"Yes","2016","higher vocational","East Germany","","","","","1"
"Yes","2016","vocational + Abi","West Germany","","","","","1"
"Yes","2016","higher education","West Germany","","","","","1"
"Yes","2016","vocational + Abi","East Germany","","","","","1"
"Yes","2016","higher education","East Germany","","","","","1"
"No","2017","in school","West Germany","334","0.954481500547043","0.932486890345251","0.976476110748835","2"
"No","2017","in school","East Germany","67","1","1","1","2"
"No","2017","inadequately","West Germany","325","0.780242970472788","0.739964646147161","0.820521294798416","2"
"No","2017","inadequately","East Germany","44","0.883134558418949","0.794964831633511","0.971304285204388","2"
"No","2017","general elemantary","West Germany","1948","0.78425440684184","0.767749528708425","0.800759284975255","2"
"No","2017","general elemantary","East Germany","313","0.837551171931428","0.800464295323421","0.874638048539435","2"
"No","2017","middle vocational","West Germany","7641","0.804381734668818","0.796308883725214","0.812454585612421","2"
"No","2017","middle vocational","East Germany","2339","0.809952784618123","0.795578908980423","0.824326660255822","2"
"No","2017","vocational + Abi","West Germany","1648","0.885601965356397","0.87127866849564","0.899925262217153","2"
"No","2017","vocational + Abi","East Germany","288","0.855147293996625","0.81711662971567","0.893177958277579","2"
"No","2017","higher vocational","West Germany","945","0.840883372690825","0.819696297270856","0.862070448110795","2"
"No","2017","higher vocational","East Germany","310","0.75864181872936","0.716760021834065","0.800523615624656","2"
"No","2017","higher education","West Germany","4585","0.892325683103003","0.883821932449796","0.90082943375621","2"
"No","2017","higher education","East Germany","1246","0.862715728357614","0.845002066917757","0.88042938979747","2"
"Yes","2017","middle vocational","West Germany","1634","0.195618265331182","0.187545414387579","0.203691116274786","1"
"Yes","2017","middle vocational","East Germany","523","0.190047215381877","0.175673339744178","0.204421091019577","1"
"Yes","2017","higher vocational","West Germany","200","0.159116627309175","0.137929551889205","0.180303702729144","1"
"Yes","2017","higher vocational","East Germany","91","0.24135818127064","0.199476384375344","0.283239978165935","1"
"Yes","2017","in school","West Germany","11","","","","1"
"Yes","2017","in school","East Germany","","","","","1"
"Yes","2017","inadequately","West Germany","81","0.219757029527212","0.179478705201584","0.260035353852839","1"
"Yes","2017","inadequately","East Germany","7","","","","1"
"Yes","2017","general elemantary","West Germany","438","0.21574559315816","0.199240715024745","0.232250471291575","1"
"Yes","2017","general elemantary","East Germany","67","0.162448828068572","0.125361951460565","0.199535704676579","1"
"Yes","2017","vocational + Abi","West Germany","249","0.114398034643603","0.100074737782847","0.12872133150436","1"
"Yes","2017","vocational + Abi","East Germany","41","0.144852706003375","0.106822041722421","0.18288337028433","1"
"Yes","2017","higher education","West Germany","519","0.107674316896997","0.09917056624379","0.116178067550204","1"
"Yes","2017","higher education","East Germany","204","0.137284271642386","0.11957061020253","0.154997933082242","1"
"No","2018","in school","West Germany","","","","","2"
"No","2018","in school","East Germany","","","","","2"
"No","2018","inadequately","West Germany","","","","","2"
"No","2018","inadequately","East Germany","","","","","2"
"No","2018","general elemantary","West Germany","","","","","2"
"No","2018","general elemantary","East Germany","","","","","2"
"No","2018","middle vocational","West Germany","","","","","2"
"No","2018","middle vocational","East Germany","","","","","2"
"No","2018","vocational + Abi","West Germany","","","","","2"
"No","2018","vocational + Abi","East Germany","","","","","2"
"No","2018","higher vocational","West Germany","","","","","2"
"No","2018","higher vocational","East Germany","","","","","2"
"No","2018","higher education","West Germany","","","","","2"
"No","2018","higher education","East Germany","","","","","2"
"Yes","2018","middle vocational","West Germany","","","","","1"
"Yes","2018","middle vocational","East Germany","","","","","1"
"Yes","2018","higher vocational","West Germany","","","","","1"
"Yes","2018","higher vocational","East Germany","","","","","1"
"Yes","2018","in school","West Germany","","","","","1"
"Yes","2018","general elemantary","West Germany","","","","","1"
"Yes","2018","general elemantary","East Germany","","","","","1"
"Yes","2018","vocational + Abi","West Germany","","","","","1"
"Yes","2018","vocational + Abi","East Germany","","","","","1"
"Yes","2018","higher education","West Germany","","","","","1"
"Yes","2018","higher education","East Germany","","","","","1"
"Yes","2018","in school","East Germany","","","","","1"
"Yes","2018","inadequately","West Germany","","","","","1"
"Yes","2018","inadequately","East Germany","","","","","1"
"No","2019","in school","West Germany","275","0.986428462391639","0.972827394208634","1.00002953057464","2"
"No","2019","in school","East Germany","51","0.94051230794779","0.876831882271104","1.00419273362448","2"
"No","2019","inadequately","West Germany","275","0.804877103764688","0.762876653966776","0.846877553562601","2"
"No","2019","inadequately","East Germany","43","0.839090688802189","0.734041137714222","0.944140239890157","2"
"No","2019","general elemantary","West Germany","1665","0.775909181960464","0.757841070835385","0.793977293085543","2"
"No","2019","general elemantary","East Germany","314","0.828373092171199","0.790056903618437","0.866689280723961","2"
"No","2019","middle vocational","West Germany","6980","0.804434143737584","0.795998176915399","0.812870110559768","2"
"No","2019","middle vocational","East Germany","2136","0.80777328260259","0.79266737177903","0.82287919342615","2"
"No","2019","vocational + Abi","West Germany","1589","0.874690309988395","0.8595754228425","0.889805197134289","2"
"No","2019","vocational + Abi","East Germany","284","0.877926025709287","0.842169059922859","0.913682991495715","2"
"No","2019","higher vocational","West Germany","1007","0.819250090819484","0.79773617611041","0.840764005528558","2"
"No","2019","higher vocational","East Germany","355","0.744836473171762","0.704148265268493","0.785524681075032","2"
"No","2019","higher education","West Germany","4816","0.889928384225542","0.881579146031656","0.898277622419427","2"
"No","2019","higher education","East Germany","1355","0.846680001661545","0.828981536176141","0.864378467146948","2"
"Yes","2019","inadequately","East Germany","4","","","","1"
"Yes","2019","middle vocational","East Germany","478","0.19222671739741","0.17712080657385","0.20733262822097","1"
"Yes","2019","higher vocational","East Germany","86","0.255163526828238","0.214475318924968","0.295851734731507","1"
"Yes","2019","in school","West Germany","3","","","","1"
"Yes","2019","in school","East Germany","2","","","","1"
"Yes","2019","inadequately","West Germany","67","0.195122896235312","0.153122446437399","0.237123346033224","1"
"Yes","2019","middle vocational","West Germany","1512","0.195565856262416","0.187129889440232","0.204001823084601","1"
"Yes","2019","higher vocational","West Germany","222","0.180749909180516","0.159235994471442","0.20226382388959","1"
"Yes","2019","general elemantary","West Germany","381","0.224090818039536","0.206022706914457","0.242158929164615","1"
"Yes","2019","general elemantary","East Germany","58","0.171626907828801","0.133310719276039","0.209943096381563","1"
"Yes","2019","vocational + Abi","West Germany","254","0.125309690011605","0.110194802865711","0.1404245771575","1"
"Yes","2019","vocational + Abi","East Germany","38","0.122073974290713","0.0863170085042847","0.157830940077141","1"
"Yes","2019","higher education","West Germany","582","0.110071615774458","0.101722377580573","0.118420853968344","1"
"Yes","2019","higher education","East Germany","237","0.153319998338455","0.135621532853052","0.171018463823859","1"
