"ple0022","year","e11103","sex","n","percent","lower_confidence","upper_confidence","value"
"Yes","2017","Full Time","Female","478","0.117765812162952","0.107421652089765","0.128109972236139","1"
"Yes","2017","Part Time","Male","290","0.142551973089694","0.127509142672858","0.157594803506529","1"
"Yes","2017","Part Time","Female","731","0.143301035662164","0.134128295991753","0.152473775332575","1"
"Yes","2017","Not Working","Male","743","0.226449815123352","0.21274939946776","0.240150230778944","1"
"Yes","2017","Not Working","Female","1147","0.260537592298226","0.248430533442904","0.272644651153548","1"
"No","2018","Full Time","Male","","","","","2"
"No","2018","Full Time","Female","","","","","2"
"No","2018","Part Time","Male","","","","","2"
"No","2018","Part Time","Female","","","","","2"
"No","2018","Not Working","Male","","","","","2"
"No","2018","Not Working","Female","","","","","2"
"Yes","2018","Full Time","Male","","","","","1"
"Yes","2018","Full Time","Female","","","","","1"
"Yes","2018","Part Time","Male","","","","","1"
"Yes","2018","Part Time","Female","","","","","1"
"Yes","2018","Not Working","Male","","","","","1"
"Yes","2018","Not Working","Female","","","","","1"
"No","2019","Full Time","Male","6086","0.889016132658931","0.881557971311762","0.8964742940061","2"
"No","2019","Full Time","Female","3256","0.879945501073204","0.869479733340417","0.890411268805991","2"
"No","2019","Part Time","Male","1756","0.880449704804704","0.866298039977406","0.894601369632003","2"
"No","2019","Part Time","Female","4497","0.856148873660462","0.846625066835723","0.865672680485201","2"
"No","2019","Not Working","Male","2737","0.766046817411549","0.752061610558452","0.780032024264646","2"
"No","2019","Not Working","Female","3543","0.73200125589369","0.719197625414055","0.744804886373325","2"
"Yes","2019","Full Time","Male","728","0.110983867341069","0.1035257059939","0.118442028688239","1"
"Yes","2019","Full Time","Female","449","0.120054498926796","0.109588731194009","0.130520266659583","1"
"Yes","2019","Part Time","Male","263","0.119550295195296","0.105398630367997","0.133701960022594","1"
"Yes","2019","Part Time","Female","719","0.143851126339538","0.134327319514799","0.153374933164277","1"
"Yes","2019","Not Working","Female","1054","0.26799874410631","0.255195113626675","0.280802374585945","1"
"Yes","2019","Not Working","Male","783","0.233953182588451","0.219967975735354","0.247938389441548","1"
