"ple0022","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Yes","2013","(Married) couple without C. ","1630","0.213723082857174","0.204539990088545","0.222906175625803","1"
"Yes","2013","Single parent ","181","0.138566926542683","0.118296795479036","0.158837057606331","1"
"Yes","2013","Couple + C. LE 16 ","275","0.0983284216916269","0.0872459436227467","0.109410899760507","1"
"Yes","2013","Couple + C. GT 16 ","372","0.139482543547288","0.126251930213142","0.152713156881434","1"
"Yes","2013","Couple + C. LE and GT 16","92","0.106713138273521","0.0869967637644828","0.126429512782559","1"
"No","2014","1-pers.-HH","","","","","2"
"No","2014","(Married) couple without C. ","","","","","2"
"No","2014","Single parent ","","","","","2"
"No","2014","Couple + C. LE 16 ","","","","","2"
"No","2014","Couple + C. GT 16 ","","","","","2"
"No","2014","Couple + C. LE and GT 16","","","","","2"
"Yes","2014","1-pers.-HH","","","","","1"
"Yes","2014","(Married) couple without C. ","","","","","1"
"Yes","2014","Single parent ","","","","","1"
"Yes","2014","Couple + C. LE 16 ","","","","","1"
"Yes","2014","Couple + C. GT 16 ","","","","","1"
"Yes","2014","Couple + C. LE and GT 16","","","","","1"
"No","2015","1-pers.-HH","2714","0.763710943134673","0.74968152282784","0.777740363441506","2"
"No","2015","(Married) couple without C. ","5888","0.784295463976733","0.7749880495557","0.793602878397767","2"
"No","2015","Single parent ","1960","0.853468176953659","0.83910899254192","0.867827361365399","2"
"No","2015","Couple + C. LE 16 ","5470","0.903159659631478","0.895728374800344","0.910590944462611","2"
"No","2015","Couple + C. GT 16 ","2530","0.890701601234327","0.879353510454646","0.902049692014008","2"
"No","2015","Couple + C. LE and GT 16","1912","0.894701979913986","0.881751923131886","0.907652036696087","2"
"Yes","2015","1-pers.-HH","808","0.236289056865327","0.222259636558494","0.25031847717216","1"
"Yes","2015","(Married) couple without C. ","1614","0.215704536023267","0.206397121602233","0.2250119504443","1"
"Yes","2015","Single parent ","370","0.146531823046341","0.132172638634601","0.16089100745808","1"
"Yes","2015","Couple + C. LE 16 ","614","0.0968403403685224","0.0894090555373886","0.104271625199656","1"
"Yes","2015","Couple + C. GT 16 ","374","0.109298398765673","0.0979503079859926","0.120646489545354","1"
"Yes","2015","Couple + C. LE and GT 16","246","0.105298020086014","0.0923479633039133","0.118248076868114","1"
"No","2016","1-pers.-HH","","","","","2"
"No","2016","(Married) couple without C. ","","","","","2"
"No","2016","Single parent ","","","","","2"
"No","2016","Couple + C. LE 16 ","","","","","2"
"No","2016","Couple + C. GT 16 ","","","","","2"
"No","2016","Couple + C. LE and GT 16","","","","","2"
"Yes","2016","1-pers.-HH","","","","","1"
"Yes","2016","(Married) couple without C. ","","","","","1"
"Yes","2016","Single parent ","","","","","1"
"Yes","2016","Couple + C. LE 16 ","","","","","1"
"Yes","2016","Couple + C. GT 16 ","","","","","1"
"Yes","2016","Couple + C. LE and GT 16","","","","","1"
"No","2017","1-pers.-HH","3153","0.796012942922756","0.783449722084867","0.808576163760645","2"
"No","2017","(Married) couple without C. ","6635","0.804044763481862","0.795483670725716","0.812605856238008","2"
"No","2017","Single parent ","1954","0.870469499105737","0.856576389361146","0.884362608850327","2"
"No","2017","Couple + C. LE 16 ","5387","0.913219622074727","0.90607082981662","0.920368414332834","2"
"No","2017","Couple + C. GT 16 ","2801","0.854101236673429","0.842002091285732","0.866200382061125","2"
"No","2017","Couple + C. LE and GT 16","2016","0.903114632450413","0.890884051404576","0.91534521349625","2"
"Yes","2017","1-pers.-HH","799","0.203987057077244","0.191423836239355","0.216550277915133","1"
"Yes","2017","(Married) couple without C. ","1623","0.195955236518138","0.187394143761992","0.204516329274284","1"
"Yes","2017","Single parent ","290","0.129530500894263","0.115637391149673","0.143423610638854","1"
"Yes","2017","Couple + C. LE 16 ","570","0.086780377925273","0.0796315856671661","0.0939291701833799","1"
"Yes","2017","Couple + C. GT 16 ","469","0.145898763326571","0.133799617938875","0.157997908714268","1"
"Yes","2017","Couple + C. LE and GT 16","231","0.096885367549587","0.0846547865037502","0.109115948595424","1"
"No","2018","1-pers.-HH","","","","","2"
"No","2018","(Married) couple without C. ","","","","","2"
"No","2018","Single parent ","","","","","2"
"No","2018","Couple + C. LE 16 ","","","","","2"
"No","2018","Couple + C. GT 16 ","","","","","2"
"No","2018","Couple + C. LE and GT 16","","","","","2"
"Yes","2018","1-pers.-HH","","","","","1"
"Yes","2018","(Married) couple without C. ","","","","","1"
"Yes","2018","Single parent ","","","","","1"
"Yes","2018","Couple + C. LE 16 ","","","","","1"
"Yes","2018","Couple + C. GT 16 ","","","","","1"
"Yes","2018","Couple + C. LE and GT 16","","","","","1"
"No","2019","1-pers.-HH","3397","0.787572265907848","0.775290999865909","0.799853531949787","2"
"No","2019","(Married) couple without C. ","6860","0.798159081003294","0.789653327257547","0.806664834749041","2"
"No","2019","Single parent ","1786","0.857136693638742","0.842058363847216","0.872215023430268","2"
"No","2019","Couple + C. LE 16 ","4724","0.912386867457486","0.904705234284681","0.920068500630291","2"
"No","2019","Couple + C. GT 16 ","2597","0.874156112669495","0.862243793904162","0.886068431434828","2"
"No","2019","Couple + C. LE and GT 16","1980","0.901698913682553","0.889226941254749","0.914170886110357","2"
"Yes","2019","1-pers.-HH","864","0.212427734092152","0.200146468050213","0.224709000134091","1"
"Yes","2019","(Married) couple without C. ","1694","0.201840918996706","0.193335165250959","0.210346672742453","1"
"Yes","2019","Single parent ","283","0.142863306361258","0.127784976569732","0.157941636152784","1"
"Yes","2019","Couple + C. LE 16 ","480","0.0876131325425141","0.0799314993697087","0.0952947657153195","1"
"Yes","2019","Couple + C. LE and GT 16","209","0.0983010863174474","0.0858291138896435","0.110773058745251","1"
"Yes","2019","Couple + C. GT 16 ","381","0.125843887330505","0.113931568565172","0.137756206095838","1"
