"ple0022","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Yes","2012","Other degree","higher education","","","",""
"Yes","2012","no degree/no degree yet","in school","","","",""
"Yes","2012","no degree/no degree yet","inadequately","","","",""
"Yes","2012","no degree/no degree yet","general elemantary","","","",""
"Yes","2012","no degree/no degree yet","middle vocational","","","",""
"Yes","2012","no degree/no degree yet","vocational + Abi","","","",""
"Yes","2012","no degree/no degree yet","higher vocational","","","",""
"Yes","2012","no degree/no degree yet","higher education","","","",""
"Yes","2013","lower secondary degree","in school","","","",""
"Yes","2013","lower secondary degree","inadequately","","","",""
"Yes","2013","lower secondary degree","general elemantary","319","1","1","1"
"Yes","2013","lower secondary degree","middle vocational","1049","1","1","1"
"Yes","2013","lower secondary degree","vocational + Abi","","","",""
"Yes","2013","lower secondary degree","higher vocational","85","1","1","1"
"Yes","2013","lower secondary degree","higher education","35","1","1","1"
"Yes","2013","secondary school degree","in school","","","",""
"Yes","2013","secondary school degree","inadequately","","","",""
"Yes","2013","secondary school degree","general elemantary","60","1","1","1"
"Yes","2013","secondary school degree","middle vocational","670","1","1","1"
"Yes","2013","secondary school degree","vocational + Abi","5","","",""
"Yes","2013","secondary school degree","higher vocational","112","1","1","1"
"Yes","2013","secondary school degree","higher education","105","1","1","1"
"Yes","2013","college entrance qualification","in school","","","",""
"Yes","2013","college entrance qualification","inadequately","","","",""
"Yes","2013","college entrance qualification","general elemantary","","","",""
"Yes","2013","college entrance qualification","middle vocational","42","1","1","1"
"Yes","2013","college entrance qualification","vocational + Abi","126","1","1","1"
"Yes","2013","college entrance qualification","higher vocational","63","1","1","1"
"Yes","2013","college entrance qualification","higher education","429","1","1","1"
"Yes","2013","Other degree","in school","","","",""
"Yes","2013","Other degree","inadequately","4","","",""
"Yes","2013","Other degree","general elemantary","47","1","1","1"
"Yes","2013","Other degree","middle vocational","89","1","1","1"
"Yes","2013","Other degree","vocational + Abi","25","","",""
"Yes","2013","Other degree","higher vocational","7","","",""
"Yes","2013","Other degree","higher education","46","1","1","1"
"Yes","2013","no degree/no degree yet","in school","5","","",""
"Yes","2013","no degree/no degree yet","inadequately","46","1","1","1"
"Yes","2013","no degree/no degree yet","general elemantary","","","",""
"Yes","2013","no degree/no degree yet","middle vocational","15","","",""
"Yes","2013","no degree/no degree yet","vocational + Abi","","","",""
"Yes","2013","no degree/no degree yet","higher vocational","","","",""
"Yes","2013","no degree/no degree yet","higher education","","","",""
"Yes","2014","lower secondary degree","in school","","","",""
"Yes","2014","lower secondary degree","inadequately","","","",""
"Yes","2014","lower secondary degree","general elemantary","","","",""
"Yes","2014","lower secondary degree","middle vocational","","","",""
"Yes","2014","lower secondary degree","vocational + Abi","","","",""
"Yes","2014","lower secondary degree","higher vocational","","","",""
"Yes","2014","lower secondary degree","higher education","","","",""
"Yes","2014","secondary school degree","in school","","","",""
"Yes","2014","secondary school degree","inadequately","","","",""
"Yes","2014","secondary school degree","general elemantary","","","",""
"Yes","2014","secondary school degree","middle vocational","","","",""
"Yes","2014","secondary school degree","vocational + Abi","","","",""
"Yes","2014","secondary school degree","higher vocational","","","",""
"Yes","2014","secondary school degree","higher education","","","",""
"Yes","2014","college entrance qualification","in school","","","",""
"Yes","2014","college entrance qualification","inadequately","","","",""
"Yes","2014","college entrance qualification","general elemantary","","","",""
"Yes","2014","college entrance qualification","middle vocational","","","",""
"Yes","2014","college entrance qualification","vocational + Abi","","","",""
"Yes","2014","college entrance qualification","higher vocational","","","",""
"Yes","2014","college entrance qualification","higher education","","","",""
"Yes","2014","Other degree","in school","","","",""
"Yes","2014","Other degree","inadequately","","","",""
"Yes","2014","Other degree","general elemantary","","","",""
"Yes","2014","Other degree","middle vocational","","","",""
"Yes","2014","Other degree","vocational + Abi","","","",""
"Yes","2014","Other degree","higher vocational","","","",""
"Yes","2014","Other degree","higher education","","","",""
"Yes","2014","no degree/no degree yet","in school","","","",""
"Yes","2014","no degree/no degree yet","inadequately","","","",""
"Yes","2014","no degree/no degree yet","general elemantary","","","",""
"Yes","2014","no degree/no degree yet","middle vocational","","","",""
"Yes","2014","no degree/no degree yet","vocational + Abi","","","",""
"Yes","2014","no degree/no degree yet","higher vocational","","","",""
"Yes","2014","no degree/no degree yet","higher education","","","",""
"Yes","2015","lower secondary degree","in school","","","",""
"Yes","2015","lower secondary degree","inadequately","","","",""
"Yes","2015","lower secondary degree","general elemantary","346","1","1","1"
"Yes","2015","lower secondary degree","middle vocational","1050","1","1","1"
"Yes","2015","lower secondary degree","vocational + Abi","","","",""
"Yes","2015","lower secondary degree","higher vocational","82","1","1","1"
"Yes","2015","lower secondary degree","higher education","37","1","1","1"
"Yes","2015","secondary school degree","in school","","","",""
"Yes","2015","secondary school degree","inadequately","","","",""
"Yes","2015","secondary school degree","general elemantary","70","1","1","1"
"Yes","2015","secondary school degree","middle vocational","896","1","1","1"
"Yes","2015","secondary school degree","vocational + Abi","4","","",""
"Yes","2015","secondary school degree","higher vocational","111","1","1","1"
"Yes","2015","secondary school degree","higher education","121","1","1","1"
"Yes","2015","college entrance qualification","in school","","","",""
"Yes","2015","college entrance qualification","inadequately","","","",""
"Yes","2015","college entrance qualification","general elemantary","","","",""
"Yes","2015","college entrance qualification","middle vocational","54","1","1","1"
"Yes","2015","college entrance qualification","vocational + Abi","175","1","1","1"
"Yes","2015","college entrance qualification","higher vocational","73","1","1","1"
"Yes","2015","college entrance qualification","higher education","464","1","1","1"
"Yes","2015","Other degree","in school","","","",""
"Yes","2015","Other degree","inadequately","8","","",""
"Yes","2015","Other degree","general elemantary","96","1","1","1"
"Yes","2015","Other degree","middle vocational","160","1","1","1"
"Yes","2015","Other degree","vocational + Abi","87","1","1","1"
"Yes","2015","Other degree","higher vocational","12","","",""
"Yes","2015","Other degree","higher education","111","1","1","1"
"Yes","2015","no degree/no degree yet","in school","11","","",""
"Yes","2015","no degree/no degree yet","inadequately","72","1","1","1"
"Yes","2015","no degree/no degree yet","general elemantary","","","",""
"Yes","2015","no degree/no degree yet","middle vocational","25","","",""
"Yes","2015","no degree/no degree yet","vocational + Abi","","","",""
"Yes","2015","no degree/no degree yet","higher vocational","1","","",""
"Yes","2015","no degree/no degree yet","higher education","1","","",""
"Yes","2016","lower secondary degree","in school","","","",""
"Yes","2016","lower secondary degree","inadequately","","","",""
"Yes","2016","lower secondary degree","general elemantary","","","",""
"Yes","2016","lower secondary degree","middle vocational","","","",""
"Yes","2016","lower secondary degree","vocational + Abi","","","",""
"Yes","2016","lower secondary degree","higher vocational","","","",""
"Yes","2016","lower secondary degree","higher education","","","",""
"Yes","2016","secondary school degree","in school","","","",""
"Yes","2016","secondary school degree","inadequately","","","",""
"Yes","2016","secondary school degree","general elemantary","","","",""
"Yes","2016","secondary school degree","middle vocational","","","",""
"Yes","2016","secondary school degree","vocational + Abi","","","",""
"Yes","2016","secondary school degree","higher vocational","","","",""
"Yes","2016","secondary school degree","higher education","","","",""
"Yes","2016","college entrance qualification","in school","","","",""
"Yes","2016","college entrance qualification","inadequately","","","",""
"Yes","2016","college entrance qualification","general elemantary","","","",""
"Yes","2016","college entrance qualification","middle vocational","","","",""
"Yes","2016","college entrance qualification","vocational + Abi","","","",""
"Yes","2016","college entrance qualification","higher vocational","","","",""
"Yes","2016","college entrance qualification","higher education","","","",""
"Yes","2016","Other degree","in school","","","",""
"Yes","2016","Other degree","inadequately","","","",""
"Yes","2016","Other degree","general elemantary","","","",""
"Yes","2016","Other degree","middle vocational","","","",""
"Yes","2016","Other degree","vocational + Abi","","","",""
"Yes","2016","Other degree","higher vocational","","","",""
"Yes","2016","Other degree","higher education","","","",""
"Yes","2016","no degree/no degree yet","in school","","","",""
"Yes","2016","no degree/no degree yet","inadequately","","","",""
"Yes","2016","no degree/no degree yet","general elemantary","","","",""
"Yes","2016","no degree/no degree yet","middle vocational","","","",""
"Yes","2016","no degree/no degree yet","vocational + Abi","","","",""
"Yes","2016","no degree/no degree yet","higher vocational","","","",""
"Yes","2016","no degree/no degree yet","higher education","","","",""
"Yes","2017","lower secondary degree","in school","","","",""
"Yes","2017","lower secondary degree","inadequately","","","",""
"Yes","2017","lower secondary degree","general elemantary","301","1","1","1"
"Yes","2017","lower secondary degree","middle vocational","999","1","1","1"
"Yes","2017","lower secondary degree","vocational + Abi","","","",""
"Yes","2017","lower secondary degree","higher vocational","72","1","1","1"
"Yes","2017","lower secondary degree","higher education","21","","",""
"Yes","2017","secondary school degree","in school","","","",""
"Yes","2017","secondary school degree","inadequately","","","",""
"Yes","2017","secondary school degree","general elemantary","101","1","1","1"
"Yes","2017","secondary school degree","middle vocational","887","1","1","1"
"Yes","2017","secondary school degree","vocational + Abi","5","","",""
"Yes","2017","secondary school degree","higher vocational","137","1","1","1"
"Yes","2017","secondary school degree","higher education","99","1","1","1"
"Yes","2017","college entrance qualification","in school","","","",""
"Yes","2017","college entrance qualification","inadequately","","","",""
"Yes","2017","college entrance qualification","general elemantary","","","",""
"Yes","2017","college entrance qualification","middle vocational","73","1","1","1"
"Yes","2017","college entrance qualification","vocational + Abi","186","1","1","1"
"Yes","2017","college entrance qualification","higher vocational","74","1","1","1"
"Yes","2017","college entrance qualification","higher education","487","1","1","1"
"Yes","2017","Other degree","in school","","","",""
"Yes","2017","Other degree","inadequately","11","","",""
"Yes","2017","Other degree","general elemantary","103","1","1","1"
"Yes","2017","Other degree","middle vocational","168","1","1","1"
"Yes","2017","Other degree","vocational + Abi","99","1","1","1"
"Yes","2017","Other degree","higher vocational","7","","",""
"Yes","2017","Other degree","higher education","109","1","1","1"
"Yes","2017","no degree/no degree yet","in school","11","","",""
"Yes","2017","no degree/no degree yet","inadequately","77","1","1","1"
"Yes","2017","no degree/no degree yet","general elemantary","","","",""
"Yes","2017","no degree/no degree yet","middle vocational","21","","",""
"Yes","2017","no degree/no degree yet","vocational + Abi","","","",""
"Yes","2017","no degree/no degree yet","higher vocational","1","","",""
"Yes","2017","no degree/no degree yet","higher education","1","","",""
"Yes","2018","lower secondary degree","in school","","","",""
"Yes","2018","lower secondary degree","inadequately","","","",""
"Yes","2018","lower secondary degree","general elemantary","","","",""
"Yes","2018","lower secondary degree","middle vocational","","","",""
"Yes","2018","lower secondary degree","vocational + Abi","","","",""
"Yes","2018","lower secondary degree","higher vocational","","","",""
"Yes","2018","lower secondary degree","higher education","","","",""
"Yes","2018","secondary school degree","in school","","","",""
"Yes","2018","secondary school degree","inadequately","","","",""
"Yes","2018","secondary school degree","general elemantary","","","",""
"Yes","2018","secondary school degree","middle vocational","","","",""
"Yes","2018","secondary school degree","vocational + Abi","","","",""
"Yes","2018","secondary school degree","higher vocational","","","",""
"Yes","2018","secondary school degree","higher education","","","",""
"Yes","2018","college entrance qualification","in school","","","",""
"Yes","2018","college entrance qualification","inadequately","","","",""
"Yes","2018","college entrance qualification","general elemantary","","","",""
"Yes","2018","college entrance qualification","middle vocational","","","",""
"Yes","2018","college entrance qualification","vocational + Abi","","","",""
"Yes","2018","college entrance qualification","higher vocational","","","",""
"Yes","2018","college entrance qualification","higher education","","","",""
"Yes","2018","Other degree","in school","","","",""
"Yes","2018","Other degree","inadequately","","","",""
"Yes","2018","Other degree","general elemantary","","","",""
"Yes","2018","Other degree","middle vocational","","","",""
"Yes","2018","Other degree","vocational + Abi","","","",""
"Yes","2018","Other degree","higher vocational","","","",""
"Yes","2018","Other degree","higher education","","","",""
"Yes","2018","no degree/no degree yet","in school","","","",""
"Yes","2018","no degree/no degree yet","inadequately","","","",""
"Yes","2018","no degree/no degree yet","general elemantary","","","",""
"Yes","2018","no degree/no degree yet","middle vocational","","","",""
"Yes","2018","no degree/no degree yet","vocational + Abi","","","",""
"Yes","2018","no degree/no degree yet","higher vocational","","","",""
"Yes","2018","no degree/no degree yet","higher education","","","",""
"Yes","2019","lower secondary degree","in school","","","",""
"Yes","2019","lower secondary degree","inadequately","","","",""
"Yes","2019","lower secondary degree","general elemantary","276","1","1","1"
"Yes","2019","lower secondary degree","middle vocational","865","1","1","1"
"Yes","2019","lower secondary degree","vocational + Abi","1","","",""
"Yes","2019","lower secondary degree","higher vocational","82","1","1","1"
"Yes","2019","lower secondary degree","higher education","27","","",""
"Yes","2019","secondary school degree","in school","","","",""
"Yes","2019","secondary school degree","inadequately","","","",""
"Yes","2019","secondary school degree","general elemantary","92","1","1","1"
"Yes","2019","secondary school degree","middle vocational","864","1","1","1"
"Yes","2019","secondary school degree","vocational + Abi","6","","",""
"Yes","2019","secondary school degree","higher vocational","139","1","1","1"
"Yes","2019","secondary school degree","higher education","119","1","1","1"
"Yes","2019","college entrance qualification","in school","","","",""
"Yes","2019","college entrance qualification","inadequately","","","",""
"Yes","2019","college entrance qualification","general elemantary","","","",""
"Yes","2019","college entrance qualification","middle vocational","80","1","1","1"
"Yes","2019","college entrance qualification","vocational + Abi","216","1","1","1"
"Yes","2019","college entrance qualification","higher vocational","77","1","1","1"
"Yes","2019","college entrance qualification","higher education","559","1","1","1"
"Yes","2019","Other degree","in school","","","",""
"Yes","2019","Other degree","inadequately","5","","",""
"Yes","2019","Other degree","general elemantary","72","1","1","1"
"Yes","2019","Other degree","middle vocational","136","1","1","1"
"Yes","2019","Other degree","vocational + Abi","71","1","1","1"
"Yes","2019","Other degree","higher vocational","5","","",""
"Yes","2019","Other degree","higher education","97","1","1","1"
"Yes","2019","no degree/no degree yet","in school","5","","",""
"Yes","2019","no degree/no degree yet","inadequately","67","1","1","1"
"Yes","2019","no degree/no degree yet","general elemantary","","","",""
"Yes","2019","no degree/no degree yet","middle vocational","26","","",""
"Yes","2019","no degree/no degree yet","vocational + Abi","","","",""
"Yes","2019","no degree/no degree yet","higher vocational","1","","",""
"Yes","2019","no degree/no degree yet","higher education","2","","",""
