"ple0022","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes","2012","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Yes","2012","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Yes","2012","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Yes","2012","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Yes","2012","Single parent ","(0) in school","","","",""
"Yes","2012","Single parent ","(1a) inadequately completed","","","",""
"Yes","2012","Single parent ","(1b) general elementary school","","","",""
"Yes","2012","Single parent ","(1c) basic vocational qualification","","","",""
"Yes","2012","Single parent ","(2b) intermediate general qualification","","","",""
"Yes","2012","Single parent ","(2a) intermediate vocational","","","",""
"Yes","2012","Single parent ","(2c_gen) general maturity certificate","","","",""
"Yes","2012","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","Single parent ","(3a) lower tertiary education","","","",""
"Yes","2012","Single parent ","(3b) higher tertiary education","","","",""
"Yes","2012","Couple + C. LE 16 ","(0) in school","","","",""
"Yes","2012","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Yes","2012","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Yes","2012","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Yes","2012","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Yes","2012","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Yes","2012","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Yes","2012","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Yes","2012","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Yes","2012","Couple + C. GT 16 ","(0) in school","","","",""
"Yes","2012","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Yes","2012","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Yes","2012","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Yes","2012","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Yes","2012","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Yes","2012","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Yes","2012","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Yes","2012","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Yes","2012","Couple + C. LE and GT 16","(0) in school","","","",""
"Yes","2012","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Yes","2012","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Yes","2012","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Yes","2012","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Yes","2012","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Yes","2012","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Yes","2012","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Yes","2012","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Yes","2013","1-pers.-HH","(0) in school","","","",""
"Yes","2013","1-pers.-HH","(1a) inadequately completed","18","","",""
"Yes","2013","1-pers.-HH","(1b) general elementary school","133","1","1","1"
"Yes","2013","1-pers.-HH","(1c) basic vocational qualification","265","1","1","1"
"Yes","2013","1-pers.-HH","(2b) intermediate general qualification","19","","",""
"Yes","2013","1-pers.-HH","(2a) intermediate vocational","164","1","1","1"
"Yes","2013","1-pers.-HH","(2c_gen) general maturity certificate","17","","",""
"Yes","2013","1-pers.-HH","(2c_voc) vocational maturity certificate","44","1","1","1"
"Yes","2013","1-pers.-HH","(3a) lower tertiary education","58","1","1","1"
"Yes","2013","1-pers.-HH","(3b) higher tertiary education","69","1","1","1"
"Yes","2013","(Married) couple without C. ","(0) in school","","","",""
"Yes","2013","(Married) couple without C. ","(1a) inadequately completed","25","","",""
"Yes","2013","(Married) couple without C. ","(1b) general elementary school","141","1","1","1"
"Yes","2013","(Married) couple without C. ","(1c) basic vocational qualification","644","1","1","1"
"Yes","2013","(Married) couple without C. ","(2b) intermediate general qualification","19","","",""
"Yes","2013","(Married) couple without C. ","(2a) intermediate vocational","352","1","1","1"
"Yes","2013","(Married) couple without C. ","(2c_gen) general maturity certificate","16","","",""
"Yes","2013","(Married) couple without C. ","(2c_voc) vocational maturity certificate","94","1","1","1"
"Yes","2013","(Married) couple without C. ","(3a) lower tertiary education","128","1","1","1"
"Yes","2013","(Married) couple without C. ","(3b) higher tertiary education","203","1","1","1"
"Yes","2013","Single parent ","(0) in school","2","","",""
"Yes","2013","Single parent ","(1a) inadequately completed","4","","",""
"Yes","2013","Single parent ","(1b) general elementary school","25","","",""
"Yes","2013","Single parent ","(1c) basic vocational qualification","49","1","1","1"
"Yes","2013","Single parent ","(2b) intermediate general qualification","7","","",""
"Yes","2013","Single parent ","(2a) intermediate vocational","41","1","1","1"
"Yes","2013","Single parent ","(2c_gen) general maturity certificate","7","","",""
"Yes","2013","Single parent ","(2c_voc) vocational maturity certificate","12","","",""
"Yes","2013","Single parent ","(3a) lower tertiary education","10","","",""
"Yes","2013","Single parent ","(3b) higher tertiary education","20","","",""
"Yes","2013","Couple + C. LE 16 ","(0) in school","","","",""
"Yes","2013","Couple + C. LE 16 ","(1a) inadequately completed","6","","",""
"Yes","2013","Couple + C. LE 16 ","(1b) general elementary school","18","","",""
"Yes","2013","Couple + C. LE 16 ","(1c) basic vocational qualification","71","1","1","1"
"Yes","2013","Couple + C. LE 16 ","(2b) intermediate general qualification","6","","",""
"Yes","2013","Couple + C. LE 16 ","(2a) intermediate vocational","92","1","1","1"
"Yes","2013","Couple + C. LE 16 ","(2c_gen) general maturity certificate","7","","",""
"Yes","2013","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","27","","",""
"Yes","2013","Couple + C. LE 16 ","(3a) lower tertiary education","16","","",""
"Yes","2013","Couple + C. LE 16 ","(3b) higher tertiary education","29","","",""
"Yes","2013","Couple + C. GT 16 ","(0) in school","2","","",""
"Yes","2013","Couple + C. GT 16 ","(1a) inadequately completed","4","","",""
"Yes","2013","Couple + C. GT 16 ","(1b) general elementary school","27","","",""
"Yes","2013","Couple + C. GT 16 ","(1c) basic vocational qualification","139","1","1","1"
"Yes","2013","Couple + C. GT 16 ","(2b) intermediate general qualification","5","","",""
"Yes","2013","Couple + C. GT 16 ","(2a) intermediate vocational","94","1","1","1"
"Yes","2013","Couple + C. GT 16 ","(2c_gen) general maturity certificate","7","","",""
"Yes","2013","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","26","","",""
"Yes","2013","Couple + C. GT 16 ","(3a) lower tertiary education","25","","",""
"Yes","2013","Couple + C. GT 16 ","(3b) higher tertiary education","38","1","1","1"
"Yes","2013","Couple + C. LE and GT 16","(0) in school","","","",""
"Yes","2013","Couple + C. LE and GT 16","(1a) inadequately completed","2","","",""
"Yes","2013","Couple + C. LE and GT 16","(1b) general elementary school","12","","",""
"Yes","2013","Couple + C. LE and GT 16","(1c) basic vocational qualification","21","","",""
"Yes","2013","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Yes","2013","Couple + C. LE and GT 16","(2a) intermediate vocational","21","","",""
"Yes","2013","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","6","","",""
"Yes","2013","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","14","","",""
"Yes","2013","Couple + C. LE and GT 16","(3a) lower tertiary education","4","","",""
"Yes","2013","Couple + C. LE and GT 16","(3b) higher tertiary education","11","","",""
"Yes","2014","1-pers.-HH","(0) in school","","","",""
"Yes","2014","1-pers.-HH","(1a) inadequately completed","","","",""
"Yes","2014","1-pers.-HH","(1b) general elementary school","","","",""
"Yes","2014","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Yes","2014","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Yes","2014","1-pers.-HH","(2a) intermediate vocational","","","",""
"Yes","2014","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Yes","2014","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","1-pers.-HH","(3a) lower tertiary education","","","",""
"Yes","2014","1-pers.-HH","(3b) higher tertiary education","","","",""
"Yes","2014","(Married) couple without C. ","(0) in school","","","",""
"Yes","2014","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Yes","2014","(Married) couple without C. ","(1b) general elementary school","","","",""
"Yes","2014","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Yes","2014","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Yes","2014","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Yes","2014","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Yes","2014","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Yes","2014","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Yes","2014","Single parent ","(0) in school","","","",""
"Yes","2014","Single parent ","(1a) inadequately completed","","","",""
"Yes","2014","Single parent ","(1b) general elementary school","","","",""
"Yes","2014","Single parent ","(1c) basic vocational qualification","","","",""
"Yes","2014","Single parent ","(2b) intermediate general qualification","","","",""
"Yes","2014","Single parent ","(2a) intermediate vocational","","","",""
"Yes","2014","Single parent ","(2c_gen) general maturity certificate","","","",""
"Yes","2014","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","Single parent ","(3a) lower tertiary education","","","",""
"Yes","2014","Single parent ","(3b) higher tertiary education","","","",""
"Yes","2014","Couple + C. LE 16 ","(0) in school","","","",""
"Yes","2014","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Yes","2014","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Yes","2014","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Yes","2014","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Yes","2014","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Yes","2014","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Yes","2014","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Yes","2014","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Yes","2014","Couple + C. GT 16 ","(0) in school","","","",""
"Yes","2014","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Yes","2014","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Yes","2014","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Yes","2014","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Yes","2014","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Yes","2014","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Yes","2014","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Yes","2014","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Yes","2014","Couple + C. LE and GT 16","(0) in school","","","",""
"Yes","2014","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Yes","2014","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Yes","2014","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Yes","2014","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Yes","2014","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Yes","2014","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Yes","2014","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Yes","2014","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Yes","2015","1-pers.-HH","(0) in school","","","",""
"Yes","2015","1-pers.-HH","(1a) inadequately completed","17","","",""
"Yes","2015","1-pers.-HH","(1b) general elementary school","117","1","1","1"
"Yes","2015","1-pers.-HH","(1c) basic vocational qualification","259","1","1","1"
"Yes","2015","1-pers.-HH","(2b) intermediate general qualification","10","","",""
"Yes","2015","1-pers.-HH","(2a) intermediate vocational","184","1","1","1"
"Yes","2015","1-pers.-HH","(2c_gen) general maturity certificate","17","","",""
"Yes","2015","1-pers.-HH","(2c_voc) vocational maturity certificate","59","1","1","1"
"Yes","2015","1-pers.-HH","(3a) lower tertiary education","57","1","1","1"
"Yes","2015","1-pers.-HH","(3b) higher tertiary education","77","1","1","1"
"Yes","2015","(Married) couple without C. ","(0) in school","","","",""
"Yes","2015","(Married) couple without C. ","(1a) inadequately completed","24","","",""
"Yes","2015","(Married) couple without C. ","(1b) general elementary school","140","1","1","1"
"Yes","2015","(Married) couple without C. ","(1c) basic vocational qualification","594","1","1","1"
"Yes","2015","(Married) couple without C. ","(2b) intermediate general qualification","20","","",""
"Yes","2015","(Married) couple without C. ","(2a) intermediate vocational","362","1","1","1"
"Yes","2015","(Married) couple without C. ","(2c_gen) general maturity certificate","20","","",""
"Yes","2015","(Married) couple without C. ","(2c_voc) vocational maturity certificate","106","1","1","1"
"Yes","2015","(Married) couple without C. ","(3a) lower tertiary education","124","1","1","1"
"Yes","2015","(Married) couple without C. ","(3b) higher tertiary education","209","1","1","1"
"Yes","2015","Single parent ","(0) in school","2","","",""
"Yes","2015","Single parent ","(1a) inadequately completed","11","","",""
"Yes","2015","Single parent ","(1b) general elementary school","43","1","1","1"
"Yes","2015","Single parent ","(1c) basic vocational qualification","73","1","1","1"
"Yes","2015","Single parent ","(2b) intermediate general qualification","11","","",""
"Yes","2015","Single parent ","(2a) intermediate vocational","107","1","1","1"
"Yes","2015","Single parent ","(2c_gen) general maturity certificate","14","","",""
"Yes","2015","Single parent ","(2c_voc) vocational maturity certificate","37","1","1","1"
"Yes","2015","Single parent ","(3a) lower tertiary education","28","","",""
"Yes","2015","Single parent ","(3b) higher tertiary education","37","1","1","1"
"Yes","2015","Couple + C. LE 16 ","(0) in school","","","",""
"Yes","2015","Couple + C. LE 16 ","(1a) inadequately completed","21","","",""
"Yes","2015","Couple + C. LE 16 ","(1b) general elementary school","51","1","1","1"
"Yes","2015","Couple + C. LE 16 ","(1c) basic vocational qualification","143","1","1","1"
"Yes","2015","Couple + C. LE 16 ","(2b) intermediate general qualification","16","","",""
"Yes","2015","Couple + C. LE 16 ","(2a) intermediate vocational","164","1","1","1"
"Yes","2015","Couple + C. LE 16 ","(2c_gen) general maturity certificate","15","","",""
"Yes","2015","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","76","1","1","1"
"Yes","2015","Couple + C. LE 16 ","(3a) lower tertiary education","36","1","1","1"
"Yes","2015","Couple + C. LE 16 ","(3b) higher tertiary education","82","1","1","1"
"Yes","2015","Couple + C. GT 16 ","(0) in school","5","","",""
"Yes","2015","Couple + C. GT 16 ","(1a) inadequately completed","6","","",""
"Yes","2015","Couple + C. GT 16 ","(1b) general elementary school","37","1","1","1"
"Yes","2015","Couple + C. GT 16 ","(1c) basic vocational qualification","112","1","1","1"
"Yes","2015","Couple + C. GT 16 ","(2b) intermediate general qualification","3","","",""
"Yes","2015","Couple + C. GT 16 ","(2a) intermediate vocational","103","1","1","1"
"Yes","2015","Couple + C. GT 16 ","(2c_gen) general maturity certificate","12","","",""
"Yes","2015","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","37","1","1","1"
"Yes","2015","Couple + C. GT 16 ","(3a) lower tertiary education","24","","",""
"Yes","2015","Couple + C. GT 16 ","(3b) higher tertiary education","28","","",""
"Yes","2015","Couple + C. LE and GT 16","(0) in school","4","","",""
"Yes","2015","Couple + C. LE and GT 16","(1a) inadequately completed","14","","",""
"Yes","2015","Couple + C. LE and GT 16","(1b) general elementary school","32","1","1","1"
"Yes","2015","Couple + C. LE and GT 16","(1c) basic vocational qualification","51","1","1","1"
"Yes","2015","Couple + C. LE and GT 16","(2b) intermediate general qualification","7","","",""
"Yes","2015","Couple + C. LE and GT 16","(2a) intermediate vocational","71","1","1","1"
"Yes","2015","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","13","","",""
"Yes","2015","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","23","","",""
"Yes","2015","Couple + C. LE and GT 16","(3a) lower tertiary education","6","","",""
"Yes","2015","Couple + C. LE and GT 16","(3b) higher tertiary education","20","","",""
"Yes","2016","1-pers.-HH","(0) in school","","","",""
"Yes","2016","1-pers.-HH","(1a) inadequately completed","","","",""
"Yes","2016","1-pers.-HH","(1b) general elementary school","","","",""
"Yes","2016","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Yes","2016","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Yes","2016","1-pers.-HH","(2a) intermediate vocational","","","",""
"Yes","2016","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Yes","2016","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Yes","2016","1-pers.-HH","(3a) lower tertiary education","","","",""
"Yes","2016","1-pers.-HH","(3b) higher tertiary education","","","",""
"Yes","2016","(Married) couple without C. ","(0) in school","","","",""
"Yes","2016","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Yes","2016","(Married) couple without C. ","(1b) general elementary school","","","",""
"Yes","2016","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Yes","2016","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Yes","2016","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Yes","2016","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Yes","2016","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2016","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Yes","2016","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Yes","2016","Single parent ","(0) in school","","","",""
"Yes","2016","Single parent ","(1a) inadequately completed","","","",""
"Yes","2016","Single parent ","(1b) general elementary school","","","",""
"Yes","2016","Single parent ","(1c) basic vocational qualification","","","",""
"Yes","2016","Single parent ","(2b) intermediate general qualification","","","",""
"Yes","2016","Single parent ","(2a) intermediate vocational","","","",""
"Yes","2016","Single parent ","(2c_gen) general maturity certificate","","","",""
"Yes","2016","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2016","Single parent ","(3a) lower tertiary education","","","",""
"Yes","2016","Single parent ","(3b) higher tertiary education","","","",""
"Yes","2016","Couple + C. LE 16 ","(0) in school","","","",""
"Yes","2016","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Yes","2016","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Yes","2016","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Yes","2016","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Yes","2016","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Yes","2016","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Yes","2016","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2016","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Yes","2016","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Yes","2016","Couple + C. GT 16 ","(0) in school","","","",""
"Yes","2016","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Yes","2016","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Yes","2016","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Yes","2016","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Yes","2016","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Yes","2016","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Yes","2016","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2016","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Yes","2016","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Yes","2016","Couple + C. LE and GT 16","(0) in school","","","",""
"Yes","2016","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Yes","2016","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Yes","2016","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Yes","2016","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Yes","2016","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Yes","2016","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Yes","2016","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Yes","2016","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Yes","2016","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Yes","2017","1-pers.-HH","(0) in school","","","",""
"Yes","2017","1-pers.-HH","(1a) inadequately completed","16","","",""
"Yes","2017","1-pers.-HH","(1b) general elementary school","107","1","1","1"
"Yes","2017","1-pers.-HH","(1c) basic vocational qualification","259","1","1","1"
"Yes","2017","1-pers.-HH","(2b) intermediate general qualification","18","","",""
"Yes","2017","1-pers.-HH","(2a) intermediate vocational","187","1","1","1"
"Yes","2017","1-pers.-HH","(2c_gen) general maturity certificate","22","","",""
"Yes","2017","1-pers.-HH","(2c_voc) vocational maturity certificate","52","1","1","1"
"Yes","2017","1-pers.-HH","(3a) lower tertiary education","56","1","1","1"
"Yes","2017","1-pers.-HH","(3b) higher tertiary education","78","1","1","1"
"Yes","2017","(Married) couple without C. ","(0) in school","1","","",""
"Yes","2017","(Married) couple without C. ","(1a) inadequately completed","20","","",""
"Yes","2017","(Married) couple without C. ","(1b) general elementary school","129","1","1","1"
"Yes","2017","(Married) couple without C. ","(1c) basic vocational qualification","544","1","1","1"
