"ple0022","year","e11103","migback","n","percent","lower_confidence","upper_confidence"
"No","2012","Full Time","no migration background","","","",""
"No","2012","Full Time","direct migration background","","","",""
"No","2012","Full Time","indirect migration background","","","",""
"No","2012","Part Time","no migration background","","","",""
"No","2012","Part Time","direct migration background","","","",""
"No","2012","Part Time","indirect migration background","","","",""
"No","2012","Not Working","no migration background","","","",""
"No","2012","Not Working","direct migration background","","","",""
"No","2012","Not Working","indirect migration background","","","",""
"Yes","2013","Full Time","no migration background","791","0.132299987218108","0.123805813840686","0.14079416059553"
"Yes","2013","Full Time","direct migration background","90","0.187600201428487","0.155352746286796","0.219847656570177"
"Yes","2013","Full Time","indirect migration background","28","","",""
"Yes","2013","Part Time","no migration background","579","0.157635862164131","0.146225660426361","0.169046063901901"
"Yes","2013","Part Time","direct migration background","73","0.156740866833518","0.123150597735211","0.190331135931824"
"Yes","2013","Part Time","indirect migration background","17","","",""
"Yes","2013","Not Working","no migration background","1650","0.267067535785688","0.256335866378213","0.277799205193163"
"Yes","2013","Not Working","direct migration background","172","0.291053887630384","0.256987110122266","0.325120665138501"
"Yes","2013","Not Working","indirect migration background","14","","",""
"No","2013","Full Time","no migration background","5321","0.867700012781892","0.85920583940447","0.876194186159314"
"No","2013","Full Time","direct migration background","473","0.812399798571513","0.780152343429823","0.844647253713203"
"No","2013","Full Time","indirect migration background","294","0.923275068929344","0.894204471107629","0.95234566675106"
"No","2013","Part Time","no migration background","3339","0.842364137835869","0.830953936098099","0.853774339573639"
"No","2013","Part Time","direct migration background","377","0.843259133166482","0.809668864068176","0.876849402264789"
"No","2013","Part Time","indirect migration background","213","0.917529270537071","0.881978906286951","0.953079634787192"
"No","2013","Not Working","no migration background","4879","0.732932464214312","0.722200794806837","0.743664133621787"
"No","2013","Not Working","direct migration background","511","0.708946112369616","0.674879334861499","0.743012889877734"
"No","2013","Not Working","indirect migration background","150","0.875022326995494","0.824410507397025","0.925634146593962"
"Yes","2014","Full Time","no migration background","","","",""
"Yes","2014","Full Time","direct migration background","","","",""
"Yes","2014","Full Time","indirect migration background","","","",""
"Yes","2014","Part Time","no migration background","","","",""
"Yes","2014","Part Time","direct migration background","","","",""
"Yes","2014","Part Time","indirect migration background","","","",""
"Yes","2014","Not Working","no migration background","","","",""
"Yes","2014","Not Working","direct migration background","","","",""
"Yes","2014","Not Working","indirect migration background","","","",""
"No","2014","Full Time","no migration background","","","",""
"No","2014","Full Time","direct migration background","","","",""
"No","2014","Full Time","indirect migration background","","","",""
"No","2014","Part Time","no migration background","","","",""
"No","2014","Part Time","direct migration background","","","",""
"No","2014","Part Time","indirect migration background","","","",""
"No","2014","Not Working","no migration background","","","",""
"No","2014","Not Working","direct migration background","","","",""
"No","2014","Not Working","indirect migration background","","","",""
"Yes","2015","Full Time","no migration background","889","0.122347423657974","0.114802451239799","0.129892396076149"
"Yes","2015","Full Time","direct migration background","207","0.129764500082885","0.113405644048736","0.146123356117035"
"Yes","2015","Full Time","indirect migration background","51","0.0459136098003786","0.0299095569771308","0.0619176626236264"
"Yes","2015","Part Time","no migration background","747","0.156593289485932","0.146745940644224","0.16644063832764"
"Yes","2015","Part Time","direct migration background","191","0.147741040712632","0.128978524119606","0.166503557305659"
"Yes","2015","Part Time","indirect migration background","56","0.117469043606293","0.0901345409172664","0.14480354629532"
"Yes","2015","Not Working","no migration background","1664","0.268198995684855","0.257620895840818","0.278777095528893"
"Yes","2015","Not Working","direct migration background","290","0.263977912056849","0.240252948851855","0.287702875261843"
"Yes","2015","Not Working","indirect migration background","43","0.0791309448452038","0.0539936613443103","0.104268228346097"
"No","2015","Full Time","no migration background","6357","0.877652576342026","0.870107603923851","0.885197548760201"
"No","2015","Full Time","direct migration background","1414","0.870235499917115","0.853876643882965","0.886594355951264"
"No","2015","Full Time","indirect migration background","606","0.954086390199621","0.938082337376374","0.970090443022869"
"No","2015","Part Time","no migration background","4485","0.843406710514068","0.83355936167236","0.853254059355776"
"No","2015","Part Time","direct migration background","1183","0.852258959287368","0.833496442694341","0.871021475880394"
"No","2015","Part Time","indirect migration background","477","0.882530956393707","0.85519645370468","0.909865459082734"
"No","2015","Not Working","no migration background","5074","0.731801004315145","0.721222904471107","0.742379104159182"
"No","2015","Not Working","direct migration background","1036","0.736022087943151","0.712297124738157","0.759747051148145"
"No","2015","Not Working","indirect migration background","400","0.920869055154796","0.895731771653903","0.94600633865569"
"Yes","2016","Full Time","no migration background","","","",""
"Yes","2016","Full Time","direct migration background","","","",""
"Yes","2016","Full Time","indirect migration background","","","",""
"Yes","2016","Part Time","no migration background","","","",""
"Yes","2016","Part Time","direct migration background","","","",""
"Yes","2016","Part Time","indirect migration background","","","",""
"Yes","2016","Not Working","no migration background","","","",""
"Yes","2016","Not Working","direct migration background","","","",""
"Yes","2016","Not Working","indirect migration background","","","",""
"No","2016","Full Time","no migration background","","","",""
"No","2016","Full Time","direct migration background","","","",""
"No","2016","Full Time","indirect migration background","","","",""
"No","2016","Part Time","no migration background","","","",""
"No","2016","Part Time","direct migration background","","","",""
"No","2016","Part Time","indirect migration background","","","",""
"No","2016","Not Working","no migration background","","","",""
"No","2016","Not Working","direct migration background","","","",""
"No","2016","Not Working","indirect migration background","","","",""
"Yes","2017","Full Time","no migration background","951","0.11231303195978","0.105389194274086","0.119236869645475"
"Yes","2017","Full Time","direct migration background","184","0.105992204157173","0.0916353147109531","0.120349093603393"
"Yes","2017","Full Time","indirect migration background","61","0.0772822769504791","0.0568162471292418","0.0977483067717163"
"Yes","2017","Part Time","no migration background","762","0.143289084245822","0.134111749751993","0.152466418739652"
"Yes","2017","Part Time","direct migration background","206","0.159495326070622","0.140778445445401","0.178212206695843"
"Yes","2017","Part Time","indirect migration background","53","0.0946914927737931","0.0714758202968045","0.117907165250782"
"Yes","2017","Not Working","no migration background","1551","0.255963265022817","0.245554052296608","0.266372477749026"
"Yes","2017","Not Working","direct migration background","292","0.232233603187803","0.210363357474729","0.254103848900878"
"Yes","2017","Not Working","indirect migration background","47","0.0953106368652727","0.0681798579767209","0.122441415753825"
"No","2017","Full Time","no migration background","7038","0.88768696804022","0.880763130354525","0.894610805725914"
"No","2017","Full Time","direct migration background","1582","0.894007795842827","0.879650906396607","0.908364685289047"
"No","2017","Full Time","indirect migration background","593","0.922717723049521","0.902251693228284","0.943183752870758"
"No","2017","Part Time","no migration background","4837","0.856710915754178","0.847533581260348","0.865888250248007"
"No","2017","Part Time","direct migration background","1264","0.840504673929378","0.821787793304156","0.859221554554599"
"No","2017","Part Time","indirect migration background","558","0.905308507226207","0.882092834749218","0.928524179703195"
"No","2017","Not Working","no migration background","5201","0.744036734977183","0.733627522250974","0.754445947703392"
"No","2017","Not Working","direct migration background","1140","0.767766396812197","0.745896151099122","0.789636642525271"
"No","2017","Not Working","indirect migration background","403","0.904689363134727","0.877558584246175","0.931820142023279"
"Yes","2018","Full Time","no migration background","","","",""
"Yes","2018","Full Time","direct migration background","","","",""
"Yes","2018","Full Time","indirect migration background","","","",""
"Yes","2018","Part Time","no migration background","","","",""
"Yes","2018","Part Time","direct migration background","","","",""
"Yes","2018","Part Time","indirect migration background","","","",""
"Yes","2018","Not Working","no migration background","","","",""
"Yes","2018","Not Working","direct migration background","","","",""
"Yes","2018","Not Working","indirect migration background","","","",""
"No","2018","Full Time","no migration background","","","",""
"No","2018","Full Time","direct migration background","","","",""
"No","2018","Full Time","indirect migration background","","","",""
"No","2018","Part Time","no migration background","","","",""
"No","2018","Part Time","direct migration background","","","",""
"No","2018","Part Time","indirect migration background","","","",""
"No","2018","Not Working","no migration background","","","",""
"No","2018","Not Working","direct migration background","","","",""
"No","2018","Not Working","indirect migration background","","","",""
"Yes","2019","Full Time","no migration background","945","0.117594963005881","0.110652338364536","0.124537587647226"
"Yes","2019","Full Time","direct migration background","160","0.107263025372856","0.0917574046059857","0.122768646139726"
"Yes","2019","Full Time","indirect migration background","72","0.0912851987548725","0.0702622107565551","0.11230818675319"
"Yes","2019","Part Time","no migration background","769","0.14288740161259","0.133591212682838","0.152183590542342"
"Yes","2019","Part Time","direct migration background","159","0.136726507851845","0.117263875478799","0.156189140224891"
"Yes","2019","Part Time","indirect migration background","54","0.0743259250066392","0.0532675830869996","0.0953842669262788"
"Yes","2019","Not Working","no migration background","1554","0.263538591759565","0.252906838842271","0.274170344676858"
"Yes","2019","Not Working","direct migration background","241","0.232363355243993","0.20776044137001","0.256966269117976"
"Yes","2019","Not Working","indirect migration background","42","0.0961125059470177","0.0670088787053408","0.125216133188695"
"No","2019","Full Time","no migration background","7325","0.882405036994119","0.875462412352774","0.889347661635464"
"No","2019","Full Time","direct migration background","1370","0.892736974627144","0.877231353860274","0.908242595394014"
"No","2019","Full Time","indirect migration background","649","0.908714801245127","0.88769181324681","0.929737789243445"
"No","2019","Part Time","no migration background","4675","0.85711259838741","0.847816409457658","0.866408787317162"
"No","2019","Part Time","direct migration background","1038","0.863273492148155","0.843810859775109","0.882736124521201"
"No","2019","Part Time","indirect migration background","542","0.925674074993361","0.904615733073721","0.946732416913"
"No","2019","Not Working","no migration background","5042","0.736461408240435","0.725829655323142","0.747093161157729"
"No","2019","Not Working","direct migration background","891","0.767636644756007","0.743033730882024","0.79223955862999"
"No","2019","Not Working","indirect migration background","352","0.903887494052982","0.874783866811305","0.932991121294659"
