"ple0022","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"No","2011","Couple + C. GT 16 ","inadequately","28","","",""
"No","2011","Couple + C. GT 16 ","general elemantary","280","0.855535844452948","0.817489728622222","0.893581960283674"
"No","2011","Couple + C. GT 16 ","middle vocational","1363","0.867238711608856","0.850602104495921","0.883875318721791"
"No","2011","Couple + C. GT 16 ","vocational + Abi","158","0.828461116199548","0.773991221683898","0.882931010715197"
"No","2011","Couple + C. GT 16 ","higher vocational","179","0.859840399088425","0.812999285357718","0.906681512819133"
"No","2011","Couple + C. GT 16 ","higher education","515","0.88189013870934","0.855669883070272","0.908110394348408"
"No","2011","Couple + C. LE and GT 16","in school","102","0.995921973866207","0.983614550555315","1.0082293971771"
"No","2011","Couple + C. LE and GT 16","inadequately","8","","",""
"No","2011","Couple + C. LE and GT 16","general elemantary","162","0.882298749331286","0.83509027707999","0.929507221582583"
"No","2011","Couple + C. LE and GT 16","middle vocational","490","0.882461433348356","0.855810972542583","0.909111894154129"
"No","2011","Couple + C. LE and GT 16","vocational + Abi","58","0.769544232353415","0.66945111409008","0.86963735061675"
"No","2011","Couple + C. LE and GT 16","higher vocational","64","0.876330806975536","0.801826348499335","0.950835265451737"
"No","2011","Couple + C. LE and GT 16","higher education","175","0.88369164573587","0.839148859165574","0.928234432306166"
"Yes","2012","1-pers.-HH","in school","","","",""
"Yes","2012","1-pers.-HH","inadequately","","","",""
"Yes","2012","1-pers.-HH","general elemantary","","","",""
"Yes","2012","1-pers.-HH","middle vocational","","","",""
"Yes","2012","1-pers.-HH","vocational + Abi","","","",""
"Yes","2012","1-pers.-HH","higher vocational","","","",""
"Yes","2012","1-pers.-HH","higher education","","","",""
"Yes","2012","(Married) couple without C. ","in school","","","",""
"Yes","2012","(Married) couple without C. ","inadequately","","","",""
"Yes","2012","(Married) couple without C. ","general elemantary","","","",""
"Yes","2012","(Married) couple without C. ","middle vocational","","","",""
"Yes","2012","(Married) couple without C. ","vocational + Abi","","","",""
"Yes","2012","(Married) couple without C. ","higher vocational","","","",""
"Yes","2012","(Married) couple without C. ","higher education","","","",""
"Yes","2012","Single parent ","in school","","","",""
"Yes","2012","Single parent ","inadequately","","","",""
"Yes","2012","Single parent ","general elemantary","","","",""
"Yes","2012","Single parent ","middle vocational","","","",""
"Yes","2012","Single parent ","vocational + Abi","","","",""
"Yes","2012","Single parent ","higher vocational","","","",""
"Yes","2012","Single parent ","higher education","","","",""
"Yes","2012","Couple + C. LE 16 ","in school","","","",""
"Yes","2012","Couple + C. LE 16 ","inadequately","","","",""
"Yes","2012","Couple + C. LE 16 ","general elemantary","","","",""
"Yes","2012","Couple + C. LE 16 ","middle vocational","","","",""
"Yes","2012","Couple + C. LE 16 ","vocational + Abi","","","",""
"Yes","2012","Couple + C. LE 16 ","higher vocational","","","",""
"Yes","2012","Couple + C. LE 16 ","higher education","","","",""
"Yes","2012","Couple + C. GT 16 ","in school","","","",""
"Yes","2012","Couple + C. GT 16 ","inadequately","","","",""
"Yes","2012","Couple + C. GT 16 ","general elemantary","","","",""
"Yes","2012","Couple + C. GT 16 ","middle vocational","","","",""
"Yes","2012","Couple + C. GT 16 ","vocational + Abi","","","",""
"Yes","2012","Couple + C. GT 16 ","higher vocational","","","",""
"Yes","2012","Couple + C. GT 16 ","higher education","","","",""
"Yes","2012","Couple + C. LE and GT 16","in school","","","",""
"Yes","2012","Couple + C. LE and GT 16","inadequately","","","",""
"Yes","2012","Couple + C. LE and GT 16","general elemantary","","","",""
"Yes","2012","Couple + C. LE and GT 16","middle vocational","","","",""
"Yes","2012","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Yes","2012","Couple + C. LE and GT 16","higher vocational","","","",""
"Yes","2012","Couple + C. LE and GT 16","higher education","","","",""
"No","2012","1-pers.-HH","in school","","","",""
"No","2012","1-pers.-HH","inadequately","","","",""
"No","2012","1-pers.-HH","general elemantary","","","",""
"No","2012","1-pers.-HH","middle vocational","","","",""
"No","2012","1-pers.-HH","vocational + Abi","","","",""
"No","2012","1-pers.-HH","higher vocational","","","",""
"No","2012","1-pers.-HH","higher education","","","",""
"No","2012","(Married) couple without C. ","in school","","","",""
"No","2012","(Married) couple without C. ","inadequately","","","",""
"No","2012","(Married) couple without C. ","general elemantary","","","",""
"No","2012","(Married) couple without C. ","middle vocational","","","",""
"No","2012","(Married) couple without C. ","vocational + Abi","","","",""
"No","2012","(Married) couple without C. ","higher vocational","","","",""
"No","2012","(Married) couple without C. ","higher education","","","",""
"No","2012","Single parent ","in school","","","",""
"No","2012","Single parent ","inadequately","","","",""
"No","2012","Single parent ","general elemantary","","","",""
"No","2012","Single parent ","middle vocational","","","",""
"No","2012","Single parent ","vocational + Abi","","","",""
"No","2012","Single parent ","higher vocational","","","",""
"No","2012","Single parent ","higher education","","","",""
"No","2012","Couple + C. LE 16 ","in school","","","",""
"No","2012","Couple + C. LE 16 ","inadequately","","","",""
"No","2012","Couple + C. LE 16 ","general elemantary","","","",""
"No","2012","Couple + C. LE 16 ","middle vocational","","","",""
"No","2012","Couple + C. LE 16 ","vocational + Abi","","","",""
"No","2012","Couple + C. LE 16 ","higher vocational","","","",""
"No","2012","Couple + C. LE 16 ","higher education","","","",""
"No","2012","Couple + C. GT 16 ","in school","","","",""
"No","2012","Couple + C. GT 16 ","inadequately","","","",""
"No","2012","Couple + C. GT 16 ","general elemantary","","","",""
"No","2012","Couple + C. GT 16 ","middle vocational","","","",""
"No","2012","Couple + C. GT 16 ","vocational + Abi","","","",""
"No","2012","Couple + C. GT 16 ","higher vocational","","","",""
"No","2012","Couple + C. GT 16 ","higher education","","","",""
"No","2012","Couple + C. LE and GT 16","in school","","","",""
"No","2012","Couple + C. LE and GT 16","inadequately","","","",""
"No","2012","Couple + C. LE and GT 16","general elemantary","","","",""
"No","2012","Couple + C. LE and GT 16","middle vocational","","","",""
"No","2012","Couple + C. LE and GT 16","vocational + Abi","","","",""
"No","2012","Couple + C. LE and GT 16","higher vocational","","","",""
"No","2012","Couple + C. LE and GT 16","higher education","","","",""
"Yes","2013","1-pers.-HH","in school","","","",""
"Yes","2013","1-pers.-HH","inadequately","14","","",""
"Yes","2013","1-pers.-HH","general elemantary","152","0.337978465179401","0.293679701187224","0.382277229171578"
"Yes","2013","1-pers.-HH","middle vocational","409","0.24643762475164","0.226241581291293","0.266633668211986"
"Yes","2013","1-pers.-HH","vocational + Abi","32","0.172050200370044","0.120510240639074","0.223590160101014"
"Yes","2013","1-pers.-HH","higher vocational","56","0.296897313815546","0.23389087710848","0.359903750522613"
"Yes","2013","1-pers.-HH","higher education","127","0.156663959317603","0.131349399525189","0.181978519110017"
"Yes","2013","(Married) couple without C. ","in school","","","",""
"Yes","2013","(Married) couple without C. ","inadequately","19","","",""
"Yes","2013","(Married) couple without C. ","general elemantary","157","0.225573015374304","0.192909977120356","0.258236053628253"
"Yes","2013","(Married) couple without C. ","middle vocational","927","0.238414480084417","0.225104082226224","0.251724877942611"
"Yes","2013","(Married) couple without C. ","vocational + Abi","61","0.181990221503724","0.141452275164104","0.222528167843344"
"Yes","2013","(Married) couple without C. ","higher vocational","132","0.213310284944964","0.18064117851006","0.245979391379868"
"Yes","2013","(Married) couple without C. ","higher education","331","0.152307610393315","0.136760869623894","0.167854351162737"
"Yes","2013","Single parent ","in school","2","","",""
"Yes","2013","Single parent ","inadequately","5","","",""
"Yes","2013","Single parent ","general elemantary","31","0.195777426472983","0.137485618299742","0.254069234646224"
"Yes","2013","Single parent ","middle vocational","90","0.128142430221644","0.100080399919956","0.156204460523332"
"Yes","2013","Single parent ","vocational + Abi","11","","",""
"Yes","2013","Single parent ","higher vocational","8","","",""
"Yes","2013","Single parent ","higher education","30","0.164171260672997","0.108650264164451","0.219692257181542"
"Yes","2013","Couple + C. LE 16 ","in school","","","",""
"Yes","2013","Couple + C. LE 16 ","inadequately","5","","",""
"Yes","2013","Couple + C. LE 16 ","general elemantary","24","","",""
"Yes","2013","Couple + C. LE 16 ","middle vocational","156","0.126915329111639","0.10871489490957","0.145115763313708"
"Yes","2013","Couple + C. LE 16 ","vocational + Abi","21","","",""
"Yes","2013","Couple + C. LE 16 ","higher vocational","22","","",""
"Yes","2013","Couple + C. LE 16 ","higher education","45","0.0581237065429404","0.0415973806671188","0.074650032418762"
"Yes","2013","Couple + C. GT 16 ","in school","2","","",""
"Yes","2013","Couple + C. GT 16 ","inadequately","4","","",""
"Yes","2013","Couple + C. GT 16 ","general elemantary","32","0.132315865239058","0.0902301021286643","0.174401628349452"
"Yes","2013","Couple + C. GT 16 ","middle vocational","216","0.153280092656193","0.13409821106131","0.172461974251075"
"Yes","2013","Couple + C. GT 16 ","vocational + Abi","20","","",""
"Yes","2013","Couple + C. GT 16 ","higher vocational","30","0.128261459100228","0.0776982462413958","0.178824671959061"
"Yes","2013","Couple + C. GT 16 ","higher education","63","0.130302081484778","0.100646572417573","0.159957590551983"
"Yes","2013","Couple + C. LE and GT 16","in school","","","",""
"Yes","2013","Couple + C. LE and GT 16","inadequately","2","","",""
"Yes","2013","Couple + C. LE and GT 16","general elemantary","12","","",""
"Yes","2013","Couple + C. LE and GT 16","middle vocational","40","0.105697532353498","0.0753008311447413","0.136094233562255"
"Yes","2013","Couple + C. LE and GT 16","vocational + Abi","8","","",""
"Yes","2013","Couple + C. LE and GT 16","higher vocational","14","","",""
"Yes","2013","Couple + C. LE and GT 16","higher education","15","","",""
"No","2013","1-pers.-HH","in school","1","","",""
"No","2013","1-pers.-HH","inadequately","33","0.702372968728327","0.571659830113718","0.833086107342937"
"No","2013","1-pers.-HH","general elemantary","286","0.662021534820599","0.617722770828422","0.706320298812776"
"No","2013","1-pers.-HH","middle vocational","1340","0.75356237524836","0.733366331788014","0.773758418708707"
"No","2013","1-pers.-HH","vocational + Abi","174","0.827949799629956","0.776409839898986","0.879489759360926"
"No","2013","1-pers.-HH","higher vocational","146","0.703102686184454","0.640096249477387","0.76610912289152"
"No","2013","1-pers.-HH","higher education","665","0.843336040682397","0.818021480889983","0.868650600474811"
"No","2013","(Married) couple without C. ","in school","4","","",""
"No","2013","(Married) couple without C. ","inadequately","36","0.592696949578528","0.462846958645046","0.722546940512011"
"No","2013","(Married) couple without C. ","general elemantary","472","0.774426984625696","0.741763946371747","0.807090022879644"
"No","2013","(Married) couple without C. ","middle vocational","3010","0.761585519915583","0.748275122057389","0.774895917773776"
"No","2013","(Married) couple without C. ","vocational + Abi","287","0.818009778496276","0.777471832156656","0.858547724835896"
"No","2013","(Married) couple without C. ","higher vocational","472","0.786689715055036","0.754020608620132","0.81935882148994"
"No","2013","(Married) couple without C. ","higher education","1721","0.847692389606684","0.832145648837263","0.863239130376106"
"No","2013","Single parent ","in school","49","0.991662890915942","0.96670816663463","1.01661761519725"
"No","2013","Single parent ","inadequately","15","","",""
"No","2013","Single parent ","general elemantary","147","0.804222573527017","0.745930765353777","0.862514381700258"
"No","2013","Single parent ","middle vocational","455","0.871857569778356","0.843795539476668","0.899919600080044"
"No","2013","Single parent ","vocational + Abi","49","0.809272981711302","0.709863892188311","0.908682071234292"
"No","2013","Single parent ","higher vocational","27","","",""
"No","2013","Single parent ","higher education","141","0.835828739327003","0.780307742818458","0.891349735835549"
"No","2013","Couple + C. LE 16 ","in school","1","","",""
"No","2013","Couple + C. LE 16 ","inadequately","24","","",""
"No","2013","Couple + C. LE 16 ","general elemantary","155","0.896896512622844","0.852348388528049","0.941444636717639"
"No","2013","Couple + C. LE 16 ","middle vocational","1129","0.873084670888361","0.854884236686292","0.89128510509043"
"No","2013","Couple + C. LE 16 ","vocational + Abi","235","0.903339839950881","0.867142434242728","0.939537245659033"
"No","2013","Couple + C. LE 16 ","higher vocational","215","0.940545501786262","0.910439285146521","0.970651718426003"
"No","2013","Couple + C. LE 16 ","higher education","725","0.94187629345706","0.925349967581238","0.958402619332881"
"No","2013","Couple + C. GT 16 ","in school","112","0.991918277513152","0.975482676932091","1.00835387809421"
"No","2013","Couple + C. GT 16 ","inadequately","13","","",""
"No","2013","Couple + C. GT 16 ","general elemantary","217","0.867684134760942","0.825598371650548","0.909769897871336"
"No","2013","Couple + C. GT 16 ","middle vocational","1139","0.846719907343807","0.827538025748924","0.86590178893869"
"No","2013","Couple + C. GT 16 ","vocational + Abi","126","0.831289713308521","0.770543578717229","0.892035847899813"
"No","2013","Couple + C. GT 16 ","higher vocational","138","0.871738540899772","0.821175328040939","0.922301753758604"
"No","2013","Couple + C. GT 16 ","higher education","432","0.869697918515222","0.840042409448017","0.899353427582427"
"No","2013","Couple + C. LE and GT 16","in school","81","1","1","1"
"No","2013","Couple + C. LE and GT 16","inadequately","13","","",""
"No","2013","Couple + C. LE and GT 16","general elemantary","112","0.907609922332056","0.856641694654423","0.958578150009688"
"No","2013","Couple + C. LE and GT 16","middle vocational","353","0.894302467646502","0.863905766437745","0.924699168855259"
"No","2013","Couple + C. LE and GT 16","vocational + Abi","57","0.914035587860551","0.845890851738363","0.982180323982738"
"No","2013","Couple + C. LE and GT 16","higher vocational","57","0.746503302555933","0.645317184165882","0.847689420945984"
"No","2013","Couple + C. LE and GT 16","higher education","139","0.881198100363721","0.830096300205795","0.932299900521647"
"Yes","2014","1-pers.-HH","in school","","","",""
"Yes","2014","1-pers.-HH","inadequately","","","",""
"Yes","2014","1-pers.-HH","general elemantary","","","",""
"Yes","2014","1-pers.-HH","middle vocational","","","",""
"Yes","2014","1-pers.-HH","vocational + Abi","","","",""
"Yes","2014","1-pers.-HH","higher vocational","","","",""
"Yes","2014","1-pers.-HH","higher education","","","",""
"Yes","2014","(Married) couple without C. ","in school","","","",""
"Yes","2014","(Married) couple without C. ","inadequately","","","",""
"Yes","2014","(Married) couple without C. ","general elemantary","","","",""
"Yes","2014","(Married) couple without C. ","middle vocational","","","",""
"Yes","2014","(Married) couple without C. ","vocational + Abi","","","",""
"Yes","2014","(Married) couple without C. ","higher vocational","","","",""
"Yes","2014","(Married) couple without C. ","higher education","","","",""
"Yes","2014","Single parent ","in school","","","",""
"Yes","2014","Single parent ","inadequately","","","",""
"Yes","2014","Single parent ","general elemantary","","","",""
"Yes","2014","Single parent ","middle vocational","","","",""
"Yes","2014","Single parent ","vocational + Abi","","","",""
"Yes","2014","Single parent ","higher vocational","","","",""
"Yes","2014","Single parent ","higher education","","","",""
"Yes","2014","Couple + C. LE 16 ","in school","","","",""
"Yes","2014","Couple + C. LE 16 ","inadequately","","","",""
"Yes","2014","Couple + C. LE 16 ","general elemantary","","","",""
"Yes","2014","Couple + C. LE 16 ","middle vocational","","","",""
"Yes","2014","Couple + C. LE 16 ","vocational + Abi","","","",""
"Yes","2014","Couple + C. LE 16 ","higher vocational","","","",""
"Yes","2014","Couple + C. LE 16 ","higher education","","","",""
"Yes","2014","Couple + C. GT 16 ","in school","","","",""
"Yes","2014","Couple + C. GT 16 ","inadequately","","","",""
"Yes","2014","Couple + C. GT 16 ","general elemantary","","","",""
"Yes","2014","Couple + C. GT 16 ","middle vocational","","","",""
"Yes","2014","Couple + C. GT 16 ","vocational + Abi","","","",""
"Yes","2014","Couple + C. GT 16 ","higher vocational","","","",""
"Yes","2014","Couple + C. GT 16 ","higher education","","","",""
"Yes","2014","Couple + C. LE and GT 16","in school","","","",""
"Yes","2014","Couple + C. LE and GT 16","inadequately","","","",""
"Yes","2014","Couple + C. LE and GT 16","general elemantary","","","",""
"Yes","2014","Couple + C. LE and GT 16","middle vocational","","","",""
"Yes","2014","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Yes","2014","Couple + C. LE and GT 16","higher vocational","","","",""
"Yes","2014","Couple + C. LE and GT 16","higher education","","","",""
"No","2014","1-pers.-HH","in school","","","",""
"No","2014","1-pers.-HH","inadequately","","","",""
"No","2014","1-pers.-HH","general elemantary","","","",""
"No","2014","1-pers.-HH","middle vocational","","","",""
"No","2014","1-pers.-HH","vocational + Abi","","","",""
"No","2014","1-pers.-HH","higher vocational","","","",""
"No","2014","1-pers.-HH","higher education","","","",""
"No","2014","(Married) couple without C. ","in school","","","",""
"No","2014","(Married) couple without C. ","inadequately","","","",""
"No","2014","(Married) couple without C. ","general elemantary","","","",""
"No","2014","(Married) couple without C. ","middle vocational","","","",""
"No","2014","(Married) couple without C. ","vocational + Abi","","","",""
"No","2014","(Married) couple without C. ","higher vocational","","","",""
"No","2014","(Married) couple without C. ","higher education","","","",""
"No","2014","Single parent ","in school","","","",""
"No","2014","Single parent ","inadequately","","","",""
"No","2014","Single parent ","general elemantary","","","",""
"No","2014","Single parent ","middle vocational","","","",""
"No","2014","Single parent ","vocational + Abi","","","",""
"No","2014","Single parent ","higher vocational","","","",""
"No","2014","Single parent ","higher education","","","",""
"No","2014","Couple + C. LE 16 ","in school","","","",""
"No","2014","Couple + C. LE 16 ","inadequately","","","",""
"No","2014","Couple + C. LE 16 ","general elemantary","","","",""
"No","2014","Couple + C. LE 16 ","middle vocational","","","",""
"No","2014","Couple + C. LE 16 ","vocational + Abi","","","",""
"No","2014","Couple + C. LE 16 ","higher vocational","","","",""
"No","2014","Couple + C. LE 16 ","higher education","","","",""
"No","2014","Couple + C. GT 16 ","in school","","","",""
"No","2014","Couple + C. GT 16 ","inadequately","","","",""
"No","2014","Couple + C. GT 16 ","general elemantary","","","",""
"No","2014","Couple + C. GT 16 ","middle vocational","","","",""
"No","2014","Couple + C. GT 16 ","vocational + Abi","","","",""
"No","2014","Couple + C. GT 16 ","higher vocational","","","",""
"No","2014","Couple + C. GT 16 ","higher education","","","",""
"No","2014","Couple + C. LE and GT 16","in school","","","",""
"No","2014","Couple + C. LE and GT 16","inadequately","","","",""
"No","2014","Couple + C. LE and GT 16","general elemantary","","","",""
"No","2014","Couple + C. LE and GT 16","middle vocational","","","",""
"No","2014","Couple + C. LE and GT 16","vocational + Abi","","","",""
"No","2014","Couple + C. LE and GT 16","higher vocational","","","",""
"No","2014","Couple + C. LE and GT 16","higher education","","","",""
"Yes","2015","1-pers.-HH","in school","","","",""
"Yes","2015","1-pers.-HH","inadequately","13","","",""
"Yes","2015","1-pers.-HH","general elemantary","126","0.273954935650478","0.231947565252376","0.31596230604858"
"Yes","2015","1-pers.-HH","middle vocational","424","0.257793371660554","0.237085237506473","0.278501505814635"
"Yes","2015","1-pers.-HH","vocational + Abi","49","0.234003889427761","0.179524915571219","0.288482863284303"
"Yes","2015","1-pers.-HH","higher vocational","56","0.258522503687765","0.19753881919065","0.319506188184879"
"Yes","2015","1-pers.-HH","higher education","134","0.15825426125116","0.133468985216325","0.183039537285995"
"Yes","2015","(Married) couple without C. ","in school","","","",""
"Yes","2015","(Married) couple without C. ","inadequately","16","","",""
"Yes","2015","(Married) couple without C. ","general elemantary","157","0.237846472439795","0.204059228849203","0.271633716030387"
"Yes","2015","(Married) couple without C. ","middle vocational","919","0.250394026647028","0.236568211359845","0.264219841934211"
"Yes","2015","(Married) couple without C. ","vocational + Abi","66","0.145531598521077","0.111846819981005","0.179216377061149"
"Yes","2015","(Married) couple without C. ","higher vocational","118","0.206415563217063","0.172590817780424","0.240240308653702"
"Yes","2015","(Married) couple without C. ","higher education","333","0.154196999246929","0.138494860479178","0.169899138014681"
"Yes","2015","Single parent ","in school","2","","",""
"Yes","2015","Single parent ","inadequately","10","","",""
"Yes","2015","Single parent ","general elemantary","52","0.158647939318858","0.121012247395876","0.19628363124184"
"Yes","2015","Single parent ","middle vocational","188","0.156879749224021","0.135189506258747","0.178569992189295"
"Yes","2015","Single parent ","vocational + Abi","35","0.145788178996316","0.0954773894236723","0.196098968568959"
"Yes","2015","Single parent ","higher vocational","12","","",""
"Yes","2015","Single parent ","higher education","65","0.178374246983276","0.137501273020534","0.219247220946019"
"Yes","2015","Couple + C. LE 16 ","in school","","","",""
"Yes","2015","Couple + C. LE 16 ","inadequately","19","","",""
"Yes","2015","Couple + C. LE 16 ","general elemantary","66","0.121434294042232","0.0928043243336025","0.150064263750861"
"Yes","2015","Couple + C. LE 16 ","middle vocational","298","0.116451833390121","0.10405287127856","0.128850795501682"
"Yes","2015","Couple + C. LE 16 ","vocational + Abi","65","0.0941120368328812","0.0722463745444301","0.115977699121332"
"Yes","2015","Couple + C. LE 16 ","higher vocational","44","0.0951247676809651","0.0653509290495339","0.124898606312396"
"Yes","2015","Couple + C. LE 16 ","higher education","118","0.0574835080636231","0.0466703089291026","0.0682967071981436"
"Yes","2015","Couple + C. GT 16 ","in school","5","","",""
"Yes","2015","Couple + C. GT 16 ","inadequately","5","","",""
"Yes","2015","Couple + C. GT 16 ","general elemantary","40","0.113438201410642","0.0782493600800094","0.148627042741274"
"Yes","2015","Couple + C. GT 16 ","middle vocational","207","0.11931508037645","0.102249367880771","0.136380792872129"
"Yes","2015","Couple + C. GT 16 ","vocational + Abi","33","0.102916320907456","0.0616234548426291","0.144209186972282"
"Yes","2015","Couple + C. GT 16 ","higher vocational","26","","",""
"Yes","2015","Couple + C. GT 16 ","higher education","52","0.0947506053204658","0.0694810058478962","0.120020204793035"
"Yes","2015","Couple + C. LE and GT 16","in school","4","","",""
"Yes","2015","Couple + C. LE and GT 16","inadequately","12","","",""
"Yes","2015","Couple + C. LE and GT 16","general elemantary","39","0.111708393500128","0.0777728525504222","0.145643934449835"
"Yes","2015","Couple + C. LE and GT 16","middle vocational","125","0.143379240734601","0.120263640516859","0.166494840952343"
"Yes","2015","Couple + C. LE and GT 16","vocational + Abi","15","","",""
"Yes","2015","Couple + C. LE and GT 16","higher vocational","20","","",""
"Yes","2015","Couple + C. LE and GT 16","higher education","26","","",""
"No","2015","1-pers.-HH","in school","4","","",""
"No","2015","1-pers.-HH","inadequately","31","0.655511102073416","0.515100664226993","0.795921539919839"
"No","2015","1-pers.-HH","general elemantary","307","0.726045064349522","0.68403769395142","0.768052434747624"
