"ple0022","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes","2016","16-34 y.","(0) in school","","","",""
"Yes","2016","16-34 y.","(1a) inadequately completed","","","",""
"Yes","2016","16-34 y.","(1b) general elementary school","","","",""
"Yes","2016","16-34 y.","(1c) basic vocational qualification","","","",""
"Yes","2016","16-34 y.","(2b) intermediate general qualification","","","",""
"Yes","2016","16-34 y.","(2a) intermediate vocational","","","",""
"Yes","2016","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Yes","2016","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes","2016","16-34 y.","(3a) lower tertiary education","","","",""
"Yes","2016","16-34 y.","(3b) higher tertiary education","","","",""
"Yes","2016","35-65 y.","(0) in school","","","",""
"Yes","2016","35-65 y.","(1a) inadequately completed","","","",""
"Yes","2016","35-65 y.","(1b) general elementary school","","","",""
"Yes","2016","35-65 y.","(1c) basic vocational qualification","","","",""
"Yes","2016","35-65 y.","(2b) intermediate general qualification","","","",""
"Yes","2016","35-65 y.","(2a) intermediate vocational","","","",""
"Yes","2016","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Yes","2016","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes","2016","35-65 y.","(3a) lower tertiary education","","","",""
"Yes","2016","35-65 y.","(3b) higher tertiary education","","","",""
"Yes","2016","66 and older","(0) in school","","","",""
"Yes","2016","66 and older","(1a) inadequately completed","","","",""
"Yes","2016","66 and older","(1b) general elementary school","","","",""
"Yes","2016","66 and older","(1c) basic vocational qualification","","","",""
"Yes","2016","66 and older","(2b) intermediate general qualification","","","",""
"Yes","2016","66 and older","(2a) intermediate vocational","","","",""
"Yes","2016","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes","2016","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes","2016","66 and older","(3a) lower tertiary education","","","",""
"Yes","2016","66 and older","(3b) higher tertiary education","","","",""
"Yes","2017","16-34 y.","(0) in school","11","","",""
"Yes","2017","16-34 y.","(1a) inadequately completed","11","","",""
"Yes","2017","16-34 y.","(1b) general elementary school","30","1","1","1"
"Yes","2017","16-34 y.","(1c) basic vocational qualification","25","","",""
"Yes","2017","16-34 y.","(2b) intermediate general qualification","28","","",""
"Yes","2017","16-34 y.","(2a) intermediate vocational","57","1","1","1"
"Yes","2017","16-34 y.","(2c_gen) general maturity certificate","38","1","1","1"
"Yes","2017","16-34 y.","(2c_voc) vocational maturity certificate","36","1","1","1"
"Yes","2017","16-34 y.","(3a) lower tertiary education","6","","",""
"Yes","2017","16-34 y.","(3b) higher tertiary education","32","1","1","1"
"Yes","2017","35-65 y.","(0) in school","","","",""
"Yes","2017","35-65 y.","(1a) inadequately completed","71","1","1","1"
"Yes","2017","35-65 y.","(1b) general elementary school","222","1","1","1"
"Yes","2017","35-65 y.","(1c) basic vocational qualification","630","1","1","1"
"Yes","2017","35-65 y.","(2b) intermediate general qualification","48","1","1","1"
"Yes","2017","35-65 y.","(2a) intermediate vocational","744","1","1","1"
"Yes","2017","35-65 y.","(2c_gen) general maturity certificate","69","1","1","1"
"Yes","2017","35-65 y.","(2c_voc) vocational maturity certificate","282","1","1","1"
"Yes","2017","35-65 y.","(3a) lower tertiary education","160","1","1","1"
"Yes","2017","35-65 y.","(3b) higher tertiary education","289","1","1","1"
"Yes","2017","66 and older","(0) in school","","","",""
"Yes","2017","66 and older","(1a) inadequately completed","17","","",""
"Yes","2017","66 and older","(1b) general elementary school","163","1","1","1"
"Yes","2017","66 and older","(1c) basic vocational qualification","536","1","1","1"
"Yes","2017","66 and older","(2b) intermediate general qualification","25","","",""
"Yes","2017","66 and older","(2a) intermediate vocational","225","1","1","1"
"Yes","2017","66 and older","(2c_gen) general maturity certificate","17","","",""
"Yes","2017","66 and older","(2c_voc) vocational maturity certificate","48","1","1","1"
"Yes","2017","66 and older","(3a) lower tertiary education","92","1","1","1"
"Yes","2017","66 and older","(3b) higher tertiary education","144","1","1","1"
"Yes","2018","16-34 y.","(0) in school","","","",""
"Yes","2018","16-34 y.","(1a) inadequately completed","","","",""
"Yes","2018","16-34 y.","(1b) general elementary school","","","",""
"Yes","2018","16-34 y.","(1c) basic vocational qualification","","","",""
"Yes","2018","16-34 y.","(2b) intermediate general qualification","","","",""
"Yes","2018","16-34 y.","(2a) intermediate vocational","","","",""
"Yes","2018","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Yes","2018","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes","2018","16-34 y.","(3a) lower tertiary education","","","",""
"Yes","2018","16-34 y.","(3b) higher tertiary education","","","",""
"Yes","2018","35-65 y.","(0) in school","","","",""
"Yes","2018","35-65 y.","(1a) inadequately completed","","","",""
"Yes","2018","35-65 y.","(1b) general elementary school","","","",""
"Yes","2018","35-65 y.","(1c) basic vocational qualification","","","",""
"Yes","2018","35-65 y.","(2b) intermediate general qualification","","","",""
"Yes","2018","35-65 y.","(2a) intermediate vocational","","","",""
"Yes","2018","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Yes","2018","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes","2018","35-65 y.","(3a) lower tertiary education","","","",""
"Yes","2018","35-65 y.","(3b) higher tertiary education","","","",""
"Yes","2018","66 and older","(0) in school","","","",""
"Yes","2018","66 and older","(1a) inadequately completed","","","",""
"Yes","2018","66 and older","(1b) general elementary school","","","",""
"Yes","2018","66 and older","(1c) basic vocational qualification","","","",""
"Yes","2018","66 and older","(2b) intermediate general qualification","","","",""
"Yes","2018","66 and older","(2a) intermediate vocational","","","",""
"Yes","2018","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes","2018","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes","2018","66 and older","(3a) lower tertiary education","","","",""
"Yes","2018","66 and older","(3b) higher tertiary education","","","",""
"Yes","2019","16-34 y.","(0) in school","5","","",""
"Yes","2019","16-34 y.","(1a) inadequately completed","7","","",""
"Yes","2019","16-34 y.","(1b) general elementary school","21","","",""
"Yes","2019","16-34 y.","(1c) basic vocational qualification","29","","",""
"Yes","2019","16-34 y.","(2b) intermediate general qualification","19","","",""
"Yes","2019","16-34 y.","(2a) intermediate vocational","44","1","1","1"
"Yes","2019","16-34 y.","(2c_gen) general maturity certificate","27","","",""
"Yes","2019","16-34 y.","(2c_voc) vocational maturity certificate","30","1","1","1"
"Yes","2019","16-34 y.","(3a) lower tertiary education","13","","",""
"Yes","2019","16-34 y.","(3b) higher tertiary education","32","1","1","1"
"Yes","2019","35-65 y.","(0) in school","","","",""
"Yes","2019","35-65 y.","(1a) inadequately completed","68","1","1","1"
"Yes","2019","35-65 y.","(1b) general elementary school","186","1","1","1"
"Yes","2019","35-65 y.","(1c) basic vocational qualification","508","1","1","1"
"Yes","2019","35-65 y.","(2b) intermediate general qualification","50","1","1","1"
"Yes","2019","35-65 y.","(2a) intermediate vocational","734","1","1","1"
"Yes","2019","35-65 y.","(2c_gen) general maturity certificate","77","1","1","1"
"Yes","2019","35-65 y.","(2c_voc) vocational maturity certificate","276","1","1","1"
"Yes","2019","35-65 y.","(3a) lower tertiary education","174","1","1","1"
"Yes","2019","35-65 y.","(3b) higher tertiary education","313","1","1","1"
"Yes","2019","66 and older","(0) in school","","","",""
"Yes","2019","66 and older","(1a) inadequately completed","19","","",""
"Yes","2019","66 and older","(1b) general elementary school","146","1","1","1"
"Yes","2019","66 and older","(1c) basic vocational qualification","503","1","1","1"
"Yes","2019","66 and older","(2b) intermediate general qualification","23","","",""
"Yes","2019","66 and older","(2a) intermediate vocational","228","1","1","1"
"Yes","2019","66 and older","(2c_gen) general maturity certificate","17","","",""
"Yes","2019","66 and older","(2c_voc) vocational maturity certificate","69","1","1","1"
"Yes","2019","66 and older","(3a) lower tertiary education","107","1","1","1"
"Yes","2019","66 and older","(3b) higher tertiary education","184","1","1","1"
