"ple0022","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence"
"No","2011","Couple + C. LE 16 ","direct migration background","348","0.929081954298922","0.903205332221827","0.954958576376016"
"No","2011","Couple + C. LE 16 ","indirect migration background","180","0.935862541545465","0.901475668054318","0.970249415036612"
"No","2011","Couple + C. GT 16 ","no migration background","2354","0.870052367684875","0.857399759009946","0.882704976359805"
"No","2011","Couple + C. GT 16 ","direct migration background","263","0.844067544528981","0.804130555451754","0.884004533606208"
"No","2011","Couple + C. GT 16 ","indirect migration background","162","0.985501743118417","0.967585925636928","1.00341756059991"
"No","2011","Couple + C. LE and GT 16","no migration background","823","0.891165346604235","0.871084831465109","0.911245861743361"
"No","2011","Couple + C. LE and GT 16","direct migration background","181","0.837754921233187","0.787891427578539","0.887618414887836"
"No","2011","Couple + C. LE and GT 16","indirect migration background","91","0.961436054489123","0.923696304091549","0.999175804886696"
"Yes","2012","1-pers.-HH","no migration background","","","",""
"Yes","2012","1-pers.-HH","direct migration background","","","",""
"Yes","2012","1-pers.-HH","indirect migration background","","","",""
"Yes","2012","(Married) couple without C. ","no migration background","","","",""
"Yes","2012","(Married) couple without C. ","direct migration background","","","",""
"Yes","2012","(Married) couple without C. ","indirect migration background","","","",""
"Yes","2012","Single parent ","no migration background","","","",""
"Yes","2012","Single parent ","direct migration background","","","",""
"Yes","2012","Single parent ","indirect migration background","","","",""
"Yes","2012","Couple + C. LE 16 ","no migration background","","","",""
"Yes","2012","Couple + C. LE 16 ","direct migration background","","","",""
"Yes","2012","Couple + C. LE 16 ","indirect migration background","","","",""
"Yes","2012","Couple + C. GT 16 ","no migration background","","","",""
"Yes","2012","Couple + C. GT 16 ","direct migration background","","","",""
"Yes","2012","Couple + C. GT 16 ","indirect migration background","","","",""
"Yes","2012","Couple + C. LE and GT 16","no migration background","","","",""
"Yes","2012","Couple + C. LE and GT 16","direct migration background","","","",""
"Yes","2012","Couple + C. LE and GT 16","indirect migration background","","","",""
"No","2012","1-pers.-HH","no migration background","","","",""
"No","2012","1-pers.-HH","direct migration background","","","",""
"No","2012","1-pers.-HH","indirect migration background","","","",""
"No","2012","(Married) couple without C. ","no migration background","","","",""
"No","2012","(Married) couple without C. ","direct migration background","","","",""
"No","2012","(Married) couple without C. ","indirect migration background","","","",""
"No","2012","Single parent ","no migration background","","","",""
"No","2012","Single parent ","direct migration background","","","",""
"No","2012","Single parent ","indirect migration background","","","",""
"No","2012","Couple + C. LE 16 ","no migration background","","","",""
"No","2012","Couple + C. LE 16 ","direct migration background","","","",""
"No","2012","Couple + C. LE 16 ","indirect migration background","","","",""
"No","2012","Couple + C. GT 16 ","no migration background","","","",""
"No","2012","Couple + C. GT 16 ","direct migration background","","","",""
"No","2012","Couple + C. GT 16 ","indirect migration background","","","",""
"No","2012","Couple + C. LE and GT 16","no migration background","","","",""
"No","2012","Couple + C. LE and GT 16","direct migration background","","","",""
"No","2012","Couple + C. LE and GT 16","indirect migration background","","","",""
"Yes","2013","1-pers.-HH","no migration background","721","0.238058961307355","0.223211958416562","0.252905964198148"
"Yes","2013","1-pers.-HH","direct migration background","59","0.2389860129759","0.183262383807327","0.294709642144473"
"Yes","2013","1-pers.-HH","indirect migration background","12","","",""
"Yes","2013","(Married) couple without C. ","no migration background","1494","0.213784495158534","0.204161100289965","0.223407890027103"
"Yes","2013","(Married) couple without C. ","direct migration background","127","0.238756846723022","0.20360375849691","0.273909934949135"
"Yes","2013","(Married) couple without C. ","indirect migration background","9","","",""
"Yes","2013","Single parent ","no migration background","151","0.136190692053655","0.114087251608551","0.158294132498759"
"Yes","2013","Single parent ","direct migration background","21","","",""
"Yes","2013","Single parent ","indirect migration background","9","","",""
"Yes","2013","Couple + C. LE 16 ","no migration background","226","0.0996505919575823","0.0872712133229455","0.112029970592219"
"Yes","2013","Couple + C. LE 16 ","direct migration background","34","0.0863091882305105","0.0565471148761045","0.116071261584916"
"Yes","2013","Couple + C. LE 16 ","indirect migration background","15","","",""
"Yes","2013","Couple + C. GT 16 ","no migration background","311","0.132169592440967","0.118188073926333","0.146151110955601"
"Yes","2013","Couple + C. GT 16 ","direct migration background","54","0.249938473384337","0.195499496396659","0.304377450372016"
"Yes","2013","Couple + C. GT 16 ","indirect migration background","7","","",""
"Yes","2013","Couple + C. LE and GT 16","no migration background","66","0.103283603609611","0.0808191024568147","0.125748104762406"
"Yes","2013","Couple + C. LE and GT 16","direct migration background","20","","",""
"Yes","2013","Couple + C. LE and GT 16","indirect migration background","6","","",""
"No","2013","1-pers.-HH","no migration background","2440","0.761941038692645","0.747094035801852","0.776788041583438"
"No","2013","1-pers.-HH","direct migration background","166","0.7610139870241","0.705290357855527","0.816737616192673"
"No","2013","1-pers.-HH","indirect migration background","75","0.82026976707572","0.739587631368156","0.900951902783283"
"No","2013","(Married) couple without C. ","no migration background","5478","0.786215504841466","0.776592109972897","0.795838899710035"
"No","2013","(Married) couple without C. ","direct migration background","438","0.761243153276978","0.726090065050865","0.79639624150309"
"No","2013","(Married) couple without C. ","indirect migration background","109","0.943455560342599","0.901781792896238","0.985129327788961"
"No","2013","Single parent ","no migration background","774","0.863809307946345","0.841705867501241","0.885912748391449"
"No","2013","Single parent ","direct migration background","82","0.76855689666312","0.68710717347118","0.850006619855059"
"No","2013","Single parent ","indirect migration background","79","0.930558650265576","0.877447255447904","0.983670045083248"
"No","2013","Couple + C. LE 16 ","no migration background","2023","0.900349408042418","0.887970029407781","0.912728786677054"
"No","2013","Couple + C. LE 16 ","direct migration background","308","0.91369081176949","0.883928738415084","0.943452885123895"
"No","2013","Couple + C. LE 16 ","indirect migration background","167","0.895659326271888","0.851246271889718","0.940072380654058"
"No","2013","Couple + C. GT 16 ","no migration background","1943","0.867830407559033","0.853848889044399","0.881811926073667"
"No","2013","Couple + C. GT 16 ","direct migration background","189","0.750061526615663","0.695622549627984","0.804500503603341"
"No","2013","Couple + C. GT 16 ","indirect migration background","130","0.972837061775018","0.945616553262031","1.000057570288"
"No","2013","Couple + C. LE and GT 16","no migration background","639","0.896716396390389","0.874251895237594","0.919180897543185"
"No","2013","Couple + C. LE and GT 16","direct migration background","130","0.866364809041607","0.811912878427351","0.920816739655863"
"No","2013","Couple + C. LE and GT 16","indirect migration background","81","0.909874964856271","0.849701911965976","0.970048017746567"
"Yes","2014","1-pers.-HH","no migration background","","","",""
"Yes","2014","1-pers.-HH","direct migration background","","","",""
"Yes","2014","1-pers.-HH","indirect migration background","","","",""
"Yes","2014","(Married) couple without C. ","no migration background","","","",""
"Yes","2014","(Married) couple without C. ","direct migration background","","","",""
"Yes","2014","(Married) couple without C. ","indirect migration background","","","",""
"Yes","2014","Single parent ","no migration background","","","",""
"Yes","2014","Single parent ","direct migration background","","","",""
"Yes","2014","Single parent ","indirect migration background","","","",""
"Yes","2014","Couple + C. LE 16 ","no migration background","","","",""
"Yes","2014","Couple + C. LE 16 ","direct migration background","","","",""
"Yes","2014","Couple + C. LE 16 ","indirect migration background","","","",""
"Yes","2014","Couple + C. GT 16 ","no migration background","","","",""
"Yes","2014","Couple + C. GT 16 ","direct migration background","","","",""
"Yes","2014","Couple + C. GT 16 ","indirect migration background","","","",""
"Yes","2014","Couple + C. LE and GT 16","no migration background","","","",""
"Yes","2014","Couple + C. LE and GT 16","direct migration background","","","",""
"Yes","2014","Couple + C. LE and GT 16","indirect migration background","","","",""
"No","2014","1-pers.-HH","no migration background","","","",""
"No","2014","1-pers.-HH","direct migration background","","","",""
"No","2014","1-pers.-HH","indirect migration background","","","",""
"No","2014","(Married) couple without C. ","no migration background","","","",""
"No","2014","(Married) couple without C. ","direct migration background","","","",""
"No","2014","(Married) couple without C. ","indirect migration background","","","",""
"No","2014","Single parent ","no migration background","","","",""
"No","2014","Single parent ","direct migration background","","","",""
"No","2014","Single parent ","indirect migration background","","","",""
"No","2014","Couple + C. LE 16 ","no migration background","","","",""
"No","2014","Couple + C. LE 16 ","direct migration background","","","",""
"No","2014","Couple + C. LE 16 ","indirect migration background","","","",""
"No","2014","Couple + C. GT 16 ","no migration background","","","",""
"No","2014","Couple + C. GT 16 ","direct migration background","","","",""
"No","2014","Couple + C. GT 16 ","indirect migration background","","","",""
"No","2014","Couple + C. LE and GT 16","no migration background","","","",""
"No","2014","Couple + C. LE and GT 16","direct migration background","","","",""
"No","2014","Couple + C. LE and GT 16","indirect migration background","","","",""
"Yes","2015","1-pers.-HH","no migration background","696","0.238135064378957","0.222895738353421","0.253374390404492"
"Yes","2015","1-pers.-HH","direct migration background","93","0.26045373341229","0.215367353393935","0.305540113430646"
"Yes","2015","1-pers.-HH","indirect migration background","19","","",""
"Yes","2015","(Married) couple without C. ","no migration background","1400","0.218951008755845","0.208842455784085","0.229059561727604"
"Yes","2015","(Married) couple without C. ","direct migration background","202","0.226763892456964","0.19920706000746","0.254320724906468"
"Yes","2015","(Married) couple without C. ","indirect migration background","12","","",""
"Yes","2015","Single parent ","no migration background","302","0.156604375716381","0.139819858547488","0.173388892885274"
"Yes","2015","Single parent ","direct migration background","48","0.148903656034001","0.108753553142625","0.189053758925377"
"Yes","2015","Single parent ","indirect migration background","20","","",""
"Yes","2015","Couple + C. LE 16 ","no migration background","407","0.0980251683969225","0.0888933578220281","0.107156978971817"
"Yes","2015","Couple + C. LE 16 ","direct migration background","146","0.0902336644245031","0.0758109262721096","0.104656402576897"
"Yes","2015","Couple + C. LE 16 ","indirect migration background","61","0.104065862953413","0.0771667673333159","0.130964958573511"
"Yes","2015","Couple + C. GT 16 ","no migration background","267","0.103502458187336","0.0907007375956179","0.116304178779054"
"Yes","2015","Couple + C. GT 16 ","direct migration background","94","0.178007302733589","0.144578795154703","0.211435810312474"
"Yes","2015","Couple + C. GT 16 ","indirect migration background","13","","",""
"Yes","2015","Couple + C. LE and GT 16","no migration background","165","0.110535434881528","0.0941340838094351","0.126936785953621"
"Yes","2015","Couple + C. LE and GT 16","direct migration background","65","0.122572766845498","0.0944667180299672","0.150678815661029"
"Yes","2015","Couple + C. LE and GT 16","indirect migration background","16","","",""
"No","2015","1-pers.-HH","no migration background","2305","0.761864935621043","0.746625609595508","0.777104261646579"
"No","2015","1-pers.-HH","direct migration background","271","0.73954626658771","0.694459886569354","0.784632646606066"
"No","2015","1-pers.-HH","indirect migration background","138","0.869227768280419","0.816489868765866","0.921965667794973"
"No","2015","(Married) couple without C. ","no migration background","5029","0.781048991244155","0.770940438272396","0.791157544215914"
"No","2015","(Married) couple without C. ","direct migration background","685","0.773236107543036","0.745679275093532","0.80079293999254"
"No","2015","(Married) couple without C. ","indirect migration background","174","0.952309899354098","0.921683574284068","0.982936224424127"
"No","2015","Single parent ","no migration background","1499","0.843395624283619","0.826611107114726","0.860180141452512"
"No","2015","Single parent ","direct migration background","254","0.851096343965999","0.810946241074623","0.891246446857375"
"No","2015","Single parent ","indirect migration background","207","0.938748355170199","0.907554529929518","0.96994218041088"
"No","2015","Couple + C. LE 16 ","no migration background","3666","0.901974831603077","0.892843021028183","0.911106642177972"
"No","2015","Couple + C. LE 16 ","direct migration background","1370","0.909766335575497","0.895343597423103","0.92418907372789"
"No","2015","Couple + C. LE 16 ","indirect migration background","434","0.895934137046587","0.869035041426489","0.922833232666684"
"No","2015","Couple + C. GT 16 ","no migration background","1908","0.896497541812664","0.883695821220946","0.909299262404382"
"No","2015","Couple + C. GT 16 ","direct migration background","409","0.821992697266411","0.788564189687526","0.855421204845297"
"No","2015","Couple + C. GT 16 ","indirect migration background","213","0.955781378924865","0.928978851340609","0.982583906509122"
"No","2015","Couple + C. LE and GT 16","no migration background","1239","0.889464565118472","0.873063214046379","0.905865916190565"
"No","2015","Couple + C. LE and GT 16","direct migration background","458","0.877427233154502","0.849321184338971","0.905533281970033"
"No","2015","Couple + C. LE and GT 16","indirect migration background","215","0.96083105881287","0.935813983637447","0.985848133988293"
"Yes","2016","1-pers.-HH","no migration background","","","",""
"Yes","2016","1-pers.-HH","direct migration background","","","",""
"Yes","2016","1-pers.-HH","indirect migration background","","","",""
"Yes","2016","(Married) couple without C. ","no migration background","","","",""
"Yes","2016","(Married) couple without C. ","direct migration background","","","",""
"Yes","2016","(Married) couple without C. ","indirect migration background","","","",""
"Yes","2016","Single parent ","no migration background","","","",""
"Yes","2016","Single parent ","direct migration background","","","",""
"Yes","2016","Single parent ","indirect migration background","","","",""
"Yes","2016","Couple + C. LE 16 ","no migration background","","","",""
"Yes","2016","Couple + C. LE 16 ","direct migration background","","","",""
"Yes","2016","Couple + C. LE 16 ","indirect migration background","","","",""
"Yes","2016","Couple + C. GT 16 ","no migration background","","","",""
"Yes","2016","Couple + C. GT 16 ","direct migration background","","","",""
"Yes","2016","Couple + C. GT 16 ","indirect migration background","","","",""
"Yes","2016","Couple + C. LE and GT 16","no migration background","","","",""
"Yes","2016","Couple + C. LE and GT 16","direct migration background","","","",""
"Yes","2016","Couple + C. LE and GT 16","indirect migration background","","","",""
"No","2016","1-pers.-HH","no migration background","","","",""
"No","2016","1-pers.-HH","direct migration background","","","",""
"No","2016","1-pers.-HH","indirect migration background","","","",""
"No","2016","(Married) couple without C. ","no migration background","","","",""
"No","2016","(Married) couple without C. ","direct migration background","","","",""
"No","2016","(Married) couple without C. ","indirect migration background","","","",""
"No","2016","Single parent ","no migration background","","","",""
"No","2016","Single parent ","direct migration background","","","",""
"No","2016","Single parent ","indirect migration background","","","",""
"No","2016","Couple + C. LE 16 ","no migration background","","","",""
"No","2016","Couple + C. LE 16 ","direct migration background","","","",""
"No","2016","Couple + C. LE 16 ","indirect migration background","","","",""
"No","2016","Couple + C. GT 16 ","no migration background","","","",""
"No","2016","Couple + C. GT 16 ","direct migration background","","","",""
"No","2016","Couple + C. GT 16 ","indirect migration background","","","",""
"No","2016","Couple + C. LE and GT 16","no migration background","","","",""
"No","2016","Couple + C. LE and GT 16","direct migration background","","","",""
"No","2016","Couple + C. LE and GT 16","indirect migration background","","","",""
"Yes","2017","1-pers.-HH","no migration background","687","0.207823624299874","0.193988391468322","0.221658857131425"
"Yes","2017","1-pers.-HH","direct migration background","89","0.1942938691635","0.158409316776601","0.230178421550399"
"Yes","2017","1-pers.-HH","indirect migration background","23","","",""
"Yes","2017","(Married) couple without C. ","no migration background","1397","0.202059183619742","0.192660159917022","0.211458207322461"
"Yes","2017","(Married) couple without C. ","direct migration background","206","0.183447725688477","0.15956682677652","0.207328624600434"
"Yes","2017","(Married) couple without C. ","indirect migration background","20","","",""
"Yes","2017","Single parent ","no migration background","230","0.129701584175204","0.113910751311929","0.145492417038479"
"Yes","2017","Single parent ","direct migration background","37","0.15125868377269","0.109439902955412","0.193077464589968"
"Yes","2017","Single parent ","indirect migration background","23","","",""
"Yes","2017","Couple + C. LE 16 ","no migration background","374","0.0919129226199658","0.0828189796528855","0.101006865587046"
"Yes","2017","Couple + C. LE 16 ","direct migration background","146","0.078830496808164","0.0656182520305124","0.0920427415858157"
"Yes","2017","Couple + C. LE 16 ","indirect migration background","50","0.0603771348843993","0.0391134949141259","0.0816407748546726"
"Yes","2017","Couple + C. GT 16 ","no migration background","359","0.135508677828408","0.122084036452419","0.148933319204397"
"Yes","2017","Couple + C. GT 16 ","direct migration background","88","0.220864659113772","0.185647521598476","0.256081796629068"
"Yes","2017","Couple + C. GT 16 ","indirect migration background","22","","",""
"Yes","2017","Couple + C. LE and GT 16","no migration background","152","0.0936930289127344","0.0790050007957866","0.108381057029682"
"Yes","2017","Couple + C. LE and GT 16","direct migration background","62","0.130087744944466","0.100482874152649","0.159692615736284"
"Yes","2017","Couple + C. LE and GT 16","indirect migration background","17","","",""
"No","2017","1-pers.-HH","no migration background","2617","0.792176375700126","0.778341142868575","0.806011608531678"
"No","2017","1-pers.-HH","direct migration background","378","0.8057061308365","0.769821578449601","0.841590683223399"
"No","2017","1-pers.-HH","indirect migration background","158","0.848404387066315","0.796158323674802","0.900650450457827"
"No","2017","(Married) couple without C. ","no migration background","5614","0.797940816380258","0.788541792677539","0.807339840082978"
"No","2017","(Married) couple without C. ","direct migration background","803","0.816552274311523","0.792671375399566","0.84043317322348"
"No","2017","(Married) couple without C. ","indirect migration background","218","0.924386220268958","0.890798013515241","0.957974427022675"
"No","2017","Single parent ","no migration background","1509","0.870298415824796","0.854507582961521","0.886089248688071"
"No","2017","Single parent ","direct migration background","245","0.84874131622731","0.806922535410032","0.890560097044588"
"No","2017","Single parent ","indirect migration background","200","0.905442046161918","0.867038173462368","0.943845918861468"
"No","2017","Couple + C. LE 16 ","no migration background","3503","0.908087077380034","0.898993134412954","0.917181020347114"
"No","2017","Couple + C. LE 16 ","direct migration background","1452","0.921169503191836","0.907957258414184","0.934381747969488"
"No","2017","Couple + C. LE 16 ","indirect migration background","432","0.939622865115601","0.918359225145327","0.960886505085874"
"No","2017","Couple + C. GT 16 ","no migration background","2138","0.864491322171592","0.851066680795603","0.877915963547581"
"No","2017","Couple + C. GT 16 ","direct migration background","445","0.779135340886228","0.743918203370932","0.814352478401524"
"No","2017","Couple + C. GT 16 ","indirect migration background","218","0.898779756752071","0.860620245852349","0.936939267651794"
"No","2017","Couple + C. LE and GT 16","no migration background","1360","0.906306971087266","0.891618942970318","0.920994999204213"
"No","2017","Couple + C. LE and GT 16","direct migration background","434","0.869912255055534","0.840307384263716","0.899517125847351"
"No","2017","Couple + C. LE and GT 16","indirect migration background","222","0.950247853567914","0.922681869538294","0.977813837597534"
"Yes","2018","1-pers.-HH","no migration background","","","",""
"Yes","2018","1-pers.-HH","direct migration background","","","",""
"Yes","2018","1-pers.-HH","indirect migration background","","","",""
"Yes","2018","(Married) couple without C. ","no migration background","","","",""
"Yes","2018","(Married) couple without C. ","direct migration background","","","",""
"Yes","2018","(Married) couple without C. ","indirect migration background","","","",""
"Yes","2018","Single parent ","no migration background","","","",""
"Yes","2018","Single parent ","direct migration background","","","",""
"Yes","2018","Single parent ","indirect migration background","","","",""
"Yes","2018","Couple + C. LE 16 ","no migration background","","","",""
"Yes","2018","Couple + C. LE 16 ","direct migration background","","","",""
"Yes","2018","Couple + C. LE 16 ","indirect migration background","","","",""
"Yes","2018","Couple + C. GT 16 ","no migration background","","","",""
"Yes","2018","Couple + C. GT 16 ","direct migration background","","","",""
"Yes","2018","Couple + C. GT 16 ","indirect migration background","","","",""
"Yes","2018","Couple + C. LE and GT 16","no migration background","","","",""
"Yes","2018","Couple + C. LE and GT 16","direct migration background","","","",""
"Yes","2018","Couple + C. LE and GT 16","indirect migration background","","","",""
"No","2018","1-pers.-HH","no migration background","","","",""
"No","2018","1-pers.-HH","direct migration background","","","",""
"No","2018","1-pers.-HH","indirect migration background","","","",""
"No","2018","(Married) couple without C. ","no migration background","","","",""
"No","2018","(Married) couple without C. ","direct migration background","","","",""
"No","2018","(Married) couple without C. ","indirect migration background","","","",""
"No","2018","Single parent ","no migration background","","","",""
"No","2018","Single parent ","direct migration background","","","",""
"No","2018","Single parent ","indirect migration background","","","",""
"No","2018","Couple + C. LE 16 ","no migration background","","","",""
"No","2018","Couple + C. LE 16 ","direct migration background","","","",""
"No","2018","Couple + C. LE 16 ","indirect migration background","","","",""
"No","2018","Couple + C. GT 16 ","no migration background","","","",""
"No","2018","Couple + C. GT 16 ","direct migration background","","","",""
"No","2018","Couple + C. GT 16 ","indirect migration background","","","",""
"No","2018","Couple + C. LE and GT 16","no migration background","","","",""
"No","2018","Couple + C. LE and GT 16","direct migration background","","","",""
"No","2018","Couple + C. LE and GT 16","indirect migration background","","","",""
"Yes","2019","1-pers.-HH","no migration background","752","0.218299960870636","0.204809613504763","0.231790308236509"
"Yes","2019","1-pers.-HH","direct migration background","85","0.20835189615794","0.17005434242596","0.246649449889919"
"Yes","2019","1-pers.-HH","indirect migration background","27","","",""
"Yes","2019","(Married) couple without C. ","no migration background","1463","0.210797613542207","0.201466636929163","0.220128590155252"
"Yes","2019","(Married) couple without C. ","direct migration background","192","0.169262230156957","0.14518801473634","0.193336445577574"
"Yes","2019","(Married) couple without C. ","indirect migration background","39","0.107223394323865","0.0711123778566446","0.143334410791085"
"Yes","2019","Single parent ","no migration background","219","0.142821158515633","0.125612190041484","0.160030126989783"
"Yes","2019","Single parent ","direct migration background","43","0.185030878640247","0.138882513363727","0.231179243916767"
"Yes","2019","Single parent ","indirect migration background","21","","",""
"Yes","2019","Couple + C. LE 16 ","no migration background","342","0.0924775654603076","0.0830208061543545","0.101934324766261"
"Yes","2019","Couple + C. LE 16 ","direct migration background","100","0.0803039606667918","0.0647650775971596","0.0958428437364239"
"Yes","2019","Couple + C. LE 16 ","indirect migration background","38","0.0658453861128349","0.0422385807855367","0.0894521914401331"
"Yes","2019","Couple + C. GT 16 ","no migration background","305","0.121219452336802","0.107929866383402","0.134509038290202"
"Yes","2019","Couple + C. GT 16 ","direct migration background","59","0.180079724976765","0.143504804967063","0.216654644986466"
"Yes","2019","Couple + C. GT 16 ","indirect migration background","17","","",""
"Yes","2019","Couple + C. LE and GT 16","no migration background","133","0.101332579061375","0.0858851875854778","0.116779970537273"
"Yes","2019","Couple + C. LE and GT 16","direct migration background","54","0.0971633703789407","0.070067842325568","0.124258898432313"
"Yes","2019","Couple + C. LE and GT 16","indirect migration background","22","","",""
"No","2019","1-pers.-HH","no migration background","2850","0.781700039129364","0.768209691763491","0.795190386495237"
"No","2019","1-pers.-HH","direct migration background","347","0.79164810384206","0.753350550110081","0.82994565757404"
"No","2019","1-pers.-HH","indirect migration background","200","0.882624526088919","0.840753670296346","0.924495381881493"
"No","2019","(Married) couple without C. ","no migration background","5877","0.789202386457793","0.779871409844748","0.798533363070838"
"No","2019","(Married) couple without C. ","direct migration background","740","0.830737769843043","0.806663554422426","0.85481198526366"
"No","2019","(Married) couple without C. ","indirect migration background","243","0.892776605676135","0.856665589208915","0.928887622143355"
"No","2019","Single parent ","no migration background","1369","0.857178841484367","0.839969873010217","0.874387809958516"
"No","2019","Single parent ","direct migration background","229","0.814969121359753","0.768820756083233","0.861117486636274"
"No","2019","Single parent ","indirect migration background","188","0.92105132773561","0.884492751010268","0.957609904460952"
"No","2019","Couple + C. LE 16 ","no migration background","3263","0.907522434539692","0.898065675233739","0.916979193845646"
"No","2019","Couple + C. LE 16 ","direct migration background","1075","0.919696039333208","0.904157156263576","0.93523492240284"
"No","2019","Couple + C. LE 16 ","indirect migration background","386","0.934154613887165","0.910547808559867","0.957761419214463"
"No","2019","Couple + C. GT 16 ","no migration background","2012","0.878780547663198","0.865490961709798","0.892070133616598"
"No","2019","Couple + C. GT 16 ","direct migration background","365","0.819920275023235","0.783345355013534","0.856495195032937"
"No","2019","Couple + C. GT 16 ","indirect migration background","220","0.938935701612405","0.90845074858582","0.969420654638991"
"No","2019","Couple + C. LE and GT 16","no migration background","1333","0.898667420938625","0.883220029462727","0.914114812414522"
"No","2019","Couple + C. LE and GT 16","direct migration background","405","0.902836629621059","0.875741101567687","0.929932157674432"
"No","2019","Couple + C. LE and GT 16","indirect migration background","242","0.911763846520174","0.877549315220179","0.94597837782017"
