"ple0022","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence","value"
"No","2014","Single parent ","Female","","","","","2"
"No","2014","Couple + C. LE 16 ","Male","","","","","2"
"No","2014","Couple + C. LE 16 ","Female","","","","","2"
"Yes","2014","Single parent ","Male","","","","","1"
"Yes","2014","Single parent ","Female","","","","","1"
"Yes","2014","Couple + C. LE 16 ","Male","","","","","1"
"Yes","2014","Couple + C. LE 16 ","Female","","","","","1"
"Yes","2014","Couple + C. GT 16 ","Male","","","","","1"
"Yes","2014","Couple + C. GT 16 ","Female","","","","","1"
"Yes","2014","Couple + C. LE and GT 16","Male","","","","","1"
"Yes","2014","Couple + C. LE and GT 16","Female","","","","","1"
"Yes","2014","1-pers.-HH","Female","","","","","1"
"Yes","2014","(Married) couple without C. ","Male","","","","","1"
"Yes","2014","(Married) couple without C. ","Female","","","","","1"
"Yes","2014","1-pers.-HH","Male","","","","","1"
"No","2015","1-pers.-HH","Male","1240","0.811982231234389","0.792228856130112","0.831735606338665","2"
"No","2015","1-pers.-HH","Female","1474","0.724516859323736","0.705029558370692","0.744004160276781","2"
"No","2015","(Married) couple without C. ","Male","2950","0.799873080381834","0.787017800044514","0.812728360719154","2"
"No","2015","(Married) couple without C. ","Female","2938","0.768287609604123","0.754838878952237","0.781736340256009","2"
"No","2015","Couple + C. GT 16 ","Male","1315","0.893986639726579","0.878407327686239","0.909565951766919","2"
"No","2015","Couple + C. GT 16 ","Female","1215","0.886382192509283","0.869782568523556","0.902981816495011","2"
"No","2015","Couple + C. LE and GT 16","Male","957","0.901111051068969","0.883199676352695","0.919022425785242","2"
"No","2015","Couple + C. LE and GT 16","Female","955","0.887716032786604","0.868981985077524","0.906450080495683","2"
"No","2015","Single parent ","Male","475","0.921986790911731","0.899175637171289","0.944797944652173","2"
"No","2015","Single parent ","Female","1485","0.823686631353512","0.806076761772462","0.841296500934562","2"
"No","2015","Couple + C. LE 16 ","Male","2577","0.899908910829931","0.888957447180838","0.910860374479024","2"
"No","2015","Couple + C. LE 16 ","Female","2893","0.906421821966384","0.896329445554728","0.916514198378041","2"
"Yes","2015","Single parent ","Male","56","0.078013209088269","0.0552020553478268","0.100824362828711","1"
"Yes","2015","Single parent ","Female","314","0.176313368646488","0.158703499065438","0.193923238227538","1"
"Yes","2015","Couple + C. LE 16 ","Male","308","0.100091089170069","0.0891396255209754","0.111042552819162","1"
"Yes","2015","Couple + C. LE 16 ","Female","306","0.0935781780336157","0.0834858016219593","0.103670554445272","1"
"Yes","2015","1-pers.-HH","Male","263","0.188017768765611","0.168264393661335","0.207771143869888","1"
"Yes","2015","1-pers.-HH","Female","545","0.275483140676264","0.255995839723219","0.294970441629308","1"
"Yes","2015","(Married) couple without C. ","Male","771","0.200126919618166","0.187271639280846","0.212982199955486","1"
"Yes","2015","(Married) couple without C. ","Female","843","0.231712390395877","0.218263659743991","0.245161121047763","1"
"Yes","2015","Couple + C. GT 16 ","Male","185","0.106013360273421","0.0904340482330809","0.121592672313761","1"
"Yes","2015","Couple + C. GT 16 ","Female","189","0.113617807490717","0.097018183504989","0.130217431476444","1"
"Yes","2015","Couple + C. LE and GT 16","Male","110","0.0988889489310314","0.0809775742147579","0.116800323647305","1"
"Yes","2015","Couple + C. LE and GT 16","Female","136","0.112283967213396","0.0935499195043166","0.131018014922476","1"
"No","2016","Couple + C. LE and GT 16","Female","","","","","2"
"No","2016","Couple + C. GT 16 ","Male","","","","","2"
"No","2016","Couple + C. GT 16 ","Female","","","","","2"
"No","2016","Couple + C. LE and GT 16","Male","","","","","2"
"No","2016","1-pers.-HH","Male","","","","","2"
"No","2016","1-pers.-HH","Female","","","","","2"
"No","2016","(Married) couple without C. ","Male","","","","","2"
"No","2016","(Married) couple without C. ","Female","","","","","2"
"No","2016","Single parent ","Male","","","","","2"
"No","2016","Single parent ","Female","","","","","2"
"No","2016","Couple + C. LE 16 ","Male","","","","","2"
"No","2016","Couple + C. LE 16 ","Female","","","","","2"
"Yes","2016","Single parent ","Male","","","","","1"
"Yes","2016","Single parent ","Female","","","","","1"
"Yes","2016","Couple + C. LE 16 ","Male","","","","","1"
"Yes","2016","Couple + C. LE 16 ","Female","","","","","1"
"Yes","2016","Couple + C. GT 16 ","Male","","","","","1"
"Yes","2016","Couple + C. GT 16 ","Female","","","","","1"
"Yes","2016","1-pers.-HH","Male","","","","","1"
"Yes","2016","1-pers.-HH","Female","","","","","1"
"Yes","2016","(Married) couple without C. ","Male","","","","","1"
"Yes","2016","(Married) couple without C. ","Female","","","","","1"
"Yes","2016","Couple + C. LE and GT 16","Male","","","","","1"
"Yes","2016","Couple + C. LE and GT 16","Female","","","","","1"
"No","2017","Couple + C. GT 16 ","Male","1444","0.857352101602266","0.840599484537316","0.874104718667217","2"
"No","2017","Couple + C. GT 16 ","Female","1357","0.850101847632341","0.832588657305242","0.867615037959439","2"
"No","2017","Couple + C. LE and GT 16","Male","989","0.88798063331606","0.869359521958806","0.906601744673315","2"
"No","2017","Couple + C. LE and GT 16","Female","1027","0.918933540962162","0.903124409851873","0.934742672072451","2"
"No","2017","1-pers.-HH","Male","1464","0.843865520854691","0.826751098215415","0.860979943493967","2"
"No","2017","1-pers.-HH","Female","1689","0.756237843371935","0.738393809271203","0.774081877472667","2"
"No","2017","(Married) couple without C. ","Male","3325","0.814215511405333","0.802300303346495","0.826130719464171","2"
"No","2017","(Married) couple without C. ","Female","3310","0.793530505362708","0.781237718578293","0.805823292147122","2"
"No","2017","Single parent ","Male","509","0.923150638913108","0.901050886438647","0.945250391387569","2"
"No","2017","Single parent ","Female","1445","0.845500490459643","0.828248476918522","0.862752504000764","2"
"No","2017","Couple + C. LE 16 ","Male","2523","0.915425369662836","0.905126475087021","0.925724264238651","2"
"No","2017","Couple + C. LE 16 ","Female","2864","0.910996565681032","0.901057447424015","0.920935683938049","2"
"Yes","2017","Single parent ","Male","49","0.0768493610868922","0.0547496086124312","0.0989491135613533","1"
"Yes","2017","Single parent ","Female","241","0.154499509540357","0.137247495999237","0.171751523081478","1"
"Yes","2017","Couple + C. LE 16 ","Male","281","0.0845746303371636","0.0742757357613487","0.0948735249129785","1"
"Yes","2017","Couple + C. LE 16 ","Female","289","0.0890034343189681","0.0790643160619508","0.0989425525759855","1"
"Yes","2017","Couple + C. GT 16 ","Female","239","0.149898152367659","0.132384962040561","0.167411342694758","1"
"Yes","2017","Couple + C. GT 16 ","Male","230","0.142647898397734","0.125895281332784","0.159400515462684","1"
"Yes","2017","Couple + C. LE and GT 16","Male","113","0.11201936668394","0.0933982553266849","0.130640478041195","1"
"Yes","2017","Couple + C. LE and GT 16","Female","118","0.0810664590378378","0.0652573279275488","0.0968755901481269","1"
"Yes","2017","1-pers.-HH","Female","535","0.243762156628065","0.225918122527333","0.261606190728797","1"
"Yes","2017","(Married) couple without C. ","Male","768","0.185784488594667","0.173869280535829","0.197699696653505","1"
"Yes","2017","(Married) couple without C. ","Female","855","0.206469494637292","0.194176707852878","0.218762281421707","1"
"Yes","2017","1-pers.-HH","Male","264","0.156134479145309","0.139020056506033","0.173248901784585","1"
"No","2018","1-pers.-HH","Male","","","","","2"
"No","2018","1-pers.-HH","Female","","","","","2"
"No","2018","(Married) couple without C. ","Male","","","","","2"
"No","2018","(Married) couple without C. ","Female","","","","","2"
"No","2018","Single parent ","Male","","","","","2"
"No","2018","Single parent ","Female","","","","","2"
"No","2018","Couple + C. LE 16 ","Male","","","","","2"
"No","2018","Couple + C. LE 16 ","Female","","","","","2"
"No","2018","Couple + C. GT 16 ","Male","","","","","2"
"No","2018","Couple + C. GT 16 ","Female","","","","","2"
"No","2018","Couple + C. LE and GT 16","Male","","","","","2"
"No","2018","Couple + C. LE and GT 16","Female","","","","","2"
"Yes","2018","Single parent ","Male","","","","","1"
"Yes","2018","Single parent ","Female","","","","","1"
"Yes","2018","Couple + C. LE 16 ","Male","","","","","1"
"Yes","2018","Couple + C. LE 16 ","Female","","","","","1"
"Yes","2018","Couple + C. LE and GT 16","Female","","","","","1"
"Yes","2018","Couple + C. GT 16 ","Female","","","","","1"
"Yes","2018","Couple + C. LE and GT 16","Male","","","","","1"
"Yes","2018","Couple + C. GT 16 ","Male","","","","","1"
"Yes","2018","1-pers.-HH","Male","","","","","1"
"Yes","2018","1-pers.-HH","Female","","","","","1"
"Yes","2018","(Married) couple without C. ","Female","","","","","1"
"Yes","2018","(Married) couple without C. ","Male","","","","","1"
"No","2019","1-pers.-HH","Male","1619","0.838844878841615","0.822483868833364","0.855205888849865","2"
"No","2019","1-pers.-HH","Female","1772","0.744124352230189","0.726349343215549","0.761899361244829","2"
"No","2019","(Married) couple without C. ","Male","3539","0.80666088620676","0.794949396594242","0.818372375819279","2"
"No","2019","(Married) couple without C. ","Female","3320","0.789353154596699","0.776998986275997","0.801707322917402","2"
"No","2019","Single parent ","Male","523","0.9015232905232","0.877253610588456","0.925792970457944","2"
"No","2019","Single parent ","Female","1262","0.834192049252683","0.815301854249308","0.853082244256059","2"
"No","2019","Couple + C. LE 16 ","Male","2298","0.911707384937671","0.900680195453981","0.922734574421361","2"
"No","2019","Couple + C. LE 16 ","Female","2426","0.913079762350358","0.902375901249185","0.923783623451532","2"
"No","2019","Couple + C. GT 16 ","Male","1361","0.8758716951988","0.859462100663292","0.892281289734308","2"
"No","2019","Couple + C. GT 16 ","Female","1236","0.87215325550042","0.854828091897834","0.889478419103006","2"
"No","2019","Couple + C. LE and GT 16","Male","980","0.908099969072537","0.890846958097418","0.925352980047657","2"
"No","2019","Couple + C. LE and GT 16","Female","1000","0.895328089023528","0.877335159501992","0.913321018545064","2"
"Yes","2019","Single parent ","Male","56","0.0984767094767999","0.074207029542056","0.122746389411544","1"
"Yes","2019","Single parent ","Female","227","0.165807950747317","0.146917755743941","0.184698145750692","1"
"Yes","2019","Couple + C. LE 16 ","Male","245","0.088292615062329","0.0772654255786393","0.0993198045460187","1"
"Yes","2019","Couple + C. LE 16 ","Female","235","0.0869202376496415","0.0762163765484684","0.0976240987508146","1"
"Yes","2019","1-pers.-HH","Male","321","0.161155121158385","0.144794111150135","0.177516131166636","1"
"Yes","2019","Couple + C. GT 16 ","Female","191","0.12784674449958","0.110521580896995","0.145171908102166","1"
"Yes","2019","Couple + C. LE and GT 16","Female","112","0.104671910976472","0.0866789814549356","0.122664840498008","1"
"Yes","2019","1-pers.-HH","Female","543","0.255875647769811","0.238100638755171","0.273650656784451","1"
"Yes","2019","Couple + C. GT 16 ","Male","190","0.1241283048012","0.107718710265692","0.140537899336708","1"
"Yes","2019","(Married) couple without C. ","Female","865","0.210646845403301","0.198292677082598","0.223001013724003","1"
"Yes","2019","(Married) couple without C. ","Male","829","0.19333911379324","0.181627624180721","0.205050603405758","1"
"Yes","2019","Couple + C. LE and GT 16","Male","97","0.0919000309274628","0.0746470199523435","0.109153041902582","1"
