"ple0022","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"Yes","2018","(2c_voc) vocational maturity certificate","Male","","","",""
"Yes","2018","(2c_voc) vocational maturity certificate","Female","","","",""
"Yes","2018","(3a) lower tertiary education","Male","","","",""
"Yes","2018","(3a) lower tertiary education","Female","","","",""
"Yes","2018","(3b) higher tertiary education","Male","","","",""
"Yes","2018","(3b) higher tertiary education","Female","","","",""
"Yes","2019","(0) in school","Male","","","",""
"Yes","2019","(0) in school","Female","5","","",""
"Yes","2019","(1a) inadequately completed","Male","38","1","1","1"
"Yes","2019","(1a) inadequately completed","Female","56","1","1","1"
"Yes","2019","(1b) general elementary school","Male","117","1","1","1"
"Yes","2019","(1b) general elementary school","Female","236","1","1","1"
"Yes","2019","(1c) basic vocational qualification","Male","557","1","1","1"
"Yes","2019","(1c) basic vocational qualification","Female","483","1","1","1"
"Yes","2019","(2b) intermediate general qualification","Male","30","1","1","1"
"Yes","2019","(2b) intermediate general qualification","Female","62","1","1","1"
"Yes","2019","(2a) intermediate vocational","Male","389","1","1","1"
"Yes","2019","(2a) intermediate vocational","Female","617","1","1","1"
"Yes","2019","(2c_gen) general maturity certificate","Male","52","1","1","1"
"Yes","2019","(2c_gen) general maturity certificate","Female","69","1","1","1"
"Yes","2019","(2c_voc) vocational maturity certificate","Male","141","1","1","1"
"Yes","2019","(2c_voc) vocational maturity certificate","Female","234","1","1","1"
"Yes","2019","(3a) lower tertiary education","Male","144","1","1","1"
"Yes","2019","(3a) lower tertiary education","Female","150","1","1","1"
"Yes","2019","(3b) higher tertiary education","Male","269","1","1","1"
"Yes","2019","(3b) higher tertiary education","Female","260","1","1","1"
