"year","regtyp","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2013","Rural Area","Male","3.78","4","4197","3","3","4","5","5","3.76","3.8","1","5","4","4"
"2013","Urban Area","Female","3.83","4","9043","3","3","4","5","5","3.81","3.85","1","5","4","4"
"2013","Urban Area","Male","3.75","4","7360","3","3","4","5","5","3.73","3.77","1","5","4","4"
"2014","Rural Area","Female","","","","","","","","","","","","","",""
"2014","Rural Area","Male","","","","","","","","","","","","","",""
"2014","Urban Area","Female","","","","","","","","","","","","","",""
"2014","Urban Area","Male","","","","","","","","","","","","","",""
"2015","Rural Area","Female","","","","","","","","","","","","","",""
"2015","Rural Area","Male","","","","","","","","","","","","","",""
"2015","Urban Area","Female","","","","","","","","","","","","","",""
"2015","Urban Area","Male","","","","","","","","","","","","","",""
"2016","Rural Area","Female","","","","","","","","","","","","","",""
"2016","Rural Area","Male","","","","","","","","","","","","","",""
"2016","Urban Area","Female","","","","","","","","","","","","","",""
"2016","Urban Area","Male","","","","","","","","","","","","","",""
"2017","Rural Area","Female","4.23","4","595","3","4","5","5","5","4.16","4.3","1","5","4","4"
"2017","Rural Area","Male","3.99","4","980","2","3","5","5","5","3.93","4.05","1","5","4","4"
"2017","Urban Area","Female","4.17","4","1598","3","4","5","5","5","4.12","4.22","1","5","4","4"
"2017","Urban Area","Male","3.99","4","2358","2","3","5","5","5","3.95","4.03","1","5","4","4"
"2018","Rural Area","Female","3.84","4","382","3","3","4","5","5","3.75","3.93","1","5","4","4"
"2018","Rural Area","Male","3.53","4","633","2","3","4","5","5","3.45","3.61","1","5","4","4"
"2018","Urban Area","Female","3.76","4","1083","2","3","5","5","5","3.7","3.82","1","5","4","4"
"2018","Urban Area","Male","3.46","4","1761","2","3","4","5","5","3.41","3.51","1","5","4","4"
"2019","Rural Area","Female","3.75","4","4975","3","3","4","5","5","3.73","3.77","1","5","4","4"
"2019","Rural Area","Male","3.72","4","4838","3","3","4","5","5","3.7","3.74","1","5","4","4"
"2019","Urban Area","Female","3.72","4","9125","3","3","4","5","5","3.7","3.74","1","5","4","4"
"2019","Urban Area","Male","3.67","4","8817","3","3","4","5","5","3.65","3.69","1","5","4","4"
